date,원천징수
2020-10-31,5.87091
2020-11-01,6.493
2020-11-02,16.79626
2020-11-03,15.56505
2020-11-04,15.29289
2020-11-05,15.52617
2020-11-06,12.67496
2020-11-07,5.40435
2020-11-08,6.20787
2020-11-09,18.35147
2020-11-10,17.32763
2020-11-11,14.46345
2020-11-12,14.76153
2020-11-13,12.71384
2020-11-14,6.89476
2020-11-15,7.75012
2020-11-16,16.30378
2020-11-17,15.82426
2020-11-18,15.12441
2020-11-19,14.47641
2020-11-20,13.08968
2020-11-21,6.63556
2020-11-22,7.76308
2020-11-23,16.89994
2020-11-24,15.65578
2020-11-25,16.96474
2020-11-26,14.85225
2020-11-27,15.50025
2020-11-28,7.45204
2020-11-29,7.42612
2020-11-30,18.79212
2020-12-01,17.34059
2020-12-02,15.9409
2020-12-03,15.44841
2020-12-04,16.08346
2020-12-05,9.08501
2020-12-06,8.85173
2020-12-07,18.64955
2020-12-08,17.35355
2020-12-09,17.43131
2020-12-10,20.80093
2020-12-11,15.51321
2020-12-12,7.67236
2020-12-13,8.00933
2020-12-14,15.8761
2020-12-15,18.31259
2020-12-16,17.14618
2020-12-17,15.27993
2020-12-18,14.30793
2020-12-19,7.60756
2020-12-20,7.68532
2020-12-21,17.88491
2020-12-22,17.89787
2020-12-23,17.88491
2020-12-24,14.73561
2020-12-25,7.0762
2020-12-26,7.50388
2020-12-27,8.54069
2020-12-28,23.48367
2020-12-29,22.0451
2020-12-30,21.51373
2020-12-31,17.62571
2021-01-01,8.19077
2021-01-02,9.13685
2021-01-03,9.82374
2021-01-04,25.66096
2021-01-05,28.75842
2021-01-06,27.95489
2021-01-07,25.47952
2021-01-08,22.6931
2021-01-09,10.4847
2021-01-10,11.70295
2021-01-11,30.87091
2021-01-12,26.02384
2021-01-13,28.22706
2021-01-14,32.24468
2021-01-15,53.20114
2021-01-16,19.479
2021-01-17,17.47019
2021-01-18,69.07724
2021-01-19,59.99222
2021-01-20,59.49974
2021-01-21,56.14307
2021-01-22,44.50492
2021-01-23,17.36651
2021-01-24,15.05961
2021-01-25,48.49663
2021-01-26,44.85484
2021-01-27,37.20839
2021-01-28,33.77397
2021-01-29,30.01555
2021-01-30,11.06791
2021-01-31,10.91238
2021-02-01,27.07361
2021-02-02,25.82944
2021-02-03,24.93519
2021-02-04,22.96526
2021-02-05,21.81181
2021-02-06,9.02021
2021-02-07,7.7242
2021-02-08,21.37117
2021-02-09,22.29134
2021-02-10,19.18092
2021-02-11,6.98548
2021-02-12,5.83203
2021-02-13,5.94867
2021-02-14,7.16692
2021-02-15,22.61534
2021-02-16,22.73198
2021-02-17,23.87247
2021-02-18,21.37117
2021-02-19,18.29963
2021-02-20,21.90254
2021-02-21,11.24935
2021-02-22,21.11197
2021-02-23,22.77086
2021-02-24,20.20476
2021-02-25,21.64333
2021-02-26,17.94971
2021-02-27,7.6594
2021-02-28,7.47796
2021-03-01,9.5127
2021-03-02,21.63037
2021-03-03,21.82477
2021-03-04,19.44012
2021-03-05,16.83514
2021-03-06,7.94453
2021-03-07,7.76308
2021-03-08,18.53291
2021-03-09,19.62156
2021-03-10,23.37998
2021-03-11,19.24572
2021-03-12,15.18921
2021-03-13,6.63556
2021-03-14,7.86677
2021-03-15,16.12234
2021-03-16,16.03162
2021-03-17,15.17625
2021-03-18,14.16537
2021-03-19,12.06583
2021-03-20,6.40228
2021-03-21,6.80404
2021-03-22,14.69673
2021-03-23,14.51529
2021-03-24,14.91705
2021-03-25,14.96889
2021-03-26,13.1156
2021-03-27,6.33748
2021-03-28,6.50596
2021-03-29,16.51114
2021-03-30,15.8113
2021-03-31,15.40953
2021-04-01,15.22809
2021-04-02,13.634
2021-04-03,6.06531
2021-04-04,6.77812
2021-04-05,15.51321
2021-04-06,14.60601
2021-04-07,15.12441
2021-04-08,15.73354
2021-04-09,13.98392
2021-04-10,6.67444
2021-04-11,6.7522
2021-04-12,17.12026
2021-04-13,15.12441
2021-04-14,13.27112
2021-04-15,14.63193
2021-04-16,12.01399
2021-04-17,6.6226
2021-04-18,6.3634
2021-04-19,15.48729
2021-04-20,15.37065
2021-04-21,14.25609
2021-04-22,12.986
2021-04-23,12.44167
2021-04-24,5.52099
2021-04-25,6.13011
2021-04-26,14.85225
2021-04-27,15.29289
2021-04-28,14.21721
2021-04-29,14.16537
2021-04-30,14.00984
2021-05-01,11.15863
2021-05-02,10.57542
2021-05-03,26.39968
2021-05-04,23.66511
2021-05-05,12.09175
2021-05-06,24.53343
2021-05-07,21.72109
2021-05-08,9.84966
2021-05-09,9.8367
2021-05-10,32.2058
2021-05-11,26.39968
2021-05-12,22.9523
2021-05-13,23.04302
2021-05-14,21.12493
2021-05-15,9.92742
2021-05-16,9.84966
2021-05-17,23.45775
2021-05-18,20.0622
2021-05-19,11.49559
2021-05-20,21.44893
2021-05-21,20.26956
2021-05-22,8.52773
2021-05-23,8.52773
2021-05-24,21.64333
2021-05-25,22.96526
2021-05-26,20.17884
2021-05-27,19.91964
2021-05-28,16.61482
2021-05-29,6.79108
2021-05-30,7.63348
2021-05-31,23.35406
2021-06-01,13.25816
2021-06-02,13.16744
2021-06-03,12.7268
2021-06-04,11.02903
2021-06-05,5.70243
2021-06-06,5.10627
2021-06-07,11.88439
2021-06-08,12.27319
2021-06-09,11.41783
2021-06-10,13.08968
2021-06-11,10.00518
2021-06-12,4.84707
2021-06-13,4.54898
2021-06-14,10.78278
2021-06-15,11.24935
2021-06-16,11.28823
2021-06-17,10.53654
2021-06-18,8.56661
2021-06-19,4.26386
2021-06-20,4.83411
2021-06-21,10.38102
2021-06-22,11.24935
2021-06-23,11.14567
2021-06-24,10.65318
2021-06-25,10.62726
2021-06-26,5.78019
2021-06-27,4.30274
2021-06-28,11.91031
2021-06-29,11.91031
2021-06-30,12.97304
2021-07-01,13.65992
2021-07-02,10.88646
2021-07-03,4.76931
2021-07-04,5.26179
2021-07-05,12.662
2021-07-06,12.42871
2021-07-07,10.93831
2021-07-08,10.76982
2021-07-09,10.76982
2021-07-10,4.92483
2021-07-11,4.27682
2021-07-12,11.52151
2021-07-13,10.75686
2021-07-14,10.06998
2021-07-15,10.99015
2021-07-16,9.13685
2021-07-17,4.61378
2021-07-18,4.82115
2021-07-19,10.78278
2021-07-20,10.60134
2021-07-21,10.57542
2021-07-22,9.72006
2021-07-23,11.43079
2021-07-24,5.31363
2021-07-25,4.61378
2021-07-26,10.78278
2021-07-27,11.37895
2021-07-28,9.62934
2021-07-29,10.1607
2021-07-30,9.74598
2021-07-31,5.13219
2021-08-01,4.89891
2021-08-02,10.82166
2021-08-03,9.59046
2021-08-04,10.47174
2021-08-05,10.82166
2021-08-06,10.04406
2021-08-07,4.3805
2021-08-08,4.49714
2021-08-09,10.5495
2021-08-10,12.77864
2021-08-11,10.97719
2021-08-12,10.71798
2021-08-13,8.76101
2021-08-14,4.04354
2021-08-15,3.97874
2021-08-16,6.95956
2021-08-17,10.32918
2021-08-18,10.12182
2021-08-19,10.43286
2021-08-20,10.69206
2021-08-21,4.08242
2021-08-22,4.3157
2021-08-23,11.41783
2021-08-24,10.82166
2021-08-25,10.96423
2021-08-26,12.986
2021-08-27,12.07879
2021-08-28,5.72835
2021-08-29,5.33955
2021-08-30,13.8284
2021-08-31,13.94504
2021-09-01,12.22135
2021-09-02,11.94919
2021-09-03,10.93831
2021-09-04,4.93779
2021-09-05,5.50803
2021-09-06,12.73976
2021-09-07,12.83048
2021-09-08,11.80663
2021-09-09,11.92327
2021-09-10,11.67703
2021-09-11,4.87299
2021-09-12,4.86003
2021-09-13,11.21047
2021-09-14,10.66614
2021-09-15,11.00311
2021-09-16,8.95541
2021-09-17,8.29445
2021-09-18,3.7973
2021-09-19,3.00673
2021-09-20,2.94193
2021-09-21,3.24002
2021-09-22,3.42146
2021-09-23,10.13478
2021-09-24,9.66822
2021-09-25,4.49714
2021-09-26,6.05235
2021-09-27,12.75272
2021-09-28,11.70295
2021-09-29,11.43079
2021-09-30,11.94919
2021-10-01,10.0311
2021-10-02,5.27475
2021-10-03,4.09538
2021-10-04,6.13011
2021-10-05,13.51736
2021-10-06,13.1804
2021-10-07,13.21928
2021-10-08,12.73976
2021-10-09,6.40228
2021-10-10,5.67651
2021-10-11,6.79108
2021-10-12,12.44167
2021-10-13,12.28615
2021-10-14,10.14774
2021-10-15,10.8735
2021-10-16,4.53602
2021-10-17,5.11923
2021-10-18,9.99222
2021-10-19,12.986
2021-10-20,11.02903
2021-10-21,10.95127
2021-10-22,10.06998
2021-10-23,4.40642
2021-10-24,4.4453
2021-10-25,11.52151
2021-10-26,11.21047
2021-10-27,12.07879
2021-10-28,11.80663
2021-10-29,10.1607
2021-10-30,4.96371
2021-10-31,4.97667
2021-11-01,11.26231
2021-11-02,12.06583
2021-11-03,11.02903
2021-11-04,10.4199
2021-11-05,9.30533
2021-11-06,4.49714
2021-11-07,4.41938
2021-11-08,9.78486
2021-11-09,11.87143
2021-11-10,12.14359
2021-11-11,9.79782
2021-11-12,8.59253
2021-11-13,4.45826
2021-11-14,4.36754
2021-11-15,11.97511
2021-11-16,11.15863
2021-11-17,11.00311
2021-11-18,11.02903
2021-11-19,11.00311
2021-11-20,5.36547
2021-11-21,5.46915
2021-11-22,11.15863
2021-11-23,13.12856
2021-11-24,11.13271
2021-11-25,11.94919
2021-11-26,11.62519
2021-11-27,5.26179
2021-11-28,4.66562
2021-11-29,11.70295
2021-11-30,14.72265
2021-12-01,11.74183
2021-12-02,12.20839
2021-12-03,10.58838
2021-12-04,5.01555
2021-12-05,5.81907
2021-12-06,12.31207
2021-12-07,12.41575
2021-12-08,12.41575
2021-12-09,12.54536
2021-12-10,12.26023
2021-12-11,5.61171
2021-12-12,5.36547
2021-12-13,11.72887
2021-12-14,11.81959
2021-12-15,11.96215
2021-12-16,11.49559
2021-12-17,9.35717
2021-12-18,4.34162
2021-12-19,5.00259
2021-12-20,12.67496
2021-12-21,13.77656
2021-12-22,13.14152
2021-12-23,13.08968
2021-12-24,10.52358
2021-12-25,4.40642
2021-12-26,4.93779
2021-12-27,11.92327
2021-12-28,14.47641
2021-12-29,13.72472
2021-12-30,14.60601
2021-12-31,11.71591
2022-01-01,6.25972
2022-01-02,7.63348
2022-01-03,18.72731
2022-01-04,18.81804
2022-01-05,19.51788
2022-01-06,18.81804
2022-01-07,16.57594
2022-01-08,7.06324
2022-01-09,7.56868
2022-01-10,25.95904
2022-01-11,21.52669
2022-01-12,17.82011
2022-01-13,20.42509
2022-01-14,18.70139
2022-01-15,11.56039
2022-01-16,11.17159
2022-01-17,44.4142
2022-01-18,45.65837
2022-01-19,42.89787
2022-01-20,41.43338
2022-01-21,34.14981
2022-01-22,13.51736
2022-01-23,12.44167
2022-01-24,38.0508
2022-01-25,36.63815
2022-01-26,32.49092
2022-01-27,27.28097
2022-01-28,21.43597
2022-01-29,8.33333
2022-01-30,6.77812
2022-01-31,6.3634
2022-02-01,5.78019
2022-02-02,11.30119
2022-02-03,26.33488
2022-02-04,23.71695
2022-02-05,9.46086
2022-02-06,8.76101
2022-02-07,25.03888
2022-02-08,23.66511
2022-02-09,24.74079
2022-02-10,26.1016
2022-02-11,19.68636
2022-02-12,6.25972
2022-02-13,6.76516
2022-02-14,22.34318
2022-02-15,22.01918
2022-02-16,22.0451
2022-02-17,21.88958
2022-02-18,17.57387
2022-02-19,7.12804
2022-02-20,6.76516
2022-02-21,23.62623
2022-02-22,23.76879
2022-02-23,22.42094
2022-02-24,19.51788
2022-02-25,18.42923
2022-02-26,7.28356
2022-02-27,6.02643
2022-02-28,15.26697
2022-03-01,7.90565
2022-03-02,15.99274
2022-03-03,15.88906
2022-03-04,14.50233
2022-03-05,6.76516
2022-03-06,5.87091
2022-03-07,14.07465
2022-03-08,13.03784
2022-03-09,6.41524
2022-03-10,14.99481
2022-03-11,12.29911
2022-03-12,5.72835
2022-03-13,6.28564
2022-03-14,11.83255
2022-03-15,13.54328
2022-03-16,11.80663
2022-03-17,11.62519
2022-03-18,9.69414
2022-03-19,5.27475
2022-03-20,5.13219
2022-03-21,13.34888
2022-03-22,12.16951
2022-03-23,12.8564
2022-03-24,12.31207
2022-03-25,11.31415
2022-03-26,5.61171
2022-03-27,5.72835
2022-03-28,12.44167
2022-03-29,11.91031
2022-03-30,12.63608
2022-03-31,12.986
2022-04-01,11.17159
2022-04-02,5.22291
2022-04-03,4.5749
2022-04-04,13.21928
2022-04-05,13.27112
2022-04-06,12.7916
2022-04-07,11.56039
2022-04-08,11.44375
2022-04-09,5.19699
2022-04-10,5.90979
2022-04-11,13.5692
2022-04-12,11.88439
2022-04-13,11.56039
2022-04-14,11.53447
2022-04-15,9.7719
2022-04-16,4.80819
2022-04-17,5.59875
2022-04-18,10.73094
2022-04-19,11.27527
2022-04-20,11.80663
2022-04-21,10.45878
2022-04-22,10.0311
2022-04-23,4.58786
2022-04-24,4.49714
2022-04-25,11.19751
2022-04-26,11.34007
2022-04-27,10.5495
2022-04-28,13.21928
2022-04-29,11.04199
2022-04-30,18.11819
2022-05-01,13.10264
2022-05-02,22.70606
2022-05-03,22.40798
2022-05-04,18.37739
2022-05-05,8.03525
2022-05-06,14.38569
2022-05-07,7.24468
2022-05-08,8.98133
2022-05-09,19.66044
2022-05-10,19.98444
2022-05-11,18.13115
2022-05-12,17.41835
2022-05-13,14.69673
2022-05-14,6.33748
2022-05-15,6.89476
2022-05-16,15.12441
2022-05-17,14.47641
2022-05-18,15.07257
2022-05-19,16.77034
2022-05-20,14.17833
2022-05-21,6.89476
2022-05-22,6.25972
2022-05-23,16.08346
2022-05-24,17.71643
2022-05-25,16.08346
2022-05-26,14.67081
2022-05-27,12.33799
2022-05-28,5.52099
2022-05-29,6.18195
2022-05-30,17.85899
2022-05-31,17.88491
2022-06-01,6.35044
2022-06-02,11.00311
2022-06-03,9.17573
2022-06-04,4.73043
2022-06-05,4.17314
2022-06-06,4.78227
2022-06-07,10.5495
2022-06-08,12.36391
2022-06-09,12.10471
2022-06-10,12.10471
2022-06-11,4.92483
2022-06-12,4.74339
2022-06-13,10.79574
2022-06-14,11.04199
2022-06-15,11.08087
2022-06-16,10.08294
2022-06-17,9.02021
2022-06-18,4.04354
2022-06-19,4.32866
2022-06-20,11.02903
2022-06-21,11.24935
2022-06-22,10.01814
2022-06-23,11.85847
2022-06-24,10.8735
2022-06-25,4.35458
2022-06-26,4.43234
2022-06-27,11.13271
2022-06-28,12.77864
2022-06-29,13.0508
2022-06-30,12.88232
2022-07-01,10.45878
2022-07-02,4.36754
2022-07-03,6.90772
2022-07-04,11.21047
2022-07-05,13.34888
2022-07-06,10.25142
2022-07-07,10.89942
2022-07-08,10.3551
2022-07-09,4.65266
2022-07-10,7.3354
2022-07-11,11.34007
2022-07-12,10.39398
2022-07-13,10.05702
2022-07-14,9.12389
2022-07-15,8.73509
2022-07-16,3.58994
2022-07-17,3.58994
2022-07-18,9.81078
2022-07-19,9.94038
2022-07-20,10.40694
2022-07-21,10.6791
2022-07-22,9.31829
2022-07-23,4.0565
2022-07-24,4.4453
2022-07-25,11.67703
2022-07-26,10.0959
2022-07-27,9.5127
2022-07-28,9.61638
2022-07-29,9.94038
2022-07-30,4.34162
2022-07-31,5.20995
2022-08-01,10.73094
2022-08-02,10.1607
2022-08-03,9.56454
2022-08-04,10.5495
2022-08-05,9.25349
2022-08-06,4.01762
2022-08-07,4.14722
2022-08-08,12.81752
2022-08-09,21.44893
2022-08-10,17.52203
2022-08-11,13.84136
2022-08-12,9.35717
2022-08-13,4.48418
2022-08-14,3.9917
2022-08-15,5.18403
2022-08-16,11.10679
2022-08-17,10.31622
2022-08-18,10.5495
2022-08-19,10.21254
2022-08-20,4.4453
2022-08-21,10.57542
2022-08-22,100.0
2022-08-23,46.53965
2022-08-24,24.85743
2022-08-25,19.803
2022-08-26,15.12441
2022-08-27,7.91861
2022-08-28,7.56868
2022-08-29,14.24313
2022-08-30,14.73561
2022-08-31,14.85225
2022-09-01,18.11819
2022-09-02,13.01192
2022-09-03,12.75272
2022-09-04,9.52566
2022-09-05,18.26075
2022-09-06,12.63608
2022-09-07,12.09175
2022-09-08,11.59927
2022-09-09,5.36547
2022-09-10,8.86469
2022-09-11,6.76516
2022-09-12,6.817
2022-09-13,14.28201
2022-09-14,14.58009
2022-09-15,14.08761
2022-09-16,12.40279
2022-09-17,6.32452
2022-09-18,5.97459
2022-09-19,15.20217
2022-09-20,13.68584
2022-09-21,12.68792
2022-09-22,12.61016
2022-09-23,10.75686
2022-09-24,4.45826
2022-09-25,4.92483
2022-09-26,11.57335
2022-09-27,10.79574
2022-09-28,12.15655
2022-09-29,11.92327
2022-09-30,12.11767
2022-10-01,6.48004
2022-10-02,5.31363
2022-10-03,7.3354
2022-10-04,15.38361
2022-10-05,15.07257
2022-10-06,13.75064
2022-10-07,12.49351
2022-10-08,5.94867
2022-10-09,17.74235
2022-10-10,11.19751
2022-10-11,18.50699
2022-10-12,16.43338
2022-10-13,15.30585
2022-10-14,12.84344
2022-10-15,6.7522
2022-10-16,10.4199
2022-10-17,17.05546
2022-10-18,15.82426
2022-10-19,16.04458
2022-10-20,14.94297
2022-10-21,12.40279
2022-10-22,7.17988
2022-10-23,6.80404
2022-10-24,14.07465
2022-10-25,16.1353
2022-10-26,15.34473
2022-10-27,13.85432
2022-10-28,12.94712
2022-10-29,6.16899
2022-10-30,5.84499
2022-10-31,16.30378
2022-11-01,16.35562
2022-11-02,15.18921
2022-11-03,13.98392
2022-11-04,13.67288
2022-11-05,6.9466
2022-11-06,6.32452
2022-11-07,17.92379
2022-11-08,17.52203
2022-11-09,14.94297
2022-11-10,16.77034
2022-11-11,12.986
2022-11-12,6.80404
2022-11-13,6.86884
2022-11-14,14.58009
2022-11-15,15.99274
2022-11-16,13.54328
2022-11-17,13.33592
2022-11-18,12.14359
2022-11-19,6.76516
2022-11-20,6.44116
2022-11-21,15.85018
2022-11-22,16.12234
2022-11-23,15.64282
2022-11-24,13.53032
2022-11-25,13.2452
2022-11-26,6.57076
2022-11-27,7.60756
2022-11-28,17.88491
2022-11-29,18.79212
2022-11-30,22.9523
2022-12-01,21.53965
2022-12-02,18.58475
2022-12-03,9.31829
2022-12-04,9.91446
2022-12-05,19.91964
2022-12-06,18.7662
2022-12-07,18.23483
2022-12-08,18.37739
2022-12-09,18.24779
2022-12-10,8.96837
2022-12-11,9.21461
2022-12-12,19.51788
2022-12-13,18.45515
2022-12-14,17.02954
2022-12-15,18.11819
2022-12-16,14.20425
2022-12-17,8.25557
2022-12-18,7.71124
2022-12-19,16.61482
2022-12-20,17.26283
2022-12-21,17.62571
2022-12-22,16.53706
2022-12-23,14.39865
2022-12-24,6.60964
2022-12-25,6.07827
2022-12-26,17.21099
2022-12-27,17.96267
2022-12-28,18.48107
2022-12-29,18.80508
2022-12-30,16.61482
2022-12-31,9.7719
2023-01-01,7.77604
2023-01-02,22.70606
2023-01-03,24.50751
2023-01-04,23.39294
2023-01-05,26.54224
2023-01-06,23.37998
2023-01-07,10.43286
2023-01-08,10.3551
2023-01-09,29.28978
2023-01-10,31.40228
2023-01-11,26.82737
2023-01-12,27.22913
2023-01-13,26.46448
2023-01-14,11.81959
2023-01-15,18.36443
2023-01-16,64.41161
2023-01-17,65.04665
2023-01-18,65.88906
2023-01-19,56.53188
2023-01-20,42.97563
2023-01-21,13.51736
2023-01-22,12.03991
2023-01-23,14.25609
2023-01-24,18.37739
2023-01-25,58.90357
2023-01-26,55.58579
2023-01-27,43.831
2023-01-28,15.61689
2023-01-29,14.11353
2023-01-30,45.04924
2023-01-31,42.30171
2023-02-01,35.00518
2023-02-02,29.93779
2023-02-03,27.19025
2023-02-04,10.64022
2023-02-05,10.31622
2023-02-06,27.91601
2023-02-07,29.43234
2023-02-08,28.05857
2023-02-09,24.46863
2023-02-10,24.39087
2023-02-11,9.66822
2023-02-12,7.77604
2023-02-13,23.50959
2023-02-14,24.30015
2023-02-15,24.18351
2023-02-16,23.22446
2023-02-17,19.59564
2023-02-18,7.99637
2023-02-19,7.84085
2023-02-20,20.41213
2023-02-21,21.24157
2023-02-22,20.26956
2023-02-23,19.53084
2023-02-24,17.79419
2023-02-25,7.5946
2023-02-26,7.38724
2023-02-27,17.43131
2023-02-28,19.69932
2023-03-01,10.18662
2023-03-02,17.93675
2023-03-03,17.30171
2023-03-04,8.61845
2023-03-05,7.56868
2023-03-06,18.68843
2023-03-07,17.54795
2023-03-08,16.69258
2023-03-09,17.59979
2023-03-10,16.73146
2023-03-11,6.93364
2023-03-12,6.6874
2023-03-13,14.95593
2023-03-14,14.91705
2023-03-15,15.31881
2023-03-16,15.11145
2023-03-17,13.97096
2023-03-18,8.06117
2023-03-19,6.99844
2023-03-20,16.2001
2023-03-21,14.46345
2023-03-22,14.16537
2023-03-23,14.41161
2023-03-24,14.11353
2023-03-25,6.77812
2023-03-26,6.64852
2023-03-27,13.98392
2023-03-28,14.55417
2023-03-29,14.58009
2023-03-30,15.25401
2023-03-31,14.78745
2023-04-01,7.05028
2023-04-02,6.20787
2023-04-03,15.17625
2023-04-04,15.83722
2023-04-05,16.27786
2023-04-06,15.42249
2023-04-07,13.32296
2023-04-08,6.7522
2023-04-09,6.40228
2023-04-10,18.51995
2023-04-11,15.31881
2023-04-12,14.83929
2023-04-13,13.23224
2023-04-14,11.91031
2023-04-15,6.67444
2023-04-16,6.84292
2023-04-17,14.87817
2023-04-18,14.39865
2023-04-19,12.49351
2023-04-20,13.6988
2023-04-21,12.01399
2023-04-22,6.19491
2023-04-23,6.48004
2023-04-24,14.82633
2023-04-25,16.1353
2023-04-26,15.07257
2023-04-27,13.88024
2023-04-28,14.11353
2023-04-29,6.90772
2023-04-30,6.99844
2023-05-01,19.06428
2023-05-02,31.41524
2023-05-03,28.05857
2023-05-04,26.41264
2023-05-05,11.40487
2023-05-06,8.92949
2023-05-07,9.62934
2023-05-08,23.79471
2023-05-09,23.79471
2023-05-10,22.86158
2023-05-11,19.479
2023-05-12,16.73146
2023-05-13,7.4002
2023-05-14,7.71124
2023-05-15,18.41627
2023-05-16,19.97148
2023-05-17,19.07724
2023-05-18,18.48107
2023-05-19,15.69466
2023-05-20,7.3354
2023-05-21,7.73716
2023-05-22,19.23276
2023-05-23,18.72731
2023-05-24,18.54587
2023-05-25,18.35147
2023-05-26,13.2452
2023-05-27,6.85588
2023-05-28,6.25972
2023-05-29,8.55365
