date,건강보험
2020-07-27,16.35257
2020-07-28,16.49137
2020-07-29,16.70492
2020-07-30,17.36693
2020-07-31,16.91847
2020-08-01,4.69275
2020-08-02,4.24163
2020-08-03,17.19075
2020-08-04,16.77433
2020-08-05,17.56446
2020-08-06,16.43799
2020-08-07,14.52405
2020-08-08,4.41781
2020-08-09,4.59398
2020-08-10,24.76109
2020-08-11,18.74699
2020-08-12,20.70364
2020-08-13,15.18071
2020-08-14,13.30948
2020-08-15,4.23362
2020-08-16,3.67305
2020-08-17,6.79355
2020-08-18,16.36057
2020-08-19,16.56612
2020-08-20,15.96818
2020-08-21,13.79531
2020-08-22,4.80486
2020-08-23,4.39645
2020-08-24,19.41167
2020-08-25,19.61187
2020-08-26,18.05296
2020-08-27,17.72729
2020-08-28,22.89253
2020-08-29,6.13955
2020-08-30,5.72313
2020-08-31,22.75105
2020-09-01,22.69499
2020-09-02,21.01329
2020-09-03,19.11537
2020-09-04,17.3429
2020-09-05,5.69376
2020-09-06,4.94634
2020-09-07,19.95088
2020-09-08,22.24921
2020-09-09,20.18044
2020-09-10,23.41839
2020-09-11,17.72462
2020-09-12,4.87427
2020-09-13,5.07714
2020-09-14,18.52543
2020-09-15,19.13939
2020-09-16,16.42464
2020-09-17,16.89712
2020-09-18,14.76696
2020-09-19,4.77283
2020-09-20,4.64737
2020-09-21,17.13202
2020-09-22,17.16139
2020-09-23,17.2121
2020-09-24,17.3696
2020-09-25,16.04292
2020-09-26,5.04511
2020-09-27,4.78084
2020-09-28,19.2515
2020-09-29,14.29982
2020-09-30,4.3484
2020-10-01,3.26464
2020-10-02,3.57962
2020-10-03,3.89461
2020-10-04,4.76482
2020-10-05,25.08408
2020-10-06,22.20383
2020-10-07,20.26586
2020-10-08,19.06732
2020-10-09,5.95002
2020-10-10,5.23463
2020-10-11,4.87427
2020-10-12,23.65063
2020-10-13,18.43468
2020-10-14,16.51807
2020-10-15,16.85708
2020-10-16,13.49901
2020-10-17,4.78351
2020-10-18,4.29501
2020-10-19,16.69425
2020-10-20,17.01457
2020-10-21,16.56078
2020-10-22,16.07762
2020-10-23,15.06326
2020-10-24,4.3831
2020-10-25,4.32171
2020-10-26,16.67289
2020-10-27,16.17639
2020-10-28,17.78068
2020-10-29,19.09401
2020-10-30,17.19342
2020-10-31,5.48021
2020-11-01,6.43051
2020-11-02,25.37237
2020-11-03,21.68063
2020-11-04,20.11638
2020-11-05,19.92152
2020-11-06,16.17105
2020-11-07,5.07447
2020-11-08,5.02909
2020-11-09,20.94388
2020-11-10,23.92824
2020-11-11,18.78169
2020-11-12,17.97554
2020-11-13,14.67353
2020-11-14,4.42581
2020-11-15,5.06646
2020-11-16,18.73631
2020-11-17,16.58747
2020-11-18,16.46735
2020-11-19,15.9922
2020-11-20,15.87742
2020-11-21,4.69809
2020-11-22,4.98371
2020-11-23,18.60552
2020-11-24,20.79707
2020-11-25,23.05002
2020-11-26,25.0387
2020-11-27,23.9229
2020-11-28,6.76952
2020-11-29,6.7108
2020-11-30,30.67374
2020-12-01,28.06577
2020-12-02,25.24958
2020-12-03,23.70935
2020-12-04,21.62991
2020-12-05,6.95104
2020-12-06,6.74016
2020-12-07,24.74507
2020-12-08,24.46479
2020-12-09,24.46479
2020-12-10,28.75447
2020-12-11,20.36463
2020-12-12,5.84325
2020-12-13,5.99006
2020-12-14,23.2956
2020-12-15,22.77774
2020-12-16,20.66093
2020-12-17,18.8858
2020-12-18,17.94084
2020-12-19,5.76851
2020-12-20,6.20628
2020-12-21,22.91655
2020-12-22,23.80812
2020-12-23,23.41839
2020-12-24,19.91885
2020-12-25,5.53894
2020-12-26,5.73914
2020-12-27,6.28103
2020-12-28,30.12652
2020-12-29,28.07645
2020-12-30,25.94896
2020-12-31,21.95291
2021-01-01,7.60237
2021-01-02,8.38983
2021-01-03,8.43788
2021-01-04,42.56313
2021-01-05,38.59911
2021-01-06,37.46996
2021-01-07,31.1222
2021-01-08,31.37579
2021-01-09,8.558
2021-01-10,9.11056
2021-01-11,41.06561
2021-01-12,33.3618
2021-01-13,30.55095
2021-01-14,28.73044
2021-01-15,28.12449
2021-01-16,8.23234
2021-01-17,7.97074
2021-01-18,32.01911
2021-01-19,32.87598
2021-01-20,32.94271
2021-01-21,33.46057
2021-01-22,30.29202
2021-01-23,8.07217
2021-01-24,7.93604
2021-01-25,37.41925
2021-01-26,31.39447
2021-01-27,30.54028
2021-01-28,31.82958
2021-01-29,31.64273
2021-01-30,8.87299
2021-01-31,8.71015
2021-02-01,38.0946
2021-02-02,35.68949
2021-02-03,32.27003
2021-02-04,29.94501
2021-02-05,28.54359
2021-02-06,7.75719
2021-02-07,7.37547
2021-02-08,30.73781
2021-02-09,27.86557
2021-02-10,27.45181
2021-02-11,6.20895
2021-02-12,4.75682
2021-02-13,4.80219
2021-02-14,6.33441
2021-02-15,29.89696
2021-02-16,26.40275
2021-02-17,24.47279
2021-02-18,22.58021
2021-02-19,18.86978
2021-02-20,6.17158
2021-02-21,5.89397
2021-02-22,24.9426
2021-02-23,23.73071
2021-02-24,24.06171
2021-02-25,25.80481
2021-02-26,23.37301
2021-02-27,7.4075
2021-02-28,6.71346
2021-03-01,9.47093
2021-03-02,32.8039
2021-03-03,29.68608
2021-03-04,27.2783
2021-03-05,23.68533
2021-03-06,6.73749
2021-03-07,7.12722
2021-03-08,27.44914
2021-03-09,26.23191
2021-03-10,31.13822
2021-03-11,23.45309
2021-03-12,18.76568
2021-03-13,5.7952
2021-03-14,5.59767
2021-03-15,23.55186
2021-03-16,22.01964
2021-03-17,18.95787
2021-03-18,17.2388
2021-03-19,15.88809
2021-03-20,5.25065
2021-03-21,4.99439
2021-03-22,19.99626
2021-03-23,19.6439
2021-03-24,19.11003
2021-03-25,21.32027
2021-03-26,15.94949
2021-03-27,5.45352
2021-03-28,6.15824
2021-03-29,20.99994
2021-03-30,21.78474
2021-03-31,23.6186
2021-04-01,22.28658
2021-04-02,18.76301
2021-04-03,5.85393
2021-04-04,5.76317
2021-04-05,24.79312
2021-04-06,22.25989
2021-04-07,20.3326
2021-04-08,20.23383
2021-04-09,20.15375
2021-04-10,6.61203
2021-04-11,5.87795
2021-04-12,25.3697
2021-04-13,21.68063
2021-04-14,19.15274
2021-04-15,19.81474
2021-04-16,16.35523
2021-04-17,5.4295
2021-04-18,5.50157
2021-04-19,20.61822
2021-04-20,21.75537
2021-04-21,20.75436
2021-04-22,21.45107
2021-04-23,22.72703
2021-04-24,5.55229
2021-04-25,5.64038
2021-04-26,20.36463
2021-04-27,18.93919
2021-04-28,19.67593
2021-04-29,21.78207
2021-04-30,21.30425
2021-05-01,6.94837
2021-05-02,6.08616
2021-05-03,25.17217
2021-05-04,24.91591
2021-05-05,7.94671
2021-05-06,25.54588
2021-05-07,21.75004
2021-05-08,6.21963
2021-05-09,5.97138
2021-05-10,35.12893
2021-05-11,26.07976
2021-05-12,21.25887
2021-05-13,19.94554
2021-05-14,17.24681
2021-05-15,5.61902
2021-05-16,5.66974
2021-05-17,21.72601
2021-05-18,17.99423
2021-05-19,6.49725
2021-05-20,21.34429
2021-05-21,18.30655
2021-05-22,5.53093
2021-05-23,5.45085
2021-05-24,23.04468
2021-05-25,22.91922
2021-05-26,19.28621
2021-05-27,20.48742
2021-05-28,18.9552
2021-05-29,5.78719
2021-05-30,6.04078
2021-05-31,25.51652
2021-06-01,23.14078
2021-06-02,21.19214
2021-06-03,19.97757
2021-06-04,17.45235
2021-06-05,5.38946
2021-06-06,5.11451
2021-06-07,21.387
2021-06-08,19.96956
2021-06-09,19.19545
2021-06-10,24.61427
2021-06-11,17.0466
2021-06-12,5.10917
2021-06-13,4.74881
2021-06-14,18.72297
2021-06-15,18.99524
2021-06-16,16.83839
2021-06-17,16.41663
2021-06-18,14.34787
2021-06-19,4.34306
2021-06-20,4.31637
2021-06-21,18.30655
2021-06-22,17.97554
2021-06-23,17.94618
2021-06-24,17.03326
2021-06-25,16.74496
2021-06-26,5.02108
2021-06-27,5.0371
2021-06-28,20.54348
2021-06-29,22.67364
2021-06-30,23.72003
2021-07-01,23.77342
2021-07-02,19.14206
2021-07-03,5.48021
2021-07-04,5.77918
2021-07-05,25.03336
2021-07-06,20.69029
2021-07-07,18.96321
2021-07-08,17.59382
2021-07-09,17.47103
2021-07-10,5.61368
2021-07-11,5.11184
2021-07-12,21.99028
2021-07-13,20.81575
2021-07-14,16.96652
2021-07-15,16.02423
2021-07-16,13.55506
2021-07-17,4.29768
2021-07-18,4.12951
2021-07-19,16.62484
2021-07-20,16.97987
2021-07-21,16.99588
2021-07-22,16.62484
2021-07-23,16.31253
2021-07-24,5.45352
2021-07-25,4.96503
2021-07-26,28.24195
2021-07-27,24.47279
2021-07-28,19.8361
2021-07-29,18.74165
2021-07-30,18.43734
2021-07-31,6.3184
2021-08-01,5.60034
2021-08-02,20.35395
2021-08-03,19.61988
2021-08-04,17.27083
2021-08-05,19.43836
2021-08-06,15.37558
2021-08-07,4.90363
2021-08-08,5.14654
2021-08-09,21.28556
2021-08-10,25.06006
2021-08-11,19.29154
2021-08-12,20.74368
2021-08-13,14.93246
2021-08-14,5.13587
2021-08-15,4.28434
2021-08-16,6.82024
2021-08-17,18.25049
2021-08-18,16.86242
2021-08-19,16.58213
2021-08-20,15.22609
2021-08-21,4.71677
2021-08-22,4.99706
2021-08-23,17.89813
2021-08-24,20.15375
2021-08-25,23.35166
2021-08-26,23.83748
2021-08-27,23.5225
2021-08-28,8.44055
2021-08-29,7.6691
2021-08-30,31.41316
2021-08-31,29.15754
2021-09-01,29.44049
2021-09-02,27.46249
2021-09-03,23.46911
2021-09-04,7.55966
2021-09-05,10.62676
2021-09-06,39.92312
2021-09-07,31.89899
2021-09-08,27.23292
2021-09-09,25.74875
2021-09-10,26.88057
2021-09-11,7.99209
2021-09-12,6.97239
2021-09-13,25.03603
2021-09-14,19.55047
2021-09-15,18.46137
2021-09-16,15.94949
2021-09-17,13.02386
2021-09-18,5.61902
2021-09-19,3.29667
2021-09-20,3.20591
2021-09-21,4.65805
2021-09-22,4.54593
2021-09-23,20.33794
2021-09-24,19.28087
2021-09-25,5.67775
2021-09-26,5.01574
2021-09-27,20.32726
2021-09-28,17.39095
2021-09-29,18.31722
2021-09-30,20.56483
2021-10-01,18.84843
2021-10-02,5.35742
2021-10-03,4.44183
2021-10-04,7.29005
2021-10-05,23.61326
2021-10-06,20.28455
2021-10-07,18.63221
2021-10-08,17.80737
2021-10-09,5.1679
2021-10-10,5.12786
2021-10-11,7.20463
2021-10-12,21.37098
2021-10-13,18.6242
2021-10-14,17.06262
2021-10-15,14.83636
2021-10-16,4.45785
2021-10-17,4.56195
2021-10-18,15.63184
2021-10-19,15.45299
2021-10-20,16.06427
2021-10-21,16.29918
2021-10-22,13.21605
2021-10-23,4.1215
2021-10-24,4.24163
2021-10-25,18.00758
2021-10-26,16.80636
2021-10-27,17.09198
2021-10-28,17.32689
2021-10-29,15.43697
2021-10-30,5.16523
2021-10-31,5.20794
2021-11-01,20.50878
2021-11-02,18.66691
2021-11-03,17.14804
2021-11-04,17.29485
2021-11-05,14.59879
2021-11-06,4.35374
2021-11-07,4.98104
2021-11-08,17.59649
2021-11-09,18.33324
2021-11-10,21.54449
2021-11-11,17.12134
2021-11-12,13.27211
2021-11-13,3.80652
2021-11-14,4.28167
2021-11-15,17.34023
2021-11-16,17.18808
2021-11-17,16.16304
2021-11-18,14.95115
2021-11-19,14.32651
2021-11-20,4.65538
2021-11-21,4.43649
2021-11-22,17.71928
2021-11-23,18.81373
2021-11-24,21.28556
2021-11-25,23.91223
2021-11-26,19.46772
2021-11-27,6.10752
2021-11-28,5.48822
2021-11-29,23.41305
2021-11-30,25.335
2021-12-01,23.23421
2021-12-02,21.61657
2021-12-03,19.25417
2021-12-04,5.84859
2021-12-05,5.79253
2021-12-06,23.00731
2021-12-07,20.32459
2021-12-08,19.37162
2021-12-09,20.83711
2021-12-10,23.5225
2021-12-11,6.37445
2021-12-12,5.84058
2021-12-13,21.36031
2021-12-14,17.87945
2021-12-15,18.46938
2021-12-16,16.33655
2021-12-17,13.822
2021-12-18,4.6447
2021-12-19,4.99973
2021-12-20,19.61988
2021-12-21,19.75601
2021-12-22,19.98024
2021-12-23,19.77203
2021-12-24,15.34621
2021-12-25,4.31904
2021-12-26,4.98905
2021-12-27,18.71496
2021-12-28,19.31023
2021-12-29,20.42603
2021-12-30,20.80775
2021-12-31,16.77433
2022-01-01,6.66008
2022-01-02,7.28471
2022-01-03,29.96102
2022-01-04,29.9717
2022-01-05,28.58363
2022-01-06,26.19988
2022-01-07,23.80011
2022-01-08,7.27136
2022-01-09,7.9307
2022-01-10,36.02317
2022-01-11,27.53456
2022-01-12,23.01532
2022-01-13,22.16112
2022-01-14,19.06732
2022-01-15,6.54262
2022-01-16,6.24366
2022-01-17,23.56254
2022-01-18,22.7644
2022-01-19,22.49479
2022-01-20,23.18349
2022-01-21,21.45107
2022-01-22,6.68143
2022-01-23,6.90566
2022-01-24,28.71709
2022-01-25,28.36474
2022-01-26,24.81714
2022-01-27,24.39538
2022-01-28,22.29726
2022-01-29,6.72681
2022-01-30,5.10917
2022-01-31,5.30137
2022-02-01,5.05845
2022-02-02,7.02044
2022-02-03,32.72649
2022-02-04,29.47253
2022-02-05,8.558
2022-02-06,7.81325
2022-02-07,31.88297
2022-02-08,28.10581
2022-02-09,26.69104
2022-02-10,31.88831
2022-02-11,22.00096
2022-02-12,6.28103
2022-02-13,6.16891
2022-02-14,21.14409
2022-02-15,21.17879
2022-02-16,19.19812
2022-02-17,18.4587
2022-02-18,17.70861
2022-02-19,5.72847
2022-02-20,5.926
2022-02-21,21.1254
2022-02-22,20.89584
2022-02-23,20.85046
2022-02-24,20.65559
2022-02-25,20.16443
2022-02-26,6.64406
2022-02-27,6.44119
2022-02-28,23.09006
2022-03-01,9.46025
2022-03-02,25.58058
2022-03-03,25.35903
2022-03-04,23.365
2022-03-05,7.39149
2022-03-06,7.15658
2022-03-07,25.24691
2022-03-08,22.46543
2022-03-09,7.34344
2022-03-10,29.3444
2022-03-11,20.53013
2022-03-12,7.16459
2022-03-13,6.50258
2022-03-14,22.12642
2022-03-15,20.45539
2022-03-16,17.59115
2022-03-17,17.4737
2022-03-18,14.72158
2022-03-19,5.51492
2022-03-20,5.47755
2022-03-21,19.14473
2022-03-22,17.3696
2022-03-23,18.69627
2022-03-24,17.46302
2022-03-25,16.44332
2022-03-26,5.26133
2022-03-27,5.1065
2022-03-28,17.56446
2022-03-29,16.61149
2022-03-30,18.23447
2022-03-31,21.47242
2022-04-01,18.64022
2022-04-02,5.62436
2022-04-03,5.54161
2022-04-04,20.69029
2022-04-05,21.38967
2022-04-06,19.12337
2022-04-07,18.98724
2022-04-08,17.90347
2022-04-09,5.50157
2022-04-10,6.05413
2022-04-11,22.11574
2022-04-12,18.82707
2022-04-13,16.51807
2022-04-14,16.3579
2022-04-15,14.83102
2022-04-16,4.68741
2022-04-17,4.62602
2022-04-18,17.6045
2022-04-19,18.66424
2022-04-20,17.44968
2022-04-21,18.45069
2022-04-22,17.93817
2022-04-23,5.64038
2022-04-24,5.6644
2022-04-25,26.18119
2022-04-26,19.25951
2022-04-27,18.19176
2022-04-28,18.45336
2022-04-29,18.34125
2022-04-30,6.16624
2022-05-01,6.65207
2022-05-02,23.78943
2022-05-03,21.34696
2022-05-04,20.3326
2022-05-05,6.31039
2022-05-06,15.74395
2022-05-07,5.20527
2022-05-08,5.76317
2022-05-09,23.87752
2022-05-10,27.44114
2022-05-11,21.33895
2022-05-12,17.28952
2022-05-13,14.49201
2022-05-14,4.45251
2022-05-15,4.79686
2022-05-16,17.41498
2022-05-17,15.82403
2022-05-18,14.99652
2022-05-19,14.75895
2022-05-20,14.23308
2022-05-21,4.32438
2022-05-22,4.56462
2022-05-23,17.44434
2022-05-24,17.48438
2022-05-25,18.90182
2022-05-26,16.87042
2022-05-27,15.33554
2022-05-28,5.06379
2022-05-29,5.19192
2022-05-30,18.86711
2022-05-31,19.99359
2022-06-01,7.10052
2022-06-02,18.92584
2022-06-03,16.91046
2022-06-04,5.11184
2022-06-05,4.62602
2022-06-06,6.03544
2022-06-07,20.25519
2022-06-08,19.56649
2022-06-09,19.22481
2022-06-10,21.90486
2022-06-11,5.41348
2022-06-12,5.96604
2022-06-13,19.98825
2022-06-14,17.24414
2022-06-15,16.65154
2022-06-16,14.92712
2022-06-17,13.67252
2022-06-18,4.30836
2022-06-19,4.58331
2022-06-20,17.85275
2022-06-21,17.31087
2022-06-22,16.59548
2022-06-23,16.28049
2022-06-24,15.43964
2022-06-25,4.91431
2022-06-26,4.80486
2022-06-27,17.02792
2022-06-28,17.99957
2022-06-29,23.48246
2022-06-30,24.3767
2022-07-01,20.75169
2022-07-02,5.88329
2022-07-03,5.65906
2022-07-04,23.7921
2022-07-05,23.2262
2022-07-06,20.35395
2022-07-07,18.3893
2022-07-08,18.09833
2022-07-09,5.57097
2022-07-10,6.08616
2022-07-11,22.35331
2022-07-12,18.78169
2022-07-13,16.15503
2022-07-14,15.35422
2022-07-15,14.73493
2022-07-16,4.35641
2022-07-17,5.71779
2022-07-18,18.56547
2022-07-19,19.02461
2022-07-20,18.90182
2022-07-21,18.58416
2022-07-22,16.80369
2022-07-23,4.77817
2022-07-24,4.77283
2022-07-25,20.63424
2022-07-26,17.96754
2022-07-27,17.42031
2022-07-28,18.31989
2022-07-29,16.83038
2022-07-30,5.30671
2022-07-31,6.29971
2022-08-01,20.45806
2022-08-02,19.53446
2022-08-03,17.07597
2022-08-04,18.27451
2022-08-05,17.55912
2022-08-06,4.81554
2022-08-07,4.40179
2022-08-08,19.37696
2022-08-09,19.14206
2022-08-10,25.7968
2022-08-11,18.3279
2022-08-12,14.79632
2022-08-13,4.37776
2022-08-14,3.87325
2022-08-15,4.97303
2022-08-16,17.27884
2022-08-17,16.16571
2022-08-18,16.12567
2022-08-19,16.62484
2022-08-20,5.97405
2022-08-21,5.79253
2022-08-22,19.85745
2022-08-23,19.89749
2022-08-24,21.8755
2022-08-25,21.80609
2022-08-26,18.49073
2022-08-27,6.17425
2022-08-28,6.01409
2022-08-29,19.75601
2022-08-30,25.86354
2022-08-31,24.16582
2022-09-01,23.00197
2022-09-02,18.53344
2022-09-03,6.14222
2022-09-04,6.09951
2022-09-05,21.87283
2022-09-06,19.12604
2022-09-07,18.08766
2022-09-08,16.13368
2022-09-09,4.79152
2022-09-10,4.30035
2022-09-11,3.90796
2022-09-12,5.35742
2022-09-13,24.12311
2022-09-14,21.57386
2022-09-15,19.61187
2022-09-16,16.14435
2022-09-17,4.46318
2022-09-18,4.54593
2022-09-19,18.46671
2022-09-20,17.78068
2022-09-21,19.05664
2022-09-22,17.81004
2022-09-23,20.91452
2022-09-24,5.85393
2022-09-25,5.37878
2022-09-26,19.77737
2022-09-27,18.49874
2022-09-28,18.49607
2022-09-29,19.23549
2022-09-30,20.39933
2022-10-01,6.83893
2022-10-02,5.83524
2022-10-03,7.83994
2022-10-04,25.65266
2022-10-05,23.63461
2022-10-06,20.74101
2022-10-07,19.33692
2022-10-08,5.14921
2022-10-09,4.81554
2022-10-10,6.84693
2022-10-11,23.67198
2022-10-12,19.16341
2022-10-13,17.5084
2022-10-14,14.47867
2022-10-15,5.33874
2022-10-16,6.46788
2022-10-17,19.31557
2022-10-18,17.67924
2022-10-19,17.13736
2022-10-20,17.03059
2022-10-21,14.29448
2022-10-22,4.5486
2022-10-23,4.72211
2022-10-24,18.10367
2022-10-25,21.37365
2022-10-26,18.2585
2022-10-27,17.5004
2022-10-28,16.3846
2022-10-29,6.0915
2022-10-30,4.77016
2022-10-31,21.66995
2022-11-01,22.24654
2022-11-02,20.2979
2022-11-03,18.25049
2022-11-04,17.50306
2022-11-05,5.74715
2022-11-06,5.29069
2022-11-07,19.99092
2022-11-08,19.80406
2022-11-09,19.13138
2022-11-10,23.66131
2022-11-11,16.98254
2022-11-12,5.17324
2022-11-13,5.13854
2022-11-14,19.31557
2022-11-15,20.16977
2022-11-16,18.45069
2022-11-17,16.777
2022-11-18,14.82302
2022-11-19,4.74347
2022-11-20,5.22662
2022-11-21,19.91351
2022-11-22,21.21616
2022-11-23,21.00261
2022-11-24,20.49543
2022-11-25,20.96791
2022-11-26,6.86028
2022-11-27,6.51059
2022-11-28,26.82985
2022-11-29,29.63536
2022-11-30,30.8259
2022-12-01,27.76413
2022-12-02,22.6069
2022-12-03,5.72847
2022-12-04,6.23832
2022-12-05,27.59596
2022-12-06,23.94426
2022-12-07,23.40505
2022-12-08,23.96561
2022-12-09,24.66232
2022-12-10,7.81058
2022-12-11,6.73749
2022-12-12,28.81853
2022-12-13,30.92733
2022-12-14,27.92429
2022-12-15,25.14014
2022-12-16,19.76402
2022-12-17,6.64673
2022-12-18,6.49991
2022-12-19,22.9032
2022-12-20,23.74139
2022-12-21,23.98697
2022-12-22,24.56088
2022-12-23,20.00694
2022-12-24,6.15557
2022-12-25,6.05413
2022-12-26,25.61262
2022-12-27,25.49516
2022-12-28,25.05472
2022-12-29,25.19886
2022-12-30,22.32128
2022-12-31,8.01345
2023-01-01,7.95739
2023-01-02,36.73055
2023-01-03,34.91004
2023-01-04,33.13757
2023-01-05,32.86797
2023-01-06,28.39677
2023-01-07,8.0615
2023-01-08,9.38551
2023-01-09,35.93241
2023-01-10,40.09129
2023-01-11,31.73348
2023-01-12,28.621
2023-01-13,24.45411
2023-01-14,7.77587
2023-01-15,8.34979
2023-01-16,31.09017
2023-01-17,30.73514
2023-01-18,29.88895
2023-01-19,29.2136
2023-01-20,22.98595
2023-01-21,6.1876
2023-01-22,5.62436
2023-01-23,6.08349
2023-01-24,8.12289
2023-01-25,39.40526
2023-01-26,32.1072
2023-01-27,30.87662
2023-01-28,9.17463
2023-01-29,8.68613
2023-01-30,43.39063
2023-01-31,43.76167
2023-02-01,41.35657
2023-02-02,40.53974
2023-02-03,34.66179
2023-02-04,9.72719
2023-02-05,8.84896
2023-02-06,37.32849
2023-02-07,34.52298
2023-02-08,31.27702
2023-02-09,29.9023
2023-02-10,34.51497
2023-02-11,8.09887
2023-02-12,7.11654
2023-02-13,28.36207
2023-02-14,24.94794
2023-02-15,26.07175
2023-02-16,22.09171
2023-02-17,20.6983
2023-02-18,6.23565
2023-02-19,6.9457
2023-02-20,25.61529
2023-02-21,25.78879
2023-02-22,24.41407
2023-02-23,24.6463
2023-02-24,23.0607
2023-02-25,6.68944
2023-02-26,6.4492
2023-02-27,24.96396
2023-02-28,28.31402
2023-03-01,13.02386
2023-03-02,32.41684
2023-03-03,29.60867
2023-03-04,9.26805
2023-03-05,9.84197
2023-03-06,32.21664
2023-03-07,28.94666
2023-03-08,26.73108
2023-03-09,25.25492
2023-03-10,28.28733
2023-03-11,7.11387
2023-03-12,7.20196
2023-03-13,26.04505
2023-03-14,23.77342
2023-03-15,22.93791
2023-03-16,22.07303
2023-03-17,18.49874
2023-03-18,6.08883
2023-03-19,5.78719
2023-03-20,22.9646
2023-03-21,21.41369
2023-03-22,20.50878
2023-03-23,23.02066
2023-03-24,20.80775
2023-03-25,6.18226
2023-03-26,6.29437
2023-03-27,21.99562
2023-03-28,21.28556
2023-03-29,22.02765
2023-03-30,22.54017
2023-03-31,21.39234
2023-04-01,6.98574
2023-04-02,6.8763
2023-04-03,26.1545
2023-04-04,26.25326
2023-04-05,26.14649
2023-04-06,23.05002
2023-04-07,20.59687
2023-04-08,6.29971
2023-04-09,6.64673
2023-04-10,31.86428
2023-04-11,24.95061
2023-04-12,22.08638
2023-04-13,22.23853
2023-04-14,19.09935
2023-04-15,5.74448
2023-04-16,5.54962
2023-04-17,22.69499
2023-04-18,21.15477
2023-04-19,21.31493
2023-04-20,22.24387
2023-04-21,21.40302
2023-04-22,5.51759
2023-04-23,5.84592
2023-04-24,27.3744
2023-04-25,28.88793
2023-04-26,21.50712
2023-04-27,21.56051
2023-04-28,21.01863
2023-04-29,6.29971
2023-04-30,5.99006
2023-05-01,12.95446
2023-05-02,29.73946
2023-05-03,26.58694
2023-05-04,25.37504
2023-05-05,7.34878
2023-05-06,6.2917
2023-05-07,6.33441
2023-05-08,27.70273
2023-05-09,28.21258
2023-05-10,34.01313
2023-05-11,24.6463
2023-05-12,19.29421
2023-05-13,5.97138
2023-05-14,6.19561
2023-05-15,23.26624
2023-05-16,22.27056
2023-05-17,20.46073
2023-05-18,20.071
2023-05-19,18.34392
2023-05-20,5.68042
2023-05-21,6.1262
2023-05-22,22.88452
2023-05-23,21.68864
2023-05-24,22.4067
2023-05-25,22.40136
2023-05-26,18.41332
2023-05-27,5.87528
2023-05-28,6.05947
2023-05-29,7.83994
