date,상속재산분할
2020-11-28,17.98649
2020-11-29,19.3984
2020-11-30,24.37077
2020-12-01,23.2658
2020-12-02,23.32719
2020-12-03,19.95089
2020-12-04,20.31921
2020-12-05,18.23204
2020-12-06,19.70534
2020-12-07,23.51135
2020-12-08,21.11724
2020-12-09,24.67771
2020-12-10,26.08962
2020-12-11,23.02025
2020-12-12,16.63597
2020-12-13,17.12707
2020-12-14,23.87968
2020-12-15,22.22222
2020-12-16,19.45979
2020-12-17,18.4162
2020-12-18,19.76672
2020-12-19,15.71516
2020-12-20,16.39042
2020-12-21,23.57274
2020-12-22,24.86187
2020-12-23,23.14303
2020-12-24,18.60036
2020-12-25,18.04788
2020-12-26,18.10926
2020-12-27,18.47759
2020-12-28,25.41436
2020-12-29,22.52915
2020-12-30,19.52117
2020-12-31,19.03007
2021-01-01,16.88152
2021-01-02,16.08348
2021-01-03,16.9429
2021-01-04,20.93308
2021-01-05,20.99447
2021-01-06,17.86372
2021-01-07,17.98649
2021-01-08,20.74892
2021-01-09,17.12707
2021-01-10,20.81031
2021-01-11,21.73112
2021-01-12,20.44198
2021-01-13,23.20441
2021-01-14,25.04604
2021-01-15,26.76488
2021-01-16,20.93308
2021-01-17,23.44996
2021-01-18,29.03621
2021-01-19,30.20257
2021-01-20,24.98465
2021-01-21,23.87968
2021-01-22,23.81829
2021-01-23,23.57274
2021-01-24,21.79251
2021-01-25,26.33517
2021-01-26,26.45794
2021-01-27,24.12523
2021-01-28,22.65193
2021-01-29,23.81829
2021-01-30,18.78453
2021-01-31,17.12707
2021-02-01,24.30939
2021-02-02,25.16881
2021-02-03,23.14303
2021-02-04,22.09944
2021-02-05,22.22222
2021-02-06,20.25782
2021-02-07,21.30141
2021-02-08,28.79066
2021-02-09,25.10742
2021-02-10,23.44996
2021-02-11,22.16083
2021-02-12,28.23818
2021-02-13,28.05402
2021-02-14,37.20073
2021-02-15,35.29772
2021-02-16,31.61448
2021-02-17,28.85205
2021-02-18,38.48987
2021-02-19,23.87968
2021-02-20,25.59852
2021-02-21,24.30939
2021-02-22,28.97483
2021-02-23,29.83425
2021-02-24,26.76488
2021-02-25,25.35297
2021-02-26,20.13505
2021-02-27,21.48557
2021-02-28,20.56476
2021-03-01,22.03806
2021-03-02,28.1154
2021-03-03,25.96685
2021-03-04,23.69551
2021-03-05,23.63413
2021-03-06,19.09146
2021-03-07,21.17863
2021-03-08,24.55494
2021-03-09,26.33517
2021-03-10,25.90546
2021-03-11,27.25598
2021-03-12,23.02025
2021-03-13,23.02025
2021-03-14,21.30141
2021-03-15,29.28176
2021-03-16,28.1154
2021-03-17,25.35297
2021-03-18,22.7747
2021-03-19,22.71332
2021-03-20,20.25782
2021-03-21,19.64395
2021-03-22,29.65009
2021-03-23,22.34499
2021-03-24,21.73112
2021-03-25,19.52117
2021-03-26,21.42418
2021-03-27,18.17065
2021-03-28,18.60036
2021-03-29,27.50153
2021-03-30,22.83609
2021-03-31,20.3806
2021-04-01,20.74892
2021-04-02,18.78453
2021-04-03,17.98649
2021-04-04,16.45181
2021-04-05,22.7747
2021-04-06,21.17863
2021-04-07,22.71332
2021-04-08,19.03007
2021-04-09,18.29343
2021-04-10,17.18845
2021-04-11,16.88152
2021-04-12,21.85389
2021-04-13,23.14303
2021-04-14,22.89748
2021-04-15,22.22222
2021-04-16,18.78453
2021-04-17,15.89932
2021-04-18,16.63597
2021-04-19,25.78268
2021-04-20,28.79066
2021-04-21,20.19643
2021-04-22,25.29158
2021-04-23,18.35481
2021-04-24,17.74094
2021-04-25,19.76672
2021-04-26,24.30939
2021-04-27,22.2836
2021-04-28,26.45794
2021-04-29,22.16083
2021-04-30,25.2302
2021-05-01,22.03806
2021-05-02,18.53898
2021-05-03,24.80049
2021-05-04,19.64395
2021-05-05,19.3984
2021-05-06,22.16083
2021-05-07,20.56476
2021-05-08,20.56476
2021-05-09,19.70534
2021-05-10,28.17679
2021-05-11,22.95887
2021-05-12,24.00245
2021-05-13,24.98465
2021-05-14,19.15285
2021-05-15,16.08348
2021-05-16,17.24984
2021-05-17,22.46777
2021-05-18,21.66973
2021-05-19,16.82013
2021-05-20,22.09944
2021-05-21,20.19643
2021-05-22,14.5488
2021-05-23,17.86372
2021-05-24,23.94106
2021-05-25,21.30141
2021-05-26,21.05586
2021-05-27,23.57274
2021-05-28,17.18845
2021-05-29,17.18845
2021-05-30,19.95089
2021-05-31,23.20441
2021-06-01,23.87968
2021-06-02,20.01227
2021-06-03,18.47759
2021-06-04,17.18845
2021-06-05,15.0399
2021-06-06,14.11909
2021-06-07,23.69551
2021-06-08,20.68753
2021-06-09,20.62615
2021-06-10,20.74892
2021-06-11,21.05586
2021-06-12,13.50521
2021-06-13,18.4162
2021-06-14,19.09146
2021-06-15,22.40638
2021-06-16,21.97667
2021-06-17,21.36279
2021-06-18,20.50337
2021-06-19,16.57458
2021-06-20,16.45181
2021-06-21,23.38858
2021-06-22,24.37077
2021-06-23,23.08164
2021-06-24,20.31921
2021-06-25,18.60036
2021-06-26,15.40822
2021-06-27,17.00429
2021-06-28,23.94106
2021-06-29,18.4162
2021-06-30,19.70534
2021-07-01,19.45979
2021-07-02,15.16267
2021-07-03,14.61019
2021-07-04,15.96071
2021-07-05,18.96869
2021-07-06,21.36279
2021-07-07,20.19643
2021-07-08,19.70534
2021-07-09,19.03007
2021-07-10,16.88152
2021-07-11,15.96071
2021-07-12,22.95887
2021-07-13,21.30141
2021-07-14,19.3984
2021-07-15,21.11724
2021-07-16,17.434
2021-07-17,14.36464
2021-07-18,16.32903
2021-07-19,20.99447
2021-07-20,19.27562
2021-07-21,17.74094
2021-07-22,20.81031
2021-07-23,18.29343
2021-07-24,14.48741
2021-07-25,17.37262
2021-07-26,18.96869
2021-07-27,21.11724
2021-07-28,18.60036
2021-07-29,18.04788
2021-07-30,16.02209
2021-07-31,14.18047
2021-08-01,17.86372
2021-08-02,23.44996
2021-08-03,28.66789
2021-08-04,23.20441
2021-08-05,24.30939
2021-08-06,18.66175
2021-08-07,16.63597
2021-08-08,18.23204
2021-08-09,26.76488
2021-08-10,21.48557
2021-08-11,26.39656
2021-08-12,25.35297
2021-08-13,21.97667
2021-08-14,15.34683
2021-08-15,14.85573
2021-08-16,19.33701
2021-08-17,20.3806
2021-08-18,20.8717
2021-08-19,21.24002
2021-08-20,20.25782
2021-08-21,14.67157
2021-08-22,19.03007
2021-08-23,21.79251
2021-08-24,20.50337
2021-08-25,18.53898
2021-08-26,19.76672
2021-08-27,16.82013
2021-08-28,15.16267
2021-08-29,18.10926
2021-08-30,22.40638
2021-08-31,18.53898
2021-09-01,19.58256
2021-09-02,20.19643
2021-09-03,18.35481
2021-09-04,17.434
2021-09-05,17.37262
2021-09-06,22.71332
2021-09-07,27.44014
2021-09-08,22.95887
2021-09-09,21.36279
2021-09-10,16.75874
2021-09-11,15.96071
2021-09-12,19.15285
2021-09-13,20.56476
2021-09-14,20.68753
2021-09-15,19.8895
2021-09-16,17.80233
2021-09-17,17.49539
2021-09-18,16.82013
2021-09-19,15.96071
2021-09-20,22.03806
2021-09-21,28.54511
2021-09-22,29.34315
2021-09-23,38.36709
2021-09-24,30.26396
2021-09-25,22.22222
2021-09-26,20.74892
2021-09-27,25.53713
2021-09-28,26.33517
2021-09-29,24.98465
2021-09-30,22.89748
2021-10-01,19.95089
2021-10-02,17.31123
2021-10-03,18.04788
2021-10-04,21.30141
2021-10-05,25.7213
2021-10-06,25.47575
2021-10-07,21.60834
2021-10-08,20.68753
2021-10-09,17.24984
2021-10-10,16.88152
2021-10-11,18.10926
2021-10-12,23.08164
2021-10-13,21.54696
2021-10-14,22.40638
2021-10-15,20.25782
2021-10-16,11.23388
2021-10-17,15.96071
2021-10-18,20.50337
2021-10-19,20.13505
2021-10-20,21.11724
2021-10-21,20.68753
2021-10-22,16.88152
2021-10-23,14.97851
2021-10-24,14.48741
2021-10-25,21.17863
2021-10-26,23.7569
2021-10-27,18.84591
2021-10-28,22.03806
2021-10-29,20.31921
2021-10-30,12.76856
2021-10-31,15.34683
2021-11-01,20.25782
2021-11-02,20.3806
2021-11-03,19.58256
2021-11-04,16.9429
2021-11-05,16.9429
2021-11-06,14.11909
2021-11-07,15.531
2021-11-08,19.76672
2021-11-09,29.83425
2021-11-10,48.00491
2021-11-11,29.0976
2021-11-12,25.2302
2021-11-13,21.85389
2021-11-14,24.86187
2021-11-15,27.68569
2021-11-16,25.2302
2021-11-17,25.2302
2021-11-18,24.18661
2021-11-19,23.69551
2021-11-20,19.27562
2021-11-21,20.07366
2021-11-22,25.59852
2021-11-23,22.03806
2021-11-24,22.52915
2021-11-25,21.73112
2021-11-26,18.96869
2021-11-27,16.88152
2021-11-28,19.64395
2021-11-29,30.69367
2021-11-30,24.06384
2021-12-01,20.62615
2021-12-02,18.47759
2021-12-03,18.9073
2021-12-04,19.45979
2021-12-05,19.09146
2021-12-06,24.30939
2021-12-07,25.16881
2021-12-08,21.05586
2021-12-09,25.59852
2021-12-10,23.44996
2021-12-11,19.8895
2021-12-12,20.56476
2021-12-13,25.59852
2021-12-14,24.30939
2021-12-15,24.37077
2021-12-16,19.95089
2021-12-17,18.60036
2021-12-18,13.50521
2021-12-19,20.3806
2021-12-20,21.73112
2021-12-21,20.25782
2021-12-22,24.00245
2021-12-23,19.21424
2021-12-24,17.49539
2021-12-25,12.03192
2021-12-26,15.65377
2021-12-27,21.91528
2021-12-28,21.30141
2021-12-29,20.8717
2021-12-30,20.07366
2021-12-31,15.59238
2022-01-01,15.531
2022-01-02,19.03007
2022-01-03,21.54696
2022-01-04,21.54696
2022-01-05,25.90546
2022-01-06,19.76672
2022-01-07,20.31921
2022-01-08,17.06568
2022-01-09,17.37262
2022-01-10,23.20441
2022-01-11,20.8717
2022-01-12,19.52117
2022-01-13,20.07366
2022-01-14,19.76672
2022-01-15,16.63597
2022-01-16,18.04788
2022-01-17,18.9073
2022-01-18,20.25782
2022-01-19,21.91528
2022-01-20,16.63597
2022-01-21,18.9073
2022-01-22,18.9073
2022-01-23,20.07366
2022-01-24,22.09944
2022-01-25,19.76672
2022-01-26,20.62615
2022-01-27,17.49539
2022-01-28,17.61817
2022-01-29,15.40822
2022-01-30,21.05586
2022-01-31,21.79251
2022-02-01,28.79066
2022-02-02,32.71945
2022-02-03,32.59668
2022-02-04,27.99263
2022-02-05,24.98465
2022-02-06,25.90546
2022-02-07,29.0976
2022-02-08,24.30939
2022-02-09,24.49355
2022-02-10,23.38858
2022-02-11,24.7391
2022-02-12,18.60036
2022-02-13,21.54696
2022-02-14,28.1154
2022-02-15,22.46777
2022-02-16,21.73112
2022-02-17,21.48557
2022-02-18,20.01227
2022-02-19,16.88152
2022-02-20,20.62615
2022-02-21,24.00245
2022-02-22,19.82811
2022-02-23,19.52117
2022-02-24,21.30141
2022-02-25,16.51319
2022-02-26,17.67955
2022-02-27,18.78453
2022-02-28,19.95089
2022-03-01,17.55678
2022-03-02,19.3984
2022-03-03,17.12707
2022-03-04,18.78453
2022-03-05,17.434
2022-03-06,15.96071
2022-03-07,19.70534
2022-03-08,20.50337
2022-03-09,11.72498
2022-03-10,18.23204
2022-03-11,17.00429
2022-03-12,15.40822
2022-03-13,14.73296
2022-03-14,20.13505
2022-03-15,20.25782
2022-03-16,23.51135
2022-03-17,20.62615
2022-03-18,22.34499
2022-03-19,15.83793
2022-03-20,17.31123
2022-03-21,22.59054
2022-03-22,22.89748
2022-03-23,22.83609
2022-03-24,22.2836
2022-03-25,20.56476
2022-03-26,21.54696
2022-03-27,17.67955
2022-03-28,20.81031
2022-03-29,21.66973
2022-03-30,21.17863
2022-03-31,23.08164
2022-04-01,20.25782
2022-04-02,16.02209
2022-04-03,19.70534
2022-04-04,22.71332
2022-04-05,26.58072
2022-04-06,22.09944
2022-04-07,26.08962
2022-04-08,20.68753
2022-04-09,17.24984
2022-04-10,19.33701
2022-04-11,23.2658
2022-04-12,23.63413
2022-04-13,24.06384
2022-04-14,24.7391
2022-04-15,21.17863
2022-04-16,19.3984
2022-04-17,20.68753
2022-04-18,27.44014
2022-04-19,25.04604
2022-04-20,22.65193
2022-04-21,24.49355
2022-04-22,22.89748
2022-04-23,17.55678
2022-04-24,20.81031
2022-04-25,27.19459
2022-04-26,24.67771
2022-04-27,22.89748
2022-04-28,21.11724
2022-04-29,24.18661
2022-04-30,16.26764
2022-05-01,16.57458
2022-05-02,19.76672
2022-05-03,22.89748
2022-05-04,21.36279
2022-05-05,16.75874
2022-05-06,20.99447
2022-05-07,20.99447
2022-05-08,22.95887
2022-05-09,31.43032
2022-05-10,26.08962
2022-05-11,25.10742
2022-05-12,28.48373
2022-05-13,22.03806
2022-05-14,19.03007
2022-05-15,17.24984
2022-05-16,25.96685
2022-05-17,23.81829
2022-05-18,24.7391
2022-05-19,23.02025
2022-05-20,22.34499
2022-05-21,17.61817
2022-05-22,18.72314
2022-05-23,26.70349
2022-05-24,25.90546
2022-05-25,25.16881
2022-05-26,21.66973
2022-05-27,21.97667
2022-05-28,15.65377
2022-05-29,16.75874
2022-05-30,24.80049
2022-05-31,24.06384
2022-06-01,15.65377
2022-06-02,22.89748
2022-06-03,20.13505
2022-06-04,15.40822
2022-06-05,19.70534
2022-06-06,19.64395
2022-06-07,25.84407
2022-06-08,25.10742
2022-06-09,21.91528
2022-06-10,21.54696
2022-06-11,21.79251
2022-06-12,20.01227
2022-06-13,25.90546
2022-06-14,22.46777
2022-06-15,25.59852
2022-06-16,21.24002
2022-06-17,18.60036
2022-06-18,16.32903
2022-06-19,26.70349
2022-06-20,25.35297
2022-06-21,24.55494
2022-06-22,21.42418
2022-06-23,19.09146
2022-06-24,21.36279
2022-06-25,15.89932
2022-06-26,18.29343
2022-06-27,20.68753
2022-06-28,21.66973
2022-06-29,20.07366
2022-06-30,20.93308
2022-07-01,16.82013
2022-07-02,15.71516
2022-07-03,15.59238
2022-07-04,23.02025
2022-07-05,21.79251
2022-07-06,19.45979
2022-07-07,27.74708
2022-07-08,29.15899
2022-07-09,23.94106
2022-07-10,24.30939
2022-07-11,30.01841
2022-07-12,28.66789
2022-07-13,27.07182
2022-07-14,24.92326
2022-07-15,22.59054
2022-07-16,21.73112
2022-07-17,21.05586
2022-07-18,25.7213
2022-07-19,26.15101
2022-07-20,25.90546
2022-07-21,23.63413
2022-07-22,22.71332
2022-07-23,23.81829
2022-07-24,20.8717
2022-07-25,26.88766
2022-07-26,23.2658
2022-07-27,27.68569
2022-07-28,26.94904
2022-07-29,22.83609
2022-07-30,20.81031
2022-07-31,20.93308
2022-08-01,25.90546
2022-08-02,23.44996
2022-08-03,24.92326
2022-08-04,23.69551
2022-08-05,22.03806
2022-08-06,18.72314
2022-08-07,20.25782
2022-08-08,27.68569
2022-08-09,24.30939
2022-08-10,22.7747
2022-08-11,21.73112
2022-08-12,24.30939
2022-08-13,15.28545
2022-08-14,18.10926
2022-08-15,20.81031
2022-08-16,25.65991
2022-08-17,25.2302
2022-08-18,22.22222
2022-08-19,23.51135
2022-08-20,17.9251
2022-08-21,19.45979
2022-08-22,24.43216
2022-08-23,23.2658
2022-08-24,23.2658
2022-08-25,24.30939
2022-08-26,21.48557
2022-08-27,18.53898
2022-08-28,16.26764
2022-08-29,23.57274
2022-08-30,21.48557
2022-08-31,20.81031
2022-09-01,20.25782
2022-09-02,21.66973
2022-09-03,16.51319
2022-09-04,18.9073
2022-09-05,19.3984
2022-09-06,20.01227
2022-09-07,19.76672
2022-09-08,18.35481
2022-09-09,18.60036
2022-09-10,25.16881
2022-09-11,26.39656
2022-09-12,31.12338
2022-09-13,34.49969
2022-09-14,28.85205
2022-09-15,26.94904
2022-09-16,23.57274
2022-09-17,23.14303
2022-09-18,18.29343
2022-09-19,28.05402
2022-09-20,25.65991
2022-09-21,23.2658
2022-09-22,20.44198
2022-09-23,18.9073
2022-09-24,14.61019
2022-09-25,16.88152
2022-09-26,22.34499
2022-09-27,22.34499
2022-09-28,26.45794
2022-09-29,22.09944
2022-09-30,20.68753
2022-10-01,15.22406
2022-10-02,16.63597
2022-10-03,17.18845
2022-10-04,24.00245
2022-10-05,20.8717
2022-10-06,19.45979
2022-10-07,18.35481
2022-10-08,14.36464
2022-10-09,16.08348
2022-10-10,18.23204
2022-10-11,20.81031
2022-10-12,22.22222
2022-10-13,20.19643
2022-10-14,19.21424
2022-10-15,16.57458
2022-10-16,17.37262
2022-10-17,23.51135
2022-10-18,21.91528
2022-10-19,17.9251
2022-10-20,21.42418
2022-10-21,19.64395
2022-10-22,14.97851
2022-10-23,16.26764
2022-10-24,23.02025
2022-10-25,20.81031
2022-10-26,20.07366
2022-10-27,20.8717
2022-10-28,20.81031
2022-10-29,15.89932
2022-10-30,12.27747
2022-10-31,19.52117
2022-11-01,20.8717
2022-11-02,21.54696
2022-11-03,19.21424
2022-11-04,18.9073
2022-11-05,14.36464
2022-11-06,15.83793
2022-11-07,21.42418
2022-11-08,19.82811
2022-11-09,21.17863
2022-11-10,20.07366
2022-11-11,18.53898
2022-11-12,17.31123
2022-11-13,17.31123
2022-11-14,21.36279
2022-11-15,22.09944
2022-11-16,17.434
2022-11-17,20.25782
2022-11-18,17.9251
2022-11-19,16.26764
2022-11-20,17.12707
2022-11-21,22.59054
2022-11-22,21.05586
2022-11-23,21.48557
2022-11-24,18.29343
2022-11-25,17.80233
2022-11-26,14.0577
2022-11-27,14.79435
2022-11-28,20.62615
2022-11-29,18.60036
2022-11-30,18.10926
2022-12-01,18.53898
2022-12-02,16.75874
2022-12-03,11.29527
2022-12-04,13.5666
2022-12-05,20.8717
2022-12-06,20.8717
2022-12-07,18.4162
2022-12-08,21.42418
2022-12-09,21.42418
2022-12-10,17.80233
2022-12-11,13.99631
2022-12-12,23.7569
2022-12-13,21.97667
2022-12-14,20.25782
2022-12-15,20.25782
2022-12-16,18.23204
2022-12-17,14.42602
2022-12-18,16.08348
2022-12-19,22.83609
2022-12-20,22.95887
2022-12-21,21.24002
2022-12-22,17.49539
2022-12-23,17.434
2022-12-24,13.32105
2022-12-25,14.61019
2022-12-26,19.3984
2022-12-27,17.9251
2022-12-28,15.34683
2022-12-29,19.8895
2022-12-30,16.45181
2022-12-31,15.10128
2023-01-01,13.44383
2023-01-02,21.36279
2023-01-03,21.91528
2023-01-04,19.15285
2023-01-05,19.76672
2023-01-06,18.29343
2023-01-07,16.45181
2023-01-08,16.75874
2023-01-09,23.81829
2023-01-10,20.19643
2023-01-11,22.03806
2023-01-12,19.8895
2023-01-13,17.18845
2023-01-14,17.31123
2023-01-15,17.80233
2023-01-16,25.96685
2023-01-17,18.96869
2023-01-18,18.9073
2023-01-19,18.17065
2023-01-20,19.33701
2023-01-21,14.30325
2023-01-22,23.02025
2023-01-23,28.6065
2023-01-24,24.248
2023-01-25,30.87783
2023-01-26,24.30939
2023-01-27,21.48557
2023-01-28,18.17065
2023-01-29,17.67955
2023-01-30,23.51135
2023-01-31,23.14303
2023-02-01,21.73112
2023-02-02,22.65193
2023-02-03,21.30141
2023-02-04,17.49539
2023-02-05,16.57458
2023-02-06,24.7391
2023-02-07,22.09944
2023-02-08,21.91528
2023-02-09,22.65193
2023-02-10,20.74892
2023-02-11,16.32903
2023-02-12,19.76672
2023-02-13,23.81829
2023-02-14,22.2836
2023-02-15,22.09944
2023-02-16,23.63413
2023-02-17,20.68753
2023-02-18,19.27562
2023-02-19,19.58256
2023-02-20,27.13321
2023-02-21,23.08164
2023-02-22,20.19643
2023-02-23,24.86187
2023-02-24,21.24002
2023-02-25,18.72314
2023-02-26,17.12707
2023-02-27,20.50337
2023-02-28,23.44996
2023-03-01,16.75874
2023-03-02,24.67771
2023-03-03,21.05586
2023-03-04,17.06568
2023-03-05,16.63597
2023-03-06,23.2658
2023-03-07,20.31921
2023-03-08,21.91528
2023-03-09,21.91528
2023-03-10,22.71332
2023-03-11,19.33701
2023-03-12,17.9251
2023-03-13,24.92326
2023-03-14,25.16881
2023-03-15,21.79251
2023-03-16,22.89748
2023-03-17,20.3806
2023-03-18,15.28545
2023-03-19,16.75874
2023-03-20,23.14303
2023-03-21,24.55494
2023-03-22,24.61632
2023-03-23,25.16881
2023-03-24,21.48557
2023-03-25,16.82013
2023-03-26,18.4162
2023-03-27,19.82811
2023-03-28,22.16083
2023-03-29,21.73112
2023-03-30,19.45979
2023-03-31,19.33701
2023-04-01,13.32105
2023-04-02,16.02209
2023-04-03,20.74892
2023-04-04,20.8717
2023-04-05,19.76672
2023-04-06,19.27562
2023-04-07,19.3984
2023-04-08,13.5666
2023-04-09,15.59238
2023-04-10,22.40638
2023-04-11,22.89748
2023-04-12,21.05586
2023-04-13,21.54696
2023-04-14,20.01227
2023-04-15,15.40822
2023-04-16,14.24186
2023-04-17,22.65193
2023-04-18,21.73112
2023-04-19,21.48557
2023-04-20,29.15899
2023-04-21,31.24616
2023-04-22,22.46777
2023-04-23,21.11724
2023-04-24,24.67771
2023-04-25,24.49355
2023-04-26,23.57274
2023-04-27,22.34499
2023-04-28,17.12707
2023-04-29,14.5488
2023-04-30,14.79435
2023-05-01,19.70534
2023-05-02,20.8717
2023-05-03,24.80049
2023-05-04,22.59054
2023-05-05,18.17065
2023-05-06,18.23204
2023-05-07,18.84591
2023-05-08,24.248
2023-05-09,24.43216
2023-05-10,23.08164
2023-05-11,28.05402
2023-05-12,23.81829
2023-05-13,16.08348
2023-05-14,17.61817
2023-05-15,26.64211
2023-05-16,22.59054
2023-05-17,27.31737
2023-05-18,25.29158
2023-05-19,20.62615
2023-05-20,16.45181
2023-05-21,20.31921
2023-05-22,28.1154
2023-05-23,22.22222
2023-05-24,23.57274
2023-05-25,20.25782
2023-05-26,19.70534
2023-05-27,17.61817
2023-05-28,16.88152
2023-05-29,19.33701
