date,실비보험가입
2021-04-17,5.45182
2021-04-18,6.49738
2021-04-19,11.01568
2021-04-20,10.79163
2021-04-21,10.64227
2021-04-22,9.03659
2021-04-23,9.55937
2021-04-24,5.19044
2021-04-25,5.71321
2021-04-26,10.79163
2021-04-27,10.19417
2021-04-28,10.82897
2021-04-29,10.67961
2021-04-30,10.23151
2021-05-01,6.60941
2021-05-02,5.56385
2021-05-03,9.59671
2021-05-04,11.72516
2021-05-05,7.35623
2021-05-06,14.15235
2021-05-07,12.58401
2021-05-08,7.87901
2021-05-09,7.95369
2021-05-10,11.20238
2021-05-11,12.17326
2021-05-12,12.17326
2021-05-13,12.39731
2021-05-14,12.6587
2021-05-15,7.46825
2021-05-16,7.76699
2021-05-17,13.03211
2021-05-18,14.00298
2021-05-19,6.94548
2021-05-20,11.87453
2021-05-21,12.99477
2021-05-22,8.17774
2021-05-23,7.58028
2021-05-24,13.14413
2021-05-25,14.74981
2021-05-26,15.45929
2021-05-27,14.18969
2021-05-28,11.46377
2021-05-29,6.90814
2021-05-30,7.91635
2021-05-31,15.68334
2021-06-01,14.07766
2021-06-02,14.67513
2021-06-03,15.68334
2021-06-04,12.13592
2021-06-05,8.10306
2021-06-06,7.91635
2021-06-07,13.21882
2021-06-08,14.48842
2021-06-09,15.0112
2021-06-10,15.79536
2021-06-11,12.24794
2021-06-12,8.62584
2021-06-13,11.01568
2021-06-14,18.29723
2021-06-15,19.90291
2021-06-16,18.07318
2021-06-17,16.9156
2021-06-18,15.68334
2021-06-19,9.55937
2021-06-20,11.23973
2021-06-21,22.14339
2021-06-22,23.26362
2021-06-23,25.98954
2021-06-24,26.62434
2021-06-25,26.54966
2021-06-26,13.44286
2021-06-27,14.30171
2021-06-28,37.60268
2021-06-29,52.65123
2021-06-30,100.0
2021-07-01,12.50933
2021-07-02,10.97834
2021-07-03,6.01194
2021-07-04,6.46004
2021-07-05,12.6587
2021-07-06,10.60492
2021-07-07,11.87453
2021-07-08,9.8581
2021-07-09,8.02837
2021-07-10,3.99551
2021-07-11,5.07841
2021-07-12,8.40179
2021-07-13,8.3271
2021-07-14,10.82897
2021-07-15,11.7625
2021-07-16,9.74607
2021-07-17,5.15309
2021-07-18,5.75056
2021-07-19,10.41822
2021-07-20,10.38088
2021-07-21,8.7752
2021-07-22,8.92457
2021-07-23,8.10306
2021-07-24,5.04107
2021-07-25,5.56385
2021-07-26,9.67139
2021-07-27,8.92457
2021-07-28,7.6923
2021-07-29,8.84988
2021-07-30,7.02016
2021-07-31,4.36893
2021-08-01,4.0702
2021-08-02,9.55937
2021-08-03,8.40179
2021-08-04,8.7752
2021-08-05,8.17774
2021-08-06,8.02837
2021-08-07,4.85436
2021-08-08,4.92905
2021-08-09,9.52203
2021-08-10,10.38088
2021-08-11,10.0448
2021-08-12,10.82897
2021-08-13,7.95369
2021-08-14,6.38536
2021-08-15,4.51829
2021-08-16,7.61762
2021-08-17,10.19417
2021-08-18,10.86631
2021-08-19,10.79163
2021-08-20,9.52203
2021-08-21,5.82524
2021-08-22,5.22778
2021-08-23,11.83719
2021-08-24,11.05302
2021-08-25,11.91187
2021-08-26,9.70873
2021-08-27,10.00746
2021-08-28,5.71321
2021-08-29,6.98282
2021-08-30,9.97012
2021-08-31,9.82076
2021-09-01,9.03659
2021-09-02,9.44734
2021-09-03,9.14861
2021-09-04,6.83345
2021-09-05,5.37714
2021-09-06,10.00746
2021-09-07,10.71695
2021-09-08,8.66318
2021-09-09,9.33532
2021-09-10,9.14861
2021-09-11,6.64675
2021-09-12,4.705
2021-09-13,10.79163
2021-09-14,8.96191
2021-09-15,9.37266
2021-09-16,8.88722
2021-09-17,6.79611
2021-09-18,4.2569
2021-09-19,4.55563
2021-09-20,4.0702
2021-09-21,5.37714
2021-09-22,5.86258
2021-09-23,12.13592
2021-09-24,11.72516
2021-09-25,7.13218
2021-09-26,5.45182
2021-09-27,11.5758
2021-09-28,10.30619
2021-09-29,10.34353
2021-09-30,8.43913
2021-10-01,9.2233
2021-10-02,5.63853
2021-10-03,6.01194
2021-10-04,6.90814
2021-10-05,10.53024
2021-10-06,11.05302
2021-10-07,10.26885
2021-10-08,9.89544
2021-10-09,4.0702
2021-10-10,4.77968
2021-10-11,7.28155
2021-10-12,11.31441
2021-10-13,11.83719
2021-10-14,10.34353
2021-10-15,9.11127
2021-10-16,5.48917
2021-10-17,3.43539
2021-10-18,8.58849
2021-10-19,9.59671
2021-10-20,9.52203
2021-10-21,9.48469
2021-10-22,8.66318
2021-10-23,4.92905
2021-10-24,5.41448
2021-10-25,10.30619
2021-10-26,10.86631
2021-10-27,8.62584
2021-10-28,8.02837
2021-10-29,9.55937
2021-10-30,5.71321
2021-10-31,5.63853
2021-11-01,8.92457
2021-11-02,9.2233
2021-11-03,8.3271
2021-11-04,10.45556
2021-11-05,7.28155
2021-11-06,5.3398
2021-11-07,3.77147
2021-11-08,8.88722
2021-11-09,9.97012
2021-11-10,8.43913
2021-11-11,7.76699
2021-11-12,7.13218
2021-11-13,4.51829
2021-11-14,5.11575
2021-11-15,8.92457
2021-11-16,9.78342
2021-11-17,8.28976
2021-11-18,8.92457
2021-11-19,7.61762
2021-11-20,5.60119
2021-11-21,5.9746
2021-11-22,9.97012
2021-11-23,7.28155
2021-11-24,9.2233
2021-11-25,8.62584
2021-11-26,5.82524
2021-11-27,6.38536
2021-11-28,6.4227
2021-11-29,10.38088
2021-11-30,9.89544
2021-12-01,8.3271
2021-12-02,8.92457
2021-12-03,8.92457
2021-12-04,5.52651
2021-12-05,5.15309
2021-12-06,8.66318
2021-12-07,10.19417
2021-12-08,8.21508
2021-12-09,9.97012
2021-12-10,8.99925
2021-12-11,5.41448
2021-12-12,5.48917
2021-12-13,9.82076
2021-12-14,11.46377
2021-12-15,10.0448
2021-12-16,8.99925
2021-12-17,7.0575
2021-12-18,4.81702
2021-12-19,5.26512
2021-12-20,10.45556
2021-12-21,10.11949
2021-12-22,8.55115
2021-12-23,9.11127
2021-12-24,6.27333
2021-12-25,5.41448
2021-12-26,6.49738
2021-12-27,11.61314
2021-12-28,11.46377
2021-12-29,12.58401
2021-12-30,11.1277
2021-12-31,8.66318
2022-01-01,4.705
2022-01-02,5.22778
2022-01-03,10.82897
2022-01-04,10.941
2022-01-05,10.4929
2022-01-06,8.96191
2022-01-07,8.99925
2022-01-08,6.46004
2022-01-09,5.71321
2022-01-10,12.2106
2022-01-11,9.55937
2022-01-12,11.53846
2022-01-13,10.56758
2022-01-14,8.58849
2022-01-15,5.22778
2022-01-16,5.56385
2022-01-17,9.78342
2022-01-18,9.59671
2022-01-19,10.38088
2022-01-20,9.33532
2022-01-21,9.41
2022-01-22,5.30246
2022-01-23,6.04929
2022-01-24,10.00746
2022-01-25,11.16504
2022-01-26,9.37266
2022-01-27,8.02837
2022-01-28,7.35623
2022-01-29,3.95817
2022-01-30,3.13666
2022-01-31,3.84615
2022-02-01,6.01194
2022-02-02,6.68409
2022-02-03,9.93278
2022-02-04,12.28528
2022-02-05,7.99103
2022-02-06,7.80433
2022-02-07,11.09036
2022-02-08,10.26885
2022-02-09,9.44734
2022-02-10,9.78342
2022-02-11,9.37266
2022-02-12,6.4227
2022-02-13,5.19044
2022-02-14,9.41
2022-02-15,10.82897
2022-02-16,9.29798
2022-02-17,8.36445
2022-02-18,10.19417
2022-02-19,7.39357
2022-02-20,6.46004
2022-02-21,9.70873
2022-02-22,9.89544
2022-02-23,9.14861
2022-02-24,8.55115
2022-02-25,8.02837
2022-02-26,6.08663
2022-02-27,6.49738
2022-02-28,9.63405
2022-03-01,5.56385
2022-03-02,9.37266
2022-03-03,9.82076
2022-03-04,9.29798
2022-03-05,5.19044
2022-03-06,5.15309
2022-03-07,10.75429
2022-03-08,10.34353
2022-03-09,4.63032
2022-03-10,11.38909
2022-03-11,9.14861
2022-03-12,5.30246
2022-03-13,6.12397
2022-03-14,9.26064
2022-03-15,10.941
2022-03-16,8.7752
2022-03-17,8.25242
2022-03-18,7.80433
2022-03-19,6.12397
2022-03-20,4.81702
2022-03-21,8.43913
2022-03-22,8.55115
2022-03-23,9.26064
2022-03-24,8.92457
2022-03-25,9.93278
2022-03-26,5.9746
2022-03-27,5.07841
2022-03-28,9.97012
2022-03-29,9.29798
2022-03-30,10.4929
2022-03-31,8.7752
2022-04-01,7.28155
2022-04-02,5.26512
2022-04-03,4.21956
2022-04-04,7.87901
2022-04-05,9.93278
2022-04-06,8.47647
2022-04-07,9.11127
2022-04-08,7.35623
2022-04-09,4.89171
2022-04-10,4.40627
2022-04-11,8.25242
2022-04-12,9.03659
2022-04-13,9.74607
2022-04-14,10.0448
2022-04-15,7.80433
2022-04-16,4.74234
2022-04-17,3.95817
2022-04-18,8.58849
2022-04-19,9.26064
2022-04-20,8.96191
2022-04-21,8.21508
2022-04-22,7.0575
2022-04-23,5.71321
2022-04-24,5.67587
2022-04-25,10.53024
2022-04-26,8.58849
2022-04-27,9.78342
2022-04-28,7.72964
2022-04-29,6.23599
2022-04-30,5.00373
2022-05-01,4.89171
2022-05-02,7.99103
2022-05-03,8.96191
2022-05-04,6.46004
2022-05-05,5.3398
2022-05-06,7.39357
2022-05-07,4.66766
2022-05-08,5.75056
2022-05-09,9.26064
2022-05-10,11.01568
2022-05-11,10.75429
2022-05-12,9.03659
2022-05-13,7.16952
2022-05-14,4.705
2022-05-15,4.89171
2022-05-16,9.41
2022-05-17,8.99925
2022-05-18,10.23151
2022-05-19,10.38088
2022-05-20,7.39357
2022-05-21,4.18222
2022-05-22,4.48095
2022-05-23,7.91635
2022-05-24,8.55115
2022-05-25,10.26885
2022-05-26,8.84988
2022-05-27,8.84988
2022-05-28,5.30246
2022-05-29,3.92083
2022-05-30,10.64227
2022-05-31,7.84167
2022-06-01,5.45182
2022-06-02,8.02837
2022-06-03,7.84167
2022-06-04,4.92905
2022-06-05,4.10754
2022-06-06,4.66766
2022-06-07,9.11127
2022-06-08,8.40179
2022-06-09,8.92457
2022-06-10,7.28155
2022-06-11,5.19044
2022-06-12,4.44361
2022-06-13,10.79163
2022-06-14,7.35623
2022-06-15,8.84988
2022-06-16,8.28976
2022-06-17,8.28976
2022-06-18,3.80881
2022-06-19,4.03286
2022-06-20,9.14861
2022-06-21,8.88722
2022-06-22,9.03659
2022-06-23,9.26064
2022-06-24,7.65496
2022-06-25,4.40627
2022-06-26,4.55563
2022-06-27,8.43913
2022-06-28,9.44734
2022-06-29,9.93278
2022-06-30,7.0575
2022-07-01,7.28155
2022-07-02,5.26512
2022-07-03,5.3398
2022-07-04,9.29798
2022-07-05,8.92457
2022-07-06,9.18595
2022-07-07,8.21508
2022-07-08,6.34802
2022-07-09,3.95817
2022-07-10,6.04929
2022-07-11,10.08215
2022-07-12,10.34353
2022-07-13,9.07393
2022-07-14,8.25242
2022-07-15,7.54294
2022-07-16,4.63032
2022-07-17,3.84615
2022-07-18,9.97012
2022-07-19,8.96191
2022-07-20,9.29798
2022-07-21,8.70052
2022-07-22,8.84988
2022-07-23,4.51829
2022-07-24,5.37714
2022-07-25,10.45556
2022-07-26,9.03659
2022-07-27,10.11949
2022-07-28,8.84988
2022-07-29,7.46825
2022-07-30,4.44361
2022-07-31,4.705
2022-08-01,9.41
2022-08-02,7.65496
2022-08-03,9.93278
2022-08-04,8.81254
2022-08-05,8.36445
2022-08-06,5.7879
2022-08-07,5.3398
2022-08-08,8.43913
2022-08-09,7.95369
2022-08-10,8.25242
2022-08-11,8.73786
2022-08-12,7.72964
2022-08-13,5.71321
2022-08-14,4.96639
2022-08-15,4.2569
2022-08-16,10.11949
2022-08-17,10.41822
2022-08-18,9.55937
2022-08-19,8.58849
2022-08-20,4.2569
2022-08-21,5.7879
2022-08-22,8.66318
2022-08-23,10.0448
2022-08-24,9.33532
2022-08-25,9.14861
2022-08-26,9.37266
2022-08-27,4.63032
2022-08-28,5.60119
2022-08-29,9.74607
2022-08-30,10.00746
2022-08-31,8.7752
2022-09-01,7.72964
2022-09-02,7.61762
2022-09-03,5.07841
2022-09-04,5.63853
2022-09-05,6.98282
2022-09-06,6.94548
2022-09-07,7.24421
2022-09-08,6.08663
2022-09-09,4.29424
2022-09-10,2.61389
2022-09-11,4.29424
2022-09-12,5.86258
2022-09-13,9.03659
2022-09-14,11.23973
2022-09-15,10.38088
2022-09-16,8.43913
2022-09-17,6.19865
2022-09-18,5.82524
2022-09-19,10.45556
2022-09-20,10.19417
2022-09-21,8.25242
2022-09-22,9.78342
2022-09-23,7.84167
2022-09-24,5.11575
2022-09-25,5.19044
2022-09-26,9.48469
2022-09-27,10.64227
2022-09-28,10.941
2022-09-29,10.00746
2022-09-30,9.14861
2022-10-01,5.30246
2022-10-02,4.77968
2022-10-03,7.13218
2022-10-04,11.42643
2022-10-05,8.73786
2022-10-06,10.38088
2022-10-07,9.70873
2022-10-08,5.11575
2022-10-09,4.66766
2022-10-10,5.86258
2022-10-11,11.23973
2022-10-12,8.47647
2022-10-13,9.82076
2022-10-14,8.7752
2022-10-15,4.77968
2022-10-16,5.67587
2022-10-17,10.64227
2022-10-18,9.97012
2022-10-19,9.97012
2022-10-20,9.78342
2022-10-21,8.58849
2022-10-22,7.39357
2022-10-23,5.41448
2022-10-24,11.5758
2022-10-25,12.69604
2022-10-26,11.23973
2022-10-27,10.34353
2022-10-28,8.17774
2022-10-29,5.67587
2022-10-30,4.21956
2022-10-31,9.70873
2022-11-01,9.59671
2022-11-02,8.96191
2022-11-03,11.7625
2022-11-04,8.70052
2022-11-05,4.85436
2022-11-06,5.07841
2022-11-07,9.78342
2022-11-08,10.19417
2022-11-09,9.63405
2022-11-10,9.55937
2022-11-11,10.82897
2022-11-12,4.18222
2022-11-13,5.15309
2022-11-14,11.61314
2022-11-15,11.46377
2022-11-16,9.26064
2022-11-17,10.60492
2022-11-18,9.11127
2022-11-19,5.04107
2022-11-20,5.63853
2022-11-21,10.56758
2022-11-22,9.70873
2022-11-23,9.48469
2022-11-24,9.78342
2022-11-25,9.48469
2022-11-26,6.57206
2022-11-27,5.82524
2022-11-28,10.79163
2022-11-29,9.97012
2022-11-30,10.23151
2022-12-01,8.73786
2022-12-02,8.58849
2022-12-03,4.36893
2022-12-04,6.72143
2022-12-05,10.41822
2022-12-06,9.63405
2022-12-07,11.09036
2022-12-08,12.35997
2022-12-09,9.55937
2022-12-10,7.46825
2022-12-11,7.28155
2022-12-12,12.80806
2022-12-13,13.25616
2022-12-14,11.16504
2022-12-15,12.39731
2022-12-16,11.98655
2022-12-17,6.49738
2022-12-18,6.68409
2022-12-19,11.53846
2022-12-20,12.88274
2022-12-21,12.8454
2022-12-22,12.24794
2022-12-23,9.26064
2022-12-24,6.94548
2022-12-25,5.48917
2022-12-26,12.54667
2022-12-27,14.45108
2022-12-28,12.47199
2022-12-29,13.21882
2022-12-30,10.45556
2022-12-31,6.72143
2023-01-01,5.26512
2023-01-02,11.65048
2023-01-03,12.99477
2023-01-04,11.46377
2023-01-05,11.72516
2023-01-06,11.31441
2023-01-07,7.65496
2023-01-08,7.87901
2023-01-09,12.50933
2023-01-10,11.46377
2023-01-11,11.23973
2023-01-12,13.89096
2023-01-13,9.97012
2023-01-14,8.28976
2023-01-15,6.34802
2023-01-16,12.28528
2023-01-17,12.28528
2023-01-18,11.01568
2023-01-19,11.1277
2023-01-20,8.99925
2023-01-21,4.81702
2023-01-22,6.75877
2023-01-23,7.13218
2023-01-24,9.78342
2023-01-25,14.41374
2023-01-26,13.81628
2023-01-27,11.35175
2023-01-28,7.80433
2023-01-29,7.35623
2023-01-30,14.45108
2023-01-31,12.69604
2023-02-01,11.79985
2023-02-02,10.15683
2023-02-03,9.33532
2023-02-04,7.02016
2023-02-05,6.68409
2023-02-06,11.91187
2023-02-07,14.11501
2023-02-08,11.50112
2023-02-09,13.9283
2023-02-10,10.941
2023-02-11,6.23599
2023-02-12,7.28155
2023-02-13,13.03211
2023-02-14,12.13592
2023-02-15,12.28528
2023-02-16,10.38088
2023-02-17,12.02389
2023-02-18,8.06572
2023-02-19,6.68409
2023-02-20,14.71247
2023-02-21,14.5631
2023-02-22,11.68782
2023-02-23,12.6587
2023-02-24,10.23151
2023-02-25,7.31889
2023-02-26,7.16952
2023-02-27,11.91187
2023-02-28,10.30619
2023-03-01,8.1404
2023-03-02,13.03211
2023-03-03,9.74607
2023-03-04,7.20687
2023-03-05,6.4227
2023-03-06,13.36818
2023-03-07,12.13592
2023-03-08,11.72516
2023-03-09,9.11127
2023-03-10,10.26885
2023-03-11,5.93726
2023-03-12,6.57206
2023-03-13,10.67961
2023-03-14,12.39731
2023-03-15,11.83719
2023-03-16,11.7625
2023-03-17,8.84988
2023-03-18,5.48917
2023-03-19,7.6923
2023-03-20,14.07766
2023-03-21,14.93651
2023-03-22,11.31441
2023-03-23,11.53846
2023-03-24,10.34353
2023-03-25,6.53472
2023-03-26,4.96639
2023-03-27,10.941
2023-03-28,12.54667
2023-03-29,11.05302
2023-03-30,11.01568
2023-03-31,8.21508
2023-04-01,5.11575
2023-04-02,6.68409
2023-04-03,10.08215
2023-04-04,10.45556
2023-04-05,10.34353
2023-04-06,10.15683
2023-04-07,7.65496
2023-04-08,6.79611
2023-04-09,5.30246
2023-04-10,11.01568
2023-04-11,12.06123
2023-04-12,10.56758
2023-04-13,10.45556
2023-04-14,9.18595
2023-04-15,5.56385
2023-04-16,6.04929
2023-04-17,11.65048
2023-04-18,11.09036
2023-04-19,12.02389
2023-04-20,9.07393
2023-04-21,9.14861
2023-04-22,6.16131
2023-04-23,5.82524
2023-04-24,9.78342
2023-04-25,10.34353
2023-04-26,10.67961
2023-04-27,9.89544
2023-04-28,9.37266
2023-04-29,6.04929
2023-04-30,5.9746
2023-05-01,7.54294
2023-05-02,12.39731
2023-05-03,9.89544
2023-05-04,8.92457
2023-05-05,4.96639
2023-05-06,5.37714
2023-05-07,6.79611
2023-05-08,12.58401
2023-05-09,12.47199
2023-05-10,10.4929
2023-05-11,9.70873
2023-05-12,8.3271
2023-05-13,5.71321
2023-05-14,5.00373
2023-05-15,10.71695
2023-05-16,10.71695
2023-05-17,9.78342
2023-05-18,12.35997
2023-05-19,9.97012
2023-05-20,6.64675
2023-05-21,5.82524
2023-05-22,13.21882
2023-05-23,13.36818
2023-05-24,11.83719
2023-05-25,10.941
2023-05-26,8.92457
2023-05-27,4.2569
2023-05-28,5.48917
2023-05-29,6.08663
