date,상속포기
2021-06-22,22.54601
2021-06-23,24.23312
2021-06-24,22.16257
2021-06-25,23.84969
2021-06-26,10.6595
2021-06-27,13.88036
2021-06-28,27.99079
2021-06-29,21.70245
2021-06-30,23.1595
2021-07-01,20.62883
2021-07-02,20.55214
2021-07-03,10.27607
2021-07-04,12.96012
2021-07-05,25.84355
2021-07-06,19.78527
2021-07-07,20.85889
2021-07-08,23.1595
2021-07-09,18.78834
2021-07-10,11.19631
2021-07-11,10.58282
2021-07-12,25.84355
2021-07-13,38.95705
2021-07-14,26.61042
2021-07-15,21.77914
2021-07-16,23.00613
2021-07-17,12.57668
2021-07-18,11.04294
2021-07-19,26.30368
2021-07-20,25.92024
2021-07-21,21.77914
2021-07-22,22.39263
2021-07-23,26.84049
2021-07-24,13.0368
2021-07-25,16.6411
2021-07-26,22.23926
2021-07-27,27.45398
2021-07-28,25.61349
2021-07-29,23.23619
2021-07-30,19.70858
2021-07-31,10.27607
2021-08-01,11.73312
2021-08-02,24.30981
2021-08-03,26.68711
2021-08-04,26.30368
2021-08-05,26.38036
2021-08-06,23.00613
2021-08-07,13.6503
2021-08-08,11.96319
2021-08-09,31.44171
2021-08-10,34.66257
2021-08-11,26.84049
2021-08-12,26.45705
2021-08-13,23.00613
2021-08-14,15.56748
2021-08-15,15.72085
2021-08-16,15.26073
2021-08-17,36.50306
2021-08-18,35.19938
2021-08-19,28.5276
2021-08-20,24.07975
2021-08-21,29.44785
2021-08-22,16.33435
2021-08-23,25.30674
2021-08-24,25.46012
2021-08-25,27.83742
2021-08-26,29.90797
2021-08-27,26.1503
2021-08-28,16.25766
2021-08-29,30.36809
2021-08-30,33.05214
2021-08-31,28.83435
2021-09-01,24.07975
2021-09-02,27.14723
2021-09-03,26.84049
2021-09-04,16.79447
2021-09-05,16.33435
2021-09-06,27.60736
2021-09-07,31.44171
2021-09-08,27.99079
2021-09-09,23.773
2021-09-10,24.23312
2021-09-11,14.8773
2021-09-12,16.56441
2021-09-13,28.60429
2021-09-14,28.68098
2021-09-15,28.22085
2021-09-16,26.22699
2021-09-17,25.0
2021-09-18,16.18098
2021-09-19,15.10736
2021-09-20,17.33128
2021-09-21,19.40184
2021-09-22,20.24539
2021-09-23,100.0
2021-09-24,45.09202
2021-09-25,22.0092
2021-09-26,19.40184
2021-09-27,37.65337
2021-09-28,33.8957
2021-09-29,33.97239
2021-09-30,33.35889
2021-10-01,27.99079
2021-10-02,16.6411
2021-10-03,18.25153
2021-10-04,21.3957
2021-10-05,34.96932
2021-10-06,33.74233
2021-10-07,33.43558
2021-10-08,25.84355
2021-10-09,16.79447
2021-10-10,18.25153
2021-10-11,20.62883
2021-10-12,29.44785
2021-10-13,30.44478
2021-10-14,32.1319
2021-10-15,27.91411
2021-10-16,15.56748
2021-10-17,15.64417
2021-10-18,28.60429
2021-10-19,28.60429
2021-10-20,26.07361
2021-10-21,25.46012
2021-10-22,26.30368
2021-10-23,13.72699
2021-10-24,14.80061
2021-10-25,31.05828
2021-10-26,34.12576
2021-10-27,27.99079
2021-10-28,30.67484
2021-10-29,31.05828
2021-10-30,17.10122
2021-10-31,18.4049
2021-11-01,25.61349
2021-11-02,28.5276
2021-11-03,25.5368
2021-11-04,26.53374
2021-11-05,58.20552
2021-11-06,16.94785
2021-11-07,16.56441
2021-11-08,35.19938
2021-11-09,33.43558
2021-11-10,39.8773
2021-11-11,29.06441
2021-11-12,28.83435
2021-11-13,18.4049
2021-11-14,19.70858
2021-11-15,34.04907
2021-11-16,32.51533
2021-11-17,31.90184
2021-11-18,30.44478
2021-11-19,27.68404
2021-11-20,17.33128
2021-11-21,17.17791
2021-11-22,37.57668
2021-11-23,39.72392
2021-11-24,30.67484
2021-11-25,28.68098
2021-11-26,27.91411
2021-11-27,20.70552
2021-11-28,20.62883
2021-11-29,39.2638
2021-11-30,31.90184
2021-12-01,32.20858
2021-12-02,29.98466
2021-12-03,26.07361
2021-12-04,18.17484
2021-12-05,19.40184
2021-12-06,34.12576
2021-12-07,34.04907
2021-12-08,50.07668
2021-12-09,54.7546
2021-12-10,37.11656
2021-12-11,27.45398
2021-12-12,20.85889
2021-12-13,35.50613
2021-12-14,39.18711
2021-12-15,38.49693
2021-12-16,30.9049
2021-12-17,30.75153
2021-12-18,19.17177
2021-12-19,19.32515
2021-12-20,34.5092
2021-12-21,36.34969
2021-12-22,33.35889
2021-12-23,29.90797
2021-12-24,23.08282
2021-12-25,13.57361
2021-12-26,16.71779
2021-12-27,34.5092
2021-12-28,33.81901
2021-12-29,44.09509
2021-12-30,32.05521
2021-12-31,21.16564
2022-01-01,22.85276
2022-01-02,20.93558
2022-01-03,36.96319
2022-01-04,36.34969
2022-01-05,27.14723
2022-01-06,32.74539
2022-01-07,32.36196
2022-01-08,22.23926
2022-01-09,27.60736
2022-01-10,51.07361
2022-01-11,38.42024
2022-01-12,37.73006
2022-01-13,31.36503
2022-01-14,33.20552
2022-01-15,17.48466
2022-01-16,20.24539
2022-01-17,33.2822
2022-01-18,28.68098
2022-01-19,29.90797
2022-01-20,34.12576
2022-01-21,26.30368
2022-01-22,17.63803
2022-01-23,21.24233
2022-01-24,34.81595
2022-01-25,43.78834
2022-01-26,34.04907
2022-01-27,30.98159
2022-01-28,24.69325
2022-01-29,18.55828
2022-01-30,16.87116
2022-01-31,32.51533
2022-02-01,32.66871
2022-02-02,26.84049
2022-02-03,43.94171
2022-02-04,42.79141
2022-02-05,20.7822
2022-02-06,23.46625
2022-02-07,39.80061
2022-02-08,38.19018
2022-02-09,40.72085
2022-02-10,35.27607
2022-02-11,35.96625
2022-02-12,20.01533
2022-02-13,19.6319
2022-02-14,39.72392
2022-02-15,40.18404
2022-02-16,38.34355
2022-02-17,31.59509
2022-02-18,32.74539
2022-02-19,18.17484
2022-02-20,19.86196
2022-02-21,35.12269
2022-02-22,36.42638
2022-02-23,34.5092
2022-02-24,31.44171
2022-02-25,28.5276
2022-02-26,19.6319
2022-02-27,16.87116
2022-02-28,29.21779
2022-03-01,17.63803
2022-03-02,29.21779
2022-03-03,30.13803
2022-03-04,33.97239
2022-03-05,17.2546
2022-03-06,18.02147
2022-03-07,34.81595
2022-03-08,28.91104
2022-03-09,13.57361
2022-03-10,26.68711
2022-03-11,27.22392
2022-03-12,18.4049
2022-03-13,16.71779
2022-03-14,31.5184
2022-03-15,36.42638
2022-03-16,36.34969
2022-03-17,34.43251
2022-03-18,31.5184
2022-03-19,16.25766
2022-03-20,18.32822
2022-03-21,36.96319
2022-03-22,33.12883
2022-03-23,33.66564
2022-03-24,32.36196
2022-03-25,29.06441
2022-03-26,21.47239
2022-03-27,17.33128
2022-03-28,33.35889
2022-03-29,38.26687
2022-03-30,35.6595
2022-03-31,33.35889
2022-04-01,28.98773
2022-04-02,15.56748
2022-04-03,18.71165
2022-04-04,35.73619
2022-04-05,40.26073
2022-04-06,34.35582
2022-04-07,34.96932
2022-04-08,31.74846
2022-04-09,14.95398
2022-04-10,18.25153
2022-04-11,37.34662
2022-04-12,36.50306
2022-04-13,41.56441
2022-04-14,38.95705
2022-04-15,31.74846
2022-04-16,22.23926
2022-04-17,23.08282
2022-04-18,38.34355
2022-04-19,34.96932
2022-04-20,36.96319
2022-04-21,36.42638
2022-04-22,33.43558
2022-04-23,23.23619
2022-04-24,20.70552
2022-04-25,38.11349
2022-04-26,38.57361
2022-04-27,33.97239
2022-04-28,32.36196
2022-04-29,28.5276
2022-04-30,17.94478
2022-05-01,17.33128
2022-05-02,33.58895
2022-05-03,32.28527
2022-05-04,29.60122
2022-05-05,18.32822
2022-05-06,29.60122
2022-05-07,19.40184
2022-05-08,22.31595
2022-05-09,38.26687
2022-05-10,34.35582
2022-05-11,35.42944
2022-05-12,36.42638
2022-05-13,29.67791
2022-05-14,19.78527
2022-05-15,17.63803
2022-05-16,40.49079
2022-05-17,32.05521
2022-05-18,32.05521
2022-05-19,33.43558
2022-05-20,26.91717
2022-05-21,18.94171
2022-05-22,20.93558
2022-05-23,37.19325
2022-05-24,35.19938
2022-05-25,43.17484
2022-05-26,40.03067
2022-05-27,28.37423
2022-05-28,13.80368
2022-05-29,17.10122
2022-05-30,33.20552
2022-05-31,31.05828
2022-06-01,17.17791
2022-06-02,31.97852
2022-06-03,27.83742
2022-06-04,18.55828
2022-06-05,14.49386
2022-06-06,20.32208
2022-06-07,33.43558
2022-06-08,32.51533
2022-06-09,31.44171
2022-06-10,31.82515
2022-06-11,19.24846
2022-06-12,20.24539
2022-06-13,38.88036
2022-06-14,29.44785
2022-06-15,32.28527
2022-06-16,29.90797
2022-06-17,29.29447
2022-06-18,20.47546
2022-06-19,18.71165
2022-06-20,39.03374
2022-06-21,33.05214
2022-06-22,29.29447
2022-06-23,28.06748
2022-06-24,28.5276
2022-06-25,17.17791
2022-06-26,21.01226
2022-06-27,34.27914
2022-06-28,40.26073
2022-06-29,50.30674
2022-06-30,38.72699
2022-07-01,27.91411
2022-07-02,20.70552
2022-07-03,15.79754
2022-07-04,32.43865
2022-07-05,30.13803
2022-07-06,25.30674
2022-07-07,27.07055
2022-07-08,27.14723
2022-07-09,22.23926
2022-07-10,16.33435
2022-07-11,39.64723
2022-07-12,33.05214
2022-07-13,31.82515
2022-07-14,30.75153
2022-07-15,30.59815
2022-07-16,15.33742
2022-07-17,20.01533
2022-07-18,34.20245
2022-07-19,33.05214
2022-07-20,36.34969
2022-07-21,29.83128
2022-07-22,29.98466
2022-07-23,18.4049
2022-07-24,18.48159
2022-07-25,36.19631
2022-07-26,35.88957
2022-07-27,31.97852
2022-07-28,29.60122
2022-07-29,27.60736
2022-07-30,16.56441
2022-07-31,19.70858
2022-08-01,33.43558
2022-08-02,30.9049
2022-08-03,35.6595
2022-08-04,36.50306
2022-08-05,31.82515
2022-08-06,17.10122
2022-08-07,19.55521
2022-08-08,35.81288
2022-08-09,37.26993
2022-08-10,34.04907
2022-08-11,29.67791
2022-08-12,32.51533
2022-08-13,17.48466
2022-08-14,18.86503
2022-08-15,21.3957
2022-08-16,38.6503
2022-08-17,30.67484
2022-08-18,32.1319
2022-08-19,30.59815
2022-08-20,24.07975
2022-08-21,23.31288
2022-08-22,39.11042
2022-08-23,37.65337
2022-08-24,35.50613
2022-08-25,30.52147
2022-08-26,30.9049
2022-08-27,19.93865
2022-08-28,18.02147
2022-08-29,40.79754
2022-08-30,32.36196
2022-08-31,32.05521
2022-09-01,30.36809
2022-09-02,28.5276
2022-09-03,19.93865
2022-09-04,19.32515
2022-09-05,34.43251
2022-09-06,31.21165
2022-09-07,28.83435
2022-09-08,25.92024
2022-09-09,17.94478
2022-09-10,19.55521
2022-09-11,20.85889
2022-09-12,25.30674
2022-09-13,47.54601
2022-09-14,41.87116
2022-09-15,40.56748
2022-09-16,33.8957
2022-09-17,21.08895
2022-09-18,22.16257
2022-09-19,41.56441
2022-09-20,39.49386
2022-09-21,33.66564
2022-09-22,31.05828
2022-09-23,29.83128
2022-09-24,19.24846
2022-09-25,19.55521
2022-09-26,36.57975
2022-09-27,35.42944
2022-09-28,35.19938
2022-09-29,33.51226
2022-09-30,35.42944
2022-10-01,22.0092
2022-10-02,22.08588
2022-10-03,20.16871
2022-10-04,38.49693
2022-10-05,40.79754
2022-10-06,37.80674
2022-10-07,28.98773
2022-10-08,20.09202
2022-10-09,18.4049
2022-10-10,19.55521
2022-10-11,37.80674
2022-10-12,34.43251
2022-10-13,39.2638
2022-10-14,31.90184
2022-10-15,20.39877
2022-10-16,23.69631
2022-10-17,37.11656
2022-10-18,38.57361
2022-10-19,35.12269
2022-10-20,35.88957
2022-10-21,27.91411
2022-10-22,19.70858
2022-10-23,18.25153
2022-10-24,37.5
2022-10-25,32.36196
2022-10-26,34.81595
2022-10-27,31.28834
2022-10-28,32.43865
2022-10-29,20.09202
2022-10-30,13.6503
2022-10-31,31.82515
2022-11-01,33.51226
2022-11-02,35.88957
2022-11-03,33.66564
2022-11-04,31.5184
2022-11-05,18.55828
2022-11-06,18.78834
2022-11-07,36.273
2022-11-08,36.34969
2022-11-09,33.8957
2022-11-10,37.73006
2022-11-11,29.29447
2022-11-12,18.25153
2022-11-13,20.85889
2022-11-14,36.65644
2022-11-15,36.96319
2022-11-16,31.90184
2022-11-17,35.27607
2022-11-18,29.37116
2022-11-19,23.61963
2022-11-20,21.31901
2022-11-21,37.88343
2022-11-22,35.42944
2022-11-23,34.73926
2022-11-24,35.27607
2022-11-25,32.97546
2022-11-26,18.94171
2022-11-27,21.54907
2022-11-28,37.73006
2022-11-29,32.89877
2022-11-30,33.43558
2022-12-01,30.21472
2022-12-02,28.29754
2022-12-03,18.86503
2022-12-04,19.55521
2022-12-05,33.51226
2022-12-06,33.2822
2022-12-07,39.11042
2022-12-08,32.1319
2022-12-09,28.06748
2022-12-10,21.70245
2022-12-11,20.85889
2022-12-12,46.24233
2022-12-13,40.56748
2022-12-14,34.20245
2022-12-15,33.81901
2022-12-16,33.05214
2022-12-17,16.6411
2022-12-18,20.32208
2022-12-19,35.04601
2022-12-20,37.34662
2022-12-21,31.59509
2022-12-22,28.45092
2022-12-23,29.98466
2022-12-24,17.63803
2022-12-25,16.71779
2022-12-26,38.80368
2022-12-27,38.72699
2022-12-28,34.96932
2022-12-29,35.12269
2022-12-30,30.36809
2022-12-31,19.47852
2023-01-01,19.70858
2023-01-02,34.20245
2023-01-03,40.79754
2023-01-04,38.80368
2023-01-05,37.57668
2023-01-06,31.97852
2023-01-07,35.35276
2023-01-08,22.0092
2023-01-09,40.95092
2023-01-10,37.80674
2023-01-11,38.26687
2023-01-12,34.27914
2023-01-13,30.59815
2023-01-14,22.16257
2023-01-15,24.15644
2023-01-16,38.57361
2023-01-17,34.12576
2023-01-18,34.43251
2023-01-19,31.82515
2023-01-20,26.30368
2023-01-21,21.85582
2023-01-22,23.54294
2023-01-23,22.08588
2023-01-24,24.84662
2023-01-25,45.24539
2023-01-26,34.73926
2023-01-27,35.73619
2023-01-28,21.62576
2023-01-29,23.38957
2023-01-30,40.26073
2023-01-31,37.5
2023-02-01,37.34662
2023-02-02,39.64723
2023-02-03,35.35276
2023-02-04,20.70552
2023-02-05,21.93251
2023-02-06,39.8773
2023-02-07,39.8773
2023-02-08,36.96319
2023-02-09,41.10429
2023-02-10,38.80368
2023-02-11,21.93251
2023-02-12,24.69325
2023-02-13,44.86196
2023-02-14,38.49693
2023-02-15,41.0276
2023-02-16,44.09509
2023-02-17,38.95705
2023-02-18,22.31595
2023-02-19,23.00613
2023-02-20,40.10736
2023-02-21,37.34662
2023-02-22,35.19938
2023-02-23,34.66257
2023-02-24,36.11963
2023-02-25,20.70552
2023-02-26,24.23312
2023-02-27,42.94478
2023-02-28,33.20552
2023-03-01,20.7822
2023-03-02,35.19938
2023-03-03,28.83435
2023-03-04,22.23926
2023-03-05,19.93865
2023-03-06,40.10736
2023-03-07,40.18404
2023-03-08,37.57668
2023-03-09,36.80981
2023-03-10,33.20552
2023-03-11,21.3957
2023-03-12,18.63496
2023-03-13,42.40797
2023-03-14,36.73312
2023-03-15,43.32822
2023-03-16,36.34969
2023-03-17,34.43251
2023-03-18,22.39263
2023-03-19,20.16871
2023-03-20,45.7822
2023-03-21,42.02453
2023-03-22,38.42024
2023-03-23,75.07668
2023-03-24,67.94478
2023-03-25,28.22085
2023-03-26,25.0
2023-03-27,44.32515
2023-03-28,41.10429
2023-03-29,49.61656
2023-03-30,38.42024
2023-03-31,33.8957
2023-04-01,20.62883
2023-04-02,23.773
2023-04-03,40.18404
2023-04-04,44.40184
2023-04-05,34.35582
2023-04-06,38.0368
2023-04-07,35.12269
2023-04-08,19.70858
2023-04-09,17.71472
2023-04-10,38.72699
2023-04-11,35.6595
2023-04-12,36.34969
2023-04-13,40.64417
2023-04-14,32.97546
2023-04-15,21.77914
2023-04-16,23.46625
2023-04-17,40.10736
2023-04-18,39.95398
2023-04-19,37.65337
2023-04-20,40.33742
2023-04-21,35.50613
2023-04-22,21.3957
2023-04-23,21.31901
2023-04-24,43.25153
2023-04-25,38.95705
2023-04-26,41.41104
2023-04-27,34.12576
2023-04-28,33.2822
2023-04-29,21.62576
2023-04-30,19.55521
2023-05-01,31.05828
2023-05-02,38.34355
2023-05-03,34.73926
2023-05-04,34.20245
2023-05-05,20.62883
2023-05-06,18.86503
2023-05-07,20.47546
2023-05-08,39.95398
2023-05-09,39.8773
2023-05-10,38.72699
2023-05-11,39.34049
2023-05-12,32.51533
2023-05-13,18.63496
2023-05-14,19.17177
2023-05-15,40.56748
2023-05-16,40.03067
2023-05-17,39.34049
2023-05-18,34.27914
2023-05-19,31.21165
2023-05-20,18.17484
2023-05-21,19.0184
2023-05-22,41.87116
2023-05-23,36.8865
2023-05-24,35.88957
2023-05-25,37.26993
2023-05-26,31.82515
2023-05-27,18.09815
2023-05-28,18.86503
2023-05-29,20.01533
