date,3D프린트
2020-06-24,26.57807
2020-06-25,23.58803
2020-06-26,29.23588
2020-06-27,18.60465
2020-06-28,20.26578
2020-06-29,27.90697
2020-06-30,20.598
2020-07-01,33.55481
2020-07-02,29.23588
2020-07-03,21.59468
2020-07-04,16.61129
2020-07-05,17.94019
2020-07-06,21.92691
2020-07-07,29.5681
2020-07-08,20.598
2020-07-09,29.23588
2020-07-10,22.25913
2020-07-11,14.28571
2020-07-12,17.27574
2020-07-13,27.57475
2020-07-14,35.21594
2020-07-15,27.24252
2020-07-16,22.92358
2020-07-17,24.91694
2020-07-18,9.63455
2020-07-19,14.61794
2020-07-20,20.26578
2020-07-21,24.25249
2020-07-22,23.58803
2020-07-23,27.24252
2020-07-24,23.92026
2020-07-25,13.62126
2020-07-26,16.61129
2020-07-27,21.92691
2020-07-28,19.93355
2020-07-29,25.24916
2020-07-30,25.24916
2020-07-31,27.24252
2020-08-01,9.96677
2020-08-02,13.28903
2020-08-03,28.57142
2020-08-04,37.54152
2020-08-05,26.91029
2020-08-06,20.26578
2020-08-07,27.90697
2020-08-08,13.28903
2020-08-09,18.27242
2020-08-10,21.92691
2020-08-11,28.57142
2020-08-12,25.24916
2020-08-13,18.93687
2020-08-14,21.59468
2020-08-15,10.96345
2020-08-16,16.94352
2020-08-17,14.95016
2020-08-18,22.59136
2020-08-19,21.26245
2020-08-20,25.24916
2020-08-21,18.60465
2020-08-22,14.28571
2020-08-23,16.61129
2020-08-24,19.2691
2020-08-25,24.58471
2020-08-26,22.92358
2020-08-27,24.91694
2020-08-28,25.91362
2020-08-29,18.60465
2020-08-30,13.28903
2020-08-31,24.58471
2020-09-01,26.57807
2020-09-02,28.90365
2020-09-03,23.92026
2020-09-04,25.24916
2020-09-05,19.2691
2020-09-06,13.28903
2020-09-07,35.88039
2020-09-08,29.90033
2020-09-09,26.57807
2020-09-10,30.897
2020-09-11,25.24916
2020-09-12,17.60797
2020-09-13,15.61461
2020-09-14,26.24584
2020-09-15,30.897
2020-09-16,35.54817
2020-09-17,28.2392
2020-09-18,24.91694
2020-09-19,17.27574
2020-09-20,22.59136
2020-09-21,23.25581
2020-09-22,37.54152
2020-09-23,24.25249
2020-09-24,32.89036
2020-09-25,33.22259
2020-09-26,14.61794
2020-09-27,23.58803
2020-09-28,23.58803
2020-09-29,20.93023
2020-09-30,9.63455
2020-10-01,8.63787
2020-10-02,9.96677
2020-10-03,12.29235
2020-10-04,20.93023
2020-10-05,29.5681
2020-10-06,31.89368
2020-10-07,30.897
2020-10-08,26.57807
2020-10-09,17.27574
2020-10-10,18.27242
2020-10-11,14.61794
2020-10-12,23.92026
2020-10-13,27.57475
2020-10-14,28.57142
2020-10-15,24.91694
2020-10-16,24.91694
2020-10-17,17.60797
2020-10-18,16.61129
2020-10-19,27.90697
2020-10-20,30.23255
2020-10-21,22.59136
2020-10-22,38.87043
2020-10-23,27.24252
2020-10-24,15.61461
2020-10-25,11.6279
2020-10-26,33.88704
2020-10-27,25.58139
2020-10-28,31.89368
2020-10-29,24.91694
2020-10-30,34.21926
2020-10-31,10.96345
2020-11-01,15.28239
2020-11-02,32.89036
2020-11-03,26.57807
2020-11-04,24.58471
2020-11-05,33.55481
2020-11-06,31.89368
2020-11-07,15.94684
2020-11-08,18.27242
2020-11-09,31.56146
2020-11-10,34.55149
2020-11-11,27.90697
2020-11-12,29.23588
2020-11-13,32.89036
2020-11-14,19.2691
2020-11-15,15.61461
2020-11-16,29.90033
2020-11-17,32.55813
2020-11-18,29.90033
2020-11-19,21.92691
2020-11-20,31.22923
2020-11-21,24.91694
2020-11-22,16.27906
2020-11-23,36.21262
2020-11-24,40.19933
2020-11-25,23.92026
2020-11-26,20.93023
2020-11-27,23.58803
2020-11-28,15.28239
2020-11-29,17.60797
2020-11-30,26.91029
2020-12-01,32.89036
2020-12-02,23.58803
2020-12-03,32.89036
2020-12-04,30.23255
2020-12-05,21.92691
2020-12-06,18.27242
2020-12-07,37.87375
2020-12-08,34.21926
2020-12-09,45.84717
2020-12-10,46.84385
2020-12-11,32.89036
2020-12-12,28.2392
2020-12-13,24.58471
2020-12-14,39.8671
2020-12-15,35.21594
2020-12-16,30.23255
2020-12-17,33.22259
2020-12-18,33.22259
2020-12-19,20.26578
2020-12-20,23.58803
2020-12-21,30.56478
2020-12-22,28.57142
2020-12-23,30.23255
2020-12-24,23.58803
2020-12-25,20.26578
2020-12-26,13.95348
2020-12-27,23.92026
2020-12-28,31.56146
2020-12-29,26.57807
2020-12-30,26.91029
2020-12-31,24.91694
2021-01-01,16.94352
2021-01-02,15.94684
2021-01-03,19.2691
2021-01-04,32.89036
2021-01-05,26.24584
2021-01-06,22.92358
2021-01-07,23.25581
2021-01-08,21.59468
2021-01-09,17.27574
2021-01-10,17.94019
2021-01-11,32.89036
2021-01-12,24.91694
2021-01-13,21.92691
2021-01-14,29.90033
2021-01-15,25.58139
2021-01-16,17.27574
2021-01-17,18.27242
2021-01-18,22.92358
2021-01-19,28.57142
2021-01-20,27.90697
2021-01-21,24.25249
2021-01-22,30.56478
2021-01-23,14.28571
2021-01-24,16.61129
2021-01-25,24.91694
2021-01-26,25.58139
2021-01-27,24.58471
2021-01-28,26.57807
2021-01-29,15.28239
2021-01-30,15.94684
2021-01-31,18.93687
2021-02-01,22.25913
2021-02-02,27.57475
2021-02-03,23.92026
2021-02-04,28.90365
2021-02-05,18.93687
2021-02-06,14.95016
2021-02-07,16.94352
2021-02-08,24.58471
2021-02-09,27.90697
2021-02-10,12.95681
2021-02-11,16.27906
2021-02-12,9.96677
2021-02-13,10.96345
2021-02-14,17.27574
2021-02-15,31.89368
2021-02-16,36.54485
2021-02-17,30.897
2021-02-18,18.60465
2021-02-19,32.89036
2021-02-20,17.27574
2021-02-21,21.92691
2021-02-22,19.2691
2021-02-23,25.24916
2021-02-24,23.92026
2021-02-25,24.91694
2021-02-26,28.2392
2021-02-27,16.27906
2021-02-28,13.62126
2021-03-01,22.25913
2021-03-02,27.90697
2021-03-03,28.2392
2021-03-04,24.91694
2021-03-05,21.26245
2021-03-06,18.60465
2021-03-07,22.92358
2021-03-08,26.24584
2021-03-09,41.52823
2021-03-10,30.897
2021-03-11,31.56146
2021-03-12,23.92026
2021-03-13,19.2691
2021-03-14,19.60132
2021-03-15,40.19933
2021-03-16,26.24584
2021-03-17,30.897
2021-03-18,30.56478
2021-03-19,32.55813
2021-03-20,23.25581
2021-03-21,14.95016
2021-03-22,36.87707
2021-03-23,33.22259
2021-03-24,28.90365
2021-03-25,25.58139
2021-03-26,22.92358
2021-03-27,12.29235
2021-03-28,15.61461
2021-03-29,30.56478
2021-03-30,29.90033
2021-03-31,27.24252
2021-04-01,21.59468
2021-04-02,30.23255
2021-04-03,15.61461
2021-04-04,17.94019
2021-04-05,22.92358
2021-04-06,22.92358
2021-04-07,24.58471
2021-04-08,25.24916
2021-04-09,27.57475
2021-04-10,15.61461
2021-04-11,14.61794
2021-04-12,29.90033
2021-04-13,36.54485
2021-04-14,24.58471
2021-04-15,30.56478
2021-04-16,22.92358
2021-04-17,15.28239
2021-04-18,20.26578
2021-04-19,22.92358
2021-04-20,20.26578
2021-04-21,24.91694
2021-04-22,25.24916
2021-04-23,18.93687
2021-04-24,14.61794
2021-04-25,15.28239
2021-04-26,26.91029
2021-04-27,26.24584
2021-04-28,21.26245
2021-04-29,27.57475
2021-04-30,24.58471
2021-05-01,16.61129
2021-05-02,19.2691
2021-05-03,38.87043
2021-05-04,34.88372
2021-05-05,14.95016
2021-05-06,35.21594
2021-05-07,35.88039
2021-05-08,17.94019
2021-05-09,18.27242
2021-05-10,33.88704
2021-05-11,28.57142
2021-05-12,31.22923
2021-05-13,36.54485
2021-05-14,31.56146
2021-05-15,14.61794
2021-05-16,18.93687
2021-05-17,33.55481
2021-05-18,24.58471
2021-05-19,19.60132
2021-05-20,32.89036
2021-05-21,24.91694
2021-05-22,18.27242
2021-05-23,18.27242
2021-05-24,33.22259
2021-05-25,35.54817
2021-05-26,30.897
2021-05-27,27.90697
2021-05-28,26.91029
2021-05-29,19.2691
2021-05-30,15.28239
2021-05-31,42.85714
2021-06-01,32.22591
2021-06-02,23.92026
2021-06-03,26.91029
2021-06-04,25.58139
2021-06-05,18.60465
2021-06-06,15.61461
2021-06-07,24.91694
2021-06-08,30.23255
2021-06-09,34.55149
2021-06-10,28.2392
2021-06-11,28.2392
2021-06-12,13.62126
2021-06-13,12.62458
2021-06-14,21.26245
2021-06-15,21.59468
2021-06-16,24.58471
2021-06-17,23.58803
2021-06-18,21.59468
2021-06-19,12.29235
2021-06-20,12.29235
2021-06-21,16.27906
2021-06-22,22.92358
2021-06-23,24.91694
2021-06-24,22.92358
2021-06-25,18.27242
2021-06-26,11.96013
2021-06-27,10.63122
2021-06-28,21.26245
2021-06-29,18.93687
2021-06-30,23.58803
2021-07-01,20.598
2021-07-02,23.58803
2021-07-03,8.30564
2021-07-04,15.94684
2021-07-05,26.57807
2021-07-06,28.57142
2021-07-07,24.91694
2021-07-08,25.91362
2021-07-09,20.598
2021-07-10,16.27906
2021-07-11,14.95016
2021-07-12,24.91694
2021-07-13,27.90697
2021-07-14,22.92358
2021-07-15,21.92691
2021-07-16,20.93023
2021-07-17,12.95681
2021-07-18,12.95681
2021-07-19,22.25913
2021-07-20,18.27242
2021-07-21,25.58139
2021-07-22,18.93687
2021-07-23,25.58139
2021-07-24,11.6279
2021-07-25,8.63787
2021-07-26,19.2691
2021-07-27,24.91694
2021-07-28,22.92358
2021-07-29,19.93355
2021-07-30,14.95016
2021-07-31,10.96345
2021-08-01,10.63122
2021-08-02,19.2691
2021-08-03,19.93355
2021-08-04,16.61129
2021-08-05,22.92358
2021-08-06,17.60797
2021-08-07,13.28903
2021-08-08,16.61129
2021-08-09,22.59136
2021-08-10,28.57142
2021-08-11,26.91029
2021-08-12,21.59468
2021-08-13,20.93023
2021-08-14,10.63122
2021-08-15,11.29568
2021-08-16,18.60465
2021-08-17,20.598
2021-08-18,25.91362
2021-08-19,24.58471
2021-08-20,23.25581
2021-08-21,18.27242
2021-08-22,13.62126
2021-08-23,27.57475
2021-08-24,28.2392
2021-08-25,22.92358
2021-08-26,24.91694
2021-08-27,22.92358
2021-08-28,16.27906
2021-08-29,16.61129
2021-08-30,24.58471
2021-08-31,28.2392
2021-09-01,27.57475
2021-09-02,25.58139
2021-09-03,21.92691
2021-09-04,18.27242
2021-09-05,21.92691
2021-09-06,20.598
2021-09-07,29.5681
2021-09-08,23.25581
2021-09-09,24.25249
2021-09-10,17.94019
2021-09-11,14.28571
2021-09-12,21.59468
2021-09-13,26.24584
2021-09-14,36.21262
2021-09-15,23.25581
2021-09-16,17.60797
2021-09-17,13.95348
2021-09-18,10.299
2021-09-19,8.63787
2021-09-20,6.64451
2021-09-21,7.97342
2021-09-22,8.30564
2021-09-23,24.25249
2021-09-24,23.25581
2021-09-25,14.28571
2021-09-26,12.95681
2021-09-27,19.60132
2021-09-28,22.92358
2021-09-29,30.56478
2021-09-30,31.89368
2021-10-01,22.25913
2021-10-02,9.30232
2021-10-03,8.30564
2021-10-04,15.61461
2021-10-05,14.95016
2021-10-06,20.26578
2021-10-07,18.27242
2021-10-08,24.91694
2021-10-09,11.96013
2021-10-10,9.96677
2021-10-11,17.94019
2021-10-12,23.25581
2021-10-13,20.26578
2021-10-14,25.58139
2021-10-15,22.92358
2021-10-16,7.97342
2021-10-17,12.29235
2021-10-18,20.93023
2021-10-19,21.26245
2021-10-20,24.58471
2021-10-21,28.57142
2021-10-22,22.25913
2021-10-23,11.96013
2021-10-24,11.96013
2021-10-25,24.25249
2021-10-26,30.23255
2021-10-27,26.24584
2021-10-28,17.27574
2021-10-29,20.26578
2021-10-30,13.28903
2021-10-31,17.27574
2021-11-01,26.57807
2021-11-02,26.24584
2021-11-03,29.90033
2021-11-04,31.22923
2021-11-05,25.91362
2021-11-06,12.62458
2021-11-07,10.299
2021-11-08,17.94019
2021-11-09,24.25249
2021-11-10,24.91694
2021-11-11,21.26245
2021-11-12,23.25581
2021-11-13,9.96677
2021-11-14,9.30232
2021-11-15,19.93355
2021-11-16,24.58471
2021-11-17,26.91029
2021-11-18,24.25249
2021-11-19,22.25913
2021-11-20,15.61461
2021-11-21,16.61129
2021-11-22,25.58139
2021-11-23,29.5681
2021-11-24,22.25913
2021-11-25,25.91362
2021-11-26,20.598
2021-11-27,13.28903
2021-11-28,15.94684
2021-11-29,22.59136
2021-11-30,26.57807
2021-12-01,22.59136
2021-12-02,31.22923
2021-12-03,24.25249
2021-12-04,10.63122
2021-12-05,13.62126
2021-12-06,24.58471
2021-12-07,20.26578
2021-12-08,72.42524
2021-12-09,60.46511
2021-12-10,53.82059
2021-12-11,30.23255
2021-12-12,24.91694
2021-12-13,30.23255
2021-12-14,32.55813
2021-12-15,24.91694
2021-12-16,23.25581
2021-12-17,24.58471
2021-12-18,28.90365
2021-12-19,13.28903
2021-12-20,24.91694
2021-12-21,22.25913
2021-12-22,19.2691
2021-12-23,20.93023
2021-12-24,21.26245
2021-12-25,7.64119
2021-12-26,8.63787
2021-12-27,22.59136
2021-12-28,20.26578
2021-12-29,17.94019
2021-12-30,19.60132
2021-12-31,11.6279
2022-01-01,6.64451
2022-01-02,12.29235
2022-01-03,18.60465
2022-01-04,19.93355
2022-01-05,18.60465
2022-01-06,23.92026
2022-01-07,18.93687
2022-01-08,11.29568
2022-01-09,9.30232
2022-01-10,20.598
2022-01-11,18.27242
2022-01-12,20.93023
2022-01-13,23.58803
2022-01-14,20.598
2022-01-15,11.96013
2022-01-16,12.62458
2022-01-17,23.92026
2022-01-18,20.93023
2022-01-19,16.27906
2022-01-20,19.60132
2022-01-21,20.93023
2022-01-22,14.28571
2022-01-23,13.28903
2022-01-24,16.27906
2022-01-25,20.598
2022-01-26,21.92691
2022-01-27,15.61461
2022-01-28,14.28571
2022-01-29,5.31561
2022-01-30,3.98671
2022-01-31,16.61129
2022-02-01,7.64119
2022-02-02,7.64119
2022-02-03,16.61129
2022-02-04,15.28239
2022-02-05,11.29568
2022-02-06,10.96345
2022-02-07,17.94019
2022-02-08,22.92358
2022-02-09,28.57142
2022-02-10,17.27574
2022-02-11,21.26245
2022-02-12,11.29568
2022-02-13,11.29568
2022-02-14,14.61794
2022-02-15,19.2691
2022-02-16,15.28239
2022-02-17,17.27574
2022-02-18,18.60465
2022-02-19,8.30564
2022-02-20,9.96677
2022-02-21,18.60465
2022-02-22,16.94352
2022-02-23,17.60797
2022-02-24,17.94019
2022-02-25,11.6279
2022-02-26,7.97342
2022-02-27,10.63122
2022-02-28,14.95016
2022-03-01,10.299
2022-03-02,20.598
2022-03-03,17.60797
2022-03-04,16.94352
2022-03-05,15.28239
2022-03-06,7.30897
2022-03-07,25.58139
2022-03-08,20.93023
2022-03-09,9.30232
2022-03-10,21.59468
2022-03-11,20.93023
2022-03-12,12.62458
2022-03-13,13.28903
2022-03-14,23.92026
2022-03-15,28.2392
2022-03-16,27.24252
2022-03-17,24.58471
2022-03-18,24.58471
2022-03-19,13.28903
2022-03-20,15.28239
2022-03-21,24.91694
2022-03-22,25.58139
2022-03-23,20.26578
2022-03-24,26.57807
2022-03-25,21.26245
2022-03-26,11.29568
2022-03-27,16.27906
2022-03-28,20.26578
2022-03-29,28.2392
2022-03-30,26.24584
2022-03-31,24.25249
2022-04-01,20.93023
2022-04-02,9.96677
2022-04-03,12.95681
2022-04-04,23.25581
2022-04-05,26.24584
2022-04-06,27.24252
2022-04-07,20.93023
2022-04-08,19.60132
2022-04-09,11.6279
2022-04-10,11.6279
2022-04-11,20.93023
2022-04-12,26.24584
2022-04-13,30.23255
2022-04-14,18.93687
2022-04-15,22.25913
2022-04-16,9.63455
2022-04-17,12.29235
2022-04-18,24.58471
2022-04-19,21.92691
2022-04-20,20.26578
2022-04-21,15.61461
2022-04-22,20.598
2022-04-23,12.29235
2022-04-24,16.27906
2022-04-25,20.598
2022-04-26,18.93687
2022-04-27,25.24916
2022-04-28,26.24584
2022-04-29,21.59468
2022-04-30,13.95348
2022-05-01,13.28903
2022-05-02,25.24916
2022-05-03,30.56478
2022-05-04,31.89368
2022-05-05,13.95348
2022-05-06,16.27906
2022-05-07,12.95681
2022-05-08,8.97009
2022-05-09,27.90697
2022-05-10,25.24916
2022-05-11,30.56478
2022-05-12,20.598
2022-05-13,18.60465
2022-05-14,12.62458
2022-05-15,12.29235
2022-05-16,28.90365
2022-05-17,30.56478
2022-05-18,27.57475
2022-05-19,34.55149
2022-05-20,18.60465
2022-05-21,16.94352
2022-05-22,14.28571
2022-05-23,28.2392
2022-05-24,25.91362
2022-05-25,24.91694
2022-05-26,21.59468
2022-05-27,24.91694
2022-05-28,12.95681
2022-05-29,15.28239
2022-05-30,20.598
2022-05-31,21.26245
2022-06-01,14.95016
2022-06-02,21.59468
2022-06-03,24.91694
2022-06-04,11.6279
2022-06-05,12.95681
2022-06-06,16.61129
2022-06-07,24.91694
2022-06-08,24.91694
2022-06-09,21.92691
2022-06-10,18.60465
2022-06-11,9.30232
2022-06-12,14.61794
2022-06-13,13.95348
2022-06-14,21.59468
2022-06-15,17.27574
2022-06-16,20.93023
2022-06-17,15.94684
2022-06-18,10.96345
2022-06-19,8.63787
2022-06-20,15.94684
2022-06-21,18.27242
2022-06-22,12.29235
2022-06-23,15.61461
2022-06-24,13.62126
2022-06-25,10.299
2022-06-26,12.62458
2022-06-27,23.92026
2022-06-28,17.27574
2022-06-29,14.28571
2022-06-30,12.62458
2022-07-01,13.62126
2022-07-02,8.97009
2022-07-03,9.96677
2022-07-04,17.60797
2022-07-05,17.27574
2022-07-06,20.26578
2022-07-07,21.59468
2022-07-08,100.0
2022-07-09,20.598
2022-07-10,13.95348
2022-07-11,27.57475
2022-07-12,26.57807
2022-07-13,24.58471
2022-07-14,28.2392
2022-07-15,26.91029
2022-07-16,8.63787
2022-07-17,9.96677
2022-07-18,20.93023
2022-07-19,22.92358
2022-07-20,22.25913
2022-07-21,24.25249
2022-07-22,15.94684
2022-07-23,8.97009
2022-07-24,10.299
2022-07-25,17.27574
2022-07-26,20.26578
2022-07-27,18.27242
2022-07-28,15.61461
2022-07-29,14.95016
2022-07-30,8.97009
2022-07-31,11.29568
2022-08-01,14.28571
2022-08-02,17.27574
2022-08-03,16.94352
2022-08-04,15.28239
2022-08-05,14.61794
2022-08-06,10.63122
2022-08-07,7.30897
2022-08-08,21.59468
2022-08-09,19.2691
2022-08-10,22.59136
2022-08-11,19.60132
2022-08-12,19.2691
2022-08-13,7.97342
2022-08-14,10.63122
2022-08-15,9.96677
2022-08-16,17.94019
2022-08-17,19.93355
2022-08-18,19.93355
2022-08-19,17.60797
2022-08-20,10.299
2022-08-21,13.28903
2022-08-22,22.59136
2022-08-23,17.60797
2022-08-24,20.93023
2022-08-25,24.91694
2022-08-26,15.28239
2022-08-27,9.96677
2022-08-28,10.63122
2022-08-29,14.61794
2022-08-30,20.93023
2022-08-31,13.62126
2022-09-01,13.62126
2022-09-02,15.28239
2022-09-03,5.64784
2022-09-04,6.97674
2022-09-05,13.62126
2022-09-06,19.60132
2022-09-07,18.60465
2022-09-08,21.92691
2022-09-09,5.31561
2022-09-10,10.96345
2022-09-11,7.64119
2022-09-12,11.96013
2022-09-13,24.58471
2022-09-14,26.57807
2022-09-15,28.90365
2022-09-16,20.26578
2022-09-17,11.96013
2022-09-18,13.62126
2022-09-19,22.92358
2022-09-20,23.58803
2022-09-21,24.91694
2022-09-22,20.93023
2022-09-23,19.60132
2022-09-24,11.29568
2022-09-25,17.27574
2022-09-26,23.92026
2022-09-27,19.93355
2022-09-28,26.24584
2022-09-29,21.59468
2022-09-30,17.60797
2022-10-01,10.299
2022-10-02,7.30897
2022-10-03,12.95681
2022-10-04,20.93023
2022-10-05,25.58139
2022-10-06,19.93355
2022-10-07,19.93355
2022-10-08,13.95348
2022-10-09,8.63787
2022-10-10,13.28903
2022-10-11,23.58803
2022-10-12,25.24916
2022-10-13,21.92691
2022-10-14,29.90033
2022-10-15,15.28239
2022-10-16,14.28571
2022-10-17,22.59136
2022-10-18,25.91362
2022-10-19,19.60132
2022-10-20,28.57142
2022-10-21,20.26578
2022-10-22,8.97009
2022-10-23,12.62458
2022-10-24,22.92358
2022-10-25,21.92691
2022-10-26,24.58471
2022-10-27,28.90365
2022-10-28,23.58803
2022-10-29,11.6279
2022-10-30,9.63455
2022-10-31,25.91362
2022-11-01,25.91362
2022-11-02,21.59468
2022-11-03,18.27242
2022-11-04,22.59136
2022-11-05,15.61461
2022-11-06,18.27242
2022-11-07,26.57807
2022-11-08,21.26245
2022-11-09,27.24252
2022-11-10,25.24916
2022-11-11,16.94352
2022-11-12,8.63787
2022-11-13,14.28571
2022-11-14,26.57807
2022-11-15,27.90697
2022-11-16,19.60132
2022-11-17,20.26578
2022-11-18,22.92358
2022-11-19,17.27574
2022-11-20,16.94352
2022-11-21,25.91362
2022-11-22,26.24584
2022-11-23,24.25249
2022-11-24,33.88704
2022-11-25,14.95016
2022-11-26,13.62126
2022-11-27,19.60132
2022-11-28,20.93023
2022-11-29,26.57807
2022-11-30,24.58471
2022-12-01,25.58139
2022-12-02,20.93023
2022-12-03,11.29568
2022-12-04,12.29235
2022-12-05,19.60132
2022-12-06,26.24584
2022-12-07,22.25913
2022-12-08,24.91694
2022-12-09,21.59468
2022-12-10,11.29568
2022-12-11,15.94684
2022-12-12,27.57475
2022-12-13,23.92026
2022-12-14,18.27242
2022-12-15,16.94352
2022-12-16,12.95681
2022-12-17,13.62126
2022-12-18,12.62458
2022-12-19,21.59468
2022-12-20,27.90697
2022-12-21,23.58803
2022-12-22,26.91029
2022-12-23,14.28571
2022-12-24,9.96677
2022-12-25,17.60797
2022-12-26,17.94019
2022-12-27,22.25913
2022-12-28,22.92358
2022-12-29,16.27906
2022-12-30,13.95348
2022-12-31,11.96013
2023-01-01,14.95016
2023-01-02,22.25913
2023-01-03,30.897
2023-01-04,19.93355
2023-01-05,22.92358
2023-01-06,22.25913
2023-01-07,13.62126
2023-01-08,14.61794
2023-01-09,19.93355
2023-01-10,16.27906
2023-01-11,19.60132
2023-01-12,21.92691
2023-01-13,16.61129
2023-01-14,5.98006
2023-01-15,12.62458
2023-01-16,20.26578
2023-01-17,21.26245
2023-01-18,15.28239
2023-01-19,12.95681
2023-01-20,14.28571
2023-01-21,4.65116
2023-01-22,7.30897
2023-01-23,10.96345
2023-01-24,9.30232
2023-01-25,18.60465
2023-01-26,19.93355
2023-01-27,19.93355
2023-01-28,13.95348
2023-01-29,9.63455
2023-01-30,21.59468
2023-01-31,11.6279
2023-02-01,25.24916
2023-02-02,19.60132
2023-02-03,14.95016
2023-02-04,8.30564
2023-02-05,13.95348
2023-02-06,16.94352
2023-02-07,19.60132
2023-02-08,17.27574
2023-02-09,17.27574
2023-02-10,18.93687
2023-02-11,11.29568
2023-02-12,12.29235
2023-02-13,16.27906
2023-02-14,19.93355
2023-02-15,19.2691
2023-02-16,18.27242
2023-02-17,17.94019
2023-02-18,6.64451
2023-02-19,8.63787
2023-02-20,17.60797
2023-02-21,13.62126
2023-02-22,15.28239
2023-02-23,16.94352
2023-02-24,18.60465
2023-02-25,8.97009
2023-02-26,10.299
2023-02-27,17.94019
2023-02-28,18.27242
2023-03-01,11.29568
2023-03-02,16.61129
2023-03-03,22.59136
2023-03-04,11.6279
2023-03-05,18.27242
2023-03-06,16.94352
2023-03-07,24.91694
2023-03-08,24.91694
2023-03-09,26.91029
2023-03-10,23.92026
2023-03-11,16.61129
2023-03-12,20.26578
2023-03-13,29.5681
2023-03-14,33.88704
2023-03-15,30.56478
2023-03-16,26.91029
2023-03-17,20.26578
2023-03-18,17.60797
2023-03-19,14.28571
2023-03-20,27.57475
2023-03-21,21.92691
2023-03-22,22.25913
2023-03-23,32.22591
2023-03-24,25.58139
2023-03-25,15.61461
2023-03-26,21.59468
2023-03-27,22.92358
2023-03-28,19.60132
2023-03-29,25.24916
2023-03-30,31.56146
2023-03-31,20.598
2023-04-01,10.63122
2023-04-02,13.28903
2023-04-03,24.58471
2023-04-04,19.93355
2023-04-05,27.24252
2023-04-06,26.91029
2023-04-07,22.25913
2023-04-08,11.96013
2023-04-09,15.61461
2023-04-10,24.58471
2023-04-11,27.90697
2023-04-12,21.92691
2023-04-13,22.92358
2023-04-14,18.93687
2023-04-15,16.27906
2023-04-16,10.63122
2023-04-17,27.24252
2023-04-18,26.24584
2023-04-19,21.92691
2023-04-20,27.90697
2023-04-21,24.25249
2023-04-22,14.95016
2023-04-23,11.96013
2023-04-24,20.93023
2023-04-25,21.26245
2023-04-26,22.25913
2023-04-27,17.27574
2023-04-28,13.62126
2023-04-29,15.94684
2023-04-30,14.95016
2023-05-01,18.27242
2023-05-02,27.57475
2023-05-03,23.92026
2023-05-04,26.24584
2023-05-05,7.30897
2023-05-06,14.28571
2023-05-07,16.94352
2023-05-08,27.24252
2023-05-09,31.22923
2023-05-10,33.22259
2023-05-11,26.91029
2023-05-12,26.57807
2023-05-13,9.96677
2023-05-14,15.61461
2023-05-15,26.91029
2023-05-16,21.92691
2023-05-17,30.23255
2023-05-18,24.91694
2023-05-19,23.58803
2023-05-20,15.61461
2023-05-21,16.94352
2023-05-22,20.598
2023-05-23,29.90033
2023-05-24,35.88039
2023-05-25,24.91694
2023-05-26,20.93023
2023-05-27,17.27574
2023-05-28,14.61794
2023-05-29,17.27574
2023-05-30,29.5681
2023-05-31,29.23588
