date,아파트증여세
2020-06-13,14.68531
2020-06-14,17.48251
2020-06-15,21.5909
2020-06-16,19.40559
2020-06-17,34.00349
2020-06-18,34.0909
2020-06-19,26.74825
2020-06-20,20.80419
2020-06-21,20.62937
2020-06-22,43.53146
2020-06-23,45.1923
2020-06-24,28.23426
2020-06-25,29.37062
2020-06-26,19.40559
2020-06-27,17.65734
2020-06-28,22.98951
2020-06-29,28.05944
2020-06-30,31.55594
2020-07-01,29.63286
2020-07-02,27.18531
2020-07-03,24.65034
2020-07-04,19.493
2020-07-05,23.60139
2020-07-06,30.76923
2020-07-07,53.93356
2020-07-08,68.44405
2020-07-09,66.25874
2020-07-10,95.71678
2020-07-11,88.11188
2020-07-12,100.0
2020-07-13,85.05244
2020-07-14,70.54195
2020-07-15,42.56993
2020-07-16,27.88461
2020-07-17,27.44755
2020-07-18,19.84265
2020-07-19,23.68881
2020-07-20,27.01048
2020-07-21,22.72727
2020-07-22,23.95104
2020-07-23,21.24125
2020-07-24,19.58041
2020-07-25,17.91958
2020-07-26,17.22027
2020-07-27,16.25874
2020-07-28,17.13286
2020-07-29,18.35664
2020-07-30,19.40559
2020-07-31,14.51048
2020-08-01,13.72377
2020-08-02,8.65384
2020-08-03,12.84965
2020-08-04,16.6958
2020-08-05,13.81118
2020-08-06,11.97552
2020-08-07,12.58741
2020-08-08,8.65384
2020-08-09,10.05244
2020-08-10,12.41258
2020-08-11,13.8986
2020-08-12,13.98601
2020-08-13,15.2972
2020-08-14,14.24825
2020-08-15,12.5
2020-08-16,9.70279
2020-08-17,10.48951
2020-08-18,11.88811
2020-08-19,9.17832
2020-08-20,14.68531
2020-08-21,10.40209
2020-08-22,11.88811
2020-08-23,9.44055
2020-08-24,10.75174
2020-08-25,9.35314
2020-08-26,8.65384
2020-08-27,9.35314
2020-08-28,14.94755
2020-08-29,10.13986
2020-08-30,7.6923
2020-08-31,9.70279
2020-09-01,8.3916
2020-09-02,7.43006
2020-09-03,9.44055
2020-09-04,6.11888
2020-09-05,7.86713
2020-09-06,6.03146
2020-09-07,9.35314
2020-09-08,7.95454
2020-09-09,8.3916
2020-09-10,8.82867
2020-09-11,8.47902
2020-09-12,6.38111
2020-09-13,6.2937
2020-09-14,8.21678
2020-09-15,11.71328
2020-09-16,11.62587
2020-09-17,9.35314
2020-09-18,8.91608
2020-09-19,7.77972
2020-09-20,13.37412
2020-09-21,13.37412
2020-09-22,10.31468
2020-09-23,9.96503
2020-09-24,7.77972
2020-09-25,8.30419
2020-09-26,6.2937
2020-09-27,7.6923
2020-09-28,8.47902
2020-09-29,8.74125
2020-09-30,6.11888
2020-10-01,6.81818
2020-10-02,8.30419
2020-10-03,9.35314
2020-10-04,8.04195
2020-10-05,11.71328
2020-10-06,12.93706
2020-10-07,12.15034
2020-10-08,9.52797
2020-10-09,7.86713
2020-10-10,7.25524
2020-10-11,8.56643
2020-10-12,12.84965
2020-10-13,9.35314
2020-10-14,15.20979
2020-10-15,11.88811
2020-10-16,11.18881
2020-10-17,9.7902
2020-10-18,8.74125
2020-10-19,11.97552
2020-10-20,11.97552
2020-10-21,12.23776
2020-10-22,10.13986
2020-10-23,10.40209
2020-10-24,11.80069
2020-10-25,14.77272
2020-10-26,15.55944
2020-10-27,12.23776
2020-10-28,13.81118
2020-10-29,11.97552
2020-10-30,10.31468
2020-10-31,10.83916
2020-11-01,9.70279
2020-11-02,11.53846
2020-11-03,12.23776
2020-11-04,11.01398
2020-11-05,11.27622
2020-11-06,12.93706
2020-11-07,8.3916
2020-11-08,7.6923
2020-11-09,14.16083
2020-11-10,11.10139
2020-11-11,7.60489
2020-11-12,10.22727
2020-11-13,9.52797
2020-11-14,7.77972
2020-11-15,10.40209
2020-11-16,13.81118
2020-11-17,13.46153
2020-11-18,12.93706
2020-11-19,12.5
2020-11-20,11.62587
2020-11-21,11.18881
2020-11-22,9.52797
2020-11-23,15.55944
2020-11-24,14.42307
2020-11-25,23.51398
2020-11-26,17.56993
2020-11-27,14.68531
2020-11-28,9.44055
2020-11-29,13.72377
2020-11-30,11.97552
2020-12-01,13.98601
2020-12-02,10.48951
2020-12-03,10.83916
2020-12-04,11.80069
2020-12-05,7.86713
2020-12-06,10.31468
2020-12-07,13.1993
2020-12-08,13.1993
2020-12-09,11.18881
2020-12-10,12.41258
2020-12-11,8.82867
2020-12-12,8.3916
2020-12-13,6.64335
2020-12-14,9.87762
2020-12-15,8.04195
2020-12-16,10.48951
2020-12-17,10.31468
2020-12-18,9.96503
2020-12-19,10.05244
2020-12-20,10.13986
2020-12-21,11.36363
2020-12-22,13.63636
2020-12-23,12.06293
2020-12-24,12.41258
2020-12-25,12.15034
2020-12-26,12.76223
2020-12-27,12.06293
2020-12-28,14.16083
2020-12-29,12.5
2020-12-30,12.41258
2020-12-31,12.93706
2021-01-01,13.1993
2021-01-02,12.23776
2021-01-03,11.53846
2021-01-04,15.38461
2021-01-05,12.84965
2021-01-06,12.5
2021-01-07,11.01398
2021-01-08,9.44055
2021-01-09,10.48951
2021-01-10,11.18881
2021-01-11,11.97552
2021-01-12,14.16083
2021-01-13,13.54895
2021-01-14,14.07342
2021-01-15,12.23776
2021-01-16,10.31468
2021-01-17,10.57692
2021-01-18,13.28671
2021-01-19,21.41608
2021-01-20,21.85314
2021-01-21,12.76223
2021-01-22,15.47202
2021-01-23,11.53846
2021-01-24,15.47202
2021-01-25,16.43356
2021-01-26,16.17132
2021-01-27,14.24825
2021-01-28,17.48251
2021-01-29,15.64685
2021-01-30,12.58741
2021-01-31,14.07342
2021-02-01,19.23076
2021-02-02,20.10489
2021-02-03,13.46153
2021-02-04,11.27622
2021-02-05,10.66433
2021-02-06,13.72377
2021-02-07,10.75174
2021-02-08,14.42307
2021-02-09,11.62587
2021-02-10,11.18881
2021-02-11,13.02447
2021-02-12,12.23776
2021-02-13,13.28671
2021-02-14,13.63636
2021-02-15,18.18181
2021-02-16,15.90909
2021-02-17,14.07342
2021-02-18,14.16083
2021-02-19,13.11188
2021-02-20,8.12937
2021-02-21,12.76223
2021-02-22,15.64685
2021-02-23,12.93706
2021-02-24,11.97552
2021-02-25,9.70279
2021-02-26,10.75174
2021-02-27,9.35314
2021-02-28,7.43006
2021-03-01,9.00349
2021-03-02,11.71328
2021-03-03,12.06293
2021-03-04,10.75174
2021-03-05,7.77972
2021-03-06,7.77972
2021-03-07,9.61538
2021-03-08,10.83916
2021-03-09,7.51748
2021-03-10,9.17832
2021-03-11,8.04195
2021-03-12,6.73076
2021-03-13,6.64335
2021-03-14,7.43006
2021-03-15,13.98601
2021-03-16,15.2972
2021-03-17,12.67482
2021-03-18,11.18881
2021-03-19,10.40209
2021-03-20,10.48951
2021-03-21,11.18881
2021-03-22,11.53846
2021-03-23,11.27622
2021-03-24,9.44055
2021-03-25,11.18881
2021-03-26,9.44055
2021-03-27,9.0909
2021-03-28,10.66433
2021-03-29,12.5
2021-03-30,11.36363
2021-03-31,11.36363
2021-04-01,9.7902
2021-04-02,7.86713
2021-04-03,8.56643
2021-04-04,8.21678
2021-04-05,9.00349
2021-04-06,11.62587
2021-04-07,9.00349
2021-04-08,11.36363
2021-04-09,9.61538
2021-04-10,7.77972
2021-04-11,6.03146
2021-04-12,12.32517
2021-04-13,10.22727
2021-04-14,11.62587
2021-04-15,9.61538
2021-04-16,9.17832
2021-04-17,7.86713
2021-04-18,8.04195
2021-04-19,23.60139
2021-04-20,20.80419
2021-04-21,11.36363
2021-04-22,13.11188
2021-04-23,10.75174
2021-04-24,11.01398
2021-04-25,12.06293
2021-04-26,12.76223
2021-04-27,11.53846
2021-04-28,9.87762
2021-04-29,10.13986
2021-04-30,7.43006
2021-05-01,7.86713
2021-05-02,9.44055
2021-05-03,11.80069
2021-05-04,10.05244
2021-05-05,7.6923
2021-05-06,10.22727
2021-05-07,8.65384
2021-05-08,11.01398
2021-05-09,10.31468
2021-05-10,11.10139
2021-05-11,9.87762
2021-05-12,10.75174
2021-05-13,9.26573
2021-05-14,8.65384
2021-05-15,9.7902
2021-05-16,8.12937
2021-05-17,18.70629
2021-05-18,13.98601
2021-05-19,11.53846
2021-05-20,12.32517
2021-05-21,10.40209
2021-05-22,9.35314
2021-05-23,10.13986
2021-05-24,12.41258
2021-05-25,12.76223
2021-05-26,10.48951
2021-05-27,9.96503
2021-05-28,9.70279
2021-05-29,8.04195
2021-05-30,18.0944
2021-05-31,18.00699
2021-06-01,16.95804
2021-06-02,11.88811
2021-06-03,10.75174
2021-06-04,10.83916
2021-06-05,7.51748
2021-06-06,8.47902
2021-06-07,10.75174
2021-06-08,10.40209
2021-06-09,8.74125
2021-06-10,7.08041
2021-06-11,9.35314
2021-06-12,7.95454
2021-06-13,5.94405
2021-06-14,11.10139
2021-06-15,10.40209
2021-06-16,9.44055
2021-06-17,7.34265
2021-06-18,8.74125
2021-06-19,6.55594
2021-06-20,6.90559
2021-06-21,10.05244
2021-06-22,8.12937
2021-06-23,7.16783
2021-06-24,10.75174
2021-06-25,7.86713
2021-06-26,6.46853
2021-06-27,8.65384
2021-06-28,10.13986
2021-06-29,9.61538
2021-06-30,9.52797
2021-07-01,9.52797
2021-07-02,7.95454
2021-07-03,6.20629
2021-07-04,8.82867
2021-07-05,9.26573
2021-07-06,9.17832
2021-07-07,8.47902
2021-07-08,9.61538
2021-07-09,7.60489
2021-07-10,7.16783
2021-07-11,9.7902
2021-07-12,9.61538
2021-07-13,9.7902
2021-07-14,9.17832
2021-07-15,9.26573
2021-07-16,9.17832
2021-07-17,8.3916
2021-07-18,8.56643
2021-07-19,11.36363
2021-07-20,9.17832
2021-07-21,12.23776
2021-07-22,11.80069
2021-07-23,11.45104
2021-07-24,9.61538
2021-07-25,11.10139
2021-07-26,10.75174
2021-07-27,13.54895
2021-07-28,13.8986
2021-07-29,13.63636
2021-07-30,29.54545
2021-07-31,18.53146
2021-08-01,13.98601
2021-08-02,19.31818
2021-08-03,20.10489
2021-08-04,17.74475
2021-08-05,16.17132
2021-08-06,14.86013
2021-08-07,19.66783
2021-08-08,17.04545
2021-08-09,17.30769
2021-08-10,17.91958
2021-08-11,19.66783
2021-08-12,19.58041
2021-08-13,21.5909
2021-08-14,15.03496
2021-08-15,15.03496
2021-08-16,17.83216
2021-08-17,18.0944
2021-08-18,16.17132
2021-08-19,22.02797
2021-08-20,14.33566
2021-08-21,13.1993
2021-08-22,17.48251
2021-08-23,17.74475
2021-08-24,18.44405
2021-08-25,15.20979
2021-08-26,15.2972
2021-08-27,13.8986
2021-08-28,13.54895
2021-08-29,14.16083
2021-08-30,20.8916
2021-08-31,17.48251
2021-09-01,15.82167
2021-09-02,11.45104
2021-09-03,11.88811
2021-09-04,13.37412
2021-09-05,13.28671
2021-09-06,15.55944
2021-09-07,14.07342
2021-09-08,13.1993
2021-09-09,13.8986
2021-09-10,11.71328
2021-09-11,14.33566
2021-09-12,14.42307
2021-09-13,15.2972
2021-09-14,15.2972
2021-09-15,12.93706
2021-09-16,23.16433
2021-09-17,22.11538
2021-09-18,15.03496
2021-09-19,13.37412
2021-09-20,12.5
2021-09-21,20.36713
2021-09-22,17.13286
2021-09-23,21.5909
2021-09-24,19.05594
2021-09-25,25.0
2021-09-26,14.86013
2021-09-27,21.94055
2021-09-28,21.5909
2021-09-29,18.44405
2021-09-30,18.61888
2021-10-01,15.55944
2021-10-02,14.94755
2021-10-03,11.71328
2021-10-04,16.95804
2021-10-05,23.07692
2021-10-06,25.34965
2021-10-07,19.93006
2021-10-08,13.1993
2021-10-09,13.63636
2021-10-10,16.52097
2021-10-11,14.68531
2021-10-12,17.30769
2021-10-13,17.3951
2021-10-14,15.47202
2021-10-15,13.72377
2021-10-16,9.0909
2021-10-17,12.32517
2021-10-18,12.58741
2021-10-19,13.11188
2021-10-20,10.48951
2021-10-21,11.53846
2021-10-22,11.01398
2021-10-23,9.0909
2021-10-24,14.16083
2021-10-25,13.98601
2021-10-26,14.77272
2021-10-27,12.32517
2021-10-28,10.40209
2021-10-29,9.87762
2021-10-30,8.56643
2021-10-31,10.40209
2021-11-01,11.71328
2021-11-02,10.48951
2021-11-03,11.88811
2021-11-04,11.18881
2021-11-05,8.82867
2021-11-06,8.74125
2021-11-07,10.75174
2021-11-08,10.40209
2021-11-09,10.83916
2021-11-10,9.0909
2021-11-11,11.97552
2021-11-12,10.40209
2021-11-13,7.34265
2021-11-14,21.24125
2021-11-15,27.70979
2021-11-16,19.493
2021-11-17,14.42307
2021-11-18,20.01748
2021-11-19,13.81118
2021-11-20,12.84965
2021-11-21,15.82167
2021-11-22,18.44405
2021-11-23,15.38461
2021-11-24,15.82167
2021-11-25,18.0944
2021-11-26,15.47202
2021-11-27,12.84965
2021-11-28,12.15034
2021-11-29,18.7937
2021-11-30,18.18181
2021-12-01,12.15034
2021-12-02,12.76223
2021-12-03,12.93706
2021-12-04,9.52797
2021-12-05,10.13986
2021-12-06,15.20979
2021-12-07,15.82167
2021-12-08,13.72377
2021-12-09,13.02447
2021-12-10,9.61538
2021-12-11,9.35314
2021-12-12,11.36363
2021-12-13,12.58741
2021-12-14,8.91608
2021-12-15,11.36363
2021-12-16,10.22727
2021-12-17,8.65384
2021-12-18,6.993
2021-12-19,8.91608
2021-12-20,11.18881
2021-12-21,11.18881
2021-12-22,11.36363
2021-12-23,10.83916
2021-12-24,8.56643
2021-12-25,6.993
2021-12-26,7.16783
2021-12-27,13.11188
2021-12-28,9.17832
2021-12-29,10.13986
2021-12-30,8.56643
2021-12-31,7.77972
2022-01-01,8.65384
2022-01-02,10.92657
2022-01-03,13.46153
2022-01-04,14.07342
2022-01-05,10.92657
2022-01-06,10.40209
2022-01-07,9.52797
2022-01-08,9.35314
2022-01-09,9.7902
2022-01-10,11.53846
2022-01-11,9.87762
2022-01-12,7.6923
2022-01-13,6.73076
2022-01-14,7.95454
2022-01-15,8.82867
2022-01-16,8.56643
2022-01-17,8.65384
2022-01-18,9.35314
2022-01-19,8.74125
2022-01-20,7.77972
2022-01-21,7.86713
2022-01-22,9.44055
2022-01-23,9.00349
2022-01-24,10.92657
2022-01-25,9.26573
2022-01-26,10.22727
2022-01-27,8.74125
2022-01-28,6.90559
2022-01-29,5.24475
2022-01-30,6.46853
2022-01-31,7.25524
2022-02-01,8.47902
2022-02-02,9.00349
2022-02-03,13.28671
2022-02-04,12.58741
2022-02-05,10.31468
2022-02-06,14.68531
2022-02-07,11.45104
2022-02-08,10.40209
2022-02-09,8.30419
2022-02-10,8.30419
2022-02-11,7.43006
2022-02-12,5.41958
2022-02-13,8.21678
2022-02-14,10.48951
2022-02-15,9.44055
2022-02-16,8.65384
2022-02-17,9.7902
2022-02-18,7.25524
2022-02-19,7.08041
2022-02-20,5.85664
2022-02-21,9.87762
2022-02-22,9.26573
2022-02-23,7.95454
2022-02-24,6.993
2022-02-25,5.76923
2022-02-26,6.993
2022-02-27,7.51748
2022-02-28,6.2937
2022-03-01,6.46853
2022-03-02,7.34265
2022-03-03,6.55594
2022-03-04,6.90559
2022-03-05,6.2937
2022-03-06,4.98251
2022-03-07,7.86713
2022-03-08,5.85664
2022-03-09,6.81818
2022-03-10,9.52797
2022-03-11,9.70279
2022-03-12,6.90559
2022-03-13,7.95454
2022-03-14,8.82867
2022-03-15,7.16783
2022-03-16,8.12937
2022-03-17,8.56643
2022-03-18,8.74125
2022-03-19,7.08041
2022-03-20,7.25524
2022-03-21,7.86713
2022-03-22,7.16783
2022-03-23,11.27622
2022-03-24,13.37412
2022-03-25,9.17832
2022-03-26,8.82867
2022-03-27,9.00349
2022-03-28,10.31468
2022-03-29,7.43006
2022-03-30,8.12937
2022-03-31,10.31468
2022-04-01,9.87762
2022-04-02,7.25524
2022-04-03,9.0909
2022-04-04,10.31468
2022-04-05,10.92657
2022-04-06,11.01398
2022-04-07,9.7902
2022-04-08,9.61538
2022-04-09,4.72027
2022-04-10,6.46853
2022-04-11,10.48951
2022-04-12,10.57692
2022-04-13,8.74125
2022-04-14,8.12937
2022-04-15,10.13986
2022-04-16,7.25524
2022-04-17,5.76923
2022-04-18,11.62587
2022-04-19,10.22727
2022-04-20,8.82867
2022-04-21,7.6923
2022-04-22,8.91608
2022-04-23,5.85664
2022-04-24,8.12937
2022-04-25,8.21678
2022-04-26,8.47902
2022-04-27,9.52797
2022-04-28,9.35314
2022-04-29,7.95454
2022-04-30,6.993
2022-05-01,5.50699
2022-05-02,6.73076
2022-05-03,8.04195
2022-05-04,10.05244
2022-05-05,7.16783
2022-05-06,9.17832
2022-05-07,10.13986
2022-05-08,7.60489
2022-05-09,13.72377
2022-05-10,10.92657
2022-05-11,12.41258
2022-05-12,8.56643
2022-05-13,8.91608
2022-05-14,7.6923
2022-05-15,8.3916
2022-05-16,11.53846
2022-05-17,12.67482
2022-05-18,12.32517
2022-05-19,9.70279
2022-05-20,8.82867
2022-05-21,8.3916
2022-05-22,7.25524
2022-05-23,9.70279
2022-05-24,9.7902
2022-05-25,8.82867
2022-05-26,8.65384
2022-05-27,10.40209
2022-05-28,6.993
2022-05-29,7.16783
2022-05-30,13.1993
2022-05-31,8.56643
2022-06-01,8.12937
2022-06-02,7.08041
2022-06-03,7.51748
2022-06-04,6.03146
2022-06-05,8.12937
2022-06-06,10.05244
2022-06-07,9.87762
2022-06-08,8.04195
2022-06-09,8.65384
2022-06-10,9.17832
2022-06-11,8.30419
2022-06-12,11.36363
2022-06-13,11.88811
2022-06-14,11.45104
2022-06-15,9.44055
2022-06-16,10.66433
2022-06-17,9.96503
2022-06-18,8.21678
2022-06-19,8.30419
2022-06-20,9.17832
2022-06-21,13.1993
2022-06-22,12.23776
2022-06-23,7.16783
2022-06-24,8.21678
2022-06-25,8.82867
2022-06-26,6.20629
2022-06-27,9.17832
2022-06-28,8.30419
2022-06-29,9.0909
2022-06-30,6.993
2022-07-01,6.64335
2022-07-02,7.25524
2022-07-03,15.12237
2022-07-04,9.00349
2022-07-05,7.16783
2022-07-06,10.22727
2022-07-07,5.85664
2022-07-08,9.35314
2022-07-09,5.50699
2022-07-10,8.30419
2022-07-11,9.26573
2022-07-12,9.96503
2022-07-13,10.66433
2022-07-14,11.10139
2022-07-15,7.60489
2022-07-16,7.25524
2022-07-17,9.52797
2022-07-18,10.22727
2022-07-19,8.91608
2022-07-20,10.48951
2022-07-21,8.91608
2022-07-22,9.7902
2022-07-23,8.56643
2022-07-24,9.52797
2022-07-25,14.77272
2022-07-26,9.7902
2022-07-27,7.60489
2022-07-28,7.60489
2022-07-29,8.12937
2022-07-30,6.64335
2022-07-31,9.70279
2022-08-01,11.27622
2022-08-02,8.12937
2022-08-03,8.74125
2022-08-04,9.96503
2022-08-05,9.0909
2022-08-06,7.95454
2022-08-07,6.2937
2022-08-08,10.13986
2022-08-09,7.25524
2022-08-10,7.86713
2022-08-11,6.38111
2022-08-12,6.2937
2022-08-13,6.2937
2022-08-14,6.03146
2022-08-15,5.50699
2022-08-16,8.56643
2022-08-17,7.95454
2022-08-18,7.51748
2022-08-19,5.76923
2022-08-20,5.5944
2022-08-21,7.51748
2022-08-22,7.95454
2022-08-23,11.62587
2022-08-24,7.16783
2022-08-25,9.61538
2022-08-26,11.01398
2022-08-27,6.90559
2022-08-28,6.73076
2022-08-29,8.30419
2022-08-30,8.21678
2022-08-31,8.12937
2022-09-01,6.73076
2022-09-02,7.6923
2022-09-03,7.08041
2022-09-04,9.7902
2022-09-05,7.6923
2022-09-06,6.64335
2022-09-07,7.51748
2022-09-08,7.60489
2022-09-09,5.5944
2022-09-10,9.35314
2022-09-11,9.35314
2022-09-12,10.05244
2022-09-13,13.63636
2022-09-14,12.93706
2022-09-15,9.26573
2022-09-16,10.31468
2022-09-17,7.95454
2022-09-18,7.34265
2022-09-19,11.97552
2022-09-20,9.35314
2022-09-21,10.57692
2022-09-22,10.05244
2022-09-23,8.21678
2022-09-24,5.15734
2022-09-25,6.55594
2022-09-26,7.86713
2022-09-27,8.04195
2022-09-28,9.52797
2022-09-29,10.13986
2022-09-30,7.86713
2022-10-01,10.05244
2022-10-02,7.25524
2022-10-03,13.11188
2022-10-04,10.75174
2022-10-05,8.47902
2022-10-06,10.13986
2022-10-07,8.04195
2022-10-08,6.2937
2022-10-09,8.91608
2022-10-10,10.31468
2022-10-11,8.74125
2022-10-12,7.60489
2022-10-13,8.21678
2022-10-14,9.00349
2022-10-15,6.90559
2022-10-16,6.64335
2022-10-17,9.00349
2022-10-18,6.64335
2022-10-19,8.56643
2022-10-20,9.26573
2022-10-21,6.993
2022-10-22,5.50699
2022-10-23,7.43006
2022-10-24,9.44055
2022-10-25,7.08041
2022-10-26,9.52797
2022-10-27,7.51748
2022-10-28,7.16783
2022-10-29,4.8951
2022-10-30,4.45804
2022-10-31,6.90559
2022-11-01,8.65384
2022-11-02,7.08041
2022-11-03,7.08041
2022-11-04,8.91608
2022-11-05,6.55594
2022-11-06,8.3916
2022-11-07,10.05244
2022-11-08,7.6923
2022-11-09,16.78321
2022-11-10,15.12237
2022-11-11,10.75174
2022-11-12,6.2937
2022-11-13,7.77972
2022-11-14,11.18881
2022-11-15,10.05244
2022-11-16,8.47902
2022-11-17,9.96503
2022-11-18,7.86713
2022-11-19,6.20629
2022-11-20,9.17832
2022-11-21,10.22727
2022-11-22,9.0909
2022-11-23,8.12937
2022-11-24,9.0909
2022-11-25,8.65384
2022-11-26,6.03146
2022-11-27,7.77972
2022-11-28,9.52797
2022-11-29,8.82867
2022-11-30,6.38111
2022-12-01,8.3916
2022-12-02,8.12937
2022-12-03,5.85664
2022-12-04,4.72027
2022-12-05,6.73076
2022-12-06,10.31468
2022-12-07,8.3916
2022-12-08,8.3916
2022-12-09,8.91608
2022-12-10,6.73076
2022-12-11,7.34265
2022-12-12,10.83916
2022-12-13,10.40209
2022-12-14,10.31468
2022-12-15,8.65384
2022-12-16,8.56643
2022-12-17,6.20629
2022-12-18,4.45804
2022-12-19,10.31468
2022-12-20,8.82867
2022-12-21,11.62587
2022-12-22,8.91608
2022-12-23,7.77972
2022-12-24,7.34265
2022-12-25,9.52797
2022-12-26,10.05244
2022-12-27,6.993
2022-12-28,8.74125
2022-12-29,6.38111
2022-12-30,5.85664
2022-12-31,5.76923
2023-01-01,7.86713
2023-01-02,10.48951
2023-01-03,11.71328
2023-01-04,9.61538
2023-01-05,8.74125
2023-01-06,8.65384
2023-01-07,6.2937
2023-01-08,7.60489
2023-01-09,9.0909
2023-01-10,5.76923
2023-01-11,10.57692
2023-01-12,8.91608
2023-01-13,6.55594
2023-01-14,6.993
2023-01-15,6.81818
2023-01-16,9.26573
2023-01-17,9.00349
2023-01-18,11.10139
2023-01-19,8.21678
2023-01-20,7.08041
2023-01-21,6.38111
2023-01-22,8.82867
2023-01-23,8.56643
2023-01-24,9.26573
2023-01-25,11.45104
2023-01-26,12.15034
2023-01-27,9.87762
2023-01-28,7.60489
2023-01-29,8.04195
2023-01-30,8.3916
2023-01-31,10.05244
2023-02-01,9.52797
2023-02-02,8.56643
2023-02-03,7.34265
2023-02-04,7.34265
2023-02-05,8.04195
2023-02-06,10.13986
2023-02-07,9.26573
2023-02-08,8.65384
2023-02-09,8.12937
2023-02-10,11.53846
2023-02-11,7.60489
2023-02-12,11.01398
2023-02-13,11.71328
2023-02-14,9.7902
2023-02-15,10.13986
2023-02-16,8.82867
2023-02-17,7.34265
2023-02-18,8.04195
2023-02-19,6.90559
2023-02-20,8.82867
2023-02-21,9.0909
2023-02-22,9.26573
2023-02-23,9.35314
2023-02-24,7.95454
2023-02-25,7.77972
2023-02-26,6.90559
2023-02-27,9.7902
2023-02-28,7.77972
2023-03-01,7.60489
2023-03-02,7.25524
2023-03-03,7.86713
2023-03-04,6.38111
2023-03-05,7.60489
2023-03-06,9.61538
2023-03-07,8.30419
2023-03-08,7.6923
2023-03-09,6.73076
2023-03-10,4.72027
2023-03-11,5.5944
2023-03-12,6.81818
2023-03-13,9.52797
2023-03-14,8.12937
2023-03-15,9.17832
2023-03-16,7.77972
2023-03-17,6.2937
2023-03-18,6.73076
2023-03-19,6.55594
2023-03-20,9.00349
2023-03-21,8.65384
2023-03-22,9.17832
2023-03-23,9.7902
2023-03-24,6.2937
2023-03-25,5.85664
2023-03-26,5.33216
2023-03-27,8.3916
2023-03-28,10.83916
2023-03-29,7.95454
2023-03-30,6.46853
2023-03-31,7.43006
2023-04-01,6.2937
2023-04-02,7.77972
2023-04-03,8.21678
2023-04-04,7.51748
2023-04-05,8.56643
2023-04-06,7.60489
2023-04-07,7.95454
2023-04-08,5.50699
2023-04-09,7.86713
2023-04-10,8.30419
2023-04-11,8.04195
2023-04-12,7.95454
2023-04-13,8.91608
2023-04-14,7.6923
2023-04-15,6.38111
2023-04-16,6.20629
2023-04-17,11.80069
2023-04-18,7.08041
2023-04-19,7.95454
2023-04-20,6.55594
2023-04-21,6.81818
2023-04-22,6.90559
2023-04-23,5.5944
2023-04-24,8.56643
2023-04-25,7.25524
2023-04-26,7.34265
2023-04-27,6.38111
2023-04-28,7.25524
2023-04-29,7.25524
2023-04-30,4.98251
2023-05-01,6.64335
2023-05-02,8.82867
2023-05-03,7.95454
2023-05-04,6.64335
2023-05-05,5.76923
2023-05-06,6.73076
2023-05-07,9.7902
2023-05-08,10.66433
2023-05-09,8.56643
2023-05-10,7.77972
2023-05-11,7.77972
2023-05-12,8.91608
2023-05-13,6.2937
2023-05-14,6.73076
2023-05-15,11.88811
2023-05-16,8.47902
2023-05-17,8.56643
2023-05-18,9.17832
2023-05-19,7.77972
2023-05-20,5.50699
2023-05-21,6.03146
2023-05-22,10.13986
2023-05-23,8.56643
2023-05-24,7.16783
2023-05-25,7.08041
2023-05-26,8.56643
2023-05-27,5.68181
2023-05-28,6.03146
2023-05-29,6.73076
