date,인덱스펀드
2021-01-10,34.98136
2021-01-11,40.59627
2021-01-12,38.93167
2021-01-13,36.69565
2021-01-14,38.13664
2021-01-15,30.38509
2021-01-16,23.97515
2021-01-17,26.73291
2021-01-18,30.26086
2021-01-19,29.21739
2021-01-20,27.2795
2021-01-21,29.8385
2021-01-22,29.98757
2021-01-23,25.1677
2021-01-24,24.59627
2021-01-25,29.51552
2021-01-26,30.58385
2021-01-27,28.54658
2021-01-28,25.73913
2021-01-29,23.5031
2021-01-30,18.53416
2021-01-31,19.95031
2021-02-01,21.3913
2021-02-02,23.20496
2021-02-03,22.70807
2021-02-04,24.07453
2021-02-05,21.46583
2021-02-06,17.41614
2021-02-07,26.43478
2021-02-08,20.39751
2021-02-09,20.86956
2021-02-10,18.43478
2021-02-11,14.26086
2021-02-12,15.30434
2021-02-13,15.95031
2021-02-14,21.41614
2021-02-15,24.8944
2021-02-16,27.52795
2021-02-17,23.32919
2021-02-18,22.06211
2021-02-19,19.42857
2021-02-20,14.73291
2021-02-21,16.96894
2021-02-22,18.90683
2021-02-23,20.77018
2021-02-24,20.49689
2021-02-25,20.74534
2021-02-26,18.06211
2021-02-27,15.15527
2021-02-28,18.08695
2021-03-01,19.7267
2021-03-02,20.6708
2021-03-03,19.60248
2021-03-04,24.19875
2021-03-05,23.75155
2021-03-06,16.04968
2021-03-07,13.46583
2021-03-08,15.60248
2021-03-09,19.55279
2021-03-10,17.88819
2021-03-11,18.03726
2021-03-12,16.91925
2021-03-13,13.44099
2021-03-14,13.71428
2021-03-15,13.68944
2021-03-16,15.22981
2021-03-17,14.38509
2021-03-18,54.38509
2021-03-19,22.85714
2021-03-20,14.90683
2021-03-21,13.46583
2021-03-22,15.32919
2021-03-23,16.94409
2021-03-24,15.7267
2021-03-25,14.50931
2021-03-26,12.59627
2021-03-27,10.18633
2021-03-28,11.85093
2021-03-29,14.01242
2021-03-30,16.2236
2021-03-31,18.45962
2021-04-01,14.48447
2021-04-02,13.63975
2021-04-03,11.97515
2021-04-04,14.26086
2021-04-05,21.01863
2021-04-06,16.74534
2021-04-07,15.97515
2021-04-08,14.03726
2021-04-09,13.66459
2021-04-10,16.02484
2021-04-11,12.84472
2021-04-12,16.64596
2021-04-13,16.32298
2021-04-14,18.1118
2021-04-15,15.75155
2021-04-16,15.20496
2021-04-17,11.32919
2021-04-18,11.60248
2021-04-19,13.19254
2021-04-20,17.68944
2021-04-21,17.93788
2021-04-22,15.30434
2021-04-23,14.70807
2021-04-24,9.66459
2021-04-25,9.96273
2021-04-26,12.29813
2021-04-27,13.6149
2021-04-28,13.06832
2021-04-29,14.13664
2021-04-30,13.73913
2021-05-01,9.09316
2021-05-02,16.07453
2021-05-03,22.98136
2021-05-04,14.18633
2021-05-05,11.75155
2021-05-06,11.85093
2021-05-07,11.60248
2021-05-08,8.0
2021-05-09,10.65838
2021-05-10,14.16149
2021-05-11,15.92546
2021-05-12,15.47826
2021-05-13,12.86956
2021-05-14,11.20496
2021-05-15,8.69565
2021-05-16,8.81987
2021-05-17,10.40993
2021-05-18,11.57763
2021-05-19,9.68944
2021-05-20,12.32298
2021-05-21,10.28571
2021-05-22,13.46583
2021-05-23,9.29192
2021-05-24,11.57763
2021-05-25,11.97515
2021-05-26,15.22981
2021-05-27,13.06832
2021-05-28,10.68322
2021-05-29,6.68322
2021-05-30,7.77639
2021-05-31,12.99378
2021-06-01,13.06832
2021-06-02,11.25465
2021-06-03,12.47204
2021-06-04,11.30434
2021-06-05,7.90062
2021-06-06,26.88198
2021-06-07,15.22981
2021-06-08,14.83229
2021-06-09,13.06832
2021-06-10,12.17391
2021-06-11,11.75155
2021-06-12,14.88198
2021-06-13,11.42857
2021-06-14,9.98757
2021-06-15,11.03105
2021-06-16,10.93167
2021-06-17,11.80124
2021-06-18,9.11801
2021-06-19,12.84472
2021-06-20,8.81987
2021-06-21,11.20496
2021-06-22,12.02484
2021-06-23,11.7267
2021-06-24,11.2795
2021-06-25,10.73291
2021-06-26,8.34782
2021-06-27,8.47204
2021-06-28,9.66459
2021-06-29,10.73291
2021-06-30,10.53416
2021-07-01,9.1677
2021-07-02,9.06832
2021-07-03,8.02484
2021-07-04,10.95652
2021-07-05,11.18012
2021-07-06,9.76397
2021-07-07,9.86335
2021-07-08,9.93788
2021-07-09,8.81987
2021-07-10,7.32919
2021-07-11,8.6708
2021-07-12,9.66459
2021-07-13,13.54037
2021-07-14,11.30434
2021-07-15,14.70807
2021-07-16,9.71428
2021-07-17,7.95031
2021-07-18,16.74534
2021-07-19,20.19875
2021-07-20,11.22981
2021-07-21,9.76397
2021-07-22,10.08695
2021-07-23,10.45962
2021-07-24,7.40372
2021-07-25,6.03726
2021-07-26,8.81987
2021-07-27,9.41614
2021-07-28,9.66459
2021-07-29,8.84472
2021-07-30,8.54658
2021-07-31,28.94409
2021-08-01,24.14906
2021-08-02,12.27329
2021-08-03,12.12422
2021-08-04,12.64596
2021-08-05,11.15527
2021-08-06,10.88198
2021-08-07,7.85093
2021-08-08,8.24844
2021-08-09,14.16149
2021-08-10,13.04347
2021-08-11,13.29192
2021-08-12,14.08695
2021-08-13,16.77018
2021-08-14,11.82608
2021-08-15,13.29192
2021-08-16,13.78881
2021-08-17,19.25465
2021-08-18,14.70807
2021-08-19,15.77639
2021-08-20,15.62732
2021-08-21,13.78881
2021-08-22,13.91304
2021-08-23,17.44099
2021-08-24,18.08695
2021-08-25,15.5031
2021-08-26,17.66459
2021-08-27,15.15527
2021-08-28,13.29192
2021-08-29,11.08074
2021-08-30,12.02484
2021-08-31,13.11801
2021-09-01,13.11801
2021-09-02,13.06832
2021-09-03,13.31677
2021-09-04,10.18633
2021-09-05,10.3354
2021-09-06,10.3354
2021-09-07,13.91304
2021-09-08,12.09937
2021-09-09,12.2236
2021-09-10,12.12422
2021-09-11,10.23602
2021-09-12,11.87577
2021-09-13,12.42236
2021-09-14,11.95031
2021-09-15,11.03105
2021-09-16,10.75776
2021-09-17,12.47204
2021-09-18,14.18633
2021-09-19,8.81987
2021-09-20,8.6708
2021-09-21,10.3354
2021-09-22,12.69565
2021-09-23,12.81987
2021-09-24,15.5031
2021-09-25,11.65217
2021-09-26,12.59627
2021-09-27,12.17391
2021-09-28,14.95652
2021-09-29,17.49068
2021-09-30,17.26708
2021-10-01,18.16149
2021-10-02,15.45341
2021-10-03,16.47204
2021-10-04,16.74534
2021-10-05,16.39751
2021-10-06,14.73291
2021-10-07,14.85714
2021-10-08,12.72049
2021-10-09,9.86335
2021-10-10,11.20496
2021-10-11,13.34161
2021-10-12,14.3354
2021-10-13,14.98136
2021-10-14,12.99378
2021-10-15,13.76397
2021-10-16,14.21118
2021-10-17,13.19254
2021-10-18,14.1118
2021-10-19,15.82608
2021-10-20,14.38509
2021-10-21,16.32298
2021-10-22,12.96894
2021-10-23,10.31055
2021-10-24,11.10559
2021-10-25,12.42236
2021-10-26,14.18633
2021-10-27,15.80124
2021-10-28,12.0
2021-10-29,12.84472
2021-10-30,8.24844
2021-10-31,9.8385
2021-11-01,10.73291
2021-11-02,12.62111
2021-11-03,11.60248
2021-11-04,12.09937
2021-11-05,10.3354
2021-11-06,9.51552
2021-11-07,12.47204
2021-11-08,12.04968
2021-11-09,14.1118
2021-11-10,12.74534
2021-11-11,11.85093
2021-11-12,12.02484
2021-11-13,9.29192
2021-11-14,9.63975
2021-11-15,12.69565
2021-11-16,10.93167
2021-11-17,15.85093
2021-11-18,13.98757
2021-11-19,11.85093
2021-11-20,10.63354
2021-11-21,11.37888
2021-11-22,11.95031
2021-11-23,11.80124
2021-11-24,10.80745
2021-11-25,12.14906
2021-11-26,11.7267
2021-11-27,8.39751
2021-11-28,10.13664
2021-11-29,11.52795
2021-11-30,14.3354
2021-12-01,11.35403
2021-12-02,11.42857
2021-12-03,10.75776
2021-12-04,8.27329
2021-12-05,8.14906
2021-12-06,9.49068
2021-12-07,11.60248
2021-12-08,11.47826
2021-12-09,10.21118
2021-12-10,11.15527
2021-12-11,8.47204
2021-12-12,9.11801
2021-12-13,11.80124
2021-12-14,10.90683
2021-12-15,9.63975
2021-12-16,9.91304
2021-12-17,8.07453
2021-12-18,7.62732
2021-12-19,8.72049
2021-12-20,9.11801
2021-12-21,9.86335
2021-12-22,10.06211
2021-12-23,10.13664
2021-12-24,8.17391
2021-12-25,7.22981
2021-12-26,7.70186
2021-12-27,10.03726
2021-12-28,11.03105
2021-12-29,10.88198
2021-12-30,11.2795
2021-12-31,8.8944
2022-01-01,7.80124
2022-01-02,8.64596
2022-01-03,9.98757
2022-01-04,11.75155
2022-01-05,10.93167
2022-01-06,10.13664
2022-01-07,10.03726
2022-01-08,8.59627
2022-01-09,9.73913
2022-01-10,11.47826
2022-01-11,11.40372
2022-01-12,10.36024
2022-01-13,11.40372
2022-01-14,9.81366
2022-01-15,7.55279
2022-01-16,17.51552
2022-01-17,16.81987
2022-01-18,14.40993
2022-01-19,13.29192
2022-01-20,12.29813
2022-01-21,13.04347
2022-01-22,10.48447
2022-01-23,11.22981
2022-01-24,12.72049
2022-01-25,15.62732
2022-01-26,12.54658
2022-01-27,18.98136
2022-01-28,14.7826
2022-01-29,10.3354
2022-01-30,9.44099
2022-01-31,11.18012
2022-02-01,11.13043
2022-02-02,12.6708
2022-02-03,13.46583
2022-02-04,12.17391
2022-02-05,10.53416
2022-02-06,13.01863
2022-02-07,14.88198
2022-02-08,17.98757
2022-02-09,31.37888
2022-02-10,14.95652
2022-02-11,11.45341
2022-02-12,9.51552
2022-02-13,9.8385
2022-02-14,12.57142
2022-02-15,13.09316
2022-02-16,11.13043
2022-02-17,11.03105
2022-02-18,9.71428
2022-02-19,8.64596
2022-02-20,10.88198
2022-02-21,12.09937
2022-02-22,12.4472
2022-02-23,23.22981
2022-02-24,24.34782
2022-02-25,17.51552
2022-02-26,14.83229
2022-02-27,16.99378
2022-02-28,12.81987
2022-03-01,16.94409
2022-03-02,9.76397
2022-03-03,9.81366
2022-03-04,10.26086
2022-03-05,9.56521
2022-03-06,7.95031
2022-03-07,10.13664
2022-03-08,8.8944
2022-03-09,7.90062
2022-03-10,8.72049
2022-03-11,9.71428
2022-03-12,8.12422
2022-03-13,9.76397
2022-03-14,9.11801
2022-03-15,9.71428
2022-03-16,8.59627
2022-03-17,10.70807
2022-03-18,8.91925
2022-03-19,8.17391
2022-03-20,7.5031
2022-03-21,10.38509
2022-03-22,11.47826
2022-03-23,8.37267
2022-03-24,8.52173
2022-03-25,9.73913
2022-03-26,8.86956
2022-03-27,7.82608
2022-03-28,8.19875
2022-03-29,8.4472
2022-03-30,14.1118
2022-03-31,11.18012
2022-04-01,7.42857
2022-04-02,8.54658
2022-04-03,9.3913
2022-04-04,9.3913
2022-04-05,11.60248
2022-04-06,13.31677
2022-04-07,12.72049
2022-04-08,16.39751
2022-04-09,14.36024
2022-04-10,11.62732
2022-04-11,15.65217
2022-04-12,16.24844
2022-04-13,14.28571
2022-04-14,10.90683
2022-04-15,9.93788
2022-04-16,6.7826
2022-04-17,7.77639
2022-04-18,11.08074
2022-04-19,10.65838
2022-04-20,9.21739
2022-04-21,62.01242
2022-04-22,18.28571
2022-04-23,11.92546
2022-04-24,11.7267
2022-04-25,12.34782
2022-04-26,11.60248
2022-04-27,10.60869
2022-04-28,10.16149
2022-04-29,10.38509
2022-04-30,8.4472
2022-05-01,7.45341
2022-05-02,9.63975
2022-05-03,100.0
2022-05-04,85.29192
2022-05-05,16.8944
2022-05-06,11.97515
2022-05-07,9.36645
2022-05-08,7.60248
2022-05-09,9.26708
2022-05-10,11.2795
2022-05-11,10.75776
2022-05-12,10.26086
2022-05-13,11.32919
2022-05-14,6.48447
2022-05-15,7.25465
2022-05-16,9.93788
2022-05-17,9.26708
2022-05-18,8.64596
2022-05-19,9.1677
2022-05-20,7.20496
2022-05-21,6.36024
2022-05-22,17.6149
2022-05-23,13.01863
2022-05-24,11.85093
2022-05-25,9.34161
2022-05-26,9.49068
2022-05-27,8.57142
2022-05-28,12.12422
2022-05-29,12.47204
2022-05-30,12.37267
2022-05-31,12.39751
2022-06-01,17.01863
2022-06-02,14.75776
2022-06-03,11.65217
2022-06-04,11.08074
2022-06-05,11.70186
2022-06-06,13.51552
2022-06-07,14.88198
2022-06-08,16.52173
2022-06-09,10.38509
2022-06-10,9.46583
2022-06-11,7.25465
2022-06-12,18.45962
2022-06-13,12.24844
2022-06-14,14.45962
2022-06-15,14.70807
2022-06-16,12.74534
2022-06-17,12.19875
2022-06-18,8.17391
2022-06-19,16.8944
2022-06-20,20.99378
2022-06-21,12.72049
2022-06-22,11.25465
2022-06-23,10.13664
2022-06-24,8.91925
2022-06-25,7.2795
2022-06-26,6.28571
2022-06-27,9.6149
2022-06-28,8.02484
2022-06-29,7.75155
2022-06-30,8.27329
2022-07-01,7.62732
2022-07-02,6.36024
2022-07-03,6.559
2022-07-04,5.44099
2022-07-05,6.85714
2022-07-06,7.52795
2022-07-07,6.68322
2022-07-08,5.31677
2022-07-09,6.13664
2022-07-10,4.19875
2022-07-11,6.48447
2022-07-12,6.65838
2022-07-13,5.86335
2022-07-14,4.8944
2022-07-15,6.45962
2022-07-16,3.87577
2022-07-17,5.6149
2022-07-18,6.75776
2022-07-19,8.79503
2022-07-20,6.06211
2022-07-21,5.88819
2022-07-22,5.11801
2022-07-23,4.34782
2022-07-24,4.37267
2022-07-25,4.94409
2022-07-26,6.68322
2022-07-27,6.01242
2022-07-28,5.09316
2022-07-29,5.1677
2022-07-30,3.92546
2022-07-31,4.04968
2022-08-01,5.09316
2022-08-02,4.81987
2022-08-03,5.34161
2022-08-04,5.49068
2022-08-05,4.64596
2022-08-06,4.02484
2022-08-07,3.90062
2022-08-08,5.1677
2022-08-09,5.34161
2022-08-10,5.44099
2022-08-11,5.06832
2022-08-12,4.34782
2022-08-13,3.32919
2022-08-14,4.81987
2022-08-15,4.94409
2022-08-16,6.75776
2022-08-17,6.08695
2022-08-18,4.72049
2022-08-19,4.52173
2022-08-20,3.55279
2022-08-21,3.87577
2022-08-22,6.43478
2022-08-23,6.28571
2022-08-24,5.14285
2022-08-25,5.24223
2022-08-26,5.06832
2022-08-27,3.52795
2022-08-28,4.12422
2022-08-29,4.54658
2022-08-30,7.03105
2022-08-31,5.96273
2022-09-01,5.93788
2022-09-02,6.26086
2022-09-03,4.07453
2022-09-04,5.1677
2022-09-05,5.04347
2022-09-06,5.3913
2022-09-07,7.57763
2022-09-08,6.75776
2022-09-09,6.03726
2022-09-10,4.74534
2022-09-11,14.68322
2022-09-12,11.47826
2022-09-13,10.13664
2022-09-14,9.26708
2022-09-15,7.52795
2022-09-16,5.54037
2022-09-17,5.44099
2022-09-18,5.96273
2022-09-19,7.15527
2022-09-20,7.55279
2022-09-21,7.0559
2022-09-22,6.73291
2022-09-23,5.88819
2022-09-24,4.86956
2022-09-25,4.86956
2022-09-26,8.8944
2022-09-27,8.2236
2022-09-28,8.84472
2022-09-29,7.08074
2022-09-30,6.53416
2022-10-01,4.84472
2022-10-02,5.49068
2022-10-03,6.23602
2022-10-04,7.60248
2022-10-05,6.53416
2022-10-06,9.8385
2022-10-07,6.13664
2022-10-08,4.54658
2022-10-09,4.86956
2022-10-10,5.01863
2022-10-11,6.13664
2022-10-12,6.3354
2022-10-13,6.83229
2022-10-14,6.63354
2022-10-15,5.49068
2022-10-16,5.56521
2022-10-17,6.40993
2022-10-18,7.08074
2022-10-19,6.31055
2022-10-20,6.80745
2022-10-21,5.88819
2022-10-22,4.24844
2022-10-23,4.79503
2022-10-24,5.93788
2022-10-25,6.3354
2022-10-26,5.96273
2022-10-27,6.93167
2022-10-28,6.31055
2022-10-29,4.42236
2022-10-30,3.92546
2022-10-31,6.53416
2022-11-01,6.48447
2022-11-02,6.43478
2022-11-03,6.21118
2022-11-04,4.69565
2022-11-05,4.12422
2022-11-06,3.40372
2022-11-07,5.34161
2022-11-08,5.91304
2022-11-09,4.91925
2022-11-10,5.44099
2022-11-11,6.01242
2022-11-12,5.91304
2022-11-13,7.03105
2022-11-14,6.26086
2022-11-15,5.91304
2022-11-16,6.559
2022-11-17,4.59627
2022-11-18,5.21739
2022-11-19,3.60248
2022-11-20,4.24844
2022-11-21,5.24223
2022-11-22,5.66459
2022-11-23,6.16149
2022-11-24,5.66459
2022-11-25,4.32298
2022-11-26,5.88819
2022-11-27,6.60869
2022-11-28,6.43478
2022-11-29,5.26708
2022-11-30,5.46583
2022-12-01,4.8944
2022-12-02,5.51552
2022-12-03,3.52795
2022-12-04,4.12422
2022-12-05,4.99378
2022-12-06,4.86956
2022-12-07,7.40372
2022-12-08,6.53416
2022-12-09,5.76397
2022-12-10,4.72049
2022-12-11,7.30434
2022-12-12,6.80745
2022-12-13,8.59627
2022-12-14,6.70807
2022-12-15,5.78881
2022-12-16,5.26708
2022-12-17,4.62111
2022-12-18,4.62111
2022-12-19,5.41614
2022-12-20,6.06211
2022-12-21,5.1677
2022-12-22,4.72049
2022-12-23,5.04347
2022-12-24,3.15527
2022-12-25,4.02484
2022-12-26,5.1677
2022-12-27,5.63975
2022-12-28,5.96273
2022-12-29,4.6708
2022-12-30,5.04347
2022-12-31,8.04968
2023-01-01,4.74534
2023-01-02,6.03726
2023-01-03,6.48447
2023-01-04,7.67701
2023-01-05,6.63354
2023-01-06,5.93788
2023-01-07,5.41614
2023-01-08,4.57142
2023-01-09,5.56521
2023-01-10,6.53416
2023-01-11,6.7826
2023-01-12,5.88819
2023-01-13,4.99378
2023-01-14,4.19875
2023-01-15,4.32298
2023-01-16,6.58385
2023-01-17,5.88819
2023-01-18,6.13664
2023-01-19,4.52173
2023-01-20,4.24844
2023-01-21,3.95031
2023-01-22,3.77639
2023-01-23,4.81987
2023-01-24,6.01242
2023-01-25,7.00621
2023-01-26,7.5031
2023-01-27,6.85714
2023-01-28,6.18633
2023-01-29,6.21118
2023-01-30,6.58385
2023-01-31,7.13043
2023-02-01,7.03105
2023-02-02,8.19875
2023-02-03,6.70807
2023-02-04,6.28571
2023-02-05,6.31055
2023-02-06,5.96273
2023-02-07,7.57763
2023-02-08,6.60869
2023-02-09,6.50931
2023-02-10,5.19254
2023-02-11,5.1677
2023-02-12,5.59006
2023-02-13,5.54037
2023-02-14,5.26708
2023-02-15,6.45962
2023-02-16,6.93167
2023-02-17,5.54037
2023-02-18,4.77018
2023-02-19,4.77018
2023-02-20,5.29192
2023-02-21,5.66459
2023-02-22,5.59006
2023-02-23,5.86335
2023-02-24,4.62111
2023-02-25,4.47204
2023-02-26,3.75155
2023-02-27,4.74534
2023-02-28,4.37267
2023-03-01,3.47826
2023-03-02,5.34161
2023-03-03,5.09316
2023-03-04,4.2236
2023-03-05,4.72049
2023-03-06,5.41614
2023-03-07,5.04347
2023-03-08,5.09316
2023-03-09,4.96894
2023-03-10,4.39751
2023-03-11,2.95652
2023-03-12,4.72049
2023-03-13,4.49689
2023-03-14,5.96273
2023-03-15,5.6149
2023-03-16,5.66459
2023-03-17,4.86956
2023-03-18,4.09937
2023-03-19,4.14906
2023-03-20,5.68944
2023-03-21,5.06832
2023-03-22,5.26708
2023-03-23,5.63975
2023-03-24,5.49068
2023-03-25,4.79503
2023-03-26,4.07453
2023-03-27,8.72049
2023-03-28,7.42857
2023-03-29,5.73913
2023-03-30,5.31677
2023-03-31,4.79503
2023-04-01,3.75155
2023-04-02,4.49689
2023-04-03,5.09316
2023-04-04,6.75776
2023-04-05,5.41614
2023-04-06,5.51552
2023-04-07,4.96894
2023-04-08,3.32919
2023-04-09,5.8385
2023-04-10,7.15527
2023-04-11,6.28571
2023-04-12,5.93788
2023-04-13,5.29192
2023-04-14,5.54037
2023-04-15,5.14285
2023-04-16,7.35403
2023-04-17,8.27329
2023-04-18,8.42236
2023-04-19,8.32298
2023-04-20,8.39751
2023-04-21,6.559
2023-04-22,4.42236
2023-04-23,5.21739
2023-04-24,5.81366
2023-04-25,6.83229
2023-04-26,7.30434
2023-04-27,7.67701
2023-04-28,6.45962
2023-04-29,4.86956
2023-04-30,5.06832
2023-05-01,5.49068
2023-05-02,5.76397
2023-05-03,5.81366
2023-05-04,5.41614
2023-05-05,4.59627
2023-05-06,4.94409
2023-05-07,5.06832
2023-05-08,4.91925
2023-05-09,5.51552
2023-05-10,5.31677
2023-05-11,6.28571
2023-05-12,4.64596
2023-05-13,4.17391
2023-05-14,4.19875
2023-05-15,4.94409
2023-05-16,4.96894
2023-05-17,5.41614
2023-05-18,4.77018
2023-05-19,7.52795
2023-05-20,4.91925
2023-05-21,4.62111
2023-05-22,6.1118
2023-05-23,5.36645
2023-05-24,5.54037
2023-05-25,4.91925
2023-05-26,5.46583
2023-05-27,4.47204
2023-05-28,4.0
