date,인테리어어플
2023-05-29,8.80733
2023-05-30,8.44036
2023-05-31,9.26605
2023-06-01,6.6055
2023-06-02,6.23853
2023-06-03,6.33027
2023-06-04,7.15596
2023-06-05,8.62385
2023-06-06,7.79816
2023-06-07,8.16513
2023-06-08,8.80733
2023-06-09,8.16513
2023-06-10,7.06422
2023-06-11,8.16513
2023-06-12,7.06422
2023-06-13,7.52293
2023-06-14,7.70642
2023-06-15,8.99082
2023-06-16,6.05504
2023-06-17,6.88073
2023-06-18,5.77981
2023-06-19,8.07339
2023-06-20,8.44036
2023-06-21,7.79816
2023-06-22,7.2477
2023-06-23,6.69724
2023-06-24,6.88073
2023-06-25,6.6055
2023-06-26,7.8899
2023-06-27,6.6055
2023-06-28,7.52293
2023-06-29,7.70642
2023-06-30,6.42201
2023-07-01,6.33027
2023-07-02,7.06422
2023-07-03,6.69724
2023-07-04,7.98165
2023-07-05,5.13761
2023-07-06,7.98165
2023-07-07,4.40366
2023-07-08,5.87155
2023-07-09,7.61467
2023-07-10,8.99082
2023-07-11,6.97247
2023-07-12,5.68807
2023-07-13,7.43119
2023-07-14,5.9633
2023-07-15,7.52293
2023-07-16,7.61467
2023-07-17,8.25688
2023-07-18,8.44036
2023-07-19,8.25688
2023-07-20,8.71559
2023-07-21,5.9633
2023-07-22,7.43119
2023-07-23,9.81651
2023-07-24,8.53211
2023-07-25,7.61467
2023-07-26,7.43119
2023-07-27,6.42201
2023-07-28,5.77981
2023-07-29,6.42201
2023-07-30,7.06422
2023-07-31,8.89908
2023-08-01,6.69724
2023-08-02,8.62385
2023-08-03,8.07339
2023-08-04,6.69724
2023-08-05,8.71559
2023-08-06,11.10091
2023-08-07,7.98165
2023-08-08,9.26605
2023-08-09,8.53211
2023-08-10,8.16513
2023-08-11,8.99082
2023-08-12,7.06422
2023-08-13,9.63302
2023-08-14,8.89908
2023-08-15,11.37614
2023-08-16,8.71559
2023-08-17,10.0
2023-08-18,6.05504
2023-08-19,9.17431
2023-08-20,9.35779
2023-08-21,10.0
2023-08-22,9.08256
2023-08-23,9.08256
2023-08-24,9.63302
2023-08-25,7.79816
2023-08-26,6.88073
2023-08-27,8.34862
2023-08-28,9.08256
2023-08-29,7.8899
2023-08-30,8.80733
2023-08-31,6.69724
2023-09-01,7.2477
2023-09-02,5.9633
2023-09-03,8.71559
2023-09-04,9.72477
2023-09-05,8.34862
2023-09-06,8.62385
2023-09-07,7.15596
2023-09-08,4.58715
2023-09-09,7.43119
2023-09-10,8.25688
2023-09-11,8.99082
2023-09-12,9.35779
2023-09-13,7.2477
2023-09-14,5.59633
2023-09-15,7.2477
2023-09-16,7.61467
2023-09-17,8.89908
2023-09-18,8.89908
2023-09-19,6.78899
2023-09-20,8.07339
2023-09-21,5.77981
2023-09-22,6.23853
2023-09-23,6.6055
2023-09-24,8.25688
2023-09-25,7.8899
2023-09-26,6.33027
2023-09-27,6.14678
2023-09-28,5.50458
2023-09-29,4.95412
2023-09-30,6.23853
2023-10-01,5.04587
2023-10-02,7.52293
2023-10-03,8.80733
2023-10-04,8.62385
2023-10-05,8.07339
2023-10-06,6.42201
2023-10-07,6.05504
2023-10-08,7.79816
2023-10-09,10.18348
2023-10-10,8.89908
2023-10-11,5.50458
2023-10-12,8.07339
2023-10-13,5.59633
2023-10-14,8.80733
2023-10-15,10.0
2023-10-16,8.07339
2023-10-17,8.07339
2023-10-18,7.61467
2023-10-19,6.51376
2023-10-20,7.43119
2023-10-21,5.87155
2023-10-22,8.99082
2023-10-23,9.26605
2023-10-24,7.70642
2023-10-25,6.05504
2023-10-26,6.05504
2023-10-27,6.14678
2023-10-28,7.52293
2023-10-29,6.78899
2023-10-30,8.53211
2023-10-31,7.8899
2023-11-01,7.06422
2023-11-02,7.61467
2023-11-03,7.8899
2023-11-04,8.53211
2023-11-05,9.81651
2023-11-06,7.52293
2023-11-07,8.53211
2023-11-08,5.9633
2023-11-09,8.89908
2023-11-10,8.16513
2023-11-11,6.69724
2023-11-12,7.70642
2023-11-13,8.89908
2023-11-14,7.70642
2023-11-15,7.43119
2023-11-16,7.33944
2023-11-17,7.8899
2023-11-18,7.43119
2023-11-19,7.8899
2023-11-20,7.43119
2023-11-21,8.53211
2023-11-22,9.44954
2023-11-23,5.50458
2023-11-24,6.97247
2023-11-25,6.42201
2023-11-26,9.17431
2023-11-27,8.07339
2023-11-28,9.54128
2023-11-29,6.14678
2023-11-30,6.33027
2023-12-01,6.14678
2023-12-02,6.69724
2023-12-03,7.15596
2023-12-04,8.07339
2023-12-05,6.42201
2023-12-06,7.8899
2023-12-07,6.33027
2023-12-08,6.6055
2023-12-09,7.61467
2023-12-10,8.25688
2023-12-11,8.71559
2023-12-12,5.41284
2023-12-13,7.70642
2023-12-14,7.06422
2023-12-15,5.50458
2023-12-16,6.97247
2023-12-17,8.25688
2023-12-18,6.78899
2023-12-19,6.97247
2023-12-20,6.05504
2023-12-21,5.04587
2023-12-22,6.23853
2023-12-23,5.87155
2023-12-24,6.97247
2023-12-25,6.97247
2023-12-26,6.51376
2023-12-27,3.94495
2023-12-28,6.88073
2023-12-29,6.6055
2023-12-30,5.68807
2023-12-31,7.06422
2024-01-01,6.51376
2024-01-02,7.15596
2024-01-03,8.62385
2024-01-04,7.06422
2024-01-05,7.70642
2024-01-06,8.62385
2024-01-07,8.89908
2024-01-08,9.08256
2024-01-09,8.25688
2024-01-10,6.14678
2024-01-11,6.78899
2024-01-12,6.6055
2024-01-13,7.61467
2024-01-14,11.10091
2024-01-15,10.18348
2024-01-16,10.73394
2024-01-17,10.18348
2024-01-18,10.0
2024-01-19,7.8899
2024-01-20,11.19266
2024-01-21,10.91743
2024-01-22,11.83486
2024-01-23,8.44036
2024-01-24,9.08256
2024-01-25,6.51376
2024-01-26,6.6055
2024-01-27,10.55045
2024-01-28,8.44036
2024-01-29,9.26605
2024-01-30,7.98165
2024-01-31,8.80733
2024-02-01,7.06422
2024-02-02,9.26605
2024-02-03,9.44954
2024-02-04,7.06422
2024-02-05,10.09174
2024-02-06,7.52293
2024-02-07,6.05504
2024-02-08,6.78899
2024-02-09,5.68807
2024-02-10,7.79816
2024-02-11,7.79816
2024-02-12,10.6422
2024-02-13,8.34862
2024-02-14,10.18348
2024-02-15,5.9633
2024-02-16,7.33944
2024-02-17,9.08256
2024-02-18,8.71559
2024-02-19,10.09174
2024-02-20,8.99082
2024-02-21,9.90825
2024-02-22,8.16513
2024-02-23,6.33027
2024-02-24,7.15596
2024-02-25,8.62385
2024-02-26,10.0
2024-02-27,8.25688
2024-02-28,6.42201
2024-02-29,6.78899
2024-03-01,7.06422
2024-03-02,8.80733
2024-03-03,9.08256
2024-03-04,8.16513
2024-03-05,8.53211
2024-03-06,7.43119
2024-03-07,8.89908
2024-03-08,6.23853
2024-03-09,5.87155
2024-03-10,9.54128
2024-03-11,8.25688
2024-03-12,6.42201
2024-03-13,8.89908
2024-03-14,7.06422
2024-03-15,5.13761
2024-03-16,7.52293
2024-03-17,9.35779
2024-03-18,8.07339
2024-03-19,9.72477
2024-03-20,6.33027
