date,엘지화학주가
2020-06-11,37.24288
2020-06-12,37.48864
2020-06-13,3.2732
2020-06-14,2.52346
2020-06-15,34.81915
2020-06-16,39.80375
2020-06-17,41.05034
2020-06-18,32.01787
2020-06-19,33.59749
2020-06-20,3.62402
2020-06-21,2.76031
2020-06-22,33.78982
2020-06-23,31.36786
2020-06-24,31.23786
2020-06-25,30.9458
2020-06-26,29.35372
2020-06-27,2.96155
2020-06-28,2.19578
2020-06-29,27.36096
2020-06-30,26.50081
2020-07-01,25.30229
2020-07-02,24.08776
2020-07-03,25.17585
2020-07-04,2.8547
2020-07-05,2.57688
2020-07-06,27.23451
2020-07-07,31.188
2020-07-08,26.35834
2020-07-09,32.9457
2020-07-10,28.35111
2020-07-11,2.9099
2020-07-12,2.56976
2020-07-13,29.67962
2020-07-14,27.12232
2020-07-15,27.6548
2020-07-16,27.67795
2020-07-17,27.36452
2020-07-18,2.82976
2020-07-19,2.29373
2020-07-20,24.90695
2020-07-21,28.67522
2020-07-22,25.73326
2020-07-23,25.48572
2020-07-24,22.9587
2020-07-25,2.3525
2020-07-26,2.19044
2020-07-27,23.26322
2020-07-28,26.62012
2020-07-29,24.59886
2020-07-30,22.64171
2020-07-31,37.19302
2020-08-01,5.10569
2020-08-02,3.62224
2020-08-03,52.95888
2020-08-04,46.79358
2020-08-05,52.5101
2020-08-06,50.38733
2020-08-07,67.77554
2020-08-08,9.34055
2020-08-09,6.9364
2020-08-10,63.82205
2020-08-11,62.0412
2020-08-12,55.85097
2020-08-13,55.34165
2020-08-14,59.48925
2020-08-15,5.85899
2020-08-16,4.10129
2020-08-17,8.78848
2020-08-18,56.55441
2020-08-19,50.63843
2020-08-20,55.35768
2020-08-21,56.45646
2020-08-22,4.81897
2020-08-23,3.80745
2020-08-24,47.08029
2020-08-25,42.06899
2020-08-26,53.08888
2020-08-27,56.93551
2020-08-28,50.72925
2020-08-29,5.22322
2020-08-30,4.22417
2020-08-31,47.5166
2020-09-01,46.0011
2020-09-02,42.95229
2020-09-03,47.67332
2020-09-04,45.09821
2020-09-05,4.89555
2020-09-06,3.41922
2020-09-07,44.68861
2020-09-08,44.88273
2020-09-09,44.18285
2020-09-10,41.9372
2020-09-11,39.19113
2020-09-12,4.1191
2020-09-13,3.32128
2020-09-14,40.11361
2020-09-15,41.61487
2020-09-16,53.79765
2020-09-17,100.0
2020-09-18,74.1118
2020-09-19,6.32023
2020-09-20,3.998
2020-09-21,57.54634
2020-09-22,57.98087
2020-09-23,57.02455
2020-09-24,50.26267
2020-09-25,42.012
2020-09-26,4.50376
2020-09-27,3.27498
2020-09-28,36.45753
2020-09-29,34.14243
2020-09-30,3.47977
2020-10-01,2.36496
2020-10-02,2.42017
2020-10-03,2.31332
2020-10-04,1.95002
2020-10-05,32.67323
2020-10-06,32.27788
2020-10-07,30.59854
2020-10-08,32.98666
2020-10-09,4.60171
2020-10-10,2.42017
2020-10-11,2.39524
2020-10-12,32.51473
2020-10-13,33.32146
2020-10-14,32.97241
2020-10-15,31.85047
2020-10-16,27.78836
2020-10-17,2.97757
2020-10-18,2.11742
2020-10-19,30.10702
2020-10-20,32.56994
2020-10-21,27.1152
2020-10-22,27.89343
2020-10-23,25.48216
2020-10-24,2.63565
2020-10-25,2.12633
2020-10-26,25.40915
2020-10-27,24.42255
2020-10-28,25.85614
2020-10-29,25.53202
2020-10-30,37.90536
2020-10-31,4.06211
2020-11-01,2.59469
2020-11-02,29.04208
2020-11-03,30.44539
2020-11-04,31.42841
2020-11-05,33.14159
2020-11-06,40.69061
2020-11-07,3.71841
2020-11-08,2.81908
2020-11-09,37.76111
2020-11-10,35.24655
2020-11-11,31.79705
2020-11-12,28.27453
2020-11-13,28.06439
2020-11-14,3.99266
2020-11-15,2.68017
2020-11-16,32.89939
2020-11-17,29.74551
2020-11-18,28.9655
2020-11-19,28.15878
2020-11-20,25.9523
2020-11-21,3.23402
2020-11-22,2.3614
2020-11-23,31.59047
2020-11-24,41.88378
2020-11-25,43.4064
2020-11-26,37.16453
2020-11-27,32.41144
2020-11-28,3.96238
2020-11-29,3.05593
2020-11-30,30.35278
2020-12-01,29.77222
2020-12-02,34.36681
2020-12-03,33.31077
2020-12-04,33.70612
2020-12-05,3.78786
2020-12-06,2.74428
2020-12-07,33.34639
2020-12-08,31.92171
2020-12-09,31.25745
2020-12-10,29.65113
2020-12-11,28.06261
2020-12-12,3.21799
2020-12-13,2.48072
2020-12-14,27.46424
2020-12-15,26.57916
2020-12-16,26.89081
2020-12-17,26.18916
2020-12-18,24.26406
2020-12-19,2.79415
2020-12-20,2.38099
2020-12-21,24.84105
2020-12-22,23.93104
2020-12-23,29.69565
2020-12-24,28.15165
2020-12-25,3.81992
2020-12-26,2.99716
2020-12-27,3.1895
2020-12-28,28.43481
2020-12-29,27.63699
2020-12-30,29.56208
2020-12-31,7.08777
2021-01-01,3.5421
2021-01-02,3.68635
2021-01-03,3.61334
2021-01-04,48.60292
2021-01-05,44.0208
2021-01-06,45.25492
2021-01-07,55.47521
2021-01-08,69.62406
2021-01-09,7.92655
2021-01-10,6.9827
2021-01-11,65.92702
2021-01-12,54.34438
2021-01-13,51.6357
2021-01-14,53.47888
2021-01-15,49.69458
2021-01-16,5.62926
2021-01-17,4.2028
2021-01-18,46.60125
2021-01-19,45.11958
2021-01-20,41.78405
2021-01-21,41.61309
2021-01-22,40.78677
2021-01-23,5.38706
2021-01-24,4.67828
2021-01-25,38.86702
2021-01-26,39.10743
2021-01-27,42.51954
2021-01-28,41.34418
2021-01-29,41.56679
2021-01-30,4.70678
2021-01-31,3.46375
2021-02-01,39.83224
2021-02-02,35.55286
2021-02-03,36.61246
2021-02-04,34.63572
2021-02-05,39.04332
2021-02-06,4.26691
2021-02-07,3.78964
2021-02-08,36.53945
2021-02-09,31.75787
2021-02-10,34.17092
2021-02-11,7.57394
2021-02-12,3.9143
2021-02-13,3.26251
2021-02-14,3.56169
2021-02-15,41.8998
2021-02-16,36.07109
2021-02-17,34.72298
2021-02-18,33.8753
2021-02-19,31.01526
2021-02-20,3.73443
2021-02-21,3.80567
2021-02-22,35.4371
2021-02-23,38.6266
2021-02-24,41.08596
2021-02-25,38.35592
2021-02-26,40.14745
2021-02-27,5.01843
2021-02-28,4.69431
2021-03-01,4.85103
2021-03-02,44.15614
2021-03-03,36.31684
2021-03-04,33.49776
2021-03-05,39.26771
2021-03-06,4.45568
2021-03-07,3.77718
2021-03-08,34.9171
2021-03-09,35.98204
2021-03-10,37.52426
2021-03-11,42.27556
2021-03-12,36.84576
2021-03-13,4.29718
2021-03-14,3.77183
2021-03-15,36.86356
2021-03-16,55.63371
2021-03-17,54.66493
2021-03-18,45.95658
2021-03-19,40.48047
2021-03-20,4.82966
2021-03-21,3.72019
2021-03-22,42.3005
2021-03-23,44.72245
2021-03-24,40.52143
2021-03-25,37.27138
2021-03-26,34.93847
2021-03-27,4.50376
2021-03-28,3.22867
2021-03-29,33.33392
2021-03-30,33.05789
2021-03-31,29.65469
2021-04-01,31.05978
2021-04-02,31.04553
2021-04-03,3.18237
2021-04-04,2.40592
2021-04-05,30.08387
2021-04-06,29.46592
2021-04-07,28.677
2021-04-08,25.46257
2021-04-09,24.79475
2021-04-10,2.76031
2021-04-11,5.90173
2021-04-12,40.4591
2021-04-13,44.39299
2021-04-14,43.37435
2021-04-15,38.6925
2021-04-16,35.42464
2021-04-17,4.0354
2021-04-18,3.02566
2021-04-19,31.24321
2021-04-20,29.03673
2021-04-21,29.07947
2021-04-22,26.9852
2021-04-23,26.32094
2021-04-24,2.57332
2021-04-25,2.10852
2021-04-26,25.97545
2021-04-27,28.21042
2021-04-28,26.21943
2021-04-29,45.32438
2021-04-30,29.9236
2021-05-01,2.76209
2021-05-02,2.20825
2021-05-03,28.68769
2021-05-04,27.60315
2021-05-05,3.32662
2021-05-06,26.06628
2021-05-07,23.35939
2021-05-08,2.33647
2021-05-09,1.82893
2021-05-10,25.34147
2021-05-11,22.99075
2021-05-12,28.24069
2021-05-13,28.10713
2021-05-14,24.63448
2021-05-15,2.4077
2021-05-16,2.19934
2021-05-17,23.41816
2021-05-18,23.17952
2021-05-19,3.79855
2021-05-20,28.91742
2021-05-21,24.43324
2021-05-22,2.61606
2021-05-23,2.17263
2021-05-24,22.0469
2021-05-25,21.64977
2021-05-26,34.69805
2021-05-27,40.338
2021-05-28,32.30459
2021-05-29,2.77634
2021-05-30,2.02126
2021-05-31,27.66014
2021-06-01,24.94434
2021-06-02,25.17585
2021-06-03,26.07874
2021-06-04,22.56335
2021-06-05,2.12277
2021-06-06,1.99455
2021-06-07,22.51883
2021-06-08,21.17963
2021-06-09,20.62757
2021-06-10,22.38704
2021-06-11,28.12494
2021-06-12,2.96689
2021-06-13,2.02838
2021-06-14,23.9809
2021-06-15,24.21598
2021-06-16,24.3442
2021-06-17,27.46603
2021-06-18,24.4831
2021-06-19,2.27236
2021-06-20,1.76125
2021-06-21,22.82157
2021-06-22,24.70037
2021-06-23,23.59624
2021-06-24,23.02281
2021-06-25,22.44581
2021-06-26,2.14236
2021-06-27,1.5992
2021-06-28,19.8529
2021-06-29,19.45043
2021-06-30,22.65061
2021-07-01,25.00667
2021-07-02,20.71661
2021-07-03,2.14948
2021-07-04,1.54399
2021-07-05,23.93282
2021-07-06,23.95241
2021-07-07,22.20184
2021-07-08,21.27936
2021-07-09,24.75201
2021-07-10,2.35428
2021-07-11,1.85386
2021-07-12,21.68183
2021-07-13,21.0799
2021-07-14,22.2143
2021-07-15,27.43041
2021-07-16,23.69597
2021-07-17,2.28126
2021-07-18,1.83783
2021-07-19,21.2936
2021-07-20,21.22949
2021-07-21,20.40674
2021-07-22,21.54648
2021-07-23,19.40234
2021-07-24,2.03729
2021-07-25,1.46385
2021-07-26,18.44781
2021-07-27,20.71305
2021-07-28,18.82713
2021-07-29,19.08713
2021-07-30,21.82786
2021-07-31,2.09783
2021-08-01,1.52084
2021-08-02,21.41114
2021-08-03,22.54554
2021-08-04,23.61583
2021-08-05,22.16978
2021-08-06,19.8244
2021-08-07,2.26345
2021-08-08,1.54755
2021-08-09,20.22866
2021-08-10,20.62579
2021-08-11,20.95346
2021-08-12,26.743
2021-08-13,31.23252
2021-08-14,3.43169
2021-08-15,2.40592
2021-08-16,4.43253
2021-08-17,24.75023
2021-08-18,22.6791
2021-08-19,23.04596
2021-08-20,23.71378
2021-08-21,2.93483
2021-08-22,2.12277
2021-08-23,51.90461
2021-08-24,50.08102
2021-08-25,36.1441
2021-08-26,29.96812
2021-08-27,30.45251
2021-08-28,2.81017
2021-08-29,2.30085
2021-08-30,28.64673
2021-08-31,31.93239
2021-09-01,39.39771
2021-09-02,37.86618
2021-09-03,40.41814
2021-09-04,5.62926
2021-09-05,3.02031
2021-09-06,38.87948
2021-09-07,34.60189
2021-09-08,30.53621
2021-09-09,28.51316
2021-09-10,25.70833
2021-09-11,2.19222
2021-09-12,1.6366
2021-09-13,24.08776
2021-09-14,24.21776
2021-09-15,27.92548
2021-09-16,24.04501
2021-09-17,23.89364
2021-09-18,2.25989
2021-09-19,1.36769
2021-09-20,1.17001
2021-09-21,1.34454
2021-09-22,1.53509
2021-09-23,37.11823
2021-09-24,31.25923
2021-09-25,2.68551
2021-09-26,1.67577
2021-09-27,25.28983
2021-09-28,25.70655
2021-09-29,26.96383
2021-09-30,24.23022
2021-10-01,23.02993
2021-10-02,2.06578
2021-10-03,1.31426
2021-10-04,2.85826
2021-10-05,25.51243
2021-10-06,25.79025
2021-10-07,23.86871
2021-10-08,24.3157
2021-10-09,2.47181
2021-10-10,1.43002
2021-10-11,2.41126
2021-10-12,28.41344
2021-10-13,26.29957
2021-10-14,28.2122
2021-10-15,24.90695
2021-10-16,1.99989
2021-10-17,1.33029
2021-10-18,23.62295
2021-10-19,22.29622
2021-10-20,23.8972
2021-10-21,22.76458
2021-10-22,20.6525
2021-10-23,1.88057
2021-10-24,1.14508
2021-10-25,20.31414
2021-10-26,20.19482
2021-10-27,18.99097
2021-10-28,23.66213
2021-10-29,20.4388
2021-10-30,1.75769
2021-10-31,1.08987
2021-11-01,18.23589
2021-11-02,20.14318
2021-11-03,25.74751
2021-11-04,21.82608
2021-11-05,18.98919
2021-11-06,1.62947
2021-11-07,1.08631
2021-11-08,19.57865
2021-11-09,18.31068
2021-11-10,20.69524
2021-11-11,20.23044
2021-11-12,19.61426
2021-11-13,1.56536
2021-11-14,1.17179
2021-11-15,18.87343
2021-11-16,17.91533
2021-11-17,16.18969
2021-11-18,16.12202
2021-11-19,17.0819
2021-11-20,1.54933
2021-11-21,1.02933
2021-11-22,19.05686
2021-11-23,17.67492
2021-11-24,17.87972
2021-11-25,15.47735
2021-11-26,16.21997
2021-11-27,1.77906
2021-11-28,1.15577
2021-11-29,16.81833
2021-11-30,21.06387
2021-12-01,20.80209
2021-12-02,19.38275
2021-12-03,17.09614
2021-12-04,1.51372
2021-12-05,1.34097
2021-12-06,17.73725
2021-12-07,17.52177
2021-12-08,23.26144
2021-12-09,21.4147
2021-12-10,17.94383
2021-12-11,1.74701
2021-12-12,1.68646
2021-12-13,18.0578
2021-12-14,22.40841
2021-12-15,21.67649
2021-12-16,20.07906
2021-12-17,17.82451
2021-12-18,2.04797
2021-12-19,1.5529
2021-12-20,27.97179
2021-12-21,28.69303
2021-12-22,28.30481
2021-12-23,26.04135
2021-12-24,24.83037
2021-12-25,2.89744
2021-12-26,2.83867
2021-12-27,23.62117
2021-12-28,22.58116
2021-12-29,20.62044
2021-12-30,21.18675
2021-12-31,6.33804
2022-01-01,1.56714
2022-01-02,1.62057
2022-01-03,21.05853
2022-01-04,24.2605
2022-01-05,25.25777
2022-01-06,28.65029
2022-01-07,30.33319
2022-01-08,2.93483
2022-01-09,2.14236
2022-01-10,27.61384
2022-01-11,27.08136
2022-01-12,33.29296
2022-01-13,29.35729
2022-01-14,25.24531
2022-01-15,2.81908
2022-01-16,2.81908
2022-01-17,24.39584
2022-01-18,25.84189
2022-01-19,29.51222
2022-01-20,33.22173
2022-01-21,28.87824
2022-01-22,3.1236
2022-01-23,2.2029
2022-01-24,24.26762
2022-01-25,26.67177
2022-01-26,26.15176
2022-01-27,37.79317
2022-01-28,31.1506
2022-01-29,2.91524
2022-01-30,1.78262
2022-01-31,1.5155
2022-02-01,1.80756
2022-02-02,1.57605
2022-02-03,28.59152
2022-02-04,25.00311
2022-02-05,2.25455
2022-02-06,1.58139
2022-02-07,22.47965
2022-02-08,23.75117
2022-02-09,23.04062
2022-02-10,27.34315
2022-02-11,23.82953
2022-02-12,1.95181
2022-02-13,1.37837
2022-02-14,21.32388
2022-02-15,21.14757
2022-02-16,22.9124
2022-02-17,21.26511
2022-02-18,18.64904
2022-02-19,1.42645
2022-02-20,1.07029
2022-02-21,20.89647
2022-02-22,22.39951
2022-02-23,21.84567
2022-02-24,25.35572
2022-02-25,22.60965
2022-02-26,1.93756
2022-02-27,1.29289
2022-02-28,19.50741
2022-03-01,2.35428
2022-03-02,18.39794
2022-03-03,17.65177
2022-03-04,17.43272
2022-03-05,1.65618
2022-03-06,1.15577
2022-03-07,19.77988
2022-03-08,18.1326
2022-03-09,1.93934
2022-03-10,18.97138
2022-03-11,20.21975
2022-03-12,2.20112
2022-03-13,1.66509
2022-03-14,20.90182
2022-03-15,20.25003
2022-03-16,19.43262
2022-03-17,23.27035
2022-03-18,23.14569
2022-03-19,2.23674
2022-03-20,1.38728
2022-03-21,19.9081
2022-03-22,18.00081
2022-03-23,19.80125
2022-03-24,21.81717
2022-03-25,20.11112
2022-03-26,1.60276
2022-03-27,1.09166
2022-03-28,17.40067
2022-03-29,15.98489
2022-03-30,16.58504
2022-03-31,16.77559
2022-04-01,15.21735
2022-04-02,1.1522
2022-04-03,0.93138
2022-04-04,14.59405
2022-04-05,16.75066
2022-04-06,14.88789
2022-04-07,15.18707
2022-04-08,13.94404
2022-04-09,1.18426
2022-04-10,0.91713
2022-04-11,13.95651
2022-04-12,13.2317
2022-04-13,14.50145
2022-04-14,13.57362
2022-04-15,12.29676
2022-04-16,1.04179
2022-04-17,0.90289
2022-04-18,12.83101
2022-04-19,13.46321
2022-04-20,13.43828
2022-04-21,13.018
2022-04-22,12.66005
2022-04-23,1.32138
2022-04-24,1.1433
2022-04-25,14.95556
2022-04-26,14.93954
2022-04-27,14.50145
2022-04-28,19.68372
2022-04-29,19.98824
2022-04-30,1.50837
2022-05-01,0.91535
2022-05-02,15.88695
2022-05-03,14.96269
2022-05-04,13.39554
2022-05-05,1.6455
2022-05-06,13.90486
2022-05-07,1.1433
2022-05-08,0.72302
2022-05-09,12.92183
2022-05-10,13.89418
2022-05-11,14.20939
2022-05-12,14.89858
2022-05-13,16.32504
2022-05-14,1.32317
2022-05-15,0.85124
2022-05-16,13.55225
2022-05-17,12.91471
2022-05-18,13.855
2022-05-19,13.23526
2022-05-20,19.29905
2022-05-21,1.79865
2022-05-22,1.22878
2022-05-23,17.11039
2022-05-24,15.87626
2022-05-25,15.42215
2022-05-26,15.10515
2022-05-27,16.70614
2022-05-28,1.27864
2022-05-29,0.9296
2022-05-30,16.67764
2022-05-31,19.23138
2022-06-01,2.46825
2022-06-02,16.07928
2022-06-03,16.24846
2022-06-04,1.31248
2022-06-05,0.94384
2022-06-06,1.30714
2022-06-07,14.89145
2022-06-08,17.95273
2022-06-09,16.24846
2022-06-10,14.55131
2022-06-11,1.19673
2022-06-12,0.87617
2022-06-13,16.68299
2022-06-14,18.11123
2022-06-15,16.12024
2022-06-16,18.69891
2022-06-17,17.51642
2022-06-18,1.51015
2022-06-19,1.0685
2022-06-20,17.08724
2022-06-21,15.79078
2022-06-22,15.87448
2022-06-23,16.41942
2022-06-24,15.4079
2022-06-25,1.37125
2022-06-26,0.90823
2022-06-27,15.63763
2022-06-28,15.08378
2022-06-29,18.51192
2022-06-30,16.81121
2022-07-01,16.1238
2022-07-02,1.28221
2022-07-03,0.78891
2022-07-04,14.75077
2022-07-05,15.65366
2022-07-06,14.76323
2022-07-07,15.57708
2022-07-08,16.81121
2022-07-09,1.12193
2022-07-10,0.76042
2022-07-11,14.9146
2022-07-12,13.68938
2022-07-13,14.34473
2022-07-14,14.69734
2022-07-15,15.13721
2022-07-16,1.1807
2022-07-17,0.74617
2022-07-18,15.17995
2022-07-19,14.17199
2022-07-20,16.62956
2022-07-21,19.38097
2022-07-22,15.53256
2022-07-23,1.12015
2022-07-24,0.96878
2022-07-25,15.24762
2022-07-26,14.08829
2022-07-27,15.1194
2022-07-28,21.82073
2022-07-29,18.21095
2022-07-30,1.34454
2022-07-31,0.83343
2022-08-01,18.63658
2022-08-02,15.14077
2022-08-03,16.42476
2022-08-04,15.41502
2022-08-05,20.37469
2022-08-06,1.63303
2022-08-07,0.98302
2022-08-08,18.49589
2022-08-09,21.66046
2022-08-10,18.76836
2022-08-11,20.86976
2022-08-12,17.81204
2022-08-13,1.42824
2022-08-14,1.00439
2022-08-15,1.38015
2022-08-16,16.84504
2022-08-17,15.84599
2022-08-18,14.38747
2022-08-19,13.6591
2022-08-20,1.07741
2022-08-21,0.83877
2022-08-22,14.4124
2022-08-23,14.2735
2022-08-24,14.952
2022-08-25,14.40172
2022-08-26,13.91199
2022-08-27,1.02933
2022-08-28,0.7248
2022-08-29,14.562
2022-08-30,14.49788
2022-08-31,14.47117
2022-09-01,13.45431
2022-09-02,13.64664
2022-09-03,1.07029
2022-09-04,0.8459
2022-09-05,12.87197
2022-09-06,11.78209
2022-09-07,11.61825
2022-09-08,13.37239
2022-09-09,1.08809
2022-09-10,0.69453
2022-09-11,0.67494
2022-09-12,0.86193
2022-09-13,17.2119
2022-09-14,15.26365
2022-09-15,13.2317
2022-09-16,12.21127
2022-09-17,1.02576
2022-09-18,0.70877
2022-09-19,12.80786
2022-09-20,12.03497
2022-09-21,10.61742
2022-09-22,11.44195
2022-09-23,11.55592
2022-09-24,1.00617
2022-09-25,0.62863
2022-09-26,13.44184
2022-09-27,13.38485
2022-09-28,13.99925
2022-09-29,13.33321
2022-09-30,11.55414
2022-10-01,1.12905
2022-10-02,0.72302
2022-10-03,1.06138
2022-10-04,12.83279
2022-10-05,12.13648
2022-10-06,12.87909
2022-10-07,11.91387
2022-10-08,0.95987
2022-10-09,0.7996
2022-10-10,1.02933
2022-10-11,11.76784
2022-10-12,11.54346
2022-10-13,10.74564
2022-10-14,10.96112
2022-10-15,1.04535
2022-10-16,0.69275
2022-10-17,11.7536
2022-10-18,14.17199
2022-10-19,14.12747
2022-10-20,12.27717
2022-10-21,11.34578
2022-10-22,0.99193
2022-10-23,0.59836
2022-10-24,12.27004
2022-10-25,12.22196
2022-10-26,13.10348
2022-10-27,16.10065
2022-10-28,15.61092
2022-10-29,1.35522
2022-10-30,0.77823
2022-10-31,14.52104
2022-11-01,24.45105
2022-11-02,20.36578
2022-11-03,18.10232
2022-11-04,15.79969
2022-11-05,1.32495
2022-11-06,1.08453
2022-11-07,15.9653
2022-11-08,16.40695
2022-11-09,16.94299
2022-11-10,15.52187
2022-11-11,21.31854
2022-11-12,1.8966
2022-11-13,1.46563
2022-11-14,18.06314
2022-11-15,15.39899
2022-11-16,14.69734
2022-11-17,12.83813
2022-11-18,12.23443
2022-11-19,1.07919
2022-11-20,0.73014
2022-11-21,11.28701
2022-11-22,13.98678
2022-11-23,13.70541
2022-11-24,14.22185
2022-11-25,11.69127
2022-11-26,0.97056
2022-11-27,0.78535
2022-11-28,11.55236
2022-11-29,11.04126
2022-11-30,13.26376
2022-12-01,12.83991
2022-12-02,10.26659
2022-12-03,0.83699
2022-12-04,0.64288
2022-12-05,11.44195
2022-12-06,9.85699
2022-12-07,9.84453
2022-12-08,9.73411
2022-12-09,12.92361
2022-12-10,1.11659
2022-12-11,0.85302
2022-12-12,11.11605
2022-12-13,10.30577
2022-12-14,11.33332
2022-12-15,10.41974
2022-12-16,9.56137
2022-12-17,0.85124
2022-12-18,0.64466
2022-12-19,9.14643
2022-12-20,9.16068
2022-12-21,8.93273
2022-12-22,9.24972
2022-12-23,8.86684
2022-12-24,0.83877
2022-12-25,0.69453
2022-12-26,9.16246
2022-12-27,8.88821
2022-12-28,10.3307
2022-12-29,9.45808
2022-12-30,3.64361
2022-12-31,0.6874
2023-01-01,0.47548
2023-01-02,9.59699
2023-01-03,9.61658
2023-01-04,10.377
2023-01-05,10.4981
2023-01-06,10.64591
2023-01-07,1.07029
2023-01-08,0.67137
2023-01-09,12.62265
2023-01-10,12.42854
2023-01-11,10.85071
2023-01-12,10.21672
2023-01-13,10.36632
2023-01-14,0.89932
2023-01-15,0.65713
2023-01-16,10.17933
2023-01-17,8.48396
2023-01-18,8.40204
2023-01-19,8.46971
2023-01-20,7.84285
2023-01-21,0.69096
2023-01-22,0.4737
2023-01-23,0.69809
2023-01-24,0.73905
2023-01-25,11.1303
2023-01-26,13.09636
2023-01-27,12.78115
2023-01-28,1.13618
2023-01-29,0.76576
2023-01-30,11.22825
2023-01-31,11.17482
2023-02-01,11.27099
2023-02-02,11.22112
2023-02-03,10.25768
2023-02-04,0.91179
2023-02-05,0.69809
2023-02-06,9.35479
2023-02-07,11.10537
2023-02-08,10.63344
2023-02-09,10.72961
2023-02-10,9.61658
2023-02-11,0.85302
2023-02-12,0.75507
2023-02-13,9.30671
2023-02-14,9.76261
2023-02-15,9.12684
2023-02-16,14.81666
2023-02-17,12.17032
2023-02-18,1.23234
2023-02-19,0.89398
2023-02-20,11.44551
2023-02-21,11.3903
2023-02-22,10.41796
2023-02-23,10.62098
2023-02-24,9.54
2023-02-25,0.82987
2023-02-26,0.66069
2023-02-27,9.42425
2023-02-28,10.35385
2023-03-01,1.4692
2023-03-02,10.13124
2023-03-03,11.01811
2023-03-04,1.22344
2023-03-05,0.88508
2023-03-06,13.07321
2023-03-07,15.57174
2023-03-08,12.01538
2023-03-09,11.13564
2023-03-10,10.36988
2023-03-11,1.01864
2023-03-12,0.82987
2023-03-13,11.47222
2023-03-14,10.93441
2023-03-15,11.22112
2023-03-16,11.05016
2023-03-17,11.13208
2023-03-18,0.93494
2023-03-19,0.69453
2023-03-20,10.15439
2023-03-21,10.01193
2023-03-22,11.25852
2023-03-23,11.21934
2023-03-24,10.36453
2023-03-25,1.25371
2023-03-26,0.95275
2023-03-27,10.71714
2023-03-28,10.07782
2023-03-29,9.55781
2023-03-30,9.96741
2023-03-31,10.7029
2023-04-01,1.28221
2023-04-02,1.13974
2023-04-03,11.21934
2023-04-04,13.28156
2023-04-05,12.24689
2023-04-06,11.28345
2023-04-07,11.52921
2023-04-08,1.32317
2023-04-09,1.28221
2023-04-10,16.51024
2023-04-11,27.98247
2023-04-12,20.68277
2023-04-13,19.4807
2023-04-14,16.41942
2023-04-15,2.29373
2023-04-16,1.40152
2023-04-17,16.32147
2023-04-18,17.74081
2023-04-19,15.84955
2023-04-20,15.12652
2023-04-21,13.79267
2023-04-22,1.28221
2023-04-23,1.25371
2023-04-24,12.78649
2023-04-25,13.3902
2023-04-26,13.37239
2023-04-27,13.61102
2023-04-28,12.10264
2023-04-29,1.38728
2023-04-30,0.90289
2023-05-01,2.75853
2023-05-02,11.21756
2023-05-03,9.96384
2023-05-04,9.64685
2023-05-05,1.28043
2023-05-06,0.73549
2023-05-07,0.57877
2023-05-08,10.10987
2023-05-09,9.86768
2023-05-10,9.05917
2023-05-11,9.81425
2023-05-12,9.06095
2023-05-13,0.98302
2023-05-14,0.75151
2023-05-15,9.26931
2023-05-16,9.31383
2023-05-17,9.99946
2023-05-18,9.54
2023-05-19,8.97369
2023-05-20,0.98302
2023-05-21,0.57877
2023-05-22,9.7822
2023-05-23,11.97976
2023-05-24,10.22029
2023-05-25,9.16602
2023-05-26,9.01643
2023-05-27,0.95453
2023-05-28,0.68562
2023-05-29,1.41399
