date,하나투어주가
2020-09-05,3.35636
2020-09-06,3.5723
2020-09-07,14.88462
2020-09-08,13.48408
2020-09-09,14.01776
2020-09-10,11.95397
2020-09-11,11.48815
2020-09-12,2.56046
2020-09-13,2.29207
2020-09-14,13.0306
2020-09-15,14.69644
2020-09-16,14.43114
2020-09-17,12.49691
2020-09-18,11.63622
2020-09-19,2.59748
2020-09-20,2.22421
2020-09-21,12.29331
2020-09-22,11.95705
2020-09-23,11.93237
2020-09-24,11.71643
2020-09-25,11.05935
2020-09-26,2.61907
2020-09-27,2.0206
2020-09-28,13.57354
2020-09-29,11.2321
2020-09-30,2.48951
2020-10-01,1.79849
2020-10-02,2.07305
2020-10-03,1.92497
2020-10-04,2.76406
2020-10-05,11.86451
2020-10-06,11.38018
2020-10-07,11.38326
2020-10-08,12.60488
2020-10-09,3.18669
2020-10-10,2.11623
2020-10-11,2.69619
2020-10-12,21.84723
2020-10-13,16.88055
2020-10-14,15.10673
2020-10-15,14.01776
2020-10-16,13.49333
2020-10-17,3.02319
2020-10-18,2.21187
2020-10-19,13.96841
2020-10-20,13.65992
2020-10-21,14.49284
2020-10-22,12.5
2020-10-23,12.91954
2020-10-24,2.45249
2020-10-25,2.17176
2020-10-26,12.95039
2020-10-27,12.15757
2020-10-28,11.72877
2020-10-29,12.70977
2020-10-30,12.85167
2020-10-31,2.77023
2020-11-01,2.23038
2020-11-02,11.75037
2020-11-03,11.24753
2020-11-04,11.03158
2020-11-05,11.87376
2020-11-06,10.44545
2020-11-07,1.98358
2020-11-08,1.93731
2020-11-09,13.54269
2020-11-10,50.33933
2020-11-11,41.75098
2020-11-12,30.34921
2020-11-13,24.70384
2020-11-14,4.43608
2020-11-15,9.57243
2020-11-16,45.17213
2020-11-17,36.79972
2020-11-18,27.8998
2020-11-19,23.59328
2020-11-20,21.83798
2020-11-21,4.33119
2020-11-22,3.67719
2020-11-23,27.59131
2020-11-24,36.03158
2020-11-25,45.59785
2020-11-26,36.24444
2020-11-27,34.09735
2020-11-28,6.99346
2020-11-29,8.15646
2020-11-30,32.90658
2020-12-01,33.07317
2020-12-02,53.04479
2020-12-03,52.41855
2020-12-04,43.92275
2020-12-05,8.17806
2020-12-06,7.20014
2020-12-07,40.06354
2020-12-08,42.0533
2020-12-09,41.43324
2020-12-10,37.23469
2020-12-11,35.03208
2020-12-12,6.91942
2020-12-13,5.71631
2020-12-14,40.10365
2020-12-15,35.80022
2020-12-16,32.29577
2020-12-17,33.83514
2020-12-18,30.61142
2020-12-19,7.36981
2020-12-20,5.52813
2020-12-21,30.14252
2020-12-22,28.11574
2020-12-23,30.98778
2020-12-24,33.33847
2020-12-25,8.14721
2020-12-26,6.76826
2020-12-27,7.05207
2020-12-28,33.7611
2020-12-29,40.5016
2020-12-30,39.73346
2020-12-31,13.75246
2021-01-01,12.13289
2021-01-02,11.75962
2021-01-03,10.72926
2021-01-04,44.99629
2021-01-05,47.24518
2021-01-06,45.29244
2021-01-07,45.54232
2021-01-08,48.11512
2021-01-09,16.87129
2021-01-10,13.19101
2021-01-11,54.00419
2021-01-12,57.50555
2021-01-13,61.89227
2021-01-14,93.00037
2021-01-15,79.95434
2021-01-16,13.05219
2021-01-17,10.74777
2021-01-18,66.64918
2021-01-19,63.3576
2021-01-20,57.38524
2021-01-21,57.12302
2021-01-22,55.7595
2021-01-23,14.05787
2021-01-24,10.7416
2021-01-25,56.5554
2021-01-26,49.019
2021-01-27,42.86463
2021-01-28,41.25123
2021-01-29,42.56848
2021-01-30,8.81663
2021-01-31,6.77134
2021-02-01,41.04146
2021-02-02,39.34476
2021-02-03,40.11907
2021-02-04,35.78788
2021-02-05,32.85723
2021-02-06,11.09328
2021-02-07,11.22593
2021-02-08,45.42509
2021-02-09,40.45533
2021-02-10,34.6403
2021-02-11,7.65671
2021-02-12,5.92917
2021-02-13,6.06182
2021-02-14,7.16004
2021-02-15,36.83983
2021-02-16,33.34464
2021-02-17,32.67522
2021-02-18,32.07058
2021-02-19,29.84328
2021-02-20,6.8207
2021-02-21,7.54565
2021-02-22,34.23309
2021-02-23,52.3877
2021-02-24,77.53269
2021-02-25,59.23617
2021-02-26,56.28084
2021-02-27,11.81515
2021-02-28,10.86808
2021-03-01,10.28195
2021-03-02,48.02875
2021-03-03,42.63326
2021-03-04,44.01838
2021-03-05,40.0728
2021-03-06,7.81712
2021-03-07,7.72149
2021-03-08,37.04035
2021-03-09,38.03677
2021-03-10,32.69064
2021-03-11,34.97655
2021-03-12,32.59809
2021-03-13,8.67781
2021-03-14,8.44027
2021-03-15,42.94792
2021-03-16,51.48075
2021-03-17,48.66115
2021-03-18,41.96076
2021-03-19,38.10463
2021-03-20,7.00888
2021-03-21,5.72556
2021-03-22,37.19768
2021-03-23,34.58168
2021-03-24,33.44644
2021-03-25,32.06441
2021-03-26,29.79701
2021-03-27,6.09267
2021-03-28,4.72297
2021-03-29,30.62993
2021-03-30,26.94039
2021-03-31,27.72396
2021-04-01,26.14141
2021-04-02,26.75839
2021-04-03,5.85821
2021-04-04,5.05614
2021-04-05,27.33835
2021-04-06,26.86019
2021-04-07,25.84526
2021-04-08,24.75629
2021-04-09,23.80306
2021-04-10,4.62734
2021-04-11,3.90239
2021-04-12,25.509
2021-04-13,26.14141
2021-04-14,24.29355
2021-04-15,24.03442
2021-04-16,22.74185
2021-04-17,5.19805
2021-04-18,3.86846
2021-04-19,23.35575
2021-04-20,27.65301
2021-04-21,25.2036
2021-04-22,23.23543
2021-04-23,20.69656
2021-04-24,4.33427
2021-04-25,3.76357
2021-04-26,25.26838
2021-04-27,24.92596
2021-04-28,25.98408
2021-04-29,26.25555
2021-04-30,27.42164
2021-05-01,5.64227
2021-05-02,4.60575
2021-05-03,29.52554
2021-05-04,25.71878
2021-05-05,5.69163
2021-05-06,27.03911
2021-05-07,29.02578
2021-05-08,5.07465
2021-05-09,5.03455
2021-05-10,39.56996
2021-05-11,35.48864
2021-05-12,35.03208
2021-05-13,33.11327
2021-05-14,28.97643
2021-05-15,5.2073
2021-05-16,4.60266
2021-05-17,54.79392
2021-05-18,47.08477
2021-05-19,8.16572
2021-05-20,49.27196
2021-05-21,40.95816
2021-05-22,6.25
2021-05-23,6.45051
2021-05-24,43.52788
2021-05-25,63.87277
2021-05-26,59.18373
2021-05-27,73.87709
2021-05-28,58.25826
2021-05-29,9.09735
2021-05-30,8.14721
2021-05-31,80.45101
2021-06-01,78.80676
2021-06-02,93.5032
2021-06-03,83.24284
2021-06-04,74.12697
2021-06-05,10.42077
2021-06-06,9.18373
2021-06-07,68.53405
2021-06-08,60.25419
2021-06-09,100.0
2021-06-10,96.5264
2021-06-11,71.5881
2021-06-12,9.84698
2021-06-13,7.8418
2021-06-14,63.84192
2021-06-15,53.74814
2021-06-16,53.20829
2021-06-17,48.0781
2021-06-18,45.19064
2021-06-19,6.04331
2021-06-20,4.99444
2021-06-21,50.56145
2021-06-22,45.04257
2021-06-23,46.29195
2021-06-24,46.77936
2021-06-25,42.28467
2021-06-26,5.34921
2021-06-27,4.67053
2021-06-28,39.73963
2021-06-29,36.21051
2021-06-30,35.68916
2021-07-01,32.15078
2021-07-02,31.20989
2021-07-03,5.09316
2021-07-04,4.27875
2021-07-05,34.30713
2021-07-06,39.85686
2021-07-07,38.29898
2021-07-08,37.53701
2021-07-09,42.83378
2021-07-10,7.19706
2021-07-11,5.72556
2021-07-12,38.74012
2021-07-13,36.46655
2021-07-14,34.24851
2021-07-15,35.31897
2021-07-16,31.93176
2021-07-17,4.58415
2021-07-18,3.49518
2021-07-19,29.91115
2021-07-20,31.88857
2021-07-21,30.42016
2021-07-22,36.22902
2021-07-23,33.50505
2021-07-24,5.00678
2021-07-25,3.42423
2021-07-26,28.83144
2021-07-27,27.81034
2021-07-28,25.23753
2021-07-29,25.15732
2021-07-30,23.67349
2021-07-31,3.24839
2021-08-01,2.51419
2021-08-02,22.59995
2021-08-03,24.2226
2021-08-04,38.10772
2021-08-05,31.73741
2021-08-06,33.71174
2021-08-07,4.07823
2021-08-08,3.87462
2021-08-09,30.42324
2021-08-10,27.15942
2021-08-11,28.47359
2021-08-12,26.35426
2021-08-13,29.21088
2021-08-14,3.52912
2021-08-15,2.62833
2021-08-16,5.38314
2021-08-17,29.10291
2021-08-18,27.99234
2021-08-19,30.60525
2021-08-20,28.80984
2021-08-21,3.80367
2021-08-22,3.1034
2021-08-23,29.22013
2021-08-24,36.93546
2021-08-25,33.067
2021-08-26,29.90807
2021-08-27,26.45915
2021-08-28,4.288
2021-08-29,3.58156
2021-08-30,30.70705
2021-08-31,28.76048
2021-09-01,32.49321
2021-09-02,29.63351
2021-09-03,29.43299
2021-09-04,4.54713
2021-09-05,3.43965
2021-09-06,26.68126
2021-09-07,26.60414
2021-09-08,29.23247
2021-09-09,26.98667
2021-09-10,27.10081
2021-09-11,3.86537
2021-09-12,3.02319
2021-09-13,26.11981
2021-09-14,55.36463
2021-09-15,43.24716
2021-09-16,31.74049
2021-09-17,32.30194
2021-09-18,5.34304
2021-09-19,5.02838
2021-09-20,2.98309
2021-09-21,3.42115
2021-09-22,3.75431
2021-09-23,43.21014
2021-09-24,36.11796
2021-09-25,5.04072
2021-09-26,3.69262
2021-09-27,32.50246
2021-09-28,28.09106
2021-09-29,35.31897
2021-09-30,32.95903
2021-10-01,35.97914
2021-10-02,8.62228
2021-10-03,5.15486
2021-10-04,9.2516
2021-10-05,48.83082
2021-10-06,45.00246
2021-10-07,41.134
2021-10-08,35.7015
2021-10-09,6.38882
2021-10-10,4.4114
2021-10-11,6.78677
2021-10-12,35.74777
2021-10-13,31.98729
2021-10-14,31.05565
2021-10-15,30.08082
2021-10-16,4.53788
2021-10-17,3.77591
2021-10-18,30.06848
2021-10-19,29.93891
2021-10-20,27.56971
2021-10-21,25.1419
2021-10-22,23.53775
2021-10-23,4.61192
2021-10-24,4.92349
2021-10-25,41.19879
2021-10-26,36.7627
2021-10-27,30.6978
2021-10-28,30.03146
2021-10-29,27.88746
2021-10-30,4.76616
2021-10-31,4.71372
2021-11-01,28.23914
2021-11-02,28.9826
2021-11-03,33.94619
2021-11-04,30.33687
2021-11-05,28.51061
2021-11-06,4.91115
2021-11-07,4.93274
2021-11-08,38.8265
2021-11-09,31.8824
2021-11-10,26.73371
2021-11-11,25.90387
2021-11-12,25.16966
2021-11-13,4.00728
2021-11-14,3.7173
2021-11-15,27.88129
2021-11-16,24.90436
2021-11-17,26.15375
2021-11-18,26.80774
2021-11-19,25.09254
2021-11-20,3.5723
2021-11-21,3.22371
2021-11-22,26.99592
2021-11-23,25.7959
2021-11-24,26.26789
2021-11-25,24.31823
2021-11-26,26.0211
2021-11-27,6.33946
2021-11-28,4.51937
2021-11-29,36.25678
2021-11-30,35.75394
2021-12-01,30.71014
2021-12-02,30.48803
2021-12-03,30.67003
2021-12-04,5.11475
2021-12-05,3.71113
2021-12-06,29.98827
2021-12-07,36.21976
2021-12-08,33.70249
2021-12-09,36.46038
2021-12-10,28.5939
2021-12-11,3.50444
2021-12-12,3.33168
2021-12-13,30.81502
2021-12-14,27.35994
2021-12-15,26.42213
2021-12-16,26.17843
2021-12-17,23.66423
2021-12-18,3.56305
2021-12-19,3.03553
2021-12-20,27.07922
2021-12-21,26.28948
2021-12-22,27.31058
2021-12-23,27.15017
2021-12-24,24.57428
2021-12-25,3.41498
2021-12-26,3.50444
2021-12-27,24.14856
2021-12-28,24.64832
2021-12-29,26.37586
2021-12-30,22.84365
2021-12-31,7.18472
2022-01-01,2.50802
2022-01-02,2.36611
2022-01-03,22.42719
2022-01-04,21.0575
2022-01-05,21.14387
2022-01-06,21.67756
2022-01-07,20.6287
2022-01-08,2.78566
2022-01-09,2.71779
2022-01-10,21.3012
2022-01-11,21.57884
2022-01-12,21.07601
2022-01-13,25.21285
2022-01-14,23.27862
2022-01-15,3.21137
2022-01-16,2.5111
2022-01-17,19.95619
2022-01-18,19.69089
2022-01-19,19.24358
2022-01-20,18.80861
2022-01-21,17.84304
2022-01-22,2.66226
2022-01-23,2.38153
2022-01-24,22.80972
2022-01-25,24.5897
2022-01-26,22.91461
2022-01-27,26.29565
2022-01-28,26.31108
2022-01-29,3.34094
2022-01-30,2.45557
2022-01-31,2.22112
2022-02-01,2.48025
2022-02-02,3.09415
2022-02-03,25.94089
2022-02-04,31.82996
2022-02-05,7.12611
2022-02-06,6.08341
2022-02-07,35.6614
2022-02-08,34.91794
2022-02-09,31.92559
2022-02-10,29.55639
2022-02-11,28.00468
2022-02-12,4.75999
2022-02-13,3.8592
2022-02-14,26.22161
2022-02-15,25.19434
2022-02-16,26.91263
2022-02-17,28.46433
2022-02-18,26.3265
2022-02-19,3.70187
2022-02-20,3.19286
2022-02-21,26.78615
2022-02-22,23.5902
2022-02-23,22.83748
2022-02-24,24.13622
2022-02-25,22.30071
2022-02-26,3.21446
2022-02-27,3.14042
2022-02-28,22.59069
2022-03-01,5.42324
2022-03-02,23.4051
2022-03-03,21.53874
2022-03-04,21.44002
2022-03-05,3.86846
2022-03-06,2.88437
2022-03-07,22.43645
2022-03-08,27.76098
2022-03-09,4.09365
2022-03-10,26.60106
2022-03-11,40.79466
2022-03-12,6.54615
2022-03-13,5.57132
2022-03-14,35.2727
2022-03-15,34.18065
2022-03-16,34.3133
2022-03-17,31.85772
2022-03-18,29.94508
2022-03-19,6.46285
2022-03-20,6.3919
2022-03-21,36.02233
2022-03-22,30.02529
2022-03-23,27.98617
2022-03-24,26.50851
2022-03-25,25.39486
2022-03-26,4.00419
2022-03-27,3.75123
2022-03-28,29.13993
2022-03-29,24.19484
2022-03-30,24.32749
2022-03-31,25.68484
2022-04-01,30.61759
2022-04-02,6.76517
2022-04-03,6.29318
2022-04-04,35.75394
2022-04-05,33.53899
2022-04-06,37.75296
2022-04-07,33.91843
2022-04-08,28.80676
2022-04-09,3.92398
2022-04-10,3.4705
2022-04-11,26.40362
2022-04-12,23.74444
2022-04-13,26.95273
2022-04-14,26.70594
2022-04-15,25.20668
2022-04-16,4.0844
2022-04-17,3.59698
2022-04-18,29.59958
2022-04-19,26.94656
2022-04-20,24.09304
2022-04-21,22.96088
2022-04-22,21.74234
2022-04-23,3.7574
2022-04-24,3.11574
2022-04-25,22.67398
2022-04-26,22.01382
2022-04-27,21.17781
2022-04-28,21.02665
2022-04-29,21.78553
2022-04-30,3.13733
2022-05-01,2.40004
2022-05-02,21.15621
2022-05-03,19.25592
2022-05-04,20.18139
2022-05-05,3.61549
2022-05-06,20.38499
2022-05-07,2.35377
2022-05-08,2.12857
2022-05-09,20.94027
2022-05-10,21.72384
2022-05-11,22.38709
2022-05-12,23.51307
2022-05-13,24.37993
2022-05-14,3.80367
2022-05-15,2.44015
2022-05-16,21.14387
2022-05-17,20.05799
2022-05-18,18.86722
2022-05-19,19.35155
2022-05-20,21.46779
2022-05-21,2.79183
2022-05-22,2.54503
2022-05-23,20.43435
2022-05-24,18.91966
2022-05-25,20.86623
2022-05-26,19.82662
2022-05-27,25.06786
2022-05-28,3.91473
2022-05-29,3.2268
2022-05-30,26.00567
2022-05-31,23.8339
2022-06-01,4.17694
2022-06-02,19.87598
2022-06-03,22.52899
2022-06-04,3.6556
2022-06-05,2.8782
2022-06-06,3.79133
2022-06-07,20.87549
2022-06-08,21.82564
2022-06-09,20.57934
2022-06-10,18.423
2022-06-11,2.58514
2022-06-12,2.27048
2022-06-13,22.95779
2022-06-14,23.69817
2022-06-15,22.01999
2022-06-16,24.29664
2022-06-17,23.05034
2022-06-18,2.87203
2022-06-19,2.50493
2022-06-20,23.62105
2022-06-21,20.7922
2022-06-22,26.70903
2022-06-23,24.81182
2022-06-24,25.46273
2022-06-25,2.99851
2022-06-26,2.21187
2022-06-27,23.18299
2022-06-28,20.76135
2022-06-29,19.46261
2022-06-30,17.91399
2022-07-01,17.82453
2022-07-02,2.17793
2022-07-03,1.83551
2022-07-04,18.2379
2022-07-05,18.51554
2022-07-06,18.77776
2022-07-07,17.9325
2022-07-08,16.97001
2022-07-09,1.78923
2022-07-10,1.45915
2022-07-11,19.32687
2022-07-12,20.94953
2022-07-13,18.63585
2022-07-14,18.12685
2022-07-15,16.6862
2022-07-16,2.09155
2022-07-17,1.69977
2022-07-18,18.05589
2022-07-19,16.16177
2022-07-20,16.61525
2022-07-21,16.17102
2022-07-22,14.0517
2022-07-23,1.59797
2022-07-24,1.21236
2022-07-25,15.31034
2022-07-26,14.21211
2022-07-27,13.99308
2022-07-28,14.86611
2022-07-29,15.02961
2022-07-30,1.6134
2022-07-31,1.25246
2022-08-01,16.18336
2022-08-02,13.63215
2022-08-03,14.5206
2022-08-04,15.87796
2022-08-05,14.94632
2022-08-06,1.59797
2022-08-07,1.09822
2022-08-08,13.64758
2022-08-09,13.62907
2022-08-10,15.2147
2022-08-11,17.06564
2022-08-12,15.50468
2022-08-13,1.51159
2022-08-14,1.08896
2022-08-15,1.50234
2022-08-16,15.87487
2022-08-17,13.59205
2022-08-18,12.9473
2022-08-19,12.42596
2022-08-20,1.34192
2022-08-21,1.09513
2022-08-22,12.92263
2022-08-23,12.12364
2022-08-24,16.22038
2022-08-25,16.9916
2022-08-26,13.77714
2022-08-27,1.51776
2022-08-28,1.07045
2022-08-29,15.24864
2022-08-30,23.65807
2022-08-31,22.53516
2022-09-01,18.22248
2022-09-02,16.2975
2022-09-03,1.61031
2022-09-04,1.30182
2022-09-05,15.0512
2022-09-06,18.36438
2022-09-07,15.63733
2022-09-08,13.74321
2022-09-09,1.49925
2022-09-10,1.13524
2022-09-11,1.56712
2022-09-12,1.66584
2022-09-13,21.53257
2022-09-14,18.51554
2022-09-15,17.88314
2022-09-16,17.22914
2022-09-17,1.82934
2022-09-18,1.49308
2022-09-19,15.62191
2022-09-20,16.30984
2022-09-21,17.75666
2022-09-22,16.41781
2022-09-23,18.36747
2022-09-24,2.44323
2022-09-25,2.04528
2022-09-26,18.70989
2022-09-27,17.98186
2022-09-28,18.54948
2022-09-29,18.10834
2022-09-30,15.98284
2022-10-01,2.22421
2022-10-02,1.86944
2022-10-03,2.52961
2022-10-04,17.21372
2022-10-05,15.29491
2022-10-06,14.1535
2022-10-07,13.86043
2022-10-08,1.5918
2022-10-09,1.28023
2022-10-10,1.94656
2022-10-11,16.18645
2022-10-12,15.06663
2022-10-13,13.98383
2022-10-14,15.43682
2022-10-15,1.68435
2022-10-16,1.42213
2022-10-17,14.91855
2022-10-18,15.45533
2022-10-19,14.31083
2022-10-20,12.25629
2022-10-21,11.94471
2022-10-22,1.30491
2022-10-23,1.03344
2022-10-24,13.24346
2022-10-25,12.41053
2022-10-26,13.7648
2022-10-27,14.5823
2022-10-28,13.2743
2022-10-29,1.96816
2022-10-30,0.99333
2022-10-31,13.53652
2022-11-01,13.57045
2022-11-02,12.98741
2022-11-03,13.18793
2022-11-04,14.65325
2022-11-05,1.63807
2022-11-06,1.21236
2022-11-07,14.67793
2022-11-08,15.90572
2022-11-09,15.61574
2022-11-10,12.81774
2022-11-11,17.59007
2022-11-12,2.12857
2022-11-13,1.57638
2022-11-14,15.35352
2022-11-15,14.01776
2022-11-16,12.99358
2022-11-17,11.65165
2022-11-18,11.28146
2022-11-19,1.12598
2022-11-20,0.83909
2022-11-21,10.54417
2022-11-22,9.87475
2022-11-23,10.3128
2022-11-24,10.22026
2022-11-25,9.33489
2022-11-26,0.92855
2022-11-27,0.8977
2022-11-28,9.59094
2022-11-29,10.57193
2022-11-30,10.50098
2022-12-01,13.5211
2022-12-02,13.52418
2022-12-03,1.11673
2022-12-04,1.28023
2022-12-05,15.50777
2022-12-06,16.06614
2022-12-07,14.19977
2022-12-08,12.5401
2022-12-09,13.35451
2022-12-10,1.40054
2022-12-11,1.29874
2022-12-12,11.09328
2022-12-13,11.13339
2022-12-14,11.00999
2022-12-15,10.09995
2022-12-16,10.35291
2022-12-17,1.163
2022-12-18,0.84834
2022-12-19,12.22544
2022-12-20,10.3128
2022-12-21,11.10254
2022-12-22,12.43213
2022-12-23,11.78738
2022-12-24,1.51776
2022-12-25,1.15375
2022-12-26,11.33082
2022-12-27,13.99
2022-12-28,17.17053
2022-12-29,14.53294
2022-12-30,4.4114
2022-12-31,1.19076
2023-01-01,0.92855
2023-01-02,12.03418
2023-01-03,13.24346
2023-01-04,13.64758
2023-01-05,12.39819
2023-01-06,12.66658
2023-01-07,1.60414
2023-01-08,1.36043
2023-01-09,14.19669
2023-01-10,13.05219
2023-01-11,12.07428
2023-01-12,11.60846
2023-01-13,12.29948
2023-01-14,2.01752
2023-01-15,1.33267
2023-01-16,17.22606
2023-01-17,14.77356
2023-01-18,16.00135
2023-01-19,14.80441
2023-01-20,13.60747
2023-01-21,1.69052
2023-01-22,1.27714
2023-01-23,1.45607
2023-01-24,1.94348
2023-01-25,16.1957
2023-01-26,14.42497
2023-01-27,14.28615
2023-01-28,2.41238
2023-01-29,1.95273
2023-01-30,14.1936
2023-01-31,13.25579
2023-02-01,13.03985
2023-02-02,13.49025
2023-02-03,11.93237
2023-02-04,1.21236
2023-02-05,1.21544
2023-02-06,14.2152
2023-02-07,12.1113
2023-02-08,13.49642
2023-02-09,12.42904
2023-02-10,12.79615
2023-02-11,1.33884
2023-02-12,1.31725
2023-02-13,12.49691
2023-02-14,12.1514
2023-02-15,11.54059
2023-02-16,12.66966
2023-02-17,11.02233
2023-02-18,1.15066
2023-02-19,1.05811
2023-02-20,11.39252
2023-02-21,10.24802
2023-02-22,10.50715
2023-02-23,10.08761
2023-02-24,9.41818
2023-02-25,0.91312
2023-02-26,0.78973
2023-02-27,9.70508
2023-02-28,12.84242
2023-03-01,2.50185
2023-03-02,13.1108
2023-03-03,11.15807
2023-03-04,1.30799
2023-03-05,1.06737
2023-03-06,10.9668
2023-03-07,9.82847
2023-03-08,10.58119
2023-03-09,10.13696
2023-03-10,8.90609
2023-03-11,1.07045
2023-03-12,1.14758
2023-03-13,10.538
2023-03-14,9.63721
2023-03-15,11.13339
2023-03-16,10.06293
2023-03-17,10.57193
2023-03-18,1.03961
2023-03-19,1.04886
2023-03-20,10.01048
2023-03-21,9.35649
2023-03-22,9.66806
2023-03-23,9.34415
2023-03-24,9.27936
2023-03-25,0.88228
2023-03-26,0.60463
2023-03-27,9.43978
2023-03-28,9.45829
2023-03-29,10.65831
2023-03-30,10.52875
2023-03-31,9.52924
2023-04-01,1.02727
2023-04-02,0.96865
2023-04-03,9.24851
2023-04-04,9.13437
2023-04-05,9.24543
2023-04-06,8.43102
2023-04-07,9.65264
2023-04-08,1.07045
2023-04-09,0.9378
2023-04-10,10.09069
2023-04-11,10.39301
2023-04-12,9.4552
2023-04-13,9.19916
2023-04-14,9.7421
2023-04-15,0.93163
2023-04-16,0.87302
2023-04-17,9.52307
2023-04-18,9.95496
2023-04-19,9.3534
2023-04-20,8.62845
2023-04-21,9.76369
2023-04-22,1.34192
2023-04-23,0.9995
2023-04-24,8.38474
2023-04-25,8.82588
2023-04-26,8.93694
2023-04-27,8.29837
2023-04-28,7.99605
2023-04-29,0.94706
2023-04-30,0.63548
2023-05-01,2.23038
2023-05-02,9.2115
2023-05-03,8.73951
2023-05-04,9.49531
2023-05-05,2.07922
2023-05-06,0.92546
2023-05-07,0.88536
2023-05-08,9.36574
2023-05-09,7.97754
2023-05-10,8.02998
2023-05-11,8.10093
2023-05-12,6.85155
2023-05-13,1.07662
2023-05-14,0.85143
2023-05-15,7.66905
2023-05-16,7.64745
2023-05-17,8.43102
2023-05-18,8.0454
2023-05-19,8.48346
2023-05-20,0.90078
2023-05-21,0.75271
2023-05-22,9.00172
2023-05-23,7.49629
2023-05-24,7.20014
2023-05-25,6.87314
2023-05-26,7.48087
2023-05-27,0.93163
2023-05-28,1.05194
2023-05-29,1.33884
