date,코인시장
2021-08-20,4.23206
2021-08-21,3.50336
2021-08-22,2.46636
2021-08-23,4.37219
2021-08-24,6.02578
2021-08-25,8.9686
2021-08-26,8.94058
2021-08-27,9.44506
2021-08-28,3.50336
2021-08-29,2.69058
2021-08-30,3.81165
2021-08-31,3.72757
2021-09-01,3.25112
2021-09-02,3.41928
2021-09-03,3.72757
2021-09-04,3.3352
2021-09-05,3.4473
2021-09-06,4.42825
2021-09-07,11.91143
2021-09-08,40.91928
2021-09-09,4.34417
2021-09-10,5.57735
2021-09-11,5.6334
2021-09-12,4.20403
2021-09-13,8.21188
2021-09-14,4.56838
2021-09-15,4.00784
2021-09-16,2.77466
2021-09-17,3.55941
2021-09-18,2.27017
2021-09-19,2.55044
2021-09-20,19.5908
2021-09-21,11.8834
2021-09-22,12.89237
2021-09-23,7.90358
2021-09-24,14.40582
2021-09-25,7.48318
2021-09-26,9.10874
2021-09-27,6.92264
2021-09-28,9.36098
2021-09-29,7.76345
2021-09-30,4.20403
2021-10-01,5.74551
2021-10-02,4.37219
2021-10-03,3.58744
2021-10-04,4.73654
2021-10-05,4.73654
2021-10-06,5.49327
2021-10-07,3.27914
2021-10-08,3.19506
2021-10-09,2.88677
2021-10-10,3.08295
2021-10-11,3.11098
2021-10-12,6.53026
2021-10-13,2.94282
2021-10-14,2.46636
2021-10-15,4.14798
2021-10-16,3.0269
2021-10-17,1.90582
2021-10-18,3.11098
2021-10-19,3.39125
2021-10-20,2.80269
2021-10-21,2.91479
2021-10-22,2.32623
2021-10-23,1.59753
2021-10-24,1.90582
2021-10-25,2.07399
2021-10-26,2.43834
2021-10-27,15.33071
2021-10-28,4.9047
2021-10-29,2.46636
2021-10-30,1.70964
2021-10-31,3.08295
2021-11-01,2.35426
2021-11-02,2.01793
2021-11-03,4.00784
2021-11-04,3.0269
2021-11-05,2.49439
2021-11-06,1.51345
2021-11-07,2.04596
2021-11-08,2.91479
2021-11-09,2.94282
2021-11-10,2.57847
2021-11-11,6.3621
2021-11-12,3.30717
2021-11-13,2.01793
2021-11-14,1.70964
2021-11-15,1.90582
2021-11-16,10.20179
2021-11-17,5.213
2021-11-18,8.21188
2021-11-19,9.61322
2021-11-20,2.15807
2021-11-21,2.15807
2021-11-22,4.23206
2021-11-23,3.89573
2021-11-24,3.86771
2021-11-25,5.213
2021-11-26,13.42488
2021-11-27,5.96973
2021-11-28,9.66928
2021-11-29,4.4843
2021-11-30,5.38116
2021-12-01,4.176
2021-12-02,6.13789
2021-12-03,3.08295
2021-12-04,100.0
2021-12-05,15.91928
2021-12-06,36.54708
2021-12-07,8.74439
2021-12-08,6.78251
2021-12-09,6.64237
2021-12-10,9.80941
2021-12-11,5.57735
2021-12-12,5.60538
2021-12-13,13.48094
2021-12-14,26.70964
2021-12-15,8.23991
2021-12-16,10.08968
2021-12-17,5.46524
2021-12-18,4.09192
2021-12-19,3.58744
2021-12-20,9.52914
2021-12-21,4.45627
2021-12-22,2.57847
2021-12-23,2.88677
2021-12-24,3.36322
2021-12-25,1.96188
2021-12-26,2.99887
2021-12-27,2.63452
2021-12-28,6.3621
2021-12-29,9.92152
2021-12-30,7.70739
2021-12-31,2.91479
2022-01-01,2.43834
2022-01-02,2.80269
2022-01-03,2.80269
2022-01-04,3.4473
2022-01-05,2.80269
2022-01-06,22.70179
2022-01-07,10.59417
2022-01-08,6.95067
2022-01-09,8.57623
2022-01-10,14.32174
2022-01-11,8.71636
2022-01-12,4.70852
2022-01-13,3.39125
2022-01-14,4.11995
2022-01-15,2.07399
2022-01-16,2.6065
2022-01-17,3.36322
2022-01-18,8.74439
2022-01-19,8.57623
2022-01-20,4.31614
2022-01-21,16.73206
2022-01-22,32.56726
2022-01-23,9.86547
2022-01-24,15.69506
2022-01-25,7.62331
2022-01-26,6.25
2022-01-27,5.32511
2022-01-28,2.49439
2022-01-29,2.35426
2022-01-30,1.8778
2022-01-31,2.52242
2022-02-01,1.68161
2022-02-02,2.52242
2022-02-03,3.69955
2022-02-04,2.27017
2022-02-05,4.87668
2022-02-06,2.41031
2022-02-07,3.05493
2022-02-08,9.19282
2022-02-09,3.78363
2022-02-10,3.78363
2022-02-11,2.91479
2022-02-12,5.91367
2022-02-13,2.21412
2022-02-14,4.14798
2022-02-15,4.09192
2022-02-16,2.7186
2022-02-17,3.83968
2022-02-18,5.60538
2022-02-19,4.26008
2022-02-20,6.13789
2022-02-21,4.65246
2022-02-22,7.34304
2022-02-23,2.69058
2022-02-24,9.72533
2022-02-25,3.19506
2022-02-26,2.24215
2022-02-27,2.57847
2022-02-28,2.01793
2022-03-01,4.176
2022-03-02,2.57847
2022-03-03,2.32623
2022-03-04,2.94282
2022-03-05,2.04596
2022-03-06,2.13004
2022-03-07,3.3352
2022-03-08,1.8778
2022-03-09,1.48542
2022-03-10,3.58744
2022-03-11,2.49439
2022-03-12,1.79372
2022-03-13,2.21412
2022-03-14,3.25112
2022-03-15,3.47533
2022-03-16,1.96188
2022-03-17,2.41031
2022-03-18,2.10201
2022-03-19,1.68161
2022-03-20,1.42937
2022-03-21,2.7186
2022-03-22,3.95179
2022-03-23,2.32623
2022-03-24,2.01793
2022-03-25,2.04596
2022-03-26,1.51345
2022-03-27,2.57847
2022-03-28,4.73654
2022-03-29,3.97982
2022-03-30,2.83071
2022-03-31,3.61547
2022-04-01,3.64349
2022-04-02,1.84977
2022-04-03,2.24215
2022-04-04,4.76457
2022-04-05,4.11995
2022-04-06,13.53699
2022-04-07,9.61322
2022-04-08,2.52242
2022-04-09,2.43834
2022-04-10,2.46636
2022-04-11,11.07062
2022-04-12,9.13677
2022-04-13,2.91479
2022-04-14,2.35426
2022-04-15,2.07399
2022-04-16,1.12107
2022-04-17,2.49439
2022-04-18,8.01569
2022-04-19,1.93385
2022-04-20,1.82174
2022-04-21,2.35426
2022-04-22,2.66255
2022-04-23,1.84977
2022-04-24,1.82174
2022-04-25,8.43609
2022-04-26,2.85874
2022-04-27,4.59641
2022-04-28,2.77466
2022-04-29,3.97982
2022-04-30,5.29708
2022-05-01,10.11771
2022-05-02,4.4843
2022-05-03,3.47533
2022-05-04,3.27914
2022-05-05,4.176
2022-05-06,8.43609
2022-05-07,2.91479
2022-05-08,5.91367
2022-05-09,11.23878
2022-05-10,18.16143
2022-05-11,26.03699
2022-05-12,63.73318
2022-05-13,23.01008
2022-05-14,10.25784
2022-05-15,6.89461
2022-05-16,9.05269
2022-05-17,6.6704
2022-05-18,6.10986
2022-05-19,8.38004
2022-05-20,3.58744
2022-05-21,3.30717
2022-05-22,3.4473
2022-05-23,3.55941
2022-05-24,4.45627
2022-05-25,2.83071
2022-05-26,6.19394
2022-05-27,6.02578
2022-05-28,3.83968
2022-05-29,3.11098
2022-05-30,3.58744
2022-05-31,3.78363
2022-06-01,1.79372
2022-06-02,2.91479
2022-06-03,2.43834
2022-06-04,2.13004
2022-06-05,1.76569
2022-06-06,1.84977
2022-06-07,3.22309
2022-06-08,2.97085
2022-06-09,2.41031
2022-06-10,2.97085
2022-06-11,4.00784
2022-06-12,14.7982
2022-06-13,22.72982
2022-06-14,13.90134
2022-06-15,9.33295
2022-06-16,6.97869
2022-06-17,4.70852
2022-06-18,4.54035
2022-06-19,5.91367
2022-06-20,4.40022
2022-06-21,4.20403
2022-06-22,3.67152
2022-06-23,2.63452
2022-06-24,2.94282
2022-06-25,2.49439
2022-06-26,1.76569
2022-06-27,3.13901
2022-06-28,3.08295
2022-06-29,3.55941
2022-06-30,4.93273
2022-07-01,2.15807
2022-07-02,2.21412
2022-07-03,1.54147
2022-07-04,2.74663
2022-07-05,2.77466
2022-07-06,2.07399
2022-07-07,2.38228
2022-07-08,2.38228
2022-07-09,1.40134
2022-07-10,1.51345
2022-07-11,2.83071
2022-07-12,2.63452
2022-07-13,3.25112
2022-07-14,2.43834
2022-07-15,2.69058
2022-07-16,1.45739
2022-07-17,1.98991
2022-07-18,4.7926
2022-07-19,3.55941
2022-07-20,3.27914
2022-07-21,3.19506
2022-07-22,2.38228
2022-07-23,1.37331
2022-07-24,1.12107
2022-07-25,3.25112
2022-07-26,2.88677
2022-07-27,2.69058
2022-07-28,2.85874
2022-07-29,3.58744
2022-07-30,1.98991
2022-07-31,1.76569
2022-08-01,2.07399
2022-08-02,3.55941
2022-08-03,1.79372
2022-08-04,1.82174
2022-08-05,1.76569
2022-08-06,1.26121
2022-08-07,1.54147
2022-08-08,2.52242
2022-08-09,2.85874
2022-08-10,2.63452
2022-08-11,2.43834
2022-08-12,2.18609
2022-08-13,1.23318
2022-08-14,2.07399
2022-08-15,2.27017
2022-08-16,2.77466
2022-08-17,2.55044
2022-08-18,1.98991
2022-08-19,15.9473
2022-08-20,4.96076
2022-08-21,2.83071
2022-08-22,4.03587
2022-08-23,2.41031
2022-08-24,1.8778
2022-08-25,2.15807
2022-08-26,1.73766
2022-08-27,4.11995
2022-08-28,2.55044
2022-08-29,2.91479
2022-08-30,2.13004
2022-08-31,2.04596
2022-09-01,2.24215
2022-09-02,1.73766
2022-09-03,1.12107
2022-09-04,1.73766
2022-09-05,1.96188
2022-09-06,1.54147
2022-09-07,4.56838
2022-09-08,1.51345
2022-09-09,1.26121
2022-09-10,1.03699
2022-09-11,1.09304
2022-09-12,1.45739
2022-09-13,3.89573
2022-09-14,3.11098
2022-09-15,2.63452
2022-09-16,2.88677
2022-09-17,1.5695
2022-09-18,1.70964
2022-09-19,10.03363
2022-09-20,2.21412
2022-09-21,2.99887
2022-09-22,2.57847
2022-09-23,2.46636
2022-09-24,1.48542
2022-09-25,1.5695
2022-09-26,3.30717
2022-09-27,1.76569
2022-09-28,3.69955
2022-09-29,2.41031
2022-09-30,1.90582
2022-10-01,1.37331
2022-10-02,1.98991
2022-10-03,2.18609
2022-10-04,2.01793
2022-10-05,2.13004
2022-10-06,1.70964
2022-10-07,1.90582
2022-10-08,1.31726
2022-10-09,1.31726
2022-10-10,1.51345
2022-10-11,3.72757
2022-10-12,2.66255
2022-10-13,6.64237
2022-10-14,2.10201
2022-10-15,1.20515
2022-10-16,1.03699
2022-10-17,2.38228
2022-10-18,1.5695
2022-10-19,2.13004
2022-10-20,2.07399
2022-10-21,3.27914
2022-10-22,1.34529
2022-10-23,1.5695
2022-10-24,2.27017
2022-10-25,1.54147
2022-10-26,2.57847
2022-10-27,2.10201
2022-10-28,2.18609
2022-10-29,1.48542
2022-10-30,1.48542
2022-10-31,1.51345
2022-11-01,1.45739
2022-11-02,1.96188
2022-11-03,2.13004
2022-11-04,1.82174
2022-11-05,1.68161
2022-11-06,1.65358
2022-11-07,2.2982
2022-11-08,17.34865
2022-11-09,57.65134
2022-11-10,50.25224
2022-11-11,15.77914
2022-11-12,13.78923
2022-11-13,13.59304
2022-11-14,25.44843
2022-11-15,9.22085
2022-11-16,6.30605
2022-11-17,4.98878
2022-11-18,3.89573
2022-11-19,2.63452
2022-11-20,3.67152
2022-11-21,7.0908
2022-11-22,4.28811
2022-11-23,2.88677
2022-11-24,3.78363
2022-11-25,4.11995
2022-11-26,1.8778
2022-11-27,1.98991
2022-11-28,4.176
2022-11-29,3.16704
2022-11-30,2.77466
2022-12-01,2.43834
2022-12-02,2.80269
2022-12-03,1.06502
2022-12-04,1.48542
2022-12-05,1.45739
2022-12-06,1.98991
2022-12-07,4.00784
2022-12-08,2.94282
2022-12-09,1.76569
2022-12-10,1.23318
2022-12-11,1.28923
2022-12-12,4.45627
2022-12-13,3.95179
2022-12-14,2.01793
2022-12-15,2.6065
2022-12-16,4.54035
2022-12-17,9.19282
2022-12-18,3.36322
2022-12-19,4.26008
2022-12-20,7.37107
2022-12-21,3.30717
2022-12-22,3.27914
2022-12-23,2.2982
2022-12-24,1.28923
2022-12-25,1.84977
2022-12-26,2.88677
2022-12-27,2.77466
2022-12-28,6.30605
2022-12-29,4.4843
2022-12-30,3.95179
2022-12-31,1.51345
2023-01-01,1.42937
2023-01-02,2.13004
2023-01-03,1.82174
2023-01-04,1.98991
2023-01-05,1.84977
2023-01-06,2.32623
2023-01-07,1.06502
2023-01-08,1.06502
2023-01-09,2.10201
2023-01-10,1.98991
2023-01-11,1.59753
2023-01-12,1.90582
2023-01-13,1.73766
2023-01-14,6.6704
2023-01-15,2.49439
2023-01-16,2.15807
2023-01-17,2.55044
2023-01-18,1.59753
2023-01-19,2.99887
2023-01-20,1.34529
2023-01-21,1.68161
2023-01-22,1.20515
2023-01-23,1.65358
2023-01-24,1.03699
2023-01-25,2.83071
2023-01-26,1.17713
2023-01-27,1.23318
2023-01-28,1.00896
2023-01-29,0.95291
2023-01-30,5.57735
2023-01-31,4.00784
2023-02-01,2.21412
2023-02-02,1.8778
2023-02-03,0.95291
2023-02-04,0.92488
2023-02-05,2.35426
2023-02-06,2.6065
2023-02-07,1.45739
2023-02-08,1.5695
2023-02-09,3.55941
2023-02-10,4.45627
2023-02-11,1.20515
2023-02-12,1.1491
2023-02-13,4.20403
2023-02-14,2.52242
2023-02-15,1.76569
2023-02-16,4.20403
2023-02-17,1.62556
2023-02-18,1.23318
2023-02-19,1.12107
2023-02-20,1.84977
2023-02-21,2.10201
2023-02-22,2.18609
2023-02-23,1.48542
2023-02-24,1.31726
2023-02-25,1.73766
2023-02-26,1.17713
2023-02-27,1.34529
2023-02-28,1.96188
2023-03-01,1.1491
2023-03-02,1.84977
2023-03-03,9.16479
2023-03-04,1.76569
2023-03-05,2.66255
2023-03-06,3.53139
2023-03-07,1.90582
2023-03-08,3.4473
2023-03-09,2.43834
2023-03-10,6.97869
2023-03-11,2.10201
2023-03-12,2.15807
2023-03-13,2.97085
2023-03-14,3.41928
2023-03-15,2.63452
2023-03-16,2.27017
2023-03-17,1.37331
2023-03-18,2.21412
2023-03-19,1.28923
2023-03-20,1.96188
2023-03-21,2.07399
2023-03-22,1.5695
2023-03-23,2.24215
2023-03-24,1.73766
2023-03-25,1.48542
2023-03-26,1.00896
2023-03-27,1.93385
2023-03-28,3.89573
2023-03-29,1.76569
2023-03-30,1.42937
2023-03-31,1.09304
2023-04-01,1.12107
2023-04-02,0.95291
2023-04-03,2.38228
2023-04-04,1.40134
2023-04-05,1.31726
2023-04-06,1.82174
2023-04-07,1.34529
2023-04-08,0.89686
2023-04-09,1.28923
2023-04-10,1.73766
2023-04-11,1.34529
2023-04-12,2.10201
2023-04-13,1.12107
2023-04-14,1.45739
2023-04-15,0.67264
2023-04-16,0.8408
2023-04-17,1.65358
2023-04-18,1.00896
2023-04-19,6.72645
2023-04-20,3.50336
2023-04-21,2.24215
2023-04-22,2.94282
2023-04-23,1.00896
2023-04-24,2.2982
2023-04-25,2.94282
2023-04-26,1.42937
2023-04-27,1.42937
2023-04-28,0.98094
2023-04-29,0.72869
2023-04-30,1.00896
2023-05-01,1.40134
2023-05-02,2.18609
2023-05-03,1.45739
2023-05-04,1.26121
2023-05-05,0.81278
2023-05-06,1.31726
2023-05-07,1.40134
2023-05-08,4.45627
2023-05-09,4.03587
2023-05-10,1.54147
2023-05-11,1.82174
2023-05-12,3.22309
2023-05-13,0.95291
2023-05-14,0.70067
2023-05-15,1.37331
2023-05-16,1.45739
2023-05-17,1.48542
2023-05-18,1.42937
2023-05-19,1.17713
2023-05-20,0.8408
2023-05-21,1.06502
2023-05-22,2.83071
2023-05-23,1.34529
2023-05-24,2.13004
2023-05-25,1.84977
2023-05-26,1.40134
2023-05-27,0.8408
2023-05-28,0.53251
2023-05-29,0.70067
2023-05-30,0.95291
2023-05-31,1.54147
2023-06-01,1.23318
2023-06-02,1.09304
2023-06-03,0.28026
2023-06-04,0.4204
2023-06-05,1.1491
2023-06-06,7.59529
2023-06-07,1.54147
2023-06-08,2.80269
2023-06-09,1.76569
2023-06-10,37.75224
2023-06-11,8.91255
2023-06-12,5.38116
2023-06-13,3.27914
2023-06-14,4.0639
2023-06-15,5.96973
2023-06-16,2.27017
2023-06-17,0.98094
2023-06-18,0.89686
2023-06-19,1.59753
2023-06-20,1.31726
2023-06-21,1.98991
2023-06-22,2.35426
2023-06-23,1.31726
2023-06-24,1.17713
2023-06-25,0.72869
2023-06-26,1.42937
2023-06-27,1.03699
2023-06-28,1.54147
2023-06-29,1.20515
2023-06-30,2.18609
2023-07-01,1.00896
2023-07-02,0.67264
2023-07-03,1.40134
2023-07-04,1.06502
2023-07-05,1.12107
2023-07-06,0.95291
2023-07-07,0.72869
2023-07-08,0.78475
2023-07-09,0.50448
2023-07-10,0.95291
