date,미국달러
2021-02-20,9.58574
2021-02-21,7.94797
2021-02-22,18.17597
2021-02-23,20.96981
2021-02-24,18.06358
2021-02-25,16.71483
2021-02-26,21.25883
2021-02-27,10.05138
2021-02-28,8.70263
2021-03-01,11.94605
2021-03-02,19.05908
2021-03-03,17.08413
2021-03-04,17.11624
2021-03-05,18.1278
2021-03-06,8.95953
2021-03-07,9.18432
2021-03-08,19.84585
2021-03-09,20.69685
2021-03-10,21.78869
2021-03-11,20.32755
2021-03-12,17.8709
2021-03-13,9.1201
2021-03-14,7.93192
2021-03-15,18.8664
2021-03-16,16.5061
2021-03-17,16.18497
2021-03-18,17.03596
2021-03-19,16.84328
2021-03-20,8.83108
2021-03-21,7.88375
2021-03-22,15.86384
2021-03-23,16.28131
2021-03-24,16.3937
2021-03-25,15.01284
2021-03-26,15.70327
2021-03-27,8.09248
2021-03-28,7.72318
2021-03-29,15.2858
2021-03-30,15.06101
2021-03-31,13.51958
2021-04-01,14.90044
2021-04-02,13.4393
2021-04-03,7.98008
2021-04-04,8.47784
2021-04-05,14.82016
2021-04-06,14.48298
2021-04-07,15.89595
2021-04-08,15.38214
2021-04-09,13.95311
2021-04-10,7.94797
2021-04-11,8.15671
2021-04-12,14.00128
2021-04-13,14.75594
2021-04-14,15.47848
2021-04-15,14.96467
2021-04-16,13.19845
2021-04-17,8.23699
2021-04-18,7.5305
2021-04-19,13.26268
2021-04-20,14.78805
2021-04-21,15.52665
2021-04-22,13.66409
2021-04-23,12.45985
2021-04-24,8.02825
2021-04-25,7.00064
2021-04-26,13.26268
2021-04-27,12.95761
2021-04-28,12.45985
2021-04-29,13.76043
2021-04-30,11.67308
2021-05-01,6.71162
2021-05-02,6.88824
2021-05-03,12.50802
2021-05-04,12.65253
2021-05-05,8.70263
2021-05-06,12.82915
2021-05-07,12.71676
2021-05-08,7.72318
2021-05-09,6.82402
2021-05-10,12.63648
2021-05-11,13.27874
2021-05-12,14.32241
2021-05-13,17.08413
2021-05-14,14.67565
2021-05-15,7.83558
2021-05-16,7.08092
2021-05-17,15.17341
2021-05-18,15.15735
2021-05-19,10.1156
2021-05-20,14.37058
2021-05-21,12.97366
2021-05-22,7.12909
2021-05-23,6.80796
2021-05-24,13.11817
2021-05-25,13.4393
2021-05-26,14.45086
2021-05-27,13.59987
2021-05-28,12.8131
2021-05-29,6.95247
2021-05-30,6.69556
2021-05-31,15.06101
2021-06-01,16.20102
2021-06-02,14.82016
2021-06-03,13.5517
2021-06-04,12.36351
2021-06-05,7.46628
2021-06-06,6.19781
2021-06-07,12.4438
2021-06-08,13.05394
2021-06-09,13.16634
2021-06-10,11.60886
2021-06-11,11.89788
2021-06-12,6.9043
2021-06-13,6.06936
2021-06-14,11.83365
2021-06-15,12.23506
2021-06-16,12.09055
2021-06-17,16.763
2021-06-18,14.32241
2021-06-19,8.07642
2021-06-20,6.80796
2021-06-21,15.41425
2021-06-22,14.43481
2021-06-23,13.35902
2021-06-24,12.55619
2021-06-25,11.91393
2021-06-26,7.69107
2021-06-27,6.19781
2021-06-28,12.76493
2021-06-29,12.18689
2021-06-30,11.5928
2021-07-01,11.51252
2021-07-02,11.38407
2021-07-03,6.87219
2021-07-04,6.61528
2021-07-05,12.68464
2021-07-06,12.28323
2021-07-07,12.39563
2021-07-08,14.9165
2021-07-09,15.06101
2021-07-10,7.70712
2021-07-11,7.01669
2021-07-12,13.03789
2021-07-13,13.59987
2021-07-14,14.22607
2021-07-15,13.47141
2021-07-16,12.62042
2021-07-17,6.87219
2021-07-18,6.80796
2021-07-19,13.79254
2021-07-20,14.99678
2021-07-21,14.09762
2021-07-22,12.36351
2021-07-23,12.97366
2021-07-24,7.06486
2021-07-25,6.22992
2021-07-26,12.39563
2021-07-27,13.58381
2021-07-28,14.43481
2021-07-29,13.37508
2021-07-30,13.8086
2021-07-31,6.84007
2021-08-01,7.17726
2021-08-02,11.83365
2021-08-03,12.79704
2021-08-04,13.1824
2021-08-05,13.96917
2021-08-06,12.86127
2021-08-07,7.51445
2021-08-08,7.91586
2021-08-09,14.41875
2021-08-10,15.96017
2021-08-11,17.45343
2021-08-12,18.1278
2021-08-13,20.35966
2021-08-14,10.21194
2021-08-15,9.21644
2021-08-16,12.52408
2021-08-17,25.20873
2021-08-18,20.79319
2021-08-19,20.07064
2021-08-20,20.31149
2021-08-21,11.73731
2021-08-22,9.40912
2021-08-23,19.29993
2021-08-24,18.56133
2021-08-25,17.90301
2021-08-26,18.54527
2021-08-27,16.23314
2021-08-28,9.39306
2021-08-29,7.93192
2021-08-30,16.42581
2021-08-31,15.94412
2021-09-01,15.2858
2021-09-02,15.97623
2021-09-03,14.98073
2021-09-04,8.04431
2021-09-05,7.88375
2021-09-06,14.43481
2021-09-07,15.10918
2021-09-08,16.26525
2021-09-09,16.65061
2021-09-10,15.81567
2021-09-11,9.69813
2021-09-12,9.66602
2021-09-13,23.37829
2021-09-14,19.95825
2021-09-15,24.82337
2021-09-16,20.1991
2021-09-17,19.89402
2021-09-18,12.05844
2021-09-19,10.21194
2021-09-20,14.43481
2021-09-21,17.38921
2021-09-22,17.30892
2021-09-23,22.71997
2021-09-24,18.81824
2021-09-25,9.98715
2021-09-26,8.76685
2021-09-27,18.6095
2021-09-28,19.78163
2021-09-29,22.07771
2021-09-30,18.99486
2021-10-01,18.1278
2021-10-02,10.1156
2021-10-03,8.39755
2021-10-04,11.15928
2021-10-05,20.39177
2021-10-06,21.46756
2021-10-07,19.38021
2021-10-08,18.46499
2021-10-09,8.97559
2021-10-10,8.18882
2021-10-11,12.65253
2021-10-12,24.06872
2021-10-13,20.63262
2021-10-14,19.12331
2021-10-15,18.88246
2021-10-16,9.39306
2021-10-17,8.54206
2021-10-18,19.74951
2021-10-19,20.24727
2021-10-20,18.2402
2021-10-21,16.26525
2021-10-22,16.73089
2021-10-23,8.20488
2021-10-24,7.91586
2021-10-25,17.83879
2021-10-26,18.19203
2021-10-27,17.01991
2021-10-28,16.65061
2021-10-29,16.47398
2021-10-30,8.78291
2021-10-31,7.85163
2021-11-01,17.58188
2021-11-02,17.03596
2021-11-03,18.11175
2021-11-04,17.71034
2021-11-05,17.14836
2021-11-06,9.07193
2021-11-07,8.25305
2021-11-08,16.07257
2021-11-09,23.1535
2021-11-10,17.26075
2021-11-11,17.05202
2021-11-12,16.0244
2021-11-13,8.91136
2021-11-14,8.36544
2021-11-15,16.58638
2021-11-16,16.79511
2021-11-17,16.47398
2021-11-18,16.26525
2021-11-19,17.21258
2021-11-20,10.70969
2021-11-21,8.33333
2021-11-22,17.35709
2021-11-23,16.58638
2021-11-24,16.90751
2021-11-25,18.48105
2021-11-26,18.52922
2021-11-27,10.99871
2021-11-28,9.20038
2021-11-29,16.66666
2021-11-30,17.21258
2021-12-01,17.5016
2021-12-02,17.27681
2021-12-03,17.22864
2021-12-04,9.58574
2021-12-05,7.1612
2021-12-06,14.93256
2021-12-07,15.38214
2021-12-08,15.44637
2021-12-09,15.30186
2021-12-10,15.07707
2021-12-11,8.34938
2021-12-12,7.61078
2021-12-13,13.61592
2021-12-14,14.6596
2021-12-15,15.17341
2021-12-16,15.60693
2021-12-17,15.25369
2021-12-18,7.12909
2021-12-19,7.81952
2021-12-20,15.63904
2021-12-21,16.34553
2021-12-22,14.69171
2021-12-23,13.37508
2021-12-24,11.65703
2021-12-25,7.04881
2021-12-26,8.59023
2021-12-27,12.71676
2021-12-28,14.56326
2021-12-29,12.71676
2021-12-30,12.36351
2021-12-31,10.53307
2022-01-01,7.8998
2022-01-02,7.43416
2022-01-03,14.70777
2022-01-04,15.96017
2022-01-05,17.11624
2022-01-06,20.61657
2022-01-07,18.73795
2022-01-08,11.19139
2022-01-09,9.44123
2022-01-10,18.46499
2022-01-11,16.89145
2022-01-12,16.15285
2022-01-13,16.32947
2022-01-14,16.26525
2022-01-15,8.79897
2022-01-16,7.57867
2022-01-17,14.59537
2022-01-18,14.16184
2022-01-19,14.77199
2022-01-20,14.57931
2022-01-21,15.23763
2022-01-22,10.75786
2022-01-23,9.07193
2022-01-24,15.73538
2022-01-25,19.0912
2022-01-26,16.93962
2022-01-27,18.9788
2022-01-28,18.33654
2022-01-29,8.83108
2022-01-30,8.2691
2022-01-31,8.50995
2022-02-01,11.57675
2022-02-02,11.06294
2022-02-03,18.56133
2022-02-04,16.79511
2022-02-05,10.91843
2022-02-06,7.69107
2022-02-07,16.40976
2022-02-08,16.69877
2022-02-09,15.79961
2022-02-10,16.04046
2022-02-11,17.85484
2022-02-12,10.88631
2022-02-13,9.34489
2022-02-14,17.01991
2022-02-15,16.68272
2022-02-16,16.40976
2022-02-17,16.18497
2022-02-18,15.59087
2022-02-19,9.89081
2022-02-20,9.07193
2022-02-21,16.26525
2022-02-22,16.55427
2022-02-23,15.22157
2022-02-24,24.56647
2022-02-25,20.68079
2022-02-26,11.04688
2022-02-27,10.13166
2022-02-28,19.31599
2022-03-01,13.47141
2022-03-02,19.36416
2022-03-03,16.47398
2022-03-04,20.66473
2022-03-05,11.09505
2022-03-06,9.98715
2022-03-07,26.17212
2022-03-08,27.842
2022-03-09,14.73988
2022-03-10,21.46756
2022-03-11,22.1901
2022-03-12,13.76043
2022-03-13,11.83365
2022-03-14,24.06872
2022-03-15,25.41746
2022-03-16,24.47013
2022-03-17,25.16056
2022-03-18,21.77263
2022-03-19,11.48041
2022-03-20,10.17983
2022-03-21,18.93063
2022-03-22,21.09826
2022-03-23,20.92164
2022-03-24,18.8664
2022-03-25,19.2357
2022-03-26,10.26011
2022-03-27,8.97559
2022-03-28,18.85035
2022-03-29,18.52922
2022-03-30,20.79319
2022-03-31,18.32048
2022-04-01,16.34553
2022-04-02,9.64996
2022-04-03,8.62235
2022-04-04,15.63904
2022-04-05,16.16891
2022-04-06,16.97174
2022-04-07,16.40976
2022-04-08,15.68721
2022-04-09,8.79897
2022-04-10,8.42967
2022-04-11,16.85934
2022-04-12,18.09569
2022-04-13,16.37764
2022-04-14,16.93962
2022-04-15,14.72382
2022-04-16,8.73474
2022-04-17,7.78741
2022-04-18,15.2858
2022-04-19,16.89145
2022-04-20,16.90751
2022-04-21,17.21258
2022-04-22,17.01991
2022-04-23,9.93898
2022-04-24,9.31278
2022-04-25,20.50417
2022-04-26,20.32755
2022-04-27,24.6307
2022-04-28,24.149
2022-04-29,22.84842
2022-04-30,11.04688
2022-05-01,9.31278
2022-05-02,19.17148
2022-05-03,18.62556
2022-05-04,18.51316
2022-05-05,13.53564
2022-05-06,21.11432
2022-05-07,10.37251
2022-05-08,9.28066
2022-05-09,20.26332
2022-05-10,22.65574
2022-05-11,20.69685
2022-05-12,27.03917
2022-05-13,22.12588
2022-05-14,12.05844
2022-05-15,10.16377
2022-05-16,19.57289
2022-05-17,19.99036
2022-05-18,20.27938
2022-05-19,19.8298
2022-05-20,18.20809
2022-05-21,10.45279
2022-05-22,9.87475
2022-05-23,18.17597
2022-05-24,19.04303
2022-05-25,18.11175
2022-05-26,17.34104
2022-05-27,18.09569
2022-05-28,10.29222
2022-05-29,9.40912
2022-05-30,20.35966
2022-05-31,18.81824
2022-06-01,13.15028
2022-06-02,18.09569
2022-06-03,15.96017
2022-06-04,10.53307
2022-06-05,9.13615
2022-06-06,11.2235
2022-06-07,17.58188
2022-06-08,17.45343
2022-06-09,16.23314
2022-06-10,17.63005
2022-06-11,12.41168
2022-06-12,11.7052
2022-06-13,25.0
2022-06-14,28.72511
2022-06-15,25.35324
2022-06-16,24.35773
2022-06-17,22.81631
2022-06-18,12.12267
2022-06-19,12.25112
2022-06-20,23.00899
2022-06-21,21.32305
2022-06-22,24.79126
2022-06-23,27.40847
2022-06-24,21.90109
2022-06-25,11.17533
2022-06-26,10.50096
2022-06-27,23.95632
2022-06-28,20.92164
2022-06-29,21.29094
2022-06-30,19.58895
2022-07-01,18.85035
2022-07-02,10.14771
2022-07-03,10.03532
2022-07-04,19.7174
2022-07-05,23.20166
2022-07-06,25.91522
2022-07-07,21.6763
2022-07-08,20.76107
2022-07-09,11.01477
2022-07-10,10.54913
2022-07-11,21.0822
2022-07-12,26.09184
2022-07-13,24.05266
2022-07-14,24.35773
2022-07-15,27.3603
2022-07-16,12.8131
2022-07-17,11.11111
2022-07-18,24.48619
2022-07-19,25.27296
2022-07-20,23.4104
2022-07-21,21.06615
2022-07-22,21.29094
2022-07-23,11.73731
2022-07-24,10.56518
2022-07-25,19.78163
2022-07-26,19.47655
2022-07-27,19.76557
2022-07-28,25.77071
2022-07-29,23.12138
2022-07-30,12.92549
2022-07-31,11.41618
2022-08-01,20.74502
2022-08-02,20.29543
2022-08-03,20.00642
2022-08-04,20.5684
2022-08-05,20.3436
2022-08-06,10.27617
2022-08-07,10.01926
2022-08-08,19.9743
2022-08-09,18.27231
2022-08-10,20.64868
2022-08-11,20.61657
2022-08-12,19.47655
2022-08-13,11.30378
2022-08-14,10.40462
2022-08-15,13.84071
2022-08-16,21.21066
2022-08-17,19.87797
2022-08-18,20.63262
2022-08-19,24.05266
2022-08-20,14.00128
2022-08-21,12.82915
2022-08-22,28.48426
2022-08-23,31.39049
2022-08-24,27.24791
2022-08-25,23.08927
2022-08-26,20.68079
2022-08-27,13.29479
2022-08-28,10.69364
2022-08-29,25.65831
2022-08-30,23.69942
2022-08-31,22.75208
2022-09-01,23.85998
2022-09-02,23.73153
2022-09-03,13.07
2022-09-04,10.83815
2022-09-05,28.91779
2022-09-06,27.07129
2022-09-07,34.32883
2022-09-08,32.01669
2022-09-09,17.56583
2022-09-10,15.2858
2022-09-11,12.95761
2022-09-12,17.45343
2022-09-13,32.49839
2022-09-14,40.81567
2022-09-15,35.32434
2022-09-16,31.74373
2022-09-17,15.47848
2022-09-18,13.93705
2022-09-19,27.16763
2022-09-20,27.16763
2022-09-21,26.17212
2022-09-22,46.17854
2022-09-23,34.1201
2022-09-24,21.0822
2022-09-25,17.79062
2022-09-26,46.06615
2022-09-27,37.3314
2022-09-28,41.29736
2022-09-29,35.08349
2022-09-30,31.48683
2022-10-01,15.83172
2022-10-02,13.48747
2022-10-03,19.31599
2022-10-04,32.25754
2022-10-05,30.84457
2022-10-06,33.7508
2022-10-07,26.94283
2022-10-08,14.14579
2022-10-09,12.54014
2022-10-10,17.06807
2022-10-11,27.02312
2022-10-12,26.28452
2022-10-13,26.22029
2022-10-14,23.58702
2022-10-15,14.35452
2022-10-16,13.39113
2022-10-17,26.60565
2022-10-18,24.82337
2022-10-19,25.19267
2022-10-20,23.76364
2022-10-21,23.7797
2022-10-22,14.1779
2022-10-23,11.36801
2022-10-24,24.75915
2022-10-25,24.4059
2022-10-26,24.5183
2022-10-27,22.51123
2022-10-28,20.32755
2022-10-29,11.19139
2022-10-30,9.26461
2022-10-31,20.23121
2022-11-01,21.5639
2022-11-02,20.98587
2022-11-03,25.64226
2022-11-04,21.1946
2022-11-05,13.56775
2022-11-06,12.57225
2022-11-07,24.35773
2022-11-08,31.77585
2022-11-09,34.4894
2022-11-10,30.57161
2022-11-11,49.64675
2022-11-12,22.27039
2022-11-13,17.06807
2022-11-14,34.03982
2022-11-15,31.66345
2022-11-16,28.06679
2022-11-17,25.01605
2022-11-18,23.57096
2022-11-19,12.65253
2022-11-20,12.57225
2022-11-21,23.08927
2022-11-22,23.53885
2022-11-23,20.05459
2022-11-24,23.7797
2022-11-25,21.49967
2022-11-26,11.83365
2022-11-27,11.62491
2022-11-28,21.61207
2022-11-29,20.07064
2022-11-30,21.59601
2022-12-01,26.23635
2022-12-02,22.62363
2022-12-03,11.01477
2022-12-04,10.19588
2022-12-05,22.97687
2022-12-06,21.90109
2022-12-07,23.69942
2022-12-08,19.92614
2022-12-09,20.64868
2022-12-10,11.56069
2022-12-11,10.01926
2022-12-12,19.89402
2022-12-13,19.95825
2022-12-14,21.11432
2022-12-15,21.03403
2022-12-16,20.07064
2022-12-17,10.83815
2022-12-18,9.98715
2022-12-19,19.63712
2022-12-20,20.61657
2022-12-21,23.90815
2022-12-22,21.41939
2022-12-23,19.62106
2022-12-24,11.46435
2022-12-25,10.46885
2022-12-26,20.77713
2022-12-27,20.1991
2022-12-28,18.64161
2022-12-29,17.34104
2022-12-30,17.30892
2022-12-31,11.76942
2023-01-01,10.13166
2023-01-02,20.07064
2023-01-03,20.00642
2023-01-04,21.53179
2023-01-05,17.00385
2023-01-06,18.40077
2023-01-07,11.80154
2023-01-08,10.14771
2023-01-09,22.28644
2023-01-10,22.10982
2023-01-11,21.32305
2023-01-12,19.36416
2023-01-13,19.47655
2023-01-14,13.24662
2023-01-15,10.69364
2023-01-16,19.605
2023-01-17,18.8664
2023-01-18,19.39627
2023-01-19,18.78612
2023-01-20,16.37764
2023-01-21,10.03532
2023-01-22,11.04688
2023-01-23,11.62491
2023-01-24,14.45086
2023-01-25,20.24727
2023-01-26,18.88246
2023-01-27,19.65317
2023-01-28,11.48041
2023-01-29,10.19588
2023-01-30,20.18304
2023-01-31,18.32048
2023-02-01,19.36416
2023-02-02,22.68786
2023-02-03,18.9788
2023-02-04,13.21451
2023-02-05,11.67308
2023-02-06,21.29094
2023-02-07,22.91265
2023-02-08,23.42646
2023-02-09,22.68786
2023-02-10,20.74502
2023-02-11,12.60436
2023-02-12,10.5973
2023-02-13,24.24534
2023-02-14,22.86448
2023-02-15,23.65125
2023-02-16,23.58702
2023-02-17,25.19267
2023-02-18,13.88888
2023-02-19,11.83365
2023-02-20,23.34617
2023-02-21,21.9332
2023-02-22,23.26589
2023-02-23,23.36223
2023-02-24,21.66024
2023-02-25,14.19396
2023-02-26,12.49197
2023-02-27,24.32562
2023-02-28,24.95183
2023-03-01,17.85484
2023-03-02,24.91971
2023-03-03,20.42389
2023-03-04,11.23956
2023-03-05,10.99871
2023-03-06,21.59601
2023-03-07,22.27039
2023-03-08,23.87604
2023-03-09,24.08477
2023-03-10,23.02504
2023-03-11,12.8131
2023-03-12,11.94605
2023-03-13,29.3192
2023-03-14,25.86705
2023-03-15,24.6307
2023-03-16,22.51123
2023-03-17,20.32755
2023-03-18,12.57225
2023-03-19,10.72575
2023-03-20,23.20166
2023-03-21,22.43095
2023-03-22,20.15093
2023-03-23,30.21836
2023-03-24,22.36673
2023-03-25,12.66859
2023-03-26,10.93448
2023-03-27,20.60051
2023-03-28,19.70134
2023-03-29,19.81374
2023-03-30,20.31149
2023-03-31,19.0912
2023-04-01,11.27167
2023-04-02,11.09505
2023-04-03,22.22222
2023-04-04,21.88503
2023-04-05,20.58445
2023-04-06,20.53628
2023-04-07,17.45343
2023-04-08,9.69813
2023-04-09,10.26011
2023-04-10,19.78163
2023-04-11,20.61657
2023-04-12,21.5639
2023-04-13,22.14193
2023-04-14,21.5639
2023-04-15,11.62491
2023-04-16,10.61335
2023-04-17,19.58895
2023-04-18,19.78163
2023-04-19,19.68529
2023-04-20,19.50867
2023-04-21,18.04752
2023-04-22,11.44829
2023-04-23,10.72575
2023-04-24,19.84585
2023-04-25,19.87797
2023-04-26,20.47206
2023-04-27,20.55234
2023-04-28,18.70584
2023-04-29,12.3314
2023-04-30,10.01926
2023-05-01,14.78805
2023-05-02,21.46756
2023-05-03,20.90558
2023-05-04,22.36673
2023-05-05,13.90494
2023-05-06,13.53564
2023-05-07,10.40462
2023-05-08,21.06615
2023-05-09,19.92614
2023-05-10,17.91907
2023-05-11,18.09569
2023-05-12,17.58188
2023-05-13,10.83815
2023-05-14,10.21194
2023-05-15,19.52472
2023-05-16,18.80218
2023-05-17,18.83429
2023-05-18,18.65767
2023-05-19,17.38921
2023-05-20,10.05138
2023-05-21,9.56968
2023-05-22,20.55234
2023-05-23,20.39177
2023-05-24,19.44444
2023-05-25,18.78612
2023-05-26,18.14386
2023-05-27,11.35195
2023-05-28,10.91843
2023-05-29,12.66859
