date,스케줄표
2020-07-21,27.14285
2020-07-22,36.66666
2020-07-23,30.95238
2020-07-24,27.14285
2020-07-25,18.09523
2020-07-26,17.61904
2020-07-27,36.19047
2020-07-28,31.90476
2020-07-29,40.47619
2020-07-30,36.19047
2020-07-31,31.90476
2020-08-01,21.90476
2020-08-02,18.57142
2020-08-03,35.71428
2020-08-04,36.66666
2020-08-05,34.7619
2020-08-06,27.61904
2020-08-07,30.95238
2020-08-08,26.66666
2020-08-09,18.09523
2020-08-10,44.28571
2020-08-11,40.47619
2020-08-12,32.85714
2020-08-13,37.61904
2020-08-14,26.19047
2020-08-15,12.38095
2020-08-16,15.71428
2020-08-17,26.66666
2020-08-18,32.38095
2020-08-19,34.7619
2020-08-20,35.71428
2020-08-21,28.09523
2020-08-22,16.19047
2020-08-23,27.61904
2020-08-24,33.33333
2020-08-25,33.80952
2020-08-26,27.61904
2020-08-27,32.38095
2020-08-28,31.90476
2020-08-29,18.09523
2020-08-30,16.66666
2020-08-31,51.42857
2020-09-01,40.0
2020-09-02,35.71428
2020-09-03,30.47619
2020-09-04,27.14285
2020-09-05,24.28571
2020-09-06,25.23809
2020-09-07,30.95238
2020-09-08,35.71428
2020-09-09,35.23809
2020-09-10,33.33333
2020-09-11,24.28571
2020-09-12,20.47619
2020-09-13,30.95238
2020-09-14,37.61904
2020-09-15,39.5238
2020-09-16,41.42857
2020-09-17,24.7619
2020-09-18,32.85714
2020-09-19,16.66666
2020-09-20,30.95238
2020-09-21,46.19047
2020-09-22,28.57142
2020-09-23,35.23809
2020-09-24,28.09523
2020-09-25,24.7619
2020-09-26,16.19047
2020-09-27,13.33333
2020-09-28,30.0
2020-09-29,20.47619
2020-09-30,13.33333
2020-10-01,12.85714
2020-10-02,13.80952
2020-10-03,14.28571
2020-10-04,20.95238
2020-10-05,45.23809
2020-10-06,30.0
2020-10-07,32.85714
2020-10-08,34.7619
2020-10-09,12.85714
2020-10-10,12.85714
2020-10-11,26.66666
2020-10-12,40.95238
2020-10-13,40.0
2020-10-14,36.19047
2020-10-15,36.19047
2020-10-16,39.5238
2020-10-17,16.66666
2020-10-18,24.7619
2020-10-19,51.42857
2020-10-20,39.04761
2020-10-21,40.95238
2020-10-22,43.80952
2020-10-23,33.80952
2020-10-24,20.0
2020-10-25,19.04761
2020-10-26,36.66666
2020-10-27,43.33333
2020-10-28,38.57142
2020-10-29,31.42857
2020-10-30,34.7619
2020-10-31,21.42857
2020-11-01,30.47619
2020-11-02,46.66666
2020-11-03,36.19047
2020-11-04,35.23809
2020-11-05,31.42857
2020-11-06,29.04761
2020-11-07,20.47619
2020-11-08,18.09523
2020-11-09,48.09523
2020-11-10,33.80952
2020-11-11,29.5238
2020-11-12,34.28571
2020-11-13,32.85714
2020-11-14,21.42857
2020-11-15,20.47619
2020-11-16,36.66666
2020-11-17,43.80952
2020-11-18,37.61904
2020-11-19,34.28571
2020-11-20,37.14285
2020-11-21,21.90476
2020-11-22,19.04761
2020-11-23,39.5238
2020-11-24,33.80952
2020-11-25,30.47619
2020-11-26,29.5238
2020-11-27,30.95238
2020-11-28,23.33333
2020-11-29,26.66666
2020-11-30,41.90476
2020-12-01,46.66666
2020-12-02,42.38095
2020-12-03,36.19047
2020-12-04,28.09523
2020-12-05,24.7619
2020-12-06,20.47619
2020-12-07,33.33333
2020-12-08,27.14285
2020-12-09,30.0
2020-12-10,30.47619
2020-12-11,26.66666
2020-12-12,17.14285
2020-12-13,14.7619
2020-12-14,32.85714
2020-12-15,25.71428
2020-12-16,28.09523
2020-12-17,35.23809
2020-12-18,25.23809
2020-12-19,22.38095
2020-12-20,9.5238
2020-12-21,26.66666
2020-12-22,28.57142
2020-12-23,30.0
2020-12-24,22.85714
2020-12-25,21.90476
2020-12-26,23.33333
2020-12-27,20.95238
2020-12-28,33.80952
2020-12-29,49.5238
2020-12-30,35.71428
2020-12-31,37.61904
2021-01-01,25.71428
2021-01-02,26.19047
2021-01-03,35.71428
2021-01-04,53.33333
2021-01-05,34.7619
2021-01-06,37.14285
2021-01-07,29.04761
2021-01-08,32.38095
2021-01-09,20.47619
2021-01-10,19.04761
2021-01-11,39.04761
2021-01-12,40.47619
2021-01-13,34.28571
2021-01-14,27.14285
2021-01-15,34.7619
2021-01-16,24.28571
2021-01-17,29.5238
2021-01-18,27.14285
2021-01-19,43.33333
2021-01-20,31.42857
2021-01-21,33.33333
2021-01-22,32.38095
2021-01-23,20.47619
2021-01-24,32.38095
2021-01-25,47.14285
2021-01-26,40.47619
2021-01-27,42.38095
2021-01-28,32.85714
2021-01-29,35.71428
2021-01-30,22.38095
2021-01-31,30.95238
2021-02-01,41.90476
2021-02-02,50.95238
2021-02-03,48.57142
2021-02-04,28.09523
2021-02-05,30.95238
2021-02-06,15.71428
2021-02-07,24.7619
2021-02-08,30.47619
2021-02-09,36.66666
2021-02-10,26.19047
2021-02-11,10.0
2021-02-12,13.33333
2021-02-13,14.7619
2021-02-14,20.95238
2021-02-15,38.09523
2021-02-16,43.80952
2021-02-17,40.0
2021-02-18,40.0
2021-02-19,36.66666
2021-02-20,17.14285
2021-02-21,22.85714
2021-02-22,42.38095
2021-02-23,38.57142
2021-02-24,42.85714
2021-02-25,50.0
2021-02-26,54.28571
2021-02-27,32.85714
2021-02-28,35.71428
2021-03-01,52.38095
2021-03-02,61.42857
2021-03-03,64.28571
2021-03-04,59.04761
2021-03-05,48.57142
2021-03-06,21.90476
2021-03-07,38.57142
2021-03-08,59.5238
2021-03-09,51.42857
2021-03-10,48.09523
2021-03-11,41.42857
2021-03-12,47.61904
2021-03-13,23.80952
2021-03-14,19.5238
2021-03-15,50.95238
2021-03-16,48.57142
2021-03-17,40.95238
2021-03-18,37.14285
2021-03-19,38.09523
2021-03-20,23.33333
2021-03-21,32.85714
2021-03-22,44.28571
2021-03-23,51.90476
2021-03-24,46.19047
2021-03-25,46.66666
2021-03-26,37.14285
2021-03-27,20.95238
2021-03-28,32.85714
2021-03-29,49.5238
2021-03-30,40.95238
2021-03-31,44.7619
2021-04-01,41.90476
2021-04-02,40.0
2021-04-03,25.71428
2021-04-04,28.57142
2021-04-05,47.61904
2021-04-06,46.66666
2021-04-07,39.04761
2021-04-08,41.42857
2021-04-09,39.04761
2021-04-10,15.71428
2021-04-11,22.85714
2021-04-12,44.28571
2021-04-13,46.66666
2021-04-14,35.71428
2021-04-15,30.95238
2021-04-16,29.5238
2021-04-17,19.5238
2021-04-18,18.57142
2021-04-19,33.80952
2021-04-20,34.7619
2021-04-21,36.66666
2021-04-22,36.66666
2021-04-23,31.42857
2021-04-24,14.7619
2021-04-25,26.19047
2021-04-26,37.14285
2021-04-27,46.19047
2021-04-28,37.61904
2021-04-29,47.61904
2021-04-30,30.47619
2021-05-01,20.47619
2021-05-02,28.09523
2021-05-03,36.66666
2021-05-04,41.90476
2021-05-05,18.57142
2021-05-06,39.5238
2021-05-07,34.7619
2021-05-08,17.14285
2021-05-09,25.71428
2021-05-10,38.57142
2021-05-11,38.57142
2021-05-12,40.47619
2021-05-13,38.57142
2021-05-14,29.04761
2021-05-15,20.95238
2021-05-16,25.23809
2021-05-17,40.47619
2021-05-18,36.66666
2021-05-19,27.61904
2021-05-20,40.0
2021-05-21,35.71428
2021-05-22,24.7619
2021-05-23,22.85714
2021-05-24,47.61904
2021-05-25,51.42857
2021-05-26,45.71428
2021-05-27,44.7619
2021-05-28,31.90476
2021-05-29,21.90476
2021-05-30,29.5238
2021-05-31,46.66666
2021-06-01,42.85714
2021-06-02,35.23809
2021-06-03,30.95238
2021-06-04,42.38095
2021-06-05,20.47619
2021-06-06,23.33333
2021-06-07,46.66666
2021-06-08,29.5238
2021-06-09,35.71428
2021-06-10,30.0
2021-06-11,39.5238
2021-06-12,16.66666
2021-06-13,20.47619
2021-06-14,43.80952
2021-06-15,37.61904
2021-06-16,32.85714
2021-06-17,28.57142
2021-06-18,23.80952
2021-06-19,12.38095
2021-06-20,18.57142
2021-06-21,38.09523
2021-06-22,43.80952
2021-06-23,39.5238
2021-06-24,40.95238
2021-06-25,37.61904
2021-06-26,17.14285
2021-06-27,20.47619
2021-06-28,48.57142
2021-06-29,35.71428
2021-06-30,48.57142
2021-07-01,31.90476
2021-07-02,32.85714
2021-07-03,20.47619
2021-07-04,27.61904
2021-07-05,42.85714
2021-07-06,38.57142
2021-07-07,39.5238
2021-07-08,27.61904
2021-07-09,33.80952
2021-07-10,20.47619
2021-07-11,20.0
2021-07-12,42.38095
2021-07-13,40.0
2021-07-14,38.09523
2021-07-15,39.04761
2021-07-16,37.61904
2021-07-17,28.09523
2021-07-18,29.04761
2021-07-19,60.95238
2021-07-20,51.90476
2021-07-21,29.5238
2021-07-22,36.66666
2021-07-23,29.04761
2021-07-24,26.19047
2021-07-25,22.38095
2021-07-26,40.95238
2021-07-27,38.57142
2021-07-28,32.38095
2021-07-29,37.61904
2021-07-30,42.85714
2021-07-31,21.90476
2021-08-01,21.42857
2021-08-02,41.42857
2021-08-03,37.14285
2021-08-04,36.19047
2021-08-05,29.5238
2021-08-06,33.33333
2021-08-07,17.14285
2021-08-08,21.42857
2021-08-09,37.61904
2021-08-10,34.28571
2021-08-11,37.14285
2021-08-12,28.57142
2021-08-13,26.66666
2021-08-14,17.14285
2021-08-15,15.71428
2021-08-16,25.71428
2021-08-17,43.33333
2021-08-18,34.28571
2021-08-19,35.23809
2021-08-20,30.95238
2021-08-21,21.90476
2021-08-22,24.28571
2021-08-23,40.47619
2021-08-24,39.5238
2021-08-25,36.19047
2021-08-26,32.85714
2021-08-27,40.0
2021-08-28,20.0
2021-08-29,28.57142
2021-08-30,57.61904
2021-08-31,48.57142
2021-09-01,53.33333
2021-09-02,50.0
2021-09-03,37.14285
2021-09-04,32.38095
2021-09-05,28.09523
2021-09-06,39.04761
2021-09-07,35.23809
2021-09-08,43.80952
2021-09-09,36.66666
2021-09-10,36.66666
2021-09-11,28.57142
2021-09-12,22.85714
2021-09-13,54.7619
2021-09-14,31.90476
2021-09-15,36.19047
2021-09-16,40.95238
2021-09-17,22.38095
2021-09-18,20.95238
2021-09-19,11.90476
2021-09-20,9.04761
2021-09-21,19.04761
2021-09-22,21.90476
2021-09-23,34.28571
2021-09-24,33.33333
2021-09-25,23.33333
2021-09-26,24.7619
2021-09-27,42.38095
2021-09-28,45.71428
2021-09-29,42.85714
2021-09-30,49.5238
2021-10-01,46.19047
2021-10-02,13.33333
2021-10-03,14.28571
2021-10-04,30.95238
2021-10-05,44.7619
2021-10-06,40.47619
2021-10-07,38.57142
2021-10-08,27.61904
2021-10-09,14.28571
2021-10-10,18.09523
2021-10-11,18.57142
2021-10-12,33.80952
2021-10-13,37.14285
2021-10-14,36.19047
2021-10-15,32.85714
2021-10-16,15.71428
2021-10-17,16.19047
2021-10-18,42.38095
2021-10-19,46.66666
2021-10-20,32.38095
2021-10-21,35.23809
2021-10-22,32.85714
2021-10-23,14.7619
2021-10-24,21.90476
2021-10-25,38.57142
2021-10-26,32.38095
2021-10-27,39.5238
2021-10-28,29.5238
2021-10-29,25.71428
2021-10-30,22.38095
2021-10-31,27.61904
2021-11-01,46.66666
2021-11-02,34.7619
2021-11-03,36.66666
2021-11-04,38.09523
2021-11-05,33.80952
2021-11-06,17.61904
2021-11-07,17.14285
2021-11-08,38.57142
2021-11-09,37.14285
2021-11-10,34.7619
2021-11-11,30.95238
2021-11-12,34.28571
2021-11-13,21.42857
2021-11-14,19.5238
2021-11-15,42.85714
2021-11-16,36.66666
2021-11-17,39.5238
2021-11-18,39.04761
2021-11-19,30.95238
2021-11-20,20.47619
2021-11-21,20.95238
2021-11-22,41.42857
2021-11-23,36.66666
2021-11-24,46.19047
2021-11-25,41.42857
2021-11-26,36.66666
2021-11-27,15.23809
2021-11-28,23.80952
2021-11-29,43.80952
2021-11-30,34.7619
2021-12-01,34.28571
2021-12-02,36.19047
2021-12-03,27.14285
2021-12-04,26.66666
2021-12-05,26.66666
2021-12-06,40.47619
2021-12-07,31.90476
2021-12-08,45.23809
2021-12-09,30.95238
2021-12-10,24.28571
2021-12-11,15.23809
2021-12-12,20.95238
2021-12-13,34.7619
2021-12-14,29.5238
2021-12-15,32.85714
2021-12-16,30.47619
2021-12-17,21.90476
2021-12-18,18.09523
2021-12-19,24.7619
2021-12-20,34.28571
2021-12-21,41.42857
2021-12-22,33.80952
2021-12-23,28.57142
2021-12-24,24.28571
2021-12-25,8.09523
2021-12-26,27.61904
2021-12-27,48.09523
2021-12-28,42.85714
2021-12-29,42.38095
2021-12-30,36.19047
2021-12-31,36.66666
2022-01-01,23.80952
2022-01-02,43.33333
2022-01-03,51.90476
2022-01-04,54.28571
2022-01-05,59.5238
2022-01-06,40.47619
2022-01-07,36.66666
2022-01-08,22.85714
2022-01-09,30.47619
2022-01-10,47.14285
2022-01-11,42.38095
2022-01-12,40.0
2022-01-13,41.42857
2022-01-14,29.5238
2022-01-15,18.57142
2022-01-16,27.14285
2022-01-17,38.09523
2022-01-18,34.28571
2022-01-19,39.5238
2022-01-20,32.38095
2022-01-21,39.04761
2022-01-22,19.04761
2022-01-23,21.90476
2022-01-24,50.47619
2022-01-25,41.90476
2022-01-26,32.38095
2022-01-27,32.85714
2022-01-28,25.23809
2022-01-29,15.71428
2022-01-30,15.71428
2022-01-31,13.80952
2022-02-01,17.14285
2022-02-02,26.66666
2022-02-03,36.66666
2022-02-04,46.66666
2022-02-05,24.7619
2022-02-06,30.0
2022-02-07,48.09523
2022-02-08,45.23809
2022-02-09,32.85714
2022-02-10,35.23809
2022-02-11,33.80952
2022-02-12,20.0
2022-02-13,22.85714
2022-02-14,37.14285
2022-02-15,47.61904
2022-02-16,28.09523
2022-02-17,28.09523
2022-02-18,35.71428
2022-02-19,15.23809
2022-02-20,19.04761
2022-02-21,39.04761
2022-02-22,35.71428
2022-02-23,35.71428
2022-02-24,32.85714
2022-02-25,35.23809
2022-02-26,19.04761
2022-02-27,25.71428
2022-02-28,55.71428
2022-03-01,37.61904
2022-03-02,73.33333
2022-03-03,59.04761
2022-03-04,50.0
2022-03-05,26.66666
2022-03-06,31.42857
2022-03-07,59.04761
2022-03-08,48.57142
2022-03-09,33.80952
2022-03-10,44.28571
2022-03-11,47.61904
2022-03-12,21.90476
2022-03-13,29.04761
2022-03-14,56.19047
2022-03-15,33.80952
2022-03-16,41.90476
2022-03-17,39.5238
2022-03-18,42.38095
2022-03-19,18.57142
2022-03-20,32.85714
2022-03-21,50.95238
2022-03-22,46.66666
2022-03-23,41.90476
2022-03-24,38.57142
2022-03-25,37.14285
2022-03-26,20.47619
2022-03-27,31.90476
2022-03-28,39.5238
2022-03-29,40.0
2022-03-30,36.19047
2022-03-31,49.04761
2022-04-01,38.57142
2022-04-02,15.71428
2022-04-03,29.04761
2022-04-04,41.90476
2022-04-05,45.71428
2022-04-06,43.33333
2022-04-07,37.14285
2022-04-08,35.71428
2022-04-09,14.7619
2022-04-10,16.19047
2022-04-11,38.57142
2022-04-12,44.28571
2022-04-13,36.66666
2022-04-14,43.33333
2022-04-15,30.95238
2022-04-16,22.38095
2022-04-17,18.57142
2022-04-18,45.23809
2022-04-19,42.38095
2022-04-20,41.42857
2022-04-21,41.42857
2022-04-22,37.61904
2022-04-23,23.33333
2022-04-24,16.66666
2022-04-25,52.85714
2022-04-26,43.33333
2022-04-27,50.95238
2022-04-28,43.33333
2022-04-29,38.57142
2022-04-30,23.80952
2022-05-01,32.38095
2022-05-02,50.47619
2022-05-03,53.80952
2022-05-04,39.04761
2022-05-05,30.47619
2022-05-06,39.5238
2022-05-07,31.42857
2022-05-08,30.95238
2022-05-09,65.23809
2022-05-10,48.57142
2022-05-11,48.09523
2022-05-12,52.85714
2022-05-13,41.90476
2022-05-14,33.33333
2022-05-15,36.19047
2022-05-16,57.61904
2022-05-17,52.38095
2022-05-18,37.14285
2022-05-19,35.23809
2022-05-20,29.04761
2022-05-21,16.19047
2022-05-22,19.5238
2022-05-23,48.57142
2022-05-24,30.95238
2022-05-25,45.71428
2022-05-26,43.80952
2022-05-27,40.47619
2022-05-28,24.7619
2022-05-29,24.7619
2022-05-30,46.66666
2022-05-31,40.47619
2022-06-01,22.85714
2022-06-02,42.85714
2022-06-03,42.85714
2022-06-04,14.7619
2022-06-05,15.71428
2022-06-06,25.71428
2022-06-07,47.61904
2022-06-08,49.5238
2022-06-09,39.04761
2022-06-10,29.04761
2022-06-11,17.14285
2022-06-12,14.7619
2022-06-13,37.61904
2022-06-14,35.23809
2022-06-15,40.47619
2022-06-16,43.33333
2022-06-17,85.71428
2022-06-18,57.61904
2022-06-19,57.14285
2022-06-20,74.7619
2022-06-21,75.71428
2022-06-22,71.42857
2022-06-23,73.80952
2022-06-24,67.61904
2022-06-25,15.71428
2022-06-26,56.19047
2022-06-27,75.23809
2022-06-28,70.0
2022-06-29,75.23809
2022-06-30,38.57142
2022-07-01,44.28571
2022-07-02,22.38095
2022-07-03,24.28571
2022-07-04,40.0
2022-07-05,42.38095
2022-07-06,40.95238
2022-07-07,36.19047
2022-07-08,29.04761
2022-07-09,20.47619
2022-07-10,20.95238
2022-07-11,40.95238
2022-07-12,30.0
2022-07-13,38.57142
2022-07-14,42.85714
2022-07-15,32.85714
2022-07-16,26.66666
2022-07-17,24.7619
2022-07-18,57.61904
2022-07-19,46.19047
2022-07-20,54.7619
2022-07-21,52.85714
2022-07-22,38.09523
2022-07-23,25.71428
2022-07-24,26.66666
2022-07-25,52.85714
2022-07-26,45.71428
2022-07-27,49.5238
2022-07-28,38.57142
2022-07-29,39.5238
2022-07-30,24.28571
2022-07-31,18.09523
2022-08-01,39.5238
2022-08-02,29.5238
2022-08-03,27.14285
2022-08-04,31.42857
2022-08-05,31.90476
2022-08-06,16.66666
2022-08-07,23.33333
2022-08-08,33.33333
2022-08-09,38.57142
2022-08-10,36.66666
2022-08-11,32.38095
2022-08-12,21.90476
2022-08-13,15.71428
2022-08-14,14.28571
2022-08-15,21.42857
2022-08-16,35.23809
2022-08-17,39.04761
2022-08-18,37.14285
2022-08-19,31.90476
2022-08-20,21.42857
2022-08-21,21.42857
2022-08-22,50.95238
2022-08-23,37.14285
2022-08-24,36.66666
2022-08-25,40.0
2022-08-26,34.28571
2022-08-27,24.28571
2022-08-28,27.14285
2022-08-29,40.95238
2022-08-30,41.42857
2022-08-31,48.09523
2022-09-01,43.80952
2022-09-02,33.80952
2022-09-03,18.09523
2022-09-04,23.33333
2022-09-05,33.33333
2022-09-06,43.80952
2022-09-07,35.71428
2022-09-08,21.42857
2022-09-09,15.23809
2022-09-10,3.33333
2022-09-11,14.28571
2022-09-12,26.66666
2022-09-13,46.66666
2022-09-14,39.5238
2022-09-15,37.61904
2022-09-16,25.23809
2022-09-17,17.14285
2022-09-18,23.33333
2022-09-19,41.42857
2022-09-20,36.66666
2022-09-21,30.95238
2022-09-22,39.04761
2022-09-23,35.23809
2022-09-24,24.7619
2022-09-25,31.90476
2022-09-26,41.90476
2022-09-27,37.14285
2022-09-28,43.33333
2022-09-29,35.71428
2022-09-30,40.47619
2022-10-01,25.71428
2022-10-02,28.09523
2022-10-03,36.19047
2022-10-04,61.90476
2022-10-05,49.5238
2022-10-06,43.33333
2022-10-07,44.7619
2022-10-08,23.33333
2022-10-09,15.23809
2022-10-10,26.19047
2022-10-11,37.61904
2022-10-12,28.09523
2022-10-13,39.04761
2022-10-14,38.09523
2022-10-15,21.90476
2022-10-16,23.33333
2022-10-17,47.14285
2022-10-18,42.85714
2022-10-19,41.42857
2022-10-20,37.61904
2022-10-21,42.85714
2022-10-22,15.23809
2022-10-23,27.14285
2022-10-24,41.90476
2022-10-25,30.95238
2022-10-26,43.80952
2022-10-27,44.7619
2022-10-28,38.57142
2022-10-29,17.14285
2022-10-30,20.0
2022-10-31,47.14285
2022-11-01,49.5238
2022-11-02,39.5238
2022-11-03,35.71428
2022-11-04,28.09523
2022-11-05,13.80952
2022-11-06,16.66666
2022-11-07,39.04761
2022-11-08,35.23809
2022-11-09,41.42857
2022-11-10,35.23809
2022-11-11,29.04761
2022-11-12,18.57142
2022-11-13,18.09523
2022-11-14,45.23809
2022-11-15,36.66666
2022-11-16,31.42857
2022-11-17,33.33333
2022-11-18,33.33333
2022-11-19,15.71428
2022-11-20,18.09523
2022-11-21,39.04761
2022-11-22,45.71428
2022-11-23,36.66666
2022-11-24,33.33333
2022-11-25,30.95238
2022-11-26,20.0
2022-11-27,25.23809
2022-11-28,40.47619
2022-11-29,38.09523
2022-11-30,38.57142
2022-12-01,50.95238
2022-12-02,38.57142
2022-12-03,19.04761
2022-12-04,21.42857
2022-12-05,37.14285
2022-12-06,44.28571
2022-12-07,31.42857
2022-12-08,38.57142
2022-12-09,38.57142
2022-12-10,21.42857
2022-12-11,22.38095
2022-12-12,35.71428
2022-12-13,40.47619
2022-12-14,32.85714
2022-12-15,40.95238
2022-12-16,36.19047
2022-12-17,21.42857
2022-12-18,28.09523
2022-12-19,44.7619
2022-12-20,43.80952
2022-12-21,47.14285
2022-12-22,35.23809
2022-12-23,33.33333
2022-12-24,20.47619
2022-12-25,31.90476
2022-12-26,48.09523
2022-12-27,49.5238
2022-12-28,50.0
2022-12-29,53.33333
2022-12-30,49.5238
2022-12-31,27.61904
2023-01-01,35.71428
2023-01-02,100.0
2023-01-03,64.28571
2023-01-04,60.95238
2023-01-05,62.85714
2023-01-06,49.5238
2023-01-07,29.04761
2023-01-08,30.47619
2023-01-09,52.38095
2023-01-10,49.04761
2023-01-11,44.28571
2023-01-12,42.38095
2023-01-13,40.0
2023-01-14,19.04761
2023-01-15,25.71428
2023-01-16,37.14285
2023-01-17,36.66666
2023-01-18,36.66666
2023-01-19,33.80952
2023-01-20,26.19047
2023-01-21,10.95238
2023-01-22,11.42857
2023-01-23,11.42857
2023-01-24,19.5238
2023-01-25,31.42857
2023-01-26,42.38095
2023-01-27,38.09523
2023-01-28,21.90476
2023-01-29,30.0
2023-01-30,49.04761
2023-01-31,58.09523
2023-02-01,55.23809
2023-02-02,42.85714
2023-02-03,40.0
2023-02-04,20.95238
2023-02-05,25.23809
2023-02-06,49.5238
2023-02-07,57.14285
2023-02-08,40.0
2023-02-09,41.90476
2023-02-10,39.5238
2023-02-11,19.04761
2023-02-12,26.66666
2023-02-13,38.57142
2023-02-14,45.71428
2023-02-15,38.09523
2023-02-16,39.5238
2023-02-17,32.38095
2023-02-18,25.71428
2023-02-19,15.71428
2023-02-20,38.57142
2023-02-21,47.14285
2023-02-22,52.85714
2023-02-23,46.66666
2023-02-24,38.57142
2023-02-25,24.7619
2023-02-26,36.19047
2023-02-27,63.33333
2023-02-28,64.28571
2023-03-01,60.0
2023-03-02,66.66666
2023-03-03,70.95238
2023-03-04,37.61904
2023-03-05,39.04761
2023-03-06,85.71428
2023-03-07,65.23809
2023-03-08,57.61904
2023-03-09,52.85714
2023-03-10,46.66666
2023-03-11,25.71428
2023-03-12,37.14285
2023-03-13,43.80952
2023-03-14,46.66666
2023-03-15,44.28571
2023-03-16,43.33333
2023-03-17,29.5238
2023-03-18,22.85714
2023-03-19,21.42857
2023-03-20,44.7619
2023-03-21,49.5238
2023-03-22,48.57142
2023-03-23,50.95238
2023-03-24,30.95238
2023-03-25,21.42857
2023-03-26,29.04761
2023-03-27,49.04761
2023-03-28,40.47619
2023-03-29,50.95238
2023-03-30,50.47619
2023-03-31,37.14285
2023-04-01,20.47619
2023-04-02,25.23809
2023-04-03,50.0
2023-04-04,47.61904
2023-04-05,32.85714
2023-04-06,35.71428
2023-04-07,42.38095
2023-04-08,14.7619
2023-04-09,20.47619
2023-04-10,41.42857
2023-04-11,43.80952
2023-04-12,31.90476
2023-04-13,30.47619
2023-04-14,40.47619
2023-04-15,21.90476
2023-04-16,23.80952
2023-04-17,48.09523
2023-04-18,40.47619
2023-04-19,41.90476
2023-04-20,40.0
2023-04-21,42.38095
2023-04-22,15.71428
2023-04-23,21.90476
2023-04-24,45.71428
2023-04-25,50.47619
2023-04-26,45.23809
2023-04-27,47.14285
2023-04-28,38.09523
2023-04-29,20.0
2023-04-30,20.95238
2023-05-01,35.71428
2023-05-02,45.23809
2023-05-03,44.7619
2023-05-04,48.09523
2023-05-05,18.09523
2023-05-06,20.47619
2023-05-07,34.28571
2023-05-08,46.66666
2023-05-09,40.47619
2023-05-10,47.14285
2023-05-11,49.04761
2023-05-12,32.85714
2023-05-13,20.95238
2023-05-14,20.47619
2023-05-15,39.5238
2023-05-16,41.42857
2023-05-17,37.14285
2023-05-18,44.7619
2023-05-19,33.33333
2023-05-20,20.95238
2023-05-21,23.33333
2023-05-22,41.42857
2023-05-23,44.7619
2023-05-24,49.04761
2023-05-25,38.57142
2023-05-26,34.28571
2023-05-27,18.57142
2023-05-28,25.71428
2023-05-29,36.66666
2023-05-30,42.85714
2023-05-31,41.42857
2023-06-01,51.90476
