date,삼성전자주가전망
2021-04-01,11.37828
2021-04-02,14.22525
2021-04-03,10.42608
2021-04-04,9.49312
2021-04-05,16.73559
2021-04-06,18.89006
2021-04-07,16.83177
2021-04-08,15.47561
2021-04-09,16.41819
2021-04-10,9.42579
2021-04-11,9.18534
2021-04-12,19.24593
2021-04-13,14.33105
2021-04-14,12.88833
2021-04-15,12.79215
2021-04-16,12.3978
2021-04-17,7.84841
2021-04-18,9.31037
2021-04-19,15.75454
2021-04-20,11.61873
2021-04-21,15.40829
2021-04-22,15.46599
2021-04-23,14.23487
2021-04-24,7.85803
2021-04-25,8.55054
2021-04-26,13.40771
2021-04-27,13.85976
2021-04-28,17.30306
2021-04-29,19.61142
2021-04-30,16.28354
2021-05-01,12.9268
2021-05-02,13.70587
2021-05-03,15.13898
2021-05-04,11.60911
2021-05-05,7.85803
2021-05-06,12.6094
2021-05-07,13.09993
2021-05-08,6.91545
2021-05-09,6.66538
2021-05-10,12.77291
2021-05-11,17.89939
2021-05-12,34.97162
2021-05-13,46.63845
2021-05-14,19.2844
2021-05-15,8.9545
2021-05-16,9.06992
2021-05-17,19.13051
2021-05-18,15.64874
2021-05-19,8.9545
2021-05-20,16.59132
2021-05-21,11.82071
2021-05-22,9.76243
2021-05-23,9.46426
2021-05-24,14.86967
2021-05-25,10.58959
2021-05-26,10.57997
2021-05-27,14.88891
2021-05-28,10.51264
2021-05-29,5.86707
2021-05-30,5.77089
2021-05-31,11.74377
2021-06-01,10.14715
2021-06-02,8.89679
2021-06-03,16.67788
2021-06-04,9.82014
2021-06-05,5.92478
2021-06-06,5.84784
2021-06-07,10.1183
2021-06-08,8.90641
2021-06-09,9.35846
2021-06-10,9.41617
2021-06-11,10.41646
2021-06-12,5.90554
2021-06-13,5.32846
2021-06-14,14.31182
2021-06-15,11.06088
2021-06-16,9.94517
2021-06-17,10.17601
2021-06-18,13.04222
2021-06-19,7.24247
2021-06-20,6.53073
2021-06-21,18.10137
2021-06-22,12.66711
2021-06-23,13.2442
2021-06-24,10.87813
2021-06-25,8.37741
2021-06-26,5.41502
2021-06-27,5.53044
2021-06-28,8.2139
2021-06-29,8.56016
2021-06-30,8.27161
2021-07-01,10.14715
2021-07-02,10.39722
2021-07-03,5.16495
2021-07-04,4.71289
2021-07-05,7.5791
2021-07-06,7.86765
2021-07-07,11.08973
2021-07-08,11.22439
2021-07-09,13.05184
2021-07-10,6.08829
2021-07-11,6.02096
2021-07-12,10.46455
2021-07-13,8.7429
2021-07-14,11.81109
2021-07-15,9.93555
2021-07-16,8.26199
2021-07-17,4.8764
2021-07-18,5.07838
2021-07-19,13.15764
2021-07-20,12.95566
2021-07-21,14.12907
2021-07-22,9.68548
2021-07-23,8.07925
2021-07-24,3.7126
2021-07-25,4.09733
2021-07-26,9.50274
2021-07-27,11.08011
2021-07-28,12.14773
2021-07-29,11.46484
2021-07-30,10.10868
2021-07-31,5.04953
2021-08-01,4.94373
2021-08-02,7.30018
2021-08-03,13.31153
2021-08-04,16.62017
2021-08-05,11.16668
2021-08-06,8.16581
2021-08-07,3.55871
2021-08-08,4.27046
2021-08-09,14.11945
2021-08-10,18.41877
2021-08-11,24.95912
2021-08-12,45.74396
2021-08-13,63.72992
2021-08-14,17.31268
2021-08-15,13.38847
2021-08-16,15.90843
2021-08-17,29.92209
2021-08-18,27.758
2021-08-19,29.00836
2021-08-20,27.26748
2021-08-21,12.88833
2021-08-22,11.82071
2021-08-23,17.38001
2021-08-24,20.19813
2021-08-25,15.95652
2021-08-26,14.49456
2021-08-27,12.13811
2021-08-28,6.3576
2021-08-29,6.28065
2021-08-30,11.11859
2021-08-31,14.22525
2021-09-01,11.09935
2021-09-02,11.00317
2021-09-03,7.55987
2021-09-04,4.78984
2021-09-05,4.39549
2021-09-06,9.34885
2021-09-07,9.56045
2021-09-08,7.5214
2021-09-09,10.00288
2021-09-10,8.66596
2021-09-11,4.52053
2021-09-12,4.91487
2021-09-13,7.71376
2021-09-14,8.5313
2021-09-15,7.25209
2021-09-16,6.5692
2021-09-17,5.92478
2021-09-18,3.7126
2021-09-19,2.48148
2021-09-20,2.90468
2021-09-21,3.37597
2021-09-22,4.04924
2021-09-23,7.55987
2021-09-24,7.55987
2021-09-25,3.89535
2021-09-26,4.00115
2021-09-27,6.29027
2021-09-28,8.54092
2021-09-29,21.15033
2021-09-30,11.05126
2021-10-01,17.68779
2021-10-02,6.22294
2021-10-03,4.90526
2021-10-04,6.61729
2021-10-05,19.68837
2021-10-06,18.17832
2021-10-07,11.94575
2021-10-08,11.80148
2021-10-09,7.33865
2021-10-10,7.0982
2021-10-11,6.79042
2021-10-12,37.67432
2021-10-13,22.74694
2021-10-14,16.35087
2021-10-15,10.29143
2021-10-16,4.79946
2021-10-17,4.78022
2021-10-18,9.56045
2021-10-19,8.57939
2021-10-20,7.6849
2021-10-21,7.40598
2021-10-22,6.69423
2021-10-23,3.19322
2021-10-24,3.77993
2021-10-25,9.01221
2021-10-26,8.97374
2021-10-27,10.18563
2021-10-28,11.234
2021-10-29,10.46455
2021-10-30,5.76127
2021-10-31,5.53044
2021-11-01,8.97374
2021-11-02,10.98393
2021-11-03,9.34885
2021-11-04,8.73328
2021-11-05,8.04078
2021-11-06,4.33778
2021-11-07,4.67442
2021-11-08,9.6951
2021-11-09,9.13725
2021-11-10,8.56977
2021-11-11,12.15735
2021-11-12,7.4156
2021-11-13,3.70299
2021-11-14,4.82831
2021-11-15,7.88689
2021-11-16,8.57939
2021-11-17,8.31008
2021-11-18,8.31008
2021-11-19,7.05972
2021-11-20,4.40511
2021-11-21,4.72251
2021-11-22,18.34182
2021-11-23,14.32143
2021-11-24,12.15735
2021-11-25,14.32143
2021-11-26,17.90901
2021-11-27,7.73299
2021-11-28,7.25209
2021-11-29,14.81196
2021-11-30,17.73588
2021-12-01,18.37068
2021-12-02,21.73703
2021-12-03,14.84081
2021-12-04,6.08829
2021-12-05,7.34827
2021-12-06,18.76502
2021-12-07,23.28556
2021-12-08,22.5642
2021-12-09,20.16927
2021-12-10,15.46599
2021-12-11,7.48292
2021-12-12,7.83879
2021-12-13,16.71636
2021-12-14,12.76329
2021-12-15,13.9848
2021-12-16,13.5616
2021-12-17,10.08944
2021-12-18,5.45349
2021-12-19,5.96325
2021-12-20,12.22468
2021-12-21,13.9848
2021-12-22,20.95796
2021-12-23,22.60267
2021-12-24,22.30451
2021-12-25,9.74319
2021-12-26,10.52226
2021-12-27,15.58141
2021-12-28,16.23545
2021-12-29,19.39982
2021-12-30,14.60998
2021-12-31,8.23314
2022-01-01,6.17485
2022-01-02,6.48263
2022-01-03,14.89852
2022-01-04,12.35933
2022-01-05,22.15062
2022-01-06,17.86092
2022-01-07,15.51409
2022-01-08,7.4733
2022-01-09,7.3098
2022-01-10,14.22525
2022-01-11,18.13022
2022-01-12,49.62008
2022-01-13,26.58459
2022-01-14,20.46744
2022-01-15,8.71405
2022-01-16,9.53159
2022-01-17,15.81225
2022-01-18,15.60065
2022-01-19,21.32345
2022-01-20,17.40886
2022-01-21,20.025
2022-01-22,8.0023
2022-01-23,7.3675
2022-01-24,17.15879
2022-01-25,21.90054
2022-01-26,17.80321
2022-01-27,30.0856
2022-01-28,14.91776
2022-01-29,5.5112
2022-01-30,4.72251
2022-01-31,3.99153
2022-02-01,5.22266
2022-02-02,5.98249
2022-02-03,12.43627
2022-02-04,11.4456
2022-02-05,6.42493
2022-02-06,5.31884
2022-02-07,13.44618
2022-02-08,9.86823
2022-02-09,9.36808
2022-02-10,9.94517
2022-02-11,8.4255
2022-02-12,4.93411
2022-02-13,4.89564
2022-02-14,10.04135
2022-02-15,8.80061
2022-02-16,8.33894
2022-02-17,8.43512
2022-02-18,7.3098
2022-02-19,3.98191
2022-02-20,4.23198
2022-02-21,8.51207
2022-02-22,8.93526
2022-02-23,9.78166
2022-02-24,17.2165
2022-02-25,10.62806
2022-02-26,5.48235
2022-02-27,4.38588
2022-02-28,10.66653
2022-03-01,5.57853
2022-03-02,9.93555
2022-03-03,8.47359
2022-03-04,11.5514
2022-03-05,5.8286
2022-03-06,5.86707
2022-03-07,20.84255
2022-03-08,20.85216
2022-03-09,9.47388
2022-03-10,13.34038
2022-03-11,17.17803
2022-03-12,7.96383
2022-03-13,7.85803
2022-03-14,14.26372
2022-03-15,16.57208
2022-03-16,12.78253
2022-03-17,11.70529
2022-03-18,10.7531
2022-03-19,6.63652
2022-03-20,6.23256
2022-03-21,11.83033
2022-03-22,10.18563
2022-03-23,10.37799
2022-03-24,14.21563
2022-03-25,14.67731
2022-03-26,7.03087
2022-03-27,7.03087
2022-03-28,14.90814
2022-03-29,11.24362
2022-03-30,12.80176
2022-03-31,14.80234
2022-04-01,17.29345
2022-04-02,7.96383
2022-04-03,7.55025
2022-04-04,14.34067
2022-04-05,13.6674
2022-04-06,22.26603
2022-04-07,28.6044
2022-04-08,21.5062
2022-04-09,9.30075
2022-04-10,8.17543
2022-04-11,16.12003
2022-04-12,28.03693
2022-04-13,17.81283
2022-04-14,19.88073
2022-04-15,30.80696
2022-04-16,9.86823
2022-04-17,10.26257
2022-04-18,16.52399
2022-04-19,15.1005
2022-04-20,15.85072
2022-04-21,15.07165
2022-04-22,14.92738
2022-04-23,6.69423
2022-04-24,7.21361
2022-04-25,22.37183
2022-04-26,23.93959
2022-04-27,39.39597
2022-04-28,33.92324
2022-04-29,23.08358
2022-04-30,9.07954
2022-05-01,8.14658
2022-05-02,15.33134
2022-05-03,14.02327
2022-05-04,13.27305
2022-05-05,7.29056
2022-05-06,15.16783
2022-05-07,6.50187
2022-05-08,6.93469
2022-05-09,15.45638
2022-05-10,16.7933
2022-05-11,13.78282
2022-05-12,20.67904
2022-05-13,13.33076
2022-05-14,6.3576
2022-05-15,5.74204
2022-05-16,11.6572
2022-05-17,13.92709
2022-05-18,13.57122
2022-05-19,12.27277
2022-05-20,15.4179
2022-05-21,10.23372
2022-05-22,9.86823
2022-05-23,13.42695
2022-05-24,16.37972
2022-05-25,13.06146
2022-05-26,14.60036
2022-05-27,9.9067
2022-05-28,4.9822
2022-05-29,4.71289
2022-05-30,10.30104
2022-05-31,10.14715
2022-06-01,6.33836
2022-06-02,11.25324
2022-06-03,8.59863
2022-06-04,4.6648
2022-06-05,4.47244
2022-06-06,5.38616
2022-06-07,15.8411
2022-06-08,22.00634
2022-06-09,30.16254
2022-06-10,34.89468
2022-06-11,13.85014
2022-06-12,12.43627
2022-06-13,44.47436
2022-06-14,32.67288
2022-06-15,38.53034
2022-06-16,23.92997
2022-06-17,46.69616
2022-06-18,18.67846
2022-06-19,15.8411
2022-06-20,52.70751
2022-06-21,31.78801
2022-06-22,38.0302
2022-06-23,38.30912
2022-06-24,23.43945
2022-06-25,11.08973
2022-06-26,10.57997
2022-06-27,21.59276
2022-06-28,18.22641
2022-06-29,19.51524
2022-06-30,25.73819
2022-07-01,30.59536
2022-07-02,12.48437
2022-07-03,11.70529
2022-07-04,19.25555
2022-07-05,17.98595
2022-07-06,19.66913
2022-07-07,18.50533
2022-07-08,13.60969
2022-07-09,6.18447
2022-07-10,6.49225
2022-07-11,12.77291
2022-07-12,12.55169
2022-07-13,12.06117
2022-07-14,12.79215
2022-07-15,16.10079
2022-07-16,8.90641
2022-07-17,7.42521
2022-07-18,22.46801
2022-07-19,14.97547
2022-07-20,12.26315
2022-07-21,12.58055
2022-07-22,12.09964
2022-07-23,5.05915
2022-07-24,3.97229
2022-07-25,9.57006
2022-07-26,8.29085
2022-07-27,7.44445
2022-07-28,8.04078
2022-07-29,7.82918
2022-07-30,3.79917
2022-07-31,3.7126
2022-08-01,6.7808
2022-08-02,6.2518
2022-08-03,7.32903
2022-08-04,7.11743
2022-08-05,6.02096
2022-08-06,3.20284
2022-08-07,3.52986
2022-08-08,7.87727
2022-08-09,11.61873
2022-08-10,13.68664
2022-08-11,9.6951
2022-08-12,8.65634
2022-08-13,4.94373
2022-08-14,4.59748
2022-08-15,5.13609
2022-08-16,8.98336
2022-08-17,8.73328
2022-08-18,7.72338
2022-08-19,6.00173
2022-08-20,3.45291
2022-08-21,3.32788
2022-08-22,8.59863
2022-08-23,9.92594
2022-08-24,8.50245
2022-08-25,7.28094
2022-08-26,5.4054
2022-08-27,3.13551
2022-08-28,2.96239
2022-08-29,10.69539
2022-08-30,10.03173
2022-08-31,7.22323
2022-09-01,8.65634
2022-09-02,12.10926
2022-09-03,5.04953
2022-09-04,5.03029
2022-09-05,12.34971
2022-09-06,9.31037
2022-09-07,16.50476
2022-09-08,13.9848
2022-09-09,5.79974
2022-09-10,4.73213
2022-09-11,5.42464
2022-09-12,7.05972
2022-09-13,11.90728
2022-09-14,10.70501
2022-09-15,11.29171
2022-09-16,11.08011
2022-09-17,4.3474
2022-09-18,4.559
2022-09-19,7.31941
2022-09-20,10.41646
2022-09-21,14.01365
2022-09-22,18.60151
2022-09-23,11.62835
2022-09-24,5.18418
2022-09-25,5.30922
2022-09-26,15.74492
2022-09-27,12.54207
2022-09-28,16.1585
2022-09-29,10.52226
2022-09-30,9.33923
2022-10-01,4.63595
2022-10-02,4.88602
2022-10-03,5.97287
2022-10-04,9.78166
2022-10-05,9.84899
2022-10-06,9.18534
2022-10-07,7.04049
2022-10-08,3.57795
2022-10-09,3.5491
2022-10-10,3.85688
2022-10-11,8.06963
2022-10-12,6.54996
2022-10-13,6.22294
2022-10-14,5.46311
2022-10-15,3.68375
2022-10-16,3.75108
2022-10-17,7.18476
2022-10-18,7.11743
2022-10-19,5.67471
2022-10-20,5.98249
2022-10-21,4.89564
2022-10-22,3.46253
2022-10-23,2.87582
2022-10-24,6.44416
2022-10-25,7.14629
2022-10-26,13.11916
2022-10-27,13.85014
2022-10-28,9.0603
2022-10-29,3.63566
2022-10-30,2.85659
2022-10-31,8.65634
2022-11-01,9.12763
2022-11-02,6.44416
2022-11-03,5.26113
2022-11-04,4.23198
2022-11-05,2.69308
2022-11-06,2.60652
2022-11-07,6.29027
2022-11-08,12.36895
2022-11-09,10.29143
2022-11-10,7.43483
2022-11-11,11.82071
2022-11-12,5.45349
2022-11-13,4.56862
2022-11-14,7.48292
2022-11-15,7.00201
2022-11-16,6.21333
2022-11-17,5.87669
2022-11-18,4.40511
2022-11-19,2.87582
2022-11-20,2.88544
2022-11-21,4.84755
2022-11-22,4.83793
2022-11-23,4.1358
2022-11-24,4.18389
2022-11-25,3.501
2022-11-26,1.97172
2022-11-27,2.20255
2022-11-28,5.1938
2022-11-29,4.67442
2022-11-30,4.89564
2022-12-01,6.05944
2022-12-02,5.14571
2022-12-03,2.16408
2022-12-04,2.39492
2022-12-05,5.33807
2022-12-06,6.19409
2022-12-07,6.0402
2022-12-08,5.18418
2022-12-09,4.72251
2022-12-10,2.48148
2022-12-11,2.68346
2022-12-12,4.56862
2022-12-13,4.04924
2022-12-14,3.69337
2022-12-15,3.84726
2022-12-16,3.37597
2022-12-17,2.4911
2022-12-18,2.83735
2022-12-19,4.03
2022-12-20,4.78984
2022-12-21,5.37655
2022-12-22,3.93382
2022-12-23,4.14542
2022-12-24,2.19294
2022-12-25,2.48148
2022-12-26,5.33807
2022-12-27,4.36664
2022-12-28,8.66596
2022-12-29,11.15706
2022-12-30,6.69423
2022-12-31,3.28941
2023-01-01,3.68375
2023-01-02,6.54034
2023-01-03,8.16581
2023-01-04,6.70385
2023-01-05,5.42464
2023-01-06,6.74232
2023-01-07,3.52024
2023-01-08,3.24131
2023-01-09,7.86765
2023-01-10,5.99211
2023-01-11,4.54938
2023-01-12,4.28008
2023-01-13,5.1938
2023-01-14,2.69308
2023-01-15,2.74117
2023-01-16,5.25151
2023-01-17,4.33778
2023-01-18,3.70299
2023-01-19,3.98191
2023-01-20,3.6549
2023-01-21,2.05828
2023-01-22,1.86592
2023-01-23,2.18332
2023-01-24,2.87582
2023-01-25,11.22439
2023-01-26,11.16668
2023-01-27,13.70587
2023-01-28,5.79013
2023-01-29,4.8764
2023-01-30,7.44445
2023-01-31,10.1183
2023-02-01,7.16552
2023-02-02,7.58872
2023-02-03,5.74204
2023-02-04,2.88544
2023-02-05,3.07781
2023-02-06,6.3576
2023-02-07,4.85717
2023-02-08,5.57853
2023-02-09,4.51091
2023-02-10,3.98191
2023-02-11,2.61613
2023-02-12,2.58728
2023-02-13,4.73213
2023-02-14,5.4054
2023-02-15,5.03029
2023-02-16,5.69395
2023-02-17,4.7706
2023-02-18,2.26988
2023-02-19,2.44301
2023-02-20,4.3474
2023-02-21,4.29931
2023-02-22,5.05915
2023-02-23,4.04924
2023-02-24,4.19351
2023-02-25,2.69308
2023-02-26,2.44301
2023-02-27,5.11686
2023-02-28,4.23198
2023-03-01,3.05857
2023-03-02,4.03
2023-03-03,3.85688
2023-03-04,2.2795
2023-03-05,2.67384
2023-03-06,4.85717
2023-03-07,4.97258
2023-03-08,5.15533
2023-03-09,4.11657
2023-03-10,5.66509
2023-03-11,2.69308
2023-03-12,2.51033
2023-03-13,4.46282
2023-03-14,5.67471
2023-03-15,4.89564
2023-03-16,5.03991
2023-03-17,4.25122
2023-03-18,2.29874
2023-03-19,2.33721
2023-03-20,4.10695
2023-03-21,3.42406
2023-03-22,4.20313
2023-03-23,4.96297
2023-03-24,5.83822
2023-03-25,2.90468
2023-03-26,2.7027
2023-03-27,4.17428
2023-03-28,3.53948
2023-03-29,3.37597
2023-03-30,4.42435
2023-03-31,6.38645
2023-04-01,3.52024
2023-04-02,3.43368
2023-04-03,4.68404
2023-04-04,4.41473
2023-04-05,4.92449
2023-04-06,5.44387
2023-04-07,16.28354
2023-04-08,6.91545
2023-04-09,5.23227
2023-04-10,11.01279
2023-04-11,9.03145
2023-04-12,7.05972
2023-04-13,5.68433
2023-04-14,6.15562
2023-04-15,2.86621
2023-04-16,2.88544
2023-04-17,5.2996
2023-04-18,5.23227
2023-04-19,4.90526
2023-04-20,4.4532
2023-04-21,3.97229
2023-04-22,2.55843
2023-04-23,2.74117
2023-04-24,4.07809
2023-04-25,6.44416
2023-04-26,5.34769
2023-04-27,4.67442
2023-04-28,4.37626
2023-04-29,2.65461
2023-04-30,1.98134
2023-05-01,2.84697
2023-05-02,4.28008
2023-05-03,3.43368
2023-05-04,3.27017
2023-05-05,2.05828
2023-05-06,2.21217
2023-05-07,2.4911
2023-05-08,4.62633
2023-05-09,4.03962
2023-05-10,3.98191
2023-05-11,3.75108
2023-05-12,2.85659
2023-05-13,1.73126
2023-05-14,1.89477
2023-05-15,3.501
2023-05-16,4.36664
2023-05-17,3.79917
2023-05-18,5.75165
2023-05-19,17.10108
2023-05-20,6.32874
2023-05-21,4.79946
2023-05-22,9.87784
2023-05-23,5.97287
2023-05-24,5.24189
2023-05-25,7.55025
2023-05-26,17.46657
2023-05-27,6.87698
2023-05-28,5.12647
