date,유럽증시
2023-05-29,14.4425
2023-05-30,23.91449
2023-05-31,23.09034
2023-06-01,23.51301
2023-06-02,19.11887
2023-06-03,6.76103
2023-06-04,1.13994
2023-06-05,11.7501
2023-06-06,18.91747
2023-06-07,22.18271
2023-06-08,21.75915
2023-06-09,18.21699
2023-06-10,6.92047
2023-06-11,1.22739
2023-06-12,14.15277
2023-06-13,21.27023
2023-06-14,21.33118
2023-06-15,21.21767
2023-06-16,17.78018
2023-06-17,6.73144
2023-06-18,1.10681
2023-06-19,13.87275
2023-06-20,22.58021
2023-06-21,22.27723
2023-06-22,22.0745
2023-06-23,18.55354
2023-06-24,6.66872
2023-06-25,1.09003
2023-06-26,14.73886
2023-06-27,21.38815
2023-06-28,20.87008
2023-06-29,19.82156
2023-06-30,16.62654
2023-07-01,5.9678
2023-07-02,0.93412
2023-07-03,12.81717
2023-07-04,19.02082
2023-07-05,20.03798
2023-07-06,21.32676
2023-07-07,20.86522
2023-07-08,7.24466
2023-07-09,1.15275
2023-07-10,14.49903
2023-07-11,20.4823
2023-07-12,20.98624
2023-07-13,20.26367
2023-07-14,17.51297
2023-07-15,6.55345
2023-07-16,1.09842
2023-07-17,14.0132
2023-07-18,19.6683
2023-07-19,19.27478
2023-07-20,19.09104
2023-07-21,16.68882
2023-07-22,5.80217
2023-07-23,0.99816
2023-07-24,12.19398
2023-07-25,17.1985
2023-07-26,19.03407
2023-07-27,19.01773
2023-07-28,16.60932
2023-07-29,5.6604
2023-07-30,0.91513
2023-07-31,12.03321
2023-08-01,19.22884
2023-08-02,23.66318
2023-08-03,24.46083
2023-08-04,19.63164
2023-08-05,6.9589
2023-08-06,1.06441
2023-08-07,14.75123
2023-08-08,20.98933
2023-08-09,20.78925
2023-08-10,21.36695
2023-08-11,17.95375
2023-08-12,6.1957
2023-08-13,0.93235
2023-08-14,11.50012
2023-08-15,17.97142
2023-08-16,24.57301
2023-08-17,24.6057
2023-08-18,22.83859
2023-08-19,7.73491
2023-08-20,1.1735
2023-08-21,14.89874
2023-08-22,20.56224
2023-08-23,21.79228
2023-08-24,21.23666
2023-08-25,20.75039
2023-08-26,7.45136
2023-08-27,1.02643
2023-08-28,14.00613
2023-08-29,20.77733
2023-08-30,21.49415
2023-08-31,20.18903
2023-09-01,17.19541
2023-09-02,5.77656
2023-09-03,0.9593
2023-09-04,13.40547
2023-09-05,21.47516
2023-09-06,20.30342
2023-09-07,21.95305
2023-09-08,18.27529
2023-09-09,6.05966
2023-09-10,0.97034
2023-09-11,12.8419
2023-09-12,18.96649
2023-09-13,19.9015
2023-09-14,19.29068
2023-09-15,16.84649
2023-09-16,6.61396
2023-09-17,1.04807
2023-09-18,13.49248
2023-09-19,20.00574
2023-09-20,19.92403
2023-09-21,22.32802
2023-09-22,19.19174
2023-09-23,6.48941
2023-09-24,0.96504
2023-09-25,14.9937
2023-09-26,20.54104
2023-09-27,16.23699
2023-09-28,12.25669
2023-09-29,11.72625
2023-09-30,6.11355
2023-10-01,1.37667
2023-10-02,9.30017
2023-10-03,18.24349
2023-10-04,26.68506
2023-10-05,23.6963
2023-10-06,19.9863
2023-10-07,6.90413
2023-10-08,1.19338
2023-10-09,19.75884
2023-10-10,26.14844
2023-10-11,25.86886
2023-10-12,24.20422
2023-10-13,22.03652
2023-10-14,7.40631
2023-10-15,1.22739
2023-10-16,17.27049
2023-10-17,23.36417
2023-10-18,24.12075
2023-10-19,27.43325
2023-10-20,23.92332
2023-10-21,7.92526
2023-10-22,1.09842
2023-10-23,19.81405
2023-10-24,24.75101
2023-10-25,25.16131
2023-10-26,30.17202
2023-10-27,24.32171
2023-10-28,7.66424
2023-10-29,1.17704
2023-10-30,16.27719
2023-10-31,24.54563
2023-11-01,24.14946
2023-11-02,23.10845
2023-11-03,20.73007
2023-11-04,6.91473
2023-11-05,1.02643
2023-11-06,19.28891
2023-11-07,25.09595
2023-11-08,22.68003
2023-11-09,21.95967
2023-11-10,19.0853
2023-11-11,6.91782
2023-11-12,0.9138
2023-11-13,14.35682
2023-11-14,21.33427
2023-11-15,22.66722
2023-11-16,22.02548
2023-11-17,18.68383
2023-11-18,6.75396
2023-11-19,0.98668
2023-11-20,13.33259
2023-11-21,19.98277
2023-11-22,19.74162
2023-11-23,19.15199
2023-11-24,16.84914
2023-11-25,5.78141
2023-11-26,1.03394
2023-11-27,12.41481
2023-11-28,18.2002
2023-11-29,18.31945
2023-11-30,18.66086
2023-12-01,16.04354
2023-12-02,6.09765
2023-12-03,0.91601
2023-12-04,11.8296
2023-12-05,19.48457
2023-12-06,18.84813
2023-12-07,18.80529
2023-12-08,15.97773
2023-12-09,6.30435
2023-12-10,0.9191
2023-12-11,11.83357
2023-12-12,17.98688
2023-12-13,17.61279
2023-12-14,18.71254
2023-12-15,15.97332
2023-12-16,6.07954
2023-12-17,0.87052
2023-12-18,10.95775
2023-12-19,16.45253
2023-12-20,17.31908
2023-12-21,18.76642
2023-12-22,14.82984
2023-12-23,5.6021
2023-12-24,0.76673
2023-12-25,2.81739
2023-12-26,10.36945
2023-12-27,14.42307
2023-12-28,13.70536
2023-12-29,9.7414
2023-12-30,3.94629
2023-12-31,0.71903
2024-01-01,2.04535
2024-01-02,12.70587
2024-01-03,20.50526
2024-01-04,21.73354
2024-01-05,17.87999
2024-01-06,6.59011
2024-01-07,0.9275
2024-01-08,11.01296
2024-01-09,17.87646
2024-01-10,18.18607
2024-01-11,17.61279
2024-01-12,16.56559
2024-01-13,6.27211
2024-01-14,0.86875
2024-01-15,11.05359
2024-01-16,18.76333
2024-01-17,20.85153
2024-01-18,20.18064
2024-01-19,16.46445
2024-01-20,6.29772
2024-01-21,0.87052
2024-01-22,11.63173
2024-01-23,17.83185
2024-01-24,17.93034
2024-01-25,18.48331
2024-01-26,15.34836
2024-01-27,5.87991
2024-01-28,0.90365
2024-01-29,11.74657
2024-01-30,16.50906
2024-01-31,17.49
2024-02-01,17.16935
2024-02-02,14.65671
2024-02-03,6.51591
2024-02-04,0.80736
2024-02-05,10.57217
2024-02-06,16.27939
2024-02-07,16.34344
2024-02-08,11.84992
2024-02-09,8.76355
2024-02-10,4.0916
2024-02-11,0.99551
2024-02-12,7.92703
2024-02-13,16.62434
2024-02-14,19.09369
2024-02-15,16.67424
2024-02-16,13.9337
2024-02-17,6.03935
2024-02-18,0.9986
2024-02-19,10.5735
2024-02-20,17.55449
2024-02-21,17.61764
2024-02-22,16.61594
2024-02-23,13.77205
2024-02-24,5.17545
2024-02-25,0.8162
2024-02-26,9.33462
2024-02-27,14.52244
2024-02-28,14.64434
2024-02-29,12.8207
2024-03-01,9.71799
2024-03-02,4.2506
2024-03-03,0.75039
2024-03-04,9.21096
2024-03-05,15.19819
2024-03-06,15.57317
2024-03-07,15.25649
2024-03-08,12.83969
2024-03-09,5.4378
2024-03-10,0.81443
2024-03-11,10.08855
2024-03-12,15.37353
2024-03-13,14.46944
2024-03-14,14.4266
2024-03-15,13.41342
2024-03-16,5.23728
2024-03-17,0.81222
2024-03-18,9.09833
2024-03-19,14.51935
2024-03-20,13.63469
