date,증권계좌개설
2020-12-17,23.78612
2020-12-18,23.23569
2020-12-19,16.04088
2020-12-20,15.60841
2020-12-21,27.77668
2020-12-22,23.70748
2020-12-23,25.88952
2020-12-24,25.37841
2020-12-25,16.11952
2020-12-26,13.66227
2020-12-27,20.64084
2020-12-28,38.31334
2020-12-29,36.72105
2020-12-30,41.1834
2020-12-31,29.78179
2021-01-01,25.41773
2021-01-02,23.88441
2021-01-03,28.40574
2021-01-04,61.9422
2021-01-05,60.56614
2021-01-06,68.97975
2021-01-07,61.37212
2021-01-08,85.86593
2021-01-09,50.85512
2021-01-10,51.44485
2021-01-11,100.0
2021-01-12,66.05071
2021-01-13,54.49184
2021-01-14,53.05681
2021-01-15,42.95262
2021-01-16,22.90151
2021-01-17,24.90662
2021-01-18,41.34067
2021-01-19,42.69707
2021-01-20,43.58167
2021-01-21,48.49616
2021-01-22,43.93552
2021-01-23,24.19893
2021-01-24,25.96815
2021-01-25,46.80558
2021-01-26,46.03892
2021-01-27,40.37743
2021-01-28,40.14153
2021-01-29,32.3963
2021-01-30,18.87163
2021-01-31,19.48103
2021-02-01,34.00825
2021-02-02,35.12875
2021-02-03,33.92962
2021-02-04,32.5339
2021-02-05,26.8331
2021-02-06,16.23746
2021-02-07,20.16905
2021-02-08,31.88519
2021-02-09,29.52624
2021-02-10,30.11598
2021-02-11,18.1836
2021-02-12,20.99469
2021-02-13,22.88185
2021-02-14,29.01513
2021-02-15,52.7816
2021-02-16,44.68252
2021-02-17,41.36033
2021-02-18,37.31079
2021-02-19,31.2758
2021-02-20,17.84942
2021-02-21,24.94594
2021-02-22,35.06978
2021-02-23,35.83644
2021-02-24,36.28857
2021-02-25,37.48771
2021-02-26,30.92195
2021-02-27,16.23746
2021-02-28,22.23314
2021-03-01,24.82799
2021-03-02,32.33733
2021-03-03,30.057
2021-03-04,30.80401
2021-03-05,29.09376
2021-03-06,17.22036
2021-03-07,23.15706
2021-03-08,40.33811
2021-03-09,48.51582
2021-03-10,40.41674
2021-03-11,31.74759
2021-03-12,28.42539
2021-03-13,16.4537
2021-03-14,18.39984
2021-03-15,28.13052
2021-03-16,25.83054
2021-03-17,25.63396
2021-03-18,31.0399
2021-03-19,27.9536
2021-03-20,17.98702
2021-03-21,18.04599
2021-03-22,25.55533
2021-03-23,23.66817
2021-03-24,23.41262
2021-03-25,21.66306
2021-03-26,22.11519
2021-03-27,13.13151
2021-03-28,13.58364
2021-03-29,22.0169
2021-03-30,23.01946
2021-03-31,21.72203
2021-04-01,25.88952
2021-04-02,24.1203
2021-04-03,15.66738
2021-04-04,17.18104
2021-04-05,27.06899
2021-04-06,27.06899
2021-04-07,26.73481
2021-04-08,25.67328
2021-04-09,23.92372
2021-04-10,14.62551
2021-04-11,16.84686
2021-04-12,43.85689
2021-04-13,35.97405
2021-04-14,34.79457
2021-04-15,35.81678
2021-04-16,31.57067
2021-04-17,18.81265
2021-04-18,16.25712
2021-04-19,28.91684
2021-04-20,29.01513
2021-04-21,34.42107
2021-04-22,29.80145
2021-04-23,31.59032
2021-04-24,20.77845
2021-04-25,21.80066
2021-04-26,41.51759
2021-04-27,54.51149
2021-04-28,44.54491
2021-04-29,26.87241
2021-04-30,18.77334
2021-05-01,13.01356
2021-05-02,12.71869
2021-05-03,21.25024
2021-05-04,18.12463
2021-05-05,13.46569
2021-05-06,19.50068
2021-05-07,17.55455
2021-05-08,10.79221
2021-05-09,11.95203
2021-05-10,22.17416
2021-05-11,20.58187
2021-05-12,23.35364
2021-05-13,24.06133
2021-05-14,17.92805
2021-05-15,9.10163
2021-05-16,12.05032
2021-05-17,17.39728
2021-05-18,15.45114
2021-05-19,11.08708
2021-05-20,15.52978
2021-05-21,13.32809
2021-05-22,7.19481
2021-05-23,8.0401
2021-05-24,12.81698
2021-05-25,13.19048
2021-05-26,14.84175
2021-05-27,13.54432
2021-05-28,12.9939
2021-05-29,7.27344
2021-05-30,7.64694
2021-05-31,14.27167
2021-06-01,13.72125
2021-06-02,14.33064
2021-06-03,14.82209
2021-06-04,12.3845
2021-06-05,6.78199
2021-06-06,8.80676
2021-06-07,15.23491
2021-06-08,12.95459
2021-06-09,11.83408
2021-06-10,12.9939
2021-06-11,11.67682
2021-06-12,5.77943
2021-06-13,6.86062
2021-06-14,12.48279
2021-06-15,11.57853
2021-06-16,11.83408
2021-06-17,12.05032
2021-06-18,12.75801
2021-06-19,6.74267
2021-06-20,7.74523
2021-06-21,14.5862
2021-06-22,14.36996
2021-06-23,14.66483
2021-06-24,16.15883
2021-06-25,12.46314
2021-06-26,6.38883
2021-06-27,7.68625
2021-06-28,13.3674
2021-06-29,12.79732
2021-06-30,12.46314
2021-07-01,10.61529
2021-07-02,10.94947
2021-07-03,7.09652
2021-07-04,7.21446
2021-07-05,12.48279
2021-07-06,12.50245
2021-07-07,12.9939
2021-07-08,13.01356
2021-07-09,11.53921
2021-07-10,6.97857
2021-07-11,7.25378
2021-07-12,12.81698
2021-07-13,12.22724
2021-07-14,12.46314
2021-07-15,11.42126
2021-07-16,10.77255
2021-07-17,5.81875
2021-07-18,6.23157
2021-07-19,10.39905
2021-07-20,11.67682
2021-07-21,14.64517
2021-07-22,14.92038
2021-07-23,15.05799
2021-07-24,8.64949
2021-07-25,9.86829
2021-07-26,18.81265
2021-07-27,14.17338
2021-07-28,11.65716
2021-07-29,13.24945
2021-07-30,10.69392
2021-07-31,6.4478
2021-08-01,7.11617
2021-08-02,10.79221
2021-08-03,12.14861
2021-08-04,11.51955
2021-08-05,10.77255
2021-08-06,15.25457
2021-08-07,8.07941
2021-08-08,8.68881
2021-08-09,20.32632
2021-08-10,17.16139
2021-08-11,16.92549
2021-08-12,18.61608
2021-08-13,19.71692
2021-08-14,10.16316
2021-08-15,7.90249
2021-08-16,12.06998
2021-08-17,17.96736
2021-08-18,18.08531
2021-08-19,16.33575
2021-08-20,14.48791
2021-08-21,8.29565
2021-08-22,9.45547
2021-08-23,15.35286
2021-08-24,19.08787
2021-08-25,14.50756
2021-08-26,12.44348
2021-08-27,11.16571
2021-08-28,6.8213
2021-08-29,6.09396
2021-08-30,13.85885
2021-08-31,12.40416
2021-09-01,16.19815
2021-09-02,13.38706
2021-09-03,11.79477
2021-09-04,6.42815
2021-09-05,6.99823
2021-09-06,12.58108
2021-09-07,15.19559
2021-09-08,13.19048
2021-09-09,11.59819
2021-09-10,10.63495
2021-09-11,5.79909
2021-09-12,6.21191
2021-09-13,9.12128
2021-09-14,9.86829
2021-09-15,9.06231
2021-09-16,8.21702
2021-09-17,8.64949
2021-09-18,5.17004
2021-09-19,5.01277
2021-09-20,4.48201
2021-09-21,5.72046
2021-09-22,6.23157
2021-09-23,13.93748
2021-09-24,11.93237
2021-09-25,6.50678
2021-09-26,7.09652
2021-09-27,12.2469
2021-09-28,11.4999
2021-09-29,10.49734
2021-09-30,8.94436
2021-10-01,7.47002
2021-10-02,3.91193
2021-10-03,4.36406
2021-10-04,5.68114
2021-10-05,11.44092
2021-10-06,9.92726
2021-10-07,10.24179
2021-10-08,8.57086
2021-10-09,4.30509
2021-10-10,4.54098
2021-10-11,4.93414
2021-10-12,12.36485
2021-10-13,11.24434
2021-10-14,11.1264
2021-10-15,10.08452
2021-10-16,5.13072
2021-10-17,5.15038
2021-10-18,7.47002
2021-10-19,7.21446
2021-10-20,7.76489
2021-10-21,7.72557
2021-10-22,8.33497
2021-10-23,5.13072
2021-10-24,6.27088
2021-10-25,16.49302
2021-10-26,12.52211
2021-10-27,7.60762
2021-10-28,7.96147
2021-10-29,7.25378
2021-10-30,4.91448
2021-10-31,5.30764
2021-11-01,10.61529
2021-11-02,9.29821
2021-11-03,14.76312
2021-11-04,10.08452
2021-11-05,7.52899
2021-11-06,4.93414
2021-11-07,5.60251
2021-11-08,9.12128
2021-11-09,9.06231
2021-11-10,8.37428
2021-11-11,9.86829
2021-11-12,8.70847
2021-11-13,4.12816
2021-11-14,5.24867
2021-11-15,8.92471
2021-11-16,8.96402
2021-11-17,8.74778
2021-11-18,9.23923
2021-11-19,7.62728
2021-11-20,4.93414
2021-11-21,5.48456
2021-11-22,8.84607
2021-11-23,8.35462
2021-11-24,8.0401
2021-11-25,8.53155
2021-11-26,7.01788
2021-11-27,3.81364
2021-11-28,4.56064
2021-11-29,8.61018
2021-11-30,8.76744
2021-12-01,7.78454
2021-12-02,6.60507
2021-12-03,6.93925
2021-12-04,4.02988
2021-12-05,4.67859
2021-12-06,6.80165
2021-12-07,6.52643
2021-12-08,9.94692
2021-12-09,9.10163
2021-12-10,8.05976
2021-12-11,5.22901
2021-12-12,5.83841
2021-12-13,8.94436
2021-12-14,8.62984
2021-12-15,8.0401
2021-12-16,8.33497
2021-12-17,6.72301
2021-12-18,4.26577
2021-12-19,4.85551
2021-12-20,8.80676
2021-12-21,8.27599
2021-12-22,8.09907
2021-12-23,8.4136
2021-12-24,7.98112
2021-12-25,4.08885
2021-12-26,6.40849
2021-12-27,9.21957
2021-12-28,9.25889
2021-12-29,9.73068
2021-12-30,11.04776
2021-12-31,8.45291
2022-01-01,6.97857
2022-01-02,8.94436
2022-01-03,13.46569
2022-01-04,12.95459
2022-01-05,13.32809
2022-01-06,12.75801
2022-01-07,11.24434
2022-01-08,7.27344
2022-01-09,9.49479
2022-01-10,16.33575
2022-01-11,16.39473
2022-01-12,18.69471
2022-01-13,21.62374
2022-01-14,22.78356
2022-01-15,15.43149
2022-01-16,23.01946
2022-01-17,57.32258
2022-01-18,54.72773
2022-01-19,28.83821
2022-01-20,19.10752
2022-01-21,14.48791
2022-01-22,9.29821
2022-01-23,8.09907
2022-01-24,12.89561
2022-01-25,12.30587
2022-01-26,11.18537
2022-01-27,19.10752
2022-01-28,13.99646
2022-01-29,5.68114
2022-01-30,5.50422
2022-01-31,6.21191
2022-02-01,8.82642
2022-02-02,12.40416
2022-02-03,16.55199
2022-02-04,12.2469
2022-02-05,7.07686
2022-02-06,7.09652
2022-02-07,12.64006
2022-02-08,10.20247
2022-02-09,10.22213
2022-02-10,9.3965
2022-02-11,8.05976
2022-02-12,5.30764
2022-02-13,5.72046
2022-02-14,8.07941
2022-02-15,9.23923
2022-02-16,10.32042
2022-02-17,8.5512
2022-02-18,6.76233
2022-02-19,4.2068
2022-02-20,5.58285
2022-02-21,7.48967
2022-02-22,9.21957
2022-02-23,7.96147
2022-02-24,9.65205
2022-02-25,8.72813
2022-02-26,4.2068
2022-02-27,4.30509
2022-02-28,7.19481
2022-03-01,5.0914
2022-03-02,5.91704
2022-03-03,6.64438
2022-03-04,6.34951
2022-03-05,3.42048
2022-03-06,3.5974
2022-03-07,6.64438
2022-03-08,6.25122
2022-03-09,3.81364
2022-03-10,6.01533
2022-03-11,7.50933
2022-03-12,3.63672
2022-03-13,4.26577
2022-03-14,6.3102
2022-03-15,6.34951
2022-03-16,6.86062
2022-03-17,6.27088
2022-03-18,6.15293
2022-03-19,4.46235
2022-03-20,3.95124
2022-03-21,6.21191
2022-03-22,6.32986
2022-03-23,6.74267
2022-03-24,5.34696
2022-03-25,5.72046
2022-03-26,3.06664
2022-03-27,2.83074
2022-03-28,5.68114
2022-03-29,6.34951
2022-03-30,6.23157
2022-03-31,5.91704
2022-04-01,5.7008
2022-04-02,2.81108
2022-04-03,3.24356
2022-04-04,5.22901
2022-04-05,5.38627
2022-04-06,5.79909
2022-04-07,5.54354
2022-04-08,5.54354
2022-04-09,3.00766
2022-04-10,3.20424
2022-04-11,5.52388
2022-04-12,5.03243
2022-04-13,5.40593
2022-04-14,4.65893
2022-04-15,5.17004
2022-04-16,2.1034
2022-04-17,3.40082
2022-04-18,5.91704
2022-04-19,6.19225
2022-04-20,5.34696
2022-04-21,6.48712
2022-04-22,3.93159
2022-04-23,2.73245
2022-04-24,3.38116
2022-04-25,6.29054
2022-04-26,5.07175
2022-04-27,6.72301
2022-04-28,5.99567
2022-04-29,5.54354
2022-04-30,2.88971
2022-05-01,3.51877
2022-05-02,5.62217
2022-05-03,5.11106
2022-05-04,4.32474
2022-05-05,2.8504
2022-05-06,5.38627
2022-05-07,2.57519
2022-05-08,2.4769
2022-05-09,4.46235
2022-05-10,5.24867
2022-05-11,4.87517
2022-05-12,4.2068
2022-05-13,4.22645
2022-05-14,2.06408
2022-05-15,2.02476
2022-05-16,4.06919
2022-05-17,4.01022
2022-05-18,4.22645
2022-05-19,4.02988
2022-05-20,3.53843
2022-05-21,1.84784
2022-05-22,2.57519
2022-05-23,3.5974
2022-05-24,4.30509
2022-05-25,3.85295
2022-05-26,4.16748
2022-05-27,3.3615
2022-05-28,2.06408
2022-05-29,1.57263
2022-05-30,3.69569
2022-05-31,3.9709
2022-06-01,2.8504
2022-06-02,3.02732
2022-06-03,3.73501
2022-06-04,1.71024
2022-06-05,1.57263
2022-06-06,2.88971
2022-06-07,3.49911
2022-06-08,4.44269
2022-06-09,3.87261
2022-06-10,3.9709
2022-06-11,2.26066
2022-06-12,2.51621
2022-06-13,5.46491
2022-06-14,6.19225
2022-06-15,6.38883
2022-06-16,6.21191
2022-06-17,7.56831
2022-06-18,3.75466
2022-06-19,3.40082
2022-06-20,7.17515
2022-06-21,6.29054
2022-06-22,7.17515
2022-06-23,6.91959
2022-06-24,5.3273
2022-06-25,3.30253
2022-06-26,3.26321
2022-06-27,5.95635
2022-06-28,4.63927
2022-06-29,4.54098
2022-06-30,4.10851
2022-07-01,4.30509
2022-07-02,2.49655
2022-07-03,2.73245
2022-07-04,3.95124
2022-07-05,4.61961
2022-07-06,4.54098
2022-07-07,3.47945
2022-07-08,3.5974
2022-07-09,1.94613
2022-07-10,1.98545
2022-07-11,3.95124
2022-07-12,3.3615
2022-07-13,3.47945
2022-07-14,3.08629
2022-07-15,2.90937
2022-07-16,1.53332
2022-07-17,2.241
2022-07-18,4.89482
2022-07-19,4.56064
2022-07-20,3.32219
2022-07-21,2.90937
2022-07-22,3.08629
2022-07-23,1.84784
2022-07-24,2.14271
2022-07-25,4.06919
2022-07-26,3.12561
2022-07-27,3.06664
2022-07-28,3.44014
2022-07-29,2.1034
2022-07-30,1.82818
2022-07-31,1.6316
2022-08-01,2.75211
2022-08-02,2.65382
2022-08-03,2.53587
2022-08-04,3.04698
2022-08-05,2.35895
2022-08-06,1.29742
2022-08-07,1.80853
2022-08-08,2.79142
2022-08-09,3.08629
2022-08-10,2.94869
2022-08-11,3.20424
2022-08-12,2.8504
2022-08-13,1.10084
2022-08-14,1.29742
2022-08-15,1.76921
2022-08-16,3.08629
2022-08-17,2.77177
2022-08-18,2.8504
2022-08-19,2.28032
2022-08-20,1.29742
2022-08-21,1.21879
2022-08-22,2.8504
2022-08-23,2.8504
2022-08-24,3.02732
2022-08-25,3.18458
2022-08-26,2.59484
2022-08-27,1.35639
2022-08-28,1.41537
2022-08-29,2.63416
2022-08-30,2.02476
2022-08-31,2.75211
2022-09-01,2.63416
2022-09-02,2.16237
2022-09-03,1.29742
2022-09-04,1.31708
2022-09-05,1.94613
2022-09-06,2.37861
2022-09-07,2.53587
2022-09-08,2.49655
2022-09-09,1.29742
2022-09-10,1.43503
2022-09-11,1.72989
2022-09-12,1.98545
2022-09-13,3.95124
2022-09-14,3.67603
2022-09-15,3.10595
2022-09-16,2.67348
2022-09-17,1.82818
2022-09-18,1.69058
2022-09-19,2.45724
2022-09-20,2.83074
2022-09-21,3.02732
2022-09-22,3.00766
2022-09-23,2.37861
2022-09-24,1.43503
2022-09-25,1.53332
2022-09-26,3.5974
2022-09-27,3.3615
2022-09-28,3.34185
2022-09-29,3.28287
2022-09-30,3.57774
2022-10-01,1.33674
2022-10-02,1.92647
2022-10-03,2.02476
2022-10-04,3.75466
2022-10-05,3.73501
2022-10-06,3.06664
2022-10-07,2.8504
2022-10-08,1.17947
2022-10-09,1.04187
2022-10-10,2.02476
2022-10-11,3.04698
2022-10-12,3.06664
2022-10-13,3.28287
2022-10-14,3.02732
2022-10-15,1.33674
2022-10-16,1.74955
2022-10-17,3.91193
2022-10-18,3.24356
2022-10-19,2.94869
2022-10-20,2.8504
2022-10-21,2.241
2022-10-22,1.33674
2022-10-23,1.55297
2022-10-24,2.49655
2022-10-25,3.16493
2022-10-26,3.04698
2022-10-27,3.12561
2022-10-28,2.65382
2022-10-29,1.61195
2022-10-30,1.45468
2022-10-31,2.73245
2022-11-01,3.10595
2022-11-02,2.94869
2022-11-03,2.65382
2022-11-04,2.45724
2022-11-05,1.2581
2022-11-06,1.23845
2022-11-07,3.06664
2022-11-08,2.53587
2022-11-09,2.79142
2022-11-10,3.18458
2022-11-11,3.57774
2022-11-12,1.98545
2022-11-13,1.96579
2022-11-14,4.12816
2022-11-15,2.87006
2022-11-16,3.06664
2022-11-17,3.32219
2022-11-18,3.28287
2022-11-19,1.21879
2022-11-20,1.51366
2022-11-21,2.16237
2022-11-22,2.51621
2022-11-23,3.00766
2022-11-24,2.04442
2022-11-25,2.16237
2022-11-26,1.31708
2022-11-27,1.31708
2022-11-28,2.28032
2022-11-29,2.33929
2022-11-30,2.59484
2022-12-01,2.73245
2022-12-02,1.96579
2022-12-03,0.98289
2022-12-04,1.71024
2022-12-05,1.98545
2022-12-06,2.41792
2022-12-07,2.35895
2022-12-08,2.63416
2022-12-09,1.94613
2022-12-10,1.39571
2022-12-11,1.14016
2022-12-12,2.55553
2022-12-13,2.45724
2022-12-14,2.51621
2022-12-15,1.98545
2022-12-16,1.94613
2022-12-17,1.06152
2022-12-18,1.74955
2022-12-19,2.6145
2022-12-20,2.71279
2022-12-21,3.04698
2022-12-22,2.39827
2022-12-23,2.22134
2022-12-24,1.37605
2022-12-25,1.29742
2022-12-26,3.04698
2022-12-27,2.88971
2022-12-28,2.67348
2022-12-29,2.55553
2022-12-30,2.26066
2022-12-31,1.43503
2023-01-01,2.20169
2023-01-02,3.91193
2023-01-03,2.69313
2023-01-04,3.06664
2023-01-05,2.96835
2023-01-06,2.04442
2023-01-07,1.43503
2023-01-08,1.96579
2023-01-09,3.06664
2023-01-10,2.88971
2023-01-11,2.94869
2023-01-12,2.8504
2023-01-13,2.88971
2023-01-14,1.494
2023-01-15,1.8675
2023-01-16,2.92903
2023-01-17,2.988
2023-01-18,2.92903
2023-01-19,2.65382
2023-01-20,2.71279
2023-01-21,1.494
2023-01-22,1.90682
2023-01-23,2.51621
2023-01-24,2.96835
2023-01-25,4.26577
2023-01-26,4.01022
2023-01-27,3.79398
2023-01-28,1.96579
2023-01-29,2.26066
2023-01-30,4.38372
2023-01-31,4.3444
2023-02-01,3.73501
2023-02-02,4.08885
2023-02-03,3.18458
2023-02-04,1.92647
2023-02-05,2.28032
2023-02-06,4.40338
2023-02-07,4.02988
2023-02-08,4.67859
2023-02-09,4.22645
2023-02-10,4.02988
2023-02-11,2.35895
2023-02-12,2.37861
2023-02-13,3.8333
2023-02-14,3.06664
2023-02-15,4.30509
2023-02-16,4.52132
2023-02-17,4.32474
2023-02-18,3.02732
2023-02-19,2.8504
2023-02-20,4.99311
2023-02-21,4.50167
2023-02-22,4.24611
2023-02-23,3.18458
2023-02-24,3.00766
2023-02-25,1.92647
2023-02-26,2.04442
2023-02-27,3.10595
2023-02-28,3.71535
2023-03-01,2.06408
2023-03-02,2.55553
2023-03-03,3.67603
2023-03-04,2.08374
2023-03-05,2.33929
2023-03-06,3.61706
2023-03-07,4.22645
2023-03-08,4.12816
2023-03-09,3.16493
2023-03-10,2.87006
2023-03-11,1.494
2023-03-12,1.72989
2023-03-13,3.5974
2023-03-14,3.06664
2023-03-15,3.06664
2023-03-16,3.55808
2023-03-17,3.45979
2023-03-18,1.74955
2023-03-19,1.88716
2023-03-20,3.49911
2023-03-21,3.02732
2023-03-22,3.32219
2023-03-23,3.8333
2023-03-24,3.71535
2023-03-25,1.80853
2023-03-26,1.82818
2023-03-27,4.26577
2023-03-28,3.18458
2023-03-29,4.04953
2023-03-30,3.12561
2023-03-31,3.40082
2023-04-01,2.04442
2023-04-02,2.26066
2023-04-03,4.99311
2023-04-04,3.77432
2023-04-05,3.5974
2023-04-06,4.08885
2023-04-07,3.55808
2023-04-08,1.71024
2023-04-09,2.45724
2023-04-10,5.50422
2023-04-11,5.50422
2023-04-12,4.28543
2023-04-13,4.01022
2023-04-14,4.3444
2023-04-15,2.08374
2023-04-16,2.65382
2023-04-17,4.5803
2023-04-18,4.61961
2023-04-19,4.83585
2023-04-20,4.32474
2023-04-21,3.3615
2023-04-22,1.71024
2023-04-23,2.1034
2023-04-24,3.57774
2023-04-25,3.67603
2023-04-26,3.87261
2023-04-27,3.42048
2023-04-28,3.02732
2023-04-29,1.57263
2023-04-30,1.53332
2023-05-01,2.33929
2023-05-02,2.92903
2023-05-03,2.87006
2023-05-04,2.65382
2023-05-05,1.80853
2023-05-06,1.43503
2023-05-07,2.00511
2023-05-08,3.61706
2023-05-09,2.79142
2023-05-10,3.10595
2023-05-11,2.83074
2023-05-12,3.04698
2023-05-13,1.08118
2023-05-14,1.65126
2023-05-15,3.08629
2023-05-16,2.88971
2023-05-17,2.87006
2023-05-18,2.90937
2023-05-19,3.12561
2023-05-20,1.59229
2023-05-21,1.67092
2023-05-22,2.87006
2023-05-23,3.24356
2023-05-24,2.55553
2023-05-25,2.90937
2023-05-26,2.71279
2023-05-27,1.27776
2023-05-28,1.45468
