date,다세대주택
2021-02-01,47.95501
2021-02-02,41.30879
2021-02-03,37.73006
2021-02-04,39.57055
2021-02-05,35.27607
2021-02-06,28.3231
2021-02-07,26.27811
2021-02-08,41.00204
2021-02-09,41.10429
2021-02-10,35.48057
2021-02-11,18.30265
2021-02-12,18.8139
2021-02-13,20.65439
2021-02-14,27.30061
2021-02-15,46.01226
2021-02-16,47.44376
2021-02-17,39.16155
2021-02-18,39.8773
2021-02-19,33.53783
2021-02-20,29.7546
2021-02-21,24.84662
2021-02-22,36.60531
2021-02-23,35.17382
2021-02-24,34.76482
2021-02-25,31.59509
2021-02-26,28.62985
2021-02-27,21.88139
2021-02-28,23.21063
2021-03-01,25.97137
2021-03-02,35.07157
2021-03-03,50.71574
2021-03-04,44.88752
2021-03-05,35.88957
2021-03-06,29.85685
2021-03-07,28.5276
2021-03-08,44.27402
2021-03-09,37.42331
2021-03-10,44.47852
2021-03-11,47.13701
2021-03-12,37.52556
2021-03-13,21.67689
2021-03-14,22.18813
2021-03-15,34.86707
2021-03-16,36.19631
2021-03-17,36.09406
2021-03-18,32.10633
2021-03-19,25.46012
2021-03-20,19.73415
2021-03-21,20.44989
2021-03-22,36.60531
2021-03-23,30.98159
2021-03-24,32.61758
2021-03-25,34.76482
2021-03-26,29.1411
2021-03-27,21.06339
2021-03-28,24.23312
2021-03-29,35.37832
2021-03-30,32.51533
2021-03-31,32.71983
2021-04-01,29.5501
2021-04-02,30.47034
2021-04-03,25.56237
2021-04-04,26.27811
2021-04-05,39.4683
2021-04-06,36.19631
2021-04-07,32.20858
2021-04-08,31.69734
2021-04-09,27.50511
2021-04-10,23.10838
2021-04-11,23.51738
2021-04-12,33.53783
2021-04-13,31.39059
2021-04-14,30.36809
2021-04-15,29.1411
2021-04-16,29.44785
2021-04-17,20.55214
2021-04-18,21.98364
2021-04-19,32.51533
2021-04-20,36.19631
2021-04-21,33.53783
2021-04-22,31.39059
2021-04-23,32.41308
2021-04-24,18.30265
2021-04-25,23.72188
2021-04-26,31.90184
2021-04-27,30.16359
2021-04-28,25.25562
2021-04-29,30.98159
2021-04-30,25.66462
2021-05-01,16.76891
2021-05-02,21.16564
2021-05-03,30.98159
2021-05-04,29.03885
2021-05-05,23.82413
2021-05-06,31.59509
2021-05-07,27.30061
2021-05-08,20.75664
2021-05-09,20.04089
2021-05-10,31.59509
2021-05-11,34.35582
2021-05-12,28.01635
2021-05-13,28.1186
2021-05-14,23.51738
2021-05-15,17.99591
2021-05-16,22.29038
2021-05-17,33.94683
2021-05-18,27.91411
2021-05-19,25.25562
2021-05-20,33.12883
2021-05-21,29.1411
2021-05-22,21.47239
2021-05-23,26.07361
2021-05-24,33.84458
2021-05-25,92.63803
2021-05-26,46.21676
2021-05-27,55.41922
2021-05-28,43.86503
2021-05-29,28.9366
2021-05-30,28.5276
2021-05-31,36.09406
2021-06-01,40.38854
2021-06-02,30.77709
2021-06-03,31.18609
2021-06-04,28.3231
2021-06-05,21.77914
2021-06-06,35.48057
2021-06-07,51.84049
2021-06-08,35.07157
2021-06-09,37.21881
2021-06-10,34.66257
2021-06-11,29.1411
2021-06-12,20.34764
2021-06-13,22.29038
2021-06-14,33.64008
2021-06-15,29.44785
2021-06-16,29.1411
2021-06-17,31.69734
2021-06-18,30.06134
2021-06-19,25.66462
2021-06-20,26.27811
2021-06-21,42.02453
2021-06-22,43.55828
2021-06-23,34.96932
2021-06-24,27.91411
2021-06-25,30.16359
2021-06-26,20.04089
2021-06-27,20.44989
2021-06-28,33.12883
2021-06-29,29.5501
2021-06-30,28.1186
2021-07-01,30.26584
2021-07-02,26.68711
2021-07-03,24.74437
2021-07-04,22.59713
2021-07-05,36.09406
2021-07-06,39.0593
2021-07-07,31.08384
2021-07-08,31.08384
2021-07-09,30.98159
2021-07-10,20.24539
2021-07-11,18.71165
2021-07-12,32.20858
2021-07-13,34.96932
2021-07-14,31.90184
2021-07-15,29.65235
2021-07-16,29.7546
2021-07-17,22.39263
2021-07-18,21.26789
2021-07-19,34.35582
2021-07-20,31.39059
2021-07-21,29.5501
2021-07-22,32.92433
2021-07-23,27.50511
2021-07-24,18.91615
2021-07-25,20.04089
2021-07-26,31.28834
2021-07-27,34.56032
2021-07-28,29.3456
2021-07-29,35.68507
2021-07-30,31.39059
2021-07-31,18.8139
2021-08-01,23.21063
2021-08-02,39.36605
2021-08-03,36.50306
2021-08-04,33.33333
2021-08-05,30.87934
2021-08-06,30.06134
2021-08-07,22.69938
2021-08-08,20.55214
2021-08-09,31.18609
2021-08-10,59.61145
2021-08-11,51.84049
2021-08-12,42.02453
2021-08-13,34.76482
2021-08-14,24.02862
2021-08-15,25.05112
2021-08-16,32.82208
2021-08-17,47.23926
2021-08-18,47.13701
2021-08-19,41.41104
2021-08-20,28.83435
2021-08-21,25.56237
2021-08-22,27.70961
2021-08-23,32.31083
2021-08-24,36.80981
2021-08-25,35.37832
2021-08-26,36.91206
2021-08-27,29.85685
2021-08-28,20.55214
2021-08-29,22.80163
2021-08-30,36.40081
2021-08-31,36.40081
2021-09-01,35.58282
2021-09-02,35.78732
2021-09-03,29.85685
2021-09-04,23.00613
2021-09-05,23.31288
2021-09-06,35.27607
2021-09-07,31.79959
2021-09-08,34.56032
2021-09-09,37.11656
2021-09-10,33.84458
2021-09-11,21.16564
2021-09-12,27.30061
2021-09-13,32.92433
2021-09-14,34.86707
2021-09-15,32.82208
2021-09-16,34.04907
2021-09-17,25.46012
2021-09-18,17.58691
2021-09-19,16.05316
2021-09-20,17.38241
2021-09-21,19.2229
2021-09-22,26.99386
2021-09-23,35.58282
2021-09-24,33.23108
2021-09-25,24.53987
2021-09-26,26.78936
2021-09-27,40.38854
2021-09-28,39.16155
2021-09-29,36.60531
2021-09-30,35.17382
2021-10-01,25.15337
2021-10-02,21.77914
2021-10-03,24.13087
2021-10-04,27.19836
2021-10-05,39.0593
2021-10-06,42.22903
2021-10-07,38.54805
2021-10-08,32.10633
2021-10-09,24.53987
2021-10-10,25.46012
2021-10-11,27.60736
2021-10-12,36.40081
2021-10-13,37.73006
2021-10-14,33.43558
2021-10-15,28.3231
2021-10-16,21.06339
2021-10-17,28.22085
2021-10-18,32.71983
2021-10-19,34.45807
2021-10-20,32.10633
2021-10-21,34.86707
2021-10-22,33.02658
2021-10-23,20.04089
2021-10-24,24.43762
2021-10-25,37.32106
2021-10-26,32.71983
2021-10-27,34.96932
2021-10-28,34.66257
2021-10-29,32.10633
2021-10-30,24.84662
2021-10-31,20.65439
2021-11-01,29.3456
2021-11-02,32.00408
2021-11-03,26.38036
2021-11-04,31.90184
2021-11-05,25.56237
2021-11-06,18.91615
2021-11-07,16.46216
2021-11-08,29.03885
2021-11-09,27.81186
2021-11-10,27.50511
2021-11-11,26.48261
2021-11-12,23.92638
2021-11-13,16.56441
2021-11-14,17.58691
2021-11-15,30.47034
2021-11-16,30.26584
2021-11-17,29.9591
2021-11-18,29.5501
2021-11-19,23.72188
2021-11-20,17.79141
2021-11-21,20.85889
2021-11-22,37.32106
2021-11-23,31.39059
2021-11-24,32.20858
2021-11-25,31.08384
2021-11-26,26.07361
2021-11-27,23.21063
2021-11-28,22.59713
2021-11-29,32.41308
2021-11-30,29.65235
2021-12-01,31.39059
2021-12-02,28.1186
2021-12-03,26.58486
2021-12-04,17.17791
2021-12-05,21.26789
2021-12-06,38.13905
2021-12-07,41.41104
2021-12-08,34.45807
2021-12-09,29.03885
2021-12-10,34.96932
2021-12-11,21.77914
2021-12-12,20.85889
2021-12-13,29.7546
2021-12-14,33.43558
2021-12-15,28.1186
2021-12-16,28.3231
2021-12-17,23.72188
2021-12-18,16.76891
2021-12-19,20.55214
2021-12-20,27.91411
2021-12-21,23.41513
2021-12-22,25.66462
2021-12-23,27.19836
2021-12-24,20.96114
2021-12-25,13.29243
2021-12-26,24.64212
2021-12-27,28.3231
2021-12-28,31.08384
2021-12-29,29.24335
2021-12-30,24.33537
2021-12-31,19.32515
2022-01-01,17.07566
2022-01-02,18.71165
2022-01-03,34.86707
2022-01-04,35.17382
2022-01-05,31.90184
2022-01-06,33.43558
2022-01-07,30.67484
2022-01-08,19.8364
2022-01-09,19.73415
2022-01-10,32.31083
2022-01-11,32.10633
2022-01-12,36.29856
2022-01-13,36.70756
2022-01-14,30.67484
2022-01-15,27.09611
2022-01-16,25.25562
2022-01-17,37.93456
2022-01-18,49.182
2022-01-19,51.43149
2022-01-20,52.76073
2022-01-21,50.0
2022-01-22,25.76687
2022-01-23,24.53987
2022-01-24,52.76073
2022-01-25,53.16973
2022-01-26,48.05725
2022-01-27,36.40081
2022-01-28,28.7321
2022-01-29,17.07566
2022-01-30,16.25766
2022-01-31,16.05316
2022-02-01,17.28016
2022-02-02,19.0184
2022-02-03,39.0593
2022-02-04,35.37832
2022-02-05,20.34764
2022-02-06,23.21063
2022-02-07,37.11656
2022-02-08,37.32106
2022-02-09,41.10429
2022-02-10,39.36605
2022-02-11,31.08384
2022-02-12,21.47239
2022-02-13,20.44989
2022-02-14,37.62781
2022-02-15,34.56032
2022-02-16,32.20858
2022-02-17,34.56032
2022-02-18,29.3456
2022-02-19,21.98364
2022-02-20,20.96114
2022-02-21,35.58282
2022-02-22,33.94683
2022-02-23,29.3456
2022-02-24,28.9366
2022-02-25,25.35787
2022-02-26,18.91615
2022-02-27,20.55214
2022-02-28,26.78936
2022-03-01,21.98364
2022-03-02,25.46012
2022-03-03,28.62985
2022-03-04,26.27811
2022-03-05,25.25562
2022-03-06,17.38241
2022-03-07,29.3456
2022-03-08,32.10633
2022-03-09,20.04089
2022-03-10,28.62985
2022-03-11,32.00408
2022-03-12,23.51738
2022-03-13,23.10838
2022-03-14,29.9591
2022-03-15,37.21881
2022-03-16,31.69734
2022-03-17,32.10633
2022-03-18,26.17586
2022-03-19,22.80163
2022-03-20,20.55214
2022-03-21,30.26584
2022-03-22,34.15132
2022-03-23,31.79959
2022-03-24,32.92433
2022-03-25,24.02862
2022-03-26,20.24539
2022-03-27,21.26789
2022-03-28,31.69734
2022-03-29,30.36809
2022-03-30,69.52965
2022-03-31,75.86912
2022-04-01,39.0593
2022-04-02,26.07361
2022-04-03,25.97137
2022-04-04,39.36605
2022-04-05,35.37832
2022-04-06,31.39059
2022-04-07,33.64008
2022-04-08,30.36809
2022-04-09,22.49488
2022-04-10,22.08588
2022-04-11,36.60531
2022-04-12,35.88957
2022-04-13,35.17382
2022-04-14,28.42535
2022-04-15,32.41308
2022-04-16,20.55214
2022-04-17,25.25562
2022-04-18,35.07157
2022-04-19,35.78732
2022-04-20,30.77709
2022-04-21,29.1411
2022-04-22,26.89161
2022-04-23,20.04089
2022-04-24,21.37014
2022-04-25,27.60736
2022-04-26,31.79959
2022-04-27,27.09611
2022-04-28,28.83435
2022-04-29,23.41513
2022-04-30,15.03067
2022-05-01,20.14314
2022-05-02,27.09611
2022-05-03,29.44785
2022-05-04,25.66462
2022-05-05,16.87116
2022-05-06,22.08588
2022-05-07,19.32515
2022-05-08,21.67689
2022-05-09,38.13905
2022-05-10,31.90184
2022-05-11,32.82208
2022-05-12,27.40286
2022-05-13,28.3231
2022-05-14,19.93865
2022-05-15,18.4049
2022-05-16,32.20858
2022-05-17,31.08384
2022-05-18,28.9366
2022-05-19,29.44785
2022-05-20,25.05112
2022-05-21,18.50715
2022-05-22,17.28016
2022-05-23,31.69734
2022-05-24,33.23108
2022-05-25,30.47034
2022-05-26,28.42535
2022-05-27,27.40286
2022-05-28,18.09815
2022-05-29,18.8139
2022-05-30,29.7546
2022-05-31,28.9366
2022-06-01,18.91615
2022-06-02,23.61963
2022-06-03,26.07361
2022-06-04,15.13292
2022-06-05,13.90593
2022-06-06,19.2229
2022-06-07,27.50511
2022-06-08,29.9591
2022-06-09,24.23312
2022-06-10,23.41513
2022-06-11,19.0184
2022-06-12,17.99591
2022-06-13,28.5276
2022-06-14,27.30061
2022-06-15,26.99386
2022-06-16,26.68711
2022-06-17,28.5276
2022-06-18,16.56441
2022-06-19,20.14314
2022-06-20,30.36809
2022-06-21,28.22085
2022-06-22,28.01635
2022-06-23,23.72188
2022-06-24,25.25562
2022-06-25,18.91615
2022-06-26,18.91615
2022-06-27,29.3456
2022-06-28,47.64826
2022-06-29,41.71779
2022-06-30,32.61758
2022-07-01,28.3231
2022-07-02,19.73415
2022-07-03,22.29038
2022-07-04,37.42331
2022-07-05,35.27607
2022-07-06,34.35582
2022-07-07,28.22085
2022-07-08,21.06339
2022-07-09,14.11042
2022-07-10,17.38241
2022-07-11,31.08384
2022-07-12,26.07361
2022-07-13,20.65439
2022-07-14,27.81186
2022-07-15,23.92638
2022-07-16,14.62167
2022-07-17,17.48466
2022-07-18,27.19836
2022-07-19,21.98364
2022-07-20,27.40286
2022-07-21,28.5276
2022-07-22,26.68711
2022-07-23,17.89366
2022-07-24,17.48466
2022-07-25,31.28834
2022-07-26,24.84662
2022-07-27,26.48261
2022-07-28,31.49284
2022-07-29,24.74437
2022-07-30,18.30265
2022-07-31,13.29243
2022-08-01,27.50511
2022-08-02,23.51738
2022-08-03,26.48261
2022-08-04,29.9591
2022-08-05,26.38036
2022-08-06,21.47239
2022-08-07,16.35991
2022-08-08,28.7321
2022-08-09,26.99386
2022-08-10,30.26584
2022-08-11,28.9366
2022-08-12,22.49488
2022-08-13,16.66666
2022-08-14,15.23517
2022-08-15,22.90388
2022-08-16,29.5501
2022-08-17,29.44785
2022-08-18,30.98159
2022-08-19,26.27811
2022-08-20,15.64417
2022-08-21,20.96114
2022-08-22,93.35378
2022-08-23,57.56646
2022-08-24,56.33946
2022-08-25,46.11451
2022-08-26,37.32106
2022-08-27,19.12065
2022-08-28,16.35991
2022-08-29,29.7546
2022-08-30,31.90184
2022-08-31,28.62985
2022-09-01,25.15337
2022-09-02,22.69938
2022-09-03,18.2004
2022-09-04,15.64417
2022-09-05,27.60736
2022-09-06,36.40081
2022-09-07,28.62985
2022-09-08,24.53987
2022-09-09,15.33742
2022-09-10,13.90593
2022-09-11,14.62167
2022-09-12,19.8364
2022-09-13,38.0368
2022-09-14,36.70756
2022-09-15,38.0368
2022-09-16,32.51533
2022-09-17,24.74437
2022-09-18,22.90388
2022-09-19,35.78732
2022-09-20,36.70756
2022-09-21,39.57055
2022-09-22,35.48057
2022-09-23,31.18609
2022-09-24,21.98364
2022-09-25,21.16564
2022-09-26,31.69734
2022-09-27,36.40081
2022-09-28,30.26584
2022-09-29,30.98159
2022-09-30,30.36809
2022-10-01,22.59713
2022-10-02,20.44989
2022-10-03,26.17586
2022-10-04,36.40081
2022-10-05,32.51533
2022-10-06,37.93456
2022-10-07,33.64008
2022-10-08,20.24539
2022-10-09,19.2229
2022-10-10,26.17586
2022-10-11,37.11656
2022-10-12,37.21881
2022-10-13,35.48057
2022-10-14,34.76482
2022-10-15,21.88139
2022-10-16,21.98364
2022-10-17,38.95705
2022-10-18,39.77505
2022-10-19,34.66257
2022-10-20,32.92433
2022-10-21,31.28834
2022-10-22,20.65439
2022-10-23,21.06339
2022-10-24,38.0368
2022-10-25,31.39059
2022-10-26,36.09406
2022-10-27,34.25357
2022-10-28,34.45807
2022-10-29,100.0
2022-10-30,20.85889
2022-10-31,35.07157
2022-11-01,34.35582
2022-11-02,28.9366
2022-11-03,26.99386
2022-11-04,25.35787
2022-11-05,18.6094
2022-11-06,19.52965
2022-11-07,31.90184
2022-11-08,32.82208
2022-11-09,34.66257
2022-11-10,29.9591
2022-11-11,27.91411
2022-11-12,18.4049
2022-11-13,19.12065
2022-11-14,29.24335
2022-11-15,36.29856
2022-11-16,31.28834
2022-11-17,28.22085
2022-11-18,26.99386
2022-11-19,20.24539
2022-11-20,18.6094
2022-11-21,35.78732
2022-11-22,33.33333
2022-11-23,32.31083
2022-11-24,24.53987
2022-11-25,26.27811
2022-11-26,16.76891
2022-11-27,18.09815
2022-11-28,29.44785
2022-11-29,31.39059
2022-11-30,30.36809
2022-12-01,26.38036
2022-12-02,28.01635
2022-12-03,13.19018
2022-12-04,13.80368
2022-12-05,23.82413
2022-12-06,23.82413
2022-12-07,27.09611
2022-12-08,22.80163
2022-12-09,21.47239
2022-12-10,17.58691
2022-12-11,21.26789
2022-12-12,28.1186
2022-12-13,30.57259
2022-12-14,26.58486
2022-12-15,26.99386
2022-12-16,20.96114
2022-12-17,15.43967
2022-12-18,14.11042
2022-12-19,24.33537
2022-12-20,26.48261
2022-12-21,46.72801
2022-12-22,28.42535
2022-12-23,23.31288
2022-12-24,14.21267
2022-12-25,15.13292
2022-12-26,31.79959
2022-12-27,29.7546
2022-12-28,26.48261
2022-12-29,27.40286
2022-12-30,20.34764
2022-12-31,14.62167
2023-01-01,13.70143
2023-01-02,25.35787
2023-01-03,26.68711
2023-01-04,27.70961
2023-01-05,25.25562
2023-01-06,22.49488
2023-01-07,16.76891
2023-01-08,15.95092
2023-01-09,26.99386
2023-01-10,32.71983
2023-01-11,28.01635
2023-01-12,27.19836
2023-01-13,24.64212
2023-01-14,24.94887
2023-01-15,27.91411
2023-01-16,42.12678
2023-01-17,46.52351
2023-01-18,52.14723
2023-01-19,46.72801
2023-01-20,38.4458
2023-01-21,19.12065
2023-01-22,19.12065
2023-01-23,18.71165
2023-01-24,27.50511
2023-01-25,56.74846
2023-01-26,54.49897
2023-01-27,44.88752
2023-01-28,22.80163
2023-01-29,19.93865
2023-01-30,54.08997
2023-01-31,46.01226
2023-02-01,45.39877
2023-02-02,38.13905
2023-02-03,31.90184
2023-02-04,20.65439
2023-02-05,18.50715
2023-02-06,35.17382
2023-02-07,35.78732
2023-02-08,33.02658
2023-02-09,33.64008
2023-02-10,33.33333
2023-02-11,16.97341
2023-02-12,18.71165
2023-02-13,34.66257
2023-02-14,34.56032
2023-02-15,27.19836
2023-02-16,29.03885
2023-02-17,26.99386
2023-02-18,18.2004
2023-02-19,17.17791
2023-02-20,29.65235
2023-02-21,30.47034
2023-02-22,28.9366
2023-02-23,27.70961
2023-02-24,22.29038
2023-02-25,19.73415
2023-02-26,16.76891
2023-02-27,28.42535
2023-02-28,27.40286
2023-03-01,33.94683
2023-03-02,31.59509
2023-03-03,27.91411
2023-03-04,19.6319
2023-03-05,17.07566
2023-03-06,29.85685
2023-03-07,26.17586
2023-03-08,28.3231
2023-03-09,29.3456
2023-03-10,23.92638
2023-03-11,14.31492
2023-03-12,16.76891
2023-03-13,26.68711
2023-03-14,26.48261
2023-03-15,28.9366
2023-03-16,23.21063
2023-03-17,22.08588
2023-03-18,15.74642
2023-03-19,17.68916
2023-03-20,30.36809
2023-03-21,29.85685
2023-03-22,30.06134
2023-03-23,30.57259
2023-03-24,21.37014
2023-03-25,15.13292
2023-03-26,18.71165
2023-03-27,35.68507
2023-03-28,31.59509
2023-03-29,28.83435
2023-03-30,23.82413
2023-03-31,23.82413
2023-04-01,15.03067
2023-04-02,17.17791
2023-04-03,28.01635
2023-04-04,33.84458
2023-04-05,25.86912
2023-04-06,25.86912
2023-04-07,24.84662
2023-04-08,18.09815
2023-04-09,15.95092
2023-04-10,26.68711
2023-04-11,23.31288
2023-04-12,24.94887
2023-04-13,26.17586
2023-04-14,26.17586
2023-04-15,15.54192
2023-04-16,20.04089
2023-04-17,30.67484
2023-04-18,30.87934
2023-04-19,28.7321
2023-04-20,29.85685
2023-04-21,25.97137
2023-04-22,19.2229
2023-04-23,24.74437
2023-04-24,34.76482
2023-04-25,28.83435
2023-04-26,28.42535
2023-04-27,24.13087
2023-04-28,23.00613
2023-04-29,14.21267
2023-04-30,14.11042
2023-05-01,25.15337
2023-05-02,30.06134
2023-05-03,35.78732
2023-05-04,26.58486
2023-05-05,16.56441
2023-05-06,17.58691
2023-05-07,18.71165
2023-05-08,30.06134
2023-05-09,33.23108
2023-05-10,32.71983
2023-05-11,30.67484
2023-05-12,21.77914
2023-05-13,15.23517
2023-05-14,18.6094
2023-05-15,33.43558
2023-05-16,33.12883
2023-05-17,27.50511
2023-05-18,27.19836
2023-05-19,19.6319
2023-05-20,17.28016
2023-05-21,14.51942
2023-05-22,23.82413
2023-05-23,31.39059
2023-05-24,27.09611
2023-05-25,22.08588
2023-05-26,20.65439
2023-05-27,13.39468
2023-05-28,15.03067
