date,발행어음
2020-10-30,3.18696
2020-10-31,6.37393
2020-11-01,8.42776
2020-11-02,4.53257
2020-11-03,4.9575
2020-11-04,4.46175
2020-11-05,3.966
2020-11-06,3.89518
2020-11-07,1.55807
2020-11-08,1.91218
2020-11-09,5.02832
2020-11-10,4.67422
2020-11-11,4.81586
2020-11-12,4.10764
2020-11-13,4.9575
2020-11-14,3.04532
2020-11-15,2.54957
2020-11-16,4.60339
2020-11-17,4.32011
2020-11-18,4.24929
2020-11-19,3.68271
2020-11-20,4.24929
2020-11-21,2.83286
2020-11-22,2.76203
2020-11-23,5.38243
2020-11-24,3.68271
2020-11-25,3.32861
2020-11-26,3.54107
2020-11-27,4.10764
2020-11-28,3.11614
2020-11-29,2.83286
2020-11-30,5.09915
2020-12-01,6.01983
2020-12-02,5.80736
2020-12-03,5.5949
2020-12-04,5.5949
2020-12-05,3.39943
2020-12-06,3.04532
2020-12-07,6.09065
2020-12-08,6.16147
2020-12-09,4.9575
2020-12-10,4.39093
2020-12-11,5.24079
2020-12-12,2.76203
2020-12-13,3.89518
2020-12-14,3.966
2020-12-15,5.45325
2020-12-16,4.32011
2020-12-17,3.966
2020-12-18,5.09915
2020-12-19,2.69121
2020-12-20,3.39943
2020-12-21,5.24079
2020-12-22,4.03682
2020-12-23,4.53257
2020-12-24,3.89518
2020-12-25,1.983
2020-12-26,2.54957
2020-12-27,3.82436
2020-12-28,4.32011
2020-12-29,6.65722
2020-12-30,4.9575
2020-12-31,3.68271
2021-01-01,4.24929
2021-01-02,4.24929
2021-01-03,4.9575
2021-01-04,8.21529
2021-01-05,7.36543
2021-01-06,7.93201
2021-01-07,8.21529
2021-01-08,8.35694
2021-01-09,6.9405
2021-01-10,6.16147
2021-01-11,7.71954
2021-01-12,6.23229
2021-01-13,7.36543
2021-01-14,8.5694
2021-01-15,5.52407
2021-01-16,4.24929
2021-01-17,4.17847
2021-01-18,7.36543
2021-01-19,7.71954
2021-01-20,8.85269
2021-01-21,7.15297
2021-01-22,7.22379
2021-01-23,3.61189
2021-01-24,4.39093
2021-01-25,7.29461
2021-01-26,6.5864
2021-01-27,8.71104
2021-01-28,6.23229
2021-01-29,5.45325
2021-01-30,4.17847
2021-01-31,3.54107
2021-02-01,6.01983
2021-02-02,6.51558
2021-02-03,6.44475
2021-02-04,4.46175
2021-02-05,7.64872
2021-02-06,4.32011
2021-02-07,6.37393
2021-02-08,8.07365
2021-02-09,9.20679
2021-02-10,8.5694
2021-02-11,4.24929
2021-02-12,4.46175
2021-02-13,4.9575
2021-02-14,4.67422
2021-02-15,8.07365
2021-02-16,8.92351
2021-02-17,8.71104
2021-02-18,5.80736
2021-02-19,6.23229
2021-02-20,3.39943
2021-02-21,4.60339
2021-02-22,8.21529
2021-02-23,8.14447
2021-02-24,7.64872
2021-02-25,5.45325
2021-02-26,5.87818
2021-02-27,3.25779
2021-02-28,3.61189
2021-03-01,5.09915
2021-03-02,5.80736
2021-03-03,8.07365
2021-03-04,7.43626
2021-03-05,5.16997
2021-03-06,3.89518
2021-03-07,3.68271
2021-03-08,5.09915
2021-03-09,5.31161
2021-03-10,6.01983
2021-03-11,6.01983
2021-03-12,7.15297
2021-03-13,2.83286
2021-03-14,3.11614
2021-03-15,5.31161
2021-03-16,7.36543
2021-03-17,7.15297
2021-03-18,7.08215
2021-03-19,5.45325
2021-03-20,4.03682
2021-03-21,3.966
2021-03-22,5.80736
2021-03-23,5.66572
2021-03-24,7.15297
2021-03-25,4.74504
2021-03-26,4.88668
2021-03-27,2.62039
2021-03-28,2.62039
2021-03-29,4.9575
2021-03-30,4.60339
2021-03-31,5.31161
2021-04-01,4.74504
2021-04-02,4.03682
2021-04-03,2.54957
2021-04-04,2.33711
2021-04-05,5.02832
2021-04-06,6.30311
2021-04-07,3.68271
2021-04-08,4.9575
2021-04-09,4.17847
2021-04-10,2.69121
2021-04-11,1.91218
2021-04-12,3.47025
2021-04-13,6.01983
2021-04-14,4.39093
2021-04-15,5.80736
2021-04-16,4.9575
2021-04-17,2.40793
2021-04-18,3.32861
2021-04-19,4.39093
2021-04-20,5.66572
2021-04-21,4.10764
2021-04-22,3.68271
2021-04-23,3.54107
2021-04-24,2.12464
2021-04-25,2.47875
2021-04-26,4.74504
2021-04-27,6.23229
2021-04-28,3.82436
2021-04-29,3.39943
2021-04-30,4.17847
2021-05-01,1.55807
2021-05-02,2.40793
2021-05-03,5.31161
2021-05-04,7.36543
2021-05-05,3.61189
2021-05-06,6.51558
2021-05-07,6.44475
2021-05-08,2.9745
2021-05-09,2.40793
2021-05-10,5.949
2021-05-11,4.46175
2021-05-12,13.81019
2021-05-13,9.34844
2021-05-14,4.74504
2021-05-15,2.33711
2021-05-16,2.19546
2021-05-17,6.16147
2021-05-18,6.37393
2021-05-19,2.54957
2021-05-20,5.5949
2021-05-21,5.16997
2021-05-22,3.11614
2021-05-23,2.90368
2021-05-24,4.9575
2021-05-25,5.38243
2021-05-26,7.29461
2021-05-27,7.50708
2021-05-28,7.01133
2021-05-29,2.83286
2021-05-30,2.40793
2021-05-31,7.5779
2021-06-01,10.1983
2021-06-02,7.08215
2021-06-03,6.37393
2021-06-04,4.39093
2021-06-05,2.69121
2021-06-06,2.62039
2021-06-07,4.67422
2021-06-08,4.88668
2021-06-09,5.45325
2021-06-10,4.03682
2021-06-11,4.10764
2021-06-12,2.12464
2021-06-13,2.19546
2021-06-14,4.39093
2021-06-15,4.03682
2021-06-16,5.73654
2021-06-17,3.32861
2021-06-18,3.11614
2021-06-19,1.62889
2021-06-20,1.77053
2021-06-21,3.32861
2021-06-22,4.17847
2021-06-23,4.17847
2021-06-24,4.24929
2021-06-25,4.03682
2021-06-26,1.62889
2021-06-27,1.77053
2021-06-28,3.18696
2021-06-29,4.10764
2021-06-30,3.39943
2021-07-01,3.75354
2021-07-02,2.33711
2021-07-03,1.3456
2021-07-04,1.84135
2021-07-05,2.62039
2021-07-06,2.83286
2021-07-07,3.04532
2021-07-08,3.25779
2021-07-09,2.90368
2021-07-10,2.05382
2021-07-11,2.19546
2021-07-12,2.62039
2021-07-13,3.39943
2021-07-14,3.39943
2021-07-15,3.32861
2021-07-16,3.75354
2021-07-17,2.19546
2021-07-18,2.26628
2021-07-19,3.82436
2021-07-20,4.10764
2021-07-21,4.03682
2021-07-22,3.68271
2021-07-23,2.76203
2021-07-24,2.05382
2021-07-25,1.77053
2021-07-26,4.9575
2021-07-27,5.73654
2021-07-28,5.38243
2021-07-29,5.73654
2021-07-30,5.24079
2021-07-31,2.19546
2021-08-01,2.12464
2021-08-02,4.03682
2021-08-03,4.10764
2021-08-04,3.61189
2021-08-05,5.31161
2021-08-06,5.5949
2021-08-07,3.39943
2021-08-08,4.03682
2021-08-09,5.02832
2021-08-10,4.53257
2021-08-11,4.10764
2021-08-12,4.67422
2021-08-13,4.24929
2021-08-14,2.62039
2021-08-15,2.19546
2021-08-16,3.32861
2021-08-17,4.39093
2021-08-18,4.39093
2021-08-19,4.10764
2021-08-20,4.39093
2021-08-21,2.12464
2021-08-22,2.12464
2021-08-23,3.39943
2021-08-24,4.46175
2021-08-25,3.75354
2021-08-26,4.39093
2021-08-27,3.25779
2021-08-28,2.12464
2021-08-29,2.47875
2021-08-30,3.47025
2021-08-31,4.17847
2021-09-01,4.17847
2021-09-02,3.39943
2021-09-03,3.89518
2021-09-04,1.55807
2021-09-05,2.40793
2021-09-06,4.67422
2021-09-07,3.89518
2021-09-08,4.17847
2021-09-09,3.39943
2021-09-10,2.47875
2021-09-11,2.12464
2021-09-12,1.91218
2021-09-13,2.62039
2021-09-14,2.69121
2021-09-15,4.32011
2021-09-16,4.17847
2021-09-17,3.25779
2021-09-18,2.76203
2021-09-19,2.05382
2021-09-20,2.26628
2021-09-21,2.47875
2021-09-22,2.62039
2021-09-23,4.32011
2021-09-24,3.61189
2021-09-25,3.04532
2021-09-26,1.77053
2021-09-27,4.17847
2021-09-28,3.54107
2021-09-29,3.82436
2021-09-30,2.47875
2021-10-01,2.83286
2021-10-02,2.19546
2021-10-03,1.55807
2021-10-04,2.05382
2021-10-05,3.25779
2021-10-06,4.60339
2021-10-07,3.11614
2021-10-08,3.966
2021-10-09,1.62889
2021-10-10,1.06232
2021-10-11,1.84135
2021-10-12,3.18696
2021-10-13,3.75354
2021-10-14,3.54107
2021-10-15,3.25779
2021-10-16,2.69121
2021-10-17,1.27478
2021-10-18,3.32861
2021-10-19,3.32861
2021-10-20,4.60339
2021-10-21,3.04532
2021-10-22,3.47025
2021-10-23,2.12464
2021-10-24,2.33711
2021-10-25,4.32011
2021-10-26,3.25779
2021-10-27,3.04532
2021-10-28,2.83286
2021-10-29,2.62039
2021-10-30,1.13314
2021-10-31,1.77053
2021-11-01,2.83286
2021-11-02,3.82436
2021-11-03,3.25779
2021-11-04,3.04532
2021-11-05,3.18696
2021-11-06,1.77053
2021-11-07,1.62889
2021-11-08,2.54957
2021-11-09,3.68271
2021-11-10,3.68271
2021-11-11,3.47025
2021-11-12,3.11614
2021-11-13,1.84135
2021-11-14,0.56657
2021-11-15,2.69121
2021-11-16,2.40793
2021-11-17,3.89518
2021-11-18,2.76203
2021-11-19,2.47875
2021-11-20,1.983
2021-11-21,2.19546
2021-11-22,3.39943
2021-11-23,4.24929
2021-11-24,3.32861
2021-11-25,5.38243
2021-11-26,4.10764
2021-11-27,0.9915
2021-11-28,2.05382
2021-11-29,2.26628
2021-11-30,3.39943
2021-12-01,4.10764
2021-12-02,2.54957
2021-12-03,1.77053
2021-12-04,0.92067
2021-12-05,1.3456
2021-12-06,2.05382
2021-12-07,3.47025
2021-12-08,3.54107
2021-12-09,3.82436
2021-12-10,2.90368
2021-12-11,0.92067
2021-12-12,2.62039
2021-12-13,3.61189
2021-12-14,4.10764
2021-12-15,2.47875
2021-12-16,2.54957
2021-12-17,2.40793
2021-12-18,1.983
2021-12-19,1.20396
2021-12-20,2.12464
2021-12-21,3.966
2021-12-22,3.966
2021-12-23,3.32861
2021-12-24,3.54107
2021-12-25,1.55807
2021-12-26,0.9915
2021-12-27,3.32861
2021-12-28,2.54957
2021-12-29,3.966
2021-12-30,4.46175
2021-12-31,3.04532
2022-01-01,2.47875
2022-01-02,3.25779
2022-01-03,5.45325
2022-01-04,6.5864
2022-01-05,9.63172
2022-01-06,7.79036
2022-01-07,5.87818
2022-01-08,2.90368
2022-01-09,3.61189
2022-01-10,5.16997
2022-01-11,5.38243
2022-01-12,5.52407
2022-01-13,6.72804
2022-01-14,5.73654
2022-01-15,4.53257
2022-01-16,4.67422
2022-01-17,9.34844
2022-01-18,11.61473
2022-01-19,15.7932
2022-01-20,20.60906
2022-01-21,17.84702
2022-01-22,6.51558
2022-01-23,6.65722
2022-01-24,9.06515
2022-01-25,8.99433
2022-01-26,11.96883
2022-01-27,11.04815
2022-01-28,13.59773
2022-01-29,4.74504
2022-01-30,3.68271
2022-01-31,3.04532
2022-02-01,3.966
2022-02-02,6.09065
2022-02-03,8.5694
2022-02-04,9.41926
2022-02-05,5.73654
2022-02-06,5.66572
2022-02-07,11.33144
2022-02-08,10.05665
2022-02-09,8.5694
2022-02-10,9.41926
2022-02-11,6.37393
2022-02-12,4.67422
2022-02-13,7.29461
2022-02-14,15.22662
2022-02-15,7.93201
2022-02-16,7.50708
2022-02-17,8.21529
2022-02-18,5.52407
2022-02-19,3.68271
2022-02-20,4.9575
2022-02-21,7.71954
2022-02-22,8.00283
2022-02-23,8.71104
2022-02-24,8.64022
2022-02-25,5.87818
2022-02-26,2.47875
2022-02-27,2.69121
2022-02-28,7.29461
2022-03-01,4.53257
2022-03-02,12.1813
2022-03-03,16.92634
2022-03-04,9.13597
2022-03-05,5.52407
2022-03-06,8.42776
2022-03-07,13.1728
2022-03-08,8.71104
2022-03-09,4.60339
2022-03-10,7.64872
2022-03-11,8.99433
2022-03-12,6.72804
2022-03-13,5.5949
2022-03-14,9.06515
2022-03-15,6.23229
2022-03-16,7.36543
2022-03-17,10.33994
2022-03-18,9.70254
2022-03-19,4.24929
2022-03-20,3.54107
2022-03-21,7.79036
2022-03-22,7.5779
2022-03-23,9.27762
2022-03-24,7.15297
2022-03-25,5.949
2022-03-26,4.81586
2022-03-27,3.18696
2022-03-28,7.93201
2022-03-29,7.86118
2022-03-30,6.09065
2022-03-31,6.9405
2022-04-01,7.29461
2022-04-02,4.39093
2022-04-03,2.76203
2022-04-04,7.22379
2022-04-05,6.5864
2022-04-06,6.09065
2022-04-07,5.87818
2022-04-08,3.75354
2022-04-09,2.54957
2022-04-10,1.91218
2022-04-11,5.45325
2022-04-12,5.38243
2022-04-13,5.45325
2022-04-14,6.01983
2022-04-15,7.43626
2022-04-16,2.12464
2022-04-17,3.54107
2022-04-18,5.66572
2022-04-19,5.09915
2022-04-20,4.46175
2022-04-21,4.32011
2022-04-22,5.09915
2022-04-23,7.36543
2022-04-24,5.38243
2022-04-25,6.01983
2022-04-26,5.949
2022-04-27,6.5864
2022-04-28,5.73654
2022-04-29,4.39093
2022-04-30,3.04532
2022-05-01,2.62039
2022-05-02,6.01983
2022-05-03,6.44475
2022-05-04,6.16147
2022-05-05,2.76203
2022-05-06,4.74504
2022-05-07,2.9745
2022-05-08,3.54107
2022-05-09,5.24079
2022-05-10,4.88668
2022-05-11,5.87818
2022-05-12,5.52407
2022-05-13,4.10764
2022-05-14,2.40793
2022-05-15,2.47875
2022-05-16,4.32011
2022-05-17,6.01983
2022-05-18,4.32011
2022-05-19,5.52407
2022-05-20,3.32861
2022-05-21,2.62039
2022-05-22,2.47875
2022-05-23,4.17847
2022-05-24,3.89518
2022-05-25,5.66572
2022-05-26,6.44475
2022-05-27,6.16147
2022-05-28,2.47875
2022-05-29,2.83286
2022-05-30,4.60339
2022-05-31,5.24079
2022-06-01,3.54107
2022-06-02,5.45325
2022-06-03,5.24079
2022-06-04,2.40793
2022-06-05,2.69121
2022-06-06,2.54957
2022-06-07,5.45325
2022-06-08,5.5949
2022-06-09,4.03682
2022-06-10,4.10764
2022-06-11,2.54957
2022-06-12,2.05382
2022-06-13,4.03682
2022-06-14,5.02832
2022-06-15,4.74504
2022-06-16,4.10764
2022-06-17,3.61189
2022-06-18,1.69971
2022-06-19,0.92067
2022-06-20,4.60339
2022-06-21,5.38243
2022-06-22,7.5779
2022-06-23,4.67422
2022-06-24,6.16147
2022-06-25,2.62039
2022-06-26,1.3456
2022-06-27,6.23229
2022-06-28,6.30311
2022-06-29,4.39093
2022-06-30,7.50708
2022-07-01,5.38243
2022-07-02,2.62039
2022-07-03,2.26628
2022-07-04,4.88668
2022-07-05,5.45325
2022-07-06,5.31161
2022-07-07,4.53257
2022-07-08,3.75354
2022-07-09,1.27478
2022-07-10,1.77053
2022-07-11,3.39943
2022-07-12,4.88668
2022-07-13,7.50708
2022-07-14,7.43626
2022-07-15,7.79036
2022-07-16,2.83286
2022-07-17,2.69121
2022-07-18,9.27762
2022-07-19,9.98583
2022-07-20,11.26062
2022-07-21,24.92917
2022-07-22,24.00849
2022-07-23,6.37393
2022-07-24,6.09065
2022-07-25,17.70538
2022-07-26,17.56373
2022-07-27,24.22096
2022-07-28,26.06232
2022-07-29,27.05382
2022-07-30,11.75637
2022-07-31,11.26062
2022-08-01,23.58356
2022-08-02,27.90368
2022-08-03,33.14447
2022-08-04,35.41076
2022-08-05,25.84985
2022-08-06,10.26912
2022-08-07,11.47308
2022-08-08,24.50424
2022-08-09,29.88668
2022-08-10,100.0
2022-08-11,97.52124
2022-08-12,68.34277
2022-08-13,34.27762
2022-08-14,33.5694
2022-08-15,36.04815
2022-08-16,49.43342
2022-08-17,59.70254
2022-08-18,46.24645
2022-08-19,34.91501
2022-08-20,22.30878
2022-08-21,26.983
2022-08-22,50.42492
2022-08-23,51.91218
2022-08-24,40.08498
2022-08-25,45.18413
2022-08-26,50.49575
2022-08-27,24.50424
2022-08-28,21.81303
2022-08-29,39.73087
2022-08-30,36.89801
2022-08-31,31.65722
2022-09-01,38.24362
2022-09-02,33.35694
2022-09-03,18.69688
2022-09-04,21.17563
2022-09-05,31.65722
2022-09-06,27.83286
2022-09-07,25.84985
2022-09-08,21.60056
2022-09-09,12.60623
2022-09-10,12.53541
2022-09-11,11.61473
2022-09-12,14.73087
2022-09-13,27.12464
2022-09-14,23.93767
2022-09-15,21.95467
2022-09-16,19.05099
2022-09-17,14.23512
2022-09-18,13.31444
2022-09-19,22.73371
2022-09-20,24.71671
2022-09-21,24.50424
2022-09-22,24.57507
2022-09-23,31.9405
2022-09-24,19.90084
2022-09-25,21.67138
2022-09-26,27.33711
2022-09-27,26.48725
2022-09-28,20.32577
2022-09-29,17.63456
2022-09-30,14.30594
2022-10-01,13.66855
2022-10-02,13.59773
2022-10-03,16.99716
2022-10-04,19.54674
2022-10-05,18.69688
2022-10-06,25.14164
2022-10-07,18.20113
2022-10-08,10.26912
2022-10-09,8.42776
2022-10-10,14.44759
2022-10-11,20.82152
2022-10-12,25.3541
2022-10-13,29.03682
2022-10-14,45.67988
2022-10-15,43.7677
2022-10-16,29.60339
2022-10-17,38.81019
2022-10-18,37.25212
2022-10-19,37.11048
2022-10-20,38.66855
2022-10-21,32.79036
2022-10-22,18.20113
2022-10-23,23.01699
2022-10-24,33.14447
2022-10-25,46.10481
2022-10-26,40.43909
2022-10-27,31.51558
2022-10-28,28.89518
2022-10-29,13.81019
2022-10-30,16.50141
2022-10-31,29.88668
2022-11-01,28.89518
2022-11-02,23.51274
2022-11-03,25.9915
2022-11-04,22.66288
2022-11-05,13.95184
2022-11-06,12.60623
2022-11-07,25.42492
2022-11-08,28.25779
2022-11-09,32.29461
2022-11-10,22.30878
2022-11-11,17.56373
2022-11-12,10.48158
2022-11-13,18.69688
2022-11-14,21.31728
2022-11-15,18.98016
2022-11-16,20.7507
2022-11-17,16.64305
2022-11-18,15.1558
2022-11-19,6.86968
2022-11-20,8.5694
2022-11-21,14.1643
2022-11-22,13.31444
2022-11-23,12.88951
2022-11-24,21.10481
2022-11-25,19.83002
2022-11-26,11.26062
2022-11-27,9.77337
2022-11-28,19.33427
2022-11-29,16.99716
2022-11-30,25.0
2022-12-01,17.63456
2022-12-02,14.66005
2022-12-03,5.80736
2022-12-04,10.26912
2022-12-05,15.22662
2022-12-06,16.85552
2022-12-07,17.49291
2022-12-08,15.86402
2022-12-09,14.58923
2022-12-10,8.42776
2022-12-11,8.78186
2022-12-12,15.01416
2022-12-13,16.99716
2022-12-14,16.21813
2022-12-15,17.56373
2022-12-16,14.58923
2022-12-17,8.07365
2022-12-18,10.76487
2022-12-19,15.93484
2022-12-20,16.71388
2022-12-21,13.73937
2022-12-22,13.31444
2022-12-23,14.58923
2022-12-24,7.86118
2022-12-25,10.1983
2022-12-26,15.08498
2022-12-27,15.72237
2022-12-28,13.73937
2022-12-29,15.1558
2022-12-30,14.30594
2022-12-31,8.71104
2023-01-01,11.68555
2023-01-02,18.55524
2023-01-03,13.88101
2023-01-04,18.90934
2023-01-05,17.63456
2023-01-06,15.36827
2023-01-07,11.04815
2023-01-08,11.11898
2023-01-09,18.69688
2023-01-10,21.3881
2023-01-11,18.90934
2023-01-12,20.18413
2023-01-13,19.26345
2023-01-14,13.45609
2023-01-15,10.76487
2023-01-16,21.10481
2023-01-17,25.14164
2023-01-18,21.17563
2023-01-19,18.20113
2023-01-20,18.48441
2023-01-21,13.66855
2023-01-22,12.03966
2023-01-23,11.82719
2023-01-24,15.36827
2023-01-25,25.92067
2023-01-26,31.37393
2023-01-27,19.68838
2023-01-28,11.5439
2023-01-29,13.95184
2023-01-30,21.67138
2023-01-31,42.35127
2023-02-01,26.77053
2023-02-02,28.25779
2023-02-03,23.08781
2023-02-04,11.1898
2023-02-05,11.04815
2023-02-06,18.7677
2023-02-07,25.14164
2023-02-08,28.11614
2023-02-09,25.0
2023-02-10,21.24645
2023-02-11,13.45609
2023-02-12,13.45609
2023-02-13,20.89235
2023-02-14,20.89235
2023-02-15,13.1728
2023-02-16,15.22662
2023-02-17,11.40226
2023-02-18,6.86968
2023-02-19,6.30311
2023-02-20,11.89801
2023-02-21,15.65155
2023-02-22,15.1558
2023-02-23,13.03116
2023-02-24,14.30594
2023-02-25,7.5779
2023-02-26,8.07365
2023-02-27,13.31444
2023-02-28,12.1813
2023-03-01,12.67705
2023-03-02,11.75637
2023-03-03,13.66855
2023-03-04,8.85269
2023-03-05,7.43626
2023-03-06,11.40226
2023-03-07,12.60623
2023-03-08,11.26062
2023-03-09,11.5439
2023-03-10,13.66855
2023-03-11,7.71954
2023-03-12,7.29461
2023-03-13,14.51841
2023-03-14,11.11898
2023-03-15,13.59773
2023-03-16,12.96033
2023-03-17,10.76487
2023-03-18,6.44475
2023-03-19,7.36543
2023-03-20,12.88951
2023-03-21,13.95184
2023-03-22,11.5439
2023-03-23,15.72237
2023-03-24,16.07648
2023-03-25,9.63172
2023-03-26,8.49858
2023-03-27,16.1473
2023-03-28,16.07648
2023-03-29,14.02266
2023-03-30,20.46742
2023-03-31,17.56373
2023-04-01,9.49008
2023-04-02,7.79036
2023-04-03,14.87252
2023-04-04,13.1728
2023-04-05,11.75637
2023-04-06,24.85835
2023-04-07,12.32294
2023-04-08,6.09065
2023-04-09,6.72804
2023-04-10,12.53541
2023-04-11,13.45609
2023-04-12,16.28895
2023-04-13,12.67705
2023-04-14,12.96033
2023-04-15,6.44475
2023-04-16,6.9405
2023-04-17,14.1643
2023-04-18,15.1558
2023-04-19,14.1643
2023-04-20,13.52691
2023-04-21,15.43909
2023-04-22,7.93201
2023-04-23,6.44475
2023-04-24,14.37677
2023-04-25,13.81019
2023-04-26,12.53541
2023-04-27,11.1898
2023-04-28,10.5524
2023-04-29,5.24079
2023-04-30,5.24079
2023-05-01,7.71954
2023-05-02,12.39376
2023-05-03,10.5524
2023-05-04,11.33144
2023-05-05,8.92351
2023-05-06,8.42776
2023-05-07,6.5864
2023-05-08,12.39376
2023-05-09,12.74787
2023-05-10,16.00566
2023-05-11,11.96883
2023-05-12,10.5524
2023-05-13,6.37393
2023-05-14,5.02832
2023-05-15,10.83569
2023-05-16,11.68555
2023-05-17,10.97733
2023-05-18,10.48158
2023-05-19,12.25212
2023-05-20,5.66572
2023-05-21,5.45325
2023-05-22,8.85269
2023-05-23,10.62322
2023-05-24,9.41926
2023-05-25,11.5439
2023-05-26,8.49858
2023-05-27,4.74504
2023-05-28,5.73654
2023-05-29,6.09065
2023-05-30,11.40226
