date,퇴사통보기간
2020-11-01,33.59201
2020-11-02,73.39246
2020-11-03,59.97782
2020-11-04,57.09534
2020-11-05,54.32372
2020-11-06,49.00221
2020-11-07,25.83148
2020-11-08,26.82926
2020-11-09,67.73835
2020-11-10,65.18847
2020-11-11,54.98891
2020-11-12,63.74722
2020-11-13,57.2062
2020-11-14,27.49445
2020-11-15,31.81818
2020-11-16,69.84478
2020-11-17,61.97339
2020-11-18,60.31042
2020-11-19,61.97339
2020-11-20,46.67405
2020-11-21,25.83148
2020-11-22,27.93791
2020-11-23,69.62305
2020-11-24,54.87804
2020-11-25,64.19068
2020-11-26,58.42572
2020-11-27,50.33259
2020-11-28,22.6164
2020-11-29,28.15964
2020-11-30,72.17294
2020-12-01,65.29933
2020-12-02,59.0909
2020-12-03,58.75831
2020-12-04,41.01995
2020-12-05,19.62305
2020-12-06,24.5011
2020-12-07,60.19955
2020-12-08,61.75166
2020-12-09,54.10199
2020-12-10,53.65853
2020-12-11,46.89578
2020-12-12,23.61419
2020-12-13,28.71396
2020-12-14,63.74722
2020-12-15,51.10864
2020-12-16,55.6541
2020-12-17,47.7827
2020-12-18,45.78713
2020-12-19,19.51219
2020-12-20,23.83592
2020-12-21,45.56541
2020-12-22,50.88691
2020-12-23,50.88691
2020-12-24,41.24168
2020-12-25,21.17516
2020-12-26,16.29711
2020-12-27,20.50997
2020-12-28,50.22172
2020-12-29,50.55432
2020-12-30,47.22838
2020-12-31,35.47671
2021-01-01,16.07538
2021-01-02,17.62749
2021-01-03,22.28381
2021-01-04,56.09756
2021-01-05,57.2062
2021-01-06,58.20399
2021-01-07,55.98669
2021-01-08,43.01552
2021-01-09,24.39024
2021-01-10,27.38359
2021-01-11,59.97782
2021-01-12,58.31485
2021-01-13,54.10199
2021-01-14,50.22172
2021-01-15,39.24611
2021-01-16,19.40133
2021-01-17,23.61419
2021-01-18,48.89135
2021-01-19,49.00221
2021-01-20,49.77827
2021-01-21,44.23503
2021-01-22,45.12195
2021-01-23,21.61862
2021-01-24,21.95121
2021-01-25,51.44124
2021-01-26,42.79379
2021-01-27,46.00886
2021-01-28,54.43458
2021-01-29,50.55432
2021-01-30,26.05321
2021-01-31,29.82261
2021-02-01,57.42793
2021-02-02,55.09977
2021-02-03,58.98004
2021-02-04,51.66297
2021-02-05,54.98891
2021-02-06,28.2705
2021-02-07,28.6031
2021-02-08,70.62084
2021-02-09,55.54323
2021-02-10,48.22616
2021-02-11,17.07317
2021-02-12,15.63192
2021-02-13,17.84922
2021-02-14,31.59645
2021-02-15,73.28159
2021-02-16,72.50554
2021-02-17,70.95343
2021-02-18,69.95565
2021-02-19,67.40576
2021-02-20,36.36363
2021-02-21,33.25942
2021-02-22,85.14412
2021-02-23,78.38137
2021-02-24,86.36363
2021-02-25,87.02882
2021-02-26,75.83148
2021-02-27,29.82261
2021-02-28,23.94678
2021-03-01,38.58093
2021-03-02,88.58093
2021-03-03,79.49002
2021-03-04,81.92904
2021-03-05,71.95121
2021-03-06,35.36585
2021-03-07,39.9113
2021-03-08,89.68957
2021-03-09,81.92904
2021-03-10,81.26385
2021-03-11,75.94235
2021-03-12,66.85144
2021-03-13,29.37915
2021-03-14,37.13968
2021-03-15,94.45676
2021-03-16,79.49002
2021-03-17,73.72505
2021-03-18,75.05543
2021-03-19,68.18181
2021-03-20,28.71396
2021-03-21,33.92461
2021-03-22,80.04434
2021-03-23,74.05764
2021-03-24,71.39689
2021-03-25,72.83813
2021-03-26,66.18625
2021-03-27,33.48115
2021-03-28,36.4745
2021-03-29,79.26829
2021-03-30,81.26385
2021-03-31,78.93569
2021-04-01,81.59645
2021-04-02,67.73835
2021-04-03,30.70953
2021-04-04,33.81374
2021-04-05,83.48115
2021-04-06,71.28603
2021-04-07,73.05986
2021-04-08,68.07095
2021-04-09,65.18847
2021-04-10,33.92461
2021-04-11,37.69401
2021-04-12,83.59201
2021-04-13,71.72949
2021-04-14,63.85809
2021-04-15,68.51441
2021-04-16,62.19512
2021-04-17,29.71175
2021-04-18,31.04212
2021-04-19,85.80931
2021-04-20,75.49889
2021-04-21,77.71618
2021-04-22,74.27937
2021-04-23,64.74501
2021-04-24,30.37694
2021-04-25,34.81152
2021-04-26,78.93569
2021-04-27,78.49223
2021-04-28,78.6031
2021-04-29,78.38137
2021-04-30,69.95565
2021-05-01,34.14634
2021-05-02,36.25277
2021-05-03,75.27716
2021-05-04,65.63192
2021-05-05,33.48115
2021-05-06,69.51219
2021-05-07,57.31707
2021-05-08,25.72062
2021-05-09,32.81596
2021-05-10,79.71175
2021-05-11,72.72727
2021-05-12,77.82705
2021-05-13,80.70953
2021-05-14,62.52771
2021-05-15,32.59423
2021-05-16,33.37028
2021-05-17,69.51219
2021-05-18,63.96895
2021-05-19,38.0266
2021-05-20,81.92904
2021-05-21,66.51884
2021-05-22,33.03769
2021-05-23,33.14855
2021-05-24,76.05321
2021-05-25,76.7184
2021-05-26,82.48337
2021-05-27,83.03769
2021-05-28,70.28824
2021-05-29,34.14634
2021-05-30,31.04212
2021-05-31,91.35254
2021-06-01,80.93126
2021-06-02,81.92904
2021-06-03,74.27937
2021-06-04,66.18625
2021-06-05,32.03991
2021-06-06,37.91574
2021-06-07,87.91574
2021-06-08,76.94013
2021-06-09,78.6031
2021-06-10,75.83148
2021-06-11,63.30376
2021-06-12,28.04878
2021-06-13,30.4878
2021-06-14,84.47893
2021-06-15,84.14634
2021-06-16,76.3858
2021-06-17,75.83148
2021-06-18,69.06873
2021-06-19,29.04656
2021-06-20,30.70953
2021-06-21,81.15299
2021-06-22,83.70288
2021-06-23,80.04434
2021-06-24,87.02882
2021-06-25,64.30155
2021-06-26,32.15077
2021-06-27,34.36807
2021-06-28,86.03104
2021-06-29,81.70731
2021-06-30,85.25498
2021-07-01,79.15742
2021-07-02,70.95343
2021-07-03,26.16407
2021-07-04,32.81596
2021-07-05,89.68957
2021-07-06,74.8337
2021-07-07,74.39024
2021-07-08,74.27937
2021-07-09,58.09312
2021-07-10,28.6031
2021-07-11,30.04434
2021-07-12,76.7184
2021-07-13,74.27937
2021-07-14,76.05321
2021-07-15,78.04878
2021-07-16,65.41019
2021-07-17,28.38137
2021-07-18,28.82483
2021-07-19,75.16629
2021-07-20,73.61419
2021-07-21,73.05986
2021-07-22,75.72062
2021-07-23,64.07982
2021-07-24,27.93791
2021-07-25,32.59423
2021-07-26,84.36807
2021-07-27,69.73392
2021-07-28,69.51219
2021-07-29,72.28381
2021-07-30,59.31263
2021-07-31,30.93126
2021-08-01,35.36585
2021-08-02,63.52549
2021-08-03,57.98226
2021-08-04,62.74944
2021-08-05,64.30155
2021-08-06,56.43015
2021-08-07,29.15742
2021-08-08,35.69844
2021-08-09,75.94235
2021-08-10,69.06873
2021-08-11,66.40798
2021-08-12,66.40798
2021-08-13,57.31707
2021-08-14,25.94235
2021-08-15,26.16407
2021-08-16,43.45898
2021-08-17,80.26607
2021-08-18,64.63414
2021-08-19,65.74279
2021-08-20,57.76053
2021-08-21,26.82926
2021-08-22,35.03325
2021-08-23,81.92904
2021-08-24,74.16851
2021-08-25,66.40798
2021-08-26,73.83592
2021-08-27,55.87583
2021-08-28,35.25498
2021-08-29,32.03991
2021-08-30,78.04878
2021-08-31,68.95787
2021-09-01,61.08647
2021-09-02,67.07317
2021-09-03,56.09756
2021-09-04,26.27494
2021-09-05,28.04878
2021-09-06,66.07538
2021-09-07,56.31929
2021-09-08,57.31707
2021-09-09,53.4368
2021-09-10,52.88248
2021-09-11,25.83148
2021-09-12,31.59645
2021-09-13,62.52771
2021-09-14,58.98004
2021-09-15,61.52993
2021-09-16,54.76718
2021-09-17,42.57206
2021-09-18,19.06873
2021-09-19,14.85587
2021-09-20,14.19068
2021-09-21,12.86031
2021-09-22,25.72062
2021-09-23,64.96674
2021-09-24,59.31263
2021-09-25,26.16407
2021-09-26,30.70953
2021-09-27,79.04656
2021-09-28,79.49002
2021-09-29,81.92904
2021-09-30,82.81596
2021-10-01,66.07538
2021-10-02,29.93348
2021-10-03,25.72062
2021-10-04,49.6674
2021-10-05,80.82039
2021-10-06,70.84257
2021-10-07,65.74279
2021-10-08,52.10643
2021-10-09,27.16186
2021-10-10,25.38802
2021-10-11,46.11973
2021-10-12,78.71396
2021-10-13,71.17516
2021-10-14,73.72505
2021-10-15,64.07982
2021-10-16,28.71396
2021-10-17,27.71618
2021-10-18,70.28824
2021-10-19,66.74057
2021-10-20,65.52106
2021-10-21,65.18847
2021-10-22,53.88026
2021-10-23,25.94235
2021-10-24,29.82261
2021-10-25,76.94013
2021-10-26,67.07317
2021-10-27,71.50776
2021-10-28,72.28381
2021-10-29,58.75831
2021-10-30,28.38137
2021-10-31,34.14634
2021-11-01,77.60532
2021-11-02,70.95343
2021-11-03,70.95343
2021-11-04,66.29711
2021-11-05,58.75831
2021-11-06,29.93348
2021-11-07,32.59423
2021-11-08,67.40576
2021-11-09,63.85809
2021-11-10,66.07538
2021-11-11,56.65188
2021-11-12,52.99334
2021-11-13,26.7184
2021-11-14,30.82039
2021-11-15,76.49667
2021-11-16,76.82926
2021-11-17,67.96008
2021-11-18,70.50997
2021-11-19,63.30376
2021-11-20,37.02882
2021-11-21,45.45454
2021-11-22,80.4878
2021-11-23,72.83813
2021-11-24,75.16629
2021-11-25,71.28603
2021-11-26,61.64079
2021-11-27,36.80709
2021-11-28,35.92017
2021-11-29,82.48337
2021-11-30,75.83148
2021-12-01,68.847
2021-12-02,73.72505
2021-12-03,62.52771
2021-12-04,28.04878
2021-12-05,32.48337
2021-12-06,77.49445
2021-12-07,68.62527
2021-12-08,72.17294
2021-12-09,66.07538
2021-12-10,61.19733
2021-12-11,31.04212
2021-12-12,33.03769
2021-12-13,69.29046
2021-12-14,67.2949
2021-12-15,68.847
2021-12-16,67.07317
2021-12-17,53.65853
2021-12-18,26.7184
2021-12-19,32.92682
2021-12-20,74.61197
2021-12-21,67.2949
2021-12-22,61.19733
2021-12-23,64.96674
2021-12-24,48.89135
2021-12-25,21.0643
2021-12-26,29.71175
2021-12-27,73.39246
2021-12-28,62.08425
2021-12-29,64.41241
2021-12-30,62.41685
2021-12-31,47.00665
2022-01-01,25.05543
2022-01-02,36.03104
2022-01-03,82.26164
2022-01-04,78.15964
2022-01-05,74.72283
2022-01-06,72.72727
2022-01-07,65.74279
2022-01-08,33.59201
2022-01-09,37.47228
2022-01-10,79.60088
2022-01-11,72.949
2022-01-12,68.847
2022-01-13,71.84035
2022-01-14,61.64079
2022-01-15,30.37694
2022-01-16,32.92682
2022-01-17,77.16186
2022-01-18,64.19068
2022-01-19,60.31042
2022-01-20,59.86696
2022-01-21,57.5388
2022-01-22,28.6031
2022-01-23,36.03104
2022-01-24,78.93569
2022-01-25,69.40133
2022-01-26,65.85365
2022-01-27,65.52106
2022-01-28,56.31929
2022-01-29,27.05099
2022-01-30,19.51219
2022-01-31,21.17516
2022-02-01,17.96008
2022-02-02,28.49223
2022-02-03,74.61197
2022-02-04,67.07317
2022-02-05,35.58758
2022-02-06,39.24611
2022-02-07,87.58314
2022-02-08,81.48558
2022-02-09,75.16629
2022-02-10,78.49223
2022-02-11,72.39467
2022-02-12,34.81152
2022-02-13,40.90909
2022-02-14,87.69401
2022-02-15,77.49445
2022-02-16,75.83148
2022-02-17,77.82705
2022-02-18,65.18847
2022-02-19,35.14412
2022-02-20,38.69179
2022-02-21,79.93348
2022-02-22,67.84922
2022-02-23,77.82705
2022-02-24,79.26829
2022-02-25,68.51441
2022-02-26,33.03769
2022-02-27,35.80931
2022-02-28,77.05099
2022-03-01,43.56984
2022-03-02,84.47893
2022-03-03,73.72505
2022-03-04,68.18181
2022-03-05,30.93126
2022-03-06,38.80266
2022-03-07,76.49667
2022-03-08,65.85365
2022-03-09,31.48558
2022-03-10,71.50776
2022-03-11,61.3082
2022-03-12,32.03991
2022-03-13,34.36807
2022-03-14,81.81818
2022-03-15,79.26829
2022-03-16,73.83592
2022-03-17,72.6164
2022-03-18,65.18847
2022-03-19,31.70731
2022-03-20,35.92017
2022-03-21,85.25498
2022-03-22,73.39246
2022-03-23,74.05764
2022-03-24,70.06651
2022-03-25,65.74279
2022-03-26,35.25498
2022-03-27,40.57649
2022-03-28,87.25055
2022-03-29,78.2705
2022-03-30,83.59201
2022-03-31,78.2705
2022-04-01,67.62749
2022-04-02,31.59645
2022-04-03,37.36141
2022-04-04,91.01995
2022-04-05,73.61419
2022-04-06,69.73392
2022-04-07,71.50776
2022-04-08,65.52106
2022-04-09,29.15742
2022-04-10,31.92904
2022-04-11,81.81818
2022-04-12,76.82926
2022-04-13,76.49667
2022-04-14,74.8337
2022-04-15,69.84478
2022-04-16,30.15521
2022-04-17,40.13303
2022-04-18,86.58536
2022-04-19,82.70509
2022-04-20,76.60753
2022-04-21,72.06208
2022-04-22,63.41463
2022-04-23,30.59866
2022-04-24,41.68514
2022-04-25,94.12416
2022-04-26,88.91352
2022-04-27,84.47893
2022-04-28,78.93569
2022-04-29,66.51884
2022-04-30,35.47671
2022-05-01,37.47228
2022-05-02,88.3592
2022-05-03,72.39467
2022-05-04,59.75609
2022-05-05,33.92461
2022-05-06,54.65631
2022-05-07,27.05099
2022-05-08,29.93348
2022-05-09,87.69401
2022-05-10,78.82483
2022-05-11,79.04656
2022-05-12,78.38137
2022-05-13,65.29933
2022-05-14,30.15521
2022-05-15,34.14634
2022-05-16,85.92017
2022-05-17,79.60088
2022-05-18,76.82926
2022-05-19,78.38137
2022-05-20,69.95565
2022-05-21,29.49002
2022-05-22,36.69623
2022-05-23,88.58093
2022-05-24,82.3725
2022-05-25,79.93348
2022-05-26,78.49223
2022-05-27,71.0643
2022-05-28,31.26385
2022-05-29,33.81374
2022-05-30,81.92904
2022-05-31,76.16407
2022-06-01,41.57427
2022-06-02,73.72505
2022-06-03,68.40354
2022-06-04,27.60532
2022-06-05,25.27716
2022-06-06,33.59201
2022-06-07,77.38359
2022-06-08,75.16629
2022-06-09,73.28159
2022-06-10,62.86031
2022-06-11,31.70731
2022-06-12,37.13968
2022-06-13,92.23946
2022-06-14,76.49667
2022-06-15,77.82705
2022-06-16,75.83148
2022-06-17,69.51219
2022-06-18,28.49223
2022-06-19,36.69623
2022-06-20,88.0266
2022-06-21,83.37028
2022-06-22,75.05543
2022-06-23,69.29046
2022-06-24,61.75166
2022-06-25,28.15964
2022-06-26,35.47671
2022-06-27,81.15299
2022-06-28,79.93348
2022-06-29,81.15299
2022-06-30,80.82039
2022-07-01,69.73392
2022-07-02,29.93348
2022-07-03,34.70066
2022-07-04,78.2705
2022-07-05,80.82039
2022-07-06,70.17738
2022-07-07,73.28159
2022-07-08,59.31263
2022-07-09,31.04212
2022-07-10,28.93569
2022-07-11,81.04212
2022-07-12,74.94456
2022-07-13,76.16407
2022-07-14,67.07317
2022-07-15,60.31042
2022-07-16,26.60753
2022-07-17,32.48337
2022-07-18,75.60975
2022-07-19,69.73392
2022-07-20,70.7317
2022-07-21,71.39689
2022-07-22,59.20177
2022-07-23,29.60088
2022-07-24,29.60088
2022-07-25,78.82483
2022-07-26,66.07538
2022-07-27,71.72949
2022-07-28,68.51441
2022-07-29,65.63192
2022-07-30,27.71618
2022-07-31,34.36807
2022-08-01,66.29711
2022-08-02,60.9756
2022-08-03,54.76718
2022-08-04,61.75166
2022-08-05,62.86031
2022-08-06,32.03991
2022-08-07,34.36807
2022-08-08,78.71396
2022-08-09,59.0909
2022-08-10,65.74279
2022-08-11,63.85809
2022-08-12,55.76496
2022-08-13,26.82926
2022-08-14,22.50554
2022-08-15,31.15299
2022-08-16,75.72062
2022-08-17,64.07982
2022-08-18,68.29268
2022-08-19,55.98669
2022-08-20,24.94456
2022-08-21,33.70288
2022-08-22,78.15964
2022-08-23,74.5011
2022-08-24,73.28159
2022-08-25,66.85144
2022-08-26,54.65631
2022-08-27,30.15521
2022-08-28,32.26164
2022-08-29,75.05543
2022-08-30,66.85144
2022-08-31,70.50997
2022-09-01,65.85365
2022-09-02,60.08869
2022-09-03,25.38802
2022-09-04,29.49002
2022-09-05,64.63414
2022-09-06,54.65631
2022-09-07,53.88026
2022-09-08,38.47006
2022-09-09,17.62749
2022-09-10,15.0776
2022-09-11,16.9623
2022-09-12,34.36807
2022-09-13,77.49445
2022-09-14,71.17516
2022-09-15,69.73392
2022-09-16,65.18847
2022-09-17,31.37472
2022-09-18,32.59423
2022-09-19,87.47228
2022-09-20,72.949
2022-09-21,68.40354
2022-09-22,69.06873
2022-09-23,55.76496
2022-09-24,26.60753
2022-09-25,33.25942
2022-09-26,76.05321
2022-09-27,67.07317
2022-09-28,73.05986
2022-09-29,71.28603
2022-09-30,65.29933
2022-10-01,32.26164
2022-10-02,26.27494
2022-10-03,37.69401
2022-10-04,82.3725
2022-10-05,70.28824
2022-10-06,66.74057
2022-10-07,55.76496
2022-10-08,26.7184
2022-10-09,22.83813
2022-10-10,40.35476
2022-10-11,73.05986
2022-10-12,70.28824
2022-10-13,70.95343
2022-10-14,66.07538
2022-10-15,33.03769
2022-10-16,32.15077
2022-10-17,78.93569
2022-10-18,74.16851
2022-10-19,73.05986
2022-10-20,68.95787
2022-10-21,60.08869
2022-10-22,29.15742
2022-10-23,35.69844
2022-10-24,80.70953
2022-10-25,71.0643
2022-10-26,75.94235
2022-10-27,73.50332
2022-10-28,63.08203
2022-10-29,32.92682
2022-10-30,29.49002
2022-10-31,79.82261
2022-11-01,78.04878
2022-11-02,73.05986
2022-11-03,69.06873
2022-11-04,54.98891
2022-11-05,26.27494
2022-11-06,35.58758
2022-11-07,80.4878
2022-11-08,70.50997
2022-11-09,73.05986
2022-11-10,67.62749
2022-11-11,55.54323
2022-11-12,28.04878
2022-11-13,31.59645
2022-11-14,75.27716
2022-11-15,65.52106
2022-11-16,64.85587
2022-11-17,68.18181
2022-11-18,59.75609
2022-11-19,28.04878
2022-11-20,34.14634
2022-11-21,76.82926
2022-11-22,75.05543
2022-11-23,70.06651
2022-11-24,67.62749
2022-11-25,59.4235
2022-11-26,28.49223
2022-11-27,32.48337
2022-11-28,84.47893
2022-11-29,72.17294
2022-11-30,65.74279
2022-12-01,60.31042
2022-12-02,58.98004
2022-12-03,26.05321
2022-12-04,32.92682
2022-12-05,66.51884
2022-12-06,62.86031
2022-12-07,66.9623
2022-12-08,71.72949
2022-12-09,57.76053
2022-12-10,29.26829
2022-12-11,30.70953
2022-12-12,76.3858
2022-12-13,66.9623
2022-12-14,67.96008
2022-12-15,65.74279
2022-12-16,56.98447
2022-12-17,27.71618
2022-12-18,31.15299
2022-12-19,65.52106
2022-12-20,67.84922
2022-12-21,64.96674
2022-12-22,61.97339
2022-12-23,51.66297
2022-12-24,22.949
2022-12-25,22.39467
2022-12-26,69.62305
2022-12-27,71.50776
2022-12-28,62.30598
2022-12-29,64.96674
2022-12-30,47.7827
2022-12-31,28.93569
2023-01-01,32.59423
2023-01-02,78.04878
2023-01-03,68.51441
2023-01-04,72.39467
2023-01-05,67.73835
2023-01-06,61.75166
2023-01-07,34.81152
2023-01-08,36.69623
2023-01-09,81.37472
2023-01-10,75.94235
2023-01-11,74.8337
2023-01-12,71.95121
2023-01-13,63.1929
2023-01-14,28.71396
2023-01-15,33.37028
2023-01-16,77.82705
2023-01-17,68.51441
2023-01-18,70.06651
2023-01-19,61.97339
2023-01-20,49.22394
2023-01-21,21.50776
2023-01-22,17.51662
2023-01-23,19.51219
2023-01-24,29.93348
2023-01-25,82.26164
2023-01-26,73.39246
2023-01-27,74.27937
2023-01-28,34.5898
2023-01-29,43.90243
2023-01-30,100.0
2023-01-31,95.01108
2023-02-01,88.58093
2023-02-02,88.69179
2023-02-03,72.17294
2023-02-04,34.5898
2023-02-05,34.92239
2023-02-06,95.23281
2023-02-07,81.81818
2023-02-08,78.2705
2023-02-09,75.72062
2023-02-10,71.39689
2023-02-11,37.02882
2023-02-12,39.35698
2023-02-13,95.78713
2023-02-14,79.15742
2023-02-15,78.04878
2023-02-16,77.71618
2023-02-17,68.07095
2023-02-18,36.25277
2023-02-19,41.68514
2023-02-20,87.25055
2023-02-21,83.92461
2023-02-22,78.04878
2023-02-23,79.26829
2023-02-24,72.17294
2023-02-25,35.69844
2023-02-26,40.90909
2023-02-27,90.79822
2023-02-28,78.04878
2023-03-01,42.57206
2023-03-02,78.71396
2023-03-03,64.30155
2023-03-04,32.59423
2023-03-05,40.13303
2023-03-06,84.2572
2023-03-07,79.71175
2023-03-08,75.16629
2023-03-09,68.95787
2023-03-10,64.96674
2023-03-11,32.15077
2023-03-12,36.1419
2023-03-13,89.68957
2023-03-14,75.38802
2023-03-15,75.72062
2023-03-16,82.48337
2023-03-17,64.41241
2023-03-18,30.70953
2023-03-19,36.03104
2023-03-20,89.35698
2023-03-21,77.38359
2023-03-22,76.60753
2023-03-23,77.27272
2023-03-24,65.96452
2023-03-25,31.37472
2023-03-26,31.37472
2023-03-27,83.70288
2023-03-28,81.15299
2023-03-29,79.04656
2023-03-30,77.82705
2023-03-31,70.7317
2023-04-01,33.81374
2023-04-02,39.80044
2023-04-03,87.25055
2023-04-04,82.92682
2023-04-05,75.05543
2023-04-06,75.38802
2023-04-07,61.41906
2023-04-08,29.49002
2023-04-09,33.14855
2023-04-10,85.58758
2023-04-11,81.59645
2023-04-12,74.27937
2023-04-13,82.15077
2023-04-14,60.9756
2023-04-15,26.3858
2023-04-16,36.03104
2023-04-17,82.03991
2023-04-18,77.05099
2023-04-19,74.8337
2023-04-20,77.49445
2023-04-21,63.08203
2023-04-22,28.15964
2023-04-23,33.48115
2023-04-24,77.93791
2023-04-25,82.59423
2023-04-26,77.82705
2023-04-27,74.16851
2023-04-28,66.18625
2023-04-29,33.25942
2023-04-30,32.15077
2023-05-01,43.90243
2023-05-02,79.93348
2023-05-03,68.18181
2023-05-04,66.9623
2023-05-05,28.38137
2023-05-06,27.38359
2023-05-07,33.25942
2023-05-08,86.69623
2023-05-09,80.70953
2023-05-10,79.37915
2023-05-11,82.26164
2023-05-12,73.83592
2023-05-13,33.03769
2023-05-14,35.03325
2023-05-15,84.03547
2023-05-16,78.15964
2023-05-17,83.92461
2023-05-18,78.04878
2023-05-19,68.62527
2023-05-20,29.71175
2023-05-21,30.15521
2023-05-22,79.37915
2023-05-23,78.82483
2023-05-24,79.26829
2023-05-25,71.50776
2023-05-26,67.18403
2023-05-27,28.2705
2023-05-28,28.6031
