date,외환거래
2021-01-12,8.46153
2021-01-13,7.53846
2021-01-14,7.07692
2021-01-15,6.15384
2021-01-16,3.38461
2021-01-17,3.07692
2021-01-18,4.76923
2021-01-19,6.92307
2021-01-20,7.07692
2021-01-21,6.0
2021-01-22,4.0
2021-01-23,3.53846
2021-01-24,2.30769
2021-01-25,5.23076
2021-01-26,5.23076
2021-01-27,4.76923
2021-01-28,6.30769
2021-01-29,6.61538
2021-01-30,4.46153
2021-01-31,2.46153
2021-02-01,5.07692
2021-02-02,4.76923
2021-02-03,4.76923
2021-02-04,3.23076
2021-02-05,5.38461
2021-02-06,2.30769
2021-02-07,1.53846
2021-02-08,3.53846
2021-02-09,5.38461
2021-02-10,4.61538
2021-02-11,5.38461
2021-02-12,2.30769
2021-02-13,1.53846
2021-02-14,2.46153
2021-02-15,4.61538
2021-02-16,6.15384
2021-02-17,5.6923
2021-02-18,4.61538
2021-02-19,5.38461
2021-02-20,2.61538
2021-02-21,1.6923
2021-02-22,5.23076
2021-02-23,5.07692
2021-02-24,6.15384
2021-02-25,4.30769
2021-02-26,6.92307
2021-02-27,4.46153
2021-02-28,3.84615
2021-03-01,2.92307
2021-03-02,6.30769
2021-03-03,5.53846
2021-03-04,5.53846
2021-03-05,4.92307
2021-03-06,4.92307
2021-03-07,2.46153
2021-03-08,5.53846
2021-03-09,7.38461
2021-03-10,6.0
2021-03-11,5.07692
2021-03-12,4.92307
2021-03-13,4.61538
2021-03-14,2.30769
2021-03-15,3.38461
2021-03-16,4.92307
2021-03-17,5.53846
2021-03-18,6.61538
2021-03-19,5.84615
2021-03-20,2.46153
2021-03-21,4.0
2021-03-22,5.6923
2021-03-23,5.23076
2021-03-24,5.84615
2021-03-25,4.76923
2021-03-26,4.46153
2021-03-27,3.23076
2021-03-28,2.92307
2021-03-29,5.07692
2021-03-30,4.76923
2021-03-31,5.53846
2021-04-01,7.84615
2021-04-02,6.15384
2021-04-03,2.61538
2021-04-04,4.30769
2021-04-05,7.23076
2021-04-06,9.07692
2021-04-07,7.38461
2021-04-08,8.0
2021-04-09,5.53846
2021-04-10,4.0
2021-04-11,4.92307
2021-04-12,11.38461
2021-04-13,7.84615
2021-04-14,10.0
2021-04-15,5.84615
2021-04-16,5.84615
2021-04-17,4.76923
2021-04-18,5.07692
2021-04-19,4.61538
2021-04-20,8.61538
2021-04-21,6.92307
2021-04-22,6.92307
2021-04-23,7.07692
2021-04-24,2.30769
2021-04-25,3.6923
2021-04-26,5.53846
2021-04-27,8.61538
2021-04-28,7.53846
2021-04-29,6.46153
2021-04-30,6.30769
2021-05-01,3.6923
2021-05-02,2.76923
2021-05-03,4.30769
2021-05-04,5.07692
2021-05-05,3.6923
2021-05-06,6.76923
2021-05-07,6.46153
2021-05-08,2.92307
2021-05-09,2.76923
2021-05-10,7.38461
2021-05-11,6.92307
2021-05-12,7.53846
2021-05-13,4.92307
2021-05-14,5.07692
2021-05-15,2.46153
2021-05-16,1.23076
2021-05-17,3.23076
2021-05-18,5.07692
2021-05-19,5.07692
2021-05-20,9.38461
2021-05-21,10.76923
2021-05-22,4.76923
2021-05-23,4.46153
2021-05-24,7.07692
2021-05-25,10.61538
2021-05-26,10.61538
2021-05-27,9.23076
2021-05-28,7.07692
2021-05-29,3.07692
2021-05-30,3.53846
2021-05-31,5.53846
2021-06-01,6.46153
2021-06-02,6.15384
2021-06-03,4.92307
2021-06-04,6.76923
2021-06-05,1.6923
2021-06-06,3.38461
2021-06-07,5.84615
2021-06-08,6.30769
2021-06-09,5.84615
2021-06-10,7.53846
2021-06-11,5.23076
2021-06-12,2.92307
2021-06-13,3.23076
2021-06-14,6.0
2021-06-15,4.76923
2021-06-16,7.6923
2021-06-17,7.53846
2021-06-18,3.07692
2021-06-19,1.53846
2021-06-20,2.15384
2021-06-21,6.0
2021-06-22,5.84615
2021-06-23,6.30769
2021-06-24,3.07692
2021-06-25,3.6923
2021-06-26,2.15384
2021-06-28,5.6923
2021-06-29,5.23076
2021-06-30,8.30769
2021-07-01,6.30769
2021-07-02,4.30769
2021-07-03,2.46153
2021-07-04,1.84615
2021-07-05,3.6923
2021-07-06,4.30769
2021-07-07,5.6923
2021-07-08,3.6923
2021-07-09,5.6923
2021-07-10,3.07692
2021-07-11,1.23076
2021-07-12,4.76923
2021-07-13,3.84615
2021-07-14,3.84615
2021-07-15,4.46153
2021-07-16,4.0
2021-07-17,1.84615
2021-07-18,0.76923
2021-07-19,3.84615
2021-07-20,4.92307
2021-07-21,5.84615
2021-07-22,4.76923
2021-07-23,3.84615
2021-07-24,2.15384
2021-07-25,1.53846
2021-07-26,4.46153
2021-07-27,4.61538
2021-07-28,5.53846
2021-07-29,7.07692
2021-07-30,5.38461
2021-07-31,2.92307
2021-08-01,1.6923
2021-08-02,5.07692
2021-08-03,2.61538
2021-08-04,2.15384
2021-08-05,3.84615
2021-08-06,3.6923
2021-08-07,2.61538
2021-08-08,4.46153
2021-08-09,7.23076
2021-08-10,5.38461
2021-08-11,9.6923
2021-08-12,6.15384
2021-08-13,4.46153
2021-08-14,3.53846
2021-08-15,3.23076
2021-08-16,4.92307
2021-08-17,7.6923
2021-08-18,7.84615
2021-08-19,8.92307
2021-08-20,5.53846
2021-08-21,6.61538
2021-08-22,1.84615
2021-08-23,6.61538
2021-08-24,7.84615
2021-08-25,4.46153
2021-08-26,6.46153
2021-08-27,6.46153
2021-08-28,4.0
2021-08-29,3.53846
2021-08-30,6.30769
2021-08-31,4.61538
2021-09-01,4.15384
2021-09-02,4.92307
2021-09-03,5.53846
2021-09-04,6.46153
2021-09-05,2.92307
2021-09-06,4.92307
2021-09-07,5.23076
2021-09-08,6.30769
2021-09-09,5.84615
2021-09-10,6.30769
2021-09-11,4.46153
2021-09-12,4.30769
2021-09-13,7.07692
2021-09-14,9.23076
2021-09-15,6.30769
2021-09-16,5.84615
2021-09-17,6.30769
2021-09-18,4.0
2021-09-19,2.61538
2021-09-20,2.46153
2021-09-21,2.46153
2021-09-22,5.07692
2021-09-23,4.30769
2021-09-24,8.15384
2021-09-25,2.76923
2021-09-26,3.6923
2021-09-27,4.76923
2021-09-28,5.07692
2021-09-29,7.84615
2021-09-30,6.92307
2021-10-01,5.6923
2021-10-02,3.6923
2021-10-03,3.38461
2021-10-04,3.84615
2021-10-05,5.84615
2021-10-06,3.84615
2021-10-07,6.76923
2021-10-08,7.6923
2021-10-09,3.53846
2021-10-10,2.61538
2021-10-11,5.6923
2021-10-12,7.53846
2021-10-13,8.0
2021-10-14,5.23076
2021-10-15,8.0
2021-10-16,6.76923
2021-10-17,3.53846
2021-10-18,5.23076
2021-10-19,4.61538
2021-10-20,6.46153
2021-10-21,5.84615
2021-10-22,7.23076
2021-10-23,2.76923
2021-10-24,2.61538
2021-10-25,4.0
2021-10-26,4.61538
2021-10-27,5.23076
2021-10-28,4.30769
2021-10-29,3.6923
2021-10-30,1.84615
2021-10-31,2.92307
2021-11-01,4.92307
2021-11-02,5.84615
2021-11-03,4.30769
2021-11-04,5.23076
2021-11-05,5.6923
2021-11-06,3.38461
2021-11-07,2.76923
2021-11-08,5.38461
2021-11-09,5.6923
2021-11-10,4.15384
2021-11-11,3.84615
2021-11-12,4.30769
2021-11-13,2.15384
2021-11-14,2.30769
2021-11-15,4.76923
2021-11-16,5.38461
2021-11-17,3.6923
2021-11-18,3.23076
2021-11-19,5.53846
2021-11-20,2.76923
2021-11-21,1.6923
2021-11-22,3.07692
2021-11-23,5.53846
2021-11-24,5.23076
2021-11-25,3.07692
2021-11-26,4.46153
2021-11-27,1.53846
2021-11-28,2.0
2021-11-29,3.84615
2021-11-30,3.6923
2021-12-01,5.07692
2021-12-02,3.84615
2021-12-03,3.38461
2021-12-04,2.76923
2021-12-05,1.6923
2021-12-06,2.30769
2021-12-07,3.07692
2021-12-08,4.15384
2021-12-09,3.6923
2021-12-10,4.92307
2021-12-11,1.23076
2021-12-12,2.0
2021-12-13,2.76923
2021-12-14,7.07692
2021-12-15,2.76923
2021-12-16,6.0
2021-12-17,3.07692
2021-12-18,2.46153
2021-12-19,1.07692
2021-12-20,6.61538
2021-12-21,8.76923
2021-12-22,9.38461
2021-12-23,13.07692
2021-12-24,9.23076
2021-12-25,4.92307
2021-12-26,4.76923
2021-12-27,5.07692
2021-12-28,7.6923
2021-12-29,4.61538
2021-12-30,8.0
2021-12-31,7.23076
2022-01-01,3.23076
2022-01-02,1.23076
2022-01-03,4.92307
2022-01-04,6.46153
2022-01-05,2.46153
2022-01-06,8.0
2022-01-07,4.30769
2022-01-08,5.6923
2022-01-09,3.23076
2022-01-10,6.0
2022-01-11,5.53846
2022-01-12,3.6923
2022-01-13,3.6923
2022-01-14,3.84615
2022-01-15,1.6923
2022-01-16,1.23076
2022-01-17,3.53846
2022-01-18,1.07692
2022-01-19,3.07692
2022-01-20,7.23076
2022-01-21,6.30769
2022-01-22,2.76923
2022-01-23,3.84615
2022-01-24,8.15384
2022-01-25,6.15384
2022-01-26,6.76923
2022-01-27,4.15384
2022-01-28,4.46153
2022-01-29,3.6923
2022-01-30,1.23076
2022-01-31,1.53846
2022-02-01,1.6923
2022-02-02,2.46153
2022-02-03,5.07692
2022-02-04,4.92307
2022-02-05,2.46153
2022-02-06,2.0
2022-02-07,4.61538
2022-02-08,3.6923
2022-02-09,5.07692
2022-02-10,2.76923
2022-02-11,3.6923
2022-02-12,2.0
2022-02-13,2.46153
2022-02-14,3.53846
2022-02-15,6.15384
2022-02-16,2.15384
2022-02-17,4.30769
2022-02-18,4.92307
2022-02-19,2.92307
2022-02-20,4.61538
2022-02-21,5.38461
2022-02-22,6.61538
2022-02-23,5.6923
2022-02-24,4.76923
2022-02-25,6.15384
2022-02-26,2.92307
2022-02-27,1.6923
2022-02-28,7.07692
2022-03-01,6.46153
2022-03-02,4.46153
2022-03-03,5.23076
2022-03-04,9.53846
2022-03-05,4.15384
2022-03-06,2.76923
2022-03-07,8.61538
2022-03-08,7.84615
2022-03-09,5.6923
2022-03-10,3.23076
2022-03-11,5.38461
2022-03-12,1.38461
2022-03-13,4.0
2022-03-14,6.76923
2022-03-15,6.46153
2022-03-16,4.76923
2022-03-17,6.0
2022-03-18,5.53846
2022-03-19,1.6923
2022-03-20,2.30769
2022-03-21,7.6923
2022-03-22,5.6923
2022-03-23,5.53846
2022-03-24,7.53846
2022-03-25,5.84615
2022-03-26,2.46153
2022-03-27,2.76923
2022-03-28,6.61538
2022-03-29,5.23076
2022-03-30,4.15384
2022-03-31,6.0
2022-04-01,4.76923
2022-04-02,2.30769
2022-04-03,2.0
2022-04-04,5.53846
2022-04-05,2.61538
2022-04-06,5.23076
2022-04-07,4.76923
2022-04-08,3.53846
2022-04-09,1.38461
2022-04-10,2.92307
2022-04-11,3.84615
2022-04-12,5.07692
2022-04-13,5.6923
2022-04-14,8.92307
2022-04-15,8.15384
2022-04-16,8.30769
2022-04-17,3.38461
2022-04-18,6.76923
2022-04-19,5.6923
2022-04-20,4.92307
2022-04-21,6.30769
2022-04-22,5.07692
2022-04-23,1.84615
2022-04-24,2.61538
2022-04-25,4.30769
2022-04-26,5.84615
2022-04-27,7.07692
2022-04-28,5.07692
2022-04-29,5.23076
2022-04-30,3.38461
2022-05-01,2.92307
2022-05-02,4.46153
2022-05-03,5.53846
2022-05-04,5.53846
2022-05-05,2.15384
2022-05-06,5.23076
2022-05-07,0.92307
2022-05-08,2.0
2022-05-09,4.30769
2022-05-10,3.07692
2022-05-11,3.38461
2022-05-12,5.6923
2022-05-13,3.53846
2022-05-14,1.38461
2022-05-15,4.30769
2022-05-16,3.6923
2022-05-17,4.0
2022-05-18,5.53846
2022-05-19,4.30769
2022-05-20,3.53846
2022-05-21,2.61538
2022-05-22,2.0
2022-05-23,5.23076
2022-05-24,7.07692
2022-05-25,4.46153
2022-05-26,3.23076
2022-05-27,1.84615
2022-05-28,1.84615
2022-05-29,2.92307
2022-05-30,3.6923
2022-05-31,5.53846
2022-06-01,2.15384
2022-06-02,3.84615
2022-06-03,5.07692
2022-06-04,1.53846
2022-06-05,2.92307
2022-06-06,1.53846
2022-06-07,3.07692
2022-06-08,3.53846
2022-06-09,6.30769
2022-06-10,7.38461
2022-06-11,5.07692
2022-06-12,2.30769
2022-06-13,6.0
2022-06-14,7.07692
2022-06-15,5.38461
2022-06-16,6.15384
2022-06-17,3.6923
2022-06-18,2.46153
2022-06-19,3.07692
2022-06-20,4.76923
2022-06-21,6.0
2022-06-22,4.76923
2022-06-23,8.30769
2022-06-24,4.15384
2022-06-25,2.0
2022-06-26,2.0
2022-06-27,18.92307
2022-06-28,6.30769
2022-06-29,7.23076
2022-06-30,4.61538
2022-07-01,10.92307
2022-07-02,6.76923
2022-07-03,5.38461
2022-07-04,9.53846
2022-07-05,57.23076
2022-07-06,100.0
2022-07-07,31.53846
2022-07-08,30.30769
2022-07-09,13.38461
2022-07-10,7.53846
2022-07-11,14.92307
2022-07-12,12.30769
2022-07-13,9.6923
2022-07-14,14.15384
2022-07-15,11.38461
2022-07-16,8.46153
2022-07-17,5.6923
2022-07-18,13.6923
2022-07-19,11.84615
2022-07-20,13.6923
2022-07-21,9.07692
2022-07-22,10.15384
2022-07-23,4.0
2022-07-24,5.38461
2022-07-25,29.84615
2022-07-26,20.15384
2022-07-27,28.92307
2022-07-28,18.92307
2022-07-29,17.23076
2022-07-30,8.0
2022-07-31,9.23076
2022-08-01,15.84615
2022-08-02,13.53846
2022-08-03,12.30769
2022-08-04,10.15384
2022-08-05,8.15384
2022-08-06,3.38461
2022-08-07,2.46153
2022-08-08,7.84615
2022-08-09,7.07692
2022-08-10,6.61538
2022-08-11,12.46153
2022-08-12,10.46153
2022-08-13,3.53846
2022-08-14,6.15384
2022-08-15,6.61538
2022-08-16,9.84615
2022-08-17,9.23076
2022-08-18,8.76923
2022-08-19,10.15384
2022-08-20,3.23076
2022-08-21,7.53846
2022-08-22,20.0
2022-08-23,14.15384
2022-08-24,12.76923
2022-08-25,7.84615
2022-08-26,9.6923
2022-08-27,5.07692
2022-08-28,3.07692
2022-08-29,8.76923
2022-08-30,12.0
2022-08-31,12.15384
2022-09-01,8.0
2022-09-02,8.0
2022-09-03,3.38461
2022-09-04,4.15384
2022-09-05,10.0
2022-09-06,9.38461
2022-09-07,6.76923
2022-09-08,6.92307
2022-09-09,4.15384
2022-09-10,2.15384
2022-09-11,3.23076
2022-09-12,4.61538
2022-09-13,9.07692
2022-09-14,8.76923
2022-09-15,7.38461
2022-09-16,7.23076
2022-09-17,3.23076
2022-09-18,4.46153
2022-09-19,10.76923
2022-09-20,9.53846
2022-09-21,8.0
2022-09-22,14.46153
2022-09-23,9.07692
2022-09-24,4.46153
2022-09-25,3.84615
2022-09-26,12.30769
2022-09-27,7.84615
2022-09-28,10.30769
2022-09-29,7.38461
2022-09-30,7.84615
2022-10-01,4.15384
2022-10-02,2.61538
2022-10-03,3.6923
2022-10-04,8.15384
2022-10-05,6.0
2022-10-06,6.92307
2022-10-07,6.0
2022-10-08,3.23076
2022-10-09,3.38461
2022-10-10,4.30769
2022-10-11,8.30769
2022-10-12,7.38461
2022-10-13,8.0
2022-10-14,8.15384
2022-10-15,4.15384
2022-10-16,2.76923
2022-10-17,8.15384
2022-10-18,8.46153
2022-10-19,5.53846
2022-10-20,7.53846
2022-10-21,6.76923
2022-10-22,3.23076
2022-10-23,2.15384
2022-10-24,7.84615
2022-10-25,6.0
2022-10-26,6.46153
2022-10-27,5.84615
2022-10-28,6.46153
2022-10-29,1.38461
2022-10-30,2.46153
2022-10-31,6.46153
2022-11-01,6.15384
2022-11-02,6.61538
2022-11-03,7.53846
2022-11-04,6.46153
2022-11-05,2.15384
2022-11-06,3.23076
2022-11-07,5.6923
2022-11-08,6.92307
2022-11-09,6.92307
2022-11-10,7.38461
2022-11-11,8.30769
2022-11-12,2.30769
2022-11-13,2.46153
2022-11-14,7.07692
2022-11-15,7.38461
2022-11-16,4.92307
2022-11-17,6.61538
2022-11-18,8.46153
2022-11-19,2.61538
2022-11-20,2.92307
2022-11-21,7.38461
2022-11-22,5.38461
2022-11-23,6.30769
2022-11-24,5.07692
2022-11-25,4.61538
2022-11-26,1.6923
2022-11-27,2.30769
2022-11-28,6.61538
2022-11-29,8.15384
2022-11-30,3.84615
2022-12-01,8.0
2022-12-02,4.0
2022-12-03,3.53846
2022-12-04,1.38461
2022-12-05,6.76923
2022-12-06,7.84615
2022-12-07,7.07692
2022-12-08,9.23076
2022-12-09,10.61538
2022-12-10,3.84615
2022-12-11,2.30769
2022-12-12,7.23076
2022-12-13,5.53846
2022-12-14,8.46153
2022-12-15,7.53846
2022-12-16,6.76923
2022-12-17,3.07692
2022-12-18,1.53846
2022-12-19,6.15384
2022-12-20,6.61538
2022-12-21,7.53846
2022-12-22,5.53846
2022-12-23,5.6923
2022-12-24,3.53846
2022-12-25,2.46153
2022-12-26,7.07692
2022-12-27,8.15384
2022-12-28,7.23076
2022-12-29,8.61538
2022-12-30,6.15384
2022-12-31,3.53846
2023-01-01,4.0
2023-01-02,8.61538
2023-01-03,7.84615
2023-01-04,7.23076
2023-01-05,6.92307
2023-01-06,7.38461
2023-01-07,3.53846
2023-01-08,1.53846
2023-01-09,5.84615
2023-01-10,5.84615
2023-01-11,8.0
2023-01-12,10.46153
2023-01-13,8.0
2023-01-14,4.61538
2023-01-15,3.23076
2023-01-16,8.15384
2023-01-17,8.30769
2023-01-18,8.30769
2023-01-19,7.23076
2023-01-20,6.30769
2023-01-21,4.0
2023-01-22,2.15384
2023-01-23,2.15384
2023-01-24,3.84615
2023-01-25,6.61538
2023-01-26,5.07692
2023-01-27,6.30769
2023-01-28,4.15384
2023-01-29,2.0
2023-01-30,8.76923
2023-01-31,6.92307
2023-02-01,6.76923
2023-02-02,7.6923
2023-02-03,5.23076
2023-02-04,3.23076
2023-02-05,3.23076
2023-02-06,9.23076
2023-02-07,15.38461
2023-02-08,18.61538
2023-02-09,13.07692
2023-02-10,10.0
2023-02-11,4.61538
2023-02-12,2.92307
2023-02-13,10.30769
2023-02-14,9.84615
2023-02-15,8.92307
2023-02-16,8.61538
2023-02-17,9.38461
2023-02-18,4.15384
2023-02-19,2.61538
2023-02-20,7.38461
2023-02-21,7.84615
2023-02-22,8.76923
2023-02-23,8.0
2023-02-24,10.46153
2023-02-25,5.6923
2023-02-26,2.76923
2023-02-27,7.84615
2023-02-28,7.6923
2023-03-01,4.92307
2023-03-02,6.15384
2023-03-03,6.46153
2023-03-04,3.23076
2023-03-05,5.23076
2023-03-06,5.53846
2023-03-07,9.23076
2023-03-08,9.84615
2023-03-09,8.0
2023-03-10,7.84615
2023-03-11,3.84615
2023-03-12,4.15384
2023-03-13,8.0
2023-03-14,12.46153
2023-03-15,11.23076
2023-03-16,10.76923
2023-03-17,9.38461
2023-03-18,4.0
2023-03-19,5.23076
2023-03-20,13.53846
2023-03-21,10.61538
2023-03-22,7.6923
2023-03-23,11.07692
2023-03-24,8.46153
2023-03-25,4.0
2023-03-26,2.76923
2023-03-27,7.6923
2023-03-28,11.38461
2023-03-29,8.30769
2023-03-30,7.84615
2023-03-31,5.07692
2023-04-01,3.53846
2023-04-02,2.46153
2023-04-03,7.6923
2023-04-04,8.46153
2023-04-05,8.92307
2023-04-06,8.46153
2023-04-07,9.38461
2023-04-08,2.61538
2023-04-09,0.92307
2023-04-10,7.6923
2023-04-11,9.38461
2023-04-12,8.15384
2023-04-13,8.76923
2023-04-14,10.76923
2023-04-15,3.84615
2023-04-16,5.07692
2023-04-17,12.30769
2023-04-18,10.30769
2023-04-19,9.6923
2023-04-20,9.53846
2023-04-21,7.84615
2023-04-22,3.84615
2023-04-23,4.92307
2023-04-24,9.84615
2023-04-25,9.07692
2023-04-26,10.46153
2023-04-27,8.61538
2023-04-28,5.84615
2023-04-29,3.6923
2023-04-30,2.92307
2023-05-01,5.53846
2023-05-02,8.61538
2023-05-03,11.53846
2023-05-04,9.23076
2023-05-05,2.0
2023-05-06,3.38461
2023-05-07,4.15384
2023-05-08,9.07692
2023-05-09,8.76923
2023-05-10,6.46153
2023-05-11,10.15384
2023-05-12,7.38461
2023-05-13,3.53846
2023-05-14,2.61538
2023-05-15,8.92307
2023-05-16,8.30769
2023-05-17,8.0
2023-05-18,8.61538
2023-05-19,6.30769
2023-05-20,2.92307
2023-05-21,2.46153
2023-05-22,8.30769
2023-05-23,8.30769
2023-05-24,8.46153
2023-05-25,7.38461
2023-05-26,8.30769
2023-05-27,3.23076
2023-05-28,3.07692
2023-05-29,4.61538
2023-05-30,9.23076
2023-05-31,8.92307
2023-06-01,7.84615
2023-06-02,8.15384
2023-06-03,3.38461
2023-06-04,3.38461
