date,대습상속
2020-10-26,30.0
2020-10-27,33.43283
2020-10-28,29.85074
2020-10-29,27.16417
2020-10-30,25.67164
2020-10-31,13.43283
2020-11-01,14.32835
2020-11-02,29.55223
2020-11-03,25.97014
2020-11-04,25.37313
2020-11-05,23.58208
2020-11-06,25.07462
2020-11-07,9.85074
2020-11-08,14.62686
2020-11-09,28.3582
2020-11-10,24.62686
2020-11-11,26.41791
2020-11-12,28.80597
2020-11-13,25.37313
2020-11-14,17.46268
2020-11-15,20.59701
2020-11-16,23.43283
2020-11-17,28.50746
2020-11-18,25.82089
2020-11-19,29.55223
2020-11-20,26.71641
2020-11-21,14.92537
2020-11-22,17.46268
2020-11-23,29.85074
2020-11-24,25.22388
2020-11-25,23.28358
2020-11-26,26.56716
2020-11-27,22.38805
2020-11-28,12.38805
2020-11-29,13.43283
2020-11-30,23.73134
2020-12-01,21.34328
2020-12-02,22.08955
2020-12-03,24.47761
2020-12-04,23.58208
2020-12-05,15.07462
2020-12-06,15.37313
2020-12-07,26.41791
2020-12-08,29.40298
2020-12-09,30.89552
2020-12-10,28.65671
2020-12-11,21.34328
2020-12-12,12.38805
2020-12-13,18.0597
2020-12-14,35.52238
2020-12-15,35.07462
2020-12-16,27.91044
2020-12-17,29.55223
2020-12-18,22.53731
2020-12-19,14.62686
2020-12-20,11.34328
2020-12-21,19.55223
2020-12-22,23.13432
2020-12-23,17.91044
2020-12-24,18.20895
2020-12-25,10.0
2020-12-26,8.95522
2020-12-27,12.83582
2020-12-28,18.65671
2020-12-29,16.71641
2020-12-30,14.47761
2020-12-31,15.67164
2021-01-01,10.14925
2021-01-02,10.74626
2021-01-03,9.85074
2021-01-04,18.3582
2021-01-05,21.04477
2021-01-06,20.14925
2021-01-07,24.77611
2021-01-08,19.70149
2021-01-09,16.26865
2021-01-10,12.68656
2021-01-11,21.79104
2021-01-12,22.53731
2021-01-13,18.95522
2021-01-14,30.59701
2021-01-15,18.0597
2021-01-16,10.2985
2021-01-17,13.13432
2021-01-18,17.16417
2021-01-19,23.88059
2021-01-20,18.65671
2021-01-21,18.3582
2021-01-22,20.2985
2021-01-23,11.64179
2021-01-24,12.53731
2021-01-25,21.49253
2021-01-26,22.83582
2021-01-27,24.62686
2021-01-28,21.04477
2021-01-29,21.34328
2021-01-30,12.2388
2021-01-31,13.28358
2021-02-01,23.13432
2021-02-02,21.19402
2021-02-03,27.76119
2021-02-04,21.34328
2021-02-05,23.43283
2021-02-06,11.49253
2021-02-07,14.92537
2021-02-08,21.64179
2021-02-09,22.98507
2021-02-10,20.14925
2021-02-11,9.55223
2021-02-12,13.88059
2021-02-13,14.1791
2021-02-14,14.1791
2021-02-15,24.1791
2021-02-16,23.28358
2021-02-17,24.62686
2021-02-18,24.1791
2021-02-19,24.47761
2021-02-20,12.53731
2021-02-21,11.04477
2021-02-22,29.10447
2021-02-23,27.76119
2021-02-24,17.31343
2021-02-25,22.2388
2021-02-26,16.1194
2021-02-27,13.13432
2021-02-28,11.34328
2021-03-01,18.80597
2021-03-02,22.2388
2021-03-03,26.56716
2021-03-04,25.07462
2021-03-05,21.79104
2021-03-06,12.83582
2021-03-07,16.1194
2021-03-08,25.82089
2021-03-09,34.47761
2021-03-10,31.19402
2021-03-11,24.92537
2021-03-12,26.56716
2021-03-13,16.71641
2021-03-14,17.91044
2021-03-15,35.97014
2021-03-16,33.58208
2021-03-17,28.0597
2021-03-18,25.67164
2021-03-19,28.95522
2021-03-20,18.65671
2021-03-21,14.77611
2021-03-22,22.98507
2021-03-23,28.20895
2021-03-24,25.22388
2021-03-25,22.2388
2021-03-26,27.46268
2021-03-27,14.92537
2021-03-28,18.65671
2021-03-29,25.82089
2021-03-30,27.91044
2021-03-31,28.50746
2021-04-01,24.92537
2021-04-02,23.88059
2021-04-03,15.82089
2021-04-04,14.92537
2021-04-05,25.82089
2021-04-06,26.56716
2021-04-07,29.25373
2021-04-08,23.58208
2021-04-09,18.0597
2021-04-10,15.67164
2021-04-11,30.89552
2021-04-12,25.37313
2021-04-13,25.37313
2021-04-14,34.92537
2021-04-15,25.37313
2021-04-16,23.13432
2021-04-17,15.37313
2021-04-18,16.86567
2021-04-19,31.19402
2021-04-20,35.22388
2021-04-21,28.0597
2021-04-22,28.3582
2021-04-23,26.86567
2021-04-24,14.32835
2021-04-25,16.26865
2021-04-26,21.64179
2021-04-27,23.13432
2021-04-28,21.94029
2021-04-29,21.34328
2021-04-30,18.3582
2021-05-01,12.53731
2021-05-02,9.85074
2021-05-03,25.07462
2021-05-04,18.65671
2021-05-05,14.77611
2021-05-06,23.88059
2021-05-07,24.92537
2021-05-08,13.28358
2021-05-09,14.02985
2021-05-10,33.43283
2021-05-11,25.22388
2021-05-12,24.1791
2021-05-13,19.25373
2021-05-14,21.94029
2021-05-15,13.13432
2021-05-16,12.38805
2021-05-17,25.52238
2021-05-18,21.19402
2021-05-19,11.04477
2021-05-20,20.59701
2021-05-21,19.40298
2021-05-22,11.04477
2021-05-23,11.94029
2021-05-24,21.34328
2021-05-25,24.32835
2021-05-26,27.31343
2021-05-27,23.58208
2021-05-28,20.0
2021-05-29,13.28358
2021-05-30,11.19402
2021-05-31,25.22388
2021-06-01,22.68656
2021-06-02,29.85074
2021-06-03,23.13432
2021-06-04,21.94029
2021-06-05,13.88059
2021-06-06,16.56716
2021-06-07,27.46268
2021-06-08,35.52238
2021-06-09,33.73134
2021-06-10,34.62686
2021-06-11,27.16417
2021-06-12,15.67164
2021-06-13,18.95522
2021-06-14,28.3582
2021-06-15,37.76119
2021-06-16,37.91044
2021-06-17,29.85074
2021-06-18,21.49253
2021-06-19,14.32835
2021-06-20,14.32835
2021-06-21,24.32835
2021-06-22,25.97014
2021-06-23,26.86567
2021-06-24,18.80597
2021-06-25,20.59701
2021-06-26,11.94029
2021-06-27,14.77611
2021-06-28,26.56716
2021-06-29,22.68656
2021-06-30,19.40298
2021-07-01,22.2388
2021-07-02,16.1194
2021-07-03,11.49253
2021-07-04,12.53731
2021-07-05,25.22388
2021-07-06,23.58208
2021-07-07,24.62686
2021-07-08,22.68656
2021-07-09,23.13432
2021-07-10,9.10447
2021-07-11,10.89552
2021-07-12,23.43283
2021-07-13,21.64179
2021-07-14,25.82089
2021-07-15,24.02985
2021-07-16,25.97014
2021-07-17,11.94029
2021-07-18,11.64179
2021-07-19,17.76119
2021-07-20,21.04477
2021-07-21,16.86567
2021-07-22,20.14925
2021-07-23,16.86567
2021-07-24,9.70149
2021-07-25,11.79104
2021-07-26,20.0
2021-07-27,18.3582
2021-07-28,21.34328
2021-07-29,20.74626
2021-07-30,19.55223
2021-07-31,11.64179
2021-08-01,9.40298
2021-08-02,19.70149
2021-08-03,24.02985
2021-08-04,21.34328
2021-08-05,21.79104
2021-08-06,20.44776
2021-08-07,14.02985
2021-08-08,12.38805
2021-08-09,26.41791
2021-08-10,19.85074
2021-08-11,25.97014
2021-08-12,27.76119
2021-08-13,14.62686
2021-08-14,13.58208
2021-08-15,11.64179
2021-08-16,12.83582
2021-08-17,24.32835
2021-08-18,25.67164
2021-08-19,25.22388
2021-08-20,20.74626
2021-08-21,10.59701
2021-08-22,11.79104
2021-08-23,20.89552
2021-08-24,24.02985
2021-08-25,24.92537
2021-08-26,22.08955
2021-08-27,23.73134
2021-08-28,7.91044
2021-08-29,8.3582
2021-08-30,25.67164
2021-08-31,25.97014
2021-09-01,19.85074
2021-09-02,21.79104
2021-09-03,23.88059
2021-09-04,10.14925
2021-09-05,10.2985
2021-09-06,22.83582
2021-09-07,19.55223
2021-09-08,23.28358
2021-09-09,19.70149
2021-09-10,17.91044
2021-09-11,10.59701
2021-09-12,9.10447
2021-09-13,22.53731
2021-09-14,25.67164
2021-09-15,26.26865
2021-09-16,21.64179
2021-09-17,18.50746
2021-09-18,9.40298
2021-09-19,10.2985
2021-09-20,13.43283
2021-09-21,12.68656
2021-09-22,17.91044
2021-09-23,33.73134
2021-09-24,24.62686
2021-09-25,19.10447
2021-09-26,19.40298
2021-09-27,30.14925
2021-09-28,24.02985
2021-09-29,27.76119
2021-09-30,28.65671
2021-10-01,24.62686
2021-10-02,14.47761
2021-10-03,17.01492
2021-10-04,18.65671
2021-10-05,26.71641
2021-10-06,33.58208
2021-10-07,29.10447
2021-10-08,25.97014
2021-10-09,16.56716
2021-10-10,17.31343
2021-10-11,19.70149
2021-10-12,26.41791
2021-10-13,33.58208
2021-10-14,31.34328
2021-10-15,42.98507
2021-10-16,16.56716
2021-10-17,15.52238
2021-10-18,33.28358
2021-10-19,30.89552
2021-10-20,27.76119
2021-10-21,28.80597
2021-10-22,21.34328
2021-10-23,12.08955
2021-10-24,14.1791
2021-10-25,31.19402
2021-10-26,25.67164
2021-10-27,26.41791
2021-10-28,24.47761
2021-10-29,22.2388
2021-10-30,15.82089
2021-10-31,15.07462
2021-11-01,23.73134
2021-11-02,25.52238
2021-11-03,32.38805
2021-11-04,23.73134
2021-11-05,22.53731
2021-11-06,10.2985
2021-11-07,14.92537
2021-11-08,26.71641
2021-11-09,28.95522
2021-11-10,34.47761
2021-11-11,29.55223
2021-11-12,22.2388
2021-11-13,18.50746
2021-11-14,14.32835
2021-11-15,27.91044
2021-11-16,29.55223
2021-11-17,37.61194
2021-11-18,25.52238
2021-11-19,25.97014
2021-11-20,17.76119
2021-11-21,17.61194
2021-11-22,28.80597
2021-11-23,28.50746
2021-11-24,24.1791
2021-11-25,32.08955
2021-11-26,24.1791
2021-11-27,16.86567
2021-11-28,16.1194
2021-11-29,25.97014
2021-11-30,23.13432
2021-12-01,25.52238
2021-12-02,23.88059
2021-12-03,24.47761
2021-12-04,15.37313
2021-12-05,13.88059
2021-12-06,27.91044
2021-12-07,30.2985
2021-12-08,34.47761
2021-12-09,42.2388
2021-12-10,29.40298
2021-12-11,14.32835
2021-12-12,18.95522
2021-12-13,33.73134
2021-12-14,30.14925
2021-12-15,37.61194
2021-12-16,32.08955
2021-12-17,30.44776
2021-12-18,11.34328
2021-12-19,15.37313
2021-12-20,30.0
2021-12-21,30.89552
2021-12-22,22.38805
2021-12-23,22.53731
2021-12-24,19.85074
2021-12-25,8.20895
2021-12-26,8.80597
2021-12-27,23.43283
2021-12-28,21.94029
2021-12-29,28.65671
2021-12-30,20.2985
2021-12-31,14.92537
2022-01-01,8.3582
2022-01-02,12.38805
2022-01-03,25.37313
2022-01-04,24.92537
2022-01-05,20.74626
2022-01-06,24.02985
2022-01-07,21.79104
2022-01-08,12.83582
2022-01-09,14.92537
2022-01-10,30.14925
2022-01-11,27.16417
2022-01-12,26.71641
2022-01-13,24.77611
2022-01-14,21.49253
2022-01-15,15.07462
2022-01-16,11.94029
2022-01-17,25.07462
2022-01-18,22.98507
2022-01-19,19.70149
2022-01-20,19.25373
2022-01-21,20.89552
2022-01-22,14.92537
2022-01-23,13.58208
2022-01-24,23.43283
2022-01-25,24.77611
2022-01-26,19.40298
2022-01-27,24.1791
2022-01-28,20.2985
2022-01-29,10.74626
2022-01-30,10.74626
2022-01-31,12.98507
2022-02-01,14.47761
2022-02-02,16.26865
2022-02-03,27.61194
2022-02-04,29.40298
2022-02-05,14.62686
2022-02-06,20.44776
2022-02-07,32.38805
2022-02-08,24.77611
2022-02-09,30.2985
2022-02-10,28.80597
2022-02-11,20.89552
2022-02-12,15.07462
2022-02-13,16.26865
2022-02-14,28.80597
2022-02-15,27.76119
2022-02-16,24.92537
2022-02-17,27.46268
2022-02-18,26.26865
2022-02-19,14.47761
2022-02-20,10.0
2022-02-21,26.56716
2022-02-22,28.0597
2022-02-23,25.82089
2022-02-24,25.07462
2022-02-25,19.85074
2022-02-26,14.32835
2022-02-27,11.79104
2022-02-28,22.08955
2022-03-01,14.62686
2022-03-02,22.08955
2022-03-03,27.16417
2022-03-04,23.13432
2022-03-05,12.38805
2022-03-06,13.43283
2022-03-07,25.82089
2022-03-08,23.28358
2022-03-09,11.79104
2022-03-10,27.76119
2022-03-11,20.0
2022-03-12,13.73134
2022-03-13,15.22388
2022-03-14,26.56716
2022-03-15,30.0
2022-03-16,24.77611
2022-03-17,31.34328
2022-03-18,27.61194
2022-03-19,14.32835
2022-03-20,14.77611
2022-03-21,27.61194
2022-03-22,26.26865
2022-03-23,32.83582
2022-03-24,29.25373
2022-03-25,25.67164
2022-03-26,18.50746
2022-03-27,13.43283
2022-03-28,27.46268
2022-03-29,32.2388
2022-03-30,27.16417
2022-03-31,30.14925
2022-04-01,21.19402
2022-04-02,14.92537
2022-04-03,17.61194
2022-04-04,24.1791
2022-04-05,35.52238
2022-04-06,28.3582
2022-04-07,33.43283
2022-04-08,24.77611
2022-04-09,15.07462
2022-04-10,13.58208
2022-04-11,31.49253
2022-04-12,32.98507
2022-04-13,32.83582
2022-04-14,44.62686
2022-04-15,32.08955
2022-04-16,14.62686
2022-04-17,22.83582
2022-04-18,37.01492
2022-04-19,34.32835
2022-04-20,42.2388
2022-04-21,31.19402
2022-04-22,26.71641
2022-04-23,24.92537
2022-04-24,40.14925
2022-04-25,32.08955
2022-04-26,36.26865
2022-04-27,37.16417
2022-04-28,32.83582
2022-04-29,28.0597
2022-04-30,9.55223
2022-05-01,13.73134
2022-05-02,33.28358
2022-05-03,30.0
2022-05-04,23.13432
2022-05-05,18.20895
2022-05-06,35.67164
2022-05-07,17.91044
2022-05-08,15.67164
2022-05-09,30.44776
2022-05-10,32.08955
2022-05-11,32.38805
2022-05-12,28.3582
2022-05-13,22.83582
2022-05-14,12.38805
2022-05-15,14.92537
2022-05-16,31.64179
2022-05-17,29.40298
2022-05-18,25.22388
2022-05-19,32.38805
2022-05-20,23.43283
2022-05-21,27.91044
2022-05-22,50.59701
2022-05-23,31.79104
2022-05-24,36.41791
2022-05-25,32.98507
2022-05-26,34.92537
2022-05-27,31.94029
2022-05-28,13.58208
2022-05-29,17.46268
2022-05-30,31.19402
2022-05-31,25.67164
2022-06-01,15.97014
2022-06-02,27.76119
2022-06-03,29.55223
2022-06-04,20.74626
2022-06-05,14.77611
2022-06-06,21.49253
2022-06-07,34.1791
2022-06-08,33.28358
2022-06-09,37.91044
2022-06-10,32.38805
2022-06-11,100.0
2022-06-12,42.68656
2022-06-13,43.73134
2022-06-14,37.01492
2022-06-15,36.1194
2022-06-16,40.0
2022-06-17,31.64179
2022-06-18,17.61194
2022-06-19,20.89552
2022-06-20,32.38805
2022-06-21,30.14925
2022-06-22,32.83582
2022-06-23,32.53731
2022-06-24,29.55223
2022-06-25,13.88059
2022-06-26,15.52238
2022-06-27,30.14925
2022-06-28,25.22388
2022-06-29,27.61194
2022-06-30,30.44776
2022-07-01,21.49253
2022-07-02,16.56716
2022-07-03,13.13432
2022-07-04,31.94029
2022-07-05,30.14925
2022-07-06,27.46268
2022-07-07,25.22388
2022-07-08,22.83582
2022-07-09,13.88059
2022-07-10,14.02985
2022-07-11,30.0
2022-07-12,31.34328
2022-07-13,20.59701
2022-07-14,26.86567
2022-07-15,22.2388
2022-07-16,11.34328
2022-07-17,14.47761
2022-07-18,25.67164
2022-07-19,28.20895
2022-07-20,28.65671
2022-07-21,27.76119
2022-07-22,24.32835
2022-07-23,13.28358
2022-07-24,11.04477
2022-07-25,23.13432
2022-07-26,25.82089
2022-07-27,24.32835
2022-07-28,20.74626
2022-07-29,17.31343
2022-07-30,13.88059
2022-07-31,9.85074
2022-08-01,22.83582
2022-08-02,25.97014
2022-08-03,25.97014
2022-08-04,27.31343
2022-08-05,23.13432
2022-08-06,10.74626
2022-08-07,10.14925
2022-08-08,26.56716
2022-08-09,22.53731
2022-08-10,22.53731
2022-08-11,24.77611
2022-08-12,19.70149
2022-08-13,10.74626
2022-08-14,10.0
2022-08-15,11.04477
2022-08-16,27.31343
2022-08-17,27.61194
2022-08-18,23.43283
2022-08-19,21.64179
2022-08-20,7.61194
2022-08-21,12.83582
2022-08-22,24.32835
2022-08-23,25.37313
2022-08-24,24.47761
2022-08-25,28.95522
2022-08-26,21.94029
2022-08-27,11.94029
2022-08-28,12.98507
2022-08-29,22.08955
2022-08-30,25.07462
2022-08-31,22.38805
2022-09-01,24.92537
2022-09-02,27.31343
2022-09-03,10.44776
2022-09-04,12.2388
2022-09-05,29.40298
2022-09-06,29.25373
2022-09-07,29.40298
2022-09-08,20.0
2022-09-09,14.77611
2022-09-10,14.32835
2022-09-11,12.83582
2022-09-12,17.91044
2022-09-13,34.77611
2022-09-14,28.3582
2022-09-15,31.34328
2022-09-16,24.62686
2022-09-17,17.31343
2022-09-18,15.67164
2022-09-19,33.73134
2022-09-20,29.10447
2022-09-21,26.41791
2022-09-22,28.3582
2022-09-23,23.73134
2022-09-24,9.70149
2022-09-25,9.55223
2022-09-26,29.10447
2022-09-27,27.76119
2022-09-28,23.58208
2022-09-29,26.41791
2022-09-30,28.3582
2022-10-01,10.44776
2022-10-02,14.02985
2022-10-03,17.76119
2022-10-04,26.56716
2022-10-05,31.19402
2022-10-06,30.0
2022-10-07,26.86567
2022-10-08,13.58208
2022-10-09,12.68656
2022-10-10,13.73134
2022-10-11,32.2388
2022-10-12,29.40298
2022-10-13,28.65671
2022-10-14,25.37313
2022-10-15,14.92537
2022-10-16,18.65671
2022-10-17,26.56716
2022-10-18,28.20895
2022-10-19,29.85074
2022-10-20,25.67164
2022-10-21,25.52238
2022-10-22,13.58208
2022-10-23,9.40298
2022-10-24,38.95522
2022-10-25,30.14925
2022-10-26,25.82089
2022-10-27,26.86567
2022-10-28,22.83582
2022-10-29,13.43283
2022-10-30,11.04477
2022-10-31,21.49253
2022-11-01,23.28358
2022-11-02,27.01492
2022-11-03,25.82089
2022-11-04,22.38805
2022-11-05,10.89552
2022-11-06,10.89552
2022-11-07,22.83582
2022-11-08,29.10447
2022-11-09,26.71641
2022-11-10,25.37313
2022-11-11,18.50746
2022-11-12,10.44776
2022-11-13,8.95522
2022-11-14,24.1791
2022-11-15,28.95522
2022-11-16,22.53731
2022-11-17,21.64179
2022-11-18,23.43283
2022-11-19,11.04477
2022-11-20,10.59701
2022-11-21,21.34328
2022-11-22,26.41791
2022-11-23,29.10447
2022-11-24,28.20895
2022-11-25,22.53731
2022-11-26,11.64179
2022-11-27,10.44776
2022-11-28,29.55223
2022-11-29,30.2985
2022-11-30,27.31343
2022-12-01,24.02985
2022-12-02,17.76119
2022-12-03,9.25373
2022-12-04,14.62686
2022-12-05,27.01492
2022-12-06,25.52238
2022-12-07,28.20895
2022-12-08,26.26865
2022-12-09,22.68656
2022-12-10,14.62686
2022-12-11,14.77611
2022-12-12,29.70149
2022-12-13,31.49253
2022-12-14,29.25373
2022-12-15,26.41791
2022-12-16,24.47761
2022-12-17,16.1194
2022-12-18,16.41791
2022-12-19,29.85074
2022-12-20,28.20895
2022-12-21,25.82089
2022-12-22,20.14925
2022-12-23,16.71641
2022-12-24,9.85074
2022-12-25,7.91044
2022-12-26,21.34328
2022-12-27,28.65671
2022-12-28,21.79104
2022-12-29,20.2985
2022-12-30,15.37313
2022-12-31,9.25373
2023-01-01,9.10447
2023-01-02,20.0
2023-01-03,17.16417
2023-01-04,23.43283
2023-01-05,24.92537
2023-01-06,20.44776
2023-01-07,11.64179
2023-01-08,12.08955
2023-01-09,25.82089
2023-01-10,21.19402
2023-01-11,22.83582
2023-01-12,23.28358
2023-01-13,22.98507
2023-01-14,12.2388
2023-01-15,14.32835
2023-01-16,23.58208
2023-01-17,27.61194
2023-01-18,24.02985
2023-01-19,22.53731
2023-01-20,17.16417
2023-01-21,11.04477
2023-01-22,15.37313
2023-01-23,15.52238
2023-01-24,16.56716
2023-01-25,27.16417
2023-01-26,28.20895
2023-01-27,26.1194
2023-01-28,14.62686
2023-01-29,13.28358
2023-01-30,27.76119
2023-01-31,23.13432
2023-02-01,22.38805
2023-02-02,24.1791
2023-02-03,24.62686
2023-02-04,12.38805
2023-02-05,12.83582
2023-02-06,26.1194
2023-02-07,26.71641
2023-02-08,27.46268
2023-02-09,27.76119
2023-02-10,24.77611
2023-02-11,16.1194
2023-02-12,17.91044
2023-02-13,32.68656
2023-02-14,28.65671
2023-02-15,28.95522
2023-02-16,27.31343
2023-02-17,25.97014
2023-02-18,10.89552
2023-02-19,11.94029
2023-02-20,26.71641
2023-02-21,30.14925
2023-02-22,28.95522
2023-02-23,31.04477
2023-02-24,24.77611
2023-02-25,14.32835
2023-02-26,12.08955
2023-02-27,25.97014
2023-02-28,30.14925
2023-03-01,18.95522
2023-03-02,27.61194
2023-03-03,20.74626
2023-03-04,15.97014
2023-03-05,11.64179
2023-03-06,28.50746
2023-03-07,28.95522
2023-03-08,32.68656
2023-03-09,24.32835
2023-03-10,24.1791
2023-03-11,14.77611
2023-03-12,14.92537
2023-03-13,29.70149
2023-03-14,27.46268
2023-03-15,29.70149
2023-03-16,30.2985
2023-03-17,22.53731
2023-03-18,12.83582
2023-03-19,12.98507
2023-03-20,26.1194
2023-03-21,30.2985
2023-03-22,28.95522
2023-03-23,32.38805
2023-03-24,27.46268
2023-03-25,15.37313
2023-03-26,15.07462
2023-03-27,30.14925
2023-03-28,29.10447
2023-03-29,31.79104
2023-03-30,22.38805
2023-03-31,19.70149
2023-04-01,13.88059
2023-04-02,16.86567
2023-04-03,28.0597
2023-04-04,27.46268
2023-04-05,29.40298
2023-04-06,28.80597
2023-04-07,25.37313
2023-04-08,15.37313
2023-04-09,14.92537
2023-04-10,30.89552
2023-04-11,30.89552
2023-04-12,35.22388
2023-04-13,34.77611
2023-04-14,25.97014
2023-04-15,16.26865
2023-04-16,21.34328
2023-04-17,31.04477
2023-04-18,30.44776
2023-04-19,29.55223
2023-04-20,32.2388
2023-04-21,31.34328
2023-04-22,18.20895
2023-04-23,14.62686
2023-04-24,35.67164
2023-04-25,31.79104
2023-04-26,31.19402
2023-04-27,24.1791
2023-04-28,24.02985
2023-04-29,9.70149
2023-04-30,12.38805
2023-05-01,17.01492
2023-05-02,27.46268
2023-05-03,29.40298
2023-05-04,22.83582
2023-05-05,12.83582
2023-05-06,13.43283
2023-05-07,12.98507
2023-05-08,29.85074
2023-05-09,25.52238
2023-05-10,26.86567
2023-05-11,31.34328
2023-05-12,24.32835
2023-05-13,16.56716
2023-05-14,9.10447
2023-05-15,28.3582
2023-05-16,27.01492
2023-05-17,29.10447
2023-05-18,28.80597
2023-05-19,25.37313
2023-05-20,13.58208
2023-05-21,14.62686
2023-05-22,25.52238
2023-05-23,29.40298
2023-05-24,31.04477
2023-05-25,33.43283
2023-05-26,21.94029
2023-05-27,12.98507
2023-05-28,16.71641
2023-05-29,17.16417
2023-05-30,27.76119
