date,한국조선해양주가
2023-05-26,23.50805
2023-05-27,2.35359
2023-05-28,1.67544
2023-05-29,3.67799
2023-05-30,28.43066
2023-05-31,23.93888
2023-06-01,24.20217
2023-06-02,26.97063
2023-06-03,2.61688
2023-06-04,1.75123
2023-06-05,36.16164
2023-06-06,4.779
2023-06-07,31.13531
2023-06-08,28.25115
2023-06-09,26.65948
2023-06-10,2.59294
2023-06-11,2.04643
2023-06-12,27.05042
2023-06-13,26.90681
2023-06-14,30.1101
2023-06-15,32.39588
2023-06-16,43.58544
2023-06-17,6.33476
2023-06-18,3.92532
2023-06-19,40.86484
2023-06-20,43.09478
2023-06-21,49.47343
2023-06-22,39.84761
2023-06-23,31.21908
2023-06-24,3.66203
2023-06-25,2.6089
2023-06-26,33.68836
2023-06-27,36.87569
2023-06-28,31.70576
2023-06-29,28.80564
2023-06-30,30.24573
2023-07-01,2.78442
2023-07-02,2.07036
2023-07-03,30.59677
2023-07-04,36.52066
2023-07-05,38.16818
2023-07-06,31.35471
2023-07-07,30.07818
2023-07-08,2.76448
2023-07-09,1.80309
2023-07-10,32.7549
2023-07-11,34.65374
2023-07-12,44.16387
2023-07-13,40.15078
2023-07-14,36.42492
2023-07-15,3.85351
2023-07-16,2.66874
2023-07-17,33.76416
2023-07-18,28.35886
2023-07-19,31.03558
2023-07-20,26.22466
2023-07-21,26.52385
2023-07-22,2.48125
2023-07-23,1.94271
2023-07-24,28.65406
2023-07-25,28.72586
2023-07-26,26.59964
2023-07-27,32.60331
2023-07-28,31.40657
2023-07-29,3.17536
2023-07-30,2.11823
2023-07-31,28.71389
2023-08-01,29.70719
2023-08-02,25.00398
2023-08-03,23.92691
2023-08-04,24.32184
2023-08-05,2.41742
2023-08-06,1.56374
2023-08-07,23.16499
2023-08-08,24.05457
2023-08-09,21.95228
2023-08-10,20.39652
2023-08-11,20.99888
2023-08-12,1.82703
2023-08-13,1.3962
2023-08-14,19.67049
2023-08-15,3.0118
2023-08-16,18.92851
2023-08-17,17.87537
2023-08-18,18.94447
2023-08-19,1.70735
2023-08-20,1.14089
2023-08-21,17.89931
2023-08-22,18.01499
2023-08-23,17.45651
2023-08-24,17.73974
2023-08-25,15.51779
2023-08-26,1.5438
2023-08-27,1.42811
2023-08-28,26.5039
2023-08-29,27.39747
2023-08-30,23.35248
2023-08-31,21.58129
2023-09-01,19.32742
2023-09-02,1.67943
2023-09-03,1.36428
2023-09-04,21.56534
2023-09-05,17.79958
2023-09-06,17.67592
2023-09-07,15.6973
2023-09-08,15.89676
2023-09-09,1.66746
2023-09-10,1.20871
2023-09-11,20.33269
2023-09-12,16.90202
2023-09-13,16.85016
2023-09-14,16.75841
2023-09-15,19.68645
2023-09-16,1.7632
2023-09-17,1.24461
2023-09-18,17.39269
2023-09-19,16.45125
2023-09-20,15.00718
2023-09-21,13.0126
2023-09-22,12.86101
2023-09-23,1.30445
2023-09-24,0.85766
2023-09-25,13.08839
2023-09-26,11.62039
2023-09-27,12.58576
2023-09-28,1.29248
2023-09-29,0.81378
2023-09-30,0.77389
2023-10-01,0.73001
2023-10-02,1.57571
2023-10-03,1.20871
2023-10-04,13.3437
2023-10-05,13.61097
2023-10-06,12.58975
2023-10-07,1.37625
2023-10-08,0.79384
2023-10-09,1.64751
2023-10-10,13.51523
2023-10-11,14.94734
2023-10-12,13.84234
2023-10-13,12.17089
2023-10-14,1.20073
2023-10-15,0.84171
2023-10-16,12.78522
2023-10-17,13.88622
2023-10-18,12.6815
2023-10-19,11.60044
2023-10-20,11.02202
2023-10-21,1.22865
2023-10-22,0.89356
2023-10-23,12.0951
2023-10-24,11.62438
2023-10-25,13.28386
2023-10-26,13.74262
2023-10-27,12.39827
2023-10-28,1.03717
2023-10-29,0.83373
2023-10-30,11.70017
2023-10-31,11.50869
2023-11-01,12.4621
2023-11-02,13.08441
2023-11-03,13.65086
2023-11-04,1.36029
2023-11-05,1.02521
2023-11-06,19.72235
2023-11-07,16.25578
2023-11-08,13.3796
2023-11-09,12.34641
2023-11-10,11.07387
2023-11-11,0.9534
2023-11-12,0.73001
2023-11-13,11.11377
2023-11-14,12.04723
2023-11-15,15.96457
2023-11-16,13.7107
2023-11-17,11.34913
2023-11-18,0.98133
2023-11-19,0.7699
2023-11-20,15.37817
2023-11-21,14.86357
2023-11-22,14.76384
2023-11-23,13.75857
2023-11-24,11.90362
2023-11-25,1.03318
2023-11-26,0.85766
2023-11-27,14.66411
2023-11-28,16.51906
2023-11-29,14.29711
2023-11-30,14.49258
2023-12-01,14.83963
2023-12-02,1.40816
2023-12-03,0.99329
2023-12-04,17.18525
2023-12-05,15.43003
2023-12-06,14.34897
2023-12-07,13.26791
2023-12-08,13.29583
2023-12-09,1.101
2023-12-10,0.82176
2023-12-11,12.43018
2023-12-12,16.35551
2023-12-13,13.31977
2023-12-14,16.78634
2023-12-15,16.51906
2023-12-16,1.52784
2023-12-17,1.04515
2023-12-18,14.06973
2023-12-19,12.62565
2023-12-20,16.26775
2023-12-21,12.95276
2023-12-22,14.24126
2023-12-23,1.44806
2023-12-24,0.86165
2023-12-25,1.22067
2023-12-26,14.86756
2023-12-27,17.04164
2023-12-28,20.76751
2023-12-29,8.72028
2023-12-30,1.45603
2023-12-31,1.05313
2024-01-01,1.30844
2024-01-02,16.74644
2024-01-03,14.77979
2024-01-04,14.44072
2024-01-05,13.52321
2024-01-06,1.32838
2024-01-07,1.21669
2024-01-08,14.5564
2024-01-09,13.6748
2024-01-10,13.3796
2024-01-11,12.94877
2024-01-12,12.63363
2024-01-13,1.06111
2024-01-14,0.8816
2024-01-15,15.60156
2024-01-16,13.17217
2024-01-17,12.32248
2024-01-18,14.02983
2024-01-19,18.68517
2024-01-20,1.91479
2024-01-21,1.1369
2024-01-22,17.62805
2024-01-23,15.87681
2024-01-24,12.80118
2024-01-25,17.46449
2024-01-26,17.51236
2024-01-27,1.44407
2024-01-28,0.93346
2024-01-29,15.64943
2024-01-30,13.1961
2024-01-31,14.41678
2024-02-01,15.80102
2024-02-02,21.47758
2024-02-03,1.84697
2024-02-04,1.19275
2024-02-05,21.37785
2024-02-06,17.13738
2024-02-07,18.72506
2024-02-08,15.91271
2024-02-09,1.50789
2024-02-10,0.86564
2024-02-11,0.83772
2024-02-12,1.25658
2024-02-13,17.71182
2024-02-14,15.13084
2024-02-15,15.6614
2024-02-16,18.70911
2024-02-17,1.73528
2024-02-18,1.05313
2024-02-19,16.81027
2024-02-20,14.67209
2024-02-21,15.96457
2024-02-22,14.74788
2024-02-23,13.99393
2024-02-24,1.32439
2024-02-25,0.84968
2024-02-26,13.22004
2024-02-27,14.78777
2024-02-28,15.85288
2024-02-29,13.35567
2024-03-01,1.77517
2024-03-02,1.00925
2024-03-03,0.75793
2024-03-04,14.84362
2024-03-05,15.75714
2024-03-06,14.704
2024-03-07,14.77979
2024-03-08,13.8224
2024-03-09,1.2486
2024-03-10,0.74597
2024-03-11,14.32902
2024-03-12,13.25594
2024-03-13,13.75059
2024-03-14,19.75027
2024-03-15,23.32854
2024-03-16,2.29775
2024-03-17,1.45205
2024-03-18,20.89915
2024-03-19,16.6148
2024-03-20,21.74884
