date,채권투자
2023-05-28,14.66854
2023-05-29,18.82933
2023-05-30,23.41325
2023-05-31,21.01551
2023-06-01,18.75881
2023-06-02,20.73342
2023-06-03,11.84767
2023-06-04,12.55289
2023-06-05,20.16925
2023-06-06,16.85472
2023-06-07,21.79125
2023-06-08,20.80394
2023-06-09,24.47108
2023-06-10,15.23272
2023-06-11,13.11706
2023-06-12,23.13117
2023-06-13,27.22143
2023-06-14,27.50352
2023-06-15,26.44569
2023-06-16,21.36812
2023-06-17,13.68124
2023-06-18,16.92524
2023-06-19,22.99012
2023-06-20,26.02256
2023-06-21,25.74047
2023-06-22,22.99012
2023-06-23,23.62482
2023-06-24,14.73906
2023-06-25,15.02115
2023-06-26,25.66995
2023-06-27,22.00282
2023-06-28,20.59238
2023-06-29,20.16925
2023-06-30,20.73342
2023-07-01,12.34132
2023-07-02,11.70662
2023-07-03,21.50916
2023-07-04,24.11847
2023-07-05,21.15655
2023-07-06,21.36812
2023-07-07,22.56699
2023-07-08,14.31593
2023-07-09,12.83497
2023-07-10,22.35543
2023-07-11,23.62482
2023-07-12,17.7715
2023-07-13,20.38081
2023-07-14,20.73342
2023-07-15,13.68124
2023-07-16,12.9055
2023-07-17,17.70098
2023-07-18,20.87447
2023-07-19,17.55994
2023-07-20,21.22708
2023-07-21,15.86741
2023-07-22,12.20028
2023-07-23,12.97602
2023-07-24,19.67559
2023-07-25,22.99012
2023-07-26,19.81664
2023-07-27,25.10578
2023-07-28,22.84908
2023-07-29,16.1495
2023-07-30,16.99576
2023-07-31,25.74047
2023-08-01,27.29196
2023-08-02,25.95204
2023-08-03,23.69534
2023-08-04,24.18899
2023-08-05,15.44428
2023-08-06,17.55994
2023-08-07,22.2849
2023-08-08,23.83638
2023-08-09,22.77856
2023-08-10,19.0409
2023-08-11,20.38081
2023-08-12,13.32863
2023-08-13,16.57263
2023-08-14,18.89985
2023-08-15,17.7715
2023-08-16,26.51622
2023-08-17,25.10578
2023-08-18,25.38787
2023-08-19,15.93794
2023-08-20,12.34132
2023-08-21,22.42595
2023-08-22,28.0677
2023-08-23,22.70803
2023-08-24,22.14386
2023-08-25,17.48942
2023-08-26,13.61071
2023-08-27,15.09167
2023-08-28,21.2976
2023-08-29,22.2849
2023-08-30,22.00282
2023-08-31,22.35543
2023-09-01,18.54724
2023-09-02,13.25811
2023-09-03,14.38645
2023-09-04,19.32299
2023-09-05,23.20169
2023-09-06,25.24682
2023-09-07,24.61212
2023-09-08,21.72073
2023-09-09,13.96332
2023-09-10,14.73906
2023-09-11,25.1763
2023-09-12,24.18899
2023-09-13,21.72073
2023-09-14,22.9196
2023-09-15,20.94499
2023-09-16,12.76445
2023-09-17,13.61071
2023-09-18,22.00282
2023-09-19,24.96473
2023-09-20,22.84908
2023-09-21,25.03526
2023-09-22,20.59238
2023-09-23,13.82228
2023-09-24,17.27785
2023-09-25,28.77291
2023-09-26,30.25387
2023-09-27,23.48377
2023-09-28,12.83497
2023-09-29,12.55289
2023-09-30,13.82228
2023-10-01,15.5148
2023-10-02,14.10437
2023-10-03,20.45133
2023-10-04,39.42172
2023-10-05,31.87588
2023-10-06,26.09308
2023-10-07,16.07898
2023-10-08,14.45698
2023-10-09,18.97038
2023-10-10,24.68265
2023-10-11,23.48377
2023-10-12,26.93935
2023-10-13,24.40056
2023-10-14,14.17489
2023-10-15,17.7715
2023-10-16,24.61212
2023-10-17,26.44569
2023-10-18,27.85613
2023-10-19,36.67136
2023-10-20,40.19746
2023-10-21,26.02256
2023-10-22,21.79125
2023-10-23,30.74753
2023-10-24,30.74753
2023-10-25,28.0677
2023-10-26,32.08744
2023-10-27,29.19605
2023-10-28,15.30324
2023-10-29,19.18194
2023-10-30,29.12552
2023-10-31,27.50352
2023-11-01,27.64456
2023-11-02,27.08039
2023-11-03,22.63751
2023-11-04,15.09167
2023-11-05,17.41889
2023-11-06,24.89421
2023-11-07,28.70239
2023-11-08,28.20874
2023-11-09,28.77291
2023-11-10,25.52891
2023-11-11,15.58533
2023-11-12,16.99576
2023-11-13,27.92665
2023-11-14,30.25387
2023-11-15,31.80535
2023-11-16,25.1763
2023-11-17,22.99012
2023-11-18,15.86741
2023-11-19,19.18194
2023-11-20,26.65726
2023-11-21,31.38222
2023-11-22,26.30465
2023-11-23,22.9196
2023-11-24,24.61212
2023-11-25,14.80959
2023-11-26,15.44428
2023-11-27,26.51622
2023-11-28,24.5416
2023-11-29,24.82369
2023-11-30,23.20169
2023-12-01,22.63751
2023-12-02,13.46967
2023-12-03,17.84203
2023-12-04,22.99012
2023-12-05,22.35543
2023-12-06,23.62482
2023-12-07,22.49647
2023-12-08,19.74612
2023-12-09,38.36389
2023-12-10,23.97743
2023-12-11,28.13822
2023-12-12,22.63751
2023-12-13,29.055
2023-12-14,32.65162
2023-12-15,26.72778
2023-12-16,16.07898
2023-12-17,21.57968
2023-12-18,24.04795
2023-12-19,26.65726
2023-12-20,23.06064
2023-12-21,22.07334
2023-12-22,19.95768
2023-12-23,16.99576
2023-12-24,15.79689
2023-12-25,16.29055
2023-12-26,24.68265
2023-12-27,29.47813
2023-12-28,28.27926
2023-12-29,23.5543
2023-12-30,20.87447
2023-12-31,16.64315
2024-01-01,21.36812
2024-01-02,33.63892
2024-01-03,37.51763
2024-01-04,30.88857
2024-01-05,33.14527
2024-01-06,37.09449
2024-01-07,33.00423
2024-01-08,35.1904
2024-01-09,32.22849
2024-01-10,31.38222
2024-01-11,30.95909
2024-01-12,29.055
2024-01-13,17.7715
2024-01-14,17.48942
2024-01-15,23.27221
2024-01-16,28.42031
2024-01-17,23.97743
2024-01-18,23.48377
2024-01-19,23.48377
2024-01-20,16.07898
2024-01-21,19.32299
2024-01-22,23.48377
2024-01-23,22.21438
2024-01-24,25.95204
2024-01-25,26.86882
2024-01-26,22.2849
2024-01-27,17.48942
2024-01-28,17.48942
2024-01-29,27.08039
2024-01-30,28.70239
2024-01-31,29.90126
2024-02-01,27.08039
2024-02-02,23.5543
2024-02-03,17.34837
2024-02-04,20.73342
2024-02-05,24.04795
2024-02-06,27.78561
2024-02-07,23.41325
2024-02-08,21.72073
2024-02-09,13.04654
2024-02-10,12.97602
2024-02-11,16.71368
2024-02-12,17.98307
2024-02-13,32.01692
2024-02-14,28.56135
2024-02-15,27.71509
2024-02-16,22.42595
2024-02-17,15.37376
2024-02-18,18.61777
2024-02-19,26.37517
2024-02-20,33.00423
2024-02-21,33.21579
2024-02-22,30.11283
2024-02-23,27.08039
2024-02-24,21.36812
2024-02-25,21.36812
2024-02-26,31.10014
2024-02-27,28.34978
2024-02-28,24.96473
2024-02-29,24.47108
2024-03-01,17.41889
2024-03-02,18.82933
2024-03-03,21.86177
2024-03-04,31.17066
2024-03-05,33.5684
2024-03-06,26.09308
2024-03-07,28.0677
2024-03-08,32.36953
2024-03-09,20.16925
2024-03-10,19.81664
2024-03-11,26.51622
2024-03-12,27.29196
2024-03-13,25.10578
2024-03-14,22.07334
2024-03-15,22.70803
2024-03-16,15.72637
2024-03-17,15.5148
2024-03-18,22.84908
2024-03-19,25.88152
2024-03-20,29.54866
