date,은행금리
2021-04-30,5.17571
2021-05-01,3.00319
2021-05-02,3.00319
2021-05-03,5.39936
2021-05-04,5.22364
2021-05-05,3.54632
2021-05-06,6.26198
2021-05-07,5.87859
2021-05-08,3.14696
2021-05-09,4.2492
2021-05-10,7.26837
2021-05-11,6.54952
2021-05-12,5.94249
2021-05-13,7.18849
2021-05-14,5.57507
2021-05-15,3.16293
2021-05-16,3.53035
2021-05-17,6.75718
2021-05-18,6.35782
2021-05-19,3.51437
2021-05-20,6.02236
2021-05-21,5.78274
2021-05-22,2.76357
2021-05-23,3.3706
2021-05-24,5.4952
2021-05-25,5.87859
2021-05-26,6.11821
2021-05-27,6.42172
2021-05-28,5.4952
2021-05-29,2.92332
2021-05-30,3.08306
2021-05-31,6.61341
2021-06-01,5.87859
2021-06-02,6.10223
2021-06-03,5.65495
2021-06-04,5.15974
2021-06-05,2.97124
2021-06-06,3.11501
2021-06-07,5.65495
2021-06-08,5.78274
2021-06-09,5.0
2021-06-10,5.83067
2021-06-11,4.96805
2021-06-12,2.98722
2021-06-13,3.24281
2021-06-14,5.623
2021-06-15,5.4313
2021-06-16,6.16613
2021-06-17,5.54313
2021-06-18,5.63897
2021-06-19,3.16293
2021-06-20,2.84345
2021-06-21,5.94249
2021-06-22,5.73482
2021-06-23,5.97444
2021-06-24,5.94249
2021-06-25,6.11821
2021-06-26,3.38658
2021-06-27,3.00319
2021-06-28,5.89456
2021-06-29,4.71246
2021-06-30,5.19169
2021-07-01,4.71246
2021-07-02,4.7444
2021-07-03,2.66773
2021-07-04,3.01916
2021-07-05,6.35782
2021-07-06,5.30351
2021-07-07,5.52715
2021-07-08,5.27156
2021-07-09,4.95207
2021-07-10,2.95527
2021-07-11,3.21086
2021-07-12,5.54313
2021-07-13,4.66453
2021-07-14,4.8722
2021-07-15,5.84664
2021-07-16,4.42492
2021-07-17,2.6198
2021-07-18,3.51437
2021-07-19,4.88817
2021-07-20,5.79872
2021-07-21,4.58466
2021-07-22,5.06389
2021-07-23,4.48881
2021-07-24,2.18849
2021-07-25,2.73162
2021-07-26,4.68051
2021-07-27,5.623
2021-07-28,5.22364
2021-07-29,4.85623
2021-07-30,4.66453
2021-07-31,2.92332
2021-08-01,2.97124
2021-08-02,5.63897
2021-08-03,5.63897
2021-08-04,5.4313
2021-08-05,5.11182
2021-08-06,4.61661
2021-08-07,2.6198
2021-08-08,2.69968
2021-08-09,5.5591
2021-08-10,5.95846
2021-08-11,6.34185
2021-08-12,6.13418
2021-08-13,5.4313
2021-08-14,3.05111
2021-08-15,3.32268
2021-08-16,4.16932
2021-08-17,5.89456
2021-08-18,7.73162
2021-08-19,7.15654
2021-08-20,6.62939
2021-08-21,4.15335
2021-08-22,4.58466
2021-08-23,6.3738
2021-08-24,6.74121
2021-08-25,6.246
2021-08-26,19.96805
2021-08-27,12.22044
2021-08-28,6.07028
2021-08-29,7.28434
2021-08-30,13.35463
2021-08-31,12.18849
2021-09-01,14.39297
2021-09-02,10.52715
2021-09-03,9.1214
2021-09-04,5.04792
2021-09-05,5.28753
2021-09-06,8.45047
2021-09-07,7.38019
2021-09-08,7.58785
2021-09-09,7.07667
2021-09-10,6.9329
2021-09-11,4.44089
2021-09-12,4.08945
2021-09-13,6.54952
2021-09-14,6.23003
2021-09-15,5.79872
2021-09-16,5.78274
2021-09-17,5.27156
2021-09-18,2.6198
2021-09-19,2.84345
2021-09-20,2.85942
2021-09-21,3.16293
2021-09-22,4.60063
2021-09-23,9.77635
2021-09-24,9.58466
2021-09-25,5.36741
2021-09-26,4.96805
2021-09-27,9.1214
2021-09-28,8.61022
2021-09-29,9.71246
2021-09-30,8.70607
2021-10-01,7.44408
2021-10-02,3.35463
2021-10-03,4.10543
2021-10-04,4.55271
2021-10-05,7.69968
2021-10-06,8.14696
2021-10-07,7.22044
2021-10-08,6.53354
2021-10-09,3.48242
2021-10-10,3.51437
2021-10-11,4.29712
2021-10-12,8.11501
2021-10-13,6.58146
2021-10-14,6.10223
2021-10-15,5.31948
2021-10-16,3.53035
2021-10-17,4.72843
2021-10-18,6.50159
2021-10-19,6.51757
2021-10-20,5.76677
2021-10-21,6.16613
2021-10-22,5.23961
2021-10-23,2.7476
2021-10-24,3.70607
2021-10-25,6.46964
2021-10-26,6.32587
2021-10-27,5.86261
2021-10-28,5.5591
2021-10-29,6.02236
2021-10-30,3.40255
2021-10-31,3.72204
2021-11-01,6.3738
2021-11-02,10.07987
2021-11-03,8.11501
2021-11-04,7.1246
2021-11-05,6.13418
2021-11-06,2.92332
2021-11-07,3.3706
2021-11-08,6.27795
2021-11-09,6.82108
2021-11-10,7.0607
2021-11-11,6.48562
2021-11-12,6.869
2021-11-13,3.40255
2021-11-14,3.97763
2021-11-15,6.82108
2021-11-16,8.08306
2021-11-17,6.59744
2021-11-18,6.29392
2021-11-19,6.05431
2021-11-20,3.61022
2021-11-21,3.80191
2021-11-22,6.54952
2021-11-23,6.61341
2021-11-24,6.246
2021-11-25,14.82428
2021-11-26,14.2492
2021-11-27,6.90095
2021-11-28,5.67092
2021-11-29,9.9361
2021-11-30,10.57507
2021-12-01,10.07987
2021-12-02,8.94568
2021-12-03,7.90734
2021-12-04,6.43769
2021-12-05,6.08626
2021-12-06,8.65814
2021-12-07,8.3067
2021-12-08,7.7476
2021-12-09,6.48562
2021-12-10,5.70287
2021-12-11,4.10543
2021-12-12,4.8083
2021-12-13,7.36421
2021-12-14,6.83706
2021-12-15,6.40575
2021-12-16,7.58785
2021-12-17,6.246
2021-12-18,3.64217
2021-12-19,4.68051
2021-12-20,7.20447
2021-12-21,7.25239
2021-12-22,6.74121
2021-12-23,6.38977
2021-12-24,6.19808
2021-12-25,3.59424
2021-12-26,4.60063
2021-12-27,6.29392
2021-12-28,7.0607
2021-12-29,7.14057
2021-12-30,7.14057
2021-12-31,6.38977
2022-01-01,3.40255
2022-01-02,4.20127
2022-01-03,7.95527
2022-01-04,8.09904
2022-01-05,7.90734
2022-01-06,7.33226
2022-01-07,7.15654
2022-01-08,4.72843
2022-01-09,4.63258
2022-01-10,8.24281
2022-01-11,8.41853
2022-01-12,7.7476
2022-01-13,8.59424
2022-01-14,17.92332
2022-01-15,8.54632
2022-01-16,7.01277
2022-01-17,18.22683
2022-01-18,15.19169
2022-01-19,14.23322
2022-01-20,12.20447
2022-01-21,11.26198
2022-01-22,7.55591
2022-01-23,7.53993
2022-01-24,11.91693
2022-01-25,11.64536
2022-01-26,9.8083
2022-01-27,11.3738
2022-01-28,10.39936
2022-01-29,5.44728
2022-01-30,4.29712
2022-01-31,4.69648
2022-02-01,7.79552
2022-02-02,8.03514
2022-02-03,14.1853
2022-02-04,11.94888
2022-02-05,6.62939
2022-02-06,7.49201
2022-02-07,12.57188
2022-02-08,10.30351
2022-02-09,11.02236
2022-02-10,10.81469
2022-02-11,9.26517
2022-02-12,5.57507
2022-02-13,6.29392
2022-02-14,11.46964
2022-02-15,9.55271
2022-02-16,9.28115
2022-02-17,8.89776
2022-02-18,8.08306
2022-02-19,4.88817
2022-02-20,6.9329
2022-02-21,12.04472
2022-02-22,11.03833
2022-02-23,9.79233
2022-02-24,10.65495
2022-02-25,8.4984
2022-02-26,3.99361
2022-02-27,4.29712
2022-02-28,8.48242
2022-03-01,6.27795
2022-03-02,8.57827
2022-03-03,8.51437
2022-03-04,6.70926
2022-03-05,3.81789
2022-03-06,4.21725
2022-03-07,7.38019
2022-03-08,6.56549
2022-03-09,3.54632
2022-03-10,7.55591
2022-03-11,6.66134
2022-03-12,4.04153
2022-03-13,4.71246
2022-03-14,7.63578
2022-03-15,8.3067
2022-03-16,8.70607
2022-03-17,10.92651
2022-03-18,7.90734
2022-03-19,4.85623
2022-03-20,4.48881
2022-03-21,8.78594
2022-03-22,8.57827
2022-03-23,7.98722
2022-03-24,7.04472
2022-03-25,7.41214
2022-03-26,4.0575
2022-03-27,4.85623
2022-03-28,8.11501
2022-03-29,8.97763
2022-03-30,10.06389
2022-03-31,9.29712
2022-04-01,8.08306
2022-04-02,5.33546
2022-04-03,6.07028
2022-04-04,9.95207
2022-04-05,9.7444
2022-04-06,9.04153
2022-04-07,8.4984
2022-04-08,7.14057
2022-04-09,4.16932
2022-04-10,4.58466
2022-04-11,9.44089
2022-04-12,8.61022
2022-04-13,7.76357
2022-04-14,17.6837
2022-04-15,13.96166
2022-04-16,7.76357
2022-04-17,7.90734
2022-04-18,14.55271
2022-04-19,14.58466
2022-04-20,12.46006
2022-04-21,10.07987
2022-04-22,10.19169
2022-04-23,6.05431
2022-04-24,5.86261
2022-04-25,11.43769
2022-04-26,10.07987
2022-04-27,9.36102
2022-04-28,8.78594
2022-04-29,7.93929
2022-04-30,5.20766
2022-05-01,5.35143
2022-05-02,9.47284
2022-05-03,9.29712
2022-05-04,8.59424
2022-05-05,8.91373
2022-05-06,10.75079
2022-05-07,6.246
2022-05-08,6.51757
2022-05-09,11.32587
2022-05-10,10.91054
2022-05-11,10.38338
2022-05-12,10.54313
2022-05-13,9.71246
2022-05-14,4.8722
2022-05-15,5.36741
2022-05-16,10.46325
2022-05-17,9.98402
2022-05-18,8.72204
2022-05-19,7.6198
2022-05-20,8.24281
2022-05-21,4.23322
2022-05-22,5.76677
2022-05-23,9.64856
2022-05-24,9.29712
2022-05-25,10.17571
2022-05-26,21.29392
2022-05-27,17.04472
2022-05-28,8.27476
2022-05-29,7.38019
2022-05-30,14.04153
2022-05-31,12.71565
2022-06-01,8.96166
2022-06-02,11.9968
2022-06-03,12.17252
2022-06-04,7.7476
2022-06-05,6.50159
2022-06-06,8.25878
2022-06-07,13.19488
2022-06-08,13.06709
2022-06-09,11.48562
2022-06-10,11.42172
2022-06-11,6.75718
2022-06-12,6.94888
2022-06-13,14.98402
2022-06-14,14.95207
2022-06-15,15.65495
2022-06-16,25.91054
2022-06-17,20.47923
2022-06-18,10.81469
2022-06-19,11.34185
2022-06-20,19.95207
2022-06-21,17.97124
2022-06-22,19.07348
2022-06-23,18.00319
2022-06-24,15.19169
2022-06-25,9.31309
2022-06-26,9.45686
2022-06-27,16.45367
2022-06-28,17.10862
2022-06-29,15.30351
2022-06-30,13.84984
2022-07-01,12.60383
2022-07-02,7.22044
2022-07-03,9.71246
2022-07-04,17.31629
2022-07-05,15.71884
2022-07-06,15.5591
2022-07-07,15.67092
2022-07-08,13.27476
2022-07-09,7.50798
2022-07-10,8.08306
2022-07-11,13.3067
2022-07-12,15.71884
2022-07-13,49.9361
2022-07-14,40.83067
2022-07-15,25.30351
2022-07-16,12.69968
2022-07-17,12.87539
2022-07-18,25.46325
2022-07-19,21.62939
2022-07-20,18.06709
2022-07-21,18.54632
2022-07-22,16.59744
2022-07-23,9.39297
2022-07-24,8.88178
2022-07-25,19.66453
2022-07-26,17.28434
2022-07-27,15.38338
2022-07-28,20.89456
2022-07-29,14.82428
2022-07-30,8.54632
2022-07-31,9.20127
2022-08-01,16.69329
2022-08-02,14.96805
2022-08-03,15.71884
2022-08-04,15.04792
2022-08-05,14.52076
2022-08-06,7.98722
2022-08-07,8.33865
2022-08-08,15.23961
2022-08-09,12.30031
2022-08-10,14.36102
2022-08-11,12.65175
2022-08-12,13.33865
2022-08-13,7.01277
2022-08-14,6.90095
2022-08-15,8.4984
2022-08-16,14.69648
2022-08-17,15.31948
2022-08-18,14.07348
2022-08-19,11.48562
2022-08-20,8.33865
2022-08-21,9.53674
2022-08-22,24.82428
2022-08-23,18.00319
2022-08-24,14.8083
2022-08-25,34.1853
2022-08-26,26.07028
2022-08-27,13.22683
2022-08-28,12.7476
2022-08-29,23.80191
2022-08-30,19.58466
2022-08-31,17.41214
2022-09-01,16.869
2022-09-02,13.40255
2022-09-03,8.4984
2022-09-04,8.64217
2022-09-05,15.19169
2022-09-06,13.08306
2022-09-07,14.7444
2022-09-08,12.93929
2022-09-09,7.93929
2022-09-10,6.56549
2022-09-11,8.48242
2022-09-12,11.90095
2022-09-13,19.8083
2022-09-14,21.46964
2022-09-15,18.14696
2022-09-16,15.38338
2022-09-17,8.80191
2022-09-18,8.48242
2022-09-19,17.36421
2022-09-20,16.16613
2022-09-21,17.28434
2022-09-22,28.4984
2022-09-23,18.59424
2022-09-24,11.03833
2022-09-25,12.09265
2022-09-26,22.07667
2022-09-27,21.69329
2022-09-28,23.67412
2022-09-29,22.41214
2022-09-30,27.23642
2022-10-01,15.0
2022-10-02,13.81789
2022-10-03,16.74121
2022-10-04,27.38019
2022-10-05,29.8083
2022-10-06,31.88498
2022-10-07,29.8083
2022-10-08,15.27156
2022-10-09,16.38977
2022-10-10,20.4952
2022-10-11,39.39297
2022-10-12,76.38977
2022-10-13,85.14376
2022-10-14,69.60063
2022-10-15,33.14696
2022-10-16,33.84984
2022-10-17,76.27795
2022-10-18,75.20766
2022-10-19,77.41214
2022-10-20,76.03833
2022-10-21,67.30031
2022-10-22,33.72204
2022-10-23,33.99361
2022-10-24,78.06709
2022-10-25,80.65495
2022-10-26,73.5623
2022-10-27,70.27156
2022-10-28,63.16293
2022-10-29,29.50479
2022-10-30,26.77316
2022-10-31,62.52396
2022-11-01,70.36741
2022-11-02,63.57827
2022-11-03,73.29073
2022-11-04,61.02236
2022-11-05,30.09584
2022-11-06,32.84345
2022-11-07,70.0
2022-11-08,66.85303
2022-11-09,60.91054
2022-11-10,60.38338
2022-11-11,52.65175
2022-11-12,29.61661
2022-11-13,31.48562
2022-11-14,83.94568
2022-11-15,78.24281
2022-11-16,70.36741
2022-11-17,60.76677
2022-11-18,59.55271
2022-11-19,28.76996
2022-11-20,32.79552
2022-11-21,65.25559
2022-11-22,61.66134
2022-11-23,63.65814
2022-11-24,100.0
2022-11-25,72.55591
2022-11-26,35.89456
2022-11-27,38.32268
2022-11-28,73.00319
2022-11-29,69.66453
2022-11-30,59.42492
2022-12-01,56.3738
2022-12-02,45.623
2022-12-03,22.01277
2022-12-04,24.56869
2022-12-05,52.85942
2022-12-06,47.36421
2022-12-07,50.35143
2022-12-08,48.75399
2022-12-09,40.11182
2022-12-10,22.76357
2022-12-11,25.44728
2022-12-12,51.74121
2022-12-13,42.8115
2022-12-14,39.61661
2022-12-15,44.32907
2022-12-16,36.82108
2022-12-17,21.23003
2022-12-18,24.32907
2022-12-19,41.26198
2022-12-20,42.02875
2022-12-21,39.02555
2022-12-22,31.67731
2022-12-23,31.90095
2022-12-24,18.76996
2022-12-25,22.44408
2022-12-26,39.7444
2022-12-27,35.4952
2022-12-28,36.05431
2022-12-29,37.7476
2022-12-30,34.64856
2022-12-31,17.38019
2023-01-01,24.15335
2023-01-02,45.70287
2023-01-03,40.35143
2023-01-04,38.25878
2023-01-05,37.41214
2023-01-06,34.92012
2023-01-07,21.3738
2023-01-08,23.62619
2023-01-09,41.3099
2023-01-10,45.46325
2023-01-11,48.35463
2023-01-12,40.60702
2023-01-13,57.20447
2023-01-14,25.99041
2023-01-15,24.92012
2023-01-16,45.5591
2023-01-17,40.76677
2023-01-18,36.83706
2023-01-19,33.72204
2023-01-20,33.72204
2023-01-21,20.09584
2023-01-22,18.67412
2023-01-23,19.1853
2023-01-24,29.10543
2023-01-25,49.96805
2023-01-26,40.5591
2023-01-27,39.37699
2023-01-28,21.03833
2023-01-29,21.72523
2023-01-30,41.88498
2023-01-31,35.73482
2023-02-01,34.64856
2023-02-02,34.28115
2023-02-03,30.86261
2023-02-04,17.57188
2023-02-05,18.17891
2023-02-06,35.97444
2023-02-07,35.03194
2023-02-08,31.78913
2023-02-09,28.67412
2023-02-10,27.73162
2023-02-11,17.25239
2023-02-12,17.28434
2023-02-13,39.15335
2023-02-14,37.02875
2023-02-15,39.61661
2023-02-16,34.53674
2023-02-17,28.73801
2023-02-18,19.1214
2023-02-19,21.67731
2023-02-20,36.54952
2023-02-21,40.5591
2023-02-22,36.82108
2023-02-23,44.56869
2023-02-24,29.9361
2023-02-25,17.18849
2023-02-26,17.52396
2023-02-27,30.28753
2023-02-28,27.55591
2023-03-01,20.11182
2023-03-02,27.87539
2023-03-03,23.75399
2023-03-04,15.86261
2023-03-05,17.0607
2023-03-06,26.91693
2023-03-07,24.2492
2023-03-08,26.23003
2023-03-09,24.47284
2023-03-10,22.02875
2023-03-11,14.1214
2023-03-12,15.71884
2023-03-13,28.38658
2023-03-14,27.55591
2023-03-15,27.25239
2023-03-16,25.09584
2023-03-17,22.7476
2023-03-18,15.11182
2023-03-19,13.99361
2023-03-20,27.44408
2023-03-21,25.35143
2023-03-22,24.1853
2023-03-23,32.6837
2023-03-24,24.28115
2023-03-25,14.61661
2023-03-26,14.56869
2023-03-27,25.4952
2023-03-28,25.97444
2023-03-29,24.48881
2023-03-30,23.16293
2023-03-31,21.26198
2023-04-01,11.94888
2023-04-02,14.85623
2023-04-03,25.39936
2023-04-04,22.26837
2023-04-05,20.91054
2023-04-06,20.15974
2023-04-07,17.42811
2023-04-08,10.76677
2023-04-09,10.52715
2023-04-10,20.75079
2023-04-11,24.04153
2023-04-12,22.23642
2023-04-13,19.20127
2023-04-14,18.05111
2023-04-15,9.68051
2023-04-16,13.4345
2023-04-17,21.16613
2023-04-18,20.12779
2023-04-19,17.65175
2023-04-20,17.60383
2023-04-21,15.89456
2023-04-22,9.82428
2023-04-23,8.97763
2023-04-24,18.57827
2023-04-25,17.87539
2023-04-26,17.42811
2023-04-27,17.38019
2023-04-28,15.78274
2023-04-29,9.40894
2023-04-30,10.27156
2023-05-01,13.38658
2023-05-02,20.4952
2023-05-03,18.97763
2023-05-04,20.01597
2023-05-05,11.15015
2023-05-06,9.61661
2023-05-07,10.36741
2023-05-08,19.44089
2023-05-09,18.27476
2023-05-10,19.44089
2023-05-11,19.29712
2023-05-12,16.80511
2023-05-13,10.71884
2023-05-14,11.02236
2023-05-15,21.00638
2023-05-16,19.69648
2023-05-17,20.11182
2023-05-18,18.46645
2023-05-19,15.78274
2023-05-20,10.25559
2023-05-21,9.66453
2023-05-22,18.45047
2023-05-23,17.73162
2023-05-24,16.35782
2023-05-25,20.86261
2023-05-26,15.73482
2023-05-27,8.57827
2023-05-28,7.33226
2023-05-29,11.54952
