date,가상화폐시세
2021-05-20,90.55768
2021-05-21,69.58928
2021-05-22,75.53855
2021-05-23,74.43124
2021-05-24,100.0
2021-05-25,73.28367
2021-05-26,60.69055
2021-05-27,55.59693
2021-05-28,55.08355
2021-05-29,56.42238
2021-05-30,60.54962
2021-05-31,61.24421
2021-06-01,51.99315
2021-06-02,46.7586
2021-06-03,45.09764
2021-06-04,43.05415
2021-06-05,34.83994
2021-06-06,40.24562
2021-06-07,44.02053
2021-06-08,60.97241
2021-06-09,55.27481
2021-06-10,46.6982
2021-06-11,38.94705
2021-06-12,34.38695
2021-06-13,34.12522
2021-06-14,38.90678
2021-06-15,35.31306
2021-06-16,31.70928
2021-06-17,32.69579
2021-06-18,31.68914
2021-06-19,33.36017
2021-06-20,28.40748
2021-06-21,45.1681
2021-06-22,61.7576
2021-06-23,54.35876
2021-06-24,40.11475
2021-06-25,35.07147
2021-06-26,35.20233
2021-06-27,30.98449
2021-06-28,35.80632
2021-06-29,32.19247
2021-06-30,30.64223
2021-07-01,29.68592
2021-07-02,27.09885
2021-07-03,20.98852
2021-07-04,21.34084
2021-07-05,26.31367
2021-07-06,25.13589
2021-07-07,25.40769
2021-07-08,24.61244
2021-07-09,26.70626
2021-07-10,18.40144
2021-07-11,17.50553
2021-07-12,22.11596
2021-07-13,22.96154
2021-07-14,25.31709
2021-07-15,24.43124
2021-07-16,25.22649
2021-07-17,20.94825
2021-07-18,20.82746
2021-07-19,24.41111
2021-07-20,35.79625
2021-07-21,31.78981
2021-07-22,26.58546
2021-07-23,21.35091
2021-07-24,16.39822
2021-07-25,17.47533
2021-07-26,26.67606
2021-07-27,28.44775
2021-07-28,24.8339
2021-07-29,22.52868
2021-07-30,21.17978
2021-07-31,18.62291
2021-08-01,18.7135
2021-08-02,23.29373
2021-08-03,21.31065
2021-08-04,21.15965
2021-08-05,22.06563
2021-08-06,18.72357
2021-08-07,19.27722
2021-08-08,20.46506
2021-08-09,24.5621
2021-08-10,24.88423
2021-08-11,23.08234
2021-08-12,24.88423
2021-08-13,22.57902
2021-08-14,21.51197
2021-08-15,19.54902
2021-08-16,21.52204
2021-08-17,25.81034
2021-08-18,22.53875
2021-08-19,21.8341
2021-08-20,21.61264
2021-08-21,19.57922
2021-08-22,16.76062
2021-08-23,25.41775
2021-08-24,23.1226
2021-08-25,23.2736
2021-08-26,22.07569
2021-08-27,21.67304
2021-08-28,16.64988
2021-08-29,16.41836
2021-08-30,19.52889
2021-08-31,18.30078
2021-09-01,18.09945
2021-09-02,19.76041
2021-09-03,18.40144
2021-09-04,15.84457
2021-09-05,14.89832
2021-09-06,22.28709
2021-09-07,23.96819
2021-09-08,32.54479
2021-09-09,23.07227
2021-09-10,20.67646
2021-09-11,15.84457
2021-09-12,14.78759
2021-09-13,18.8947
2021-09-14,17.4552
2021-09-15,18.05919
2021-09-16,17.01228
2021-09-17,16.65995
2021-09-18,12.71391
2021-09-19,11.83813
2021-09-20,15.67344
2021-09-21,21.43144
2021-09-22,23.88765
2021-09-23,22.65955
2021-09-24,25.33722
2021-09-25,28.00483
2021-09-26,21.7133
2021-09-27,22.31729
2021-09-28,22.31729
2021-09-29,22.62935
2021-09-30,20.1832
2021-10-01,19.67988
2021-10-02,18.51218
2021-10-03,16.08616
2021-10-04,17.99879
2021-10-05,25.65935
2021-10-06,26.1828
2021-10-07,26.1526
2021-10-08,22.86088
2021-10-09,16.21703
2021-10-10,15.8647
2021-10-11,20.20334
2021-10-12,26.01167
2021-10-13,22.37769
2021-10-14,21.33078
2021-10-15,24.15945
2021-10-16,21.9549
2021-10-17,18.09945
2021-10-18,25.69961
2021-10-19,22.68975
2021-10-20,24.7131
2021-10-21,27.85383
2021-10-22,26.85725
2021-10-23,18.94503
2021-10-24,17.70686
2021-10-25,24.82383
2021-10-26,22.66961
2021-10-27,24.8037
2021-10-28,23.37427
2021-10-29,22.57902
2021-10-30,18.23032
2021-10-31,18.50211
2021-11-01,21.79383
2021-11-02,22.61928
2021-11-03,22.00523
2021-11-04,22.47835
2021-11-05,20.17314
2021-11-06,14.41513
2021-11-07,15.39158
2021-11-08,25.44795
2021-11-09,27.21964
2021-11-10,24.32051
2021-11-11,24.38091
2021-11-12,19.83088
2021-11-13,15.8647
2021-11-14,16.29756
2021-11-15,20.85766
2021-11-16,23.90779
2021-11-17,24.90436
2021-11-18,22.49849
2021-11-19,24.29031
2021-11-20,16.67002
2021-11-21,16.58949
2021-11-22,19.98188
2021-11-23,21.14958
2021-11-24,21.00865
2021-11-25,20.67646
2021-11-26,21.31065
2021-11-27,19.28729
2021-11-28,17.6364
2021-11-29,23.75679
2021-11-30,23.92792
2021-12-01,21.50191
2021-12-02,21.06905
2021-12-03,18.94503
2021-12-04,33.13871
2021-12-05,32.97765
2021-12-06,38.51419
2021-12-07,35.96738
2021-12-08,30.23958
2021-12-09,29.72619
2021-12-10,31.78981
2021-12-11,22.56895
2021-12-12,21.6831
2021-12-13,28.21622
2021-12-14,34.19569
2021-12-15,32.25286
2021-12-16,29.70605
2021-12-17,25.16609
2021-12-18,22.28709
2021-12-19,20.68653
2021-12-20,26.49486
2021-12-21,28.09542
2021-12-22,25.03523
2021-12-23,22.31729
2021-12-24,23.74672
2021-12-25,18.29071
2021-12-26,18.6833
2021-12-27,21.50191
2021-12-28,21.41131
2021-12-29,23.79706
2021-12-30,23.3642
2021-12-31,20.72679
2022-01-01,17.11294
2022-01-02,16.90155
2022-01-03,23.32393
2022-01-04,23.85745
2022-01-05,23.19307
2022-01-06,31.11536
2022-01-07,30.14898
2022-01-08,21.72337
2022-01-09,21.12945
2022-01-10,28.44775
2022-01-11,31.05496
2022-01-12,26.72639
2022-01-13,23.83732
2022-01-14,22.69981
2022-01-15,16.05596
2022-01-16,17.82766
2022-01-17,21.14958
2022-01-18,22.69981
2022-01-19,25.02516
2022-01-20,22.84074
2022-01-21,28.87054
2022-01-22,41.38312
2022-01-23,37.57801
2022-01-24,43.96013
2022-01-25,42.09784
2022-01-26,35.25266
2022-01-27,35.04127
2022-01-28,27.12905
2022-01-29,20.53553
2022-01-30,19.92148
2022-01-31,19.66982
2022-02-01,21.19991
2022-02-02,20.59593
2022-02-03,25.92107
2022-02-04,23.50513
2022-02-05,25.07549
2022-02-06,22.63942
2022-02-07,26.62572
2022-02-08,30.18924
2022-02-09,29.2128
2022-02-10,27.40084
2022-02-11,24.60237
2022-02-12,20.68653
2022-02-13,20.69659
2022-02-14,27.79343
2022-02-15,26.86732
2022-02-16,28.15582
2022-02-17,25.24662
2022-02-18,27.19951
2022-02-19,23.20314
2022-02-20,26.98812
2022-02-21,32.36359
2022-02-22,36.4103
2022-02-23,30.4711
2022-02-24,41.91664
2022-02-25,34.15542
2022-02-26,24.67284
2022-02-27,24.8037
2022-02-28,28.98127
2022-03-01,32.45419
2022-03-02,34.65874
2022-03-03,28.73968
2022-03-04,27.00825
2022-03-05,23.73666
2022-03-06,24.11918
2022-03-07,29.1524
2022-03-08,26.59553
2022-03-09,22.38775
2022-03-10,25.70968
2022-03-11,19.44835
2022-03-12,16.03583
2022-03-13,14.62653
2022-03-14,18.84437
2022-03-15,19.74028
2022-03-16,20.53553
2022-03-17,22.08576
2022-03-18,18.15985
2022-03-19,15.22045
2022-03-20,15.81437
2022-03-21,18.8645
2022-03-22,20.46506
2022-03-23,19.96174
2022-03-24,19.85101
2022-03-25,19.34769
2022-03-26,17.425
2022-03-27,17.84779
2022-03-28,24.87416
2022-03-29,25.15602
2022-03-30,22.57902
2022-03-31,20.96839
2022-04-01,17.67666
2022-04-02,16.06603
2022-04-03,14.99899
2022-04-04,21.46164
2022-04-05,20.64626
2022-04-06,20.56573
2022-04-07,20.95832
2022-04-08,17.01228
2022-04-09,12.62331
2022-04-10,11.97906
2022-04-11,17.04248
2022-04-12,20.89792
2022-04-13,17.00221
2022-04-14,15.90497
2022-04-15,16.0157
2022-04-16,11.5764
2022-04-17,11.52607
2022-04-18,17.11294
2022-04-19,16.94181
2022-04-20,16.72035
2022-04-21,17.05254
2022-04-22,14.3648
2022-04-23,11.81799
2022-04-24,11.06301
2022-04-25,17.61626
2022-04-26,17.3646
2022-04-27,18.26051
2022-04-28,16.76062
2022-04-29,13.84135
2022-04-30,12.07972
2022-05-01,13.33803
2022-05-02,15.76404
2022-05-03,15.39158
2022-05-04,15.43185
2022-05-05,15.31105
2022-05-06,20.77712
2022-05-07,14.28427
2022-05-08,16.70022
2022-05-09,24.08898
2022-05-10,29.76645
2022-05-11,28.34709
2022-05-12,47.76525
2022-05-13,47.62432
2022-05-14,30.49124
2022-05-15,25.17616
2022-05-16,29.64566
2022-05-17,27.54177
2022-05-18,26.81699
2022-05-19,29.64566
2022-05-20,22.95147
2022-05-21,17.46527
2022-05-22,16.55929
2022-05-23,20.04227
2022-05-24,25.72981
2022-05-25,23.66619
2022-05-26,20.85766
2022-05-27,20.13287
2022-05-28,16.86128
2022-05-29,15.51238
2022-05-30,21.07912
2022-05-31,18.73364
2022-06-01,15.42178
2022-06-02,17.90819
2022-06-03,15.69357
2022-06-04,13.96215
2022-06-05,12.59311
2022-06-06,14.5158
2022-06-07,18.24038
2022-06-08,16.93174
2022-06-09,15.20032
2022-06-10,13.73062
2022-06-11,12.18039
2022-06-12,14.49567
2022-06-13,29.28326
2022-06-14,38.23233
2022-06-15,33.72256
2022-06-16,30.13891
2022-06-17,30.7731
2022-06-18,26.69619
2022-06-19,40.18522
2022-06-20,37.05456
2022-06-21,26.1526
2022-06-22,26.77672
2022-06-23,25.63921
2022-06-24,19.48862
2022-06-25,14.93859
2022-06-26,14.77753
2022-06-27,18.48198
2022-06-28,19.85101
2022-06-29,23.2736
2022-06-30,25.04529
2022-07-01,25.30702
2022-07-02,18.58264
2022-07-03,16.89148
2022-07-04,21.76364
2022-07-05,20.49526
2022-07-06,19.63962
2022-07-07,16.45862
2022-07-08,17.06261
2022-07-09,13.60982
2022-07-10,12.61324
2022-07-11,16.38816
2022-07-12,16.72035
2022-07-13,17.19347
2022-07-14,15.67344
2022-07-15,15.05939
2022-07-16,12.42198
2022-07-17,12.59311
2022-07-18,16.36802
2022-07-19,17.274
2022-07-20,19.55908
2022-07-21,20.63619
2022-07-22,16.0761
2022-07-23,13.25749
2022-07-24,12.46225
2022-07-25,16.00563
2022-07-26,16.73042
2022-07-27,18.01892
2022-07-28,17.73706
2022-07-29,16.03583
2022-07-30,12.40185
2022-07-31,13.15683
2022-08-01,15.43185
2022-08-02,15.43185
2022-08-03,14.46547
2022-08-04,14.04268
2022-08-05,12.47231
2022-08-06,10.46909
2022-08-07,9.99597
2022-08-08,13.1971
2022-08-09,13.46889
2022-08-10,13.66015
2022-08-11,15.65331
2022-08-12,14.08294
2022-08-13,11.19387
2022-08-14,10.78115
2022-08-15,13.02597
2022-08-16,13.14676
2022-08-17,13.1065
2022-08-18,12.32132
2022-08-19,13.97221
2022-08-20,13.27763
2022-08-21,11.365
2022-08-22,14.37487
2022-08-23,14.11314
2022-08-24,12.8649
2022-08-25,12.05959
2022-08-26,12.17032
2022-08-27,12.35152
2022-08-28,11.70726
2022-08-29,15.63317
2022-08-30,14.15341
2022-08-31,12.62331
2022-09-01,12.84477
2022-09-02,11.6972
2022-09-03,9.44231
2022-09-04,8.64707
2022-09-05,12.03946
2022-09-06,10.67042
2022-09-07,13.79102
2022-09-08,12.55284
2022-09-09,9.23092
2022-09-10,10.03623
2022-09-11,10.33823
2022-09-12,11.86833
2022-09-13,15.50231
2022-09-14,17.5458
2022-09-15,13.96215
2022-09-16,12.68371
2022-09-17,9.94564
2022-09-18,9.19065
2022-09-19,14.95872
2022-09-20,13.82122
2022-09-21,13.49909
2022-09-22,15.32111
2022-09-23,14.91846
2022-09-24,11.10328
2022-09-25,10.0463
2022-09-26,15.7439
2022-09-27,14.19367
2022-09-28,16.22709
2022-09-29,14.37487
2022-09-30,13.20716
2022-10-01,9.47251
2022-10-02,9.26112
2022-10-03,10.92208
2022-10-04,12.93537
2022-10-05,12.44211
2022-10-06,11.19387
2022-10-07,10.58989
2022-10-08,9.99597
2022-10-09,8.59673
2022-10-10,10.52949
2022-10-11,12.62331
2022-10-12,11.05294
2022-10-13,11.07308
2022-10-14,11.68713
2022-10-15,10.75095
2022-10-16,9.24099
2022-10-17,11.11334
2022-10-18,11.47573
2022-10-19,10.44896
2022-10-20,9.29132
2022-10-21,8.59673
2022-10-22,7.32836
2022-10-23,7.27803
2022-10-24,9.39198
2022-10-25,9.56311
2022-10-26,10.98248
2022-10-27,11.35494
2022-10-28,10.05637
2022-10-29,8.96919
2022-10-30,8.14374
2022-10-31,10.0765
2022-11-01,9.76444
2022-11-02,9.78457
2022-11-03,9.9557
2022-11-04,8.74773
2022-11-05,8.4256
2022-11-06,8.26454
2022-11-07,10.42883
2022-11-08,13.66015
2022-11-09,22.91121
2022-11-10,33.17898
2022-11-11,23.10247
2022-11-12,28.64908
2022-11-13,23.40446
2022-11-14,37.95047
2022-11-15,29.83692
2022-11-16,21.72337
2022-11-17,19.59935
2022-11-18,17.69679
2022-11-19,13.44876
2022-11-20,12.8347
2022-11-21,17.70686
2022-11-22,18.38131
2022-11-23,16.35796
2022-11-24,15.67344
2022-11-25,17.11294
2022-11-26,12.60318
2022-11-27,11.99919
2022-11-28,16.57942
2022-11-29,16.77068
2022-11-30,14.13327
2022-12-01,14.12321
2022-12-02,12.68371
2022-12-03,9.16045
2022-12-04,9.44231
2022-12-05,12.07972
2022-12-06,12.74411
2022-12-07,13.72055
2022-12-08,14.91846
2022-12-09,10.92208
2022-12-10,8.12361
2022-12-11,8.05315
2022-12-12,9.69398
2022-12-13,10.48922
2022-12-14,10.63015
2022-12-15,10.93215
2022-12-16,11.3348
2022-12-17,11.44554
2022-12-18,11.88846
2022-12-19,12.70384
2022-12-20,13.67022
2022-12-21,12.24078
2022-12-22,11.25427
2022-12-23,11.6368
2022-12-24,9.18059
2022-12-25,9.66378
2022-12-26,11.04288
2022-12-27,11.14354
2022-12-28,13.27763
2022-12-29,13.29776
2022-12-30,10.90195
2022-12-31,9.32152
2023-01-01,10.2879
2023-01-02,11.31467
2023-01-03,11.5462
2023-01-04,11.16368
2023-01-05,10.58989
2023-01-06,10.49929
2023-01-07,8.10348
2023-01-08,7.94241
2023-01-09,10.33823
2023-01-10,10.49929
2023-01-11,10.55969
2023-01-12,10.55969
2023-01-13,12.30118
2023-01-14,15.52244
2023-01-15,13.03603
2023-01-16,13.99234
2023-01-17,14.71713
2023-01-18,13.92188
2023-01-19,13.90175
2023-01-20,12.22065
2023-01-21,12.15019
2023-01-22,11.84819
2023-01-23,12.07972
2023-01-24,14.5158
2023-01-25,15.45198
2023-01-26,15.84457
2023-01-27,13.73062
2023-01-28,11.55627
2023-01-29,11.55627
2023-01-30,15.25065
2023-01-31,13.36823
2023-02-01,13.27763
2023-02-02,13.87155
2023-02-03,12.60318
2023-02-04,9.58324
2023-02-05,9.18059
2023-02-06,12.13005
2023-02-07,11.61667
2023-02-08,11.07308
2023-02-09,10.93215
2023-02-10,11.09321
2023-02-11,8.15381
2023-02-12,8.08335
2023-02-13,10.72075
2023-02-14,9.90537
2023-02-15,10.65029
2023-02-16,17.15321
2023-02-17,14.06281
2023-02-18,11.70726
2023-02-19,10.02617
2023-02-20,12.8045
2023-02-21,13.34809
2023-02-22,13.60982
2023-02-23,12.51258
2023-02-24,10.94221
2023-02-25,9.51278
2023-02-26,8.91886
2023-02-27,10.76102
2023-02-28,9.94564
2023-03-01,9.12019
2023-03-02,10.50936
2023-03-03,11.26434
2023-03-04,9.43225
2023-03-05,7.95248
2023-03-06,9.81477
2023-03-07,9.9255
2023-03-08,10.32816
2023-03-09,9.64364
2023-03-10,12.63338
2023-03-11,10.77108
2023-03-12,10.31809
2023-03-13,15.09965
2023-03-14,18.47191
2023-03-15,15.56271
2023-03-16,13.80108
2023-03-17,13.87155
2023-03-18,13.83128
2023-03-19,12.90517
2023-03-20,17.04248
2023-03-21,15.19025
2023-03-22,15.43185
2023-03-23,16.00563
2023-03-24,13.90175
2023-03-25,11.14354
2023-03-26,10.1671
2023-03-27,13.67022
2023-03-28,15.02919
2023-03-29,14.65673
2023-03-30,14.697
2023-03-31,12.64344
2023-04-01,11.86833
2023-04-02,11.24421
2023-04-03,13.56955
2023-04-04,12.26092
2023-04-05,12.64344
2023-04-06,12.57298
2023-04-07,10.62009
2023-04-08,7.67062
2023-04-09,8.14374
2023-04-10,8.96919
2023-04-11,13.53935
2023-04-12,13.0763
2023-04-13,11.84819
2023-04-14,11.68713
2023-04-15,7.52969
2023-04-16,6.66398
2023-04-17,8.43567
2023-04-18,8.67726
2023-04-19,9.80471
2023-04-20,8.5766
2023-04-21,7.99275
2023-04-22,6.9257
2023-04-23,5.21441
2023-04-24,7.82162
2023-04-25,7.3485
2023-04-26,7.26796
2023-04-27,7.60016
2023-04-28,7.2881
2023-04-29,5.607
2023-04-30,5.00301
2023-05-01,6.34185
2023-05-02,7.3485
2023-05-03,6.85524
2023-05-04,6.93577
2023-05-05,6.32172
2023-05-06,6.70424
2023-05-07,5.95933
2023-05-08,7.86188
2023-05-09,7.81155
2023-05-10,7.40889
2023-05-11,7.39883
2023-05-12,7.97261
2023-05-13,6.09019
2023-05-14,5.40567
2023-05-15,7.42903
2023-05-16,6.88544
2023-05-17,7.59009
2023-05-18,8.59673
2023-05-19,5.94926
2023-05-20,4.02657
2023-05-21,3.20112
2023-05-22,4.3789
2023-05-23,3.84537
2023-05-24,3.36219
2023-05-25,3.78498
2023-05-26,3.83531
2023-05-27,2.879
2023-05-28,2.6978
2023-05-29,3.49305
