date,일자리사이트
2021-02-17,79.06336
2021-02-18,80.99173
2021-02-19,61.4325
2021-02-20,48.48484
2021-02-21,50.41322
2021-02-22,89.25619
2021-02-23,80.99173
2021-02-24,76.58402
2021-02-25,80.44077
2021-02-26,71.34986
2021-02-27,46.28099
2021-02-28,47.38292
2021-03-01,59.50413
2021-03-02,90.6336
2021-03-03,88.42975
2021-03-04,61.4325
2021-03-05,60.88154
2021-03-06,45.45454
2021-03-07,50.13774
2021-03-08,86.50137
2021-03-09,81.26721
2021-03-10,89.25619
2021-03-11,73.00275
2021-03-12,65.01377
2021-03-13,51.51515
2021-03-14,46.55647
2021-03-15,87.6033
2021-03-16,73.8292
2021-03-17,81.26721
2021-03-18,68.59504
2021-03-19,56.47382
2021-03-20,42.9752
2021-03-21,43.25068
2021-03-22,69.97245
2021-03-23,71.62534
2021-03-24,74.10468
2021-03-25,58.95316
2021-03-26,58.12672
2021-03-27,37.46556
2021-03-28,43.52617
2021-03-29,73.55371
2021-03-30,66.39118
2021-03-31,64.73829
2021-04-01,64.18732
2021-04-02,58.12672
2021-04-03,47.6584
2021-04-04,44.35261
2021-04-05,60.33057
2021-04-06,66.1157
2021-04-07,60.33057
2021-04-08,67.76859
2021-04-09,50.13774
2021-04-10,42.69972
2021-04-11,38.84297
2021-04-12,75.48209
2021-04-13,68.04407
2021-04-14,69.42148
2021-04-15,68.04407
2021-04-16,52.61707
2021-04-17,43.25068
2021-04-18,32.2314
2021-04-19,74.10468
2021-04-20,66.39118
2021-04-21,77.41046
2021-04-22,60.33057
2021-04-23,47.10743
2021-04-24,39.11845
2021-04-25,34.98622
2021-04-26,66.39118
2021-04-27,62.53443
2021-04-28,68.04407
2021-04-29,55.92286
2021-04-30,52.06611
2021-05-01,35.81267
2021-05-02,39.9449
2021-05-03,56.19834
2021-05-04,53.44352
2021-05-05,41.59779
2021-05-06,69.42148
2021-05-07,51.23966
2021-05-08,37.19008
2021-05-09,44.35261
2021-05-10,77.68595
2021-05-11,76.8595
2021-05-12,68.87052
2021-05-13,58.67768
2021-05-14,58.4022
2021-05-15,42.9752
2021-05-16,41.59779
2021-05-17,74.10468
2021-05-18,64.18732
2021-05-19,53.99449
2021-05-20,72.1763
2021-05-21,68.31955
2021-05-22,41.59779
2021-05-23,52.61707
2021-05-24,87.32782
2021-05-25,88.15426
2021-05-26,74.38016
2021-05-27,87.32782
2021-05-28,64.73829
2021-05-29,44.07713
2021-05-30,48.20936
2021-05-31,88.15426
2021-06-01,82.64462
2021-06-02,80.71625
2021-06-03,69.146
2021-06-04,57.85123
2021-06-05,43.52617
2021-06-06,52.61707
2021-06-07,83.19559
2021-06-08,87.32782
2021-06-09,69.97245
2021-06-10,70.79889
2021-06-11,57.02479
2021-06-12,41.87327
2021-06-13,49.58677
2021-06-14,79.61432
2021-06-15,64.73829
2021-06-16,70.79889
2021-06-17,61.4325
2021-06-18,62.53443
2021-06-19,43.52617
2021-06-20,34.43526
2021-06-21,72.45179
2021-06-22,84.29752
2021-06-23,75.75757
2021-06-24,77.41046
2021-06-25,58.12672
2021-06-26,46.83195
2021-06-27,42.14876
2021-06-28,73.8292
2021-06-29,92.56198
2021-06-30,78.78787
2021-07-01,75.20661
2021-07-02,66.66666
2021-07-03,34.71074
2021-07-04,43.52617
2021-07-05,73.8292
2021-07-06,76.30853
2021-07-07,61.98347
2021-07-08,67.49311
2021-07-09,61.70798
2021-07-10,36.9146
2021-07-11,41.59779
2021-07-12,70.24793
2021-07-13,67.21763
2021-07-14,60.05509
2021-07-15,60.33057
2021-07-16,57.30027
2021-07-17,34.43526
2021-07-18,41.87327
2021-07-19,78.51239
2021-07-20,65.84022
2021-07-21,51.23966
2021-07-22,65.84022
2021-07-23,52.34159
2021-07-24,38.84297
2021-07-25,40.22038
2021-07-26,65.56473
2021-07-27,55.3719
2021-07-28,68.59504
2021-07-29,52.34159
2021-07-30,51.79063
2021-07-31,33.88429
2021-08-01,40.22038
2021-08-02,52.06611
2021-08-03,52.34159
2021-08-04,57.02479
2021-08-05,60.33057
2021-08-06,53.99449
2021-08-07,33.88429
2021-08-08,44.07713
2021-08-09,74.93112
2021-08-10,66.39118
2021-08-11,61.15702
2021-08-12,68.87052
2021-08-13,52.06611
2021-08-14,40.77134
2021-08-15,38.56749
2021-08-16,58.95316
2021-08-17,79.33884
2021-08-18,77.68595
2021-08-19,73.27823
2021-08-20,65.84022
2021-08-21,50.41322
2021-08-22,49.86225
2021-08-23,74.10468
2021-08-24,74.38016
2021-08-25,73.27823
2021-08-26,66.39118
2021-08-27,65.84022
2021-08-28,43.52617
2021-08-29,39.11845
2021-08-30,74.38016
2021-08-31,72.1763
2021-09-01,60.05509
2021-09-02,63.08539
2021-09-03,47.38292
2021-09-04,32.50688
2021-09-05,36.9146
2021-09-06,70.79889
2021-09-07,53.719
2021-09-08,58.4022
2021-09-09,57.02479
2021-09-10,52.06611
2021-09-11,27.27272
2021-09-12,34.98622
2021-09-13,57.30027
2021-09-14,66.39118
2021-09-15,60.05509
2021-09-16,61.70798
2021-09-17,43.80165
2021-09-18,25.89531
2021-09-19,27.82369
2021-09-20,21.76308
2021-09-21,27.5482
2021-09-22,31.40495
2021-09-23,72.45179
2021-09-24,63.63636
2021-09-25,39.66942
2021-09-26,46.83195
2021-09-27,74.10468
2021-09-28,82.36914
2021-09-29,71.34986
2021-09-30,66.94214
2021-10-01,60.88154
2021-10-02,41.32231
2021-10-03,41.32231
2021-10-04,57.57575
2021-10-05,75.20661
2021-10-06,66.66666
2021-10-07,74.10468
2021-10-08,58.95316
2021-10-09,26.72176
2021-10-10,34.15977
2021-10-11,56.19834
2021-10-12,68.87052
2021-10-13,71.90082
2021-10-14,60.05509
2021-10-15,59.22865
2021-10-16,41.59779
2021-10-17,45.73002
2021-10-18,64.73829
2021-10-19,63.08539
2021-10-20,53.99449
2021-10-21,53.16804
2021-10-22,48.20936
2021-10-23,30.30303
2021-10-24,31.40495
2021-10-25,58.4022
2021-10-26,61.98347
2021-10-27,74.10468
2021-10-28,63.36088
2021-10-29,51.23966
2021-10-30,34.43526
2021-10-31,41.04683
2021-11-01,66.1157
2021-11-02,63.91184
2021-11-03,66.66666
2021-11-04,61.4325
2021-11-05,52.61707
2021-11-06,38.56749
2021-11-07,42.9752
2021-11-08,66.94214
2021-11-09,70.24793
2021-11-10,55.92286
2021-11-11,58.95316
2021-11-12,52.34159
2021-11-13,41.04683
2021-11-14,36.36363
2021-11-15,68.87052
2021-11-16,64.73829
2021-11-17,63.36088
2021-11-18,57.02479
2021-11-19,52.34159
2021-11-20,32.50688
2021-11-21,39.66942
2021-11-22,71.90082
2021-11-23,74.65564
2021-11-24,64.18732
2021-11-25,65.84022
2021-11-26,60.33057
2021-11-27,40.77134
2021-11-28,41.87327
2021-11-29,72.72727
2021-11-30,67.76859
2021-12-01,66.1157
2021-12-02,63.36088
2021-12-03,58.67768
2021-12-04,36.36363
2021-12-05,41.04683
2021-12-06,73.55371
2021-12-07,78.51239
2021-12-08,61.15702
2021-12-09,60.33057
2021-12-10,48.76033
2021-12-11,37.19008
2021-12-12,41.04683
2021-12-13,66.66666
2021-12-14,70.24793
2021-12-15,58.95316
2021-12-16,57.30027
2021-12-17,55.09641
2021-12-18,34.43526
2021-12-19,46.55647
2021-12-20,74.38016
2021-12-21,69.42148
2021-12-22,62.25895
2021-12-23,58.67768
2021-12-24,48.76033
2021-12-25,37.46556
2021-12-26,52.61707
2021-12-27,69.42148
2021-12-28,68.59504
2021-12-29,66.1157
2021-12-30,55.92286
2021-12-31,47.38292
2022-01-01,35.53719
2022-01-02,48.76033
2022-01-03,91.73553
2022-01-04,85.39944
2022-01-05,66.94214
2022-01-06,82.36914
2022-01-07,71.07438
2022-01-08,49.58677
2022-01-09,49.03581
2022-01-10,91.18457
2022-01-11,85.95041
2022-01-12,70.52341
2022-01-13,61.98347
2022-01-14,55.64738
2022-01-15,44.90358
2022-01-16,52.89256
2022-01-17,60.05509
2022-01-18,66.1157
2022-01-19,61.70798
2022-01-20,62.53443
2022-01-21,59.77961
2022-01-22,37.74104
2022-01-23,38.84297
2022-01-24,73.55371
2022-01-25,69.69696
2022-01-26,65.28925
2022-01-27,55.92286
2022-01-28,42.42424
2022-01-29,34.98622
2022-01-30,27.5482
2022-01-31,22.31404
2022-02-01,27.27272
2022-02-02,43.80165
2022-02-03,77.13498
2022-02-04,71.34986
2022-02-05,46.83195
2022-02-06,57.85123
2022-02-07,86.50137
2022-02-08,74.93112
2022-02-09,69.69696
2022-02-10,61.98347
2022-02-11,67.21763
2022-02-12,52.89256
2022-02-13,46.83195
2022-02-14,77.13498
2022-02-15,68.04407
2022-02-16,65.84022
2022-02-17,64.4628
2022-02-18,59.77961
2022-02-19,37.74104
2022-02-20,45.73002
2022-02-21,71.90082
2022-02-22,65.56473
2022-02-23,66.1157
2022-02-24,59.22865
2022-02-25,57.85123
2022-02-26,33.60881
2022-02-27,50.6887
2022-02-28,67.49311
2022-03-01,69.42148
2022-03-02,85.39944
2022-03-03,68.31955
2022-03-04,56.47382
2022-03-05,37.46556
2022-03-06,44.90358
2022-03-07,76.03305
2022-03-08,56.74931
2022-03-09,41.59779
2022-03-10,69.69696
2022-03-11,79.06336
2022-03-12,40.49586
2022-03-13,51.79063
2022-03-14,80.71625
2022-03-15,67.76859
2022-03-16,72.72727
2022-03-17,65.84022
2022-03-18,47.6584
2022-03-19,48.48484
2022-03-20,40.49586
2022-03-21,70.79889
2022-03-22,65.28925
2022-03-23,58.67768
2022-03-24,68.31955
2022-03-25,54.54545
2022-03-26,36.08815
2022-03-27,47.6584
2022-03-28,64.73829
2022-03-29,61.4325
2022-03-30,67.49311
2022-03-31,64.73829
2022-04-01,59.77961
2022-04-02,32.50688
2022-04-03,41.59779
2022-04-04,71.07438
2022-04-05,71.34986
2022-04-06,61.70798
2022-04-07,73.27823
2022-04-08,62.80991
2022-04-09,39.9449
2022-04-10,37.19008
2022-04-11,79.8898
2022-04-12,64.18732
2022-04-13,75.75757
2022-04-14,58.95316
2022-04-15,58.95316
2022-04-16,34.15977
2022-04-17,46.0055
2022-04-18,74.65564
2022-04-19,67.49311
2022-04-20,66.1157
2022-04-21,68.87052
2022-04-22,55.64738
2022-04-23,36.36363
2022-04-24,41.87327
2022-04-25,73.55371
2022-04-26,71.07438
2022-04-27,69.146
2022-04-28,68.31955
2022-04-29,53.719
2022-04-30,42.9752
2022-05-01,55.92286
2022-05-02,69.42148
2022-05-03,73.00275
2022-05-04,59.50413
2022-05-05,40.49586
2022-05-06,68.87052
2022-05-07,34.43526
2022-05-08,35.81267
2022-05-09,75.48209
2022-05-10,77.41046
2022-05-11,74.10468
2022-05-12,73.55371
2022-05-13,58.4022
2022-05-14,42.9752
2022-05-15,48.48484
2022-05-16,77.41046
2022-05-17,71.07438
2022-05-18,73.8292
2022-05-19,69.97245
2022-05-20,54.82093
2022-05-21,37.74104
2022-05-22,43.25068
2022-05-23,60.88154
2022-05-24,62.80991
2022-05-25,72.1763
2022-05-26,76.58402
2022-05-27,51.23966
2022-05-28,35.2617
2022-05-29,43.52617
2022-05-30,68.87052
2022-05-31,80.44077
2022-06-01,49.03581
2022-06-02,81.54269
2022-06-03,61.98347
2022-06-04,49.03581
2022-06-05,39.66942
2022-06-06,58.67768
2022-06-07,85.39944
2022-06-08,75.75757
2022-06-09,79.06336
2022-06-10,57.02479
2022-06-11,43.52617
2022-06-12,41.59779
2022-06-13,78.78787
2022-06-14,71.90082
2022-06-15,69.97245
2022-06-16,69.97245
2022-06-17,64.18732
2022-06-18,49.86225
2022-06-19,54.54545
2022-06-20,94.76584
2022-06-21,78.23691
2022-06-22,74.10468
2022-06-23,68.59504
2022-06-24,58.4022
2022-06-25,34.98622
2022-06-26,50.13774
2022-06-27,80.44077
2022-06-28,77.68595
2022-06-29,75.48209
2022-06-30,72.72727
2022-07-01,58.4022
2022-07-02,47.10743
2022-07-03,52.89256
2022-07-04,88.42975
2022-07-05,77.41046
2022-07-06,70.24793
2022-07-07,75.20661
2022-07-08,58.95316
2022-07-09,39.39393
2022-07-10,39.66942
2022-07-11,75.75757
2022-07-12,76.8595
2022-07-13,70.52341
2022-07-14,71.07438
2022-07-15,53.719
2022-07-16,36.08815
2022-07-17,43.52617
2022-07-18,69.42148
2022-07-19,68.59504
2022-07-20,64.73829
2022-07-21,61.4325
2022-07-22,51.51515
2022-07-23,39.11845
2022-07-24,35.53719
2022-07-25,63.36088
2022-07-26,68.87052
2022-07-27,60.33057
2022-07-28,71.07438
2022-07-29,55.64738
2022-07-30,41.59779
2022-07-31,34.98622
2022-08-01,62.25895
2022-08-02,66.94214
2022-08-03,69.146
2022-08-04,61.4325
2022-08-05,46.0055
2022-08-06,41.32231
2022-08-07,46.55647
2022-08-08,73.27823
2022-08-09,74.93112
2022-08-10,73.00275
2022-08-11,62.53443
2022-08-12,47.6584
2022-08-13,42.42424
2022-08-14,40.22038
2022-08-15,48.20936
2022-08-16,79.33884
2022-08-17,77.13498
2022-08-18,60.05509
2022-08-19,60.33057
2022-08-20,37.74104
2022-08-21,51.23966
2022-08-22,77.68595
2022-08-23,72.72727
2022-08-24,61.70798
2022-08-25,58.67768
2022-08-26,49.58677
2022-08-27,35.81267
2022-08-28,37.46556
2022-08-29,75.20661
2022-08-30,75.48209
2022-08-31,58.95316
2022-09-01,63.36088
2022-09-02,47.93388
2022-09-03,38.56749
2022-09-04,41.04683
2022-09-05,52.06611
2022-09-06,44.90358
2022-09-07,53.16804
2022-09-08,38.56749
2022-09-09,23.41597
2022-09-10,21.76308
2022-09-11,31.12947
2022-09-12,36.63911
2022-09-13,76.03305
2022-09-14,73.00275
2022-09-15,73.00275
2022-09-16,59.50413
2022-09-17,33.05785
2022-09-18,39.66942
2022-09-19,69.146
2022-09-20,64.73829
2022-09-21,66.1157
2022-09-22,71.90082
2022-09-23,50.6887
2022-09-24,33.88429
2022-09-25,35.53719
2022-09-26,68.04407
2022-09-27,63.91184
2022-09-28,67.21763
2022-09-29,62.53443
2022-09-30,64.4628
2022-10-01,36.9146
2022-10-02,28.09917
2022-10-03,54.54545
2022-10-04,84.29752
2022-10-05,70.52341
2022-10-06,69.42148
2022-10-07,52.34159
2022-10-08,28.65013
2022-10-09,44.62809
2022-10-10,59.50413
2022-10-11,74.93112
2022-10-12,72.45179
2022-10-13,62.25895
2022-10-14,57.57575
2022-10-15,50.13774
2022-10-16,43.52617
2022-10-17,85.67493
2022-10-18,84.573
2022-10-19,70.52341
2022-10-20,60.88154
2022-10-21,52.06611
2022-10-22,38.29201
2022-10-23,31.68044
2022-10-24,70.79889
2022-10-25,62.80991
2022-10-26,65.84022
2022-10-27,71.90082
2022-10-28,43.25068
2022-10-29,30.85399
2022-10-30,36.08815
2022-10-31,63.08539
2022-11-01,69.42148
2022-11-02,62.25895
2022-11-03,64.18732
2022-11-04,55.09641
2022-11-05,33.33333
2022-11-06,41.59779
2022-11-07,80.99173
2022-11-08,66.1157
2022-11-09,60.88154
2022-11-10,65.01377
2022-11-11,43.52617
2022-11-12,40.22038
2022-11-13,40.49586
2022-11-14,67.76859
2022-11-15,70.24793
2022-11-16,60.05509
2022-11-17,67.49311
2022-11-18,49.58677
2022-11-19,37.74104
2022-11-20,44.90358
2022-11-21,66.39118
2022-11-22,64.4628
2022-11-23,64.4628
2022-11-24,46.0055
2022-11-25,54.82093
2022-11-26,36.08815
2022-11-27,46.83195
2022-11-28,65.56473
2022-11-29,75.75757
2022-11-30,67.21763
2022-12-01,52.34159
2022-12-02,55.3719
2022-12-03,36.9146
2022-12-04,40.49586
2022-12-05,56.47382
2022-12-06,60.88154
2022-12-07,65.84022
2022-12-08,62.53443
2022-12-09,49.03581
2022-12-10,40.49586
2022-12-11,33.33333
2022-12-12,60.05509
2022-12-13,57.85123
2022-12-14,53.99449
2022-12-15,68.87052
2022-12-16,55.92286
2022-12-17,33.60881
2022-12-18,41.04683
2022-12-19,70.79889
2022-12-20,59.50413
2022-12-21,56.47382
2022-12-22,63.36088
2022-12-23,48.76033
2022-12-24,31.40495
2022-12-25,42.42424
2022-12-26,75.48209
2022-12-27,79.8898
2022-12-28,88.42975
2022-12-29,66.94214
2022-12-30,56.47382
2022-12-31,37.19008
2023-01-01,32.50688
2023-01-02,84.84848
2023-01-03,73.00275
2023-01-04,73.55371
2023-01-05,72.45179
2023-01-06,58.67768
2023-01-07,50.41322
2023-01-08,45.73002
2023-01-09,73.27823
2023-01-10,77.13498
2023-01-11,65.01377
2023-01-12,73.55371
2023-01-13,51.51515
2023-01-14,36.9146
2023-01-15,44.62809
2023-01-16,64.4628
2023-01-17,62.80991
2023-01-18,63.91184
2023-01-19,55.09641
2023-01-20,45.17906
2023-01-21,25.34435
2023-01-22,26.44628
2023-01-23,27.27272
2023-01-24,40.49586
2023-01-25,78.78787
2023-01-26,74.65564
2023-01-27,74.65564
2023-01-28,43.25068
2023-01-29,48.48484
2023-01-30,93.66391
2023-01-31,80.16528
2023-02-01,76.03305
2023-02-02,65.01377
2023-02-03,82.92011
2023-02-04,44.07713
2023-02-05,57.02479
2023-02-06,82.09366
2023-02-07,70.79889
2023-02-08,69.42148
2023-02-09,71.90082
2023-02-10,65.56473
2023-02-11,46.28099
2023-02-12,43.25068
2023-02-13,81.81818
2023-02-14,82.36914
2023-02-15,72.1763
2023-02-16,67.49311
2023-02-17,59.22865
2023-02-18,50.96418
2023-02-19,49.03581
2023-02-20,85.39944
2023-02-21,77.41046
2023-02-22,66.94214
2023-02-23,67.49311
2023-02-24,62.80991
2023-02-25,45.17906
2023-02-26,40.49586
2023-02-27,83.19559
2023-02-28,69.42148
2023-03-01,67.21763
2023-03-02,79.06336
2023-03-03,73.8292
2023-03-04,55.64738
2023-03-05,42.42424
2023-03-06,83.74655
2023-03-07,94.49035
2023-03-08,88.70523
2023-03-09,65.56473
2023-03-10,61.4325
2023-03-11,30.85399
2023-03-12,49.58677
2023-03-13,76.8595
2023-03-14,77.41046
2023-03-15,74.65564
2023-03-16,64.18732
2023-03-17,52.34159
2023-03-18,37.19008
2023-03-19,44.62809
2023-03-20,88.42975
2023-03-21,71.90082
2023-03-22,64.18732
2023-03-23,67.76859
2023-03-24,57.02479
2023-03-25,36.36363
2023-03-26,38.29201
2023-03-27,69.97245
2023-03-28,71.90082
2023-03-29,66.66666
2023-03-30,59.77961
2023-03-31,59.22865
2023-04-01,42.69972
2023-04-02,46.83195
2023-04-03,68.59504
2023-04-04,63.08539
2023-04-05,55.64738
2023-04-06,71.07438
2023-04-07,57.85123
2023-04-08,41.59779
2023-04-09,39.39393
2023-04-10,88.70523
2023-04-11,67.76859
2023-04-12,62.80991
2023-04-13,65.28925
2023-04-14,59.22865
2023-04-15,39.39393
2023-04-16,41.04683
2023-04-17,80.44077
2023-04-18,72.1763
2023-04-19,68.31955
2023-04-20,60.60606
2023-04-21,58.4022
2023-04-22,33.60881
2023-04-23,41.32231
2023-04-24,67.76859
2023-04-25,71.07438
2023-04-26,71.07438
2023-04-27,64.73829
2023-04-28,53.99449
2023-04-29,38.01652
2023-04-30,40.49586
2023-05-01,57.30027
2023-05-02,67.76859
2023-05-03,61.15702
2023-05-04,57.02479
2023-05-05,45.17906
2023-05-06,40.77134
2023-05-07,48.48484
2023-05-08,68.87052
2023-05-09,67.49311
2023-05-10,64.4628
2023-05-11,50.96418
2023-05-12,55.3719
2023-05-13,30.57851
2023-05-14,41.32231
2023-05-15,78.23691
2023-05-16,72.72727
2023-05-17,59.22865
2023-05-18,55.92286
2023-05-19,46.0055
2023-05-20,34.71074
2023-05-21,32.2314
2023-05-22,73.8292
2023-05-23,63.08539
2023-05-24,61.15702
2023-05-25,59.50413
2023-05-26,55.64738
2023-05-27,34.15977
2023-05-28,26.72176
2023-05-29,44.90358
