date,환율계산기
2023-05-26,69.58912
2023-05-27,46.98357
2023-05-28,47.27005
2023-05-29,56.51847
2023-05-30,79.19602
2023-05-31,77.29027
2023-06-01,73.44965
2023-06-02,73.91231
2023-06-03,49.34279
2023-06-04,49.42858
2023-06-05,75.68325
2023-06-06,63.96531
2023-06-07,83.33843
2023-06-08,77.80654
2023-06-09,78.2171
2023-06-10,52.20601
2023-06-11,52.07886
2023-06-12,87.69838
2023-06-13,91.89901
2023-06-14,92.19468
2023-06-15,87.81481
2023-06-16,82.54182
2023-06-17,54.01525
2023-06-18,53.56792
2023-06-19,88.82131
2023-06-20,87.57429
2023-06-21,84.53796
2023-06-22,80.34652
2023-06-23,77.41129
2023-06-24,50.82266
2023-06-25,53.68435
2023-06-26,84.20093
2023-06-27,82.10215
2023-06-28,81.70384
2023-06-29,80.83062
2023-06-30,78.84521
2023-07-01,52.4741
2023-07-02,50.89619
2023-07-03,83.893
2023-07-04,83.3369
2023-07-05,82.05466
2023-07-06,78.6675
2023-07-07,72.36809
2023-07-08,48.8495
2023-07-09,48.86175
2023-07-10,82.57092
2023-07-11,81.44187
2023-07-12,80.46448
2023-07-13,85.51228
2023-07-14,83.4135
2023-07-15,52.7713
2023-07-16,50.65874
2023-07-17,83.79343
2023-07-18,82.80225
2023-07-19,81.04663
2023-07-20,78.87738
2023-07-21,74.06091
2023-07-22,49.0992
2023-07-23,49.8514
2023-07-24,83.09792
2023-07-25,80.98229
2023-07-26,76.59783
2023-07-27,76.31595
2023-07-28,72.15362
2023-07-29,49.29376
2023-07-30,46.44739
2023-07-31,79.58361
2023-08-01,79.56063
2023-08-02,79.71842
2023-08-03,78.21864
2023-08-04,74.85752
2023-08-05,51.22096
2023-08-06,49.12372
2023-08-07,80.2592
2023-08-08,80.50585
2023-08-09,80.13205
2023-08-10,77.49402
2023-08-11,76.73264
2023-08-12,52.34236
2023-08-13,50.70929
2023-08-14,80.32354
2023-08-15,65.33948
2023-08-16,88.82897
2023-08-17,86.18021
2023-08-18,80.96697
2023-08-19,53.47907
2023-08-20,49.79931
2023-08-21,84.44451
2023-08-22,82.69655
2023-08-23,79.17764
2023-08-24,81.83712
2023-08-25,76.82149
2023-08-26,50.72614
2023-08-27,48.18309
2023-08-28,80.66211
2023-08-29,79.04283
2023-08-30,77.76977
2023-08-31,75.71542
2023-09-01,72.86598
2023-09-02,49.76714
2023-09-03,48.44659
2023-09-04,76.6254
2023-09-05,78.29983
2023-09-06,77.06048
2023-09-07,75.47797
2023-09-08,71.98664
2023-09-09,49.5542
2023-09-10,49.8851
2023-09-11,78.7012
2023-09-12,78.01029
2023-09-13,80.65291
2023-09-14,74.58637
2023-09-15,71.9131
2023-09-16,49.41938
2023-09-17,50.56682
2023-09-18,78.36264
2023-09-19,77.64415
2023-09-20,73.9215
2023-09-21,77.38985
2023-09-22,70.81009
2023-09-23,48.79281
2023-09-24,47.02647
2023-09-25,76.95784
2023-09-26,79.02598
2023-09-27,74.43317
2023-09-28,52.38066
2023-09-29,48.3991
2023-09-30,49.60015
2023-10-01,50.64801
2023-10-02,60.98566
2023-10-03,65.23377
2023-10-04,92.81665
2023-10-05,84.12892
2023-10-06,76.68515
2023-10-07,52.95208
2023-10-08,50.81193
2023-10-09,63.6865
2023-10-10,86.92628
2023-10-11,82.80378
2023-10-12,78.99993
2023-10-13,75.91151
2023-10-14,52.50015
2023-10-15,53.70886
2023-10-16,85.53066
2023-10-17,80.1106
2023-10-18,77.82492
2023-10-19,81.61498
2023-10-20,79.71995
2023-10-21,53.10374
2023-10-22,53.38256
2023-10-23,82.06231
2023-10-24,83.49929
2023-10-25,80.20099
2023-10-26,80.01103
2023-10-27,74.06091
2023-10-28,49.20491
2023-10-29,51.50744
2023-10-30,79.48556
2023-10-31,80.5227
2023-11-01,80.17494
2023-11-02,86.02702
2023-11-03,89.58575
2023-11-04,59.25761
2023-11-05,58.81947
2023-11-06,100.0
2023-11-07,93.11538
2023-11-08,90.15564
2023-11-09,87.36748
2023-11-10,82.52343
2023-11-11,66.90207
2023-11-12,62.9389
2023-11-13,87.89141
2023-11-14,85.5705
2023-11-15,93.27011
2023-11-16,94.4252
2023-11-17,89.94423
2023-11-18,59.78307
2023-11-19,58.07187
2023-11-20,91.84539
2023-11-21,89.56124
2023-11-22,85.89833
2023-11-23,87.65242
2023-11-24,82.40701
2023-11-25,58.47172
2023-11-26,61.35333
2023-11-27,87.11777
2023-11-28,84.85814
2023-11-29,83.43342
2023-11-30,81.25038
2023-12-01,75.9544
2023-12-02,54.59433
2023-12-03,57.67663
2023-12-04,84.47668
2023-12-05,84.1948
2023-12-06,85.28096
2023-12-07,83.06115
2023-12-08,82.05925
2023-12-09,58.87768
2023-12-10,62.1959
2023-12-11,86.61682
2023-12-12,83.66168
2023-12-13,84.17642
2023-12-14,87.09939
2023-12-15,80.59164
2023-12-16,55.30516
2023-12-17,57.3733
2023-12-18,82.91868
2023-12-19,80.08609
2023-12-20,76.30063
2023-12-21,74.85293
2023-12-22,71.55003
2023-12-23,52.77896
2023-12-24,52.61658
2023-12-25,56.91372
2023-12-26,79.34156
2023-12-27,78.40094
2023-12-28,77.2581
2023-12-29,71.61131
2023-12-30,53.32894
2023-12-31,50.52392
2024-01-01,53.63533
2024-01-02,81.6349
2024-01-03,82.46369
2024-01-04,80.98995
2024-01-05,76.5151
2024-01-06,53.39021
2024-01-07,58.87768
2024-01-08,77.61351
2024-01-09,83.39818
2024-01-10,84.58085
2024-01-11,85.16759
2024-01-12,78.95857
2024-01-13,57.61382
2024-01-14,59.15037
2024-01-15,83.9359
2024-01-16,82.98302
2024-01-17,87.64323
2024-01-18,85.40964
2024-01-19,79.27262
2024-01-20,56.77124
2024-01-21,57.1864
2024-01-22,84.74477
2024-01-23,87.35829
2024-01-24,82.42079
2024-01-25,81.25497
2024-01-26,75.83951
2024-01-27,55.36797
2024-01-28,56.28102
2024-01-29,80.35878
2024-01-30,79.84251
2024-01-31,76.55034
2024-02-01,76.30063
2024-02-02,73.35774
2024-02-03,51.90269
2024-02-04,53.87431
2024-02-05,78.08229
2024-02-06,77.38066
2024-02-07,70.75494
2024-02-08,65.53097
2024-02-09,50.09651
2024-02-10,46.97438
2024-02-11,48.8495
2024-02-12,56.49549
2024-02-13,82.56939
2024-02-14,79.33543
2024-02-15,78.21557
2024-02-16,73.32097
2024-02-17,51.78013
2024-02-18,53.55413
2024-02-19,78.70427
2024-02-20,78.29677
2024-02-21,76.50591
2024-02-22,77.28567
2024-02-23,74.5833
2024-02-24,53.25387
2024-02-25,54.49169
2024-02-26,78.26459
2024-02-27,79.98498
2024-02-28,77.41436
2024-02-29,77.42202
2024-03-01,59.38629
2024-03-02,56.51694
2024-03-03,54.07194
2024-03-04,80.92867
2024-03-05,82.68889
2024-03-06,77.17537
2024-03-07,77.02677
2024-03-08,75.50707
2024-03-09,56.55371
2024-03-10,55.10141
2024-03-11,81.56902
2024-03-12,80.16116
2024-03-13,78.32128
2024-03-14,75.89772
2024-03-15,73.23978
2024-03-16,50.3263
2024-03-17,53.29983
2024-03-18,83.62797
2024-03-19,81.99184
2024-03-20,79.33237
