date,주식사는법
2022-04-18,4.70828
2022-04-19,4.62002
2022-04-20,4.81784
2022-04-21,5.20132
2022-04-22,4.10262
2022-04-23,3.00392
2022-04-24,3.48479
2022-04-25,4.99132
2022-04-26,5.1861
2022-04-27,5.57263
2022-04-28,5.0035
2022-04-29,4.2548
2022-04-30,3.41479
2022-05-01,3.2687
2022-05-02,3.74349
2022-05-03,3.9961
2022-05-04,3.56392
2022-05-05,3.26262
2022-05-06,3.44523
2022-05-07,2.42566
2022-05-08,2.55044
2022-05-09,3.63088
2022-05-10,4.03566
2022-05-11,3.8074
2022-05-12,4.11175
2022-05-13,3.81045
2022-05-14,2.76653
2022-05-15,2.70566
2022-05-16,3.24131
2022-05-17,3.4361
2022-05-18,3.63088
2022-05-19,3.90175
2022-05-20,3.59436
2022-05-21,2.57783
2022-05-22,2.88827
2022-05-23,3.51827
2022-05-24,3.15001
2022-05-25,3.66436
2022-05-26,3.37218
2022-05-27,3.25957
2022-05-28,2.18827
2022-05-29,2.89436
2022-05-30,3.47871
2022-05-31,3.43001
2022-06-01,2.9674
2022-06-02,3.28088
2022-06-03,2.96131
2022-06-04,2.75131
2022-06-05,3.40871
2022-06-06,3.81349
2022-06-07,3.83479
2022-06-08,4.06306
2022-06-09,3.60045
2022-06-10,3.68566
2022-06-11,2.8487
2022-06-12,4.70219
2022-06-13,5.86176
2022-06-14,6.13263
2022-06-15,6.44002
2022-06-16,5.19828
2022-06-17,7.35307
2022-06-18,5.02784
2022-06-19,4.1848
2022-06-20,6.66524
2022-06-21,5.79785
2022-06-22,5.60915
2022-06-23,5.47524
2022-06-24,5.28958
2022-06-25,3.99306
2022-06-26,3.55175
2022-06-27,4.64436
2022-06-28,4.06001
2022-06-29,3.90784
2022-06-30,3.57001
2022-07-01,3.67653
2022-07-02,2.4287
2022-07-03,2.87001
2022-07-04,3.35392
2022-07-05,4.44349
2022-07-06,3.2474
2022-07-07,3.65827
2022-07-08,3.21088
2022-07-09,2.40435
2022-07-10,2.19435
2022-07-11,3.00696
2022-07-12,3.10436
2022-07-13,2.76653
2022-07-14,2.8974
2022-07-15,2.65088
2022-07-16,2.0574
2022-07-17,2.24914
2022-07-18,3.37523
2022-07-19,2.86392
2022-07-20,3.15001
2022-07-21,2.6874
2022-07-22,2.54131
2022-07-23,1.91131
2022-07-24,2.20653
2022-07-25,2.73305
2022-07-26,2.56261
2022-07-27,2.33131
2022-07-28,2.69348
2022-07-29,2.41348
2022-07-30,1.92348
2022-07-31,2.12435
2022-08-01,2.62044
2022-08-02,2.72696
2022-08-03,2.73914
2022-08-04,2.57175
2022-08-05,2.87914
2022-08-06,2.30696
2022-08-07,2.20957
2022-08-08,2.74218
2022-08-09,2.97349
2022-08-10,3.10131
2022-08-11,3.11957
2022-08-12,2.87305
2022-08-13,2.36479
2022-08-14,2.53218
2022-08-15,2.48653
2022-08-16,3.52131
2022-08-17,3.11349
2022-08-18,2.8487
2022-08-19,3.0161
2022-08-20,2.07261
2022-08-21,2.3374
2022-08-22,2.92175
2022-08-23,3.02827
2022-08-24,3.1074
2022-08-25,2.97653
2022-08-26,2.61131
2022-08-27,1.82913
2022-08-28,1.83522
2022-08-29,2.75131
2022-08-30,2.75435
2022-08-31,2.52305
2022-09-01,2.42261
2022-09-02,2.47435
2022-09-03,2.10305
2022-09-04,1.95087
2022-09-05,2.84566
2022-09-06,2.44392
2022-09-07,2.79392
2022-09-08,2.76653
2022-09-09,1.97522
2022-09-10,2.23392
2022-09-11,2.27957
2022-09-12,2.83044
2022-09-13,3.8774
2022-09-14,3.94436
2022-09-15,3.45436
2022-09-16,3.26566
2022-09-17,2.27044
2022-09-18,2.37087
2022-09-19,2.92175
2022-09-20,2.80914
2022-09-21,2.82131
2022-09-22,3.01305
2022-09-23,2.52609
2022-09-24,1.74087
2022-09-25,1.97522
2022-09-26,3.44827
2022-09-27,3.5274
2022-09-28,3.46349
2022-09-29,3.0161
2022-09-30,2.68435
2022-10-01,1.99653
2022-10-02,2.0574
2022-10-03,3.36001
2022-10-04,3.51827
2022-10-05,3.56392
2022-10-06,2.9887
2022-10-07,2.74522
2022-10-08,1.78652
2022-10-09,2.07566
2022-10-10,2.18827
2022-10-11,2.82131
2022-10-12,2.57175
2022-10-13,2.64783
2022-10-14,2.75435
2022-10-15,2.44696
2022-10-16,3.6674
2022-10-17,5.10089
2022-10-18,3.56088
2022-10-19,2.96131
2022-10-20,2.62348
2022-10-21,2.22174
2022-10-22,2.0574
2022-10-23,1.82
2022-10-24,2.28566
2022-10-25,2.41653
2022-10-26,3.29001
2022-10-27,4.17871
2022-10-28,2.89131
2022-10-29,1.99348
2022-10-30,2.23087
2022-10-31,2.80305
2022-11-01,2.8487
2022-11-02,2.76653
2022-11-03,2.49566
2022-11-04,2.25522
2022-11-05,1.60392
2022-11-06,1.64652
2022-11-07,2.33435
2022-11-08,2.38914
2022-11-09,2.66609
2022-11-10,2.98566
2022-11-11,3.67653
2022-11-12,2.53218
2022-11-13,2.40131
2022-11-14,3.01001
2022-11-15,3.18349
2022-11-16,2.47131
2022-11-17,2.59001
2022-11-18,2.13653
2022-11-19,1.4487
2022-11-20,1.58261
2022-11-21,2.07261
2022-11-22,2.00261
2022-11-23,2.32827
2022-11-24,1.82
2022-11-25,1.68913
2022-11-26,1.33
2022-11-27,1.66174
2022-11-28,1.92348
2022-11-29,1.90826
2022-11-30,1.82
2022-12-01,2.1
2022-12-02,1.77131
2022-12-03,1.17174
2022-12-04,1.59174
2022-12-05,2.06653
2022-12-06,1.83826
2022-12-07,2.30392
2022-12-08,2.1974
2022-12-09,2.06044
2022-12-10,1.80783
2022-12-11,1.88392
2022-12-12,2.46827
2022-12-13,2.11218
2022-12-14,2.06957
2022-12-15,1.92957
2022-12-16,1.78348
2022-12-17,1.34826
2022-12-18,1.45478
2022-12-19,1.81696
2022-12-20,1.94479
2022-12-21,1.88087
2022-12-22,1.75305
2022-12-23,1.71957
2022-12-24,1.3087
2022-12-25,1.39087
2022-12-26,1.89
2022-12-27,1.98435
2022-12-28,2.24609
2022-12-29,2.25218
2022-12-30,2.04826
2022-12-31,1.37261
2023-01-01,1.57044
2023-01-02,2.46218
2023-01-03,2.36174
2023-01-04,2.42566
2023-01-05,2.56261
2023-01-06,2.43479
2023-01-07,2.01783
2023-01-08,1.95392
2023-01-09,2.4074
2023-01-10,2.57175
2023-01-11,2.38914
2023-01-12,2.34044
2023-01-13,2.44088
2023-01-14,1.93261
2023-01-15,1.97826
2023-01-16,2.33435
2023-01-17,2.30392
2023-01-18,2.02696
2023-01-19,2.01479
2023-01-20,1.96609
2023-01-21,1.41826
2023-01-22,1.78652
2023-01-23,2.27957
2023-01-24,2.40435
2023-01-25,3.82262
2023-01-26,3.35088
2023-01-27,3.30827
2023-01-28,2.55044
2023-01-29,2.31609
2023-01-30,3.07088
2023-01-31,3.14088
2023-02-01,3.19262
2023-02-02,3.07696
2023-02-03,3.33871
2023-02-04,2.38914
2023-02-05,2.31609
2023-02-06,2.69653
2023-02-07,3.28697
2023-02-08,3.37523
2023-02-09,3.04349
2023-02-10,3.74349
2023-02-11,2.25522
2023-02-12,2.49566
2023-02-13,3.10436
2023-02-14,3.26262
2023-02-15,3.01001
2023-02-16,3.07088
2023-02-17,2.80305
2023-02-18,2.03305
2023-02-19,2.01783
2023-02-20,2.95523
2023-02-21,2.84566
2023-02-22,2.86392
2023-02-23,2.41044
2023-02-24,2.66914
2023-02-25,1.90826
2023-02-26,2.16392
2023-02-27,2.4987
2023-02-28,2.4774
2023-03-01,2.51392
2023-03-02,2.43783
2023-03-03,2.7087
2023-03-04,2.20044
2023-03-05,2.2887
2023-03-06,2.7787
2023-03-07,3.2261
2023-03-08,3.15914
2023-03-09,2.64479
2023-03-10,2.29174
2023-03-11,1.64348
2023-03-12,1.89609
2023-03-13,2.52305
2023-03-14,2.71783
2023-03-15,2.88827
2023-03-16,3.27175
2023-03-17,2.90044
2023-03-18,1.88392
2023-03-19,1.79565
2023-03-20,2.73609
2023-03-21,2.74827
2023-03-22,2.8974
2023-03-23,3.20175
2023-03-24,2.91566
2023-03-25,2.16696
2023-03-26,2.05131
2023-03-27,3.10131
2023-03-28,2.8487
2023-03-29,2.98566
2023-03-30,3.07696
2023-03-31,2.76653
2023-04-01,2.06653
2023-04-02,2.02696
2023-04-03,3.02827
2023-04-04,3.05262
2023-04-05,3.46044
2023-04-06,3.20175
2023-04-07,3.33262
2023-04-08,2.24914
2023-04-09,2.54435
2023-04-10,4.42219
2023-04-11,4.73262
2023-04-12,4.1848
2023-04-13,3.77392
2023-04-14,3.65218
2023-04-15,2.45001
2023-04-16,2.41957
2023-04-17,3.9261
2023-04-18,4.12697
2023-04-19,3.83784
2023-04-20,3.42088
2023-04-21,2.60827
2023-04-22,2.05435
2023-04-23,2.08783
2023-04-24,2.82436
2023-04-25,3.07696
2023-04-26,2.85175
2023-04-27,2.72088
2023-04-28,2.72088
2023-04-29,1.89305
2023-04-30,1.71348
2023-05-01,2.08174
2023-05-02,2.29174
2023-05-03,2.42566
2023-05-04,2.24
2023-05-05,2.20348
2023-05-06,1.87783
2023-05-07,1.93566
2023-05-08,2.45609
2023-05-09,2.22783
2023-05-10,2.51088
2023-05-11,2.25218
2023-05-12,2.05131
2023-05-13,1.50652
2023-05-14,1.35739
2023-05-15,2.16087
2023-05-16,2.44696
2023-05-17,2.33131
2023-05-18,2.38609
2023-05-19,2.34653
2023-05-20,1.70131
2023-05-21,1.71652
2023-05-22,2.5687
2023-05-23,2.58696
2023-05-24,2.22479
2023-05-25,2.15783
2023-05-26,2.31609
2023-05-27,1.90218
2023-05-28,1.64044
2023-05-29,1.94479
