date,롤렉스
2021-08-19,15.96542
2021-08-20,15.863
2021-08-21,17.08795
2021-08-22,17.76803
2021-08-23,18.9807
2021-08-24,19.05444
2021-08-25,16.22762
2021-08-26,15.24847
2021-08-27,15.43692
2021-08-28,17.35015
2021-08-29,16.25629
2021-08-30,14.48645
2021-08-31,13.50321
2021-09-01,13.99483
2021-09-02,13.14269
2021-09-03,13.69986
2021-09-04,15.29353
2021-09-05,17.64922
2021-09-06,16.93637
2021-09-07,14.24064
2021-09-08,13.36392
2021-09-09,13.9129
2021-09-10,13.5114
2021-09-11,14.74865
2021-09-12,15.71141
2021-09-13,14.11364
2021-09-14,13.85554
2021-09-15,13.58924
2021-09-16,13.20824
2021-09-17,13.50731
2021-09-18,14.91662
2021-09-19,15.25257
2021-09-20,13.40079
2021-09-21,14.60526
2021-09-22,15.11737
2021-09-23,14.51923
2021-09-24,14.06038
2021-09-25,14.78552
2021-09-26,15.44921
2021-09-27,13.95386
2021-09-28,13.6466
2021-09-29,13.20004
2021-09-30,13.5114
2021-10-01,13.80228
2021-10-02,13.93748
2021-10-03,15.23618
2021-10-04,15.54754
2021-10-05,14.22835
2021-10-06,13.83096
2021-10-07,13.91699
2021-10-08,13.06485
2021-10-09,14.94121
2021-10-10,17.44848
2021-10-11,15.75648
2021-10-12,14.01122
2021-10-13,12.64697
2021-10-14,13.20414
2021-10-15,14.32258
2021-10-16,14.97398
2021-10-17,14.5643
2021-10-18,13.46634
2021-10-19,13.26969
2021-10-20,12.22909
2021-10-21,12.46261
2021-10-22,12.51997
2021-10-23,12.88868
2021-10-24,14.0358
2021-10-25,12.71662
2021-10-26,13.22872
2021-10-27,11.97918
2021-10-28,12.31103
2021-10-29,11.67602
2021-10-30,11.83579
2021-10-31,12.45442
2021-11-01,12.26596
2021-11-02,11.81121
2021-11-03,12.18403
2021-11-04,11.75795
2021-11-05,11.52853
2021-11-06,12.01196
2021-11-07,12.74939
2021-11-08,12.65516
2021-11-09,11.90954
2021-11-10,11.22536
2021-11-11,11.3073
2021-11-12,11.37285
2021-11-13,11.72518
2021-11-14,13.30247
2021-11-15,11.51214
2021-11-16,11.58589
2021-11-17,11.58179
2021-11-18,11.00823
2021-11-19,9.99631
2021-11-20,12.2168
2021-11-21,12.63878
2021-11-22,10.81977
2021-11-23,10.6559
2021-11-24,9.94715
2021-11-25,9.00897
2021-11-26,9.81605
2021-11-27,12.04064
2021-11-28,12.07751
2021-11-29,11.35646
2021-11-30,11.45069
2021-12-01,11.5613
2021-12-02,10.75422
2021-12-03,11.27452
2021-12-04,13.28198
2021-12-05,13.23692
2021-12-06,11.74566
2021-12-07,13.02388
2021-12-08,12.39706
2021-12-09,12.49129
2021-12-10,11.65963
2021-12-11,13.86783
2021-12-12,13.5237
2021-12-13,11.88496
2021-12-14,11.83579
2021-12-15,13.09353
2021-12-16,12.06522
2021-12-17,12.66336
2021-12-18,12.52816
2021-12-19,13.81867
2021-12-20,12.64287
2021-12-21,12.67565
2021-12-22,12.83952
2021-12-23,12.51587
2021-12-24,11.61047
2021-12-25,14.06038
2021-12-26,14.21197
2021-12-27,12.20861
2021-12-28,12.72891
2021-12-29,13.95386
2021-12-30,13.43766
2021-12-31,13.10582
2022-01-01,37.55172
2022-01-02,27.44069
2022-01-03,20.04998
2022-01-04,22.09021
2022-01-05,17.55909
2022-01-06,15.55164
2022-01-07,16.79708
2022-01-08,16.47343
2022-01-09,17.58367
2022-01-10,15.14605
2022-01-11,14.24064
2022-01-12,13.71625
2022-01-13,14.08906
2022-01-14,13.0034
2022-01-15,14.48645
2022-01-16,15.24437
2022-01-17,13.90061
2022-01-18,13.1304
2022-01-19,12.4708
2022-01-20,14.69539
2022-01-21,14.83059
2022-01-22,16.96095
2022-01-23,18.23098
2022-01-24,16.59224
2022-01-25,16.68646
2022-01-26,14.73227
2022-01-27,14.92482
2022-01-28,14.00712
2022-01-29,15.62538
2022-01-30,16.44065
2022-01-31,14.93301
2022-02-01,16.09242
2022-02-02,17.80081
2022-02-03,16.60453
2022-02-04,15.34679
2022-02-05,17.11663
2022-02-06,16.61682
2022-02-07,14.09316
2022-02-08,13.97435
2022-02-09,13.76131
2022-02-10,13.57286
2022-02-11,13.61383
2022-02-12,14.57659
2022-02-13,15.54754
2022-02-14,14.64214
2022-02-15,13.55237
2022-02-16,15.67044
2022-02-17,12.97881
2022-02-18,13.18366
2022-02-19,13.89241
2022-02-20,14.90433
2022-02-21,13.85964
2022-02-22,12.88049
2022-02-23,14.36355
2022-02-24,12.24548
2022-02-25,11.60227
2022-02-26,12.92146
2022-02-27,15.48609
2022-02-28,13.10172
2022-03-01,14.32258
2022-03-02,11.68011
2022-03-03,12.09799
2022-03-04,12.31103
2022-03-05,13.42537
2022-03-06,15.19111
2022-03-07,11.52034
2022-03-08,11.60227
2022-03-09,11.22946
2022-03-10,10.32815
2022-03-11,11.40562
2022-03-12,13.6425
2022-03-13,13.71215
2022-03-14,12.733
2022-03-15,11.65963
2022-03-16,11.13523
2022-03-17,11.62685
2022-03-18,12.32742
2022-03-19,14.47416
2022-03-20,14.31029
2022-03-21,12.85591
2022-03-22,12.64287
2022-03-23,12.89278
2022-03-24,12.32332
2022-03-25,12.92146
2022-03-26,14.06448
2022-03-27,15.11327
2022-03-28,13.81867
2022-03-29,14.9535
2022-03-30,31.45561
2022-03-31,19.32893
2022-04-01,14.53562
2022-04-02,13.47453
2022-04-03,13.9129
2022-04-04,13.94157
2022-04-05,12.54455
2022-04-06,12.93375
2022-04-07,12.78217
2022-04-08,12.70842
2022-04-09,13.53189
2022-04-10,14.05629
2022-04-11,11.84808
2022-04-12,11.94641
2022-04-13,11.41791
2022-04-14,11.94231
2022-04-15,11.37285
2022-04-16,11.7006
2022-04-17,13.59334
2022-04-18,10.66409
2022-04-19,11.03691
2022-04-20,11.23356
2022-04-21,10.82387
2022-04-22,10.63542
2022-04-23,14.19558
2022-04-24,13.40898
2022-04-25,12.15535
2022-04-26,12.4749
2022-04-27,12.27006
2022-04-28,13.36801
2022-04-29,12.7412
2022-04-30,12.85591
2022-05-01,13.96206
2022-05-02,11.97509
2022-05-03,11.71698
2022-05-04,11.97509
2022-05-05,12.36838
2022-05-06,12.09799
2022-05-07,12.25777
2022-05-08,15.03953
2022-05-09,12.0816
2022-05-10,11.71698
2022-05-11,12.04064
2022-05-12,11.26223
2022-05-13,12.88459
2022-05-14,13.07304
2022-05-15,12.81904
2022-05-16,12.06522
2022-05-17,11.8276
2022-05-18,11.95051
2022-05-19,11.77434
2022-05-20,12.49948
2022-05-21,12.04473
2022-05-22,12.56094
2022-05-23,13.46634
2022-05-24,13.33524
2022-05-25,13.24511
2022-05-26,12.67974
2022-05-27,13.05665
2022-05-28,13.43356
2022-05-29,13.81047
2022-05-30,13.38031
2022-05-31,13.49911
2022-06-01,13.19595
2022-06-02,11.46298
2022-06-03,11.99147
2022-06-04,12.15535
2022-06-05,14.02351
2022-06-06,15.39186
2022-06-07,12.85591
2022-06-08,13.73263
2022-06-09,12.61419
2022-06-10,12.84772
2022-06-11,12.94194
2022-06-12,13.44995
2022-06-13,12.76578
2022-06-14,12.3479
2022-06-15,12.07751
2022-06-16,11.71698
2022-06-17,13.33934
2022-06-18,12.68384
2022-06-19,13.49092
2022-06-20,12.25777
2022-06-21,11.97509
2022-06-22,11.85218
2022-06-23,12.22499
2022-06-24,12.86001
2022-06-25,12.98291
2022-06-26,13.37621
2022-06-27,13.72034
2022-06-28,13.20824
2022-06-29,12.51997
2022-06-30,11.40562
2022-07-01,11.35237
2022-07-02,11.97918
2022-07-03,12.81904
2022-07-04,11.81531
2022-07-05,11.29501
2022-07-06,11.85628
2022-07-07,11.77434
2022-07-08,11.40972
2022-07-09,13.34753
2022-07-10,14.65443
2022-07-11,11.95051
2022-07-12,12.15125
2022-07-13,11.37695
2022-07-14,11.34007
2022-07-15,11.61456
2022-07-16,13.29017
2022-07-17,13.7818
2022-07-18,12.49129
2022-07-19,12.45032
2022-07-20,11.65963
2022-07-21,12.54865
2022-07-22,12.01196
2022-07-23,12.8723
2022-07-24,15.16653
2022-07-25,13.50321
2022-07-26,13.32295
2022-07-27,12.51997
2022-07-28,12.04064
2022-07-29,11.99967
2022-07-30,12.71662
2022-07-31,14.1628
2022-08-01,12.3479
2022-08-02,12.8723
2022-08-03,12.92146
2022-08-04,12.04473
2022-08-05,12.32332
2022-08-06,13.10991
2022-08-07,15.37137
2022-08-08,12.72071
2022-08-09,12.62239
2022-08-10,13.42537
2022-08-11,13.66299
2022-08-12,13.29427
2022-08-13,13.35163
2022-08-14,14.46187
2022-08-15,13.53189
2022-08-16,12.93785
2022-08-17,12.53635
2022-08-18,11.87266
2022-08-19,12.22909
2022-08-20,13.94977
2022-08-21,14.54381
2022-08-22,12.83952
2022-08-23,12.74939
2022-08-24,12.41345
2022-08-25,12.32742
2022-08-26,12.17173
2022-08-27,12.4749
2022-08-28,12.72481
2022-08-29,12.20041
2022-08-30,11.99967
2022-08-31,12.28645
2022-09-01,12.68384
2022-09-02,11.09426
2022-09-03,12.28235
2022-09-04,12.9911
2022-09-05,13.00749
2022-09-06,12.43803
2022-09-07,12.13077
2022-09-08,12.44622
2022-09-09,12.63468
2022-09-10,11.88905
2022-09-11,13.74493
2022-09-12,15.0764
2022-09-13,14.34716
2022-09-14,13.57695
2022-09-15,12.70433
2022-09-16,12.59781
2022-09-17,13.22463
2022-09-18,14.40042
2022-09-19,13.44586
2022-09-20,12.59781
2022-09-21,12.94194
2022-09-22,11.36875
2022-09-23,10.59445
2022-09-24,11.12294
2022-09-25,11.94231
2022-09-26,11.91773
2022-09-27,11.97918
2022-09-28,11.1803
2022-09-29,10.81158
2022-09-30,11.33188
2022-10-01,12.33151
2022-10-02,13.5196
2022-10-03,14.22426
2022-10-04,12.49948
2022-10-05,11.72518
2022-10-06,11.85628
2022-10-07,11.8235
2022-10-08,12.18812
2022-10-09,13.44995
2022-10-10,13.31066
2022-10-11,12.02015
2022-10-12,12.36019
2022-10-13,12.71662
2022-10-14,11.98328
2022-10-15,12.79855
2022-10-16,13.20004
2022-10-17,11.55311
2022-10-18,11.77844
2022-10-19,11.66373
2022-10-20,11.75386
2022-10-21,10.70506
2022-10-22,11.98328
2022-10-23,12.33971
2022-10-24,11.38104
2022-10-25,11.1762
2022-10-26,11.35237
2022-10-27,10.81977
2022-10-28,11.9628
2022-10-29,12.06931
2022-10-30,10.36912
2022-10-31,11.13114
2022-11-01,11.58179
2022-11-02,11.55311
2022-11-03,11.40972
2022-11-04,11.11884
2022-11-05,11.79482
2022-11-06,12.31103
2022-11-07,12.25777
2022-11-08,11.86447
2022-11-09,11.53672
2022-11-10,12.3479
2022-11-11,11.94231
2022-11-12,13.26969
2022-11-13,13.14679
2022-11-14,12.03654
2022-11-15,11.89725
2022-11-16,12.67155
2022-11-17,11.88086
2022-11-18,11.8317
2022-11-19,13.22053
2022-11-20,13.26559
2022-11-21,12.733
2022-11-22,14.08906
2022-11-23,12.90097
2022-11-24,11.61047
2022-11-25,11.18849
2022-11-26,12.44622
2022-11-27,13.52779
2022-11-28,11.12704
2022-11-29,11.09836
2022-11-30,11.01642
2022-12-01,10.69687
2022-12-02,11.29911
2022-12-03,9.20971
2022-12-04,11.63914
2022-12-05,10.20934
2022-12-06,10.40599
2022-12-07,10.93858
2022-12-08,11.40972
2022-12-09,12.4749
2022-12-10,12.4831
2022-12-11,14.51104
2022-12-12,12.85181
2022-12-13,11.68831
2022-12-14,10.97545
2022-12-15,11.93002
2022-12-16,12.03244
2022-12-17,11.72518
2022-12-18,12.7412
2022-12-19,10.7829
2022-12-20,11.34417
2022-12-21,10.55348
2022-12-22,10.30767
2022-12-23,10.6559
2022-12-24,11.26633
2022-12-25,12.57732
2022-12-26,11.61047
2022-12-27,11.81941
2022-12-28,12.39296
2022-12-29,11.54901
2022-12-30,12.31922
2022-12-31,12.49948
2023-01-01,28.37068
2023-01-02,17.31738
2023-01-03,15.50657
2023-01-04,14.09725
2023-01-05,13.74902
2023-01-06,14.6872
2023-01-07,14.08087
2023-01-08,16.7725
2023-01-09,13.78589
2023-01-10,13.26969
2023-01-11,13.15498
2023-01-12,13.02798
2023-01-13,13.47863
2023-01-14,14.97398
2023-01-15,17.24363
2023-01-16,15.92445
2023-01-17,13.83096
2023-01-18,13.63841
2023-01-19,13.63431
2023-01-20,13.70396
2023-01-21,15.06001
2023-01-22,14.71588
2023-01-23,15.8548
2023-01-24,16.98144
2023-01-25,15.3345
2023-01-26,13.33524
2023-01-27,13.48273
2023-01-28,15.863
2023-01-29,16.64549
2023-01-30,14.20377
2023-01-31,13.21233
2023-02-01,12.52406
2023-02-02,12.58142
2023-02-03,13.43766
2023-02-04,16.14568
2023-02-05,17.10434
2023-02-06,13.9129
2023-02-07,12.88459
2023-02-08,12.79446
2023-02-09,13.16727
2023-02-10,12.79855
2023-02-11,18.39895
2023-02-12,16.58404
2023-02-13,13.87193
2023-02-14,13.43766
2023-02-15,12.79036
2023-02-16,12.53226
2023-02-17,13.76541
2023-02-18,15.37547
2023-02-19,100.0
2023-02-20,37.67872
2023-02-21,24.56061
2023-02-22,16.82985
2023-02-23,16.85853
2023-02-24,15.13785
2023-02-25,15.37957
2023-02-26,14.41681
2023-02-27,12.88868
2023-02-28,11.79892
2023-03-01,12.64697
2023-03-02,11.62685
2023-03-03,11.29501
2023-03-04,13.15498
2023-03-05,12.2168
2023-03-06,10.27899
2023-03-07,9.79556
2023-03-08,10.43877
2023-03-09,10.11921
2023-03-10,9.62759
2023-03-11,9.81195
2023-03-12,10.71735
2023-03-13,10.23802
2023-03-14,10.9181
2023-03-15,9.66037
2023-03-16,10.20525
2023-03-17,10.95907
2023-03-18,12.90507
2023-03-19,13.15908
2023-03-20,12.13896
2023-03-21,12.77807
2023-03-22,12.27825
2023-03-23,13.65889
2023-03-24,13.47044
2023-03-25,12.45032
2023-03-26,13.30656
2023-03-27,26.7852
2023-03-28,17.77213
2023-03-29,15.21569
2023-03-30,14.19148
2023-03-31,14.06448
2023-04-01,14.1669
2023-04-02,14.23655
2023-04-03,13.05665
2023-04-04,12.65107
2023-04-05,13.35982
2023-04-06,12.25777
2023-04-07,13.24511
2023-04-08,14.38813
2023-04-09,14.0358
2023-04-10,13.43356
2023-04-11,13.61383
2023-04-12,13.1263
2023-04-13,13.08533
2023-04-14,13.45405
2023-04-15,14.08906
2023-04-16,16.68237
2023-04-17,13.27379
2023-04-18,13.93748
2023-04-19,12.2127
2023-04-20,12.68794
2023-04-21,13.82277
2023-04-22,15.0764
2023-04-23,15.16244
2023-04-24,12.91326
2023-04-25,13.1263
2023-04-26,13.53189
2023-04-27,12.67565
2023-04-28,12.63878
2023-04-29,13.71215
2023-04-30,14.36765
2023-05-01,13.16317
2023-05-02,12.44213
2023-05-03,11.36056
2023-05-04,11.81121
2023-05-05,14.04809
2023-05-06,13.72444
2023-05-07,14.51923
2023-05-08,12.00376
2023-05-09,12.50768
2023-05-10,12.04883
2023-05-11,13.18775
2023-05-12,13.13859
2023-05-13,12.67155
2023-05-14,14.21197
2023-05-15,12.43393
2023-05-16,12.25777
2023-05-17,11.78663
2023-05-18,12.07751
2023-05-19,12.66745
2023-05-20,13.08533
2023-05-21,13.93748
2023-05-22,16.86672
2023-05-23,14.83469
2023-05-24,14.0399
2023-05-25,13.08943
2023-05-26,14.92891
2023-05-27,15.78925
2023-05-28,17.64513
2023-05-29,18.75537
