date,코인차트
2021-07-13,9.27536
2021-07-14,12.17391
2021-07-15,10.43478
2021-07-16,11.88405
2021-07-17,10.43478
2021-07-18,7.24637
2021-07-19,7.82608
2021-07-20,10.43478
2021-07-21,7.82608
2021-07-22,7.24637
2021-07-23,10.43478
2021-07-24,8.40579
2021-07-25,11.5942
2021-07-26,10.72463
2021-07-27,17.3913
2021-07-28,12.46376
2021-07-29,13.04347
2021-07-30,13.62318
2021-07-31,15.65217
2021-08-01,11.30434
2021-08-02,12.17391
2021-08-03,14.7826
2021-08-04,10.43478
2021-08-05,13.33333
2021-08-06,10.72463
2021-08-07,12.75362
2021-08-08,16.81159
2021-08-09,11.30434
2021-08-10,13.91304
2021-08-11,15.94202
2021-08-12,22.89855
2021-08-13,17.97101
2021-08-14,21.15942
2021-08-15,22.60869
2021-08-16,26.66666
2021-08-17,26.37681
2021-08-18,24.92753
2021-08-19,21.15942
2021-08-20,19.13043
2021-08-21,17.10144
2021-08-22,21.44927
2021-08-23,22.31884
2021-08-24,27.53623
2021-08-25,24.92753
2021-08-26,22.31884
2021-08-27,17.3913
2021-08-28,17.10144
2021-08-29,16.81159
2021-08-30,16.52173
2021-08-31,19.13043
2021-09-01,14.49275
2021-09-02,21.15942
2021-09-03,16.52173
2021-09-04,20.86956
2021-09-05,22.31884
2021-09-06,27.82608
2021-09-07,27.82608
2021-09-08,30.43478
2021-09-09,21.73913
2021-09-10,17.68115
2021-09-11,17.10144
2021-09-12,16.23188
2021-09-13,15.65217
2021-09-14,22.60869
2021-09-15,18.84057
2021-09-16,15.65217
2021-09-17,12.46376
2021-09-18,12.46376
2021-09-19,9.85507
2021-09-20,11.01449
2021-09-21,9.56521
2021-09-22,14.49275
2021-09-23,12.46376
2021-09-24,15.07246
2021-09-25,15.07246
2021-09-26,9.85507
2021-09-27,14.49275
2021-09-28,14.20289
2021-09-29,13.33333
2021-09-30,14.20289
2021-10-01,18.26086
2021-10-02,14.7826
2021-10-03,17.68115
2021-10-04,14.7826
2021-10-05,17.97101
2021-10-06,18.84057
2021-10-07,18.84057
2021-10-08,22.60869
2021-10-09,16.52173
2021-10-10,12.75362
2021-10-11,17.68115
2021-10-12,18.26086
2021-10-13,14.49275
2021-10-14,14.7826
2021-10-15,22.89855
2021-10-16,11.88405
2021-10-17,14.20289
2021-10-18,12.17391
2021-10-19,12.75362
2021-10-20,13.91304
2021-10-21,14.7826
2021-10-22,16.23188
2021-10-23,11.01449
2021-10-24,9.56521
2021-10-25,11.5942
2021-10-26,19.13043
2021-10-27,21.73913
2021-10-28,13.04347
2021-10-29,19.71014
2021-10-30,17.3913
2021-10-31,28.69565
2021-11-01,23.76811
2021-11-02,31.88405
2021-11-03,22.31884
2021-11-04,27.53623
2021-11-05,16.81159
2021-11-06,12.46376
2021-11-07,12.46376
2021-11-08,19.42028
2021-11-09,14.20289
2021-11-10,16.81159
2021-11-11,11.01449
2021-11-12,15.36231
2021-11-13,12.75362
2021-11-14,15.65217
2021-11-15,17.3913
2021-11-16,15.94202
2021-11-17,25.50724
2021-11-18,20.57971
2021-11-19,18.84057
2021-11-20,20.0
2021-11-21,16.81159
2021-11-22,18.55072
2021-11-23,21.15942
2021-11-24,28.40579
2021-11-25,23.76811
2021-11-26,24.63768
2021-11-27,19.42028
2021-11-28,23.47826
2021-11-29,20.86956
2021-11-30,21.15942
2021-12-01,19.71014
2021-12-02,20.86956
2021-12-03,19.42028
2021-12-04,33.62318
2021-12-05,20.86956
2021-12-06,26.66666
2021-12-07,19.13043
2021-12-08,21.15942
2021-12-09,20.86956
2021-12-10,14.7826
2021-12-11,16.81159
2021-12-12,12.46376
2021-12-13,10.72463
2021-12-14,16.81159
2021-12-15,12.17391
2021-12-16,14.7826
2021-12-17,10.14492
2021-12-18,10.72463
2021-12-19,12.46376
2021-12-20,8.40579
2021-12-21,9.27536
2021-12-22,11.88405
2021-12-23,11.5942
2021-12-24,9.27536
2021-12-25,11.5942
2021-12-26,10.14492
2021-12-27,11.88405
2021-12-28,12.75362
2021-12-29,14.7826
2021-12-30,11.5942
2021-12-31,11.88405
2022-01-01,12.46376
2022-01-02,13.91304
2022-01-03,12.46376
2022-01-04,20.57971
2022-01-05,14.49275
2022-01-06,16.23188
2022-01-07,18.84057
2022-01-08,11.88405
2022-01-09,13.91304
2022-01-10,14.20289
2022-01-11,13.91304
2022-01-12,12.17391
2022-01-13,17.68115
2022-01-14,11.01449
2022-01-15,14.49275
2022-01-16,14.7826
2022-01-17,12.17391
2022-01-18,7.82608
2022-01-19,11.5942
2022-01-20,12.17391
2022-01-21,12.46376
2022-01-22,19.42028
2022-01-23,16.23188
2022-01-24,15.94202
2022-01-25,17.3913
2022-01-26,14.7826
2022-01-27,13.91304
2022-01-28,12.46376
2022-01-29,11.88405
2022-01-30,11.30434
2022-01-31,11.30434
2022-02-01,13.91304
2022-02-02,9.56521
2022-02-03,14.20289
2022-02-04,11.88405
2022-02-05,17.10144
2022-02-06,14.7826
2022-02-07,16.23188
2022-02-08,20.57971
2022-02-09,17.10144
2022-02-10,18.55072
2022-02-11,15.07246
2022-02-12,15.65217
2022-02-13,12.75362
2022-02-14,14.7826
2022-02-15,7.24637
2022-02-16,11.30434
2022-02-17,11.01449
2022-02-18,9.56521
2022-02-19,8.40579
2022-02-20,10.72463
2022-02-21,13.04347
2022-02-22,13.62318
2022-02-23,9.56521
2022-02-24,14.20289
2022-02-25,13.91304
2022-02-26,13.04347
2022-02-27,6.08695
2022-02-28,12.46376
2022-03-01,14.49275
2022-03-02,11.01449
2022-03-03,11.01449
2022-03-04,10.14492
2022-03-05,11.88405
2022-03-06,7.24637
2022-03-07,9.56521
2022-03-08,10.72463
2022-03-09,11.88405
2022-03-10,11.5942
2022-03-11,14.20289
2022-03-12,11.30434
2022-03-13,13.33333
2022-03-14,13.04347
2022-03-15,13.62318
2022-03-16,14.49275
2022-03-17,16.52173
2022-03-18,16.23188
2022-03-19,14.7826
2022-03-20,14.49275
2022-03-21,15.07246
2022-03-22,20.0
2022-03-23,15.07246
2022-03-24,22.89855
2022-03-25,21.73913
2022-03-26,19.42028
2022-03-27,15.65217
2022-03-28,22.02898
2022-03-29,17.97101
2022-03-30,13.62318
2022-03-31,19.71014
2022-04-01,19.42028
2022-04-02,20.28985
2022-04-03,16.52173
2022-04-04,22.89855
2022-04-05,17.97101
2022-04-06,16.81159
2022-04-07,18.26086
2022-04-08,10.14492
2022-04-09,8.69565
2022-04-10,12.46376
2022-04-11,10.72463
2022-04-12,15.36231
2022-04-13,13.91304
2022-04-14,19.13043
2022-04-15,14.49275
2022-04-16,12.75362
2022-04-17,15.94202
2022-04-18,11.01449
2022-04-19,14.7826
2022-04-20,17.68115
2022-04-21,13.91304
2022-04-22,15.65217
2022-04-23,15.07246
2022-04-24,9.56521
2022-04-25,12.75362
2022-04-26,19.42028
2022-04-27,12.17391
2022-04-28,17.10144
2022-04-29,8.11594
2022-04-30,9.85507
2022-05-01,7.82608
2022-05-02,17.3913
2022-05-03,7.24637
2022-05-04,7.24637
2022-05-05,6.66666
2022-05-06,13.04347
2022-05-07,7.82608
2022-05-08,12.75362
2022-05-09,14.7826
2022-05-10,13.33333
2022-05-11,18.84057
2022-05-12,37.10144
2022-05-13,40.0
2022-05-14,22.89855
2022-05-15,16.23188
2022-05-16,17.3913
2022-05-17,16.23188
2022-05-18,14.49275
2022-05-19,15.94202
2022-05-20,14.49275
2022-05-21,8.69565
2022-05-22,9.85507
2022-05-23,13.62318
2022-05-24,11.88405
2022-05-25,16.23188
2022-05-26,14.7826
2022-05-27,10.72463
2022-05-28,8.9855
2022-05-29,6.66666
2022-05-30,8.9855
2022-05-31,7.53623
2022-06-01,12.46376
2022-06-02,9.85507
2022-06-03,6.95652
2022-06-04,8.40579
2022-06-05,8.11594
2022-06-06,10.14492
2022-06-07,7.53623
2022-06-08,9.27536
2022-06-09,8.69565
2022-06-10,6.37681
2022-06-11,5.21739
2022-06-12,8.9855
2022-06-13,18.84057
2022-06-14,20.28985
2022-06-15,15.94202
2022-06-16,10.72463
2022-06-17,11.30434
2022-06-18,12.17391
2022-06-19,13.33333
2022-06-20,13.04347
2022-06-21,7.82608
2022-06-22,9.56521
2022-06-23,10.14492
2022-06-24,9.27536
2022-06-25,11.30434
2022-06-26,9.56521
2022-06-27,7.82608
2022-06-28,10.72463
2022-06-29,11.30434
2022-06-30,7.53623
2022-07-01,8.9855
2022-07-02,8.40579
2022-07-03,7.82608
2022-07-04,11.01449
2022-07-05,8.11594
2022-07-06,7.82608
2022-07-07,11.5942
2022-07-08,8.40579
2022-07-09,8.40579
2022-07-10,7.24637
2022-07-11,7.82608
2022-07-12,8.40579
2022-07-13,10.72463
2022-07-14,11.30434
2022-07-15,7.82608
2022-07-16,3.76811
2022-07-17,7.53623
2022-07-18,9.27536
2022-07-19,9.56521
2022-07-20,11.01449
2022-07-21,9.56521
2022-07-22,10.43478
2022-07-23,8.69565
2022-07-24,6.66666
2022-07-25,10.43478
2022-07-26,8.9855
2022-07-27,9.56521
2022-07-28,12.75362
2022-07-29,7.53623
2022-07-30,7.53623
2022-07-31,12.75362
2022-08-01,7.82608
2022-08-02,10.72463
2022-08-03,10.72463
2022-08-04,8.69565
2022-08-05,9.27536
2022-08-06,9.27536
2022-08-07,5.7971
2022-08-08,7.24637
2022-08-09,13.04347
2022-08-10,8.69565
2022-08-11,13.04347
2022-08-12,9.85507
2022-08-13,11.5942
2022-08-14,11.5942
2022-08-15,9.56521
2022-08-16,9.56521
2022-08-17,12.46376
2022-08-18,12.46376
2022-08-19,11.88405
2022-08-20,5.50724
2022-08-21,5.7971
2022-08-22,10.14492
2022-08-23,10.72463
2022-08-24,7.53623
2022-08-25,7.53623
2022-08-26,13.04347
2022-08-27,6.37681
2022-08-28,6.37681
2022-08-29,11.5942
2022-08-30,8.9855
2022-08-31,9.56521
2022-09-01,8.40579
2022-09-02,9.56521
2022-09-03,7.82608
2022-09-04,8.11594
2022-09-05,7.82608
2022-09-06,7.82608
2022-09-07,8.11594
2022-09-08,9.85507
2022-09-09,6.95652
2022-09-10,5.50724
2022-09-11,7.24637
2022-09-12,10.43478
2022-09-13,9.56521
2022-09-14,10.72463
2022-09-15,7.24637
2022-09-16,9.27536
2022-09-17,7.53623
2022-09-18,9.27536
2022-09-19,11.5942
2022-09-20,8.11594
2022-09-21,10.43478
2022-09-22,8.69565
2022-09-23,11.5942
2022-09-24,9.27536
2022-09-25,6.08695
2022-09-26,9.27536
2022-09-27,12.17391
2022-09-28,13.91304
2022-09-29,5.50724
2022-09-30,6.95652
2022-10-01,7.82608
2022-10-02,7.82608
2022-10-03,10.43478
2022-10-04,7.53623
2022-10-05,6.66666
2022-10-06,9.85507
2022-10-07,9.27536
2022-10-08,7.82608
2022-10-09,9.27536
2022-10-10,5.7971
2022-10-11,11.88405
2022-10-12,6.66666
2022-10-13,6.95652
2022-10-14,8.40579
2022-10-15,5.7971
2022-10-16,4.34782
2022-10-17,7.82608
2022-10-18,9.85507
2022-10-19,6.37681
2022-10-20,5.50724
2022-10-21,5.50724
2022-10-22,6.66666
2022-10-23,5.21739
2022-10-24,5.50724
2022-10-25,5.50724
2022-10-26,6.66666
2022-10-27,6.08695
2022-10-28,5.7971
2022-10-29,7.82608
2022-10-30,9.56521
2022-10-31,7.82608
2022-11-01,8.69565
2022-11-02,5.21739
2022-11-03,8.40579
2022-11-04,10.43478
2022-11-05,6.08695
2022-11-06,6.37681
2022-11-07,8.69565
2022-11-08,8.9855
2022-11-09,13.62318
2022-11-10,21.44927
2022-11-11,13.91304
2022-11-12,12.17391
2022-11-13,9.56521
2022-11-14,11.01449
2022-11-15,9.56521
2022-11-16,9.85507
2022-11-17,9.27536
2022-11-18,4.63768
2022-11-19,4.63768
2022-11-20,6.66666
2022-11-21,9.56521
2022-11-22,8.9855
2022-11-23,7.53623
2022-11-24,4.92753
2022-11-25,8.11594
2022-11-26,7.53623
2022-11-27,7.82608
2022-11-28,5.7971
2022-11-29,9.27536
2022-11-30,4.92753
2022-12-01,4.63768
2022-12-02,6.37681
2022-12-03,4.63768
2022-12-04,7.53623
2022-12-05,9.27536
2022-12-06,4.92753
2022-12-07,5.21739
2022-12-08,4.05797
2022-12-09,4.92753
2022-12-10,4.92753
2022-12-11,5.7971
2022-12-12,3.47826
2022-12-13,4.92753
2022-12-14,6.66666
2022-12-15,6.66666
2022-12-16,7.24637
2022-12-17,5.7971
2022-12-18,4.05797
2022-12-19,5.7971
2022-12-20,5.21739
2022-12-21,5.21739
2022-12-22,2.31884
2022-12-23,5.21739
2022-12-24,3.76811
2022-12-25,4.92753
2022-12-26,5.50724
2022-12-27,4.63768
2022-12-28,4.05797
2022-12-29,2.31884
2022-12-30,5.50724
2022-12-31,1.73913
2023-01-01,4.34782
2023-01-02,5.21739
2023-01-03,5.50724
2023-01-04,6.66666
2023-01-05,5.7971
2023-01-06,5.21739
2023-01-07,4.34782
2023-01-08,2.02898
2023-01-09,4.92753
2023-01-10,5.7971
2023-01-11,10.72463
2023-01-12,8.40579
2023-01-13,6.37681
2023-01-14,8.9855
2023-01-15,11.5942
2023-01-16,13.62318
2023-01-17,9.85507
2023-01-18,10.72463
2023-01-19,8.69565
2023-01-20,5.7971
2023-01-21,15.36231
2023-01-22,8.40579
2023-01-23,8.9855
2023-01-24,13.04347
2023-01-25,9.56521
2023-01-26,13.91304
2023-01-27,11.88405
2023-01-28,10.14492
2023-01-29,10.43478
2023-01-30,9.56521
2023-01-31,7.53623
2023-02-01,6.08695
2023-02-02,8.9855
2023-02-03,11.01449
2023-02-04,11.01449
2023-02-05,12.46376
2023-02-06,13.33333
2023-02-07,14.49275
2023-02-08,12.46376
2023-02-09,14.20289
2023-02-10,11.88405
2023-02-11,12.75362
2023-02-12,11.30434
2023-02-13,11.01449
2023-02-14,6.08695
2023-02-15,9.56521
2023-02-16,15.65217
2023-02-17,7.82608
2023-02-18,5.7971
2023-02-19,9.56521
2023-02-20,15.94202
2023-02-21,17.3913
2023-02-22,12.75362
2023-02-23,10.72463
2023-02-24,11.30434
2023-02-25,6.95652
2023-02-26,9.56521
2023-02-27,7.24637
2023-02-28,7.53623
2023-03-01,4.05797
2023-03-02,5.50724
2023-03-03,6.08695
2023-03-04,5.50724
2023-03-05,2.89855
2023-03-06,8.69565
2023-03-07,5.50724
2023-03-08,4.34782
2023-03-09,8.69565
2023-03-10,5.7971
2023-03-11,4.34782
2023-03-12,6.66666
2023-03-13,7.24637
2023-03-14,6.66666
2023-03-15,8.9855
2023-03-16,9.56521
2023-03-17,8.69565
2023-03-18,6.66666
2023-03-19,8.40579
2023-03-20,13.62318
2023-03-21,8.40579
2023-03-22,11.30434
2023-03-23,7.53623
2023-03-24,6.66666
2023-03-25,5.7971
2023-03-26,9.56521
2023-03-27,10.72463
2023-03-28,7.24637
2023-03-29,7.82608
2023-03-30,14.49275
2023-03-31,7.53623
2023-04-01,9.56521
2023-04-02,4.05797
2023-04-03,6.95652
2023-04-04,9.56521
2023-04-05,11.01449
2023-04-06,12.75362
2023-04-07,8.40579
2023-04-08,5.21739
2023-04-09,5.50724
2023-04-10,8.40579
2023-04-11,12.17391
2023-04-12,8.9855
2023-04-13,10.43478
2023-04-14,8.11594
2023-04-15,4.34782
2023-04-16,6.08695
2023-04-17,7.53623
2023-04-18,5.21739
2023-04-19,7.24637
2023-04-20,6.95652
2023-04-21,8.11594
2023-04-22,6.66666
2023-04-23,7.53623
2023-04-24,10.72463
2023-04-25,8.9855
2023-04-26,5.7971
2023-04-27,8.9855
2023-04-28,6.66666
2023-04-29,8.40579
2023-04-30,4.92753
2023-05-01,3.76811
2023-05-02,4.63768
2023-05-03,6.08695
2023-05-04,5.50724
2023-05-05,3.76811
2023-05-06,9.85507
2023-05-07,7.24637
2023-05-08,10.72463
2023-05-09,9.85507
2023-05-10,7.82608
2023-05-11,7.24637
2023-05-12,6.08695
2023-05-13,7.24637
2023-05-14,6.95652
2023-05-15,11.30434
2023-05-16,10.14492
2023-05-17,8.40579
2023-05-18,10.72463
2023-05-19,6.37681
2023-05-20,7.24637
2023-05-21,5.7971
2023-05-22,8.9855
2023-05-23,7.82608
2023-05-24,4.34782
2023-05-25,4.34782
2023-05-26,6.66666
2023-05-27,2.60869
2023-05-28,5.7971
2023-05-29,7.24637
2023-05-30,4.34782
2023-05-31,8.69565
2023-06-01,6.66666
2023-06-02,5.21739
2023-06-03,4.63768
2023-06-04,4.92753
2023-06-05,8.11594
2023-06-06,7.82608
2023-06-07,8.11594
2023-06-08,7.53623
2023-06-09,6.95652
2023-06-10,3.47826
2023-06-11,2.89855
2023-06-12,6.66666
2023-06-13,6.95652
2023-06-14,7.53623
2023-06-15,7.53623
2023-06-16,12.17391
2023-06-17,6.66666
2023-06-18,5.50724
2023-06-19,4.92753
2023-06-20,6.66666
2023-06-21,6.66666
2023-06-22,10.14492
2023-06-23,4.05797
2023-06-24,6.95652
2023-06-25,5.50724
2023-06-26,6.08695
2023-06-27,7.24637
2023-06-28,12.17391
2023-06-29,7.82608
2023-06-30,9.85507
2023-07-01,11.01449
2023-07-02,8.11594
2023-07-03,13.33333
2023-07-04,9.56521
2023-07-05,7.82608
2023-07-06,10.14492
2023-07-07,8.40579
2023-07-08,8.9855
2023-07-09,6.66666
2023-07-10,6.95652
2023-07-11,6.66666
2023-07-12,8.40579
2023-07-13,4.63768
2023-07-14,16.81159
2023-07-15,6.95652
2023-07-16,11.01449
2023-07-17,8.40579
2023-07-18,10.14492
2023-07-19,11.30434
2023-07-20,7.82608
2023-07-21,7.24637
2023-07-22,4.63768
2023-07-23,6.08695
2023-07-24,15.07246
2023-07-25,7.53623
2023-07-26,8.9855
2023-07-27,9.85507
2023-07-28,5.21739
2023-07-29,8.69565
2023-07-30,5.21739
2023-07-31,7.53623
2023-08-01,5.21739
2023-08-02,5.21739
2023-08-03,7.24637
2023-08-04,7.82608
2023-08-05,5.7971
2023-08-06,5.21739
2023-08-07,7.24637
2023-08-08,7.24637
2023-08-09,8.69565
2023-08-10,6.66666
2023-08-11,9.56521
2023-08-12,6.95652
2023-08-13,8.11594
2023-08-14,5.7971
2023-08-15,9.85507
2023-08-16,8.40579
2023-08-17,5.21739
2023-08-18,7.82608
2023-08-19,8.9855
2023-08-20,6.37681
2023-08-21,9.56521
2023-08-22,8.9855
2023-08-23,7.53623
2023-08-24,3.76811
2023-08-25,4.92753
2023-08-26,2.02898
2023-08-27,2.31884
2023-08-28,4.63768
2023-08-29,4.05797
2023-08-30,6.08695
2023-08-31,7.24637
2023-09-01,6.95652
2023-09-02,4.34782
2023-09-03,5.50724
2023-09-04,6.08695
2023-09-05,5.7971
2023-09-06,3.47826
2023-09-07,7.53623
2023-09-08,4.92753
2023-09-09,4.92753
2023-09-10,6.08695
2023-09-11,9.56521
2023-09-12,5.7971
2023-09-13,6.66666
2023-09-14,5.7971
2023-09-15,7.82608
2023-09-16,6.66666
2023-09-17,8.11594
2023-09-18,8.11594
2023-09-19,6.37681
2023-09-20,4.63768
2023-09-21,7.53623
2023-09-22,7.82608
2023-09-23,8.9855
2023-09-24,6.66666
2023-09-25,8.9855
2023-09-26,5.7971
2023-09-27,3.1884
2023-09-28,5.50724
2023-09-29,2.89855
2023-09-30,6.66666
