date,천보주가
2023-05-29,2.03197
2023-05-30,17.06226
2023-05-31,15.94942
2023-06-01,13.58994
2023-06-02,14.35413
2023-06-03,1.89111
2023-06-04,1.44386
2023-06-05,24.85561
2023-06-06,3.87378
2023-06-07,23.43287
2023-06-08,17.83349
2023-06-09,17.30525
2023-06-10,2.30666
2023-06-11,1.79602
2023-06-12,18.74207
2023-06-13,20.11903
2023-06-14,18.72094
2023-06-15,17.6398
2023-06-16,16.85448
2023-06-17,2.22214
2023-06-18,1.85237
2023-06-19,13.87167
2023-06-20,11.67417
2023-06-21,11.89956
2023-06-22,12.25876
2023-06-23,10.57895
2023-06-24,1.58825
2023-06-25,1.03535
2023-06-26,11.19876
2023-06-27,11.28327
2023-06-28,11.33962
2023-06-29,11.62487
2023-06-30,11.61079
2023-07-01,1.80659
2023-07-02,1.36286
2023-07-03,14.42808
2023-07-04,12.97013
2023-07-05,14.1217
2023-07-06,14.69221
2023-07-07,12.9983
2023-07-08,2.14818
2023-07-09,1.37343
2023-07-10,13.30116
2023-07-11,13.29412
2023-07-12,12.41019
2023-07-13,14.0407
2023-07-14,13.39625
2023-07-15,1.91928
2023-07-16,1.49668
2023-07-17,12.9807
2023-07-18,20.43597
2023-07-19,18.38287
2023-07-20,20.88322
2023-07-21,16.4178
2023-07-22,3.02507
2023-07-23,3.29623
2023-07-24,26.20439
2023-07-25,23.82729
2023-07-26,26.3206
2023-07-27,20.91139
2023-07-28,18.2737
2023-07-29,2.51091
2023-07-30,1.84885
2023-07-31,19.15762
2023-08-01,16.25228
2023-08-02,14.72038
2023-08-03,13.79419
2023-08-04,13.29412
2023-08-05,1.57416
2023-08-06,1.47908
2023-08-07,19.12241
2023-08-08,17.1996
2023-08-09,18.51669
2023-08-10,15.58318
2023-08-11,14.52317
2023-08-12,1.78546
2023-08-13,1.6129
2023-08-14,12.64614
2023-08-15,2.02845
2023-08-16,32.15593
2023-08-17,23.94351
2023-08-18,17.93914
2023-08-19,2.2327
2023-08-20,1.57768
2023-08-21,14.31539
2023-08-22,12.80462
2023-08-23,12.43132
2023-08-24,12.91379
2023-08-25,12.92787
2023-08-26,3.11663
2023-08-27,2.02845
2023-08-28,16.60445
2023-08-29,15.44935
2023-08-30,13.62515
2023-08-31,12.09677
2023-09-01,11.31849
2023-09-02,1.48612
2023-09-03,1.08465
2023-09-04,13.08987
2023-09-05,11.9383
2023-09-06,10.48739
2023-09-07,9.59994
2023-09-08,9.46612
2023-09-09,1.18678
2023-09-10,1.03887
2023-09-11,9.99788
2023-09-12,10.89237
2023-09-13,11.0438
2023-09-14,11.1741
2023-09-15,10.5543
2023-09-16,1.27482
2023-09-17,0.95788
2023-09-18,9.30412
2023-09-19,8.52584
2023-09-20,8.62093
2023-09-21,8.9414
2023-09-22,7.818
2023-09-23,0.98253
2023-09-24,0.76771
2023-09-25,8.17016
2023-09-26,8.36385
2023-09-27,7.52218
2023-09-28,1.68685
2023-09-29,0.65502
2023-09-30,0.69728
2023-10-01,0.99309
2023-10-02,1.96506
2023-10-03,1.12339
2023-10-04,10.62121
2023-10-05,9.17734
2023-10-06,7.96591
2023-10-07,1.00718
2023-10-08,0.82405
2023-10-09,0.86279
2023-10-10,8.76531
2023-10-11,9.54711
2023-10-12,9.13156
2023-10-13,7.73348
2023-10-14,1.1903
2023-10-15,0.84871
2023-10-16,7.59614
2023-10-17,7.82504
2023-10-18,7.48344
2023-10-19,8.00817
2023-10-20,9.11043
2023-10-21,1.20791
2023-10-22,0.9297
2023-10-23,8.18777
2023-10-24,9.05409
2023-10-25,8.94844
2023-10-26,9.55416
2023-10-27,8.49063
2023-10-28,1.12691
2023-10-29,0.84166
2023-10-30,7.69826
2023-10-31,8.07155
2023-11-01,8.3885
2023-11-02,8.82166
2023-11-03,8.35328
2023-11-04,1.18678
2023-11-05,1.13396
2023-11-06,15.61487
2023-11-07,11.06846
2023-11-08,10.18453
2023-11-09,7.47992
2023-11-10,7.00802
2023-11-11,1.07057
2023-11-12,0.67967
2023-11-13,7.53979
2023-11-14,8.67727
2023-11-15,9.35695
2023-11-16,8.52937
2023-11-17,6.94464
2023-11-18,1.222
2023-11-19,0.99661
2023-11-20,8.0786
2023-11-21,8.49063
2023-11-22,8.12086
2023-11-23,8.37441
2023-11-24,6.74742
2023-11-25,1.13396
2023-11-26,0.83814
2023-11-27,7.40949
2023-11-28,7.41653
2023-11-29,8.95196
2023-11-30,8.93083
2023-12-01,7.34962
2023-12-02,1.15157
2023-12-03,1.17974
2023-12-04,15.18171
2023-12-05,11.78334
2023-12-06,20.92196
2023-12-07,19.81264
2023-12-08,17.8018
2023-12-09,2.21862
2023-12-10,1.77137
2023-12-11,13.13213
2023-12-12,12.31863
2023-12-13,10.04014
2023-12-14,11.78687
2023-12-15,11.33962
2023-12-16,1.76785
2023-12-17,1.4333
2023-12-18,10.08944
2023-12-19,9.10339
2023-12-20,9.86758
2023-12-21,9.63163
2023-12-22,8.85335
2023-12-23,1.0107
2023-12-24,0.7818
2023-12-25,0.99661
2023-12-26,8.38498
2023-12-27,9.55064
2023-12-28,9.38864
2023-12-29,3.19059
2023-12-30,0.87336
2023-12-31,0.89801
2024-01-01,0.94731
2024-01-02,9.52246
2024-01-03,8.36385
2024-01-04,8.39202
2024-01-05,10.14931
2024-01-06,1.60585
2024-01-07,1.28187
2024-01-08,8.57867
2024-01-09,9.36047
2024-01-10,7.93421
2024-01-11,8.61741
2024-01-12,8.57162
2024-01-13,1.09522
2024-01-14,0.96492
2024-01-15,9.15974
2024-01-16,9.35343
2024-01-17,8.5188
2024-01-18,9.04704
2024-01-19,8.62093
2024-01-20,1.57416
2024-01-21,1.12339
2024-01-22,8.89209
2024-01-23,9.31117
2024-01-24,8.8604
2024-01-25,10.93111
2024-01-26,10.19157
2024-01-27,1.79954
2024-01-28,1.3206
2024-01-29,10.05775
2024-01-30,9.39216
2024-01-31,8.32511
2024-02-01,8.54345
2024-02-02,9.8711
2024-02-03,1.51429
2024-02-04,1.23256
2024-02-05,8.11381
2024-02-06,8.44485
2024-02-07,9.79011
2024-02-08,10.262
2024-02-09,2.36653
2024-02-10,1.62698
2024-02-11,1.58825
2024-02-12,1.86998
2024-02-13,14.22031
2024-02-14,10.38526
2024-02-15,10.73742
2024-02-16,10.51204
2024-02-17,1.66572
2024-02-18,1.41921
2024-02-19,10.26553
2024-02-20,11.27623
2024-02-21,16.96365
2024-02-22,15.11832
2024-02-23,10.79025
2024-02-24,1.303
2024-02-25,1.12339
2024-02-26,10.03662
2024-02-27,8.5505
2024-02-28,9.5119
2024-02-29,8.4202
2024-03-01,1.63755
2024-03-02,1.02127
2024-03-03,0.98957
2024-03-04,9.55768
2024-03-05,9.18439
2024-03-06,8.27581
2024-03-07,9.15269
2024-03-08,9.7725
2024-03-09,1.57416
2024-03-10,1.44034
2024-03-11,8.82166
2024-03-12,9.94858
2024-03-13,9.20552
2024-03-14,9.02239
2024-03-15,8.68432
2024-03-16,1.46499
2024-03-17,0.85575
2024-03-18,12.50528
2024-03-19,9.32525
2024-03-20,8.61741
