date,금시세1돈
2020-06-15,16.35741
2020-06-16,15.34858
2020-06-17,16.24932
2020-06-18,14.84417
2020-06-19,14.84417
2020-06-20,10.46658
2020-06-21,9.61988
2020-06-22,19.45595
2020-06-23,18.68131
2020-06-24,15.92505
2020-06-25,15.25851
2020-06-26,14.01549
2020-06-27,10.91695
2020-06-28,10.32246
2020-06-29,13.81733
2020-06-30,14.42983
2020-07-01,17.88866
2020-07-02,17.72653
2020-07-03,15.34858
2020-07-04,10.10628
2020-07-05,14.19564
2020-07-06,19.43793
2020-07-07,16.82579
2020-07-08,18.51918
2020-07-09,16.80778
2020-07-10,14.8802
2020-07-11,12.17798
2020-07-12,10.66474
2020-07-13,21.68978
2020-07-14,32.19239
2020-07-15,25.41884
2020-07-16,21.74382
2020-07-17,20.87912
2020-07-18,15.52873
2020-07-19,12.77247
2020-07-20,17.78058
2020-07-21,17.54638
2020-07-22,25.14862
2020-07-23,28.67951
2020-07-24,31.8321
2020-07-25,40.10088
2020-07-26,21.81588
2020-07-27,40.04683
2020-07-28,48.47775
2020-07-29,45.48729
2020-07-30,32.3185
2020-07-31,30.75121
2020-08-01,23.40118
2020-08-02,17.97874
2020-08-03,24.77031
2020-08-04,23.70744
2020-08-05,49.23437
2020-08-06,33.38137
2020-08-07,30.91334
2020-08-08,24.10376
2020-08-09,18.5372
2020-08-10,27.50855
2020-08-11,25.41884
2020-08-12,48.53179
2020-08-13,36.31778
2020-08-14,26.57178
2020-08-15,19.56404
2020-08-16,15.74491
2020-08-17,19.58205
2020-08-18,27.50855
2020-08-19,24.5181
2020-08-20,24.12177
2020-08-21,19.60007
2020-08-22,14.77211
2020-08-23,12.21401
2020-08-24,20.91515
2020-08-25,19.16771
2020-08-26,16.05116
2020-08-27,18.32102
2020-08-28,17.79859
2020-08-29,14.24968
2020-08-30,13.11475
2020-08-31,19.65411
2020-09-01,15.96108
2020-09-02,16.93388
2020-09-03,17.36624
2020-09-04,21.00522
2020-09-05,12.23203
2020-09-06,12.37614
2020-09-07,17.42028
2020-09-08,14.91623
2020-09-09,16.08719
2020-09-10,17.18609
2020-09-11,15.83498
2020-09-12,11.49342
2020-09-13,11.54746
2020-09-14,15.25851
2020-09-15,15.07836
2020-09-16,14.77211
2020-09-17,14.19564
2020-09-18,14.15961
2020-09-19,11.00702
2020-09-20,10.55665
2020-09-21,13.2949
2020-09-22,15.34858
2020-09-23,15.85299
2020-09-24,19.47396
2020-09-25,17.67249
2020-09-26,10.95298
2020-09-27,9.45775
2020-09-28,14.62799
2020-09-29,13.45703
2020-09-30,10.2504
2020-10-01,11.18717
2020-10-02,10.71878
2020-10-03,10.10628
2020-10-04,10.6107
2020-10-05,15.25851
2020-10-06,15.31255
2020-10-07,14.48387
2020-10-08,13.5471
2020-10-09,10.43055
2020-10-10,9.81805
2020-10-11,8.68312
2020-10-12,14.15961
2020-10-13,13.24085
2020-10-14,14.70005
2020-10-15,13.58313
2020-10-16,14.15961
2020-10-17,9.13348
2020-10-18,8.7912
2020-10-19,13.36696
2020-10-20,13.38497
2020-10-21,12.89857
2020-10-22,13.33093
2020-10-23,12.34011
2020-10-24,10.43055
2020-10-25,8.28679
2020-10-26,12.12394
2020-10-27,12.88056
2020-10-28,13.69122
2020-10-29,13.60115
2020-10-30,17.45631
2020-10-31,10.48459
2020-11-01,9.58385
2020-11-02,13.74527
2020-11-03,13.79931
2020-11-04,14.95226
2020-11-05,13.88938
2020-11-06,17.13204
2020-11-07,11.43938
2020-11-08,10.41253
2020-11-09,15.87101
2020-11-10,18.21293
2020-11-11,14.93424
2020-11-12,15.1324
2020-11-13,14.37578
2020-11-14,11.42136
2020-11-15,11.24121
2020-11-16,14.32174
2020-11-17,14.15961
2020-11-18,13.65519
2020-11-19,13.24085
2020-11-20,14.17762
2020-11-21,10.30444
2020-11-22,11.06107
2020-11-23,15.9791
2020-11-24,14.62799
2020-11-25,17.85263
2020-11-26,15.9791
2020-11-27,16.21329
2020-11-28,16.87984
2020-11-29,12.10592
2020-11-30,18.19491
2020-12-01,18.1769
2020-12-02,24.80634
2020-12-03,19.8883
2020-12-04,21.36551
2020-12-05,13.60115
2020-12-06,12.35813
2020-12-07,23.59935
2020-12-08,19.1497
2020-12-09,19.49198
2020-12-10,18.39308
2020-12-11,18.69933
2020-12-12,14.24968
2020-12-13,11.72761
2020-12-14,17.15006
2020-12-15,17.00594
2020-12-16,17.24013
2020-12-17,17.61844
2020-12-18,20.30264
2020-12-19,14.5199
2020-12-20,13.2949
2020-12-21,18.84345
2020-12-22,18.64528
2020-12-23,16.37542
2020-12-24,15.70888
2020-12-25,12.59232
2020-12-26,12.43019
2020-12-27,11.54746
2020-12-28,17.02395
2020-12-29,16.32138
2020-12-30,16.26733
2020-12-31,14.12358
2021-01-01,19.56404
2021-01-02,14.3938
2021-01-03,16.37542
2021-01-04,19.16771
2021-01-05,20.05044
2021-01-06,21.96
2021-01-07,18.62727
2021-01-08,20.03242
2021-01-09,16.03314
2021-01-10,15.16843
2021-01-11,20.62691
2021-01-12,22.84273
2021-01-13,21.68978
2021-01-14,20.57286
2021-01-15,18.68131
2021-01-16,15.51071
2021-01-17,17.40226
2021-01-18,18.28499
2021-01-19,17.16807
2021-01-20,20.21257
2021-01-21,18.57323
2021-01-22,17.94271
2021-01-23,14.01549
2021-01-24,14.82615
2021-01-25,17.97874
2021-01-26,20.39272
2021-01-27,17.61844
2021-01-28,17.25815
2021-01-29,18.41109
2021-01-30,13.97946
2021-01-31,13.421
2021-02-01,17.5644
2021-02-02,19.8883
2021-02-03,17.85263
2021-02-04,15.29454
2021-02-05,17.99675
2021-02-06,12.05188
2021-02-07,11.8357
2021-02-08,16.19528
2021-02-09,15.06034
2021-02-10,14.91623
2021-02-11,10.62871
2021-02-12,11.85372
2021-02-13,12.34011
2021-02-14,13.24085
2021-02-15,18.1769
2021-02-16,16.5916
2021-02-17,18.6633
2021-02-18,17.70852
2021-02-19,38.87587
2021-02-20,22.95081
2021-02-21,18.73536
2021-02-22,21.07728
2021-02-23,21.14934
2021-02-24,19.92433
2021-02-25,16.9519
2021-02-26,18.32102
2021-02-27,15.29454
2021-02-28,14.55593
2021-03-01,13.56512
2021-03-02,18.46514
2021-03-03,21.97802
2021-03-04,22.14015
2021-03-05,21.54566
2021-03-06,15.67285
2021-03-07,14.82615
2021-03-08,19.83426
2021-03-09,18.10484
2021-03-10,18.80742
2021-03-11,25.92325
2021-03-12,19.90632
2021-03-13,14.28571
2021-03-14,17.34822
2021-03-15,17.61844
2021-03-16,16.12322
2021-03-17,16.91587
2021-03-18,16.06917
2021-03-19,16.03314
2021-03-20,13.45703
2021-03-21,10.84489
2021-03-22,15.3666
2021-03-23,14.3938
2021-03-24,14.66402
2021-03-25,14.35777
2021-03-26,13.22284
2021-03-27,11.15114
2021-03-28,9.36768
2021-03-29,14.30372
2021-03-30,14.82615
2021-03-31,14.8802
2021-04-01,13.60115
2021-04-02,18.87948
2021-04-03,12.79048
2021-04-04,10.66474
2021-04-05,14.30372
2021-04-06,14.71806
2021-04-07,14.19564
2021-04-08,14.19564
2021-04-09,14.28571
2021-04-10,13.31291
2021-04-11,12.70041
2021-04-12,15.07836
2021-04-13,16.2313
2021-04-14,14.37578
2021-04-15,16.73572
2021-04-16,15.92505
2021-04-17,12.25004
2021-04-18,9.96216
2021-04-19,13.38497
2021-04-20,14.71806
2021-04-21,15.25851
2021-04-22,15.22248
2021-04-23,15.90704
2021-04-24,11.40335
2021-04-25,9.52981
2021-04-26,15.60079
2021-04-27,14.79012
2021-04-28,14.66402
2021-04-29,14.41181
2021-04-30,13.92541
2021-05-01,11.25923
2021-05-02,10.32246
2021-05-03,12.8085
2021-05-04,14.12358
2021-05-05,11.2232
2021-05-06,15.0063
2021-05-07,14.3938
2021-05-08,13.15078
2021-05-09,10.98901
2021-05-10,16.30336
2021-05-11,15.45667
2021-05-12,14.44784
2021-05-13,15.25851
2021-05-14,12.89857
2021-05-15,11.38533
2021-05-16,11.06107
2021-05-17,15.65483
2021-05-18,15.31255
2021-05-19,19.85227
2021-05-20,22.98684
2021-05-21,18.35705
2021-05-22,13.85335
2021-05-23,12.77247
2021-05-24,19.36588
2021-05-25,16.93388
2021-05-26,16.1052
2021-05-27,19.22176
2021-05-28,17.92469
2021-05-29,12.37614
2021-05-30,11.60151
2021-05-31,14.97027
2021-06-01,15.52873
2021-06-02,15.92505
2021-06-03,16.7177
2021-06-04,15.85299
2021-06-05,11.15114
2021-06-06,11.78166
2021-06-07,13.16879
2021-06-08,13.88938
2021-06-09,13.87137
2021-06-10,12.91659
2021-06-11,14.71806
2021-06-12,12.10592
2021-06-13,8.86326
2021-06-14,13.69122
2021-06-15,13.87137
2021-06-16,14.01549
2021-06-17,13.13276
2021-06-18,16.5916
2021-06-19,10.93496
2021-06-20,9.2776
2021-06-21,14.24968
2021-06-22,14.95226
2021-06-23,13.76328
2021-06-24,13.96144
2021-06-25,13.87137
2021-06-26,11.60151
2021-06-27,8.77319
2021-06-28,13.15078
2021-06-29,13.97946
2021-06-30,15.42064
2021-07-01,14.23166
2021-07-02,14.50189
2021-07-03,11.60151
2021-07-04,10.03422
2021-07-05,13.94343
2021-07-06,13.34894
2021-07-07,13.36696
2021-07-08,13.51107
2021-07-09,13.5471
2021-07-10,11.31327
2021-07-11,13.72725
2021-07-12,13.34894
2021-07-13,12.61034
2021-07-14,12.86254
2021-07-15,13.40299
2021-07-16,13.79931
2021-07-17,12.06989
2021-07-18,12.88056
2021-07-19,13.88938
2021-07-20,14.646
2021-07-21,14.17762
2021-07-22,13.36696
2021-07-23,11.87173
2021-07-24,10.75481
2021-07-25,9.43974
2021-07-26,12.91659
2021-07-27,12.86254
2021-07-28,13.33093
2021-07-29,12.4482
2021-07-30,13.81733
2021-07-31,8.84525
2021-08-01,8.82723
2021-08-02,11.88974
2021-08-03,12.05188
2021-08-04,12.53828
2021-08-05,14.59196
2021-08-06,12.59232
2021-08-07,11.7096
2021-08-08,10.62871
2021-08-09,14.12358
2021-08-10,15.38461
2021-08-11,18.91551
2021-08-12,21.81588
2021-08-13,17.85263
2021-08-14,14.37578
2021-08-15,11.8357
2021-08-16,12.39416
2021-08-17,15.83498
2021-08-18,17.11403
2021-08-19,16.98793
2021-08-20,15.92505
2021-08-21,11.74563
2021-08-22,10.7368
2021-08-23,17.61844
2021-08-24,15.85299
2021-08-25,15.56476
2021-08-26,16.78976
2021-08-27,14.59196
2021-08-28,12.05188
2021-08-29,10.93496
2021-08-30,15.06034
2021-08-31,14.41181
2021-09-01,14.24968
2021-09-02,15.43865
2021-09-03,13.40299
2021-09-04,11.38533
2021-09-05,10.08827
2021-09-06,13.52909
2021-09-07,12.4482
2021-09-08,14.30372
2021-09-09,13.63718
2021-09-10,14.01549
2021-09-11,11.97982
2021-09-12,10.14231
2021-09-13,12.21401
2021-09-14,11.8357
2021-09-15,12.30408
2021-09-16,12.64637
2021-09-17,12.41217
2021-09-18,10.68275
2021-09-19,8.62907
2021-09-20,8.1787
2021-09-21,9.56584
2021-09-22,9.52981
2021-09-23,13.02468
2021-09-24,13.33093
2021-09-25,12.61034
2021-09-26,10.59268
2021-09-27,13.83534
2021-09-28,12.70041
2021-09-29,12.01585
2021-09-30,12.73644
2021-10-01,13.52909
2021-10-02,10.43055
2021-10-03,10.10628
2021-10-04,12.34011
2021-10-05,15.40263
2021-10-06,13.92541
2021-10-07,12.77247
2021-10-08,12.62835
2021-10-09,10.93496
2021-10-10,9.45775
2021-10-11,10.35849
2021-10-12,13.69122
2021-10-13,13.33093
2021-10-14,13.72725
2021-10-15,11.90776
2021-10-16,11.06107
2021-10-17,9.47577
2021-10-18,11.56548
2021-10-19,12.39416
2021-10-20,12.03386
2021-10-21,11.78166
2021-10-22,12.53828
2021-10-23,9.00738
2021-10-24,10.98901
2021-10-25,16.12322
2021-10-26,12.82651
2021-10-27,12.35813
2021-10-28,12.52026
2021-10-29,10.68275
2021-10-30,9.67393
2021-10-31,8.77319
2021-11-01,12.05188
2021-11-02,11.24121
2021-11-03,11.99783
2021-11-04,12.14195
2021-11-05,12.26805
2021-11-06,8.61106
2021-11-07,8.73716
2021-11-08,13.2949
2021-11-09,12.75445
2021-11-10,13.27688
2021-11-11,13.96144
2021-11-12,13.97946
2021-11-13,11.18717
2021-11-14,10.93496
2021-11-15,14.53792
2021-11-16,19.04161
2021-11-17,17.51035
2021-11-18,15.27652
2021-11-19,14.84417
2021-11-20,12.57431
2021-11-21,10.17834
2021-11-22,14.19564
2021-11-23,15.20446
2021-11-24,15.33057
2021-11-25,14.55593
2021-11-26,15.16843
2021-11-27,12.3221
2021-11-28,14.12358
2021-11-29,19.79823
2021-11-30,18.12286
2021-12-01,16.15925
2021-12-02,15.90704
2021-12-03,15.25851
2021-12-04,12.59232
2021-12-05,11.27724
2021-12-06,15.22248
2021-12-07,14.24968
2021-12-08,14.21365
2021-12-09,14.44784
2021-12-10,14.14159
2021-12-11,11.15114
2021-12-12,10.98901
2021-12-13,13.58313
2021-12-14,14.0335
2021-12-15,14.48387
2021-12-16,13.88938
2021-12-17,14.73608
2021-12-18,11.09709
2021-12-19,10.2504
2021-12-20,16.06917
2021-12-21,14.3938
2021-12-22,14.89821
2021-12-23,14.44784
2021-12-24,14.26769
2021-12-25,12.25004
2021-12-26,11.76364
2021-12-27,15.24049
2021-12-28,14.30372
2021-12-29,15.43865
2021-12-30,14.35777
2021-12-31,20.82507
2022-01-01,16.91587
2022-01-02,15.34858
2022-01-03,18.86146
2022-01-04,16.80778
2022-01-05,16.89785
2022-01-06,19.43793
2022-01-07,19.09565
2022-01-08,14.10556
2022-01-09,13.16879
2022-01-10,16.66366
2022-01-11,19.05962
2022-01-12,16.12322
2022-01-13,14.3938
2022-01-14,16.80778
2022-01-15,14.10556
2022-01-16,12.73644
2022-01-17,14.93424
2022-01-18,15.34858
2022-01-19,13.76328
2022-01-20,13.7813
2022-01-21,14.80814
2022-01-22,14.0335
2022-01-23,14.82615
2022-01-24,17.83462
2022-01-25,17.31219
2022-01-26,16.53756
2022-01-27,17.40226
2022-01-28,13.99747
2022-01-29,11.8357
2022-01-30,10.91695
2022-01-31,9.20554
2022-02-01,12.14195
2022-02-02,13.83534
2022-02-03,15.78094
2022-02-04,15.92505
2022-02-05,15.33057
2022-02-06,13.61916
2022-02-07,14.80814
2022-02-08,16.30336
2022-02-09,15.33057
2022-02-10,14.46586
2022-02-11,14.55593
2022-02-12,15.06034
2022-02-13,12.70041
2022-02-14,18.64528
2022-02-15,23.9056
2022-02-16,21.09529
2022-02-17,18.15889
2022-02-18,20.84309
2022-02-19,16.87984
2022-02-20,15.22248
2022-02-21,22.71662
2022-02-22,21.29346
2022-02-23,24.392
2022-02-24,35.1288
2022-02-25,29.68834
2022-02-26,20.39272
2022-02-27,19.29382
2022-02-28,23.45523
2022-03-01,21.09529
2022-03-02,24.01369
2022-03-03,22.21221
2022-03-04,19.72617
2022-03-05,17.00594
2022-03-06,22.60853
2022-03-07,27.40046
2022-03-08,28.03098
2022-03-09,21.20338
2022-03-10,21.11331
2022-03-11,21.90596
2022-03-12,17.96072
2022-03-13,16.08719
2022-03-14,20.19455
2022-03-15,20.50081
2022-03-16,20.64492
2022-03-17,20.03242
2022-03-18,18.03278
2022-03-19,15.16843
2022-03-20,12.89857
2022-03-21,15.27652
2022-03-22,15.79895
2022-03-23,16.4655
2022-03-24,14.84417
2022-03-25,17.87065
2022-03-26,14.10556
2022-03-27,13.27688
2022-03-28,15.16843
2022-03-29,15.24049
2022-03-30,16.39344
2022-03-31,16.26733
2022-04-01,15.4927
2022-04-02,12.71842
2022-04-03,10.35849
2022-04-04,14.14159
2022-04-05,15.22248
2022-04-06,13.87137
2022-04-07,14.10556
2022-04-08,12.66438
2022-04-09,11.88974
2022-04-10,9.92613
2022-04-11,13.56512
2022-04-12,14.77211
2022-04-13,14.646
2022-04-14,14.79012
2022-04-15,15.07836
2022-04-16,10.80886
2022-04-17,11.13312
2022-04-18,15.18645
2022-04-19,16.03314
2022-04-20,16.87984
2022-04-21,15.56476
2022-04-22,14.44784
2022-04-23,13.56512
2022-04-24,10.84489
2022-04-25,15.25851
2022-04-26,15.4927
2022-04-27,15.94307
2022-04-28,15.87101
2022-04-29,15.81696
2022-04-30,14.41181
2022-05-01,10.84489
2022-05-02,15.11439
2022-05-03,14.33975
2022-05-04,15.31255
2022-05-05,12.9346
2022-05-06,15.24049
2022-05-07,12.52026
2022-05-08,10.62871
2022-05-09,15.83498
2022-05-10,15.63682
2022-05-11,16.48351
2022-05-12,15.33057
2022-05-13,15.72689
2022-05-14,12.55629
2022-05-15,11.11511
2022-05-16,15.47468
2022-05-17,16.28535
2022-05-18,15.06034
2022-05-19,13.421
2022-05-20,15.11439
2022-05-21,11.69158
2022-05-22,10.88092
2022-05-23,14.01549
2022-05-24,13.74527
2022-05-25,14.53792
2022-05-26,14.53792
2022-05-27,12.89857
2022-05-28,11.88974
2022-05-29,10.34047
2022-05-30,13.87137
2022-05-31,13.85335
2022-06-01,12.64637
2022-06-02,13.83534
2022-06-03,14.21365
2022-06-04,11.4754
2022-06-05,10.08827
2022-06-06,11.94379
2022-06-07,13.83534
2022-06-08,15.25851
2022-06-09,14.57395
2022-06-10,15.25851
2022-06-11,12.05188
2022-06-12,11.07908
2022-06-13,16.21329
2022-06-14,18.33903
2022-06-15,17.18609
2022-06-16,16.5916
2022-06-17,16.48351
2022-06-18,13.18681
2022-06-19,11.13312
2022-06-20,18.59124
2022-06-21,13.97946
2022-06-22,14.79012
2022-06-23,15.90704
2022-06-24,17.8166
2022-06-25,12.06989
2022-06-26,10.93496
2022-06-27,15.79895
2022-06-28,14.55593
2022-06-29,13.36696
2022-06-30,12.75445
2022-07-01,15.51071
2022-07-02,11.7096
2022-07-03,10.55665
2022-07-04,14.37578
2022-07-05,14.24968
2022-07-06,20.26661
2022-07-07,16.7177
2022-07-08,15.52873
2022-07-09,12.70041
2022-07-10,12.52026
2022-07-11,14.55593
2022-07-12,15.70888
2022-07-13,14.98829
2022-07-14,16.32138
2022-07-15,16.57359
2022-07-16,13.31291
2022-07-17,10.79084
2022-07-18,15.22248
2022-07-19,14.80814
2022-07-20,14.77211
2022-07-21,14.82615
2022-07-22,14.06953
2022-07-23,11.79967
2022-07-24,10.66474
2022-07-25,19.97838
2022-07-26,24.21185
2022-07-27,17.74455
2022-07-28,15.43865
2022-07-29,13.85335
2022-07-30,11.36732
2022-07-31,11.06107
2022-08-01,15.1324
2022-08-02,13.87137
2022-08-03,13.94343
2022-08-04,13.56512
2022-08-05,14.98829
2022-08-06,13.69122
2022-08-07,10.46658
2022-08-08,13.07872
2022-08-09,12.4482
2022-08-10,13.99747
2022-08-11,13.45703
2022-08-12,13.5471
2022-08-13,10.66474
2022-08-14,9.94415
2022-08-15,10.19636
2022-08-16,13.83534
2022-08-17,13.69122
2022-08-18,13.38497
2022-08-19,13.9074
2022-08-20,11.7096
2022-08-21,10.30444
2022-08-22,16.33939
2022-08-23,14.59196
2022-08-24,13.87137
2022-08-25,14.35777
2022-08-26,12.66438
2022-08-27,10.66474
2022-08-28,9.1515
2022-08-29,12.53828
2022-08-30,13.24085
2022-08-31,11.9618
2022-09-01,12.06989
2022-09-02,11.78166
2022-09-03,8.91731
2022-09-04,9.0254
2022-09-05,11.92577
2022-09-06,11.90776
2022-09-07,13.40299
2022-09-08,10.93496
2022-09-09,9.54782
2022-09-10,11.11511
2022-09-11,10.59268
2022-09-12,11.24121
2022-09-13,15.06034
2022-09-14,16.2313
2022-09-15,15.72689
2022-09-16,14.23166
2022-09-17,11.72761
2022-09-18,9.6379
2022-09-19,14.15961
2022-09-20,15.69086
2022-09-21,21.38353
2022-09-22,16.78976
2022-09-23,15.04233
2022-09-24,14.28571
2022-09-25,10.95298
2022-09-26,17.00594
2022-09-27,16.32138
2022-09-28,17.2041
2022-09-29,15.11439
2022-09-30,16.39344
2022-10-01,12.03386
2022-10-02,11.63754
2022-10-03,12.91659
2022-10-04,18.12286
2022-10-05,18.12286
2022-10-06,15.9791
2022-10-07,15.96108
2022-10-08,11.56548
2022-10-09,11.36732
2022-10-10,13.61916
2022-10-11,28.44532
2022-10-12,28.51738
2022-10-13,23.94163
2022-10-14,21.99603
2022-10-15,17.79859
2022-10-16,14.80814
2022-10-17,20.87912
2022-10-18,18.95154
2022-10-19,18.60925
2022-10-20,18.55521
2022-10-21,18.73536
2022-10-22,17.5644
2022-10-23,15.70888
2022-10-24,22.69861
2022-10-25,24.95045
2022-10-26,22.91479
2022-10-27,22.89677
2022-10-28,22.98684
2022-10-29,18.14087
2022-10-30,14.5199
2022-10-31,21.8339
2022-11-01,23.77949
2022-11-02,25.52693
2022-11-03,26.64384
2022-11-04,24.31994
2022-11-05,20.33867
2022-11-06,18.57323
2022-11-07,24.08575
2022-11-08,24.96847
2022-11-09,23.83354
2022-11-10,24.13979
2022-11-11,24.44604
2022-11-12,19.69014
2022-11-13,17.18609
2022-11-14,24.53611
2022-11-15,25.45487
2022-11-16,24.26589
2022-11-17,23.27508
2022-11-18,23.74346
2022-11-19,19.11367
2022-11-20,17.47432
2022-11-21,23.97766
2022-11-22,23.5453
2022-11-23,24.89641
2022-11-24,23.23905
2022-11-25,22.5725
2022-11-26,18.48315
2022-11-27,17.15006
2022-11-28,22.3203
2022-11-29,22.03206
2022-11-30,22.06809
2022-12-01,25.52693
2022-12-02,22.73464
2022-12-03,16.96991
2022-12-04,15.85299
2022-12-05,23.14898
2022-12-06,23.59935
2022-12-07,23.43721
2022-12-08,25.50891
2022-12-09,23.76148
2022-12-10,20.77103
2022-12-11,19.04161
2022-12-12,23.59935
2022-12-13,23.81552
2022-12-14,24.41001
2022-12-15,24.93244
2022-12-16,25.14862
2022-12-17,19.61808
2022-12-18,19.92433
2022-12-19,24.48207
2022-12-20,24.33795
2022-12-21,23.76148
2022-12-22,26.2295
2022-12-23,26.15744
2022-12-24,21.25743
2022-12-25,19.8883
2022-12-26,25.4909
2022-12-27,27.05818
2022-12-28,27.13024
2022-12-29,26.93208
2022-12-30,24.60817
2022-12-31,21.49162
2023-01-01,22.95081
2023-01-02,29.00378
2023-01-03,27.13024
2023-01-04,38.82183
2023-01-05,33.09313
2023-01-06,28.93172
2023-01-07,31.61592
2023-01-08,29.02179
2023-01-09,30.46297
2023-01-10,36.49792
2023-01-11,37.75896
2023-01-12,29.72437
2023-01-13,31.14754
2023-01-14,25.09457
2023-01-15,23.27508
2023-01-16,30.42695
2023-01-17,26.96811
2023-01-18,29.23797
2023-01-19,25.54494
2023-01-20,25.67105
2023-01-21,21.49162
2023-01-22,20.23058
2023-01-23,23.22104
2023-01-24,23.74346
2023-01-25,29.09385
2023-01-26,28.85966
2023-01-27,36.04755
2023-01-28,27.67068
2023-01-29,24.66222
2023-01-30,28.62547
2023-01-31,28.71554
2023-02-01,29.00378
2023-02-02,29.8865
2023-02-03,28.82363
2023-02-04,24.8784
2023-02-05,22.8067
2023-02-06,28.44532
2023-02-07,30.08466
2023-02-08,28.49936
2023-02-09,26.35561
2023-02-10,28.49936
2023-02-11,23.34714
2023-02-12,20.50081
2023-02-13,27.36443
2023-02-14,25.617
2023-02-15,26.33759
2023-02-16,25.92325
2023-02-17,27.38245
2023-02-18,24.42803
2023-02-19,20.8611
2023-02-20,25.617
2023-02-21,24.95045
2023-02-22,25.81516
2023-02-23,25.99531
2023-02-24,26.2295
2023-02-25,21.23941
2023-02-26,18.59124
2023-02-27,25.40082
2023-02-28,25.34678
2023-03-01,25.45487
2023-03-02,26.84201
2023-03-03,23.49126
2023-03-04,20.14051
2023-03-05,18.98756
2023-03-06,23.20302
2023-03-07,22.75265
2023-03-08,23.67141
2023-03-09,21.50963
2023-03-10,22.37434
2023-03-11,19.69014
2023-03-12,17.70852
2023-03-13,25.95928
2023-03-14,32.06629
2023-03-15,30.82327
2023-03-16,33.12916
2023-03-17,29.00378
2023-03-18,26.2295
2023-03-19,21.23941
2023-03-20,34.08394
2023-03-21,38.22734
2023-03-22,34.06593
2023-03-23,36.89425
2023-03-24,38.80381
2023-03-25,31.81408
2023-03-26,27.43649
2023-03-27,34.89461
2023-03-28,35.09277
2023-03-29,34.37218
2023-03-30,30.9854
2023-03-31,31.79607
2023-04-01,28.10304
2023-04-02,24.41001
2023-04-03,31.65195
2023-04-04,32.40857
2023-04-05,43.34354
2023-04-06,54.65681
2023-04-07,40.73139
2023-04-08,31.36371
2023-04-09,38.80381
2023-04-10,47.27076
2023-04-11,42.55089
2023-04-12,36.15564
2023-04-13,37.48874
2023-04-14,36.04755
2023-04-15,34.84056
2023-04-16,28.28319
2023-04-17,39.52441
2023-04-18,31.38173
2023-04-19,31.68798
2023-04-20,34.156
2023-04-21,29.65231
2023-04-22,25.32876
2023-04-23,22.26625
2023-04-24,32.17438
2023-04-25,30.55305
2023-04-26,30.84128
2023-04-27,29.77841
2023-04-28,30.71518
2023-04-29,22.15816
2023-04-30,21.59971
2023-05-01,25.99531
2023-05-02,29.36407
2023-05-03,30.3729
2023-05-04,32.8049
2023-05-05,27.6887
2023-05-06,27.11223
2023-05-07,23.14898
2023-05-08,33.36335
2023-05-09,32.98504
2023-05-10,33.59754
2023-05-11,34.10196
2023-05-12,29.00378
2023-05-13,27.47252
2023-05-14,22.98684
2023-05-15,32.67879
2023-05-16,30.35489
2023-05-17,27.72473
2023-05-18,28.49936
2023-05-19,30.46297
2023-05-20,24.08575
2023-05-21,19.02359
2023-05-22,28.73356
2023-05-23,27.99495
2023-05-24,27.92289
2023-05-25,28.89569
2023-05-26,26.73392
2023-05-27,20.46478
2023-05-28,18.64528
2023-05-29,20.95117
