date,오피스텔월세
2021-07-04,53.35968
2021-07-05,53.35968
2021-07-06,45.45454
2021-07-07,47.43083
2021-07-08,44.66403
2021-07-09,50.59288
2021-07-10,53.75494
2021-07-11,49.80237
2021-07-12,64.42687
2021-07-13,65.61264
2021-07-14,58.10276
2021-07-15,64.03162
2021-07-16,46.24505
2021-07-17,53.75494
2021-07-18,58.49802
2021-07-19,48.6166
2021-07-20,49.80237
2021-07-21,54.94071
2021-07-22,60.4743
2021-07-23,39.92094
2021-07-24,43.47826
2021-07-25,48.6166
2021-07-26,50.98814
2021-07-27,40.71146
2021-07-28,49.40711
2021-07-29,62.45059
2021-07-30,49.40711
2021-07-31,48.22134
2021-08-01,53.75494
2021-08-02,53.75494
2021-08-03,56.91699
2021-08-04,60.4743
2021-08-05,46.24505
2021-08-06,53.75494
2021-08-07,49.80237
2021-08-08,46.64031
2021-08-09,56.12648
2021-08-10,58.49802
2021-08-11,57.31225
2021-08-12,49.01185
2021-08-13,63.2411
2021-08-14,46.24505
2021-08-15,50.19762
2021-08-16,68.37944
2021-08-17,59.28853
2021-08-18,60.4743
2021-08-19,52.56916
2021-08-20,51.38339
2021-08-21,51.77865
2021-08-22,56.52173
2021-08-23,67.19367
2021-08-24,61.26482
2021-08-25,49.80237
2021-08-26,56.12648
2021-08-27,62.45059
2021-08-28,49.01185
2021-08-29,62.45059
2021-08-30,62.05533
2021-08-31,56.91699
2021-09-01,65.61264
2021-09-02,54.54545
2021-09-03,62.05533
2021-09-04,53.75494
2021-09-05,54.15019
2021-09-06,56.12648
2021-09-07,52.56916
2021-09-08,74.3083
2021-09-09,57.31225
2021-09-10,57.31225
2021-09-11,47.43083
2021-09-12,61.26482
2021-09-13,84.98023
2021-09-14,66.79841
2021-09-15,62.45059
2021-09-16,50.59288
2021-09-17,44.66403
2021-09-18,37.15415
2021-09-19,46.24505
2021-09-20,37.15415
2021-09-21,38.33992
2021-09-22,44.66403
2021-09-23,56.52173
2021-09-24,59.68379
2021-09-25,56.52173
2021-09-26,51.77865
2021-09-27,66.0079
2021-09-28,67.58893
2021-09-29,57.7075
2021-09-30,50.59288
2021-10-01,64.03162
2021-10-02,65.21739
2021-10-03,68.37944
2021-10-04,73.51778
2021-10-05,74.3083
2021-10-06,66.79841
2021-10-07,54.54545
2021-10-08,48.6166
2021-10-09,59.68379
2021-10-10,66.79841
2021-10-11,58.10276
2021-10-12,62.05533
2021-10-13,72.33201
2021-10-14,78.65612
2021-10-15,57.31225
2021-10-16,50.19762
2021-10-17,48.6166
2021-10-18,67.19367
2021-10-19,65.21739
2021-10-20,43.083
2021-10-21,51.77865
2021-10-22,51.38339
2021-10-23,42.68774
2021-10-24,54.15019
2021-10-25,66.0079
2021-10-26,64.82213
2021-10-27,52.96442
2021-10-28,51.77865
2021-10-29,59.28853
2021-10-30,49.01185
2021-10-31,44.66403
2021-11-01,46.24505
2021-11-02,66.40316
2021-11-03,64.42687
2021-11-04,54.94071
2021-11-05,44.26877
2021-11-06,46.64031
2021-11-07,50.98814
2021-11-08,56.12648
2021-11-09,52.96442
2021-11-10,52.56916
2021-11-11,62.05533
2021-11-12,56.12648
2021-11-13,50.19762
2021-11-14,55.73122
2021-11-15,58.49802
2021-11-16,55.73122
2021-11-17,52.56916
2021-11-18,42.68774
2021-11-19,47.82608
2021-11-20,50.98814
2021-11-21,56.52173
2021-11-22,59.68379
2021-11-23,55.73122
2021-11-24,50.19762
2021-11-25,50.59288
2021-11-26,54.54545
2021-11-27,41.50197
2021-11-28,48.6166
2021-11-29,62.05533
2021-11-30,60.86956
2021-12-01,56.91699
2021-12-02,64.82213
2021-12-03,50.98814
2021-12-04,38.73517
2021-12-05,53.75494
2021-12-06,62.05533
2021-12-07,64.03162
2021-12-08,51.77865
2021-12-09,51.77865
2021-12-10,54.15019
2021-12-11,56.52173
2021-12-12,63.2411
2021-12-13,68.7747
2021-12-14,53.35968
2021-12-15,47.03557
2021-12-16,54.15019
2021-12-17,51.77865
2021-12-18,42.29249
2021-12-19,47.82608
2021-12-20,62.84584
2021-12-21,55.73122
2021-12-22,58.89328
2021-12-23,45.8498
2021-12-24,40.71146
2021-12-25,50.98814
2021-12-26,56.52173
2021-12-27,62.84584
2021-12-28,58.49802
2021-12-29,53.35968
2021-12-30,50.59288
2021-12-31,53.35968
2022-01-01,54.94071
2022-01-02,69.96047
2022-01-03,66.0079
2022-01-04,65.61264
2022-01-05,59.28853
2022-01-06,63.2411
2022-01-07,56.12648
2022-01-08,67.98418
2022-01-09,58.49802
2022-01-10,62.45059
2022-01-11,66.40316
2022-01-12,60.4743
2022-01-13,64.82213
2022-01-14,50.59288
2022-01-15,55.33596
2022-01-16,60.4743
2022-01-17,63.63636
2022-01-18,67.98418
2022-01-19,66.40316
2022-01-20,52.56916
2022-01-21,62.84584
2022-01-22,60.07905
2022-01-23,65.21739
2022-01-24,69.96047
2022-01-25,71.5415
2022-01-26,55.33596
2022-01-27,62.05533
2022-01-28,46.64031
2022-01-29,49.40711
2022-01-30,51.77865
2022-01-31,45.45454
2022-02-01,54.94071
2022-02-02,58.10276
2022-02-03,67.19367
2022-02-04,66.40316
2022-02-05,54.94071
2022-02-06,64.03162
2022-02-07,80.63241
2022-02-08,78.65612
2022-02-09,71.5415
2022-02-10,59.68379
2022-02-11,57.7075
2022-02-12,59.28853
2022-02-13,61.66007
2022-02-14,69.16996
2022-02-15,61.26482
2022-02-16,63.2411
2022-02-17,63.2411
2022-02-18,62.84584
2022-02-19,60.4743
2022-02-20,66.40316
2022-02-21,75.09881
2022-02-22,73.12252
2022-02-23,64.82213
2022-02-24,60.86956
2022-02-25,50.98814
2022-02-26,60.07905
2022-02-27,58.89328
2022-02-28,71.5415
2022-03-01,59.68379
2022-03-02,60.4743
2022-03-03,48.22134
2022-03-04,47.82608
2022-03-05,60.4743
2022-03-06,50.19762
2022-03-07,60.07905
2022-03-08,58.10276
2022-03-09,52.17391
2022-03-10,62.05533
2022-03-11,42.68774
2022-03-12,49.01185
2022-03-13,58.10276
2022-03-14,55.73122
2022-03-15,67.98418
2022-03-16,64.03162
2022-03-17,54.54545
2022-03-18,49.40711
2022-03-19,54.15019
2022-03-20,52.56916
2022-03-21,61.66007
2022-03-22,71.93675
2022-03-23,44.66403
2022-03-24,56.52173
2022-03-25,50.98814
2022-03-26,53.75494
2022-03-27,56.52173
2022-03-28,52.56916
2022-03-29,53.35968
2022-03-30,57.7075
2022-03-31,59.28853
2022-04-01,52.17391
2022-04-02,43.47826
2022-04-03,62.05533
2022-04-04,53.75494
2022-04-05,57.31225
2022-04-06,58.89328
2022-04-07,54.54545
2022-04-08,52.96442
2022-04-09,38.73517
2022-04-10,49.80237
2022-04-11,56.91699
2022-04-12,52.56916
2022-04-13,58.89328
2022-04-14,55.73122
2022-04-15,52.17391
2022-04-16,56.12648
2022-04-17,55.73122
2022-04-18,74.3083
2022-04-19,55.33596
2022-04-20,52.56916
2022-04-21,64.82213
2022-04-22,57.7075
2022-04-23,46.64031
2022-04-24,43.87351
2022-04-25,63.2411
2022-04-26,58.10276
2022-04-27,48.6166
2022-04-28,48.22134
2022-04-29,45.8498
2022-04-30,47.43083
2022-05-01,50.19762
2022-05-02,49.40711
2022-05-03,60.86956
2022-05-04,53.75494
2022-05-05,43.083
2022-05-06,51.38339
2022-05-07,43.47826
2022-05-08,67.98418
2022-05-09,69.56521
2022-05-10,69.56521
2022-05-11,52.56916
2022-05-12,47.03557
2022-05-13,43.87351
2022-05-14,44.66403
2022-05-15,45.45454
2022-05-16,63.2411
2022-05-17,60.4743
2022-05-18,59.68379
2022-05-19,55.33596
2022-05-20,49.01185
2022-05-21,56.91699
2022-05-22,49.01185
2022-05-23,69.56521
2022-05-24,63.63636
2022-05-25,57.7075
2022-05-26,64.82213
2022-05-27,52.96442
2022-05-28,44.66403
2022-05-29,56.91699
2022-05-30,73.51778
2022-05-31,64.03162
2022-06-01,59.28853
2022-06-02,66.40316
2022-06-03,58.49802
2022-06-04,41.10671
2022-06-05,54.15019
2022-06-06,68.37944
2022-06-07,74.70355
2022-06-08,73.12252
2022-06-09,59.28853
2022-06-10,47.43083
2022-06-11,53.75494
2022-06-12,63.2411
2022-06-13,67.98418
2022-06-14,61.26482
2022-06-15,54.94071
2022-06-16,58.89328
2022-06-17,48.22134
2022-06-18,58.49802
2022-06-19,59.68379
2022-06-20,64.42687
2022-06-21,75.49407
2022-06-22,59.28853
2022-06-23,59.68379
2022-06-24,42.29249
2022-06-25,47.03557
2022-06-26,50.98814
2022-06-27,69.56521
2022-06-28,71.5415
2022-06-29,63.2411
2022-06-30,57.31225
2022-07-01,44.26877
2022-07-02,47.82608
2022-07-03,51.77865
2022-07-04,64.42687
2022-07-05,52.56916
2022-07-06,61.66007
2022-07-07,49.80237
2022-07-08,56.52173
2022-07-09,50.19762
2022-07-10,55.33596
2022-07-11,58.89328
2022-07-12,79.84189
2022-07-13,62.05533
2022-07-14,59.28853
2022-07-15,61.66007
2022-07-16,49.40711
2022-07-17,66.79841
2022-07-18,79.84189
2022-07-19,62.84584
2022-07-20,62.84584
2022-07-21,62.84584
2022-07-22,63.2411
2022-07-23,45.8498
2022-07-24,54.54545
2022-07-25,71.93675
2022-07-26,79.05138
2022-07-27,55.73122
2022-07-28,66.0079
2022-07-29,50.59288
2022-07-30,59.28853
2022-07-31,67.58893
2022-08-01,77.07509
2022-08-02,69.96047
2022-08-03,71.14624
2022-08-04,56.91699
2022-08-05,58.10276
2022-08-06,39.92094
2022-08-07,54.15019
2022-08-08,68.7747
2022-08-09,74.70355
2022-08-10,69.56521
2022-08-11,73.51778
2022-08-12,59.28853
2022-08-13,50.98814
2022-08-14,57.31225
2022-08-15,67.58893
2022-08-16,78.65612
2022-08-17,77.47035
2022-08-18,65.61264
2022-08-19,56.12648
2022-08-20,58.10276
2022-08-21,62.45059
2022-08-22,93.67588
2022-08-23,68.7747
2022-08-24,61.66007
2022-08-25,62.05533
2022-08-26,52.17391
2022-08-27,52.96442
2022-08-28,51.38339
2022-08-29,71.93675
2022-08-30,66.40316
2022-08-31,56.91699
2022-09-01,52.56916
2022-09-02,59.68379
2022-09-03,47.03557
2022-09-04,50.98814
2022-09-05,62.05533
2022-09-06,61.66007
2022-09-07,53.35968
2022-09-08,45.8498
2022-09-09,35.17786
2022-09-10,41.10671
2022-09-11,46.64031
2022-09-12,58.10276
2022-09-13,63.2411
2022-09-14,69.16996
2022-09-15,58.49802
2022-09-16,54.94071
2022-09-17,62.45059
2022-09-18,62.05533
2022-09-19,77.07509
2022-09-20,65.21739
2022-09-21,73.12252
2022-09-22,62.45059
2022-09-23,53.75494
2022-09-24,34.38735
2022-09-25,52.96442
2022-09-26,67.98418
2022-09-27,70.35573
2022-09-28,64.42687
2022-09-29,53.75494
2022-09-30,47.03557
2022-10-01,44.26877
2022-10-02,52.17391
2022-10-03,62.84584
2022-10-04,72.72727
2022-10-05,56.91699
2022-10-06,64.03162
2022-10-07,49.80237
2022-10-08,55.73122
2022-10-09,44.26877
2022-10-10,75.88932
2022-10-11,76.67984
2022-10-12,65.21739
2022-10-13,66.0079
2022-10-14,51.38339
2022-10-15,52.17391
2022-10-16,64.03162
2022-10-17,71.14624
2022-10-18,59.28853
2022-10-19,58.49802
2022-10-20,63.2411
2022-10-21,49.01185
2022-10-22,46.64031
2022-10-23,60.07905
2022-10-24,62.45059
2022-10-25,62.84584
2022-10-26,60.4743
2022-10-27,59.28853
2022-10-28,52.96442
2022-10-29,42.68774
2022-10-30,36.36363
2022-10-31,71.14624
2022-11-01,51.77865
2022-11-02,56.91699
2022-11-03,63.2411
2022-11-04,55.73122
2022-11-05,51.77865
2022-11-06,47.82608
2022-11-07,70.35573
2022-11-08,62.45059
2022-11-09,65.61264
2022-11-10,54.94071
2022-11-11,46.64031
2022-11-12,50.98814
2022-11-13,52.96442
2022-11-14,72.72727
2022-11-15,62.45059
2022-11-16,66.40316
2022-11-17,61.66007
2022-11-18,60.86956
2022-11-19,49.01185
2022-11-20,42.68774
2022-11-21,66.0079
2022-11-22,63.63636
2022-11-23,65.21739
2022-11-24,60.86956
2022-11-25,53.35968
2022-11-26,49.01185
2022-11-27,49.40711
2022-11-28,53.75494
2022-11-29,56.52173
2022-11-30,65.21739
2022-12-01,54.54545
2022-12-02,57.7075
2022-12-03,40.71146
2022-12-04,60.4743
2022-12-05,59.28853
2022-12-06,57.31225
2022-12-07,57.7075
2022-12-08,53.75494
2022-12-09,54.15019
2022-12-10,46.64031
2022-12-11,39.13043
2022-12-12,78.65612
2022-12-13,62.05533
2022-12-14,59.28853
2022-12-15,62.05533
2022-12-16,57.7075
2022-12-17,61.26482
2022-12-18,60.4743
2022-12-19,75.09881
2022-12-20,61.26482
2022-12-21,58.10276
2022-12-22,64.82213
2022-12-23,51.77865
2022-12-24,45.45454
2022-12-25,56.12648
2022-12-26,74.3083
2022-12-27,63.63636
2022-12-28,66.79841
2022-12-29,66.40316
2022-12-30,58.89328
2022-12-31,56.52173
2023-01-01,48.6166
2023-01-02,80.23715
2023-01-03,88.53754
2023-01-04,73.91304
2023-01-05,71.14624
2023-01-06,68.37944
2023-01-07,84.18972
2023-01-08,72.33201
2023-01-09,84.18972
2023-01-10,78.65612
2023-01-11,73.91304
2023-01-12,66.40316
2023-01-13,59.28853
2023-01-14,73.51778
2023-01-15,69.16996
2023-01-16,76.67984
2023-01-17,86.56126
2023-01-18,65.21739
2023-01-19,62.05533
2023-01-20,57.7075
2023-01-21,52.56916
2023-01-22,56.91699
2023-01-23,52.17391
2023-01-24,60.86956
2023-01-25,69.56521
2023-01-26,75.09881
2023-01-27,61.26482
2023-01-28,66.79841
2023-01-29,80.63241
2023-01-30,100.0
2023-01-31,84.58498
2023-02-01,76.28458
2023-02-02,76.67984
2023-02-03,74.70355
2023-02-04,66.79841
2023-02-05,82.21343
2023-02-06,88.14229
2023-02-07,73.12252
2023-02-08,75.09881
2023-02-09,75.49407
2023-02-10,75.09881
2023-02-11,62.45059
2023-02-12,60.07905
2023-02-13,93.28063
2023-02-14,77.07509
2023-02-15,72.33201
2023-02-16,71.5415
2023-02-17,72.33201
2023-02-18,57.31225
2023-02-19,59.68379
2023-02-20,69.96047
2023-02-21,83.3992
2023-02-22,72.72727
2023-02-23,66.0079
2023-02-24,64.42687
2023-02-25,67.19367
2023-02-26,71.93675
2023-02-27,88.53754
2023-02-28,62.84584
2023-03-01,76.67984
2023-03-02,73.12252
2023-03-03,72.33201
2023-03-04,58.89328
2023-03-05,66.0079
2023-03-06,77.07509
2023-03-07,74.70355
2023-03-08,68.37944
2023-03-09,62.45059
2023-03-10,51.77865
2023-03-11,54.54545
2023-03-12,54.94071
2023-03-13,75.09881
2023-03-14,67.58893
2023-03-15,72.33201
2023-03-16,58.10276
2023-03-17,52.56916
2023-03-18,47.03557
2023-03-19,71.93675
2023-03-20,70.75098
2023-03-21,59.68379
2023-03-22,63.2411
2023-03-23,76.67984
2023-03-24,50.59288
2023-03-25,54.54545
2023-03-26,56.52173
2023-03-27,75.88932
2023-03-28,76.28458
2023-03-29,53.35968
2023-03-30,62.84584
2023-03-31,62.05533
2023-04-01,64.82213
2023-04-02,43.87351
2023-04-03,70.35573
2023-04-04,70.35573
2023-04-05,63.2411
2023-04-06,63.63636
2023-04-07,54.15019
2023-04-08,45.45454
2023-04-09,45.05928
2023-04-10,61.66007
2023-04-11,59.68379
2023-04-12,61.66007
2023-04-13,58.10276
2023-04-14,52.96442
2023-04-15,44.66403
2023-04-16,52.96442
2023-04-17,68.7747
2023-04-18,65.21739
2023-04-19,61.66007
2023-04-20,65.61264
2023-04-21,66.40316
2023-04-22,57.31225
2023-04-23,53.35968
2023-04-24,69.16996
2023-04-25,57.31225
2023-04-26,51.77865
2023-04-27,43.87351
2023-04-28,42.68774
2023-04-29,56.52173
2023-04-30,57.31225
2023-05-01,78.26086
2023-05-02,68.37944
2023-05-03,58.49802
2023-05-04,51.77865
2023-05-05,45.8498
2023-05-06,51.38339
2023-05-07,54.15019
2023-05-08,74.70355
2023-05-09,66.40316
2023-05-10,73.12252
2023-05-11,62.05533
2023-05-12,54.94071
2023-05-13,57.7075
2023-05-14,54.94071
2023-05-15,53.35968
2023-05-16,60.4743
2023-05-17,61.66007
2023-05-18,50.98814
2023-05-19,47.03557
2023-05-20,45.45454
2023-05-21,57.31225
2023-05-22,64.42687
2023-05-23,56.91699
2023-05-24,54.15019
2023-05-25,61.26482
2023-05-26,52.96442
2023-05-27,39.52569
2023-05-28,52.96442
