date,풍산주가
2020-09-12,0.49263
2020-09-13,0.3457
2020-09-14,4.2349
2020-09-15,4.13119
2020-09-16,5.6523
2020-09-17,6.41718
2020-09-18,5.36709
2020-09-19,0.75191
2020-09-20,0.70005
2020-09-21,5.6523
2020-09-22,4.66271
2020-09-23,4.76211
2020-09-24,4.66704
2020-09-25,3.89352
2020-09-26,0.47102
2020-09-27,0.41484
2020-09-28,3.49595
2020-09-29,3.27125
2020-09-30,0.41052
2020-10-01,0.31545
2020-10-02,0.32842
2020-10-03,0.20742
2020-10-04,1.8452
2020-10-05,5.46216
2020-10-06,5.16831
2020-10-07,4.38615
2020-10-08,4.97817
2020-10-09,0.70437
2020-10-10,0.40188
2020-10-11,0.41916
2020-10-12,4.54604
2020-10-13,4.07933
2020-10-14,3.43546
2020-10-15,3.13296
2020-10-16,3.81573
2020-10-17,0.74326
2020-10-18,0.43645
2020-10-19,4.87014
2020-10-20,4.37319
2020-10-21,6.119
2020-10-22,6.90549
2020-10-23,4.80532
2020-10-24,0.48398
2020-10-25,0.41916
2020-10-26,4.68432
2020-10-27,4.44233
2020-10-28,4.11823
2020-10-29,4.26083
2020-10-30,4.12255
2020-10-31,0.54448
2020-11-01,0.35434
2020-11-02,4.68
2020-11-03,4.81828
2020-11-04,4.35158
2020-11-05,5.19856
2020-11-06,4.17873
2020-11-07,1.46925
2020-11-08,1.45628
2020-11-09,6.43878
2020-11-10,6.48632
2020-11-11,5.68255
2020-11-12,5.01706
2020-11-13,4.46393
2020-11-14,0.79512
2020-11-15,0.85994
2020-11-16,5.86837
2020-11-17,6.34804
2020-11-18,4.70161
2020-11-19,5.18992
2020-11-20,5.09917
2020-11-21,0.78648
2020-11-22,1.29207
2020-11-23,7.92532
2020-11-24,7.16477
2020-11-25,6.82338
2020-11-26,5.86837
2020-11-27,5.09485
2020-11-28,1.27911
2020-11-29,2.62304
2020-11-30,8.45685
2020-12-01,8.18028
2020-12-02,7.72222
2020-12-03,7.76111
2020-12-04,15.77287
2020-12-05,3.76388
2020-12-06,3.13296
2020-12-07,17.15569
2020-12-08,14.77896
2020-12-09,15.46173
2020-12-10,14.26904
2020-12-11,11.94848
2020-12-12,3.02925
2020-12-13,1.93595
2020-12-14,11.87502
2020-12-15,11.85342
2020-12-16,10.78605
2020-12-17,9.94771
2020-12-18,10.34959
2020-12-19,1.93163
2020-12-20,2.41994
2020-12-21,10.36255
2020-12-22,9.08776
2020-12-23,9.98228
2020-12-24,9.31247
2020-12-25,1.63778
2020-12-26,1.26615
2020-12-27,1.28343
2020-12-28,8.88466
2020-12-29,8.03336
2020-12-30,10.13352
2020-12-31,2.56255
2021-01-01,1.98781
2021-01-02,1.83656
2021-01-03,2.06991
2021-01-04,10.88976
2021-01-05,14.79624
2021-01-06,15.74262
2021-01-07,22.14683
2021-01-08,24.55814
2021-01-09,6.22704
2021-01-10,5.1856
2021-01-11,22.73021
2021-01-12,16.87913
2021-01-13,17.16434
2021-01-14,19.13919
2021-01-15,14.66228
2021-01-16,2.89529
2021-01-17,2.91257
2021-01-18,18.81076
2021-01-19,33.65023
2021-01-20,23.97044
2021-01-21,19.46329
2021-01-22,16.76245
2021-01-23,6.84067
2021-01-24,4.48554
2021-01-25,21.72334
2021-01-26,24.22972
2021-01-27,18.3527
2021-01-28,15.46173
2021-01-29,13.96655
2021-01-30,2.3508
2021-01-31,1.98349
2021-02-01,14.72278
2021-02-02,17.47115
2021-02-03,14.47214
2021-02-04,11.98738
2021-02-05,11.42128
2021-02-06,4.18737
2021-02-07,2.80022
2021-02-08,15.47901
2021-02-09,17.25508
2021-02-10,12.36765
2021-02-11,2.81751
2021-02-12,2.2298
2021-02-13,1.98781
2021-02-14,2.8564
2021-02-15,17.75636
2021-02-16,47.30132
2021-02-17,53.02277
2021-02-18,41.38541
2021-02-19,30.29687
2021-02-20,5.38438
2021-02-21,4.29108
2021-02-22,58.00095
2021-02-23,57.65956
2021-02-24,51.57512
2021-02-25,47.99274
2021-02-26,39.09943
2021-02-27,8.31424
2021-02-28,8.81984
2021-03-01,11.62871
2021-03-02,41.71816
2021-03-03,37.61721
2021-03-04,30.62961
2021-03-05,26.60213
2021-03-06,4.36886
2021-03-07,3.7077
2021-03-08,28.93565
2021-03-09,23.0716
2021-03-10,22.91171
2021-03-11,22.96789
2021-03-12,21.52456
2021-03-13,4.13983
2021-03-14,3.29285
2021-03-15,20.49176
2021-03-16,20.88933
2021-03-17,18.77619
2021-03-18,18.11503
2021-03-19,16.58096
2021-03-20,3.31014
2021-03-21,2.62737
2021-03-22,18.49963
2021-03-23,16.72788
2021-03-24,15.0512
2021-03-25,16.09697
2021-03-26,16.84888
2021-03-27,3.7682
2021-03-28,4.37751
2021-03-29,22.37586
2021-03-30,18.99226
2021-03-31,17.75204
2021-04-01,16.91802
2021-04-02,15.20245
2021-04-03,3.35335
2021-04-04,2.54526
2021-04-05,15.24566
2021-04-06,14.78328
2021-04-07,15.42716
2021-04-08,16.08832
2021-04-09,13.42206
2021-04-10,2.26437
2021-04-11,1.81928
2021-04-12,12.10837
2021-04-13,12.62693
2021-04-14,12.3763
2021-04-15,28.56402
2021-04-16,35.31826
2021-04-17,4.99978
2021-04-18,3.8503
2021-04-19,22.22462
2021-04-20,30.47837
2021-04-21,25.79404
2021-04-22,20.57387
2021-04-23,21.83138
2021-04-24,4.13983
2021-04-25,4.93064
2021-04-26,30.10673
2021-04-27,45.495
2021-04-28,44.90298
2021-04-29,37.56536
2021-04-30,33.20945
2021-05-01,6.41718
2021-05-02,4.85717
2021-05-03,36.19981
2021-05-04,30.97964
2021-05-05,6.10172
2021-05-06,54.47906
2021-05-07,55.3174
2021-05-08,8.75502
2021-05-09,8.63402
2021-05-10,67.75852
2021-05-11,88.24164
2021-05-12,100.0
2021-05-13,78.39764
2021-05-14,63.37236
2021-05-15,11.05829
2021-05-16,8.14571
2021-05-17,50.62011
2021-05-18,48.66254
2021-05-19,9.51989
2021-05-20,52.87584
2021-05-21,45.37401
2021-05-22,7.75247
2021-05-23,5.88565
2021-05-24,39.67849
2021-05-25,42.42254
2021-05-26,44.63938
2021-05-27,45.16226
2021-05-28,54.98898
2021-05-29,8.80255
2021-05-30,8.25374
2021-05-31,46.05678
2021-06-01,44.48813
2021-06-02,41.19528
2021-06-03,43.33866
2021-06-04,36.05721
2021-06-05,6.08443
2021-06-06,4.59789
2021-06-07,36.35106
2021-06-08,34.89909
2021-06-09,31.26917
2021-06-10,33.36502
2021-06-11,40.41744
2021-06-12,6.45175
2021-06-13,4.87878
2021-06-14,34.16446
2021-06-15,35.20159
2021-06-16,32.21122
2021-06-17,27.60468
2021-06-18,31.92169
2021-06-19,5.02139
2021-06-20,4.3559
2021-06-21,30.68147
2021-06-22,34.35893
2021-06-23,30.43947
2021-06-24,29.75238
2021-06-25,30.11105
2021-06-26,4.25651
2021-06-27,3.08975
2021-06-28,25.36191
2021-06-29,21.48999
2021-06-30,22.05609
2021-07-01,20.09852
2021-07-02,19.68367
2021-07-03,2.50637
2021-07-04,2.32919
2021-07-05,20.86772
2021-07-06,20.48312
2021-07-07,21.52888
2021-07-08,24.44146
2021-07-09,21.4511
2021-07-10,2.41994
2021-07-11,2.1477
2021-07-12,19.85653
2021-07-13,22.61786
2021-07-14,21.99127
2021-07-15,25.05509
2021-07-16,24.61864
2021-07-17,2.76997
2021-07-18,2.67922
2021-07-19,20.37077
2021-07-20,19.94727
2021-07-21,20.94118
2021-07-22,26.73177
2021-07-23,27.71271
2021-07-24,3.88487
2021-07-25,2.89097
2021-07-26,26.01875
2021-07-27,28.20534
2021-07-28,22.85553
2021-07-29,23.38706
2021-07-30,25.85022
2021-07-31,3.61695
2021-08-01,2.37241
2021-08-02,21.58938
2021-08-03,20.01209
2021-08-04,22.808
2021-08-05,19.82196
2021-08-06,16.73652
2021-08-07,3.70338
2021-08-08,1.95324
2021-08-09,17.74339
2021-08-10,16.3476
2021-08-11,16.64578
2021-08-12,16.9137
2021-08-13,17.06927
2021-08-14,1.85817
2021-08-15,1.24886
2021-08-16,2.72676
2021-08-17,16.10129
2021-08-18,16.45564
2021-08-19,17.00012
2021-08-20,15.54383
2021-08-21,2.23412
2021-08-22,1.44764
2021-08-23,16.45132
2021-08-24,17.74339
2021-08-25,14.96045
2021-08-26,13.0461
2021-08-27,12.62261
2021-08-28,1.61617
2021-08-29,1.63346
2021-08-30,15.45741
2021-08-31,16.30871
2021-09-01,15.24566
2021-09-02,13.53441
2021-09-03,13.59923
2021-09-04,1.59889
2021-09-05,1.59889
2021-09-06,12.71336
2021-09-07,13.97519
2021-09-08,13.44799
2021-09-09,11.84477
2021-09-10,12.26394
2021-09-11,1.73285
2021-09-12,1.22293
2021-09-13,19.47193
2021-09-14,21.72766
2021-09-15,16.17043
2021-09-16,14.11347
2021-09-17,12.14727
2021-09-18,1.57728
2021-09-19,0.85994
2021-09-20,1.02847
2021-09-21,0.98958
2021-09-22,1.27911
2021-09-23,12.59236
2021-09-24,12.60533
2021-09-25,1.69396
2021-09-26,1.27047
2021-09-27,11.8707
2021-09-28,11.65031
2021-09-29,11.19657
2021-09-30,11.6676
2021-10-01,10.51812
2021-10-02,1.62482
2021-10-03,1.18836
2021-10-04,2.17795
2021-10-05,13.35724
2021-10-06,12.10837
2021-10-07,11.55956
2021-10-08,10.69962
2021-10-09,1.33529
2021-10-10,1.05872
2021-10-11,1.77174
2021-10-12,12.2553
2021-10-13,11.19657
2021-10-14,14.51104
2021-10-15,14.64068
2021-10-16,2.02238
2021-10-17,1.44764
2021-10-18,19.1824
2021-10-19,16.19636
2021-10-20,13.1066
2021-10-21,11.11447
2021-10-22,11.15336
2021-10-23,1.26615
2021-10-24,1.14947
2021-10-25,11.49907
2021-10-26,11.07558
2021-10-27,9.05751
2021-10-28,9.96067
2021-10-29,9.49829
2021-10-30,1.20997
2021-10-31,0.9939
2021-11-01,10.55269
2021-11-02,10.77308
2021-11-03,9.96499
2021-11-04,10.81197
2021-11-05,9.9866
2021-11-06,1.56
2021-11-07,1.1754
2021-11-08,11.04965
2021-11-09,10.55702
2021-11-10,9.58471
2021-11-11,9.86128
2021-11-12,12.4584
2021-11-13,2.03966
2021-11-14,1.89706
2021-11-15,11.96577
2021-11-16,9.83535
2021-11-17,8.96244
2021-11-18,9.30383
2021-11-19,10.06438
2021-11-20,1.73285
2021-11-21,1.32232
2021-11-22,11.26139
2021-11-23,10.51812
2021-11-24,10.01253
2021-11-25,10.28477
2021-11-26,10.02549
2021-11-27,1.68964
2021-11-28,1.30936
2021-11-29,12.29419
2021-11-30,13.49984
2021-12-01,12.722
2021-12-02,11.98738
2021-12-03,11.89663
2021-12-04,1.52543
2021-12-05,1.41307
2021-12-06,11.22682
2021-12-07,11.88799
2021-12-08,11.61142
2021-12-09,11.51635
2021-12-10,10.74715
2021-12-11,1.51246
2021-12-12,1.15379
2021-12-13,11.08854
2021-12-14,9.64521
2021-12-15,10.17674
2021-12-16,9.85264
2021-12-17,10.97186
2021-12-18,1.65939
2021-12-19,1.51246
2021-12-20,9.43779
2021-12-21,10.03845
2021-12-22,9.62793
2021-12-23,10.97186
2021-12-24,10.03413
2021-12-25,1.51246
2021-12-26,1.38714
2021-12-27,9.59336
2021-12-28,10.20267
2021-12-29,9.82239
2021-12-30,8.39203
2021-12-31,2.68354
2022-01-01,1.12354
2022-01-02,1.197
2022-01-03,10.31934
2022-01-04,12.1127
2022-01-05,11.3435
2022-01-06,13.08067
2022-01-07,12.41951
2022-01-08,1.81928
2022-01-09,1.53839
2022-01-10,10.56134
2022-01-11,10.0471
2022-01-12,11.80156
2022-01-13,14.06162
2022-01-14,12.7609
2022-01-15,2.4934
2022-01-16,1.91867
2022-01-17,11.62871
2022-01-18,10.11624
2022-01-19,15.5568
2022-01-20,13.69863
2022-01-21,10.40145
2022-01-22,1.45196
2022-01-23,1.47357
2022-01-24,10.63048
2022-01-25,10.47923
2022-01-26,11.07558
2022-01-27,10.50084
2022-01-28,10.46195
2022-01-29,1.64642
2022-01-30,1.07169
2022-01-31,1.06304
2022-02-01,1.36554
2022-02-02,1.60753
2022-02-03,12.78682
2022-02-04,11.01508
2022-02-05,2.0872
2022-02-06,1.69828
2022-02-07,11.79292
2022-02-08,11.23979
2022-02-09,13.13253
2022-02-10,11.49907
2022-02-11,11.44721
2022-02-12,2.18659
2022-02-13,1.59457
2022-02-14,18.66384
2022-02-15,16.26982
2022-02-16,13.51713
2022-02-17,13.71591
2022-02-18,11.87934
2022-02-19,1.71124
2022-02-20,1.57728
2022-02-21,11.83613
2022-02-22,10.49219
2022-02-23,14.25608
2022-02-24,14.06162
2022-02-25,12.03491
2022-02-26,1.87113
2022-02-27,1.58592
2022-02-28,11.58117
2022-03-01,2.2903
2022-03-02,18.17985
2022-03-03,14.17397
2022-03-04,20.12013
2022-03-05,4.16576
2022-03-06,3.51756
2022-03-07,26.55027
2022-03-08,21.93077
2022-03-09,3.61263
2022-03-10,16.2871
2022-03-11,14.41597
2022-03-12,3.90216
2022-03-13,3.36631
2022-03-14,21.17021
2022-03-15,16.26982
2022-03-16,14.65796
2022-03-17,14.7271
2022-03-18,13.46959
2022-03-19,2.32487
2022-03-20,2.39401
2022-03-21,14.03569
2022-03-22,13.71591
2022-03-23,15.33209
2022-03-24,15.32345
2022-03-25,13.05475
2022-03-26,2.18659
2022-03-27,1.56432
2022-03-28,12.36333
2022-03-29,13.23624
2022-03-30,12.55347
2022-03-31,12.44976
2022-04-01,12.1127
2022-04-02,1.68964
2022-04-03,1.35257
2022-04-04,11.30028
2022-04-05,12.55779
2022-04-06,12.89918
2022-04-07,12.46272
2022-04-08,11.38239
2022-04-09,1.85385
2022-04-10,1.16676
2022-04-11,10.1292
2022-04-12,8.85873
2022-04-13,11.23114
2022-04-14,13.61652
2022-04-15,11.79724
2022-04-16,2.33352
2022-04-17,1.74581
2022-04-18,11.9312
2022-04-19,12.25962
2022-04-20,11.19225
2022-04-21,11.61142
2022-04-22,10.00388
2022-04-23,1.75446
2022-04-24,2.03534
2022-04-25,9.82671
2022-04-26,11.27004
2022-04-27,9.40322
2022-04-28,10.74715
2022-04-29,10.75148
2022-04-30,1.84088
2022-05-01,1.52543
2022-05-02,10.74715
2022-05-03,9.5415
2022-05-04,8.88034
2022-05-05,1.60753
2022-05-06,8.60809
2022-05-07,1.31368
2022-05-08,1.23158
2022-05-09,8.82848
2022-05-10,8.78095
2022-05-11,9.71868
2022-05-12,8.49142
2022-05-13,8.88466
2022-05-14,1.43036
2022-05-15,2.04831
2022-05-16,9.17851
2022-05-17,9.481
2022-05-18,9.50261
2022-05-19,8.78959
2022-05-20,9.17851
2022-05-21,1.74581
2022-05-22,1.18836
2022-05-23,9.11801
2022-05-24,8.50006
2022-05-25,8.93219
2022-05-26,8.58217
2022-05-27,8.26671
2022-05-28,1.02847
2022-05-29,3.72931
2022-05-30,19.99481
2022-05-31,12.52754
2022-06-01,2.26005
2022-06-02,9.51125
2022-06-03,10.46195
2022-06-04,1.67235
2022-06-05,1.7026
2022-06-06,1.81063
2022-06-07,10.35823
2022-06-08,9.58471
2022-06-09,9.1353
2022-06-10,7.82593
2022-06-11,1.34393
2022-06-12,1.5816
2022-06-13,9.31247
2022-06-14,8.53895
2022-06-15,7.92964
2022-06-16,9.01862
2022-06-17,7.94261
2022-06-18,1.28343
2022-06-19,0.96365
2022-06-20,8.6902
2022-06-21,8.34449
2022-06-22,7.8605
2022-06-23,8.72045
2022-06-24,8.67291
2022-06-25,1.59025
2022-06-26,1.07601
2022-06-27,8.56488
2022-06-28,7.99014
2022-06-29,7.31601
2022-06-30,7.32898
2022-07-01,7.0913
2022-07-02,0.95933
2022-07-03,0.92908
2022-07-04,7.88211
2022-07-05,8.40499
2022-07-06,8.00743
2022-07-07,8.02471
2022-07-08,7.46726
2022-07-09,0.94637
2022-07-10,1.98781
2022-07-11,8.97541
2022-07-12,7.52344
2022-07-13,7.85618
2022-07-14,10.46195
2022-07-15,9.51989
2022-07-16,1.77174
2022-07-17,1.27047
2022-07-18,9.80078
2022-07-19,10.5743
2022-07-20,10.56566
2022-07-21,8.94948
2022-07-22,8.59081
2022-07-23,1.36122
2022-07-24,1.13218
2022-07-25,11.27436
2022-07-26,10.28909
2022-07-27,9.93906
2022-07-28,10.70826
2022-07-29,12.4368
2022-07-30,2.2903
2022-07-31,1.76742
2022-08-01,10.73419
2022-08-02,9.29951
2022-08-03,9.36865
2022-08-04,8.70748
2022-08-05,9.8656
2022-08-06,1.49518
2022-08-07,1.12786
2022-08-08,10.3712
2022-08-09,10.21995
2022-08-10,9.23469
2022-08-11,10.47059
2022-08-12,10.02117
2022-08-13,1.46493
2022-08-14,1.04144
2022-08-15,1.45628
2022-08-16,9.17851
2022-08-17,8.11978
2022-08-18,7.75247
2022-08-19,9.79646
2022-08-20,1.86249
2022-08-21,1.53407
2022-08-22,11.71945
2022-08-23,9.69275
2022-08-24,11.89231
2022-08-25,12.00466
2022-08-26,10.67801
2022-08-27,2.20388
2022-08-28,1.47357
2022-08-29,9.90449
2022-08-30,15.38395
2022-08-31,15.26295
2022-09-01,12.7609
2022-09-02,9.95203
2022-09-03,3.27557
2022-09-04,2.77861
2022-09-05,25.41808
2022-09-06,16.0019
2022-09-07,18.65087
2022-09-08,20.39669
2022-09-09,2.878
2022-09-10,1.82792
2022-09-11,1.56432
2022-09-12,1.78471
2022-09-13,16.64578
2022-09-14,12.34605
2022-09-15,12.74361
2022-09-16,10.15513
2022-09-17,1.74581
2022-09-18,1.41739
2022-09-19,10.25884
2022-09-20,10.50948
2022-09-21,9.75325
2022-09-22,9.02294
2022-09-23,10.21131
2022-09-24,1.59457
2022-09-25,1.97052
2022-09-26,10.11192
2022-09-27,9.8656
2022-09-28,9.28654
2022-09-29,8.88034
2022-09-30,8.27535
2022-10-01,1.97484
2022-10-02,1.43468
2022-10-03,1.47789
2022-10-04,13.97951
2022-10-05,14.25608
2022-10-06,12.13862
2022-10-07,9.35568
2022-10-08,1.30936
2022-10-09,1.16676
2022-10-10,1.39146
2022-10-11,8.98405
2022-10-12,8.83712
2022-10-13,8.23646
2022-10-14,8.76798
2022-10-15,1.59457
2022-10-16,1.05008
2022-10-17,9.81375
2022-10-18,9.62793
2022-10-19,8.04632
2022-10-20,7.66604
2022-10-21,6.77585
2022-10-22,0.87723
2022-10-23,0.77351
2022-10-24,7.74815
2022-10-25,6.88388
2022-10-26,6.92709
2022-10-27,7.67901
2022-10-28,6.81906
2022-10-29,0.99822
2022-10-30,0.56609
2022-10-31,7.50183
2022-11-01,8.15867
2022-11-02,7.92964
2022-11-03,7.40676
2022-11-04,6.58571
2022-11-05,1.06736
2022-11-06,0.78648
2022-11-07,7.92964
2022-11-08,7.88211
2022-11-09,8.88466
2022-11-10,8.23646
2022-11-11,12.51458
2022-11-12,2.00509
2022-11-13,1.20133
2022-11-14,10.39713
2022-11-15,9.84832
2022-11-16,10.08167
2022-11-17,8.56488
2022-11-18,7.91668
2022-11-19,0.98958
2022-11-20,0.78648
2022-11-21,6.98327
2022-11-22,7.10859
2022-11-23,7.37219
2022-11-24,7.35923
2022-11-25,6.84931
2022-11-26,1.08897
2022-11-27,0.82969
2022-11-28,8.35313
2022-11-29,7.89507
2022-11-30,8.163
2022-12-01,8.29264
2022-12-02,7.17341
2022-12-03,1.40443
2022-12-04,1.08897
2022-12-05,12.16887
2022-12-06,8.80255
2022-12-07,8.78959
2022-12-08,7.70061
2022-12-09,8.8112
2022-12-10,1.43036
2022-12-11,0.88155
2022-12-12,9.03158
2022-12-13,8.00743
2022-12-14,7.93397
2022-12-15,11.88799
2022-12-16,12.35469
2022-12-17,1.9446
2022-12-18,1.78903
2022-12-19,10.05574
2022-12-20,9.35568
2022-12-21,8.98837
2022-12-22,8.16732
2022-12-23,8.64699
2022-12-24,1.31368
2022-12-25,0.94637
2022-12-26,9.19579
2022-12-27,9.94339
2022-12-28,12.15591
2022-12-29,9.36433
2022-12-30,3.12864
2022-12-31,0.94205
2023-01-01,0.95069
2023-01-02,8.60377
2023-01-03,8.77663
2023-01-04,8.55192
2023-01-05,8.42228
2023-01-06,9.41186
2023-01-07,2.00942
2023-01-08,1.26615
2023-01-09,12.09541
2023-01-10,10.46195
2023-01-11,10.91569
2023-01-12,10.61319
2023-01-13,12.89918
2023-01-14,1.92731
2023-01-15,1.5211
2023-01-16,11.83613
2023-01-17,10.22427
2023-01-18,13.08932
2023-01-19,16.73652
2023-01-20,12.86893
2023-01-21,2.12609
2023-01-22,1.38282
2023-01-23,1.1754
2023-01-24,4.38615
2023-01-25,20.18927
2023-01-26,18.46074
2023-01-27,16.47292
2023-01-28,2.82615
2023-01-29,3.22803
2023-01-30,14.90428
2023-01-31,13.94494
2023-02-01,13.6943
2023-02-02,13.33563
2023-02-03,11.58549
2023-02-04,1.94027
2023-02-05,1.37418
2023-02-06,10.38848
2023-02-07,9.80078
2023-02-08,10.92433
2023-02-09,11.32621
2023-02-10,12.30283
2023-02-11,2.30327
2023-02-12,1.50814
2023-02-13,10.44466
2023-02-14,10.27181
2023-02-15,9.03591
2023-02-16,9.56743
2023-02-17,8.60809
2023-02-18,1.52543
2023-02-19,1.47357
2023-02-20,9.18715
2023-02-21,12.92511
2023-02-22,17.42794
2023-02-23,13.2276
2023-02-24,10.76876
2023-02-25,2.19955
2023-02-26,4.60654
2023-02-27,13.24921
2023-02-28,13.74616
2023-03-01,4.72321
2023-03-02,25.02916
2023-03-03,20.06395
2023-03-04,3.24532
2023-03-05,4.99978
2023-03-06,20.17198
2023-03-07,18.29652
2023-03-08,14.61043
2023-03-09,23.20556
2023-03-10,17.75204
2023-03-11,2.97307
2023-03-12,3.24964
2023-03-13,17.0347
2023-03-14,14.65796
2023-03-15,15.59137
2023-03-16,13.25353
2023-03-17,11.80156
2023-03-18,2.23412
2023-03-19,1.78038
2023-03-20,11.37375
2023-03-21,12.30716
2023-03-22,12.1343
2023-03-23,14.35547
2023-03-24,12.0522
2023-03-25,2.26437
2023-03-26,1.66371
2023-03-27,11.66328
2023-03-28,13.0461
2023-03-29,11.13175
2023-03-30,11.52499
2023-03-31,12.74361
2023-04-01,4.26947
2023-04-02,2.1477
2023-04-03,17.95514
2023-04-04,15.17652
2023-04-05,14.10915
2023-04-06,14.0573
2023-04-07,11.62438
2023-04-08,2.44587
2023-04-09,2.10448
2023-04-10,12.81707
2023-04-11,13.64245
2023-04-12,20.7424
2023-04-13,20.96279
2023-04-14,19.57996
2023-04-15,6.66349
2023-04-16,4.45097
2023-04-17,27.41022
2023-04-18,24.06983
2023-04-19,38.96547
2023-04-20,40.88414
2023-04-21,31.29942
2023-04-22,6.11468
2023-04-23,5.19856
2023-04-24,28.93997
2023-04-25,25.93664
2023-04-26,22.01287
2023-04-27,20.50473
2023-04-28,19.47193
2023-04-29,3.20643
2023-04-30,2.72676
2023-05-01,7.40676
2023-05-02,35.94918
2023-05-03,23.14938
2023-05-04,18.9404
2023-05-05,3.56077
2023-05-06,2.83047
2023-05-07,2.37673
2023-05-08,17.63104
2023-05-09,15.08577
2023-05-10,13.84555
2023-05-11,14.77032
2023-05-12,12.83436
2023-05-13,2.26437
2023-05-14,2.0872
2023-05-15,12.43247
2023-05-16,12.18184
2023-05-17,11.66328
2023-05-18,11.73674
2023-05-19,12.45408
2023-05-20,2.24277
2023-05-21,1.6421
2023-05-22,12.21641
2023-05-23,11.59414
2023-05-24,10.41873
2023-05-25,13.00721
2023-05-26,10.96754
2023-05-27,1.89706
2023-05-28,1.71124
2023-05-29,2.47612
