date,삼성전기주가
2021-12-12,3.06355
2021-12-13,38.08991
2021-12-14,31.15955
2021-12-15,32.17142
2021-12-16,34.69454
2021-12-17,29.92591
2021-12-18,3.18675
2021-12-19,2.86479
2021-12-20,28.55758
2021-12-21,32.99111
2021-12-22,31.28439
2021-12-23,39.6915
2021-12-24,60.20993
2021-12-25,6.93365
2021-12-26,6.6084
2021-12-27,46.60216
2021-12-28,41.08776
2021-12-29,41.75304
2021-12-30,35.95118
2021-12-31,9.19887
2022-01-01,2.97977
2022-01-02,3.30009
2022-01-03,35.17748
2022-01-04,32.52295
2022-01-05,31.66877
2022-01-06,34.66826
2022-01-07,36.92034
2022-01-08,4.03436
2022-01-09,3.0964
2022-01-10,33.02889
2022-01-11,32.55088
2022-01-12,34.49085
2022-01-13,30.34643
2022-01-14,38.25746
2022-01-15,4.11156
2022-01-16,3.24424
2022-01-17,29.47747
2022-01-18,42.91768
2022-01-19,38.44801
2022-01-20,36.37991
2022-01-21,36.19265
2022-01-22,4.38917
2022-01-23,3.39537
2022-01-24,35.42717
2022-01-25,36.53268
2022-01-26,36.86942
2022-01-27,39.13464
2022-01-28,40.79208
2022-01-29,4.2479
2022-01-30,2.72023
2022-01-31,3.00441
2022-02-01,2.76623
2022-02-02,3.44957
2022-02-03,37.85173
2022-02-04,37.34743
2022-02-05,5.53246
2022-02-06,3.96373
2022-02-07,36.78729
2022-02-08,34.25431
2022-02-09,35.35161
2022-02-10,32.51967
2022-02-11,30.51891
2022-02-12,3.26231
2022-02-13,2.80401
2022-02-14,29.9177
2022-02-15,29.03395
2022-02-16,31.80347
2022-02-17,32.64944
2022-02-18,27.25659
2022-02-19,2.84508
2022-02-20,2.24879
2022-02-21,27.18432
2022-02-22,25.0965
2022-02-23,29.44297
2022-02-24,30.56326
2022-02-25,29.50539
2022-02-26,3.08655
2022-02-27,2.22744
2022-02-28,27.19417
2022-03-01,3.96208
2022-03-02,25.15728
2022-03-03,28.76291
2022-03-04,26.85579
2022-03-05,2.78923
2022-03-06,2.28164
2022-03-07,33.47405
2022-03-08,31.02978
2022-03-09,3.40358
2022-03-10,30.76202
2022-03-11,30.32836
2022-03-12,3.68283
2022-03-13,3.66312
2022-03-14,31.33695
2022-03-15,27.84302
2022-03-16,29.9177
2022-03-17,37.07968
2022-03-18,32.18949
2022-03-19,3.74525
2022-03-20,3.07833
2022-03-21,37.7466
2022-03-22,39.48617
2022-03-23,38.54986
2022-03-24,32.38168
2022-03-25,27.3683
2022-03-26,4.39739
2022-03-27,3.90295
2022-03-28,30.00969
2022-03-29,28.64628
2022-03-30,39.27427
2022-03-31,35.27769
2022-04-01,30.10989
2022-04-02,4.1362
2022-04-03,3.44465
2022-04-04,29.15222
2022-04-05,28.46723
2022-04-06,30.1526
2022-04-07,28.68242
2022-04-08,30.01954
2022-04-09,5.13822
2022-04-10,4.17234
2022-04-11,30.01626
2022-04-12,28.34403
2022-04-13,34.40872
2022-04-14,34.12454
2022-04-15,27.08247
2022-04-16,3.85202
2022-04-17,3.54813
2022-04-18,27.27466
2022-04-19,29.48896
2022-04-20,30.50741
2022-04-21,50.65788
2022-04-22,43.52546
2022-04-23,5.54725
2022-04-24,4.64214
2022-04-25,33.15373
2022-04-26,34.0999
2022-04-27,31.59814
2022-04-28,34.58777
2022-04-29,37.66447
2022-04-30,4.90168
2022-05-01,4.10664
2022-05-02,35.64564
2022-05-03,33.12416
2022-05-04,30.43021
2022-05-05,4.71113
2022-05-06,25.41025
2022-05-07,3.14732
2022-05-08,2.90914
2022-05-09,25.11128
2022-05-10,27.82824
2022-05-11,26.03939
2022-05-12,26.67838
2022-05-13,28.32596
2022-05-14,3.66969
2022-05-15,3.17361
2022-05-16,25.98846
2022-05-17,26.35642
2022-05-18,25.94247
2022-05-19,23.70681
2022-05-20,26.84264
2022-05-21,4.37439
2022-05-22,3.46929
2022-05-23,24.60206
2022-05-24,27.70011
2022-05-25,26.22336
2022-05-26,28.8204
2022-05-27,26.31699
2022-05-28,3.55963
2022-05-29,2.96992
2022-05-30,27.51613
2022-05-31,27.77403
2022-06-01,4.53537
2022-06-02,30.22816
2022-06-03,26.248
2022-06-04,3.63684
2022-06-05,2.87464
2022-06-06,3.87831
2022-06-07,29.70087
2022-06-08,47.936
2022-06-09,52.27425
2022-06-10,34.83581
2022-06-11,5.38627
2022-06-12,4.31033
2022-06-13,32.17964
2022-06-14,33.77794
2022-06-15,30.89672
2022-06-16,31.60635
2022-06-17,30.57312
2022-06-18,4.59615
2022-06-19,4.33168
2022-06-20,31.59485
2022-06-21,28.56251
2022-06-22,28.69556
2022-06-23,30.35793
2022-06-24,29.32798
2022-06-25,4.0245
2022-06-26,3.22453
2022-06-27,30.79159
2022-06-28,27.31737
2022-06-29,24.24561
2022-06-30,25.9359
2022-07-01,24.27189
2022-07-02,3.21303
2022-07-03,2.93214
2022-07-04,24.78768
2022-07-05,27.59991
2022-07-06,25.10636
2022-07-07,26.73751
2022-07-08,24.81068
2022-07-09,2.72352
2022-07-10,2.20608
2022-07-11,22.03459
2022-07-12,19.4589
2022-07-13,21.02928
2022-07-14,21.19026
2022-07-15,28.59043
2022-07-16,3.6237
2022-07-17,3.66148
2022-07-18,29.46432
2022-07-19,24.07148
2022-07-20,25.94083
2022-07-21,29.75343
2022-07-22,25.55316
2022-07-23,3.01263
2022-07-24,2.52312
2022-07-25,23.94993
2022-07-26,21.53686
2022-07-27,22.03623
2022-07-28,26.70795
2022-07-29,25.16056
2022-07-30,3.31488
2022-07-31,2.73502
2022-08-01,22.50439
2022-08-02,19.78579
2022-08-03,21.26418
2022-08-04,21.53686
2022-08-05,21.36274
2022-08-06,2.67095
2022-08-07,2.18637
2022-08-08,24.1569
2022-08-09,21.97874
2022-08-10,23.7216
2022-08-11,25.45953
2022-08-12,23.9105
2022-08-13,2.79251
2022-08-14,2.14859
2022-08-15,3.04548
2022-08-16,23.02347
2022-08-17,20.94715
2022-08-18,19.77594
2022-08-19,18.41417
2022-08-20,2.35885
2022-08-21,1.91533
2022-08-22,17.80475
2022-08-23,17.33495
2022-08-24,19.93199
2022-08-25,20.55784
2022-08-26,22.08387
2022-08-27,2.56582
2022-08-28,1.97447
2022-08-29,19.61167
2022-08-30,19.82686
2022-08-31,22.70808
2022-09-01,18.93161
2022-09-02,21.69949
2022-09-03,2.55925
2022-09-04,2.26522
2022-09-05,18.41253
2022-09-06,19.96977
2022-09-07,17.78996
2022-09-08,17.28567
2022-09-09,2.02539
2022-09-10,1.68865
2022-09-11,1.78063
2022-09-12,2.98963
2022-09-13,29.01259
2022-09-14,23.11874
2022-09-15,24.47393
2022-09-16,21.78326
2022-09-17,2.76294
2022-09-18,2.41306
2022-09-19,20.57098
2022-09-20,21.49416
2022-09-21,19.5279
2022-09-22,22.12986
2022-09-23,19.91721
2022-09-24,2.68738
2022-09-25,2.23237
2022-09-26,23.66903
2022-09-27,21.31018
2022-09-28,21.67485
2022-09-29,20.5677
2022-09-30,19.16323
2022-10-01,2.5034
2022-10-02,1.88248
2022-10-03,2.46891
2022-10-04,21.25761
2022-10-05,19.92706
2022-10-06,20.11925
2022-10-07,17.52385
2022-10-08,2.02868
2022-10-09,1.99254
2022-10-10,2.30136
2022-10-11,16.26887
2022-10-12,17.98708
2022-10-13,16.8208
2022-10-14,19.25193
2022-10-15,2.46069
2022-10-16,1.83484
2022-10-17,18.97761
2022-10-18,19.44083
2022-10-19,17.14604
2022-10-20,14.75269
2022-10-21,14.80362
2022-10-22,2.00075
2022-10-23,1.56545
2022-10-24,17.34316
2022-10-25,17.53535
2022-10-26,19.78579
2022-10-27,21.54344
2022-10-28,17.491
2022-10-29,2.25865
2022-10-30,1.61965
2022-10-31,18.75913
2022-11-01,20.25066
2022-11-02,17.12633
2022-11-03,17.06884
2022-11-04,17.07705
2022-11-05,1.95804
2022-11-06,1.87098
2022-11-07,19.57882
2022-11-08,21.83747
2022-11-09,36.79714
2022-11-10,26.1478
2022-11-11,31.30739
2022-11-12,3.65655
2022-11-13,2.67588
2022-11-14,25.131
2022-11-15,24.13226
2022-11-16,23.0941
2022-11-17,18.7
2022-11-18,20.24409
2022-11-19,2.14859
2022-11-20,1.80199
2022-11-21,16.28201
2022-11-22,15.2997
2022-11-23,16.22123
2022-11-24,16.70253
2022-11-25,14.32396
2022-11-26,1.79706
2022-11-27,1.56052
2022-11-28,14.54736
2022-11-29,15.92391
2022-11-30,20.43136
2022-12-01,21.04571
2022-12-02,16.4627
2022-12-03,1.85127
2022-12-04,1.65415
2022-12-05,21.09006
2022-12-06,15.41468
2022-12-07,15.30463
2022-12-08,15.21592
2022-12-09,16.86351
2022-12-10,1.86934
2022-12-11,1.51452
2022-12-12,14.50137
2022-12-13,14.87096
2022-12-14,17.45486
2022-12-15,15.18307
2022-12-16,14.09563
2022-12-17,1.62458
2022-12-18,1.45867
2022-12-19,14.89396
2022-12-20,13.78024
2022-12-21,13.30387
2022-12-22,14.37981
2022-12-23,12.85378
2022-12-24,1.70672
2022-12-25,1.39954
2022-12-26,13.37943
2022-12-27,13.56834
2022-12-28,13.63733
2022-12-29,13.04926
2022-12-30,4.62736
2022-12-31,1.13343
2023-01-01,1.14821
2023-01-02,13.41393
2023-01-03,19.9287
2023-01-04,22.59145
2023-01-05,20.95372
2023-01-06,19.37184
2023-01-07,2.46398
2023-01-08,1.94819
2023-01-09,21.32496
2023-01-10,19.10409
2023-01-11,17.56164
2023-01-12,16.35757
2023-01-13,17.4138
2023-01-14,2.41141
2023-01-15,2.09767
2023-01-16,21.3381
2023-01-17,19.71187
2023-01-18,20.33115
2023-01-19,19.08766
2023-01-20,16.55797
2023-01-21,2.34571
2023-01-22,1.45046
2023-01-23,1.53259
2023-01-24,2.12724
2023-01-25,22.55367
2023-01-26,23.71995
2023-01-27,23.56226
2023-01-28,3.08326
2023-01-29,2.36049
2023-01-30,19.0466
2023-01-31,18.24662
2023-02-01,19.00553
2023-02-02,21.68799
2023-02-03,18.9119
2023-02-04,2.25208
2023-02-05,1.75599
2023-02-06,16.23437
2023-02-07,16.1391
2023-02-08,19.08274
2023-02-09,17.23968
2023-02-10,15.30955
2023-02-11,2.12724
2023-02-12,1.79213
2023-02-13,15.74486
2023-02-14,16.89636
2023-02-15,14.34203
2023-02-16,23.00704
2023-02-17,18.6885
2023-02-18,2.17487
2023-02-19,1.74121
2023-02-20,20.29994
2023-02-21,18.81663
2023-02-22,16.14895
2023-02-23,18.51766
2023-02-24,15.78592
2023-02-25,1.80035
2023-02-26,1.9449
2023-02-27,15.35555
2023-02-28,16.26065
2023-03-01,2.96499
2023-03-02,16.29515
2023-03-03,16.01425
2023-03-04,2.14859
2023-03-05,1.80856
2023-03-06,21.91303
2023-03-07,19.82357
2023-03-08,18.01008
2023-03-09,19.94184
2023-03-10,16.08653
2023-03-11,2.12231
2023-03-12,1.9449
2023-03-13,19.89257
2023-03-14,17.34481
2023-03-15,19.02524
2023-03-16,16.54155
2023-03-17,18.78213
2023-03-18,2.303
2023-03-19,1.8102
2023-03-20,16.16538
2023-03-21,15.45246
2023-03-22,16.38057
2023-03-23,16.78466
2023-03-24,19.18787
2023-03-25,2.25043
2023-03-26,2.87136
2023-03-27,18.96282
2023-03-28,18.31397
2023-03-29,17.15097
2023-03-30,18.42075
2023-03-31,17.76204
2023-04-01,2.53297
2023-04-02,2.26029
2023-04-03,18.89712
2023-04-04,19.40798
2023-04-05,25.79463
2023-04-06,20.59562
2023-04-07,21.28882
2023-04-08,2.96663
2023-04-09,2.52804
2023-04-10,19.78579
2023-04-11,20.81902
2023-04-12,18.56858
2023-04-13,18.30412
2023-04-14,17.93123
2023-04-15,2.40813
2023-04-16,2.08124
2023-04-17,17.63884
2023-04-18,19.02853
2023-04-19,18.33368
2023-04-20,16.39371
2023-04-21,17.9723
2023-04-22,2.53461
2023-04-23,2.30957
2023-04-24,15.95183
2023-04-25,17.22653
2023-04-26,17.56164
2023-04-27,20.25724
2023-04-28,18.22198
2023-04-29,2.23072
2023-04-30,1.77899
2023-05-01,4.01958
2023-05-02,15.6693
2023-05-03,14.55229
2023-05-04,17.3563
2023-05-05,2.59868
2023-05-06,1.78885
2023-05-07,1.5983
2023-05-08,15.89598
2023-05-09,13.71453
2023-05-10,15.20114
2023-05-11,14.36667
2023-05-12,13.38929
2023-05-13,1.56545
2023-05-14,1.15807
2023-05-15,12.94577
2023-05-16,13.82459
2023-05-17,13.78517
2023-05-18,14.83975
2023-05-19,15.53295
2023-05-20,1.77242
2023-05-21,1.38968
2023-05-22,14.86604
2023-05-23,14.69027
2023-05-24,12.78315
2023-05-25,13.38272
2023-05-26,14.1137
2023-05-27,1.89891
2023-05-28,1.62787
2023-05-29,2.51162
