date,TSMC주가
2021-03-31,17.66015
2021-04-01,41.5125
2021-04-02,33.81294
2021-04-03,15.81877
2021-04-04,11.01404
2021-04-05,23.66392
2021-04-06,30.56697
2021-04-07,25.06851
2021-04-08,23.98937
2021-04-09,22.04522
2021-04-10,20.82048
2021-04-11,9.95203
2021-04-12,15.09934
2021-04-13,25.03425
2021-04-14,24.42617
2021-04-15,29.36793
2021-04-16,33.05926
2021-04-17,17.95135
2021-04-18,12.8383
2021-04-19,21.19732
2021-04-20,30.25865
2021-04-21,24.11784
2021-04-22,22.82459
2021-04-23,21.86536
2021-04-24,20.24665
2021-04-25,7.87941
2021-04-26,13.09523
2021-04-27,19.38163
2021-04-28,17.18054
2021-04-29,16.40116
2021-04-30,14.44844
2021-05-01,11.73347
2021-05-02,4.97601
2021-05-03,9.21548
2021-05-04,15.99862
2021-05-05,21.53991
2021-05-06,21.02603
2021-05-07,18.09695
2021-05-08,12.2816
2021-05-09,6.14936
2021-05-10,14.41418
2021-05-11,25.69373
2021-05-12,46.39431
2021-05-13,43.72216
2021-05-14,24.58033
2021-05-15,16.88078
2021-05-16,13.54059
2021-05-17,27.7321
2021-05-18,28.31449
2021-05-19,20.32374
2021-05-20,21.55704
2021-05-21,20.09249
2021-05-22,11.51935
2021-05-23,5.93525
2021-05-24,11.08256
2021-05-25,16.41829
2021-05-26,15.3991
2021-05-27,16.14422
2021-05-28,15.09934
2021-05-29,11.54504
2021-05-30,9.90921
2021-05-31,12.80404
2021-06-01,16.12709
2021-06-02,19.19321
2021-06-03,19.69852
2021-06-04,15.80164
2021-06-05,25.05138
2021-06-06,8.53031
2021-06-07,13.02672
2021-06-08,16.09284
2021-06-09,15.32202
2021-06-10,14.7225
2021-06-11,16.12709
2021-06-12,12.94107
2021-06-13,6.74032
2021-06-14,12.11031
2021-06-15,17.36896
2021-06-16,14.83384
2021-06-17,14.32853
2021-06-18,16.85508
2021-06-19,16.07571
2021-06-20,6.46625
2021-06-21,10.89414
2021-06-22,19.04761
2021-06-23,17.7201
2021-06-24,16.82082
2021-06-25,14.88523
2021-06-26,9.63514
2021-06-27,4.12812
2021-06-28,7.91366
2021-06-29,15.25351
2021-06-30,15.67317
2021-07-01,13.39499
2021-07-02,13.26652
2021-07-03,9.98629
2021-07-04,3.98252
2021-07-05,11.11682
2021-07-06,15.78451
2021-07-07,16.37547
2021-07-08,14.8681
2021-07-09,12.82117
2021-07-10,10.29462
2021-07-11,6.32922
2021-07-12,11.13394
2021-07-13,18.14833
2021-07-14,16.62384
2021-07-15,23.01301
2021-07-16,30.22439
2021-07-17,14.40561
2021-07-18,5.4385
2021-07-19,13.09523
2021-07-20,16.62384
2021-07-21,13.94313
2021-07-22,20.28948
2021-07-23,17.57451
2021-07-24,11.85337
2021-07-25,12.76121
2021-07-26,9.99486
2021-07-27,15.62178
2021-07-28,14.67112
2021-07-29,14.29427
2021-07-30,12.57279
2021-07-31,8.94141
2021-08-01,4.53066
2021-08-02,7.94792
2021-08-03,13.00102
2021-08-04,14.59403
2021-08-05,14.12298
2021-08-06,12.65844
2021-08-07,8.09352
2021-08-08,3.29736
2021-08-09,8.11921
2021-08-10,16.16135
2021-08-11,21.04316
2021-08-12,21.55704
2021-08-13,26.21616
2021-08-14,12.89825
2021-08-15,6.51764
2021-08-16,11.65638
2021-08-17,17.39465
2021-08-18,17.11202
2021-08-19,19.53579
2021-08-20,16.40972
2021-08-21,16.20417
2021-08-22,7.65673
2021-08-23,10.32887
2021-08-24,16.23843
2021-08-25,20.3323
2021-08-26,28.78554
2021-08-27,20.50359
2021-08-28,12.30729
2021-08-29,5.44707
2021-08-30,10.57725
2021-08-31,17.29188
2021-09-01,16.2213
2021-09-02,16.05001
2021-09-03,15.50188
2021-09-04,12.37581
2021-09-05,4.40219
2021-09-06,7.7595
2021-09-07,13.87461
2021-09-08,15.87016
2021-09-09,14.00308
2021-09-10,13.25796
2021-09-11,8.49606
2021-09-12,3.51147
2021-09-13,6.68036
2021-09-14,13.61767
2021-09-15,11.88763
2021-09-16,10.96265
2021-09-17,9.54093
2021-09-18,7.44261
2021-09-19,2.80918
2021-09-20,5.26721
2021-09-21,9.94347
2021-09-22,9.90065
2021-09-23,11.27954
2021-09-24,10.56012
2021-09-25,7.10003
2021-09-26,3.27166
2021-09-27,5.66974
2021-09-28,9.62658
2021-09-29,11.51079
2021-09-30,11.47653
2021-10-01,9.61801
2021-10-02,7.76807
2021-10-03,4.41075
2021-10-04,6.39773
2021-10-05,12.17882
2021-10-06,12.19595
2021-10-07,11.80198
2021-10-08,10.64576
2021-10-09,6.62898
2021-10-10,5.07022
2021-10-11,5.95238
2021-10-12,12.47858
2021-10-13,12.70126
2021-10-14,14.97944
2021-10-15,18.14833
2021-10-16,9.66084
2021-10-17,3.63138
2021-10-18,7.84515
2021-10-19,11.27098
2021-10-20,12.18739
2021-10-21,10.57725
2021-10-22,10.18328
2021-10-23,7.67386
2021-10-24,3.7941
2021-10-25,6.7917
2021-10-26,12.63275
2021-10-27,11.21959
2021-10-28,10.66289
2021-10-29,11.11682
2021-10-30,7.88797
2021-10-31,3.56286
2021-11-01,6.53477
2021-11-02,11.26241
2021-11-03,10.39739
2021-11-04,11.65638
2021-11-05,13.81466
2021-11-06,7.87941
2021-11-07,2.84343
2021-11-08,6.29496
2021-11-09,14.26858
2021-11-10,11.82768
2021-11-11,10.91127
2021-11-12,9.96916
2021-11-13,7.19424
2021-11-14,3.07468
2021-11-15,6.38917
2021-11-16,11.9904
2021-11-17,10.38026
2021-11-18,8.69304
2021-11-19,12.136
2021-11-20,8.70161
2021-11-21,3.37444
2021-11-22,7.91366
2021-11-23,14.02877
2021-11-24,12.33299
2021-11-25,10.5173
2021-11-26,6.73175
2021-11-27,6.49194
2021-11-28,3.91401
2021-11-29,4.86467
2021-11-30,9.33538
2021-12-01,9.23261
2021-12-02,11.27954
2021-12-03,11.54504
2021-12-04,8.21342
2021-12-05,3.46008
2021-12-06,5.20726
2021-12-07,11.27954
2021-12-08,13.38643
2021-12-09,10.68002
2021-12-10,9.60945
2021-12-11,7.80232
2021-12-12,5.07022
2021-12-13,7.18568
2021-12-14,10.12332
2021-12-15,9.60089
2021-12-16,10.35457
2021-12-17,9.07845
2021-12-18,8.08496
2021-12-19,2.55224
2021-12-20,3.97396
2021-12-21,8.75299
2021-12-22,8.35902
2021-12-23,9.04419
2021-12-24,8.52175
2021-12-25,3.52004
2021-12-26,2.321
2021-12-27,4.46214
2021-12-28,9.71223
2021-12-29,8.56457
2021-12-30,8.38472
2021-12-31,5.66118
2022-01-01,4.3508
2022-01-02,3.32305
2022-01-03,5.01884
2022-01-04,19.19321
2022-01-05,18.05412
2022-01-06,12.35011
2022-01-07,10.88557
2022-01-08,8.025
2022-01-09,2.71497
2022-01-10,5.83247
2022-01-11,12.27303
2022-01-12,11.56217
2022-01-13,18.75642
2022-01-14,29.99314
2022-01-15,12.33299
2022-01-16,5.19869
2022-01-17,6.47482
2022-01-18,10.73997
2022-01-19,13.62624
2022-01-20,11.92189
2022-01-21,11.03973
2022-01-22,8.65022
2022-01-23,3.53717
2022-01-24,6.44912
2022-01-25,12.08461
2022-01-26,11.45083
2022-01-27,12.29016
2022-01-28,12.07605
2022-01-29,10.38026
2022-01-30,5.57553
2022-01-31,3.95683
2022-02-01,8.89003
2022-02-02,9.90921
2022-02-03,10.5173
2022-02-04,9.42103
2022-02-05,7.7852
2022-02-06,3.33162
2022-02-07,4.67625
2022-02-08,8.56457
2022-02-09,8.75299
2022-02-10,9.12127
2022-02-11,9.32682
2022-02-12,6.86022
2022-02-13,2.36382
2022-02-14,4.29085
2022-02-15,8.32476
2022-02-16,8.77012
2022-02-17,7.94792
2022-02-18,6.74032
2022-02-19,5.82391
2022-02-20,2.44946
2022-02-21,3.51147
2022-02-22,5.59266
2022-02-23,7.54539
2022-02-24,9.78931
2022-02-25,12.15313
2022-02-26,8.45323
2022-02-27,3.87118
2022-02-28,4.34224
2022-03-01,12.64988
2022-03-02,8.8729
2022-03-03,8.77012
2022-03-04,7.9051
2022-03-05,7.89653
2022-03-06,4.12812
2022-03-07,5.33573
2022-03-08,11.33949
2022-03-09,8.40184
2022-03-10,8.33333
2022-03-11,7.30558
2022-03-12,5.8496
2022-03-13,2.74066
2022-03-14,4.55635
2022-03-15,9.43816
2022-03-16,9.6951
2022-03-17,10.14045
2022-03-18,8.68448
2022-03-19,7.14285
2022-03-20,2.7321
2022-03-21,4.15381
2022-03-22,7.91366
2022-03-23,10.91127
2022-03-24,10.14902
2022-03-25,11.05686
2022-03-26,7.27989
2022-03-27,3.30592
2022-03-28,6.01233
2022-03-29,10.06337
2022-03-30,14.67968
2022-03-31,10.9027
2022-04-01,9.76361
2022-04-02,6.89448
2022-04-03,4.28228
2022-04-04,5.97807
2022-04-05,10.16615
2022-04-06,9.70366
2022-04-07,10.12332
2022-04-08,9.61801
2022-04-09,6.98869
2022-04-10,3.17745
2022-04-11,6.71462
2022-04-12,10.69715
2022-04-13,10.55155
2022-04-14,20.90613
2022-04-15,16.85508
2022-04-16,9.34395
2022-04-17,5.01884
2022-04-18,7.27132
2022-04-19,12.07605
2022-04-20,12.48715
2022-04-21,10.44878
2022-04-22,9.96916
2022-04-23,8.25625
2022-04-24,6.75745
2022-04-25,8.88146
2022-04-26,14.40561
2022-04-27,14.37992
2022-04-28,13.03528
2022-04-29,12.2816
2022-04-30,8.40184
2022-05-01,3.9397
2022-05-02,6.89448
2022-05-03,9.35251
2022-05-04,9.08701
2022-05-05,8.25625
2022-05-06,9.33538
2022-05-07,5.48989
2022-05-08,2.76635
2022-05-09,5.3186
2022-05-10,10.35457
2022-05-11,9.64371
2022-05-12,10.93696
2022-05-13,9.62658
2022-05-14,6.4063
2022-05-15,3.47721
2022-05-16,5.18156
2022-05-17,7.45974
2022-05-18,7.87941
2022-05-19,8.1706
2022-05-20,8.80438
2022-05-21,6.50907
2022-05-22,2.321
2022-05-23,4.8818
2022-05-24,8.54744
2022-05-25,8.42754
2022-05-26,7.88797
2022-05-27,7.95649
2022-05-28,5.25865
2022-05-29,1.6187
2022-05-30,3.43439
2022-05-31,5.63549
2022-06-01,5.65262
2022-06-02,5.75539
2022-06-03,6.09797
2022-06-04,4.05104
2022-06-05,3.20315
2022-06-06,2.76635
2022-06-07,5.63549
2022-06-08,6.26927
2022-06-09,6.39773
2022-06-10,6.60328
2022-06-11,4.65912
2022-06-12,2.16683
2022-06-13,6.06372
2022-06-14,8.40184
2022-06-15,8.17917
2022-06-16,7.2028
2022-06-17,9.2583
2022-06-18,5.96094
2022-06-19,3.03186
2022-06-20,5.49845
2022-06-21,6.45769
2022-06-22,8.75299
2022-06-23,7.43405
2022-06-24,7.38266
2022-06-25,4.4707
2022-06-26,2.31243
2022-06-27,4.36793
2022-06-28,6.29496
2022-06-29,6.06372
2022-06-30,8.09352
2022-07-01,10.20897
2022-07-02,8.76156
2022-07-03,2.65501
2022-07-04,5.92668
2022-07-05,8.44467
2022-07-06,9.59232
2022-07-07,8.93285
2022-07-08,8.34189
2022-07-09,4.71908
2022-07-10,1.81569
2022-07-11,4.2052
2022-07-12,6.39773
2022-07-13,7.06577
2022-07-14,9.2583
2022-07-15,15.1593
2022-07-16,7.18568
2022-07-17,3.51147
2022-07-18,8.76156
2022-07-19,10.50873
2022-07-20,9.89208
2022-07-21,9.48098
2022-07-22,8.55601
2022-07-23,4.37649
2022-07-24,1.85851
2022-07-25,5.04453
2022-07-26,7.3484
2022-07-27,6.74888
2022-07-28,8.51318
2022-07-29,7.98218
2022-07-30,5.40424
2022-07-31,2.13257
2022-08-01,5.60979
2022-08-02,10.41452
2022-08-03,12.667
2022-08-04,11.4594
2022-08-05,9.53237
2022-08-06,5.78965
2022-08-07,2.62076
2022-08-08,6.56046
2022-08-09,8.40184
2022-08-10,10.1062
2022-08-11,9.44672
2022-08-12,8.4618
2022-08-13,6.65467
2022-08-14,2.91195
2022-08-15,4.87324
2022-08-16,10.89414
2022-08-17,8.27338
2022-08-18,7.46831
2022-08-19,7.18568
2022-08-20,4.15381
2022-08-21,2.25248
2022-08-22,5.74683
2022-08-23,7.33127
2022-08-24,7.02295
2022-08-25,7.41692
2022-08-26,6.92874
2022-08-27,5.5841
2022-08-28,6.50907
2022-08-29,5.41281
2022-08-30,7.19424
2022-08-31,6.5262
2022-09-01,6.98869
2022-09-02,6.98869
2022-09-03,4.3508
2022-09-04,1.66152
2022-09-05,3.01473
2022-09-06,3.97396
2022-09-07,7.32271
2022-09-08,6.963
2022-09-09,5.31003
2022-09-10,3.99965
2022-09-11,2.321
2022-09-12,3.39157
2022-09-13,7.3484
2022-09-14,7.68242
2022-09-15,7.19424
2022-09-16,6.29496
2022-09-17,4.06817
2022-09-18,2.98047
2022-09-19,5.35286
2022-09-20,6.5519
2022-09-21,6.64611
2022-09-22,7.40835
2022-09-23,6.25214
2022-09-24,4.21377
2022-09-25,1.61014
2022-09-26,5.31003
2022-09-27,6.23501
2022-09-28,6.90304
2022-09-29,7.06577
2022-09-30,6.36348
2022-10-01,3.73415
2022-10-02,1.59301
2022-10-03,3.34874
2022-10-04,7.13429
2022-10-05,7.10859
2022-10-06,7.05721
2022-10-07,6.91161
2022-10-08,7.96505
2022-10-09,4.28228
2022-10-10,9.46385
2022-10-11,17.60877
2022-10-12,15.32202
2022-10-13,12.67557
2022-10-14,13.65193
2022-10-15,7.18568
2022-10-16,3.16032
2022-10-17,5.82391
2022-10-18,8.32476
2022-10-19,7.91366
2022-10-20,7.2285
2022-10-21,6.62898
2022-10-22,4.42788
2022-10-23,2.30387
2022-10-24,8.36759
2022-10-25,12.65844
2022-10-26,11.37375
2022-10-27,9.66084
2022-10-28,8.7273
2022-10-29,5.37855
2022-10-30,1.63583
2022-10-31,5.03597
2022-11-01,7.89653
2022-11-02,7.67386
2022-11-03,7.26276
2022-11-04,6.20075
2022-11-05,4.84755
2022-11-06,1.93559
2022-11-07,3.99109
2022-11-08,7.65673
2022-11-09,7.73381
2022-11-10,7.35697
2022-11-11,9.90065
2022-11-12,5.84104
2022-11-13,2.52655
2022-11-14,4.38506
2022-11-15,43.63651
2022-11-16,45.58924
2022-11-17,27.26104
2022-11-18,17.24049
2022-11-19,9.67797
2022-11-20,5.25008
2022-11-21,11.76772
2022-11-22,14.7225
2022-11-23,14.56834
2022-11-24,10.93696
2022-11-25,7.67386
2022-11-26,6.23501
2022-11-27,4.29941
2022-11-28,5.90955
2022-11-29,8.75299
2022-11-30,10.00342
2022-12-01,12.39294
2022-12-02,9.61801
2022-12-03,5.95238
2022-12-04,2.68927
2022-12-05,4.84755
2022-12-06,8.4361
2022-12-07,13.85748
2022-12-08,12.6927
2022-12-09,11.06543
2022-12-10,6.65467
2022-12-11,4.87324
2022-12-12,5.92668
2022-12-13,11.15964
2022-12-14,9.97773
2022-12-15,8.32476
2022-12-16,9.36108
2022-12-17,6.70606
2022-12-18,5.95238
2022-12-19,5.98663
2022-12-20,8.63309
2022-12-21,8.95854
2022-12-22,8.23055
2022-12-23,8.83007
2022-12-24,6.42343
2022-12-25,3.00616
2022-12-26,6.10654
2022-12-27,6.80027
2022-12-28,10.17471
2022-12-29,9.63514
2022-12-30,9.75505
2022-12-31,5.42137
2023-01-01,3.44295
2023-01-02,4.86467
2023-01-03,7.39122
2023-01-04,11.55361
2023-01-05,10.39739
2023-01-06,9.83213
2023-01-07,8.09352
2023-01-08,3.22884
2023-01-09,6.7917
2023-01-10,11.17677
2023-01-11,12.23878
2023-01-12,16.70948
2023-01-13,20.67488
2023-01-14,11.28811
2023-01-15,4.11956
2023-01-16,6.78314
2023-01-17,8.56457
2023-01-18,12.79547
2023-01-19,11.1682
2023-01-20,9.75505
2023-01-21,8.37615
2023-01-22,3.12607
2023-01-23,5.25008
2023-01-24,12.75265
2023-01-25,14.50839
2023-01-26,16.13566
2023-01-27,14.90236
2023-01-28,10.33744
2023-01-29,3.92257
2023-01-30,9.68653
2023-01-31,14.38848
2023-02-01,13.09523
2023-02-02,15.59609
2023-02-03,15.03083
2023-02-04,9.48955
2023-02-05,4.10243
2023-02-06,7.494
2023-02-07,11.8705
2023-02-08,12.65844
2023-02-09,11.74203
2023-02-10,12.5471
2023-02-11,7.494
2023-02-12,3.45152
2023-02-13,6.15793
2023-02-14,13.84892
2023-02-15,26.73004
2023-02-16,23.50119
2023-02-17,15.89585
2023-02-18,10.3717
2023-02-19,3.91401
2023-02-20,5.67831
2023-02-21,8.94998
2023-02-22,9.94347
2023-02-23,10.52586
2023-02-24,10.33744
2023-02-25,5.90955
2023-02-26,2.63788
2023-02-27,4.71051
2023-02-28,8.21342
2023-03-01,8.26481
2023-03-02,9.39534
2023-03-03,8.60739
2023-03-04,6.20075
2023-03-05,2.49229
2023-03-06,4.94176
2023-03-07,9.41247
2023-03-08,8.62452
2023-03-09,8.55601
2023-03-10,7.06577
2023-03-11,5.42137
2023-03-12,2.38095
2023-03-13,4.97601
2023-03-14,8.73586
2023-03-15,9.73792
2023-03-16,9.08701
2023-03-17,8.07639
2023-03-18,5.85817
2023-03-19,2.0298
2023-03-20,4.62487
2023-03-21,7.68242
2023-03-22,8.68448
2023-03-23,8.67591
2023-03-24,9.2583
2023-03-25,5.13874
2023-03-26,2.16683
2023-03-27,5.19869
2023-03-28,7.11716
2023-03-29,7.2285
2023-03-30,8.64165
2023-03-31,7.69099
2023-04-01,5.49845
2023-04-02,1.82425
2023-04-03,4.57348
2023-04-04,7.59677
2023-04-05,6.82596
2023-04-06,6.95443
2023-04-07,8.23055
2023-04-08,3.6742
2023-04-09,2.15827
2023-04-10,5.78965
2023-04-11,8.83864
2023-04-12,7.99931
2023-04-13,8.51318
2023-04-14,8.40184
2023-04-15,4.33367
2023-04-16,1.86707
2023-04-17,5.38711
2023-04-18,7.3484
2023-04-19,7.68242
2023-04-20,10.70572
2023-04-21,8.62452
2023-04-22,6.01233
2023-04-23,2.00411
2023-04-24,4.2052
2023-04-25,6.98013
2023-04-26,7.21137
2023-04-27,7.7595
2023-04-28,6.30352
2023-04-29,4.50496
2023-04-30,1.72147
2023-05-01,3.1175
2023-05-02,6.56903
2023-05-03,5.8496
2023-05-04,5.8496
2023-05-05,5.12161
2023-05-06,4.74477
2023-05-07,2.12401
2023-05-08,4.17094
2023-05-09,6.68036
2023-05-10,7.00582
2023-05-11,6.76601
2023-05-12,6.41486
2023-05-13,3.41726
2023-05-14,1.46454
2023-05-15,3.69989
2023-05-16,7.2285
2023-05-17,7.3484
2023-05-18,9.70366
2023-05-19,9.36964
2023-05-20,4.92463
2023-05-21,1.97841
2023-05-22,4.99314
2023-05-23,7.16855
2023-05-24,5.97807
2023-05-25,14.61116
2023-05-26,20.63206
2023-05-27,9.88352
2023-05-28,3.73415
2023-05-29,6.3806
