date,유증
2020-10-15,27.5318
2020-10-16,22.08651
2020-10-17,15.26717
2020-10-18,12.62086
2020-10-19,26.4631
2020-10-20,21.73027
2020-10-21,24.22391
2020-10-22,22.23918
2020-10-23,19.28753
2020-10-24,15.31806
2020-10-25,12.06106
2020-10-26,22.34096
2020-10-27,20.35623
2020-10-28,20.86513
2020-10-29,17.2519
2020-10-30,16.28498
2020-10-31,6.05597
2020-11-01,6.87022
2020-11-02,11.65394
2020-11-03,18.32061
2020-11-04,12.67175
2020-11-05,13.63867
2020-11-06,13.79134
2020-11-07,18.01526
2020-11-08,8.29516
2020-11-09,18.32061
2020-11-10,15.31806
2020-11-11,21.5776
2020-11-12,16.08142
2020-11-13,14.14758
2020-11-14,7.5318
2020-11-15,8.54961
2020-11-16,54.40203
2020-11-17,33.02798
2020-11-18,27.83715
2020-11-19,30.43256
2020-11-20,17.8117
2020-11-21,8.49872
2020-11-22,7.93893
2020-11-23,16.38676
2020-11-24,18.3715
2020-11-25,19.4402
2020-11-26,17.2519
2020-11-27,18.06615
2020-11-28,8.34605
2020-11-29,7.93893
2020-11-30,14.70737
2020-12-01,23.15521
2020-12-02,27.37913
2020-12-03,22.23918
2020-12-04,24.78371
2020-12-05,13.63867
2020-12-06,9.77099
2020-12-07,26.00508
2020-12-08,46.4631
2020-12-09,31.14503
2020-12-10,23.46055
2020-12-11,21.62849
2020-12-12,10.27989
2020-12-13,11.75572
2020-12-14,22.29007
2020-12-15,21.0687
2020-12-16,16.59033
2020-12-17,14.50381
2020-12-18,18.11704
2020-12-19,9.7201
2020-12-20,8.80407
2020-12-21,28.0916
2020-12-22,24.88549
2020-12-23,20.86513
2020-12-24,16.33587
2020-12-25,7.17557
2020-12-26,6.00508
2020-12-27,8.34605
2020-12-28,16.743
2020-12-29,15.1145
2020-12-30,14.60559
2020-12-31,11.14503
2021-01-01,7.07379
2021-01-02,7.5318
2021-01-03,9.1603
2021-01-04,20.66157
2021-01-05,31.39949
2021-01-06,27.78625
2021-01-07,29.61832
2021-01-08,35.92875
2021-01-09,16.38676
2021-01-10,14.70737
2021-01-11,36.33587
2021-01-12,43.25699
2021-01-13,45.19083
2021-01-14,66.41221
2021-01-15,53.43511
2021-01-16,15.1145
2021-01-17,12.26463
2021-01-18,29.00763
2021-01-19,26.56488
2021-01-20,54.5547
2021-01-21,48.19338
2021-01-22,66.15776
2021-01-23,22.79898
2021-01-24,17.76081
2021-01-25,53.43511
2021-01-26,40.10178
2021-01-27,30.58524
2021-01-28,29.7201
2021-01-29,27.78625
2021-01-30,12.4173
2021-01-31,8.95674
2021-02-01,16.28498
2021-02-02,24.52926
2021-02-03,23.56234
2021-02-04,26.41221
2021-02-05,28.65139
2021-02-06,12.01017
2021-02-07,10.12722
2021-02-08,23.71501
2021-02-09,35.6743
2021-02-10,23.35877
2021-02-11,24.73282
2021-02-12,19.64376
2021-02-13,12.16284
2021-02-14,9.46564
2021-02-15,19.38931
2021-02-16,33.486
2021-02-17,44.88549
2021-02-18,26.51399
2021-02-19,22.23918
2021-02-20,14.24936
2021-02-21,10.89058
2021-02-22,16.79389
2021-02-23,22.6972
2021-02-24,17.40458
2021-02-25,37.91348
2021-02-26,19.13486
2021-02-27,11.24681
2021-02-28,12.31552
2021-03-01,10.89058
2021-03-02,18.01526
2021-03-03,15.16539
2021-03-04,18.57506
2021-03-05,13.33333
2021-03-06,12.51908
2021-03-07,9.05852
2021-03-08,14.91094
2021-03-09,16.28498
2021-03-10,14.45292
2021-03-11,15.57251
2021-03-12,14.45292
2021-03-13,7.93893
2021-03-14,9.10941
2021-03-15,11.95928
2021-03-16,19.79643
2021-03-17,19.79643
2021-03-18,18.72773
2021-03-19,16.84478
2021-03-20,10.58524
2021-03-21,9.36386
2021-03-22,19.4402
2021-03-23,24.12213
2021-03-24,27.48091
2021-03-25,16.03053
2021-03-26,16.89567
2021-03-27,9.31297
2021-03-28,9.46564
2021-03-29,19.13486
2021-03-30,19.54198
2021-03-31,20.35623
2021-04-01,23.10432
2021-04-02,24.98727
2021-04-03,12.46819
2021-04-04,9.87277
2021-04-05,24.8346
2021-04-06,19.13486
2021-04-07,17.2519
2021-04-08,20.15267
2021-04-09,12.56997
2021-04-10,8.49872
2021-04-11,9.41475
2021-04-12,17.55725
2021-04-13,18.11704
2021-04-14,20.10178
2021-04-15,18.77862
2021-04-16,18.3715
2021-04-17,10.48346
2021-04-18,10.83969
2021-04-19,21.42493
2021-04-20,19.84732
2021-04-21,18.77862
2021-04-22,18.01526
2021-04-23,14.60559
2021-04-24,11.50127
2021-04-25,7.22646
2021-04-26,15.31806
2021-04-27,20.66157
2021-04-28,19.38931
2021-04-29,17.76081
2021-04-30,17.2519
2021-05-01,10.33078
2021-05-02,7.27735
2021-05-03,12.62086
2021-05-04,18.98218
2021-05-05,9.1603
2021-05-06,20.35623
2021-05-07,14.40203
2021-05-08,8.6005
2021-05-09,8.04071
2021-05-10,15.26717
2021-05-11,15.26717
2021-05-12,15.6234
2021-05-13,16.08142
2021-05-14,13.99491
2021-05-15,7.63358
2021-05-16,7.5318
2021-05-17,15.31806
2021-05-18,16.84478
2021-05-19,9.41475
2021-05-20,17.40458
2021-05-21,13.18066
2021-05-22,8.19338
2021-05-23,6.87022
2021-05-24,15.92875
2021-05-25,15.31806
2021-05-26,16.28498
2021-05-27,16.89567
2021-05-28,16.84478
2021-05-29,10.33078
2021-05-30,8.29516
2021-05-31,16.69211
2021-06-01,15.82697
2021-06-02,17.70992
2021-06-03,20.15267
2021-06-04,18.82951
2021-06-05,10.48346
2021-06-06,11.75572
2021-06-07,18.62595
2021-06-08,21.27226
2021-06-09,18.47328
2021-06-10,19.08396
2021-06-11,20.61068
2021-06-12,11.90839
2021-06-13,11.55216
2021-06-14,20.20356
2021-06-15,19.79643
2021-06-16,18.11704
2021-06-17,16.743
2021-06-18,18.47328
2021-06-19,10.43256
2021-06-20,10.94147
2021-06-21,16.79389
2021-06-22,21.73027
2021-06-23,18.11704
2021-06-24,18.11704
2021-06-25,12.62086
2021-06-26,8.44783
2021-06-27,7.0229
2021-06-28,14.70737
2021-06-29,15.1145
2021-06-30,16.1832
2021-07-01,17.65903
2021-07-02,15.6743
2021-07-03,7.73536
2021-07-04,7.83715
2021-07-05,13.63867
2021-07-06,14.65648
2021-07-07,16.89567
2021-07-08,17.65903
2021-07-09,12.67175
2021-07-10,7.22646
2021-07-11,8.0916
2021-07-12,17.35368
2021-07-13,22.39185
2021-07-14,14.24936
2021-07-15,14.91094
2021-07-16,14.0458
2021-07-17,8.34605
2021-07-18,6.61577
2021-07-19,15.31806
2021-07-20,13.58778
2021-07-21,15.26717
2021-07-22,15.6743
2021-07-23,14.50381
2021-07-24,7.48091
2021-07-25,7.0229
2021-07-26,10.27989
2021-07-27,11.60305
2021-07-28,13.486
2021-07-29,9.87277
2021-07-30,12.06106
2021-07-31,7.0229
2021-08-01,7.78625
2021-08-02,11.8575
2021-08-03,12.97709
2021-08-04,14.19847
2021-08-05,15.21628
2021-08-06,14.45292
2021-08-07,9.36386
2021-08-08,9.21119
2021-08-09,14.19847
2021-08-10,19.18575
2021-08-11,15.47073
2021-08-12,16.23409
2021-08-13,15.47073
2021-08-14,14.45292
2021-08-15,10.27989
2021-08-16,11.75572
2021-08-17,19.9491
2021-08-18,19.54198
2021-08-19,16.38676
2021-08-20,16.1832
2021-08-21,10.63613
2021-08-22,9.10941
2021-08-23,13.43511
2021-08-24,16.28498
2021-08-25,16.69211
2021-08-26,19.9491
2021-08-27,15.82697
2021-08-28,9.82188
2021-08-29,9.26208
2021-08-30,16.84478
2021-08-31,14.14758
2021-09-01,16.08142
2021-09-02,15.72519
2021-09-03,18.67684
2021-09-04,9.92366
2021-09-05,10.02544
2021-09-06,16.59033
2021-09-07,17.45547
2021-09-08,26.81933
2021-09-09,21.01781
2021-09-10,17.60814
2021-09-11,9.31297
2021-09-12,7.83715
2021-09-13,14.45292
2021-09-14,19.33842
2021-09-15,17.30279
2021-09-16,14.40203
2021-09-17,14.50381
2021-09-18,7.68447
2021-09-19,7.58269
2021-09-20,7.0229
2021-09-21,7.07379
2021-09-22,9.1603
2021-09-23,17.30279
2021-09-24,15.21628
2021-09-25,10.83969
2021-09-26,9.41475
2021-09-27,15.21628
2021-09-28,18.26972
2021-09-29,16.48854
2021-09-30,13.74045
2021-10-01,14.75826
2021-10-02,9.92366
2021-10-03,9.26208
2021-10-04,10.27989
2021-10-05,14.5547
2021-10-06,15.77608
2021-10-07,14.65648
2021-10-08,13.43511
2021-10-09,10.48346
2021-10-10,11.2977
2021-10-11,12.36641
2021-10-12,14.60559
2021-10-13,18.72773
2021-10-14,22.29007
2021-10-15,16.08142
2021-10-16,8.95674
2021-10-17,10.53435
2021-10-18,14.0458
2021-10-19,14.91094
2021-10-20,15.6743
2021-10-21,16.64122
2021-10-22,15.1145
2021-10-23,10.53435
2021-10-24,11.50127
2021-10-25,13.68956
2021-10-26,18.82951
2021-10-27,16.1832
2021-10-28,16.43765
2021-10-29,14.80916
2021-10-30,7.27735
2021-10-31,4.98727
2021-11-01,12.9262
2021-11-02,12.16284
2021-11-03,14.91094
2021-11-04,13.74045
2021-11-05,11.75572
2021-11-06,6.41221
2021-11-07,4.68193
2021-11-08,10.94147
2021-11-09,13.84223
2021-11-10,15.47073
2021-11-11,12.31552
2021-11-12,12.67175
2021-11-13,5.34351
2021-11-14,5.95419
2021-11-15,13.02798
2021-11-16,19.23664
2021-11-17,14.75826
2021-11-18,13.84223
2021-11-19,13.74045
2021-11-20,6.51399
2021-11-21,7.37913
2021-11-22,12.87531
2021-11-23,12.06106
2021-11-24,14.40203
2021-11-25,20.0
2021-11-26,20.35623
2021-11-27,8.39694
2021-11-28,6.51399
2021-11-29,22.49363
2021-11-30,13.74045
2021-12-01,24.12213
2021-12-02,20.55979
2021-12-03,11.2977
2021-12-04,5.69974
2021-12-05,5.80152
2021-12-06,11.45038
2021-12-07,12.9262
2021-12-08,13.58778
2021-12-09,11.55216
2021-12-10,10.17811
2021-12-11,7.68447
2021-12-12,6.97201
2021-12-13,11.60305
2021-12-14,11.75572
2021-12-15,12.72264
2021-12-16,12.77353
2021-12-17,10.94147
2021-12-18,5.9033
2021-12-19,6.05597
2021-12-20,12.01017
2021-12-21,11.60305
2021-12-22,12.72264
2021-12-23,13.486
2021-12-24,8.95674
2021-12-25,7.32824
2021-12-26,6.05597
2021-12-27,8.95674
2021-12-28,9.56743
2021-12-29,11.75572
2021-12-30,9.36386
2021-12-31,5.59796
2022-01-01,3.91857
2022-01-02,9.46564
2022-01-03,11.2977
2022-01-04,15.47073
2022-01-05,12.4173
2022-01-06,13.74045
2022-01-07,12.01017
2022-01-08,6.31043
2022-01-09,8.54961
2022-01-10,12.82442
2022-01-11,16.99745
2022-01-12,13.58778
2022-01-13,11.39949
2022-01-14,12.06106
2022-01-15,5.69974
2022-01-16,5.34351
2022-01-17,11.95928
2022-01-18,11.75572
2022-01-19,11.90839
2022-01-20,11.75572
2022-01-21,12.62086
2022-01-22,6.20865
2022-01-23,6.66666
2022-01-24,13.18066
2022-01-25,12.56997
2022-01-26,12.9262
2022-01-27,11.14503
2022-01-28,11.80661
2022-01-29,5.03816
2022-01-30,6.10687
2022-01-31,5.3944
2022-02-01,6.00508
2022-02-02,7.22646
2022-02-03,11.65394
2022-02-04,12.31552
2022-02-05,8.54961
2022-02-06,7.63358
2022-02-07,14.35114
2022-02-08,15.21628
2022-02-09,12.56997
2022-02-10,14.30025
2022-02-11,13.89312
2022-02-12,6.76844
2022-02-13,7.17557
2022-02-14,13.23155
2022-02-15,12.01017
2022-02-16,12.62086
2022-02-17,12.87531
2022-02-18,12.9262
2022-02-19,6.97201
2022-02-20,7.5318
2022-02-21,12.01017
2022-02-22,13.79134
2022-02-23,13.79134
2022-02-24,12.11195
2022-02-25,11.55216
2022-02-26,6.25954
2022-02-27,6.51399
2022-02-28,11.09414
2022-03-01,7.88804
2022-03-02,12.9262
2022-03-03,13.53689
2022-03-04,11.80661
2022-03-05,6.51399
2022-03-06,6.31043
2022-03-07,11.3486
2022-03-08,12.01017
2022-03-09,7.48091
2022-03-10,11.65394
2022-03-11,11.75572
2022-03-12,8.90585
2022-03-13,9.51653
2022-03-14,12.56997
2022-03-15,12.56997
2022-03-16,12.72264
2022-03-17,13.486
2022-03-18,12.97709
2022-03-19,6.61577
2022-03-20,6.71755
2022-03-21,14.09669
2022-03-22,12.77353
2022-03-23,11.09414
2022-03-24,14.75826
2022-03-25,11.55216
2022-03-26,7.5318
2022-03-27,8.80407
2022-03-28,12.46819
2022-03-29,16.08142
2022-03-30,17.70992
2022-03-31,14.5547
2022-04-01,12.01017
2022-04-02,6.51399
2022-04-03,7.22646
2022-04-04,11.39949
2022-04-05,13.53689
2022-04-06,28.95674
2022-04-07,27.0229
2022-04-08,16.28498
2022-04-09,17.86259
2022-04-10,22.59541
2022-04-11,16.53944
2022-04-12,16.23409
2022-04-13,16.23409
2022-04-14,12.72264
2022-04-15,15.6743
2022-04-16,8.90585
2022-04-17,8.90585
2022-04-18,14.70737
2022-04-19,16.33587
2022-04-20,14.45292
2022-04-21,14.19847
2022-04-22,14.5547
2022-04-23,9.36386
2022-04-24,7.22646
2022-04-25,11.14503
2022-04-26,13.23155
2022-04-27,12.97709
2022-04-28,11.39949
2022-04-29,9.21119
2022-04-30,7.17557
2022-05-01,7.43002
2022-05-02,12.36641
2022-05-03,12.46819
2022-05-04,12.36641
2022-05-05,8.24427
2022-05-06,10.02544
2022-05-07,7.83715
2022-05-08,7.17557
2022-05-09,11.90839
2022-05-10,11.95928
2022-05-11,12.11195
2022-05-12,12.51908
2022-05-13,10.58524
2022-05-14,7.32824
2022-05-15,6.87022
2022-05-16,11.60305
2022-05-17,12.62086
2022-05-18,12.16284
2022-05-19,9.97455
2022-05-20,12.01017
2022-05-21,7.5318
2022-05-22,7.12468
2022-05-23,10.17811
2022-05-24,13.12977
2022-05-25,10.68702
2022-05-26,14.96183
2022-05-27,11.75572
2022-05-28,8.85496
2022-05-29,6.51399
2022-05-30,11.95928
2022-05-31,12.36641
2022-06-01,8.95674
2022-06-02,13.43511
2022-06-03,11.8575
2022-06-04,7.83715
2022-06-05,8.80407
2022-06-06,9.92366
2022-06-07,15.52162
2022-06-08,16.89567
2022-06-09,16.33587
2022-06-10,13.02798
2022-06-11,14.14758
2022-06-12,13.58778
2022-06-13,18.42239
2022-06-14,16.23409
2022-06-15,15.26717
2022-06-16,15.47073
2022-06-17,13.53689
2022-06-18,8.90585
2022-06-19,8.80407
2022-06-20,13.38422
2022-06-21,11.80661
2022-06-22,12.77353
2022-06-23,14.0458
2022-06-24,10.89058
2022-06-25,7.07379
2022-06-26,7.22646
2022-06-27,11.95928
2022-06-28,14.14758
2022-06-29,12.46819
2022-06-30,11.75572
2022-07-01,9.36386
2022-07-02,5.80152
2022-07-03,5.95419
2022-07-04,9.51653
2022-07-05,10.43256
2022-07-06,12.4173
2022-07-07,12.4173
2022-07-08,22.18829
2022-07-09,7.43002
2022-07-10,6.36132
2022-07-11,11.45038
2022-07-12,11.80661
2022-07-13,11.55216
2022-07-14,11.14503
2022-07-15,9.92366
2022-07-16,5.85241
2022-07-17,5.59796
2022-07-18,10.17811
2022-07-19,10.99236
2022-07-20,12.72264
2022-07-21,13.38422
2022-07-22,9.26208
2022-07-23,6.61577
2022-07-24,5.75063
2022-07-25,11.3486
2022-07-26,10.48346
2022-07-27,9.77099
2022-07-28,10.33078
2022-07-29,8.75318
2022-07-30,5.59796
2022-07-31,6.97201
2022-08-01,9.82188
2022-08-02,9.05852
2022-08-03,10.83969
2022-08-04,9.31297
2022-08-05,10.38167
2022-08-06,5.54707
2022-08-07,6.41221
2022-08-08,10.53435
2022-08-09,12.87531
2022-08-10,12.31552
2022-08-11,13.12977
2022-08-12,14.40203
2022-08-13,10.89058
2022-08-14,8.44783
2022-08-15,8.44783
2022-08-16,14.14758
2022-08-17,14.75826
2022-08-18,14.50381
2022-08-19,12.62086
2022-08-20,7.32824
2022-08-21,6.66666
2022-08-22,10.53435
2022-08-23,13.43511
2022-08-24,12.4173
2022-08-25,10.94147
2022-08-26,13.94402
2022-08-27,9.41475
2022-08-28,7.98982
2022-08-29,15.16539
2022-08-30,14.50381
2022-08-31,15.21628
2022-09-01,14.19847
2022-09-02,12.67175
2022-09-03,8.0916
2022-09-04,8.85496
2022-09-05,12.67175
2022-09-06,11.04325
2022-09-07,11.50127
2022-09-08,9.41475
2022-09-09,6.71755
2022-09-10,10.33078
2022-09-11,6.66666
2022-09-12,11.2977
2022-09-13,14.75826
2022-09-14,16.59033
2022-09-15,17.50636
2022-09-16,14.91094
2022-09-17,10.02544
2022-09-18,9.21119
2022-09-19,16.743
2022-09-20,16.48854
2022-09-21,13.486
2022-09-22,14.70737
2022-09-23,14.65648
2022-09-24,8.75318
2022-09-25,7.27735
2022-09-26,16.89567
2022-09-27,16.53944
2022-09-28,13.84223
2022-09-29,14.70737
2022-09-30,13.33333
2022-10-01,6.92111
2022-10-02,7.58269
2022-10-03,9.82188
2022-10-04,22.29007
2022-10-05,17.2519
2022-10-06,13.84223
2022-10-07,14.14758
2022-10-08,7.73536
2022-10-09,8.24427
2022-10-10,8.95674
2022-10-11,14.09669
2022-10-12,16.64122
2022-10-13,15.16539
2022-10-14,14.30025
2022-10-15,9.82188
2022-10-16,10.07633
2022-10-17,14.09669
2022-10-18,14.96183
2022-10-19,21.11959
2022-10-20,21.67938
2022-10-21,18.67684
2022-10-22,12.06106
2022-10-23,12.31552
2022-10-24,16.13231
2022-10-25,14.86005
2022-10-26,14.14758
2022-10-27,14.60559
2022-10-28,11.55216
2022-10-29,11.90839
2022-10-30,5.08905
2022-10-31,10.99236
2022-11-01,11.8575
2022-11-02,11.90839
2022-11-03,10.43256
2022-11-04,8.49872
2022-11-05,6.71755
2022-11-06,5.85241
2022-11-07,10.89058
2022-11-08,11.60305
2022-11-09,11.14503
2022-11-10,11.80661
2022-11-11,10.229
2022-11-12,5.13994
2022-11-13,6.10687
2022-11-14,12.4173
2022-11-15,12.51908
2022-11-16,11.55216
2022-11-17,11.70483
2022-11-18,11.75572
2022-11-19,6.56488
2022-11-20,4.98727
2022-11-21,10.38167
2022-11-22,16.33587
2022-11-23,13.18066
2022-11-24,10.12722
2022-11-25,9.36386
2022-11-26,5.19083
2022-11-27,3.40966
2022-11-28,9.56743
2022-11-29,10.17811
2022-11-30,12.62086
2022-12-01,11.70483
2022-12-02,11.2977
2022-12-03,4.58015
2022-12-04,6.87022
2022-12-05,10.7888
2022-12-06,13.38422
2022-12-07,13.84223
2022-12-08,10.63613
2022-12-09,10.17811
2022-12-10,6.61577
2022-12-11,6.36132
2022-12-12,12.16284
2022-12-13,10.68702
2022-12-14,12.06106
2022-12-15,10.38167
2022-12-16,9.87277
2022-12-17,6.92111
2022-12-18,6.61577
2022-12-19,9.92366
2022-12-20,9.00763
2022-12-21,9.87277
2022-12-22,11.3486
2022-12-23,7.27735
2022-12-24,4.37659
2022-12-25,3.7659
2022-12-26,8.44783
2022-12-27,8.65139
2022-12-28,8.75318
2022-12-29,8.49872
2022-12-30,5.44529
2022-12-31,3.61323
2023-01-01,2.64631
2023-01-02,7.88804
2023-01-03,10.73791
2023-01-04,12.87531
2023-01-05,11.8575
2023-01-06,9.46564
2023-01-07,6.10687
2023-01-08,6.56488
2023-01-09,10.73791
2023-01-10,10.48346
2023-01-11,10.63613
2023-01-12,11.55216
2023-01-13,8.70229
2023-01-14,7.73536
2023-01-15,4.78371
2023-01-16,12.67175
2023-01-17,10.58524
2023-01-18,11.55216
2023-01-19,11.65394
2023-01-20,8.24427
2023-01-21,4.12213
2023-01-22,3.71501
2023-01-23,4.88549
2023-01-24,6.87022
2023-01-25,10.58524
2023-01-26,12.62086
2023-01-27,9.61832
2023-01-28,6.15776
2023-01-29,6.71755
2023-01-30,10.63613
2023-01-31,10.99236
2023-02-01,10.38167
2023-02-02,12.82442
2023-02-03,9.56743
2023-02-04,6.51399
2023-02-05,6.51399
2023-02-06,14.40203
2023-02-07,13.99491
2023-02-08,14.09669
2023-02-09,12.26463
2023-02-10,13.28244
2023-02-11,8.19338
2023-02-12,6.71755
2023-02-13,13.12977
2023-02-14,11.3486
2023-02-15,12.26463
2023-02-16,10.94147
2023-02-17,13.23155
2023-02-18,7.27735
2023-02-19,5.95419
2023-02-20,12.51908
2023-02-21,13.63867
2023-02-22,10.68702
2023-02-23,12.56997
2023-02-24,10.73791
2023-02-25,5.80152
2023-02-26,5.95419
2023-02-27,11.90839
2023-02-28,10.17811
2023-03-01,12.9262
2023-03-02,10.27989
2023-03-03,9.61832
2023-03-04,6.66666
2023-03-05,7.48091
2023-03-06,12.01017
2023-03-07,13.02798
2023-03-08,15.6743
2023-03-09,12.72264
2023-03-10,11.80661
2023-03-11,6.00508
2023-03-12,6.31043
2023-03-13,12.77353
2023-03-14,12.21374
2023-03-15,14.19847
2023-03-16,13.07888
2023-03-17,11.24681
2023-03-18,8.6005
2023-03-19,7.27735
2023-03-20,10.17811
2023-03-21,12.11195
2023-03-22,10.89058
2023-03-23,13.38422
2023-03-24,11.39949
2023-03-25,5.54707
2023-03-26,7.12468
2023-03-27,14.24936
2023-03-28,14.19847
2023-03-29,12.9262
2023-03-30,14.14758
2023-03-31,15.57251
2023-04-01,8.14249
2023-04-02,6.71755
2023-04-03,11.2977
2023-04-04,13.12977
2023-04-05,15.31806
2023-04-06,14.45292
2023-04-07,19.13486
2023-04-08,7.78625
2023-04-09,7.68447
2023-04-10,16.33587
2023-04-11,17.65903
2023-04-12,16.03053
2023-04-13,14.14758
2023-04-14,10.99236
2023-04-15,7.63358
2023-04-16,8.80407
2023-04-17,11.80661
2023-04-18,12.36641
2023-04-19,13.53689
2023-04-20,14.24936
2023-04-21,15.16539
2023-04-22,8.04071
2023-04-23,8.39694
2023-04-24,13.02798
2023-04-25,11.09414
2023-04-26,10.17811
2023-04-27,9.77099
2023-04-28,8.39694
2023-04-29,5.08905
2023-04-30,4.17302
2023-05-01,6.97201
2023-05-02,10.73791
2023-05-03,12.21374
2023-05-04,8.0916
2023-05-05,6.10687
2023-05-06,5.54707
2023-05-07,4.32569
2023-05-08,9.41475
2023-05-09,9.31297
2023-05-10,11.14503
2023-05-11,10.17811
2023-05-12,8.90585
2023-05-13,4.8346
2023-05-14,4.37659
2023-05-15,10.68702
2023-05-16,11.04325
2023-05-17,11.19592
2023-05-18,10.99236
2023-05-19,9.7201
2023-05-20,4.68193
2023-05-21,6.25954
2023-05-22,8.90585
2023-05-23,9.26208
2023-05-24,10.43256
2023-05-25,10.89058
2023-05-26,8.90585
2023-05-27,5.13994
2023-05-28,6.81933
2023-05-29,8.6005
2023-05-30,11.24681
