date,주부부업
2021-07-23,55.8011
2021-07-24,30.38674
2021-07-25,33.14917
2021-07-26,55.8011
2021-07-27,60.77348
2021-07-28,51.9337
2021-07-29,54.69613
2021-07-30,46.40883
2021-07-31,27.07182
2021-08-01,41.98895
2021-08-02,62.43093
2021-08-03,44.19889
2021-08-04,46.96132
2021-08-05,59.6685
2021-08-06,43.6464
2021-08-07,37.01657
2021-08-08,48.06629
2021-08-09,53.03867
2021-08-10,71.27071
2021-08-11,56.90607
2021-08-12,60.77348
2021-08-13,59.11602
2021-08-14,32.04419
2021-08-15,48.61878
2021-08-16,53.59116
2021-08-17,57.45856
2021-08-18,61.87845
2021-08-19,70.16574
2021-08-20,56.90607
2021-08-21,57.45856
2021-08-22,62.98342
2021-08-23,70.16574
2021-08-24,60.77348
2021-08-25,68.50828
2021-08-26,68.50828
2021-08-27,54.69613
2021-08-28,35.35911
2021-08-29,39.22651
2021-08-30,55.24861
2021-08-31,54.14364
2021-09-01,60.22099
2021-09-02,60.22099
2021-09-03,45.30386
2021-09-04,28.72928
2021-09-05,33.70165
2021-09-06,56.35359
2021-09-07,45.85635
2021-09-08,48.61878
2021-09-09,43.6464
2021-09-10,30.93922
2021-09-11,34.25414
2021-09-12,32.59668
2021-09-13,48.06629
2021-09-14,40.33149
2021-09-15,56.90607
2021-09-16,41.98895
2021-09-17,41.98895
2021-09-18,28.72928
2021-09-19,20.44198
2021-09-20,18.23204
2021-09-21,21.54696
2021-09-22,35.35911
2021-09-23,51.38121
2021-09-24,49.17127
2021-09-25,40.33149
2021-09-26,48.06629
2021-09-27,65.74585
2021-09-28,67.9558
2021-09-29,50.27624
2021-09-30,65.19337
2021-10-01,58.56353
2021-10-02,29.83425
2021-10-03,39.779
2021-10-04,64.08839
2021-10-05,86.18784
2021-10-06,71.8232
2021-10-07,62.98342
2021-10-08,44.75138
2021-10-09,23.20441
2021-10-10,29.83425
2021-10-11,39.22651
2021-10-12,53.59116
2021-10-13,69.06077
2021-10-14,64.64088
2021-10-15,55.8011
2021-10-16,20.44198
2021-10-17,38.12154
2021-10-18,41.98895
2021-10-19,51.9337
2021-10-20,49.17127
2021-10-21,40.88397
2021-10-22,45.85635
2021-10-23,34.80662
2021-10-24,37.56906
2021-10-25,55.8011
2021-10-26,55.24861
2021-10-27,62.98342
2021-10-28,53.59116
2021-10-29,44.75138
2021-10-30,39.22651
2021-10-31,40.33149
2021-11-01,65.74585
2021-11-02,61.32596
2021-11-03,60.22099
2021-11-04,47.51381
2021-11-05,62.98342
2021-11-06,35.35911
2021-11-07,39.22651
2021-11-08,56.35359
2021-11-09,63.53591
2021-11-10,53.03867
2021-11-11,49.72375
2021-11-12,53.03867
2021-11-13,35.9116
2021-11-14,39.779
2021-11-15,58.56353
2021-11-16,66.85082
2021-11-17,57.45856
2021-11-18,64.08839
2021-11-19,49.17127
2021-11-20,39.779
2021-11-21,51.38121
2021-11-22,64.08839
2021-11-23,62.43093
2021-11-24,61.87845
2021-11-25,49.72375
2021-11-26,50.82872
2021-11-27,28.72928
2021-11-28,43.09392
2021-11-29,72.92817
2021-11-30,67.40331
2021-12-01,59.6685
2021-12-02,77.90055
2021-12-03,51.38121
2021-12-04,46.40883
2021-12-05,50.82872
2021-12-06,62.43093
2021-12-07,67.40331
2021-12-08,56.35359
2021-12-09,60.77348
2021-12-10,58.56353
2021-12-11,46.96132
2021-12-12,44.75138
2021-12-13,70.71823
2021-12-14,63.53591
2021-12-15,69.06077
2021-12-16,53.59116
2021-12-17,41.98895
2021-12-18,25.96685
2021-12-19,53.03867
2021-12-20,40.88397
2021-12-21,56.90607
2021-12-22,49.17127
2021-12-23,45.30386
2021-12-24,24.30939
2021-12-25,23.7569
2021-12-26,40.88397
2021-12-27,69.61325
2021-12-28,50.82872
2021-12-29,55.24861
2021-12-30,53.03867
2021-12-31,24.86187
2022-01-01,45.85635
2022-01-02,48.61878
2022-01-03,75.13812
2022-01-04,55.24861
2022-01-05,69.61325
2022-01-06,39.779
2022-01-07,45.85635
2022-01-08,54.14364
2022-01-09,60.77348
2022-01-10,70.16574
2022-01-11,61.32596
2022-01-12,76.79558
2022-01-13,59.11602
2022-01-14,43.09392
2022-01-15,38.12154
2022-01-16,46.96132
2022-01-17,70.16574
2022-01-18,58.01104
2022-01-19,62.98342
2022-01-20,68.50828
2022-01-21,50.27624
2022-01-22,40.33149
2022-01-23,38.12154
2022-01-24,49.72375
2022-01-25,40.33149
2022-01-26,60.77348
2022-01-27,41.98895
2022-01-28,35.9116
2022-01-29,33.14917
2022-01-30,28.17679
2022-01-31,21.54696
2022-02-01,24.86187
2022-02-02,49.17127
2022-02-03,51.9337
2022-02-04,53.03867
2022-02-05,61.32596
2022-02-06,49.17127
2022-02-07,57.45856
2022-02-08,85.08287
2022-02-09,71.27071
2022-02-10,66.29834
2022-02-11,59.11602
2022-02-12,49.17127
2022-02-13,49.72375
2022-02-14,64.64088
2022-02-15,64.08839
2022-02-16,73.48066
2022-02-17,64.64088
2022-02-18,62.43093
2022-02-19,44.19889
2022-02-20,56.90607
2022-02-21,68.50828
2022-02-22,74.03314
2022-02-23,64.08839
2022-02-24,73.48066
2022-02-25,55.8011
2022-02-26,43.09392
2022-02-27,43.09392
2022-02-28,66.85082
2022-03-01,54.14364
2022-03-02,66.29834
2022-03-03,54.14364
2022-03-04,48.06629
2022-03-05,37.56906
2022-03-06,47.51381
2022-03-07,72.92817
2022-03-08,60.22099
2022-03-09,45.30386
2022-03-10,64.08839
2022-03-11,58.01104
2022-03-12,30.38674
2022-03-13,46.40883
2022-03-14,66.29834
2022-03-15,65.74585
2022-03-16,62.43093
2022-03-17,62.43093
2022-03-18,60.22099
2022-03-19,48.61878
2022-03-20,45.85635
2022-03-21,59.11602
2022-03-22,54.69613
2022-03-23,67.9558
2022-03-24,45.85635
2022-03-25,57.45856
2022-03-26,42.54143
2022-03-27,44.19889
2022-03-28,65.19337
2022-03-29,69.61325
2022-03-30,66.85082
2022-03-31,68.50828
2022-04-01,62.98342
2022-04-02,47.51381
2022-04-03,35.35911
2022-04-04,63.53591
2022-04-05,50.82872
2022-04-06,67.9558
2022-04-07,55.24861
2022-04-08,66.85082
2022-04-09,45.30386
2022-04-10,37.01657
2022-04-11,54.14364
2022-04-12,53.03867
2022-04-13,67.40331
2022-04-14,55.24861
2022-04-15,48.61878
2022-04-16,33.70165
2022-04-17,37.56906
2022-04-18,65.19337
2022-04-19,54.14364
2022-04-20,74.03314
2022-04-21,49.17127
2022-04-22,54.69613
2022-04-23,34.80662
2022-04-24,55.24861
2022-04-25,68.50828
2022-04-26,67.9558
2022-04-27,69.06077
2022-04-28,68.50828
2022-04-29,64.08839
2022-04-30,39.779
2022-05-01,39.22651
2022-05-02,50.82872
2022-05-03,46.96132
2022-05-04,51.9337
2022-05-05,34.80662
2022-05-06,46.40883
2022-05-07,31.49171
2022-05-08,34.80662
2022-05-09,64.08839
2022-05-10,74.03314
2022-05-11,92.26519
2022-05-12,68.50828
2022-05-13,59.11602
2022-05-14,59.6685
2022-05-15,44.19889
2022-05-16,55.24861
2022-05-17,55.8011
2022-05-18,49.17127
2022-05-19,74.03314
2022-05-20,41.43646
2022-05-21,29.83425
2022-05-22,38.67403
2022-05-23,66.85082
2022-05-24,71.8232
2022-05-25,65.19337
2022-05-26,73.48066
2022-05-27,53.59116
2022-05-28,34.25414
2022-05-29,29.83425
2022-05-30,70.71823
2022-05-31,66.29834
2022-06-01,41.43646
2022-06-02,65.74585
2022-06-03,58.01104
2022-06-04,33.70165
2022-06-05,35.9116
2022-06-06,50.27624
2022-06-07,57.45856
2022-06-08,66.85082
2022-06-09,58.56353
2022-06-10,55.24861
2022-06-11,29.28176
2022-06-12,40.88397
2022-06-13,61.32596
2022-06-14,73.48066
2022-06-15,71.8232
2022-06-16,55.24861
2022-06-17,47.51381
2022-06-18,42.54143
2022-06-19,37.56906
2022-06-20,62.43093
2022-06-21,73.48066
2022-06-22,75.13812
2022-06-23,62.98342
2022-06-24,39.779
2022-06-25,30.93922
2022-06-26,37.56906
2022-06-27,64.64088
2022-06-28,54.14364
2022-06-29,69.06077
2022-06-30,49.17127
2022-07-01,54.69613
2022-07-02,29.83425
2022-07-03,42.54143
2022-07-04,76.79558
2022-07-05,73.48066
2022-07-06,48.61878
2022-07-07,61.87845
2022-07-08,34.80662
2022-07-09,21.54696
2022-07-10,38.12154
2022-07-11,71.27071
2022-07-12,69.61325
2022-07-13,82.87292
2022-07-14,55.8011
2022-07-15,58.01104
2022-07-16,27.6243
2022-07-17,25.96685
2022-07-18,41.98895
2022-07-19,49.17127
2022-07-20,53.59116
2022-07-21,48.06629
2022-07-22,37.01657
2022-07-23,22.09944
2022-07-24,25.41436
2022-07-25,46.96132
2022-07-26,57.45856
2022-07-27,55.24861
2022-07-28,48.61878
2022-07-29,40.33149
2022-07-30,27.07182
2022-07-31,31.49171
2022-08-01,49.72375
2022-08-02,46.40883
2022-08-03,52.48618
2022-08-04,51.38121
2022-08-05,51.9337
2022-08-06,44.75138
2022-08-07,38.67403
2022-08-08,55.24861
2022-08-09,44.75138
2022-08-10,51.9337
2022-08-11,57.45856
2022-08-12,41.43646
2022-08-13,41.98895
2022-08-14,20.44198
2022-08-15,45.30386
2022-08-16,72.37569
2022-08-17,44.19889
2022-08-18,53.59116
2022-08-19,40.33149
2022-08-20,32.04419
2022-08-21,43.09392
2022-08-22,58.56353
2022-08-23,50.82872
2022-08-24,62.43093
2022-08-25,49.72375
2022-08-26,45.85635
2022-08-27,32.59668
2022-08-28,33.70165
2022-08-29,45.30386
2022-08-30,61.32596
2022-08-31,44.75138
2022-09-01,44.75138
2022-09-02,50.82872
2022-09-03,23.20441
2022-09-04,30.38674
2022-09-05,58.56353
2022-09-06,36.46408
2022-09-07,54.14364
2022-09-08,29.83425
2022-09-09,25.41436
2022-09-10,9.94475
2022-09-11,13.81215
2022-09-12,49.17127
2022-09-13,64.08839
2022-09-14,63.53591
2022-09-15,47.51381
2022-09-16,49.72375
2022-09-17,33.14917
2022-09-18,49.72375
2022-09-19,67.40331
2022-09-20,44.19889
2022-09-21,58.56353
2022-09-22,82.87292
2022-09-23,60.22099
2022-09-24,43.6464
2022-09-25,41.43646
2022-09-26,67.9558
2022-09-27,79.00552
2022-09-28,77.34806
2022-09-29,87.8453
2022-09-30,61.87845
2022-10-01,29.28176
2022-10-02,34.25414
2022-10-03,60.77348
2022-10-04,95.02762
2022-10-05,83.42541
2022-10-06,98.89502
2022-10-07,68.50828
2022-10-08,46.40883
2022-10-09,37.56906
2022-10-10,55.8011
2022-10-11,64.08839
2022-10-12,35.9116
2022-10-13,53.03867
2022-10-14,37.56906
2022-10-15,33.14917
2022-10-16,27.07182
2022-10-17,70.16574
2022-10-18,71.27071
2022-10-19,65.19337
2022-10-20,67.9558
2022-10-21,58.01104
2022-10-22,30.93922
2022-10-23,48.61878
2022-10-24,70.16574
2022-10-25,66.29834
2022-10-26,49.72375
2022-10-27,60.22099
2022-10-28,50.82872
2022-10-29,34.80662
2022-10-30,28.72928
2022-10-31,69.06077
2022-11-01,62.98342
2022-11-02,68.50828
2022-11-03,73.48066
2022-11-04,53.59116
2022-11-05,42.54143
2022-11-06,35.35911
2022-11-07,79.00552
2022-11-08,73.48066
2022-11-09,86.18784
2022-11-10,85.63535
2022-11-11,62.43093
2022-11-12,38.67403
2022-11-13,40.88397
2022-11-14,58.56353
2022-11-15,88.39779
2022-11-16,72.92817
2022-11-17,86.18784
2022-11-18,55.24861
2022-11-19,39.22651
2022-11-20,40.33149
2022-11-21,71.27071
2022-11-22,71.27071
2022-11-23,64.64088
2022-11-24,60.22099
2022-11-25,61.87845
2022-11-26,35.9116
2022-11-27,30.93922
2022-11-28,49.17127
2022-11-29,85.08287
2022-11-30,44.19889
2022-12-01,65.19337
2022-12-02,46.96132
2022-12-03,30.93922
2022-12-04,30.93922
2022-12-05,61.87845
2022-12-06,44.75138
2022-12-07,50.82872
2022-12-08,61.87845
2022-12-09,55.24861
2022-12-10,40.33149
2022-12-11,33.70165
2022-12-12,58.01104
2022-12-13,71.8232
2022-12-14,64.64088
2022-12-15,56.35359
2022-12-16,60.77348
2022-12-17,33.14917
2022-12-18,39.779
2022-12-19,80.11049
2022-12-20,88.39779
2022-12-21,74.03314
2022-12-22,57.45856
2022-12-23,61.32596
2022-12-24,35.9116
2022-12-25,38.12154
2022-12-26,73.48066
2022-12-27,73.48066
2022-12-28,63.53591
2022-12-29,96.13259
2022-12-30,62.43093
2022-12-31,36.46408
2023-01-01,55.24861
2023-01-02,81.76795
2023-01-03,91.7127
2023-01-04,76.79558
2023-01-05,79.55801
2023-01-06,76.79558
2023-01-07,48.06629
2023-01-08,70.16574
2023-01-09,72.37569
2023-01-10,74.03314
2023-01-11,87.8453
2023-01-12,69.06077
2023-01-13,49.17127
2023-01-14,46.40883
2023-01-15,58.56353
2023-01-16,70.71823
2023-01-17,60.77348
2023-01-18,67.40331
2023-01-19,53.59116
2023-01-20,27.6243
2023-01-21,19.33701
2023-01-22,20.99447
2023-01-23,30.38674
2023-01-24,41.98895
2023-01-25,62.98342
2023-01-26,74.58563
2023-01-27,62.98342
2023-01-28,43.09392
2023-01-29,57.45856
2023-01-30,80.66298
2023-01-31,63.53591
2023-02-01,66.85082
2023-02-02,72.37569
2023-02-03,52.48618
2023-02-04,41.43646
2023-02-05,50.27624
2023-02-06,73.48066
2023-02-07,69.61325
2023-02-08,57.45856
2023-02-09,69.06077
2023-02-10,44.19889
2023-02-11,44.75138
2023-02-12,43.09392
2023-02-13,50.27624
2023-02-14,49.17127
2023-02-15,71.8232
2023-02-16,61.32596
2023-02-17,39.22651
2023-02-18,31.49171
2023-02-19,34.80662
2023-02-20,69.06077
2023-02-21,56.90607
2023-02-22,58.01104
2023-02-23,59.11602
2023-02-24,44.19889
2023-02-25,32.59668
2023-02-26,40.88397
2023-02-27,43.09392
2023-02-28,39.22651
2023-03-01,50.27624
2023-03-02,59.6685
2023-03-03,46.96132
2023-03-04,33.14917
2023-03-05,37.01657
2023-03-06,69.06077
2023-03-07,53.59116
2023-03-08,44.19889
2023-03-09,56.90607
2023-03-10,38.12154
2023-03-11,29.28176
2023-03-12,36.46408
2023-03-13,61.32596
2023-03-14,57.45856
2023-03-15,59.11602
2023-03-16,44.75138
2023-03-17,38.12154
2023-03-18,38.12154
2023-03-19,28.72928
2023-03-20,69.06077
2023-03-21,63.53591
2023-03-22,49.72375
2023-03-23,62.43093
2023-03-24,46.40883
2023-03-25,16.02209
2023-03-26,36.46408
2023-03-27,67.40331
2023-03-28,53.03867
2023-03-29,47.51381
2023-03-30,62.43093
2023-03-31,41.98895
2023-04-01,37.56906
2023-04-02,41.43646
2023-04-03,50.27624
2023-04-04,51.38121
2023-04-05,43.6464
2023-04-06,54.69613
2023-04-07,39.779
2023-04-08,23.7569
2023-04-09,34.80662
2023-04-10,51.9337
2023-04-11,44.75138
2023-04-12,54.69613
2023-04-13,52.48618
2023-04-14,45.85635
2023-04-15,41.98895
2023-04-16,60.22099
2023-04-17,66.29834
2023-04-18,64.64088
2023-04-19,52.48618
2023-04-20,54.69613
2023-04-21,58.01104
2023-04-22,44.19889
2023-04-23,39.779
2023-04-24,75.6906
2023-04-25,70.16574
2023-04-26,62.98342
2023-04-27,62.43093
2023-04-28,40.33149
2023-04-29,44.19889
2023-04-30,35.35911
2023-05-01,42.54143
2023-05-02,55.24861
2023-05-03,51.38121
2023-05-04,35.35911
2023-05-05,32.04419
2023-05-06,43.6464
2023-05-07,42.54143
2023-05-08,50.82872
2023-05-09,48.06629
2023-05-10,43.6464
2023-05-11,37.56906
2023-05-12,42.54143
2023-05-13,32.59668
2023-05-14,25.96685
2023-05-15,48.06629
2023-05-16,49.72375
2023-05-17,41.98895
2023-05-18,53.59116
2023-05-19,39.22651
2023-05-20,24.30939
2023-05-21,34.25414
2023-05-22,48.06629
2023-05-23,54.14364
2023-05-24,37.01657
2023-05-25,44.19889
2023-05-26,40.88397
2023-05-27,24.86187
2023-05-28,28.17679
2023-05-29,32.04419
2023-05-30,45.30386
