date,배당
2023-05-30,5.86301
2023-05-31,4.9315
2023-06-01,5.06849
2023-06-02,5.04109
2023-06-03,3.45205
2023-06-04,3.83561
2023-06-05,4.9041
2023-06-06,4.10958
2023-06-07,6.21917
2023-06-08,6.38356
2023-06-09,5.9726
2023-06-10,4.65753
2023-06-11,4.10958
2023-06-12,5.86301
2023-06-13,6.0
2023-06-14,6.35616
2023-06-15,5.58904
2023-06-16,5.50684
2023-06-17,3.80821
2023-06-18,4.27397
2023-06-19,5.75342
2023-06-20,5.28767
2023-06-21,4.71232
2023-06-22,5.69863
2023-06-23,4.08219
2023-06-24,3.15068
2023-06-25,2.65753
2023-06-26,5.56164
2023-06-27,8.32876
2023-06-28,7.17808
2023-06-29,7.09589
2023-06-30,5.31506
2023-07-01,3.09589
2023-07-02,3.64383
2023-07-03,5.45205
2023-07-04,6.02739
2023-07-05,5.50684
2023-07-06,5.61643
2023-07-07,4.19178
2023-07-08,3.04109
2023-07-09,3.42465
2023-07-10,4.49315
2023-07-11,4.9041
2023-07-12,5.23287
2023-07-13,5.75342
2023-07-14,4.49315
2023-07-15,2.68493
2023-07-16,2.9315
2023-07-17,4.38356
2023-07-18,5.20547
2023-07-19,5.28767
2023-07-20,5.53424
2023-07-21,4.35616
2023-07-22,3.31506
2023-07-23,2.35616
2023-07-24,4.38356
2023-07-25,5.9452
2023-07-26,5.53424
2023-07-27,7.23287
2023-07-28,4.9041
2023-07-29,2.71232
2023-07-30,2.87671
2023-07-31,5.67123
2023-08-01,6.27397
2023-08-02,6.38356
2023-08-03,5.34246
2023-08-04,4.49315
2023-08-05,2.65753
2023-08-06,2.84931
2023-08-07,4.76712
2023-08-08,5.47945
2023-08-09,5.39726
2023-08-10,5.34246
2023-08-11,5.34246
2023-08-12,2.9315
2023-08-13,3.09589
2023-08-14,4.71232
2023-08-15,4.35616
2023-08-16,5.9452
2023-08-17,5.42465
2023-08-18,4.13698
2023-08-19,3.17808
2023-08-20,3.23287
2023-08-21,5.34246
2023-08-22,4.9589
2023-08-23,5.04109
2023-08-24,5.42465
2023-08-25,4.73972
2023-08-26,2.84931
2023-08-27,3.26027
2023-08-28,5.09589
2023-08-29,5.31506
2023-08-30,5.45205
2023-08-31,5.04109
2023-09-01,4.68493
2023-09-02,3.67123
2023-09-03,3.23287
2023-09-04,5.83561
2023-09-05,5.9178
2023-09-06,6.65753
2023-09-07,5.26027
2023-09-08,4.79452
2023-09-09,3.64383
2023-09-10,4.02739
2023-09-11,5.89041
2023-09-12,6.27397
2023-09-13,6.63013
2023-09-14,6.52054
2023-09-15,6.35616
2023-09-16,4.41095
2023-09-17,3.9726
2023-09-18,6.87671
2023-09-19,7.20547
2023-09-20,7.31506
2023-09-21,6.27397
2023-09-22,5.89041
2023-09-23,3.61643
2023-09-24,4.0
2023-09-25,7.04109
2023-09-26,6.63013
2023-09-27,5.78082
2023-09-28,3.09589
2023-09-29,3.23287
2023-09-30,3.61643
2023-10-01,3.42465
2023-10-02,4.08219
2023-10-03,4.41095
2023-10-04,7.47945
2023-10-05,6.71232
2023-10-06,6.46575
2023-10-07,5.06849
2023-10-08,4.46575
2023-10-09,4.9589
2023-10-10,6.79452
2023-10-11,6.84931
2023-10-12,7.31506
2023-10-13,6.24657
2023-10-14,4.60273
2023-10-15,4.9589
2023-10-16,6.9863
2023-10-17,7.15068
2023-10-18,7.39726
2023-10-19,6.54794
2023-10-20,5.61643
2023-10-21,4.19178
2023-10-22,4.16438
2023-10-23,6.71232
2023-10-24,6.52054
2023-10-25,7.01369
2023-10-26,6.08219
2023-10-27,5.53424
2023-10-28,3.34246
2023-10-29,2.71232
2023-10-30,6.10958
2023-10-31,5.89041
2023-11-01,5.69863
2023-11-02,5.23287
2023-11-03,6.68493
2023-11-04,2.84931
2023-11-05,3.17808
2023-11-06,5.9726
2023-11-07,5.50684
2023-11-08,6.24657
2023-11-09,5.58904
2023-11-10,7.01369
2023-11-11,3.34246
2023-11-12,3.12328
2023-11-13,6.84931
2023-11-14,6.9041
2023-11-15,6.24657
2023-11-16,6.87671
2023-11-17,5.61643
2023-11-18,3.47945
2023-11-19,4.21917
2023-11-20,6.76712
2023-11-21,7.72602
2023-11-22,6.57534
2023-11-23,6.32876
2023-11-24,6.49315
2023-11-25,4.21917
2023-11-26,4.84931
2023-11-27,6.79452
2023-11-28,8.60273
2023-11-29,7.80821
2023-11-30,9.47945
2023-12-01,6.54794
2023-12-02,4.76712
2023-12-03,6.27397
2023-12-04,7.56164
2023-12-05,11.12328
2023-12-06,10.08219
2023-12-07,8.9041
2023-12-08,9.39726
2023-12-09,5.9452
2023-12-10,6.19178
2023-12-11,10.63013
2023-12-12,10.9589
2023-12-13,11.31506
2023-12-14,10.68493
2023-12-15,11.80821
2023-12-16,6.08219
2023-12-17,6.19178
2023-12-18,11.26027
2023-12-19,10.9041
2023-12-20,13.20547
2023-12-21,11.39726
2023-12-22,13.12328
2023-12-23,5.15068
2023-12-24,5.47945
2023-12-25,7.89041
2023-12-26,26.84931
2023-12-27,26.43835
2023-12-28,13.78082
2023-12-29,9.20547
2023-12-30,4.73972
2023-12-31,4.16438
2024-01-01,4.9041
2024-01-02,8.9315
2024-01-03,9.39726
2024-01-04,7.9452
2024-01-05,7.36986
2024-01-06,4.32876
2024-01-07,3.9178
2024-01-08,6.87671
2024-01-09,8.05479
2024-01-10,7.01369
2024-01-11,7.83561
2024-01-12,6.65753
2024-01-13,3.9178
2024-01-14,4.49315
2024-01-15,7.39726
2024-01-16,6.87671
2024-01-17,6.73972
2024-01-18,7.50684
2024-01-19,7.06849
2024-01-20,4.84931
2024-01-21,4.13698
2024-01-22,6.10958
2024-01-23,7.09589
2024-01-24,7.9726
2024-01-25,12.35616
2024-01-26,10.71232
2024-01-27,5.56164
2024-01-28,4.9041
2024-01-29,10.63013
2024-01-30,10.54794
2024-01-31,12.21917
2024-02-01,12.84931
2024-02-02,13.34246
2024-02-03,7.09589
2024-02-04,4.82191
2024-02-05,11.17808
2024-02-06,13.09589
2024-02-07,14.19178
2024-02-08,11.28767
2024-02-09,6.27397
2024-02-10,5.12328
2024-02-11,5.64383
2024-02-12,7.67123
2024-02-13,12.76712
2024-02-14,11.58904
2024-02-15,11.80821
2024-02-16,11.56164
2024-02-17,6.68493
2024-02-18,7.36986
2024-02-19,12.54794
2024-02-20,11.45205
2024-02-21,13.12328
2024-02-22,12.68493
2024-02-23,12.76712
2024-02-24,6.68493
2024-02-25,6.71232
2024-02-26,13.06849
2024-02-27,10.87671
2024-02-28,10.9589
2024-02-29,8.84931
2024-03-01,5.47945
2024-03-02,5.58904
2024-03-03,5.61643
2024-03-04,9.31506
2024-03-05,10.41095
2024-03-06,10.84931
2024-03-07,9.78082
2024-03-08,8.63013
2024-03-09,5.01369
2024-03-10,4.49315
2024-03-11,10.05479
2024-03-12,11.12328
2024-03-13,10.84931
2024-03-14,12.30136
2024-03-15,9.20547
2024-03-16,4.79452
2024-03-17,4.38356
2024-03-18,8.9315
2024-03-19,11.75342
2024-03-20,10.38356
