date,이수화학주가
2023-05-28,1.01289
2023-05-29,1.62224
2023-05-30,5.67785
2023-05-31,62.76709
2023-06-01,64.4196
2023-06-02,42.10568
2023-06-03,4.74364
2023-06-04,2.8712
2023-06-05,24.53743
2023-06-06,3.09719
2023-06-07,52.29515
2023-06-08,28.36302
2023-06-09,24.58788
2023-06-10,3.00034
2023-06-11,2.7683
2023-06-12,28.94412
2023-06-13,27.73551
2023-06-14,74.944
2023-06-15,35.30598
2023-06-16,34.46661
2023-06-17,3.5431
2023-06-18,2.88936
2023-06-19,24.68473
2023-06-20,20.31839
2023-06-21,19.68886
2023-06-22,18.19374
2023-06-23,17.78212
2023-06-24,1.98139
2023-06-25,1.68277
2023-06-26,16.96696
2023-06-27,14.14216
2023-06-28,14.3399
2023-06-29,13.11111
2023-06-30,13.77292
2023-07-01,2.02175
2023-07-02,1.76146
2023-07-03,16.42823
2023-07-04,13.36736
2023-07-05,15.37902
2023-07-06,11.84197
2023-07-07,10.86741
2023-07-08,1.63233
2023-07-09,1.30546
2023-07-10,10.93198
2023-07-11,12.92952
2023-07-12,11.38596
2023-07-13,12.04777
2023-07-14,14.29349
2023-07-15,2.21141
2023-07-16,1.58188
2023-07-17,11.13173
2023-07-18,13.20191
2023-07-19,14.19462
2023-07-20,10.78468
2023-07-21,9.46913
2023-07-22,1.35994
2023-07-23,1.19448
2023-07-24,11.2871
2023-07-25,10.38518
2023-07-26,10.67976
2023-07-27,13.11716
2023-07-28,9.41062
2023-07-29,1.13193
2023-07-30,1.02903
2023-07-31,9.94733
2023-08-01,8.6681
2023-08-02,7.13867
2023-08-03,6.61003
2023-08-04,6.72504
2023-08-05,0.96245
2023-08-06,0.73848
2023-08-07,7.40098
2023-08-08,7.06603
2023-08-09,6.94094
2023-08-10,5.82514
2023-08-11,6.18429
2023-08-12,0.89384
2023-08-13,0.69207
2023-08-14,6.05718
2023-08-15,0.96245
2023-08-16,5.74241
2023-08-17,5.80698
2023-08-18,5.0685
2023-08-19,0.7869
2023-08-20,0.55688
2023-08-21,5.66574
2023-08-22,4.88085
2023-08-23,4.96761
2023-08-24,5.28439
2023-08-25,4.65083
2023-08-26,0.61136
2023-08-27,0.52057
2023-08-28,5.33483
2023-08-29,4.82435
2023-08-30,10.77056
2023-08-31,17.34831
2023-09-01,9.44896
2023-09-02,1.13193
2023-09-03,0.90797
2023-09-04,8.0527
2023-09-05,7.06603
2023-09-06,6.13587
2023-09-07,5.46397
2023-09-08,5.20974
2023-09-09,0.70418
2023-09-10,0.55487
2023-09-11,5.2279
2023-09-12,4.79409
2023-09-13,5.09069
2023-09-14,5.43774
2023-09-15,5.68592
2023-09-16,0.65979
2023-09-17,0.48425
2023-09-18,4.83848
2023-09-19,4.21702
2023-09-20,4.31992
2023-09-21,4.36431
2023-09-22,3.91638
2023-09-23,0.5246
2023-09-24,0.3531
2023-09-25,3.94059
2023-09-26,3.73075
2023-09-27,3.78321
2023-09-28,0.53469
2023-09-29,0.29055
2023-09-30,0.34301
2023-10-01,0.27239
2023-10-02,0.46609
2023-10-03,0.38941
2023-10-04,4.05157
2023-10-05,3.96077
2023-10-06,4.30782
2023-10-07,0.66382
2023-10-08,0.48021
2023-10-09,0.5811
2023-10-10,5.14113
2023-10-11,4.60039
2023-10-12,4.96559
2023-10-13,3.80137
2023-10-14,0.47618
2023-10-15,0.6275
2023-10-16,3.58951
2023-10-17,4.61249
2023-10-18,3.74084
2023-10-19,3.47248
2023-10-20,3.41195
2023-10-21,0.51653
2023-10-22,0.37933
2023-10-23,3.45432
2023-10-24,3.7933
2023-10-25,3.531
2023-10-26,3.39581
2023-10-27,3.52293
2023-10-28,0.47819
2023-10-29,0.31072
2023-10-30,3.44424
2023-10-31,3.32721
2023-11-01,3.71259
2023-11-02,4.61249
2023-11-03,4.46722
2023-11-04,0.68602
2023-11-05,0.50241
2023-11-06,8.40782
2023-11-07,5.24404
2023-11-08,4.21097
2023-11-09,3.77312
2023-11-10,3.13351
2023-11-11,0.45196
2023-11-12,0.34502
2023-11-13,3.31107
2023-11-14,3.92042
2023-11-15,4.29571
2023-11-16,3.8155
2023-11-17,3.01043
2023-11-18,0.50039
2023-11-19,0.37529
2023-11-20,3.85181
2023-11-21,3.61776
2023-11-22,3.07096
2023-11-23,3.31107
2023-11-24,2.90551
2023-11-25,0.38538
2023-11-26,0.37933
2023-11-27,3.6561
2023-11-28,4.18272
2023-11-29,3.59355
2023-11-30,17.05776
2023-12-01,8.87189
2023-12-02,1.05526
2023-12-03,0.94429
2023-12-04,6.38808
2023-12-05,4.72548
2023-12-06,4.58626
2023-12-07,7.97401
2023-12-08,5.38326
2023-12-09,0.70821
2023-12-10,0.80103
2023-12-11,5.88567
2023-12-12,5.02814
2023-12-13,4.08183
2023-12-14,4.87883
2023-12-15,5.2057
2023-12-16,0.60329
2023-12-17,0.57303
2023-12-18,5.28237
2023-12-19,4.39054
2023-12-20,5.19158
2023-12-21,4.17465
2023-12-22,4.19684
2023-12-23,0.58513
2023-12-24,0.5246
2023-12-25,0.57303
2023-12-26,4.11613
2023-12-27,4.27352
2023-12-28,4.30378
2023-12-29,1.56372
2023-12-30,0.4217
2023-12-31,0.35713
2024-01-01,0.43784
2024-01-02,4.57617
2024-01-03,3.45432
2024-01-04,3.60767
2024-01-05,6.42238
2024-01-06,1.18238
2024-01-07,0.78489
2024-01-08,5.16333
2024-01-09,4.86269
2024-01-10,3.9184
2024-01-11,4.08587
2024-01-12,3.40186
2024-01-13,0.43582
2024-01-14,0.53065
2024-01-15,3.95068
2024-01-16,3.39379
2024-01-17,3.19404
2024-01-18,3.39379
2024-01-19,3.39177
2024-01-20,0.52662
2024-01-21,0.40354
2024-01-22,3.82155
2024-01-23,4.00718
2024-01-24,4.89296
2024-01-25,8.43606
2024-01-26,4.64478
2024-01-27,0.53065
2024-01-28,0.47416
2024-01-29,4.28159
2024-01-30,3.8155
2024-01-31,3.18193
2024-02-01,3.07701
2024-02-02,4.01928
2024-02-03,0.57908
2024-02-04,0.56496
2024-02-05,4.23316
2024-02-06,12.38877
2024-02-07,6.31141
2024-02-08,4.85462
2024-02-09,0.61943
2024-02-10,0.52258
2024-02-11,0.49434
2024-02-12,0.61136
2024-02-13,5.65969
2024-02-14,4.26141
2024-02-15,4.97972
2024-02-16,4.8183
2024-02-17,0.60329
2024-02-18,0.59522
2024-02-19,4.48941
2024-02-20,4.19684
2024-02-21,4.54994
2024-02-22,5.48213
2024-02-23,4.47529
2024-02-24,0.82524
2024-02-25,0.57303
2024-02-26,14.05338
2024-02-27,9.568
2024-02-28,8.41992
2024-02-29,6.63828
2024-03-01,0.89384
2024-03-02,0.65979
2024-03-03,0.62952
2024-03-04,6.04507
2024-03-05,7.59871
2024-03-06,6.2307
2024-03-07,8.14349
2024-03-08,8.87391
2024-03-09,0.98262
2024-03-10,0.83129
2024-03-11,6.43449
2024-03-12,9.74758
2024-03-13,6.9026
2024-03-14,5.47002
2024-03-15,4.85865
2024-03-16,0.59926
2024-03-17,1.04517
2024-03-18,8.12735
2024-03-19,5.36308
2024-03-20,4.78198
