date,감정평가
2021-02-01,43.76237
2021-02-02,44.15841
2021-02-03,42.17821
2021-02-04,52.67326
2021-02-05,42.17821
2021-02-06,22.57425
2021-02-07,20.79207
2021-02-08,40.99009
2021-02-09,38.81188
2021-02-10,31.28712
2021-02-11,13.26732
2021-02-12,11.28712
2021-02-13,11.28712
2021-02-14,17.0297
2021-02-15,45.74257
2021-02-16,42.77227
2021-02-17,42.77227
2021-02-18,42.57425
2021-02-19,41.18811
2021-02-20,17.42574
2021-02-21,16.83168
2021-02-22,44.95049
2021-02-23,39.60396
2021-02-24,36.63366
2021-02-25,42.77227
2021-02-26,39.40594
2021-02-27,12.87128
2021-02-28,14.85148
2021-03-01,18.21782
2021-03-02,43.56435
2021-03-03,46.93069
2021-03-04,44.75247
2021-03-05,38.61386
2021-03-06,19.20792
2021-03-07,19.0099
2021-03-08,43.16831
2021-03-09,41.98019
2021-03-10,45.14851
2021-03-11,48.31683
2021-03-12,42.17821
2021-03-13,19.60396
2021-03-14,18.61386
2021-03-15,39.20792
2021-03-16,47.52475
2021-03-17,55.84158
2021-03-18,48.71287
2021-03-19,46.13861
2021-03-20,21.18811
2021-03-21,20.99009
2021-03-22,42.17821
2021-03-23,57.22772
2021-03-24,51.48514
2021-03-25,40.79207
2021-03-26,41.18811
2021-03-27,19.80198
2021-03-28,18.61386
2021-03-29,43.36633
2021-03-30,51.0891
2021-03-31,38.41584
2021-04-01,42.77227
2021-04-02,41.38613
2021-04-03,16.43564
2021-04-04,15.44554
2021-04-05,43.76237
2021-04-06,45.54455
2021-04-07,42.57425
2021-04-08,48.31683
2021-04-09,40.39603
2021-04-10,17.82178
2021-04-11,20.59405
2021-04-12,48.51485
2021-04-13,43.96039
2021-04-14,42.37623
2021-04-15,45.14851
2021-04-16,39.0099
2021-04-17,21.18811
2021-04-18,17.42574
2021-04-19,45.54455
2021-04-20,37.22772
2021-04-21,51.28712
2021-04-22,58.81188
2021-04-23,49.50495
2021-04-24,26.53465
2021-04-25,20.59405
2021-04-26,47.32673
2021-04-27,50.69306
2021-04-28,49.30693
2021-04-29,44.75247
2021-04-30,43.56435
2021-05-01,19.40594
2021-05-02,15.0495
2021-05-03,36.83168
2021-05-04,44.35643
2021-05-05,22.17821
2021-05-06,48.31683
2021-05-07,36.83168
2021-05-08,22.97029
2021-05-09,17.42574
2021-05-10,50.89108
2021-05-11,45.34653
2021-05-12,38.81188
2021-05-13,39.20792
2021-05-14,36.0396
2021-05-15,15.64356
2021-05-16,25.14851
2021-05-17,45.94059
2021-05-18,40.59405
2021-05-19,18.41584
2021-05-20,41.78217
2021-05-21,36.23762
2021-05-22,16.0396
2021-05-23,14.0594
2021-05-24,47.52475
2021-05-25,45.34653
2021-05-26,39.20792
2021-05-27,49.90099
2021-05-28,39.40594
2021-05-29,21.18811
2021-05-30,17.0297
2021-05-31,41.78217
2021-06-01,44.35643
2021-06-02,45.54455
2021-06-03,43.56435
2021-06-04,48.31683
2021-06-05,18.81188
2021-06-06,20.0
2021-06-07,41.18811
2021-06-08,47.12871
2021-06-09,48.91089
2021-06-10,47.92079
2021-06-11,40.79207
2021-06-12,15.84158
2021-06-13,13.86138
2021-06-14,48.31683
2021-06-15,51.0891
2021-06-16,42.57425
2021-06-17,39.80198
2021-06-18,37.82178
2021-06-19,16.63366
2021-06-20,18.0198
2021-06-21,42.77227
2021-06-22,51.88118
2021-06-23,44.55445
2021-06-24,46.13861
2021-06-25,37.42574
2021-06-26,18.41584
2021-06-27,14.0594
2021-06-28,40.19801
2021-06-29,40.79207
2021-06-30,43.96039
2021-07-01,39.80198
2021-07-02,30.49504
2021-07-03,17.42574
2021-07-04,16.23762
2021-07-05,45.74257
2021-07-06,42.37623
2021-07-07,40.39603
2021-07-08,43.56435
2021-07-09,30.29702
2021-07-10,17.42574
2021-07-11,12.0792
2021-07-12,45.54455
2021-07-13,40.59405
2021-07-14,45.54455
2021-07-15,40.0
2021-07-16,37.62376
2021-07-17,15.44554
2021-07-18,16.83168
2021-07-19,46.93069
2021-07-20,43.96039
2021-07-21,43.56435
2021-07-22,35.84158
2021-07-23,40.99009
2021-07-24,10.099
2021-07-25,15.0495
2021-07-26,39.20792
2021-07-27,35.84158
2021-07-28,40.0
2021-07-29,36.0396
2021-07-30,32.27722
2021-07-31,14.85148
2021-08-01,12.87128
2021-08-02,34.85148
2021-08-03,42.97029
2021-08-04,40.79207
2021-08-05,37.42574
2021-08-06,36.43564
2021-08-07,14.65346
2021-08-08,17.62376
2021-08-09,45.14851
2021-08-10,42.37623
2021-08-11,46.13861
2021-08-12,41.58415
2021-08-13,36.63366
2021-08-14,17.22772
2021-08-15,15.84158
2021-08-16,19.0099
2021-08-17,42.17821
2021-08-18,50.29702
2021-08-19,49.10891
2021-08-20,47.12871
2021-08-21,23.96039
2021-08-22,17.22772
2021-08-23,56.43564
2021-08-24,43.56435
2021-08-25,47.92079
2021-08-26,47.72277
2021-08-27,35.0495
2021-08-28,15.24752
2021-08-29,16.23762
2021-08-30,36.83168
2021-08-31,47.12871
2021-09-01,40.39603
2021-09-02,40.99009
2021-09-03,40.99009
2021-09-04,20.19801
2021-09-05,20.79207
2021-09-06,41.18811
2021-09-07,42.17821
2021-09-08,39.60396
2021-09-09,38.81188
2021-09-10,35.44554
2021-09-11,13.46534
2021-09-12,15.0495
2021-09-13,38.21782
2021-09-14,42.17821
2021-09-15,33.46534
2021-09-16,32.47524
2021-09-17,25.54455
2021-09-18,10.29702
2021-09-19,9.50495
2021-09-20,9.10891
2021-09-21,12.27722
2021-09-22,12.87128
2021-09-23,38.81188
2021-09-24,34.45544
2021-09-25,13.46534
2021-09-26,15.44554
2021-09-27,40.39603
2021-09-28,40.19801
2021-09-29,37.42574
2021-09-30,39.80198
2021-10-01,29.30693
2021-10-02,15.24752
2021-10-03,13.46534
2021-10-04,20.39603
2021-10-05,38.41584
2021-10-06,40.39603
2021-10-07,36.0396
2021-10-08,44.55445
2021-10-09,12.87128
2021-10-10,14.65346
2021-10-11,16.63366
2021-10-12,38.21782
2021-10-13,40.59405
2021-10-14,44.55445
2021-10-15,39.20792
2021-10-16,19.40594
2021-10-17,13.46534
2021-10-18,37.42574
2021-10-19,49.10891
2021-10-20,41.58415
2021-10-21,46.13861
2021-10-22,40.0
2021-10-23,16.63366
2021-10-24,20.59405
2021-10-25,43.16831
2021-10-26,41.98019
2021-10-27,40.19801
2021-10-28,39.40594
2021-10-29,36.83168
2021-10-30,15.24752
2021-10-31,13.66336
2021-11-01,38.21782
2021-11-02,38.61386
2021-11-03,42.17821
2021-11-04,39.20792
2021-11-05,32.0792
2021-11-06,15.0495
2021-11-07,12.0792
2021-11-08,46.53465
2021-11-09,52.87128
2021-11-10,48.91089
2021-11-11,41.18811
2021-11-12,37.22772
2021-11-13,14.45544
2021-11-14,12.47524
2021-11-15,43.96039
2021-11-16,42.57425
2021-11-17,41.38613
2021-11-18,39.40594
2021-11-19,36.23762
2021-11-20,14.25742
2021-11-21,13.0693
2021-11-22,37.62376
2021-11-23,43.16831
2021-11-24,39.40594
2021-11-25,34.85148
2021-11-26,31.68316
2021-11-27,14.25742
2021-11-28,13.46534
2021-11-29,33.46534
2021-11-30,43.76237
2021-12-01,42.57425
2021-12-02,44.35643
2021-12-03,30.89108
2021-12-04,16.23762
2021-12-05,17.62376
2021-12-06,40.39603
2021-12-07,48.71287
2021-12-08,39.20792
2021-12-09,43.36633
2021-12-10,34.65346
2021-12-11,14.65346
2021-12-12,13.86138
2021-12-13,37.82178
2021-12-14,33.46534
2021-12-15,45.74257
2021-12-16,43.76237
2021-12-17,41.98019
2021-12-18,15.0495
2021-12-19,12.27722
2021-12-20,42.17821
2021-12-21,35.64356
2021-12-22,43.56435
2021-12-23,40.0
2021-12-24,32.0792
2021-12-25,12.47524
2021-12-26,13.46534
2021-12-27,38.0198
2021-12-28,43.96039
2021-12-29,33.26732
2021-12-30,33.86138
2021-12-31,21.38613
2022-01-01,10.099
2022-01-02,13.66336
2022-01-03,36.23762
2022-01-04,42.77227
2022-01-05,43.76237
2022-01-06,43.56435
2022-01-07,36.43564
2022-01-08,12.87128
2022-01-09,14.25742
2022-01-10,40.39603
2022-01-11,41.38613
2022-01-12,42.37623
2022-01-13,38.0198
2022-01-14,34.85148
2022-01-15,16.83168
2022-01-16,13.26732
2022-01-17,37.62376
2022-01-18,38.0198
2022-01-19,36.63366
2022-01-20,45.74257
2022-01-21,35.64356
2022-01-22,12.67326
2022-01-23,15.0495
2022-01-24,42.77227
2022-01-25,42.77227
2022-01-26,39.40594
2022-01-27,38.0198
2022-01-28,24.35643
2022-01-29,11.68316
2022-01-30,11.88118
2022-01-31,10.29702
2022-02-01,12.0792
2022-02-02,13.66336
2022-02-03,43.96039
2022-02-04,43.36633
2022-02-05,16.43564
2022-02-06,14.65346
2022-02-07,39.20792
2022-02-08,39.80198
2022-02-09,43.16831
2022-02-10,40.0
2022-02-11,40.99009
2022-02-12,12.0792
2022-02-13,14.45544
2022-02-14,52.87128
2022-02-15,40.59405
2022-02-16,43.36633
2022-02-17,54.0594
2022-02-18,43.16831
2022-02-19,14.25742
2022-02-20,18.0198
2022-02-21,44.55445
2022-02-22,39.40594
2022-02-23,31.48514
2022-02-24,33.66336
2022-02-25,39.0099
2022-02-26,14.25742
2022-02-27,13.86138
2022-02-28,32.0792
2022-03-01,15.24752
2022-03-02,38.61386
2022-03-03,39.40594
2022-03-04,33.66336
2022-03-05,17.0297
2022-03-06,14.25742
2022-03-07,48.51485
2022-03-08,43.36633
2022-03-09,15.44554
2022-03-10,34.0594
2022-03-11,35.84158
2022-03-12,16.83168
2022-03-13,15.24752
2022-03-14,43.76237
2022-03-15,50.29702
2022-03-16,45.14851
2022-03-17,36.0396
2022-03-18,36.63366
2022-03-19,14.45544
2022-03-20,16.83168
2022-03-21,42.57425
2022-03-22,43.56435
2022-03-23,47.92079
2022-03-24,41.18811
2022-03-25,30.69306
2022-03-26,15.84158
2022-03-27,19.60396
2022-03-28,39.0099
2022-03-29,40.0
2022-03-30,41.78217
2022-03-31,38.81188
2022-04-01,39.20792
2022-04-02,17.82178
2022-04-03,12.67326
2022-04-04,45.74257
2022-04-05,36.0396
2022-04-06,40.39603
2022-04-07,41.18811
2022-04-08,36.63366
2022-04-09,15.24752
2022-04-10,15.84158
2022-04-11,42.57425
2022-04-12,36.63366
2022-04-13,45.74257
2022-04-14,41.18811
2022-04-15,33.46534
2022-04-16,16.83168
2022-04-17,15.0495
2022-04-18,43.76237
2022-04-19,41.18811
2022-04-20,41.78217
2022-04-21,34.85148
2022-04-22,39.60396
2022-04-23,17.62376
2022-04-24,18.81188
2022-04-25,43.56435
2022-04-26,44.95049
2022-04-27,37.82178
2022-04-28,40.39603
2022-04-29,35.44554
2022-04-30,11.28712
2022-05-01,13.0693
2022-05-02,36.23762
2022-05-03,39.60396
2022-05-04,37.62376
2022-05-05,16.23762
2022-05-06,31.68316
2022-05-07,11.48514
2022-05-08,9.30693
2022-05-09,45.74257
2022-05-10,47.92079
2022-05-11,42.37623
2022-05-12,44.95049
2022-05-13,38.0198
2022-05-14,17.0297
2022-05-15,12.87128
2022-05-16,38.61386
2022-05-17,39.80198
2022-05-18,36.63366
2022-05-19,35.44554
2022-05-20,33.66336
2022-05-21,14.45544
2022-05-22,15.44554
2022-05-23,43.36633
2022-05-24,41.98019
2022-05-25,39.60396
2022-05-26,35.84158
2022-05-27,32.67326
2022-05-28,12.0792
2022-05-29,12.47524
2022-05-30,36.23762
2022-05-31,36.0396
2022-06-01,19.40594
2022-06-02,36.83168
2022-06-03,32.67326
2022-06-04,14.65346
2022-06-05,12.47524
2022-06-06,16.23762
2022-06-07,43.36633
2022-06-08,45.34653
2022-06-09,41.58415
2022-06-10,31.0891
2022-06-11,14.65346
2022-06-12,12.47524
2022-06-13,35.84158
2022-06-14,31.88118
2022-06-15,43.56435
2022-06-16,37.22772
2022-06-17,27.52475
2022-06-18,18.0198
2022-06-19,22.17821
2022-06-20,40.79207
2022-06-21,44.35643
2022-06-22,41.98019
2022-06-23,39.0099
2022-06-24,39.40594
2022-06-25,16.23762
2022-06-26,15.64356
2022-06-27,34.65346
2022-06-28,39.80198
2022-06-29,37.62376
2022-06-30,37.62376
2022-07-01,27.12871
2022-07-02,11.28712
2022-07-03,11.68316
2022-07-04,41.98019
2022-07-05,38.61386
2022-07-06,43.96039
2022-07-07,43.36633
2022-07-08,40.59405
2022-07-09,12.67326
2022-07-10,15.0495
2022-07-11,47.52475
2022-07-12,45.54455
2022-07-13,35.64356
2022-07-14,47.52475
2022-07-15,39.20792
2022-07-16,15.84158
2022-07-17,14.25742
2022-07-18,39.80198
2022-07-19,43.36633
2022-07-20,40.19801
2022-07-21,39.20792
2022-07-22,35.44554
2022-07-23,15.44554
2022-07-24,13.66336
2022-07-25,44.75247
2022-07-26,40.39603
2022-07-27,36.23762
2022-07-28,38.0198
2022-07-29,31.28712
2022-07-30,14.85148
2022-07-31,11.28712
2022-08-01,30.49504
2022-08-02,40.39603
2022-08-03,38.41584
2022-08-04,39.80198
2022-08-05,45.54455
2022-08-06,14.85148
2022-08-07,13.26732
2022-08-08,44.15841
2022-08-09,37.42574
2022-08-10,39.20792
2022-08-11,39.80198
2022-08-12,29.50495
2022-08-13,12.27722
2022-08-14,14.25742
2022-08-15,20.39603
2022-08-16,42.17821
2022-08-17,40.59405
2022-08-18,37.22772
2022-08-19,32.0792
2022-08-20,18.81188
2022-08-21,13.26732
2022-08-22,37.0297
2022-08-23,39.80198
2022-08-24,42.37623
2022-08-25,39.20792
2022-08-26,38.81188
2022-08-27,12.27722
2022-08-28,12.0792
2022-08-29,36.63366
2022-08-30,42.37623
2022-08-31,40.39603
2022-09-01,35.64356
2022-09-02,32.27722
2022-09-03,12.0792
2022-09-04,11.88118
2022-09-05,38.61386
2022-09-06,40.0
2022-09-07,32.27722
2022-09-08,29.90099
2022-09-09,10.29702
2022-09-10,8.71287
2022-09-11,8.71287
2022-09-12,13.0693
2022-09-13,47.12871
2022-09-14,45.54455
2022-09-15,41.38613
2022-09-16,40.99009
2022-09-17,15.64356
2022-09-18,11.68316
2022-09-19,43.16831
2022-09-20,47.12871
2022-09-21,42.17821
2022-09-22,41.58415
2022-09-23,32.67326
2022-09-24,10.099
2022-09-25,10.49504
2022-09-26,32.47524
2022-09-27,41.78217
2022-09-28,38.61386
2022-09-29,33.86138
2022-09-30,35.0495
2022-10-01,17.62376
2022-10-02,15.24752
2022-10-03,18.0198
2022-10-04,48.71287
2022-10-05,36.0396
2022-10-06,42.37623
2022-10-07,31.48514
2022-10-08,15.0495
2022-10-09,9.30693
2022-10-10,16.43564
2022-10-11,45.54455
2022-10-12,48.11881
2022-10-13,39.0099
2022-10-14,34.85148
2022-10-15,14.25742
2022-10-16,16.63366
2022-10-17,41.98019
2022-10-18,54.45544
2022-10-19,51.88118
2022-10-20,41.18811
2022-10-21,33.0693
2022-10-22,14.45544
2022-10-23,14.45544
2022-10-24,35.84158
2022-10-25,39.40594
2022-10-26,43.76237
2022-10-27,43.56435
2022-10-28,35.24752
2022-10-29,16.83168
2022-10-30,12.0792
2022-10-31,36.43564
2022-11-01,37.42574
2022-11-02,37.82178
2022-11-03,41.38613
2022-11-04,34.85148
2022-11-05,13.66336
2022-11-06,16.43564
2022-11-07,44.55445
2022-11-08,36.23762
2022-11-09,38.61386
2022-11-10,39.60396
2022-11-11,36.63366
2022-11-12,15.0495
2022-11-13,12.87128
2022-11-14,43.76237
2022-11-15,44.55445
2022-11-16,47.12871
2022-11-17,37.22772
2022-11-18,38.41584
2022-11-19,15.0495
2022-11-20,14.0594
2022-11-21,40.0
2022-11-22,39.20792
2022-11-23,39.0099
2022-11-24,39.0099
2022-11-25,29.50495
2022-11-26,9.70297
2022-11-27,13.26732
2022-11-28,33.66336
2022-11-29,34.0594
2022-11-30,38.81188
2022-12-01,41.18811
2022-12-02,36.43564
2022-12-03,9.90099
2022-12-04,9.70297
2022-12-05,42.37623
2022-12-06,42.77227
2022-12-07,45.54455
2022-12-08,37.0297
2022-12-09,45.94059
2022-12-10,12.87128
2022-12-11,12.87128
2022-12-12,50.49504
2022-12-13,42.97029
2022-12-14,40.0
2022-12-15,39.0099
2022-12-16,44.75247
2022-12-17,14.25742
2022-12-18,10.49504
2022-12-19,42.77227
2022-12-20,44.15841
2022-12-21,37.82178
2022-12-22,38.41584
2022-12-23,29.90099
2022-12-24,12.67326
2022-12-25,10.49504
2022-12-26,37.42574
2022-12-27,37.0297
2022-12-28,39.60396
2022-12-29,38.21782
2022-12-30,26.13861
2022-12-31,11.48514
2023-01-01,10.099
2023-01-02,36.43564
2023-01-03,40.39603
2023-01-04,38.61386
2023-01-05,34.0594
2023-01-06,39.20792
2023-01-07,16.23762
2023-01-08,15.64356
2023-01-09,40.99009
2023-01-10,43.96039
2023-01-11,45.94059
2023-01-12,39.40594
2023-01-13,35.0495
2023-01-14,13.46534
2023-01-15,16.83168
2023-01-16,44.55445
2023-01-17,40.79207
2023-01-18,36.83168
2023-01-19,33.46534
2023-01-20,26.53465
2023-01-21,12.67326
2023-01-22,9.50495
2023-01-23,12.27722
2023-01-24,16.23762
2023-01-25,52.67326
2023-01-26,52.47524
2023-01-27,45.94059
2023-01-28,26.13861
2023-01-29,21.38613
2023-01-30,55.24752
2023-01-31,50.69306
2023-02-01,78.61386
2023-02-02,100.0
2023-02-03,58.41584
2023-02-04,22.57425
2023-02-05,20.99009
2023-02-06,49.50495
2023-02-07,50.49504
2023-02-08,51.68316
2023-02-09,43.36633
2023-02-10,50.099
2023-02-11,19.0099
2023-02-12,30.29702
2023-02-13,57.22772
2023-02-14,51.68316
2023-02-15,49.50495
2023-02-16,43.76237
2023-02-17,45.94059
2023-02-18,18.0198
2023-02-19,18.0198
2023-02-20,46.53465
2023-02-21,53.0693
2023-02-22,51.28712
2023-02-23,49.10891
2023-02-24,37.22772
2023-02-25,16.63366
2023-02-26,17.82178
2023-02-27,46.13861
2023-02-28,40.59405
2023-03-01,19.80198
2023-03-02,35.84158
2023-03-03,34.85148
2023-03-04,14.85148
2023-03-05,20.39603
2023-03-06,48.31683
2023-03-07,44.95049
2023-03-08,45.54455
2023-03-09,41.38613
2023-03-10,37.82178
2023-03-11,14.85148
2023-03-12,14.45544
2023-03-13,44.35643
2023-03-14,48.91089
2023-03-15,38.0198
2023-03-16,51.0891
2023-03-17,45.74257
2023-03-18,18.61386
2023-03-19,16.0396
2023-03-20,44.75247
2023-03-21,49.90099
2023-03-22,45.54455
2023-03-23,62.17821
2023-03-24,49.10891
2023-03-25,23.16831
2023-03-26,13.46534
2023-03-27,46.73267
2023-03-28,45.54455
2023-03-29,61.18811
2023-03-30,47.52475
2023-03-31,37.42574
2023-04-01,14.85148
2023-04-02,16.23762
2023-04-03,42.17821
2023-04-04,49.30693
2023-04-05,44.95049
2023-04-06,41.18811
2023-04-07,43.76237
2023-04-08,21.98019
2023-04-09,16.63366
2023-04-10,42.77227
2023-04-11,44.15841
2023-04-12,46.53465
2023-04-13,40.19801
2023-04-14,41.98019
2023-04-15,14.65346
2023-04-16,18.81188
2023-04-17,43.96039
2023-04-18,49.70297
2023-04-19,42.97029
2023-04-20,46.13861
2023-04-21,34.45544
2023-04-22,15.84158
2023-04-23,20.59405
2023-04-24,46.53465
2023-04-25,41.78217
2023-04-26,41.38613
2023-04-27,46.73267
2023-04-28,40.99009
2023-04-29,15.84158
2023-04-30,13.66336
2023-05-01,24.95049
2023-05-02,46.73267
2023-05-03,50.69306
2023-05-04,37.82178
2023-05-05,18.81188
2023-05-06,15.64356
2023-05-07,13.86138
2023-05-08,50.29702
2023-05-09,43.96039
2023-05-10,45.74257
2023-05-11,42.97029
2023-05-12,38.61386
2023-05-13,15.24752
2023-05-14,16.43564
2023-05-15,45.54455
2023-05-16,45.54455
2023-05-17,44.55445
2023-05-18,40.19801
2023-05-19,37.62376
2023-05-20,15.84158
2023-05-21,18.41584
2023-05-22,40.39603
2023-05-23,47.32673
2023-05-24,39.20792
2023-05-25,40.0
2023-05-26,35.24752
2023-05-27,13.86138
2023-05-28,14.85148
2023-05-29,18.0198
2023-05-30,41.18811
