date,ISA중개형
2021-10-31,9.31372
2021-11-01,18.54575
2021-11-02,19.30827
2021-11-03,16.69389
2021-11-04,15.08714
2021-11-05,15.57734
2021-11-06,8.16993
2021-11-07,9.28649
2021-11-08,16.72113
2021-11-09,15.25054
2021-11-10,13.64379
2021-11-11,12.0915
2021-11-12,12.82679
2021-11-13,7.29847
2021-11-14,8.41503
2021-11-15,13.15359
2021-11-16,13.83442
2021-11-17,14.86928
2021-11-18,14.07952
2021-11-19,11.683
2021-11-20,7.6525
2021-11-21,8.98692
2021-11-22,14.35185
2021-11-23,11.3562
2021-11-24,11.32897
2021-11-25,11.73747
2021-11-26,9.72222
2021-11-27,5.50108
2021-11-28,6.42701
2021-11-29,10.89324
2021-11-30,13.77995
2021-12-01,11.4379
2021-12-02,10.92047
2021-12-03,11.7647
2021-12-04,7.67973
2021-12-05,8.11546
2021-12-06,12.55446
2021-12-07,13.42592
2021-12-08,13.15359
2021-12-09,14.21568
2021-12-10,13.53485
2021-12-11,7.9793
2021-12-12,9.04139
2021-12-13,12.69063
2021-12-14,13.42592
2021-12-15,14.07952
2021-12-16,11.79193
2021-12-17,11.62854
2021-12-18,6.18191
2021-12-19,9.55882
2021-12-20,13.23529
2021-12-21,13.15359
2021-12-22,15.33224
2021-12-23,27.04248
2021-12-24,100.0
2021-12-25,24.31917
2021-12-26,22.49455
2021-12-27,41.93899
2021-12-28,44.85294
2021-12-29,42.26579
2021-12-30,43.57298
2021-12-31,44.38997
2022-01-01,10.07625
2022-01-02,9.39542
2022-01-03,14.95098
2022-01-04,13.45315
2022-01-05,13.39869
2022-01-06,11.7647
2022-01-07,11.6013
2022-01-08,7.8976
2022-01-09,8.55119
2022-01-10,12.63616
2022-01-11,11.54684
2022-01-12,12.71786
2022-01-13,13.50762
2022-01-14,12.96296
2022-01-15,8.93246
2022-01-16,12.52723
2022-01-17,26.38888
2022-01-18,23.9379
2022-01-19,18.54575
2022-01-20,12.47276
2022-01-21,15.22331
2022-01-22,7.13507
2022-01-23,7.35294
2022-01-24,11.38344
2022-01-25,12.77233
2022-01-26,9.83115
2022-01-27,13.37145
2022-01-28,11.6013
2022-01-29,5.85511
2022-01-30,5.55555
2022-01-31,5.50108
2022-02-01,7.9793
2022-02-02,8.08823
2022-02-03,14.51525
2022-02-04,12.47276
2022-02-05,7.6525
2022-02-06,7.8976
2022-02-07,11.81917
2022-02-08,10.92047
2022-02-09,10.67538
2022-02-10,11.11111
2022-02-11,9.28649
2022-02-12,6.04575
2022-02-13,7.4074
2022-02-14,11.87363
2022-02-15,10.83877
2022-02-16,9.91285
2022-02-17,8.66013
2022-02-18,7.29847
2022-02-19,5.01089
2022-02-20,6.20915
2022-02-21,9.12309
2022-02-22,9.12309
2022-02-23,8.11546
2022-02-24,8.00653
2022-02-25,8.57843
2022-02-26,5.93681
2022-02-27,5.66448
2022-02-28,8.57843
2022-03-01,6.72657
2022-03-02,7.7342
2022-03-03,8.76906
2022-03-04,7.78867
2022-03-05,5.47385
2022-03-06,5.93681
2022-03-07,11.30174
2022-03-08,10.21241
2022-03-09,4.92919
2022-03-10,7.46187
2022-03-11,6.64488
2022-03-12,5.11982
2022-03-13,4.27559
2022-03-14,29.33006
2022-03-15,12.11873
2022-03-16,8.3061
2022-03-17,8.11546
2022-03-18,8.68736
2022-03-19,4.84749
2022-03-20,4.43899
2022-03-21,6.48148
2022-03-22,8.061
2022-03-23,8.2244
2022-03-24,8.25163
2022-03-25,8.46949
2022-03-26,5.11982
2022-03-27,4.05773
2022-03-28,6.07298
2022-03-29,7.87037
2022-03-30,6.53594
2022-03-31,7.46187
2022-04-01,6.34531
2022-04-02,4.68409
2022-04-03,5.25599
2022-04-04,7.62527
2022-04-05,8.98692
2022-04-06,7.08061
2022-04-07,7.4074
2022-04-08,7.5708
2022-04-09,4.46623
2022-04-10,4.0305
2022-04-11,6.07298
2022-04-12,6.34531
2022-04-13,7.02614
2022-04-14,6.42701
2022-04-15,6.18191
2022-04-16,3.0501
2022-04-17,3.1318
2022-04-18,5.31045
2022-04-19,6.04575
2022-04-20,6.53594
2022-04-21,6.37254
2022-04-22,5.71895
2022-04-23,3.0501
2022-04-24,3.15904
2022-04-25,6.29084
2022-04-26,6.31808
2022-04-27,6.42701
2022-04-28,5.77342
2022-04-29,6.42701
2022-04-30,3.1318
2022-05-01,3.7037
2022-05-02,5.25599
2022-05-03,5.90958
2022-05-04,4.82026
2022-05-05,3.5403
2022-05-06,5.28322
2022-05-07,2.50544
2022-05-08,3.10457
2022-05-09,5.39215
2022-05-10,5.03812
2022-05-11,4.87472
2022-05-12,4.49346
2022-05-13,4.49346
2022-05-14,2.53267
2022-05-15,2.34204
2022-05-16,4.62962
2022-05-17,5.14705
2022-05-18,4.46623
2022-05-19,4.68409
2022-05-20,4.0305
2022-05-21,2.31481
2022-05-22,2.80501
2022-05-23,5.20152
2022-05-24,4.52069
2022-05-25,4.38453
2022-05-26,4.35729
2022-05-27,4.24836
2022-05-28,3.0501
2022-05-29,3.15904
2022-05-30,5.31045
2022-05-31,4.65686
2022-06-01,3.64923
2022-06-02,4.87472
2022-06-03,4.79302
2022-06-04,2.66884
2022-06-05,2.61437
2022-06-06,2.9684
2022-06-07,4.84749
2022-06-08,5.47385
2022-06-09,4.30283
2022-06-10,4.35729
2022-06-11,2.15141
2022-06-12,2.45098
2022-06-13,4.82026
2022-06-14,5.06535
2022-06-15,4.57516
2022-06-16,4.57516
2022-06-17,4.71132
2022-06-18,2.47821
2022-06-19,2.72331
2022-06-20,5.58278
2022-06-21,4.52069
2022-06-22,3.83986
2022-06-23,4.52069
2022-06-24,4.79302
2022-06-25,2.50544
2022-06-26,2.09694
2022-06-27,4.60239
2022-06-28,3.8671
2022-06-29,3.7037
2022-06-30,3.7854
2022-07-01,3.48583
2022-07-02,2.23311
2022-07-03,1.93355
2022-07-04,3.67647
2022-07-05,3.92156
2022-07-06,3.92156
2022-07-07,3.7854
2022-07-08,3.18627
2022-07-09,2.17864
2022-07-10,1.90631
2022-07-11,3.2952
2022-07-12,3.2135
2022-07-13,3.15904
2022-07-14,3.26797
2022-07-15,3.59477
2022-07-16,2.04248
2022-07-17,2.31481
2022-07-18,5.17429
2022-07-19,4.08496
2022-07-20,4.1122
2022-07-21,4.92919
2022-07-22,5.22875
2022-07-23,2.42374
2022-07-24,2.88671
2022-07-25,5.41938
2022-07-26,8.68736
2022-07-27,5.01089
2022-07-28,3.97603
2022-07-29,4.62962
2022-07-30,2.69607
2022-07-31,2.80501
2022-08-01,4.24836
2022-08-02,4.68409
2022-08-03,4.33006
2022-08-04,4.30283
2022-08-05,4.27559
2022-08-06,2.88671
2022-08-07,2.39651
2022-08-08,4.30283
2022-08-09,4.43899
2022-08-10,4.84749
2022-08-11,5.01089
2022-08-12,5.77342
2022-08-13,2.99564
2022-08-14,3.18627
2022-08-15,2.69607
2022-08-16,6.15468
2022-08-17,5.50108
2022-08-18,5.47385
2022-08-19,4.73856
2022-08-20,3.18627
2022-08-21,3.02287
2022-08-22,4.13943
2022-08-23,4.33006
2022-08-24,4.30283
2022-08-25,4.57516
2022-08-26,5.06535
2022-08-27,2.23311
2022-08-28,2.42374
2022-08-29,5.03812
2022-08-30,4.35729
2022-08-31,4.30283
2022-09-01,4.82026
2022-09-02,3.67647
2022-09-03,2.61437
2022-09-04,2.20588
2022-09-05,3.89433
2022-09-06,4.19389
2022-09-07,3.9488
2022-09-08,4.38453
2022-09-09,2.12418
2022-09-10,2.80501
2022-09-11,2.28758
2022-09-12,2.72331
2022-09-13,6.15468
2022-09-14,5.17429
2022-09-15,5.41938
2022-09-16,3.73093
2022-09-17,2.36928
2022-09-18,2.53267
2022-09-19,3.34967
2022-09-20,4.0305
2022-09-21,4.24836
2022-09-22,4.0305
2022-09-23,3.67647
2022-09-24,1.77015
2022-09-25,1.93355
2022-09-26,3.51307
2022-09-27,4.13943
2022-09-28,3.3769
2022-09-29,3.40413
2022-09-30,3.02287
2022-10-01,1.44335
2022-10-02,1.44335
2022-10-03,2.01525
2022-10-04,2.66884
2022-10-05,3.73093
2022-10-06,2.99564
2022-10-07,2.83224
2022-10-08,1.08932
2022-10-09,1.77015
2022-10-10,1.87908
2022-10-11,2.85947
2022-10-12,2.64161
2022-10-13,2.66884
2022-10-14,2.58714
2022-10-15,1.49782
2022-10-16,1.49782
2022-10-17,4.0305
2022-10-18,4.0305
2022-10-19,4.05773
2022-10-20,2.85947
2022-10-21,3.0501
2022-10-22,1.63398
2022-10-23,2.01525
2022-10-24,2.91394
2022-10-25,3.56753
2022-10-26,3.7854
2022-10-27,3.0501
2022-10-28,2.9684
2022-10-29,1.77015
2022-10-30,1.49782
2022-10-31,2.9684
2022-11-01,3.4586
2022-11-02,3.40413
2022-11-03,4.76579
2022-11-04,2.91394
2022-11-05,2.17864
2022-11-06,2.91394
2022-11-07,4.76579
2022-11-08,4.16666
2022-11-09,4.13943
2022-11-10,4.08496
2022-11-11,4.30283
2022-11-12,3.24074
2022-11-13,3.67647
2022-11-14,4.73856
2022-11-15,5.17429
2022-11-16,5.82788
2022-11-17,3.89433
2022-11-18,4.16666
2022-11-19,1.98801
2022-11-20,3.0501
2022-11-21,4.90196
2022-11-22,4.84749
2022-11-23,5.01089
2022-11-24,3.622
2022-11-25,4.05773
2022-11-26,2.75054
2022-11-27,2.39651
2022-11-28,3.67647
2022-11-29,3.4586
2022-11-30,4.33006
2022-12-01,4.62962
2022-12-02,3.48583
2022-12-03,2.58714
2022-12-04,2.47821
2022-12-05,4.00326
2022-12-06,4.05773
2022-12-07,4.73856
2022-12-08,4.73856
2022-12-09,3.97603
2022-12-10,2.31481
2022-12-11,3.32244
2022-12-12,4.46623
2022-12-13,4.19389
2022-12-14,4.62962
2022-12-15,3.9488
2022-12-16,3.3769
2022-12-17,2.45098
2022-12-18,2.39651
2022-12-19,3.83986
2022-12-20,4.52069
2022-12-21,3.59477
2022-12-22,4.30283
2022-12-23,4.24836
2022-12-24,2.53267
2022-12-25,3.1318
2022-12-26,4.73856
2022-12-27,6.78104
2022-12-28,5.63725
2022-12-29,7.13507
2022-12-30,4.38453
2022-12-31,2.85947
2023-01-01,2.23311
2023-01-02,3.48583
2023-01-03,3.3769
2023-01-04,3.59477
2023-01-05,3.07734
2023-01-06,2.80501
2023-01-07,2.28758
2023-01-08,3.02287
2023-01-09,3.81263
2023-01-10,2.85947
2023-01-11,3.24074
2023-01-12,3.89433
2023-01-13,3.8671
2023-01-14,2.28758
2023-01-15,2.15141
2023-01-16,4.19389
2023-01-17,3.8671
2023-01-18,3.75816
2023-01-19,3.34967
2023-01-20,3.15904
2023-01-21,1.79738
2023-01-22,1.77015
2023-01-23,1.74291
2023-01-24,3.24074
2023-01-25,4.57516
2023-01-26,4.71132
2023-01-27,4.43899
2023-01-28,3.18627
2023-01-29,3.2135
2023-01-30,4.90196
2023-01-31,4.19389
2023-02-01,3.75816
2023-02-02,3.9488
2023-02-03,4.57516
2023-02-04,2.58714
2023-02-05,2.58714
2023-02-06,4.00326
2023-02-07,3.92156
2023-02-08,4.49346
2023-02-09,3.89433
2023-02-10,3.75816
2023-02-11,2.42374
2023-02-12,2.23311
2023-02-13,2.72331
2023-02-14,4.0305
2023-02-15,3.97603
2023-02-16,3.73093
2023-02-17,3.59477
2023-02-18,1.93355
2023-02-19,3.75816
2023-02-20,5.58278
2023-02-21,5.39215
2023-02-22,4.05773
2023-02-23,3.51307
2023-02-24,3.48583
2023-02-25,1.98801
2023-02-26,2.80501
2023-02-27,3.48583
2023-02-28,4.24836
2023-03-01,4.49346
2023-03-02,4.60239
2023-03-03,4.35729
2023-03-04,3.18627
2023-03-05,3.26797
2023-03-06,4.82026
2023-03-07,4.68409
2023-03-08,4.0305
2023-03-09,3.43137
2023-03-10,3.32244
2023-03-11,1.68845
2023-03-12,2.69607
2023-03-13,3.2135
2023-03-14,4.05773
2023-03-15,4.52069
2023-03-16,4.73856
2023-03-17,4.49346
2023-03-18,2.15141
2023-03-19,1.77015
2023-03-20,4.57516
2023-03-21,4.38453
2023-03-22,5.09259
2023-03-23,4.43899
2023-03-24,5.25599
2023-03-25,2.94117
2023-03-26,2.34204
2023-03-27,4.16666
2023-03-28,3.7854
2023-03-29,4.57516
2023-03-30,5.50108
2023-03-31,4.1122
2023-04-01,2.75054
2023-04-02,3.43137
2023-04-03,4.27559
2023-04-04,4.73856
2023-04-05,6.07298
2023-04-06,4.52069
2023-04-07,5.36492
2023-04-08,2.80501
2023-04-09,2.99564
2023-04-10,4.79302
2023-04-11,6.12745
2023-04-12,5.36492
2023-04-13,5.39215
2023-04-14,6.23638
2023-04-15,2.75054
2023-04-16,3.81263
2023-04-17,5.96405
2023-04-18,5.80065
2023-04-19,5.63725
2023-04-20,4.46623
2023-04-21,4.68409
2023-04-22,3.26797
2023-04-23,2.12418
2023-04-24,3.7854
2023-04-25,5.09259
2023-04-26,4.49346
2023-04-27,3.8671
2023-04-28,5.06535
2023-04-29,2.94117
2023-04-30,2.26034
2023-05-01,3.18627
2023-05-02,4.98366
2023-05-03,4.22113
2023-05-04,5.01089
2023-05-05,3.10457
2023-05-06,3.1318
2023-05-07,3.51307
2023-05-08,4.49346
2023-05-09,5.36492
2023-05-10,6.20915
2023-05-11,5.88235
2023-05-12,4.27559
2023-05-13,3.3769
2023-05-14,3.2952
2023-05-15,4.76579
2023-05-16,4.57516
2023-05-17,4.33006
2023-05-18,4.87472
2023-05-19,5.17429
2023-05-20,2.69607
2023-05-21,3.43137
2023-05-22,5.66448
2023-05-23,5.28322
2023-05-24,4.95642
2023-05-25,6.91721
2023-05-26,6.75381
2023-05-27,3.75816
2023-05-28,3.9488
2023-05-29,4.73856
2023-05-30,7.05337
2023-05-31,6.99891
2023-06-01,6.07298
2023-06-02,5.99128
2023-06-03,3.67647
2023-06-04,3.2952
2023-06-05,4.82026
2023-06-06,4.27559
2023-06-07,5.31045
2023-06-08,5.36492
2023-06-09,6.15468
2023-06-10,3.3769
2023-06-11,4.35729
2023-06-12,5.63725
2023-06-13,6.88997
2023-06-14,5.03812
2023-06-15,6.45424
2023-06-16,6.45424
2023-06-17,3.7854
2023-06-18,3.8671
2023-06-19,6.23638
2023-06-20,6.67211
2023-06-21,5.85511
2023-06-22,4.95642
2023-06-23,5.28322
2023-06-24,2.69607
2023-06-25,3.0501
2023-06-26,4.24836
2023-06-27,5.09259
2023-06-28,5.63725
2023-06-29,4.68409
2023-06-30,4.87472
2023-07-01,2.99564
2023-07-02,3.622
2023-07-03,4.98366
2023-07-04,5.47385
2023-07-05,7.21677
2023-07-06,6.72657
2023-07-07,4.30283
2023-07-08,3.0501
2023-07-09,3.56753
2023-07-10,6.61764
2023-07-11,5.74618
2023-07-12,5.09259
2023-07-13,5.47385
2023-07-14,5.58278
2023-07-15,2.99564
2023-07-16,3.40413
2023-07-17,5.33769
2023-07-18,6.26361
2023-07-19,7.62527
2023-07-20,5.90958
2023-07-21,5.77342
2023-07-22,3.7854
2023-07-23,4.05773
2023-07-24,7.43464
2023-07-25,7.8976
2023-07-26,7.70697
2023-07-27,6.26361
2023-07-28,5.28322
2023-07-29,2.80501
2023-07-30,3.26797
2023-07-31,7.27124
2023-08-01,5.71895
2023-08-02,5.96405
2023-08-03,5.20152
2023-08-04,5.47385
2023-08-05,2.39651
2023-08-06,3.2135
2023-08-07,4.98366
2023-08-08,5.61002
2023-08-09,4.92919
2023-08-10,5.17429
2023-08-11,4.82026
2023-08-12,2.66884
2023-08-13,3.18627
2023-08-14,5.33769
2023-08-15,4.35729
2023-08-16,5.77342
2023-08-17,4.98366
2023-08-18,4.65686
2023-08-19,3.75816
2023-08-20,3.40413
2023-08-21,5.41938
2023-08-22,5.36492
2023-08-23,5.74618
2023-08-24,5.80065
2023-08-25,5.14705
2023-08-26,3.7037
2023-08-27,4.24836
2023-08-28,7.05337
2023-08-29,6.23638
2023-08-30,5.74618
2023-08-31,6.91721
2023-09-01,5.09259
2023-09-02,2.9684
2023-09-03,4.33006
2023-09-04,5.01089
2023-09-05,6.75381
2023-09-06,5.66448
2023-09-07,5.06535
2023-09-08,4.82026
2023-09-09,2.99564
2023-09-10,3.51307
2023-09-11,5.55555
2023-09-12,5.36492
2023-09-13,5.31045
2023-09-14,4.95642
2023-09-15,5.14705
2023-09-16,3.34967
2023-09-17,3.4586
2023-09-18,5.74618
2023-09-19,5.69172
2023-09-20,5.66448
2023-09-21,6.72657
2023-09-22,6.94444
2023-09-23,2.45098
2023-09-24,2.83224
2023-09-25,4.79302
2023-09-26,4.65686
2023-09-27,4.19389
2023-09-28,1.60675
2023-09-29,2.61437
2023-09-30,2.45098
2023-10-01,2.85947
2023-10-02,3.83986
2023-10-03,3.7037
2023-10-04,5.22875
2023-10-05,4.92919
2023-10-06,3.89433
2023-10-07,2.39651
2023-10-08,2.42374
2023-10-09,3.7854
2023-10-10,5.06535
2023-10-11,6.26361
2023-10-12,5.58278
2023-10-13,4.16666
2023-10-14,2.77777
2023-10-15,3.51307
2023-10-16,4.43899
2023-10-17,5.14705
2023-10-18,5.93681
2023-10-19,5.96405
2023-10-20,3.97603
2023-10-21,2.9684
2023-10-22,2.72331
2023-10-23,4.33006
2023-10-24,5.63725
2023-10-25,5.55555
2023-10-26,5.80065
2023-10-27,3.92156
2023-10-28,2.12418
2023-10-29,2.55991
2023-10-30,4.73856
2023-10-31,4.46623
2023-11-01,5.03812
2023-11-02,5.17429
2023-11-03,5.11982
2023-11-04,3.15904
2023-11-05,3.75816
2023-11-06,5.22875
2023-11-07,4.95642
2023-11-08,4.62962
2023-11-09,4.46623
2023-11-10,3.9488
2023-11-11,2.28758
2023-11-12,2.77777
2023-11-13,4.0305
2023-11-14,5.20152
2023-11-15,5.88235
2023-11-16,4.84749
2023-11-17,4.54793
2023-11-18,2.9684
2023-11-19,2.91394
2023-11-20,6.88997
2023-11-21,6.72657
2023-11-22,6.15468
2023-11-23,5.77342
2023-11-24,6.18191
2023-11-25,3.73093
2023-11-26,3.9488
2023-11-27,6.23638
2023-11-28,6.48148
2023-11-29,5.69172
2023-11-30,6.42701
2023-12-01,6.94444
2023-12-02,4.43899
2023-12-03,4.79302
2023-12-04,7.244
2023-12-05,7.21677
2023-12-06,7.59803
2023-12-07,7.29847
2023-12-08,6.56318
2023-12-09,4.76579
2023-12-10,4.84749
2023-12-11,7.84313
2023-12-12,8.44226
2023-12-13,7.87037
2023-12-14,7.46187
2023-12-15,7.9793
2023-12-16,5.33769
2023-12-17,6.04575
2023-12-18,7.95206
2023-12-19,9.53159
2023-12-20,8.90522
2023-12-21,9.28649
2023-12-22,9.01416
2023-12-23,5.88235
2023-12-24,5.25599
2023-12-25,7.08061
2023-12-26,11.19281
2023-12-27,11.95533
2023-12-28,11.7647
2023-12-29,10.83877
2023-12-30,5.85511
2023-12-31,5.11982
2024-01-01,5.69172
2024-01-02,9.47712
2024-01-03,8.93246
2024-01-04,8.1427
2024-01-05,7.67973
2024-01-06,4.98366
2024-01-07,5.80065
2024-01-08,7.1623
2024-01-09,7.92483
2024-01-10,8.41503
2024-01-11,8.1427
2024-01-12,7.05337
2024-01-13,4.60239
2024-01-14,4.68409
2024-01-15,8.19716
2024-01-16,8.19716
2024-01-17,15.74074
2024-01-18,16.72113
2024-01-19,11.73747
2024-01-20,7.78867
2024-01-21,8.68736
2024-01-22,13.18082
2024-01-23,13.07189
2024-01-24,11.32897
2024-01-25,10.70261
2024-01-26,11.11111
2024-01-27,9.91285
2024-01-28,9.53159
2024-01-29,13.18082
2024-01-30,14.13398
2024-01-31,15.76797
2024-02-01,15.6318
2024-02-02,14.78758
2024-02-03,11.02941
2024-02-04,17.04793
2024-02-05,24.72766
2024-02-06,19.8257
2024-02-07,18.46405
2024-02-08,16.5305
2024-02-09,10.43028
2024-02-10,10.10348
2024-02-11,19.9891
2024-02-12,17.02069
2024-02-13,24.3464
2024-02-14,22.08605
2024-02-15,18.73638
2024-02-16,15.74074
2024-02-17,12.90849
2024-02-18,14.46078
2024-02-19,18.87254
2024-02-20,18.68191
2024-02-21,19.19934
2024-02-22,19.71677
2024-02-23,21.24183
2024-02-24,13.67102
2024-02-25,18.57298
2024-02-26,22.41285
2024-02-27,21.43246
2024-02-28,21.37799
2024-02-29,17.78322
2024-03-01,13.69825
2024-03-02,11.95533
2024-03-03,15.5501
2024-03-04,21.35076
2024-03-05,20.94226
2024-03-06,18.92701
2024-03-07,15.41394
2024-03-08,15.90413
2024-03-09,9.15032
2024-03-10,10.56644
2024-03-11,15.22331
2024-03-12,16.96623
2024-03-13,15.19607
2024-03-14,13.67102
2024-03-15,12.14596
2024-03-16,18.46405
2024-03-17,11.16557
2024-03-18,12.79956
2024-03-19,14.02505
2024-03-20,14.10675
