date,법률
2020-08-16,28.02359
2020-08-17,33.33333
2020-08-18,49.70501
2020-08-19,47.9351
2020-08-20,50.29498
2020-08-21,46.01769
2020-08-22,26.84365
2020-08-23,26.54867
2020-08-24,54.42477
2020-08-25,55.30973
2020-08-26,53.09734
2020-08-27,56.04719
2020-08-28,56.48967
2020-08-29,30.08849
2020-08-30,33.33333
2020-08-31,56.48967
2020-09-01,55.45722
2020-09-02,59.58702
2020-09-03,60.61946
2020-09-04,57.66961
2020-09-05,31.71091
2020-09-06,32.89085
2020-09-07,58.25958
2020-09-08,65.48672
2020-09-09,61.20943
2020-09-10,63.8643
2020-09-11,58.70206
2020-09-12,36.28318
2020-09-13,36.28318
2020-09-14,61.9469
2020-09-15,58.25958
2020-09-16,58.70206
2020-09-17,60.76696
2020-09-18,54.27728
2020-09-19,31.8584
2020-09-20,33.33333
2020-09-21,61.20943
2020-09-22,61.35693
2020-09-23,60.91445
2020-09-24,52.94985
2020-09-25,52.80235
2020-09-26,31.12094
2020-09-27,35.25073
2020-09-28,57.9646
2020-09-29,47.78761
2020-09-30,25.66371
2020-10-01,24.77876
2020-10-02,22.86135
2020-10-03,25.51622
2020-10-04,35.8407
2020-10-05,60.76696
2020-10-06,57.37463
2020-10-07,53.8348
2020-10-08,56.78466
2020-10-09,35.8407
2020-10-10,32.74336
2020-10-11,38.79056
2020-10-12,60.17699
2020-10-13,65.04424
2020-10-14,59.73451
2020-10-15,58.40707
2020-10-16,53.24483
2020-10-17,33.18584
2020-10-18,36.28318
2020-10-19,62.83185
2020-10-20,66.81415
2020-10-21,65.04424
2020-10-22,68.58407
2020-10-23,58.55457
2020-10-24,30.23598
2020-10-25,37.31563
2020-10-26,66.66666
2020-10-27,61.20943
2020-10-28,58.25958
2020-10-29,62.83185
2020-10-30,49.70501
2020-10-31,34.51327
2020-11-01,35.69321
2020-11-02,65.78171
2020-11-03,63.71681
2020-11-04,56.34218
2020-11-05,64.89675
2020-11-06,59.29203
2020-11-07,31.41592
2020-11-08,42.62536
2020-11-09,66.22418
2020-11-10,61.50442
2020-11-11,57.52212
2020-11-12,58.25958
2020-11-13,51.17994
2020-11-14,35.39823
2020-11-15,45.42772
2020-11-16,68.73156
2020-11-17,70.20648
2020-11-18,64.74926
2020-11-19,63.8643
2020-11-20,57.22713
2020-11-21,34.66076
2020-11-22,37.9056
2020-11-23,59.29203
2020-11-24,64.89675
2020-11-25,62.09439
2020-11-26,57.37463
2020-11-27,57.66961
2020-11-28,31.71091
2020-11-29,38.05309
2020-11-30,62.09439
2020-12-01,57.8171
2020-12-02,65.33923
2020-12-03,54.12979
2020-12-04,51.47492
2020-12-05,32.44837
2020-12-06,43.9528
2020-12-07,58.40707
2020-12-08,64.74926
2020-12-09,62.53687
2020-12-10,63.56932
2020-12-11,57.8171
2020-12-12,35.8407
2020-12-13,36.13569
2020-12-14,63.42182
2020-12-15,64.15929
2020-12-16,58.11209
2020-12-17,57.9646
2020-12-18,55.60471
2020-12-19,33.77581
2020-12-20,36.87315
2020-12-21,58.11209
2020-12-22,52.21238
2020-12-23,54.12979
2020-12-24,41.74041
2020-12-25,19.17404
2020-12-26,27.58112
2020-12-27,36.57817
2020-12-28,53.24483
2020-12-29,52.35988
2020-12-30,50.44247
2020-12-31,39.67551
2021-01-01,28.31858
2021-01-02,31.71091
2021-01-03,30.67846
2021-01-04,53.9823
2021-01-05,62.09439
2021-01-06,57.37463
2021-01-07,52.94985
2021-01-08,52.21238
2021-01-09,27.8761
2021-01-10,29.05604
2021-01-11,47.05014
2021-01-12,52.94985
2021-01-13,61.35693
2021-01-14,56.48967
2021-01-15,51.62241
2021-01-16,29.79351
2021-01-17,32.30088
2021-01-18,55.30973
2021-01-19,60.02949
2021-01-20,59.58702
2021-01-21,57.66961
2021-01-22,50.14749
2021-01-23,34.21828
2021-01-24,28.76106
2021-01-25,56.48967
2021-01-26,56.04719
2021-01-27,54.12979
2021-01-28,48.67256
2021-01-29,43.21533
2021-01-30,28.90855
2021-01-31,26.10619
2021-02-01,47.78761
2021-02-02,52.65486
2021-02-03,53.68731
2021-02-04,46.75516
2021-02-05,39.08554
2021-02-06,25.9587
2021-02-07,26.40117
2021-02-08,46.90265
2021-02-09,43.9528
2021-02-10,38.20058
2021-02-11,20.20648
2021-02-12,18.58407
2021-02-13,23.59882
2021-02-14,26.10619
2021-02-15,51.32743
2021-02-16,48.67256
2021-02-17,53.39233
2021-02-18,54.12979
2021-02-19,46.75516
2021-02-20,22.86135
2021-02-21,29.05604
2021-02-22,53.24483
2021-02-23,53.9823
2021-02-24,54.27728
2021-02-25,48.52507
2021-02-26,42.47787
2021-02-27,26.25368
2021-02-28,24.92625
2021-03-01,32.89085
2021-03-02,83.03834
2021-03-03,69.9115
2021-03-04,76.84365
2021-03-05,58.70206
2021-03-06,34.51327
2021-03-07,41.74041
2021-03-08,66.07669
2021-03-09,67.25663
2021-03-10,60.47197
2021-03-11,65.78171
2021-03-12,57.8171
2021-03-13,33.18584
2021-03-14,38.49557
2021-03-15,68.58407
2021-03-16,68.14159
2021-03-17,63.27433
2021-03-18,64.15929
2021-03-19,54.71976
2021-03-20,35.8407
2021-03-21,43.06784
2021-03-22,68.14159
2021-03-23,63.42182
2021-03-24,74.92625
2021-03-25,62.53687
2021-03-26,65.19174
2021-03-27,36.28318
2021-03-28,41.59292
2021-03-29,71.09144
2021-03-30,68.58407
2021-03-31,62.83185
2021-04-01,66.66666
2021-04-02,55.75221
2021-04-03,36.43067
2021-04-04,42.92035
2021-04-05,68.28908
2021-04-06,68.14159
2021-04-07,79.05604
2021-04-08,71.09144
2021-04-09,63.8643
2021-04-10,40.26548
2021-04-11,48.52507
2021-04-12,73.00884
2021-04-13,78.61356
2021-04-14,76.99115
2021-04-15,78.76106
2021-04-16,66.66666
2021-04-17,49.55752
2021-04-18,59.29203
2021-04-19,82.74336
2021-04-20,79.20353
2021-04-21,81.8584
2021-04-22,82.00589
2021-04-23,66.66666
2021-04-24,49.11504
2021-04-25,60.91445
2021-04-26,82.44837
2021-04-27,78.31858
2021-04-28,65.48672
2021-04-29,70.05899
2021-04-30,59.882
2021-05-01,36.28318
2021-05-02,39.38053
2021-05-03,66.96165
2021-05-04,59.882
2021-05-05,47.19764
2021-05-06,61.65191
2021-05-07,53.68731
2021-05-08,42.03539
2021-05-09,48.52507
2021-05-10,81.26843
2021-05-11,69.61651
2021-05-12,77.58112
2021-05-13,75.07374
2021-05-14,65.78171
2021-05-15,39.67551
2021-05-16,52.35988
2021-05-17,79.64601
2021-05-18,62.53687
2021-05-19,52.35988
2021-05-20,72.27138
2021-05-21,65.48672
2021-05-22,45.8702
2021-05-23,56.19469
2021-05-24,74.92625
2021-05-25,73.59882
2021-05-26,74.33628
2021-05-27,75.51622
2021-05-28,67.25663
2021-05-29,40.41297
2021-05-30,53.09734
2021-05-31,84.80825
2021-06-01,73.8938
2021-06-02,72.41887
2021-06-03,72.12389
2021-06-04,66.51917
2021-06-05,44.83775
2021-06-06,54.27728
2021-06-07,70.64896
2021-06-08,80.53097
2021-06-09,72.27138
2021-06-10,78.76106
2021-06-11,69.9115
2021-06-12,39.23303
2021-06-13,50.88495
2021-06-14,75.36873
2021-06-15,78.76106
2021-06-16,69.61651
2021-06-17,69.32153
2021-06-18,66.66666
2021-06-19,40.26548
2021-06-20,48.37758
2021-06-21,66.22418
2021-06-22,69.32153
2021-06-23,58.55457
2021-06-24,53.8348
2021-06-25,48.96755
2021-06-26,29.20353
2021-06-27,32.44837
2021-06-28,56.93215
2021-06-29,53.9823
2021-06-30,49.55752
2021-07-01,57.37463
2021-07-02,50.44247
2021-07-03,34.51327
2021-07-04,33.03834
2021-07-05,55.8997
2021-07-06,62.38938
2021-07-07,65.48672
2021-07-08,57.52212
2021-07-09,50.88495
2021-07-10,30.82595
2021-07-11,35.54572
2021-07-12,66.51917
2021-07-13,62.38938
2021-07-14,65.48672
2021-07-15,61.35693
2021-07-16,52.06489
2021-07-17,29.64601
2021-07-18,33.18584
2021-07-19,56.48967
2021-07-20,55.01474
2021-07-21,58.11209
2021-07-22,51.9174
2021-07-23,40.26548
2021-07-24,24.63126
2021-07-25,26.84365
2021-07-26,54.27728
2021-07-27,50.29498
2021-07-28,50.29498
2021-07-29,49.11504
2021-07-30,40.11799
2021-07-31,25.22123
2021-08-01,23.00884
2021-08-02,41.44542
2021-08-03,47.78761
2021-08-04,44.39528
2021-08-05,46.90265
2021-08-06,47.64011
2021-08-07,28.76106
2021-08-08,30.53097
2021-08-09,50.29498
2021-08-10,52.06489
2021-08-11,57.9646
2021-08-12,49.11504
2021-08-13,47.78761
2021-08-14,28.31858
2021-08-15,29.20353
2021-08-16,33.03834
2021-08-17,46.75516
2021-08-18,52.65486
2021-08-19,58.70206
2021-08-20,54.27728
2021-08-21,28.02359
2021-08-22,34.07079
2021-08-23,60.61946
2021-08-24,62.09439
2021-08-25,58.55457
2021-08-26,51.03244
2021-08-27,49.55752
2021-08-28,28.31858
2021-08-29,30.82595
2021-08-30,52.06489
2021-08-31,54.12979
2021-09-01,59.29203
2021-09-02,51.9174
2021-09-03,55.45722
2021-09-04,27.13864
2021-09-05,35.25073
2021-09-06,58.40707
2021-09-07,63.12684
2021-09-08,59.58702
2021-09-09,69.02654
2021-09-10,55.16224
2021-09-11,38.05309
2021-09-12,42.33038
2021-09-13,64.01179
2021-09-14,62.68436
2021-09-15,56.63716
2021-09-16,55.30973
2021-09-17,45.57522
2021-09-18,21.9764
2021-09-19,26.99115
2021-09-20,20.79646
2021-09-21,23.45132
2021-09-22,30.67846
2021-09-23,54.86725
2021-09-24,53.8348
2021-09-25,34.36578
2021-09-26,36.72566
2021-09-27,64.30678
2021-09-28,58.11209
2021-09-29,64.01179
2021-09-30,60.32448
2021-10-01,47.9351
2021-10-02,34.36578
2021-10-03,35.54572
2021-10-04,41.59292
2021-10-05,56.19469
2021-10-06,55.30973
2021-10-07,58.25958
2021-10-08,50.88495
2021-10-09,35.54572
2021-10-10,30.82595
2021-10-11,41.8879
2021-10-12,65.33923
2021-10-13,65.78171
2021-10-14,69.17404
2021-10-15,64.30678
2021-10-16,35.39823
2021-10-17,34.51327
2021-10-18,67.10914
2021-10-19,61.79941
2021-10-20,66.51917
2021-10-21,67.10914
2021-10-22,63.42182
2021-10-23,36.72566
2021-10-24,43.65781
2021-10-25,64.89675
2021-10-26,66.22418
2021-10-27,61.9469
2021-10-28,56.93215
2021-10-29,54.27728
2021-10-30,35.69321
2021-10-31,41.15044
2021-11-01,58.70206
2021-11-02,66.66666
2021-11-03,62.68436
2021-11-04,64.01179
2021-11-05,53.09734
2021-11-06,29.20353
2021-11-07,38.49557
2021-11-08,64.01179
2021-11-09,63.12684
2021-11-10,64.30678
2021-11-11,59.29203
2021-11-12,52.94985
2021-11-13,30.08849
2021-11-14,32.59587
2021-11-15,55.75221
2021-11-16,62.53687
2021-11-17,64.60176
2021-11-18,53.09734
2021-11-19,55.16224
2021-11-20,32.59587
2021-11-21,42.03539
2021-11-22,57.07964
2021-11-23,62.09439
2021-11-24,57.8171
2021-11-25,62.38938
2021-11-26,52.65486
2021-11-27,32.44837
2021-11-28,39.9705
2021-11-29,58.11209
2021-11-30,62.53687
2021-12-01,58.84955
2021-12-02,56.04719
2021-12-03,51.62241
2021-12-04,31.56342
2021-12-05,34.51327
2021-12-06,52.06489
2021-12-07,59.29203
2021-12-08,62.24188
2021-12-09,55.8997
2021-12-10,51.32743
2021-12-11,30.97345
2021-12-12,32.74336
2021-12-13,57.9646
2021-12-14,54.86725
2021-12-15,56.78466
2021-12-16,51.03244
2021-12-17,39.67551
2021-12-18,26.40117
2021-12-19,28.76106
2021-12-20,55.16224
2021-12-21,46.16519
2021-12-22,48.37758
2021-12-23,48.08259
2021-12-24,41.29793
2021-12-25,21.38643
2021-12-26,23.30383
2021-12-27,45.28023
2021-12-28,43.51032
2021-12-29,42.77286
2021-12-30,53.9823
2021-12-31,57.22713
2022-01-01,32.59587
2022-01-02,35.54572
2022-01-03,62.38938
2022-01-04,66.07669
2022-01-05,59.882
2022-01-06,52.80235
2022-01-07,48.96755
2022-01-08,31.12094
2022-01-09,28.76106
2022-01-10,59.73451
2022-01-11,59.14454
2022-01-12,55.45722
2022-01-13,59.14454
2022-01-14,52.21238
2022-01-15,29.05604
2022-01-16,26.69616
2022-01-17,51.47492
2022-01-18,52.94985
2022-01-19,52.35988
2022-01-20,48.82005
2022-01-21,44.98525
2022-01-22,28.17109
2022-01-23,32.30088
2022-01-24,45.72271
2022-01-25,48.37758
2022-01-26,46.31268
2022-01-27,48.67256
2022-01-28,42.18289
2022-01-29,28.90855
2022-01-30,20.64896
2022-01-31,22.56637
2022-02-01,24.63126
2022-02-02,28.46607
2022-02-03,47.05014
2022-02-04,49.70501
2022-02-05,29.20353
2022-02-06,28.76106
2022-02-07,54.71976
2022-02-08,54.71976
2022-02-09,47.05014
2022-02-10,50.14749
2022-02-11,48.82005
2022-02-12,30.38348
2022-02-13,28.61356
2022-02-14,51.17994
2022-02-15,49.70501
2022-02-16,49.55752
2022-02-17,44.69026
2022-02-18,46.31268
2022-02-19,27.8761
2022-02-20,34.07079
2022-02-21,55.75221
2022-02-22,53.39233
2022-02-23,53.09734
2022-02-24,44.83775
2022-02-25,45.42772
2022-02-26,33.48082
2022-02-27,30.82595
2022-02-28,46.01769
2022-03-01,36.57817
2022-03-02,100.0
2022-03-03,72.12389
2022-03-04,50.44247
2022-03-05,34.21828
2022-03-06,42.47787
2022-03-07,66.81415
2022-03-08,65.48672
2022-03-09,36.72566
2022-03-10,67.8466
2022-03-11,62.38938
2022-03-12,42.18289
2022-03-13,52.80235
2022-03-14,72.41887
2022-03-15,77.8761
2022-03-16,62.68436
2022-03-17,72.56637
2022-03-18,60.76696
2022-03-19,43.9528
2022-03-20,44.83775
2022-03-21,69.32153
2022-03-22,79.35103
2022-03-23,74.33628
2022-03-24,64.01179
2022-03-25,61.9469
2022-03-26,39.9705
2022-03-27,43.9528
2022-03-28,69.02654
2022-03-29,70.94395
2022-03-30,68.43657
2022-03-31,80.97345
2022-04-01,57.8171
2022-04-02,41.44542
2022-04-03,47.34513
2022-04-04,67.40412
2022-04-05,69.32153
2022-04-06,75.9587
2022-04-07,71.38643
2022-04-08,57.9646
2022-04-09,51.62241
2022-04-10,54.86725
2022-04-11,78.17109
2022-04-12,71.38643
2022-04-13,76.40117
2022-04-14,78.90855
2022-04-15,71.38643
2022-04-16,50.29498
2022-04-17,61.35693
2022-04-18,82.44837
2022-04-19,79.20353
2022-04-20,81.12094
2022-04-21,76.10619
2022-04-22,64.01179
2022-04-23,44.83775
2022-04-24,51.76991
2022-04-25,75.8112
2022-04-26,75.22123
2022-04-27,68.73156
2022-04-28,67.40412
2022-04-29,58.70206
2022-04-30,34.66076
2022-05-01,42.33038
2022-05-02,71.68141
2022-05-03,68.58407
2022-05-04,57.52212
2022-05-05,33.18584
2022-05-06,43.21533
2022-05-07,31.26843
2022-05-08,48.96755
2022-05-09,75.8112
2022-05-10,80.97345
2022-05-11,78.31858
2022-05-12,69.9115
2022-05-13,53.24483
2022-05-14,33.48082
2022-05-15,42.18289
2022-05-16,69.17404
2022-05-17,79.20353
2022-05-18,77.8761
2022-05-19,78.02359
2022-05-20,66.37168
2022-05-21,36.28318
2022-05-22,44.83775
2022-05-23,79.941
2022-05-24,78.46607
2022-05-25,68.87905
2022-05-26,67.10914
2022-05-27,64.01179
2022-05-28,37.16814
2022-05-29,45.13274
2022-05-30,70.64896
2022-05-31,65.63421
2022-06-01,41.15044
2022-06-02,71.9764
2022-06-03,62.38938
2022-06-04,36.13569
2022-06-05,38.64306
2022-06-06,48.67256
2022-06-07,70.64896
2022-06-08,69.46902
2022-06-09,63.12684
2022-06-10,66.66666
2022-06-11,43.9528
2022-06-12,48.82005
2022-06-13,70.64896
2022-06-14,76.69616
2022-06-15,68.87905
2022-06-16,71.09144
2022-06-17,68.73156
2022-06-18,37.9056
2022-06-19,49.41002
2022-06-20,68.43657
2022-06-21,65.78171
2022-06-22,60.17699
2022-06-23,55.45722
2022-06-24,48.67256
2022-06-25,33.9233
2022-06-26,38.64306
2022-06-27,60.61946
2022-06-28,59.73451
2022-06-29,56.34218
2022-06-30,52.94985
2022-07-01,47.49262
2022-07-02,31.12094
2022-07-03,36.28318
2022-07-04,58.99705
2022-07-05,59.58702
2022-07-06,60.17699
2022-07-07,63.8643
2022-07-08,57.52212
2022-07-09,37.61061
2022-07-10,41.8879
2022-07-11,71.8289
2022-07-12,71.09144
2022-07-13,66.22418
2022-07-14,75.07374
2022-07-15,63.56932
2022-07-16,33.33333
2022-07-17,40.85545
2022-07-18,64.45427
2022-07-19,66.07669
2022-07-20,54.57227
2022-07-21,55.16224
2022-07-22,43.9528
2022-07-23,29.35103
2022-07-24,31.56342
2022-07-25,52.50737
2022-07-26,49.55752
2022-07-27,50.73746
2022-07-28,50.29498
2022-07-29,47.49262
2022-07-30,28.02359
2022-07-31,29.35103
2022-08-01,47.9351
2022-08-02,50.29498
2022-08-03,46.31268
2022-08-04,47.19764
2022-08-05,46.46017
2022-08-06,24.18879
2022-08-07,31.8584
2022-08-08,53.9823
2022-08-09,47.9351
2022-08-10,50.73746
2022-08-11,51.17994
2022-08-12,46.01769
2022-08-13,32.15339
2022-08-14,29.64601
2022-08-15,28.02359
2022-08-16,52.65486
2022-08-17,54.57227
2022-08-18,53.09734
2022-08-19,47.9351
2022-08-20,32.30088
2022-08-21,35.10324
2022-08-22,50.88495
2022-08-23,55.30973
2022-08-24,60.61946
2022-08-25,52.50737
2022-08-26,48.82005
2022-08-27,26.69616
2022-08-28,33.18584
2022-08-29,52.35988
2022-08-30,52.06489
2022-08-31,48.23008
2022-09-01,53.8348
2022-09-02,48.23008
2022-09-03,27.13864
2022-09-04,37.46312
2022-09-05,57.9646
2022-09-06,59.14454
2022-09-07,53.8348
2022-09-08,50.14749
2022-09-09,20.79646
2022-09-10,22.12389
2022-09-11,20.94395
2022-09-12,27.8761
2022-09-13,63.71681
2022-09-14,63.56932
2022-09-15,64.60176
2022-09-16,60.32448
2022-09-17,37.46312
2022-09-18,31.71091
2022-09-19,63.71681
2022-09-20,56.93215
2022-09-21,55.30973
2022-09-22,54.86725
2022-09-23,51.32743
2022-09-24,27.72861
2022-09-25,28.76106
2022-09-26,60.76696
2022-09-27,56.04719
2022-09-28,52.21238
2022-09-29,57.8171
2022-09-30,52.65486
2022-10-01,26.40117
2022-10-02,30.97345
2022-10-03,39.23303
2022-10-04,62.24188
2022-10-05,60.76696
2022-10-06,57.07964
2022-10-07,46.60766
2022-10-08,29.49852
2022-10-09,29.79351
2022-10-10,35.69321
2022-10-11,57.66961
2022-10-12,58.40707
2022-10-13,59.14454
2022-10-14,48.08259
2022-10-15,33.18584
2022-10-16,40.56047
2022-10-17,67.10914
2022-10-18,63.42182
2022-10-19,64.15929
2022-10-20,59.14454
2022-10-21,56.48967
2022-10-22,32.44837
2022-10-23,40.41297
2022-10-24,68.14159
2022-10-25,63.71681
2022-10-26,64.89675
2022-10-27,55.45722
2022-10-28,48.67256
2022-10-29,28.31858
2022-10-30,28.61356
2022-10-31,63.27433
2022-11-01,55.75221
2022-11-02,56.34218
2022-11-03,58.25958
2022-11-04,52.94985
2022-11-05,23.8938
2022-11-06,32.44837
2022-11-07,58.25958
2022-11-08,60.02949
2022-11-09,62.09439
2022-11-10,56.04719
2022-11-11,51.9174
2022-11-12,26.99115
2022-11-13,31.71091
2022-11-14,57.9646
2022-11-15,59.58702
2022-11-16,57.07964
2022-11-17,57.07964
2022-11-18,51.9174
2022-11-19,30.53097
2022-11-20,34.07079
2022-11-21,56.93215
2022-11-22,52.21238
2022-11-23,51.62241
2022-11-24,59.29203
2022-11-25,47.78761
2022-11-26,30.08849
2022-11-27,38.20058
2022-11-28,57.37463
2022-11-29,55.01474
2022-11-30,48.23008
2022-12-01,52.21238
2022-12-02,49.11504
2022-12-03,22.71386
2022-12-04,28.31858
2022-12-05,47.78761
2022-12-06,51.03244
2022-12-07,53.39233
2022-12-08,52.65486
2022-12-09,47.49262
2022-12-10,31.56342
2022-12-11,30.53097
2022-12-12,51.9174
2022-12-13,54.12979
2022-12-14,47.49262
2022-12-15,46.31268
2022-12-16,40.70796
2022-12-17,25.07374
2022-12-18,34.95575
2022-12-19,43.65781
2022-12-20,46.90265
2022-12-21,44.24778
2022-12-22,40.85545
2022-12-23,39.08554
2022-12-24,17.8466
2022-12-25,20.35398
2022-12-26,41.00294
2022-12-27,44.10029
2022-12-28,42.18289
2022-12-29,38.20058
2022-12-30,29.49852
2022-12-31,21.53392
2023-01-01,16.22418
2023-01-02,45.72271
2023-01-03,46.01769
2023-01-04,45.42772
2023-01-05,44.69026
2023-01-06,39.823
2023-01-07,20.64896
2023-01-08,20.20648
2023-01-09,46.46017
2023-01-10,45.28023
2023-01-11,46.16519
2023-01-12,71.23893
2023-01-13,47.78761
2023-01-14,20.94395
2023-01-15,22.86135
2023-01-16,46.75516
2023-01-17,41.44542
2023-01-18,42.62536
2023-01-19,43.36283
2023-01-20,29.941
2023-01-21,16.96165
2023-01-22,17.69911
2023-01-23,14.60176
2023-01-24,20.05899
2023-01-25,42.47787
2023-01-26,41.74041
2023-01-27,40.85545
2023-01-28,22.27138
2023-01-29,26.25368
2023-01-30,42.03539
2023-01-31,44.83775
2023-02-01,44.69026
2023-02-02,47.19764
2023-02-03,35.69321
2023-02-04,20.05899
2023-02-05,21.68141
2023-02-06,43.36283
2023-02-07,45.57522
2023-02-08,46.01769
2023-02-09,50.58997
2023-02-10,39.38053
2023-02-11,21.23893
2023-02-12,25.22123
2023-02-13,43.51032
2023-02-14,45.13274
2023-02-15,45.8702
2023-02-16,43.36283
2023-02-17,41.74041
2023-02-18,21.53392
2023-02-19,21.38643
2023-02-20,45.13274
2023-02-21,46.16519
2023-02-22,41.00294
2023-02-23,46.90265
2023-02-24,43.36283
2023-02-25,22.86135
2023-02-26,20.64896
2023-02-27,49.11504
2023-02-28,41.15044
2023-03-01,28.76106
2023-03-02,91.15044
2023-03-03,58.84955
2023-03-04,35.39823
2023-03-05,41.00294
2023-03-06,60.32448
2023-03-07,61.35693
2023-03-08,67.8466
2023-03-09,71.53392
2023-03-10,49.11504
2023-03-11,30.23598
2023-03-12,30.67846
2023-03-13,61.35693
2023-03-14,68.28908
2023-03-15,65.78171
2023-03-16,58.99705
2023-03-17,47.34513
2023-03-18,31.71091
2023-03-19,28.90855
2023-03-20,63.42182
2023-03-21,57.8171
2023-03-22,60.32448
2023-03-23,59.14454
2023-03-24,53.8348
2023-03-25,28.90855
2023-03-26,34.95575
2023-03-27,63.56932
2023-03-28,63.12684
2023-03-29,62.53687
2023-03-30,67.25663
2023-03-31,59.73451
2023-04-01,33.18584
2023-04-02,45.13274
2023-04-03,65.19174
2023-04-04,68.28908
2023-04-05,70.94395
2023-04-06,67.69911
2023-04-07,65.19174
2023-04-08,47.34513
2023-04-09,48.08259
2023-04-10,76.10619
2023-04-11,69.76401
2023-04-12,78.46607
2023-04-13,70.79646
2023-04-14,67.25663
2023-04-15,43.21533
2023-04-16,54.12979
2023-04-17,68.73156
2023-04-18,68.14159
2023-04-19,71.9764
2023-04-20,55.8997
2023-04-21,58.99705
2023-04-22,41.8879
2023-04-23,44.39528
2023-04-24,69.9115
2023-04-25,69.61651
2023-04-26,66.51917
2023-04-27,63.12684
2023-04-28,52.06489
2023-04-29,32.44837
2023-04-30,39.52802
2023-05-01,46.90265
2023-05-02,58.84955
2023-05-03,60.61946
2023-05-04,55.60471
2023-05-05,32.59587
2023-05-06,26.40117
2023-05-07,37.46312
2023-05-08,66.51917
2023-05-09,70.94395
2023-05-10,73.59882
2023-05-11,71.8289
2023-05-12,52.80235
2023-05-13,30.97345
2023-05-14,37.61061
2023-05-15,68.87905
2023-05-16,71.38643
2023-05-17,67.10914
2023-05-18,64.15929
2023-05-19,57.07964
2023-05-20,32.00589
2023-05-21,37.31563
2023-05-22,69.32153
2023-05-23,73.15634
2023-05-24,76.40117
2023-05-25,71.8289
2023-05-26,53.8348
2023-05-27,34.66076
2023-05-28,34.21828
2023-05-29,41.44542
