date,압류
2023-05-30,6.85154
2023-05-31,6.30777
2023-06-01,6.38934
2023-06-02,5.32898
2023-06-03,3.20826
2023-06-04,2.93637
2023-06-05,5.35617
2023-06-06,3.88798
2023-06-07,6.68841
2023-06-08,6.57966
2023-06-09,5.57368
2023-06-10,2.77324
2023-06-11,2.50135
2023-06-12,5.43773
2023-06-13,5.54649
2023-06-14,6.74279
2023-06-15,5.92713
2023-06-16,5.05709
2023-06-17,3.53452
2023-06-18,3.42577
2023-06-19,5.87275
2023-06-20,5.89994
2023-06-21,5.30179
2023-06-22,5.89994
2023-06-23,4.40456
2023-06-24,3.04513
2023-06-25,3.18107
2023-06-26,5.08428
2023-06-27,6.06307
2023-06-28,6.19902
2023-06-29,6.09026
2023-06-30,5.46492
2023-07-01,2.33822
2023-07-02,2.50135
2023-07-03,5.43773
2023-07-04,5.68243
2023-07-05,5.38336
2023-07-06,5.57368
2023-07-07,5.32898
2023-07-08,2.6373
2023-07-09,2.44698
2023-07-10,4.92115
2023-07-11,6.66122
2023-07-12,5.87275
2023-07-13,5.98151
2023-07-14,5.11147
2023-07-15,2.80043
2023-07-16,1.79445
2023-07-17,5.54649
2023-07-18,5.92713
2023-07-19,5.98151
2023-07-20,5.764
2023-07-21,5.0299
2023-07-22,3.04513
2023-07-23,2.93637
2023-07-24,5.73681
2023-07-25,5.92713
2023-07-26,5.81837
2023-07-27,6.28058
2023-07-28,5.60087
2023-07-29,2.66449
2023-07-30,2.1479
2023-07-31,5.22022
2023-08-01,5.62805
2023-08-02,5.5193
2023-08-03,5.22022
2023-08-04,4.51332
2023-08-05,2.47417
2023-08-06,2.47417
2023-08-07,5.43773
2023-08-08,6.06307
2023-08-09,5.60087
2023-08-10,5.49211
2023-08-11,4.89396
2023-08-12,2.90918
2023-08-13,2.36541
2023-08-14,4.81239
2023-08-15,3.42577
2023-08-16,5.84556
2023-08-17,5.54649
2023-08-18,5.95432
2023-08-19,3.26264
2023-08-20,2.80043
2023-08-21,5.73681
2023-08-22,6.03588
2023-08-23,5.764
2023-08-24,6.03588
2023-08-25,5.19303
2023-08-26,3.01794
2023-08-27,3.61609
2023-08-28,6.25339
2023-08-29,5.95432
2023-08-30,4.83958
2023-08-31,5.65524
2023-09-01,5.46492
2023-09-02,3.88798
2023-09-03,3.39858
2023-09-04,5.38336
2023-09-05,5.60087
2023-09-06,5.68243
2023-09-07,5.24741
2023-09-08,4.75802
2023-09-09,2.82762
2023-09-10,2.882
2023-09-11,5.49211
2023-09-12,5.68243
2023-09-13,5.57368
2023-09-14,6.41653
2023-09-15,5.11147
2023-09-16,2.58292
2023-09-17,2.96356
2023-09-18,5.32898
2023-09-19,6.14464
2023-09-20,5.35617
2023-09-21,5.05709
2023-09-22,4.92115
2023-09-23,2.93637
2023-09-24,3.37139
2023-09-25,5.2746
2023-09-26,5.89994
2023-09-27,4.18705
2023-09-28,2.31103
2023-09-29,2.01196
2023-09-30,2.12071
2023-10-01,1.95758
2023-10-02,2.61011
2023-10-03,2.61011
2023-10-04,4.73083
2023-10-05,5.30179
2023-10-06,5.32898
2023-10-07,2.58292
2023-10-08,2.33822
2023-10-09,2.96356
2023-10-10,6.4709
2023-10-11,5.89994
2023-10-12,6.33496
2023-10-13,5.54649
2023-10-14,3.18107
2023-10-15,2.69168
2023-10-16,6.14464
2023-10-17,6.4709
2023-10-18,5.95432
2023-10-19,6.09026
2023-10-20,5.22022
2023-10-21,3.04513
2023-10-22,3.12669
2023-10-23,6.38934
2023-10-24,5.46492
2023-10-25,5.95432
2023-10-26,6.09026
2023-10-27,5.2746
2023-10-28,2.61011
2023-10-29,3.09951
2023-10-30,5.38336
2023-10-31,5.46492
2023-11-01,5.70962
2023-11-02,4.97553
2023-11-03,5.70962
2023-11-04,2.71886
2023-11-05,2.99075
2023-11-06,5.41054
2023-11-07,6.93311
2023-11-08,5.38336
2023-11-09,6.33496
2023-11-10,5.65524
2023-11-11,1.84883
2023-11-12,2.61011
2023-11-13,5.49211
2023-11-14,5.60087
2023-11-15,6.7156
2023-11-16,6.28058
2023-11-17,5.2746
2023-11-18,2.99075
2023-11-19,2.25666
2023-11-20,5.81837
2023-11-21,5.65524
2023-11-22,5.68243
2023-11-23,5.81837
2023-11-24,4.97553
2023-11-25,3.09951
2023-11-26,2.6373
2023-11-27,5.32898
2023-11-28,5.62805
2023-11-29,6.52528
2023-11-30,5.81837
2023-12-01,5.5193
2023-12-02,2.52854
2023-12-03,2.6373
2023-12-04,5.35617
2023-12-05,5.38336
2023-12-06,4.94834
2023-12-07,5.46492
2023-12-08,5.84556
2023-12-09,3.45296
2023-12-10,3.01794
2023-12-11,5.32898
2023-12-12,6.44371
2023-12-13,6.66122
2023-12-14,5.92713
2023-12-15,5.22022
2023-12-16,2.17509
2023-12-17,2.71886
2023-12-18,5.41054
2023-12-19,6.49809
2023-12-20,5.43773
2023-12-21,5.35617
2023-12-22,4.70364
2023-12-23,2.6373
2023-12-24,2.03915
2023-12-25,2.01196
2023-12-26,4.64926
2023-12-27,4.70364
2023-12-28,5.68243
2023-12-29,4.18705
2023-12-30,2.882
2023-12-31,2.09352
2024-01-01,1.68569
2024-01-02,4.92115
2024-01-03,5.764
2024-01-04,6.09026
2024-01-05,4.75802
2024-01-06,2.50135
2024-01-07,2.22947
2024-01-08,4.94834
2024-01-09,4.92115
2024-01-10,5.57368
2024-01-11,5.62805
2024-01-12,5.84556
2024-01-13,2.71886
2024-01-14,2.77324
2024-01-15,5.35617
2024-01-16,5.60087
2024-01-17,6.03588
2024-01-18,5.89994
2024-01-19,5.73681
2024-01-20,3.31702
2024-01-21,2.74605
2024-01-22,4.94834
2024-01-23,6.44371
2024-01-24,6.36215
2024-01-25,5.84556
2024-01-26,5.05709
2024-01-27,2.58292
2024-01-28,2.3926
2024-01-29,5.54649
2024-01-30,5.87275
2024-01-31,5.41054
2024-02-01,5.0299
2024-02-02,4.26862
2024-02-03,2.06634
2024-02-04,3.15388
2024-02-05,3.94235
2024-02-06,4.67645
2024-02-07,4.81239
2024-02-08,4.86677
2024-02-09,2.03915
2024-02-10,1.84883
2024-02-11,2.1479
2024-02-12,1.87601
2024-02-13,5.19303
2024-02-14,5.68243
2024-02-15,5.5193
2024-02-16,4.92115
2024-02-17,2.61011
2024-02-18,2.36541
2024-02-19,4.59488
2024-02-20,6.0087
2024-02-21,5.46492
2024-02-22,5.22022
2024-02-23,5.08428
2024-02-24,2.28384
2024-02-25,2.93637
2024-02-26,5.54649
2024-02-27,4.92115
2024-02-28,5.5193
2024-02-29,6.03588
2024-03-01,2.77324
2024-03-02,2.61011
2024-03-03,2.77324
2024-03-04,4.48613
2024-03-05,4.67645
2024-03-06,5.62805
2024-03-07,4.83958
2024-03-08,4.89396
2024-03-09,2.50135
2024-03-10,2.52854
2024-03-11,5.35617
2024-03-12,5.73681
2024-03-13,5.73681
2024-03-14,5.65524
2024-03-15,5.30179
2024-03-16,2.20228
2024-03-17,2.74605
2024-03-18,5.43773
2024-03-19,5.43773
2024-03-20,6.06307
