date,비트코인거래소
2021-10-01,4.3444
2021-10-02,4.52402
2021-10-03,3.9515
2021-10-04,5.15267
2021-10-05,7.57745
2021-10-06,6.79164
2021-10-07,7.94791
2021-10-08,6.91513
2021-10-09,5.77009
2021-10-10,5.23125
2021-10-11,6.83655
2021-10-12,9.87876
2021-10-13,6.99371
2021-10-14,8.18365
2021-10-15,9.93488
2021-10-16,7.91423
2021-10-17,5.34351
2021-10-18,6.87022
2021-10-19,6.26403
2021-10-20,6.98248
2021-10-21,12.34845
2021-10-22,7.42029
2021-10-23,4.91692
2021-10-24,4.62505
2021-10-25,5.66906
2021-10-26,6.07319
2021-10-27,5.96093
2021-10-28,5.79254
2021-10-29,5.50067
2021-10-30,4.9506
2021-10-31,4.81589
2021-11-01,5.98338
2021-11-02,5.72519
2021-11-03,5.99461
2021-11-04,5.61293
2021-11-05,5.16389
2021-11-06,3.52492
2021-11-07,3.55859
2021-11-08,5.70273
2021-11-09,7.54378
2021-11-10,6.34261
2021-11-11,5.91603
2021-11-12,4.52402
2021-11-13,3.6035
2021-11-14,4.08621
2021-11-15,6.511
2021-11-16,6.66816
2021-11-17,8.4643
2021-11-18,7.43152
2021-11-19,6.92635
2021-11-20,5.57925
2021-11-21,5.07409
2021-11-22,6.92635
2021-11-23,6.01706
2021-11-24,6.75797
2021-11-25,7.29681
2021-11-26,7.36416
2021-11-27,5.6017
2021-11-28,5.36596
2021-11-29,6.01706
2021-11-30,7.1621
2021-12-01,6.81409
2021-12-02,7.33048
2021-12-03,5.35473
2021-12-04,10.12572
2021-12-05,11.24831
2021-12-06,10.39515
2021-12-07,9.35114
2021-12-08,7.12842
2021-12-09,5.48944
2021-12-10,5.48944
2021-12-11,5.46699
2021-12-12,5.72519
2021-12-13,5.82622
2021-12-14,6.82532
2021-12-15,6.09564
2021-12-16,5.62415
2021-12-17,4.07498
2021-12-18,2.82891
2021-12-19,3.83924
2021-12-20,4.71486
2021-12-21,4.58015
2021-12-22,3.86169
2021-12-23,3.82801
2021-12-24,3.6035
2021-12-25,3.58105
2021-12-26,3.21059
2021-12-27,3.89537
2021-12-28,3.96273
2021-12-29,5.37718
2021-12-30,5.16389
2021-12-31,4.36686
2022-01-01,4.05253
2022-01-02,3.97395
2022-01-03,5.93848
2022-01-04,5.28738
2022-01-05,5.6017
2022-01-06,6.53345
2022-01-07,6.98248
2022-01-08,5.13022
2022-01-09,5.84867
2022-01-10,6.10687
2022-01-11,6.5559
2022-01-12,5.45577
2022-01-13,5.77009
2022-01-14,4.86079
2022-01-15,4.68118
2022-01-16,8.70004
2022-01-17,5.15267
2022-01-18,4.80466
2022-01-19,5.50067
2022-01-20,4.2546
2022-01-21,5.2537
2022-01-22,9.4634
2022-01-23,9.64301
2022-01-24,8.92456
2022-01-25,8.99191
2022-01-26,6.99371
2022-01-27,6.54467
2022-01-28,4.79344
2022-01-29,3.9515
2022-01-30,5.48944
2022-01-31,4.69241
2022-02-01,4.79344
2022-02-02,4.96183
2022-02-03,5.2088
2022-02-04,4.71486
2022-02-05,6.19667
2022-02-06,6.05074
2022-02-07,5.88235
2022-02-08,7.8581
2022-02-09,5.51189
2022-02-10,4.91692
2022-02-11,4.08621
2022-02-12,3.3004
2022-02-13,2.9973
2022-02-14,4.01885
2022-02-15,3.85047
2022-02-16,3.83924
2022-02-17,3.72698
2022-02-18,3.98518
2022-02-19,4.09744
2022-02-20,4.14234
2022-02-21,4.52402
2022-02-22,5.23125
2022-02-23,3.92905
2022-02-24,6.43242
2022-02-25,5.00673
2022-02-26,3.13201
2022-02-27,3.42388
2022-02-28,3.52492
2022-03-01,4.6475
2022-03-02,5.28738
2022-03-03,4.26582
2022-03-04,3.62595
2022-03-05,3.36775
2022-03-06,3.17691
2022-03-07,3.73821
2022-03-08,4.03008
2022-03-09,2.61562
2022-03-10,4.16479
2022-03-11,3.40143
2022-03-12,2.98607
2022-03-13,3.2555
2022-03-14,3.61472
2022-03-15,2.81769
2022-03-16,3.19937
2022-03-17,3.61472
2022-03-18,3.86169
2022-03-19,3.68208
2022-03-20,2.92995
2022-03-21,3.16569
2022-03-22,3.63718
2022-03-23,3.85047
2022-03-24,3.26672
2022-03-25,3.13201
2022-03-26,2.50336
2022-03-27,2.52581
2022-03-28,3.80556
2022-03-29,3.81679
2022-03-30,3.89537
2022-03-31,4.16479
2022-04-01,3.48001
2022-04-02,3.01975
2022-04-03,2.45846
2022-04-04,3.82801
2022-04-05,3.3004
2022-04-06,3.63718
2022-04-07,3.33408
2022-04-08,2.76156
2022-04-09,1.77368
2022-04-10,1.9533
2022-04-11,3.00853
2022-04-12,3.78311
2022-04-13,2.67175
2022-04-14,2.54827
2022-04-15,3.10956
2022-04-16,1.94207
2022-04-17,2.13291
2022-04-18,3.14324
2022-04-19,3.17691
2022-04-20,3.43511
2022-04-21,2.98607
2022-04-22,2.85136
2022-04-23,2.03188
2022-04-24,2.22272
2022-04-25,2.9973
2022-04-26,3.35653
2022-04-27,3.09833
2022-04-28,3.13201
2022-04-29,2.50336
2022-04-30,2.25639
2022-05-01,2.40233
2022-05-02,2.81769
2022-05-03,2.31252
2022-05-04,2.25639
2022-05-05,2.6942
2022-05-06,3.13201
2022-05-07,2.23394
2022-05-08,2.70543
2022-05-09,3.97395
2022-05-10,5.05163
2022-05-11,4.91692
2022-05-12,8.47552
2022-05-13,12.05657
2022-05-14,6.81409
2022-05-15,4.42299
2022-05-16,4.97305
2022-05-17,4.62505
2022-05-18,4.22092
2022-05-19,4.28828
2022-05-20,3.00853
2022-05-21,2.13291
2022-05-22,2.31252
2022-05-23,2.48091
2022-05-24,2.77278
2022-05-25,2.61562
2022-05-26,2.45846
2022-05-27,3.08711
2022-05-28,2.67175
2022-05-29,2.61562
2022-05-30,3.37898
2022-05-31,2.78401
2022-06-01,1.90839
2022-06-02,2.24517
2022-06-03,2.00942
2022-06-04,1.22361
2022-06-05,1.3022
2022-06-06,2.00942
2022-06-07,1.81859
2022-06-08,2.59317
2022-06-09,2.25639
2022-06-10,2.41356
2022-06-11,1.74
2022-06-12,2.16659
2022-06-13,4.22092
2022-06-14,5.23125
2022-06-15,4.04131
2022-06-16,3.26672
2022-06-17,3.59227
2022-06-18,3.01975
2022-06-19,5.2537
2022-06-20,4.26582
2022-06-21,2.92995
2022-06-22,2.59317
2022-06-23,2.3013
2022-06-24,2.22272
2022-06-25,2.03188
2022-06-26,2.15536
2022-06-27,2.13291
2022-06-28,2.06555
2022-06-29,2.49214
2022-06-30,2.50336
2022-07-01,2.41356
2022-07-02,1.54916
2022-07-03,1.54916
2022-07-04,2.32375
2022-07-05,2.12168
2022-07-06,2.07678
2022-07-07,1.6951
2022-07-08,1.77368
2022-07-09,1.59407
2022-07-10,1.32465
2022-07-11,2.03188
2022-07-12,1.90839
2022-07-13,1.6502
2022-07-14,1.80736
2022-07-15,1.58284
2022-07-16,1.71755
2022-07-17,1.50426
2022-07-18,1.85226
2022-07-19,2.11046
2022-07-20,2.3911
2022-07-21,2.37988
2022-07-22,1.79613
2022-07-23,1.54916
2022-07-24,1.38078
2022-07-25,1.40323
2022-07-26,1.60529
2022-07-27,1.59407
2022-07-28,1.49303
2022-07-29,1.76246
2022-07-30,1.06645
2022-07-31,1.31342
2022-08-01,1.78491
2022-08-02,1.41445
2022-08-03,1.21239
2022-08-04,1.42568
2022-08-05,1.27974
2022-08-06,1.18994
2022-08-07,0.77458
2022-08-08,1.17871
2022-08-09,1.21239
2022-08-10,1.27974
2022-08-11,1.62775
2022-08-12,1.63897
2022-08-13,1.40323
2022-08-14,1.17871
2022-08-15,1.47058
2022-08-16,1.77368
2022-08-17,1.52671
2022-08-18,1.53794
2022-08-19,1.50426
2022-08-20,1.33587
2022-08-21,1.60529
2022-08-22,1.56039
2022-08-23,1.47058
2022-08-24,1.43691
2022-08-25,1.16748
2022-08-26,1.71755
2022-08-27,1.32465
2022-08-28,1.10013
2022-08-29,1.74
2022-08-30,1.62775
2022-08-31,1.10013
2022-09-01,1.54916
2022-09-02,1.40323
2022-09-03,1.18994
2022-09-04,0.89806
2022-09-05,1.13381
2022-09-06,1.23484
2022-09-07,1.392
2022-09-08,1.24607
2022-09-09,1.17871
2022-09-10,1.18994
2022-09-11,1.02155
2022-09-12,1.47058
2022-09-13,1.84104
2022-09-14,1.45936
2022-09-15,1.40323
2022-09-16,1.48181
2022-09-17,1.01032
2022-09-18,0.81948
2022-09-19,1.6502
2022-09-20,1.47058
2022-09-21,1.61652
2022-09-22,1.79613
2022-09-23,1.60529
2022-09-24,1.06645
2022-09-25,0.88684
2022-09-26,1.67265
2022-09-27,1.45936
2022-09-28,2.11046
2022-09-29,1.72878
2022-09-30,1.36955
2022-10-01,0.98787
2022-10-02,1.14503
2022-10-03,1.044
2022-10-04,1.38078
2022-10-05,1.36955
2022-10-06,1.29097
2022-10-07,1.10013
2022-10-08,1.12258
2022-10-09,0.7409
2022-10-10,1.13381
2022-10-11,1.01032
2022-10-12,1.03277
2022-10-13,1.12258
2022-10-14,1.32465
2022-10-15,1.11136
2022-10-16,1.02155
2022-10-17,1.24607
2022-10-18,1.15626
2022-10-19,1.16748
2022-10-20,1.03277
2022-10-21,0.94297
2022-10-22,0.71845
2022-10-23,0.76335
2022-10-24,1.22361
2022-10-25,1.044
2022-10-26,1.47058
2022-10-27,1.06645
2022-10-28,1.044
2022-10-29,0.84193
2022-10-30,0.72968
2022-10-31,1.27974
2022-11-01,1.32465
2022-11-02,1.27974
2022-11-03,1.10013
2022-11-04,1.07768
2022-11-05,0.85316
2022-11-06,0.86439
2022-11-07,1.23484
2022-11-08,2.27885
2022-11-09,4.13111
2022-11-10,5.39964
2022-11-11,3.10956
2022-11-12,3.98518
2022-11-13,2.78401
2022-11-14,5.97215
2022-11-15,3.3004
2022-11-16,2.44723
2022-11-17,1.47058
2022-11-18,1.68387
2022-11-19,1.58284
2022-11-20,1.17871
2022-11-21,2.07678
2022-11-22,1.61652
2022-11-23,1.44813
2022-11-24,1.76246
2022-11-25,1.85226
2022-11-26,1.41445
2022-11-27,1.26852
2022-11-28,1.63897
2022-11-29,1.35832
2022-11-30,1.60529
2022-12-01,1.43691
2022-12-02,1.10013
2022-12-03,0.78581
2022-12-04,0.93174
2022-12-05,1.22361
2022-12-06,1.41445
2022-12-07,1.58284
2022-12-08,1.81859
2022-12-09,1.20116
2022-12-10,0.88684
2022-12-11,0.6511
2022-12-12,1.21239
2022-12-13,1.20116
2022-12-14,1.17871
2022-12-15,1.21239
2022-12-16,0.95419
2022-12-17,0.92052
2022-12-18,0.85316
2022-12-19,1.10013
2022-12-20,1.07768
2022-12-21,0.90929
2022-12-22,0.79703
2022-12-23,0.92052
2022-12-24,0.63987
2022-12-25,0.46026
2022-12-26,0.88684
2022-12-27,0.98787
2022-12-28,0.89806
2022-12-29,1.27974
2022-12-30,1.05523
2022-12-31,0.80826
2023-01-01,0.71845
2023-01-02,0.92052
2023-01-03,1.22361
2023-01-04,1.20116
2023-01-05,1.35832
2023-01-06,1.61652
2023-01-07,0.95419
2023-01-08,0.76335
2023-01-09,1.3022
2023-01-10,1.3022
2023-01-11,1.18994
2023-01-12,1.20116
2023-01-13,1.18994
2023-01-14,1.75123
2023-01-15,1.3471
2023-01-16,1.56039
2023-01-17,1.9533
2023-01-18,1.52671
2023-01-19,1.05523
2023-01-20,0.9991
2023-01-21,1.31342
2023-01-22,1.392
2023-01-23,1.0889
2023-01-24,1.21239
2023-01-25,1.50426
2023-01-26,1.11136
2023-01-27,1.3471
2023-01-28,0.84193
2023-01-29,1.0889
2023-01-30,1.50426
2023-01-31,1.392
2023-02-01,1.03277
2023-02-02,1.42568
2023-02-03,1.11136
2023-02-04,0.78581
2023-02-05,0.9991
2023-02-06,1.01032
2023-02-07,1.17871
2023-02-08,1.31342
2023-02-09,1.16748
2023-02-10,0.97665
2023-02-11,0.77458
2023-02-12,0.79703
2023-02-13,1.05523
2023-02-14,1.14503
2023-02-15,1.044
2023-02-16,1.48181
2023-02-17,1.31342
2023-02-18,1.02155
2023-02-19,1.10013
2023-02-20,1.26852
2023-02-21,1.72878
2023-02-22,1.23484
2023-02-23,0.98787
2023-02-24,0.93174
2023-02-25,0.86439
2023-02-26,0.70722
2023-02-27,1.06645
2023-02-28,0.88684
2023-03-01,0.78581
2023-03-02,0.76335
2023-03-03,1.06645
2023-03-04,0.66232
2023-03-05,0.63987
2023-03-06,0.86439
2023-03-07,0.88684
2023-03-08,0.80826
2023-03-09,1.07768
2023-03-10,0.95419
2023-03-11,0.76335
2023-03-12,0.78581
2023-03-13,1.20116
2023-03-14,1.71755
2023-03-15,1.42568
2023-03-16,1.27974
2023-03-17,1.3022
2023-03-18,1.23484
2023-03-19,1.38078
2023-03-20,1.50426
2023-03-21,1.44813
2023-03-22,1.16748
2023-03-23,1.36955
2023-03-24,1.21239
2023-03-25,1.22361
2023-03-26,1.044
2023-03-27,1.12258
2023-03-28,1.05523
2023-03-29,1.53794
2023-03-30,1.53794
2023-03-31,1.11136
2023-04-01,1.21239
2023-04-02,1.05523
2023-04-03,1.22361
2023-04-04,1.12258
2023-04-05,1.22361
2023-04-06,1.05523
2023-04-07,1.24607
2023-04-08,0.93174
2023-04-09,1.02155
2023-04-10,1.07768
2023-04-11,1.51549
2023-04-12,1.6502
2023-04-13,1.35832
2023-04-14,1.3471
2023-04-15,1.07768
2023-04-16,1.27974
2023-04-17,1.14503
2023-04-18,1.24607
2023-04-19,1.02155
2023-04-20,1.26852
2023-04-21,0.62864
2023-04-22,0.71845
2023-04-23,0.81948
2023-04-24,1.45936
2023-04-25,1.74
2023-04-26,1.66142
2023-04-27,1.36955
2023-04-28,1.16748
2023-04-29,0.90929
2023-04-30,0.84193
2023-05-01,1.31342
2023-05-02,1.11136
2023-05-03,1.23484
2023-05-04,1.3022
2023-05-05,1.392
2023-05-06,1.52671
2023-05-07,1.24607
2023-05-08,1.42568
2023-05-09,1.6502
2023-05-10,1.82981
2023-05-11,1.45936
2023-05-12,1.68387
2023-05-13,1.13381
2023-05-14,1.21239
2023-05-15,1.67265
2023-05-16,1.68387
2023-05-17,1.32465
2023-05-18,1.68387
2023-05-19,1.17871
2023-05-20,0.76335
2023-05-21,1.10013
2023-05-22,1.07768
2023-05-23,0.9991
2023-05-24,1.3471
2023-05-25,1.15626
2023-05-26,0.81948
2023-05-27,0.72968
2023-05-28,0.80826
2023-05-29,1.05523
