date,서양화
2020-07-11,26.17187
2020-07-12,44.14062
2020-07-13,30.85937
2020-07-14,38.28125
2020-07-15,39.45312
2020-07-16,39.45312
2020-07-17,34.76562
2020-07-18,36.32812
2020-07-19,33.20312
2020-07-20,27.73437
2020-07-21,28.125
2020-07-22,34.375
2020-07-23,38.28125
2020-07-24,35.15625
2020-07-25,21.09375
2020-07-26,25.0
2020-07-27,37.5
2020-07-28,39.45312
2020-07-29,28.125
2020-07-30,39.0625
2020-07-31,29.6875
2020-08-01,21.875
2020-08-02,18.75
2020-08-03,37.10937
2020-08-04,38.67187
2020-08-05,31.25
2020-08-06,30.07812
2020-08-07,32.03125
2020-08-08,26.5625
2020-08-09,28.51562
2020-08-10,35.54687
2020-08-11,45.3125
2020-08-12,35.15625
2020-08-13,30.46875
2020-08-14,26.95312
2020-08-15,25.39062
2020-08-16,23.04687
2020-08-17,30.07812
2020-08-18,32.42187
2020-08-19,34.76562
2020-08-20,37.5
2020-08-21,30.07812
2020-08-22,21.09375
2020-08-23,23.82812
2020-08-24,31.25
2020-08-25,31.64062
2020-08-26,29.6875
2020-08-27,34.375
2020-08-28,32.42187
2020-08-29,21.48437
2020-08-30,30.07812
2020-08-31,41.79687
2020-09-01,50.0
2020-09-02,46.48437
2020-09-03,57.42187
2020-09-04,47.26562
2020-09-05,19.14062
2020-09-06,39.0625
2020-09-07,44.92187
2020-09-08,46.09375
2020-09-09,76.5625
2020-09-10,58.98437
2020-09-11,42.57812
2020-09-12,31.64062
2020-09-13,41.40625
2020-09-14,41.01562
2020-09-15,50.39062
2020-09-16,53.125
2020-09-17,44.14062
2020-09-18,80.07812
2020-09-19,41.40625
2020-09-20,41.40625
2020-09-21,48.82812
2020-09-22,54.29687
2020-09-23,70.3125
2020-09-24,69.14062
2020-09-25,37.89062
2020-09-26,28.90625
2020-09-27,33.20312
2020-09-28,43.75
2020-09-29,30.85937
2020-09-30,28.125
2020-10-01,28.125
2020-10-02,23.4375
2020-10-03,30.46875
2020-10-04,28.125
2020-10-05,51.5625
2020-10-06,50.78125
2020-10-07,34.76562
2020-10-08,38.67187
2020-10-09,25.39062
2020-10-10,30.46875
2020-10-11,28.90625
2020-10-12,39.45312
2020-10-13,43.75
2020-10-14,37.89062
2020-10-15,41.79687
2020-10-16,39.84375
2020-10-17,32.03125
2020-10-18,44.53125
2020-10-19,34.375
2020-10-20,41.79687
2020-10-21,37.89062
2020-10-22,42.57812
2020-10-23,37.10937
2020-10-24,27.73437
2020-10-25,38.67187
2020-10-26,40.23437
2020-10-27,43.35937
2020-10-28,35.54687
2020-10-29,42.96875
2020-10-30,34.375
2020-10-31,25.78125
2020-11-01,32.42187
2020-11-02,40.625
2020-11-03,49.21875
2020-11-04,54.29687
2020-11-05,39.0625
2020-11-06,35.15625
2020-11-07,33.20312
2020-11-08,39.45312
2020-11-09,46.09375
2020-11-10,51.5625
2020-11-11,50.78125
2020-11-12,41.40625
2020-11-13,30.07812
2020-11-14,26.5625
2020-11-15,25.0
2020-11-16,45.3125
2020-11-17,53.51562
2020-11-18,44.14062
2020-11-19,51.95312
2020-11-20,45.70312
2020-11-21,32.03125
2020-11-22,39.0625
2020-11-23,47.65625
2020-11-24,35.54687
2020-11-25,37.10937
2020-11-26,38.67187
2020-11-27,41.79687
2020-11-28,31.64062
2020-11-29,26.95312
2020-11-30,29.6875
2020-12-01,32.8125
2020-12-02,35.15625
2020-12-03,41.01562
2020-12-04,26.95312
2020-12-05,22.26562
2020-12-06,25.0
2020-12-07,39.0625
2020-12-08,45.70312
2020-12-09,42.57812
2020-12-10,34.76562
2020-12-11,27.73437
2020-12-12,32.42187
2020-12-13,35.15625
2020-12-14,31.64062
2020-12-15,37.5
2020-12-16,44.92187
2020-12-17,33.20312
2020-12-18,45.3125
2020-12-19,26.17187
2020-12-20,37.10937
2020-12-21,32.42187
2020-12-22,33.98437
2020-12-23,31.25
2020-12-24,31.64062
2020-12-25,20.70312
2020-12-26,26.95312
2020-12-27,27.34375
2020-12-28,33.20312
2020-12-29,32.42187
2020-12-30,41.01562
2020-12-31,35.54687
2021-01-01,30.46875
2021-01-02,33.98437
2021-01-03,35.9375
2021-01-04,34.375
2021-01-05,34.375
2021-01-06,36.32812
2021-01-07,32.03125
2021-01-08,26.5625
2021-01-09,26.95312
2021-01-10,27.73437
2021-01-11,31.64062
2021-01-12,30.07812
2021-01-13,26.95312
2021-01-14,28.125
2021-01-15,33.20312
2021-01-16,26.95312
2021-01-17,30.07812
2021-01-18,34.76562
2021-01-19,30.46875
2021-01-20,35.54687
2021-01-21,28.125
2021-01-22,25.78125
2021-01-23,31.64062
2021-01-24,30.07812
2021-01-25,22.65625
2021-01-26,32.8125
2021-01-27,25.78125
2021-01-28,24.60937
2021-01-29,27.73437
2021-01-30,32.42187
2021-01-31,24.21875
2021-02-01,24.60937
2021-02-02,38.67187
2021-02-03,29.29687
2021-02-04,27.34375
2021-02-05,34.375
2021-02-06,37.89062
2021-02-07,26.17187
2021-02-08,31.25
2021-02-09,33.20312
2021-02-10,31.25
2021-02-11,25.39062
2021-02-12,28.125
2021-02-13,25.78125
2021-02-14,27.73437
2021-02-15,32.42187
2021-02-16,42.96875
2021-02-17,38.28125
2021-02-18,30.85937
2021-02-19,26.17187
2021-02-20,30.07812
2021-02-21,25.0
2021-02-22,37.5
2021-02-23,31.64062
2021-02-24,37.5
2021-02-25,39.45312
2021-02-26,37.5
2021-02-27,32.42187
2021-02-28,26.17187
2021-03-01,32.8125
2021-03-02,49.60937
2021-03-03,54.6875
2021-03-04,55.07812
2021-03-05,50.78125
2021-03-06,36.32812
2021-03-07,35.15625
2021-03-08,50.39062
2021-03-09,52.34375
2021-03-10,54.29687
2021-03-11,55.85937
2021-03-12,57.8125
2021-03-13,39.0625
2021-03-14,36.32812
2021-03-15,44.53125
2021-03-16,42.57812
2021-03-17,43.35937
2021-03-18,44.53125
2021-03-19,41.79687
2021-03-20,41.79687
2021-03-21,39.45312
2021-03-22,42.96875
2021-03-23,41.40625
2021-03-24,46.875
2021-03-25,42.96875
2021-03-26,51.5625
2021-03-27,31.64062
2021-03-28,41.01562
2021-03-29,40.23437
2021-03-30,36.32812
2021-03-31,48.04687
2021-04-01,34.375
2021-04-02,36.32812
2021-04-03,33.98437
2021-04-04,48.4375
2021-04-05,38.28125
2021-04-06,41.01562
2021-04-07,39.84375
2021-04-08,42.96875
2021-04-09,42.96875
2021-04-10,26.95312
2021-04-11,30.46875
2021-04-12,29.29687
2021-04-13,38.28125
2021-04-14,35.9375
2021-04-15,34.375
2021-04-16,34.76562
2021-04-17,34.76562
2021-04-18,28.51562
2021-04-19,39.84375
2021-04-20,39.84375
2021-04-21,41.79687
2021-04-22,33.98437
2021-04-23,32.03125
2021-04-24,36.71875
2021-04-25,34.375
2021-04-26,41.40625
2021-04-27,35.15625
2021-04-28,30.46875
2021-04-29,32.03125
2021-04-30,25.0
2021-05-01,25.78125
2021-05-02,26.95312
2021-05-03,37.10937
2021-05-04,35.9375
2021-05-05,32.42187
2021-05-06,41.79687
2021-05-07,40.625
2021-05-08,31.64062
2021-05-09,33.98437
2021-05-10,64.45312
2021-05-11,54.6875
2021-05-12,50.78125
2021-05-13,48.04687
2021-05-14,33.20312
2021-05-15,39.0625
2021-05-16,37.5
2021-05-17,51.95312
2021-05-18,37.5
2021-05-19,29.29687
2021-05-20,35.9375
2021-05-21,36.71875
2021-05-22,30.46875
2021-05-23,36.32812
2021-05-24,50.0
2021-05-25,42.1875
2021-05-26,41.40625
2021-05-27,50.39062
2021-05-28,41.40625
2021-05-29,27.73437
2021-05-30,29.6875
2021-05-31,46.48437
2021-06-01,40.625
2021-06-02,41.79687
2021-06-03,33.59375
2021-06-04,45.3125
2021-06-05,30.85937
2021-06-06,33.20312
2021-06-07,37.5
2021-06-08,41.01562
2021-06-09,38.67187
2021-06-10,37.89062
2021-06-11,35.15625
2021-06-12,34.375
2021-06-13,30.85937
2021-06-14,30.46875
2021-06-15,39.0625
2021-06-16,33.98437
2021-06-17,26.95312
2021-06-18,23.82812
2021-06-19,24.60937
2021-06-20,29.29687
2021-06-21,38.28125
2021-06-22,33.59375
2021-06-23,35.54687
2021-06-24,38.28125
2021-06-25,23.82812
2021-06-26,35.15625
2021-06-27,37.5
2021-06-28,36.32812
2021-06-29,30.07812
2021-06-30,32.03125
2021-07-01,30.46875
2021-07-02,27.34375
2021-07-03,23.4375
2021-07-04,28.90625
2021-07-05,31.25
2021-07-06,39.0625
2021-07-07,38.28125
2021-07-08,37.10937
2021-07-09,38.28125
2021-07-10,25.78125
2021-07-11,23.04687
2021-07-12,40.625
2021-07-13,36.71875
2021-07-14,35.15625
2021-07-15,41.01562
2021-07-16,30.46875
2021-07-17,28.51562
2021-07-18,37.89062
2021-07-19,26.17187
2021-07-20,30.46875
2021-07-21,30.46875
2021-07-22,34.375
2021-07-23,30.85937
2021-07-24,21.09375
2021-07-25,19.14062
2021-07-26,25.0
2021-07-27,29.29687
2021-07-28,28.51562
2021-07-29,24.21875
2021-07-30,21.09375
2021-07-31,22.65625
2021-08-01,22.65625
2021-08-02,31.25
2021-08-03,25.78125
2021-08-04,33.20312
2021-08-05,26.5625
2021-08-06,31.25
2021-08-07,23.04687
2021-08-08,27.73437
2021-08-09,33.59375
2021-08-10,23.4375
2021-08-11,29.6875
2021-08-12,34.375
2021-08-13,33.98437
2021-08-14,30.85937
2021-08-15,28.90625
2021-08-16,28.51562
2021-08-17,29.29687
2021-08-18,46.09375
2021-08-19,39.45312
2021-08-20,37.5
2021-08-21,25.0
2021-08-22,33.59375
2021-08-23,41.40625
2021-08-24,45.3125
2021-08-25,37.10937
2021-08-26,42.57812
2021-08-27,42.1875
2021-08-28,27.34375
2021-08-29,34.76562
2021-08-30,36.71875
2021-08-31,38.67187
2021-09-01,42.1875
2021-09-02,42.1875
2021-09-03,47.65625
2021-09-04,24.60937
2021-09-05,28.51562
2021-09-06,47.26562
2021-09-07,42.57812
2021-09-08,40.23437
2021-09-09,42.57812
2021-09-10,42.57812
2021-09-11,27.34375
2021-09-12,30.46875
2021-09-13,36.71875
2021-09-14,46.09375
2021-09-15,40.625
2021-09-16,29.29687
2021-09-17,24.21875
2021-09-18,19.14062
2021-09-19,18.35937
2021-09-20,22.26562
2021-09-21,23.82812
2021-09-22,20.70312
2021-09-23,36.71875
2021-09-24,35.15625
2021-09-25,21.09375
2021-09-26,50.0
2021-09-27,59.375
2021-09-28,41.40625
2021-09-29,37.89062
2021-09-30,45.70312
2021-10-01,42.96875
2021-10-02,21.09375
2021-10-03,25.0
2021-10-04,28.125
2021-10-05,41.40625
2021-10-06,30.46875
2021-10-07,33.20312
2021-10-08,23.4375
2021-10-09,24.21875
2021-10-10,23.82812
2021-10-11,33.98437
2021-10-12,28.90625
2021-10-13,38.67187
2021-10-14,30.85937
2021-10-15,33.59375
2021-10-16,23.04687
2021-10-17,35.54687
2021-10-18,33.20312
2021-10-19,43.75
2021-10-20,32.8125
2021-10-21,26.5625
2021-10-22,27.73437
2021-10-23,18.75
2021-10-24,22.26562
2021-10-25,35.15625
2021-10-26,42.96875
2021-10-27,32.42187
2021-10-28,33.98437
2021-10-29,24.60937
2021-10-30,28.125
2021-10-31,23.4375
2021-11-01,41.01562
2021-11-02,41.01562
2021-11-03,39.84375
2021-11-04,43.75
2021-11-05,43.75
2021-11-06,19.92187
2021-11-07,35.54687
2021-11-08,43.75
2021-11-09,38.28125
2021-11-10,38.28125
2021-11-11,36.71875
2021-11-12,33.59375
2021-11-13,29.29687
2021-11-14,28.125
2021-11-15,28.125
2021-11-16,41.79687
2021-11-17,43.75
2021-11-18,33.20312
2021-11-19,43.75
2021-11-20,30.46875
2021-11-21,38.28125
2021-11-22,33.98437
2021-11-23,34.76562
2021-11-24,33.20312
2021-11-25,24.60937
2021-11-26,30.46875
2021-11-27,33.59375
2021-11-28,33.20312
2021-11-29,38.28125
2021-11-30,40.23437
2021-12-01,35.54687
2021-12-02,42.1875
2021-12-03,37.10937
2021-12-04,26.5625
2021-12-05,30.85937
2021-12-06,37.89062
2021-12-07,34.375
2021-12-08,36.32812
2021-12-09,35.9375
2021-12-10,27.34375
2021-12-11,31.64062
2021-12-12,29.6875
2021-12-13,37.5
2021-12-14,37.10937
2021-12-15,32.42187
2021-12-16,27.34375
2021-12-17,28.51562
2021-12-18,23.04687
2021-12-19,28.90625
2021-12-20,35.54687
2021-12-21,35.15625
2021-12-22,33.59375
2021-12-23,24.60937
2021-12-24,29.29687
2021-12-25,17.57812
2021-12-26,22.65625
2021-12-27,33.98437
2021-12-28,35.9375
2021-12-29,37.10937
2021-12-30,38.67187
2021-12-31,27.34375
2022-01-01,31.64062
2022-01-02,29.6875
2022-01-03,35.15625
2022-01-04,28.90625
2022-01-05,33.59375
2022-01-06,30.07812
2022-01-07,44.14062
2022-01-08,25.78125
2022-01-09,34.375
2022-01-10,30.85937
2022-01-11,33.98437
2022-01-12,34.375
2022-01-13,28.51562
2022-01-14,30.07812
2022-01-15,27.73437
2022-01-16,21.875
2022-01-17,30.07812
2022-01-18,28.125
2022-01-19,38.67187
2022-01-20,31.25
2022-01-21,32.03125
2022-01-22,26.17187
2022-01-23,26.95312
2022-01-24,29.29687
2022-01-25,28.51562
2022-01-26,32.03125
2022-01-27,36.71875
2022-01-28,26.5625
2022-01-29,31.64062
2022-01-30,23.4375
2022-01-31,21.48437
2022-02-01,26.17187
2022-02-02,19.53125
2022-02-03,35.15625
2022-02-04,29.29687
2022-02-05,28.51562
2022-02-06,29.6875
2022-02-07,34.375
2022-02-08,37.5
2022-02-09,32.8125
2022-02-10,32.42187
2022-02-11,26.5625
2022-02-12,30.46875
2022-02-13,36.71875
2022-02-14,31.64062
2022-02-15,35.15625
2022-02-16,42.96875
2022-02-17,45.70312
2022-02-18,35.9375
2022-02-19,29.6875
2022-02-20,35.54687
2022-02-21,35.9375
2022-02-22,34.375
2022-02-23,32.8125
2022-02-24,30.07812
2022-02-25,31.64062
2022-02-26,31.25
2022-02-27,22.26562
2022-02-28,25.0
2022-03-01,33.98437
2022-03-02,44.53125
2022-03-03,53.125
2022-03-04,47.65625
2022-03-05,35.15625
2022-03-06,37.10937
2022-03-07,41.40625
2022-03-08,44.14062
2022-03-09,34.76562
2022-03-10,48.04687
2022-03-11,49.60937
2022-03-12,31.64062
2022-03-13,38.67187
2022-03-14,39.0625
2022-03-15,41.40625
2022-03-16,42.96875
2022-03-17,48.04687
2022-03-18,39.0625
2022-03-19,31.64062
2022-03-20,32.03125
2022-03-21,51.17187
2022-03-22,33.59375
2022-03-23,48.82812
2022-03-24,44.92187
2022-03-25,35.9375
2022-03-26,38.67187
2022-03-27,53.51562
2022-03-28,44.14062
2022-03-29,50.78125
2022-03-30,40.625
2022-03-31,50.78125
2022-04-01,52.73437
2022-04-02,33.98437
2022-04-03,48.4375
2022-04-04,44.92187
2022-04-05,44.92187
2022-04-06,48.04687
2022-04-07,44.53125
2022-04-08,46.48437
2022-04-09,41.01562
2022-04-10,36.32812
2022-04-11,37.89062
2022-04-12,41.40625
2022-04-13,40.625
2022-04-14,51.95312
2022-04-15,39.45312
2022-04-16,33.20312
2022-04-17,41.40625
2022-04-18,48.4375
2022-04-19,35.9375
2022-04-20,51.5625
2022-04-21,45.3125
2022-04-22,40.625
2022-04-23,41.01562
2022-04-24,40.625
2022-04-25,36.71875
2022-04-26,44.92187
2022-04-27,50.78125
2022-04-28,54.6875
2022-04-29,46.48437
2022-04-30,41.01562
2022-05-01,43.35937
2022-05-02,48.4375
2022-05-03,46.875
2022-05-04,33.98437
2022-05-05,35.54687
2022-05-06,41.40625
2022-05-07,42.57812
2022-05-08,41.01562
2022-05-09,51.5625
2022-05-10,61.71875
2022-05-11,54.6875
2022-05-12,45.3125
2022-05-13,35.9375
2022-05-14,40.625
2022-05-15,37.89062
2022-05-16,58.59375
2022-05-17,70.70312
2022-05-18,41.01562
2022-05-19,50.0
2022-05-20,42.1875
2022-05-21,39.0625
2022-05-22,44.14062
2022-05-23,43.75
2022-05-24,49.60937
2022-05-25,45.3125
2022-05-26,49.60937
2022-05-27,47.26562
2022-05-28,34.375
2022-05-29,44.14062
2022-05-30,50.78125
2022-05-31,64.0625
2022-06-01,37.5
2022-06-02,53.51562
2022-06-03,42.96875
2022-06-04,41.40625
2022-06-05,37.10937
2022-06-06,41.40625
2022-06-07,40.625
2022-06-08,46.48437
2022-06-09,38.28125
2022-06-10,42.1875
2022-06-11,29.29687
2022-06-12,32.8125
2022-06-13,43.75
2022-06-14,46.48437
2022-06-15,52.73437
2022-06-16,52.73437
2022-06-17,35.15625
2022-06-18,25.39062
2022-06-19,28.51562
2022-06-20,45.70312
2022-06-21,55.46875
2022-06-22,46.09375
2022-06-23,36.71875
2022-06-24,48.04687
2022-06-25,39.0625
2022-06-26,46.48437
2022-06-27,39.45312
2022-06-28,43.75
2022-06-29,46.48437
2022-06-30,47.65625
2022-07-01,55.46875
2022-07-02,42.57812
2022-07-03,33.98437
2022-07-04,47.65625
2022-07-05,43.75
2022-07-06,44.14062
2022-07-07,47.65625
2022-07-08,43.75
2022-07-09,30.46875
2022-07-10,39.84375
2022-07-11,39.84375
2022-07-12,53.125
2022-07-13,40.625
2022-07-14,37.89062
2022-07-15,33.59375
2022-07-16,38.67187
2022-07-17,38.28125
2022-07-18,47.26562
2022-07-19,28.51562
2022-07-20,37.5
2022-07-21,39.84375
2022-07-22,36.32812
2022-07-23,33.98437
2022-07-24,30.85937
2022-07-25,31.25
2022-07-26,34.76562
2022-07-27,32.8125
2022-07-28,36.32812
2022-07-29,31.25
2022-07-30,32.42187
2022-07-31,29.6875
2022-08-01,34.76562
2022-08-02,31.64062
2022-08-03,30.07812
2022-08-04,35.54687
2022-08-05,30.07812
2022-08-06,27.73437
2022-08-07,32.42187
2022-08-08,33.20312
2022-08-09,38.28125
2022-08-10,42.96875
2022-08-11,41.79687
2022-08-12,36.71875
2022-08-13,21.48437
2022-08-14,28.51562
2022-08-15,26.5625
2022-08-16,46.48437
2022-08-17,39.84375
2022-08-18,52.73437
2022-08-19,42.1875
2022-08-20,35.54687
2022-08-21,33.20312
2022-08-22,54.6875
2022-08-23,58.98437
2022-08-24,65.23437
2022-08-25,55.46875
2022-08-26,43.75
2022-08-27,30.07812
2022-08-28,40.23437
2022-08-29,50.78125
2022-08-30,57.42187
2022-08-31,44.53125
2022-09-01,53.51562
2022-09-02,32.42187
2022-09-03,27.73437
2022-09-04,32.42187
2022-09-05,55.07812
2022-09-06,49.60937
2022-09-07,41.40625
2022-09-08,39.84375
2022-09-09,28.125
2022-09-10,27.34375
2022-09-11,27.34375
2022-09-12,33.59375
2022-09-13,46.48437
2022-09-14,53.90625
2022-09-15,41.79687
2022-09-16,48.04687
2022-09-17,32.42187
2022-09-18,40.23437
2022-09-19,51.17187
2022-09-20,48.82812
2022-09-21,49.60937
2022-09-22,44.92187
2022-09-23,42.96875
2022-09-24,30.85937
2022-09-25,39.84375
2022-09-26,38.28125
2022-09-27,48.4375
2022-09-28,49.21875
2022-09-29,45.3125
2022-09-30,39.84375
2022-10-01,32.8125
2022-10-02,28.51562
2022-10-03,71.09375
2022-10-04,70.70312
2022-10-05,51.5625
2022-10-06,49.21875
2022-10-07,44.53125
2022-10-08,37.89062
2022-10-09,42.96875
2022-10-10,33.98437
2022-10-11,53.51562
2022-10-12,42.96875
2022-10-13,37.89062
2022-10-14,33.59375
2022-10-15,31.64062
2022-10-16,37.5
2022-10-17,36.32812
2022-10-18,35.9375
2022-10-19,35.54687
2022-10-20,40.625
2022-10-21,35.9375
2022-10-22,26.17187
2022-10-23,37.10937
2022-10-24,48.82812
2022-10-25,47.65625
2022-10-26,48.04687
2022-10-27,50.39062
2022-10-28,40.23437
2022-10-29,28.125
2022-10-30,34.375
2022-10-31,40.23437
2022-11-01,44.53125
2022-11-02,43.75
2022-11-03,41.40625
2022-11-04,46.09375
2022-11-05,28.51562
2022-11-06,26.95312
2022-11-07,42.96875
2022-11-08,32.03125
2022-11-09,39.45312
2022-11-10,41.01562
2022-11-11,42.57812
2022-11-12,26.5625
2022-11-13,29.6875
2022-11-14,40.625
2022-11-15,41.40625
2022-11-16,32.03125
2022-11-17,41.40625
2022-11-18,41.40625
2022-11-19,33.20312
2022-11-20,41.01562
2022-11-21,40.23437
2022-11-22,48.82812
2022-11-23,41.40625
2022-11-24,44.53125
2022-11-25,39.45312
2022-11-26,35.15625
2022-11-27,45.70312
2022-11-28,60.15625
2022-11-29,46.09375
2022-11-30,57.42187
2022-12-01,46.875
2022-12-02,39.84375
2022-12-03,30.85937
2022-12-04,36.32812
2022-12-05,42.57812
2022-12-06,32.8125
2022-12-07,43.35937
2022-12-08,42.96875
2022-12-09,39.45312
2022-12-10,32.8125
2022-12-11,31.25
2022-12-12,48.04687
2022-12-13,46.48437
2022-12-14,41.79687
2022-12-15,36.32812
2022-12-16,34.375
2022-12-17,40.23437
2022-12-18,30.07812
2022-12-19,33.20312
2022-12-20,41.40625
2022-12-21,46.48437
2022-12-22,39.84375
2022-12-23,32.8125
2022-12-24,30.07812
2022-12-25,23.82812
2022-12-26,27.73437
2022-12-27,36.71875
2022-12-28,29.29687
2022-12-29,30.07812
2022-12-30,30.46875
2022-12-31,22.26562
2023-01-01,26.95312
2023-01-02,30.46875
2023-01-03,29.6875
2023-01-04,33.59375
2023-01-05,35.9375
2023-01-06,38.28125
2023-01-07,32.42187
2023-01-08,33.98437
2023-01-09,100.0
2023-01-10,45.3125
2023-01-11,35.15625
2023-01-12,33.98437
2023-01-13,37.89062
2023-01-14,37.10937
2023-01-15,31.25
2023-01-16,36.32812
2023-01-17,28.51562
2023-01-18,36.32812
2023-01-19,38.28125
2023-01-20,29.29687
2023-01-21,26.95312
2023-01-22,26.17187
2023-01-23,32.8125
2023-01-24,36.71875
2023-01-25,44.53125
2023-01-26,42.1875
2023-01-27,35.15625
2023-01-28,49.21875
2023-01-29,92.57812
2023-01-30,95.70312
2023-01-31,72.26562
2023-02-01,63.67187
2023-02-02,59.375
2023-02-03,55.46875
2023-02-04,55.85937
2023-02-05,47.26562
2023-02-06,50.78125
2023-02-07,52.73437
2023-02-08,48.4375
2023-02-09,42.1875
2023-02-10,39.0625
2023-02-11,37.10937
2023-02-12,37.89062
2023-02-13,60.54687
2023-02-14,46.09375
2023-02-15,52.73437
2023-02-16,50.39062
2023-02-17,33.20312
2023-02-18,40.625
2023-02-19,37.5
2023-02-20,44.53125
2023-02-21,47.65625
2023-02-22,45.3125
2023-02-23,41.01562
2023-02-24,46.48437
2023-02-25,39.45312
2023-02-26,32.8125
2023-02-27,42.96875
2023-02-28,36.32812
2023-03-01,33.98437
2023-03-02,41.40625
2023-03-03,51.5625
2023-03-04,41.79687
2023-03-05,47.65625
2023-03-06,55.46875
2023-03-07,54.6875
2023-03-08,44.92187
2023-03-09,62.5
2023-03-10,47.65625
2023-03-11,43.75
2023-03-12,49.21875
2023-03-13,57.42187
2023-03-14,58.98437
2023-03-15,62.5
2023-03-16,49.60937
2023-03-17,48.82812
2023-03-18,42.1875
2023-03-19,56.25
2023-03-20,51.95312
2023-03-21,48.4375
2023-03-22,48.04687
2023-03-23,48.4375
2023-03-24,53.125
2023-03-25,41.79687
2023-03-26,42.1875
2023-03-27,48.82812
2023-03-28,46.09375
2023-03-29,52.34375
2023-03-30,60.15625
2023-03-31,44.14062
2023-04-01,39.0625
2023-04-02,33.98437
2023-04-03,56.25
2023-04-04,68.35937
2023-04-05,53.51562
2023-04-06,67.57812
2023-04-07,61.71875
2023-04-08,38.28125
2023-04-09,41.40625
2023-04-10,51.95312
2023-04-11,60.54687
2023-04-12,60.15625
2023-04-13,48.04687
2023-04-14,57.03125
2023-04-15,46.48437
2023-04-16,45.70312
2023-04-17,47.26562
2023-04-18,32.8125
2023-04-19,58.20312
2023-04-20,48.82812
2023-04-21,44.92187
2023-04-22,40.625
2023-04-23,48.4375
2023-04-24,40.23437
2023-04-25,47.65625
2023-04-26,41.01562
2023-04-27,55.85937
2023-04-28,39.84375
2023-04-29,52.73437
2023-04-30,49.21875
2023-05-01,47.26562
2023-05-02,53.51562
2023-05-03,58.98437
2023-05-04,59.76562
2023-05-05,48.4375
2023-05-06,45.70312
2023-05-07,47.26562
2023-05-08,57.42187
2023-05-09,51.5625
2023-05-10,44.14062
2023-05-11,53.51562
2023-05-12,50.0
2023-05-13,30.07812
2023-05-14,36.32812
2023-05-15,35.15625
2023-05-16,45.70312
2023-05-17,47.26562
2023-05-18,42.1875
2023-05-19,48.4375
2023-05-20,39.0625
2023-05-21,36.32812
2023-05-22,53.125
2023-05-23,39.45312
2023-05-24,41.01562
2023-05-25,47.26562
2023-05-26,44.14062
2023-05-27,26.5625
2023-05-28,32.03125
2023-05-29,38.28125
2023-05-30,56.64062
2023-05-31,50.39062
2023-06-01,34.375
2023-06-02,36.32812
2023-06-03,32.42187
2023-06-04,30.85937
2023-06-05,38.67187
2023-06-06,38.28125
2023-06-07,55.85937
2023-06-08,45.3125
2023-06-09,46.875
2023-06-10,30.46875
