date,애플주가
2023-05-29,1.78422
2023-05-30,4.82977
2023-05-31,5.5641
2023-06-01,4.89179
2023-06-02,6.03178
2023-06-03,3.53223
2023-06-04,1.35593
2023-06-05,4.00896
2023-06-06,8.39279
2023-06-07,7.30939
2023-06-08,6.09109
2023-06-09,6.4818
2023-06-10,3.79889
2023-06-11,1.61807
2023-06-12,3.66262
2023-06-13,8.16144
2023-06-14,7.14098
2023-06-15,6.26539
2023-06-16,6.4655
2023-06-17,3.23297
2023-06-18,1.42249
2023-06-19,2.51992
2023-06-20,3.98134
2023-06-21,5.16026
2023-06-22,4.63328
2023-06-23,5.38437
2023-06-24,2.80967
2023-06-25,1.13908
2023-06-26,3.10575
2023-06-27,4.76865
2023-06-28,5.68725
2023-06-29,6.28621
2023-06-30,6.46957
2023-07-01,6.99474
2023-07-02,2.34561
2023-07-03,5.80858
2023-07-04,6.16081
2023-07-05,4.67765
2023-07-06,5.50479
2023-07-07,5.2241
2023-07-08,3.15374
2023-07-09,1.3505
2023-07-10,3.2298
2023-07-11,4.93435
2023-07-12,5.27073
2023-07-13,5.24357
2023-07-14,5.33457
2023-07-15,3.25923
2023-07-16,1.33601
2023-07-17,3.33891
2023-07-18,5.75651
2023-07-19,5.31781
2023-07-20,6.02001
2023-07-21,5.56637
2023-07-22,2.96541
2023-07-23,1.39668
2023-07-24,3.31763
2023-07-25,4.98505
2023-07-26,5.43734
2023-07-27,5.88419
2023-07-28,4.94838
2023-07-29,3.85458
2023-07-30,1.73668
2023-07-31,3.60467
2023-08-01,5.29156
2023-08-02,5.03938
2023-08-03,5.61798
2023-08-04,7.75534
2023-08-05,6.26629
2023-08-06,2.42348
2023-08-07,5.55097
2023-08-08,8.62323
2023-08-09,6.21921
2023-08-10,6.04626
2023-08-11,5.1752
2023-08-12,3.16189
2023-08-13,1.52164
2023-08-14,3.35702
2023-08-15,4.58031
2023-08-16,5.12495
2023-08-17,5.16072
2023-08-18,5.59489
2023-08-19,3.13156
2023-08-20,1.4818
2023-08-21,3.49465
2023-08-22,5.24855
2023-08-23,4.77272
2023-08-24,6.15537
2023-08-25,4.85331
2023-08-26,3.00298
2023-08-27,1.3247
2023-08-28,2.98668
2023-08-29,4.65094
2023-08-30,5.64831
2023-08-31,5.32189
2023-09-01,4.9683
2023-09-02,3.00887
2023-09-03,1.29074
2023-09-04,2.61816
2023-09-05,4.04744
2023-09-06,4.72881
2023-09-07,7.94594
2023-09-08,12.8658
2023-09-09,6.37631
2023-09-10,2.50135
2023-09-11,5.46088
2023-09-12,9.40918
2023-09-13,9.51195
2023-09-14,7.43752
2023-09-15,6.09697
2023-09-16,3.50235
2023-09-17,1.70635
2023-09-18,4.08909
2023-09-19,5.72256
2023-09-20,4.85331
2023-09-21,5.15211
2023-09-22,4.65546
2023-09-23,3.03105
2023-09-24,1.29436
2023-09-25,2.86354
2023-09-26,4.30867
2023-09-27,4.24166
2023-09-28,3.32624
2023-09-29,3.0057
2023-09-30,2.40266
2023-10-01,1.36454
2023-10-02,2.16588
2023-10-03,3.5766
2023-10-04,4.63237
2023-10-05,4.34353
2023-10-06,3.81338
2023-10-07,2.84996
2023-10-08,1.12368
2023-10-09,2.23017
2023-10-10,4.3227
2023-10-11,4.09905
2023-10-12,4.03839
2023-10-13,3.79889
2023-10-14,2.18489
2023-10-15,0.92267
2023-10-16,2.41896
2023-10-17,3.87404
2023-10-18,3.49284
2023-10-19,3.85639
2023-10-20,4.12033
2023-10-21,2.41307
2023-10-22,0.9779
2023-10-23,2.54436
2023-10-24,3.71921
2023-10-25,3.76041
2023-10-26,4.81256
2023-10-27,4.64324
2023-10-28,2.34425
2023-10-29,1.1024
2023-10-30,2.73904
2023-10-31,4.7519
2023-11-01,4.18507
2023-11-02,5.13853
2023-11-03,8.35249
2023-11-04,3.59244
2023-11-05,1.22691
2023-11-06,3.30496
2023-11-07,4.64641
2023-11-08,4.44449
2023-11-09,4.20001
2023-11-10,3.86771
2023-11-11,3.04871
2023-11-12,1.135
2023-11-13,2.61952
2023-11-14,4.29237
2023-11-15,5.10277
2023-11-16,4.70028
2023-11-17,4.4875
2023-11-18,2.48143
2023-11-19,1.02227
2023-11-20,2.55568
2023-11-21,4.89587
2023-11-22,4.19639
2023-11-23,3.77897
2023-11-24,2.62767
2023-11-25,1.94268
2023-11-26,0.88781
2023-11-27,2.14731
2023-11-28,3.44078
2023-11-29,3.79753
2023-11-30,3.48152
2023-12-01,3.31718
2023-12-02,2.31573
2023-12-03,0.92674
2023-12-04,2.203
2023-12-05,3.48152
2023-12-06,4.85059
2023-12-07,3.84462
2023-12-08,4.02978
2023-12-09,2.67385
2023-12-10,1.18933
2023-12-11,2.47826
2023-12-12,4.1149
2023-12-13,3.99628
2023-12-14,6.21332
2023-12-15,5.11952
2023-12-16,3.03241
2023-12-17,1.36001
2023-12-18,2.64713
2023-12-19,4.62604
2023-12-20,4.80351
2023-12-21,4.66995
2023-12-22,4.60974
2023-12-23,2.70101
2023-12-24,1.11282
2023-12-25,1.23913
2023-12-26,2.87576
2023-12-27,4.99683
2023-12-28,4.34262
2023-12-29,3.41859
2023-12-30,2.30441
2023-12-31,1.135
2024-01-01,1.27399
2024-01-02,3.83511
2024-01-03,8.47383
2024-01-04,6.61218
2024-01-05,6.32289
2024-01-06,3.7011
2024-01-07,1.59543
2024-01-08,3.19177
2024-01-09,5.97519
2024-01-10,4.95155
2024-01-11,5.3898
2024-01-12,5.1168
2024-01-13,3.61417
2024-01-14,1.52797
2024-01-15,2.72953
2024-01-16,4.08864
2024-01-17,5.63428
2024-01-18,5.10684
2024-01-19,6.57053
2024-01-20,4.14885
2024-01-21,1.60539
2024-01-22,3.75
2024-01-23,6.65972
2024-01-24,5.64831
2024-01-25,6.22555
2024-01-26,5.97564
2024-01-27,3.35249
2024-01-28,1.49809
2024-01-29,2.99529
2024-01-30,5.10729
2024-01-31,5.68951
2024-02-01,5.64831
2024-02-02,9.27743
2024-02-03,5.13808
2024-02-04,2.01466
2024-02-05,4.51059
2024-02-06,6.44331
2024-02-07,5.59081
2024-02-08,5.47627
2024-02-09,4.26068
2024-02-10,4.16968
2024-02-11,2.0622
2024-02-12,3.29228
2024-02-13,6.49674
2024-02-14,5.94395
2024-02-15,6.89243
2024-02-16,5.75018
2024-02-17,3.27236
2024-02-18,1.54789
2024-02-19,2.74538
2024-02-20,3.8917
2024-02-21,4.91533
2024-02-22,5.53965
2024-02-23,5.87332
2024-02-24,3.24157
2024-02-25,1.4089
2024-02-26,2.90021
2024-02-27,4.76638
2024-02-28,6.17258
2024-02-29,5.04663
2024-03-01,4.39967
2024-03-02,4.0651
2024-03-03,1.58094
2024-03-04,4.46984
2024-03-05,9.12395
2024-03-06,8.90981
2024-03-07,8.89532
2024-03-08,8.80432
2024-03-09,5.36988
2024-03-10,2.25507
2024-03-11,4.885
2024-03-12,6.68507
2024-03-13,6.39487
2024-03-14,6.24366
2024-03-15,5.86562
2024-03-16,3.2298
2024-03-17,1.49492
2024-03-18,3.87948
2024-03-19,5.862
2024-03-20,5.39342
