date,금리전망
2021-09-07,2.51428
2021-09-08,2.01904
2021-09-09,1.71428
2021-09-10,1.82857
2021-09-11,1.21904
2021-09-12,0.87619
2021-09-13,1.86666
2021-09-14,2.05714
2021-09-15,1.5619
2021-09-16,1.18095
2021-09-17,1.6
2021-09-18,0.83809
2021-09-19,0.60952
2021-09-20,0.91428
2021-09-21,1.29523
2021-09-22,1.25714
2021-09-23,2.55238
2021-09-24,1.94285
2021-09-25,1.37142
2021-09-26,1.82857
2021-09-27,3.04761
2021-09-28,3.88571
2021-09-29,3.61904
2021-09-30,2.85714
2021-10-01,3.1238
2021-10-02,2.43809
2021-10-03,1.86666
2021-10-04,2.01904
2021-10-05,2.89523
2021-10-06,3.9619
2021-10-07,2.70476
2021-10-08,2.74285
2021-10-09,1.48571
2021-10-10,1.37142
2021-10-11,2.47619
2021-10-12,3.69523
2021-10-13,3.31428
2021-10-14,2.81904
2021-10-15,1.90476
2021-10-16,1.67619
2021-10-17,2.51428
2021-10-18,3.69523
2021-10-19,2.62857
2021-10-20,3.08571
2021-10-21,4.22857
2021-10-22,2.66666
2021-10-23,1.37142
2021-10-24,2.01904
2021-10-25,3.77142
2021-10-26,3.39047
2021-10-27,3.39047
2021-10-28,2.70476
2021-10-29,2.09523
2021-10-30,1.71428
2021-10-31,1.25714
2021-11-01,3.31428
2021-11-02,3.65714
2021-11-03,3.9238
2021-11-04,3.61904
2021-11-05,2.89523
2021-11-06,1.21904
2021-11-07,1.6
2021-11-08,2.70476
2021-11-09,2.89523
2021-11-10,2.89523
2021-11-11,2.70476
2021-11-12,2.66666
2021-11-13,0.87619
2021-11-14,1.02857
2021-11-15,2.05714
2021-11-16,2.70476
2021-11-17,1.86666
2021-11-18,3.50476
2021-11-19,2.89523
2021-11-20,1.40952
2021-11-21,1.25714
2021-11-22,2.3238
2021-11-23,2.47619
2021-11-24,2.66666
2021-11-25,3.84761
2021-11-26,3.31428
2021-11-27,0.99047
2021-11-28,1.98095
2021-11-29,2.13333
2021-11-30,2.24761
2021-12-01,2.70476
2021-12-02,3.1619
2021-12-03,2.47619
2021-12-04,1.29523
2021-12-05,1.33333
2021-12-06,3.1619
2021-12-07,2.17142
2021-12-08,2.01904
2021-12-09,2.43809
2021-12-10,1.79047
2021-12-11,1.5238
2021-12-12,1.10476
2021-12-13,2.43809
2021-12-14,1.75238
2021-12-15,1.94285
2021-12-16,2.51428
2021-12-17,2.09523
2021-12-18,1.40952
2021-12-19,1.25714
2021-12-20,2.4
2021-12-21,1.90476
2021-12-22,1.86666
2021-12-23,2.20952
2021-12-24,1.18095
2021-12-25,1.37142
2021-12-26,1.14285
2021-12-27,2.3238
2021-12-28,2.55238
2021-12-29,1.82857
2021-12-30,1.33333
2021-12-31,1.40952
2022-01-01,1.02857
2022-01-02,1.29523
2022-01-03,2.17142
2022-01-04,2.01904
2022-01-05,2.13333
2022-01-06,2.20952
2022-01-07,2.24761
2022-01-08,0.99047
2022-01-09,1.37142
2022-01-10,2.55238
2022-01-11,3.04761
2022-01-12,3.00952
2022-01-13,2.09523
2022-01-14,3.27619
2022-01-15,2.17142
2022-01-16,1.63809
2022-01-17,3.1619
2022-01-18,3.58095
2022-01-19,4.11428
2022-01-20,3.50476
2022-01-21,4.0
2022-01-22,2.43809
2022-01-23,1.86666
2022-01-24,3.31428
2022-01-25,3.50476
2022-01-26,3.35238
2022-01-27,3.35238
2022-01-28,3.23809
2022-01-29,1.5238
2022-01-30,1.5238
2022-01-31,1.14285
2022-02-01,1.75238
2022-02-02,1.86666
2022-02-03,3.54285
2022-02-04,2.51428
2022-02-05,2.24761
2022-02-06,2.13333
2022-02-07,3.35238
2022-02-08,3.69523
2022-02-09,3.65714
2022-02-10,3.65714
2022-02-11,2.85714
2022-02-12,1.63809
2022-02-13,2.3238
2022-02-14,3.65714
2022-02-15,3.46666
2022-02-16,2.93333
2022-02-17,4.07619
2022-02-18,3.2
2022-02-19,2.3238
2022-02-20,1.90476
2022-02-21,2.81904
2022-02-22,3.35238
2022-02-23,3.61904
2022-02-24,4.26666
2022-02-25,2.74285
2022-02-26,1.25714
2022-02-27,1.5238
2022-02-28,3.2
2022-03-01,2.4
2022-03-02,3.88571
2022-03-03,3.50476
2022-03-04,3.1238
2022-03-05,1.90476
2022-03-06,1.94285
2022-03-07,3.80952
2022-03-08,3.77142
2022-03-09,1.67619
2022-03-10,3.54285
2022-03-11,4.11428
2022-03-12,3.27619
2022-03-13,2.59047
2022-03-14,3.39047
2022-03-15,4.03809
2022-03-16,3.69523
2022-03-17,5.71428
2022-03-18,3.1619
2022-03-19,2.17142
2022-03-20,2.17142
2022-03-21,4.38095
2022-03-22,4.34285
2022-03-23,4.19047
2022-03-24,3.46666
2022-03-25,3.46666
2022-03-26,2.28571
2022-03-27,2.81904
2022-03-28,4.83809
2022-03-29,5.18095
2022-03-30,5.5619
2022-03-31,4.95238
2022-04-01,4.34285
2022-04-02,3.00952
2022-04-03,3.27619
2022-04-04,5.67619
2022-04-05,4.7619
2022-04-06,6.01904
2022-04-07,4.11428
2022-04-08,4.8
2022-04-09,2.51428
2022-04-10,3.04761
2022-04-11,5.48571
2022-04-12,6.24761
2022-04-13,5.98095
2022-04-14,7.2
2022-04-15,5.29523
2022-04-16,2.81904
2022-04-17,2.78095
2022-04-18,4.64761
2022-04-19,4.8
2022-04-20,4.41904
2022-04-21,4.30476
2022-04-22,3.69523
2022-04-23,2.3619
2022-04-24,2.89523
2022-04-25,4.7619
2022-04-26,4.60952
2022-04-27,3.35238
2022-04-28,4.7238
2022-04-29,3.73333
2022-04-30,2.78095
2022-05-01,2.28571
2022-05-02,4.07619
2022-05-03,4.03809
2022-05-04,4.11428
2022-05-05,3.1619
2022-05-06,4.07619
2022-05-07,1.90476
2022-05-08,2.59047
2022-05-09,5.48571
2022-05-10,4.64761
2022-05-11,3.9619
2022-05-12,5.37142
2022-05-13,3.88571
2022-05-14,1.94285
2022-05-15,2.62857
2022-05-16,5.40952
2022-05-17,5.94285
2022-05-18,5.14285
2022-05-19,3.9238
2022-05-20,4.26666
2022-05-21,2.28571
2022-05-22,2.13333
2022-05-23,5.18095
2022-05-24,6.17142
2022-05-25,5.10476
2022-05-26,5.6
2022-05-27,4.41904
2022-05-28,2.28571
2022-05-29,3.08571
2022-05-30,5.5238
2022-05-31,4.49523
2022-06-01,3.08571
2022-06-02,5.71428
2022-06-03,5.5619
2022-06-04,3.23809
2022-06-05,2.93333
2022-06-06,2.55238
2022-06-07,5.40952
2022-06-08,6.62857
2022-06-09,6.3238
2022-06-10,5.67619
2022-06-11,3.69523
2022-06-12,3.46666
2022-06-13,8.26666
2022-06-14,8.22857
2022-06-15,9.82857
2022-06-16,11.73333
2022-06-17,8.7619
2022-06-18,5.14285
2022-06-19,5.5238
2022-06-20,9.06666
2022-06-21,8.03809
2022-06-22,7.65714
2022-06-23,6.3619
2022-06-24,5.25714
2022-06-25,3.58095
2022-06-26,3.2
2022-06-27,6.62857
2022-06-28,6.51428
2022-06-29,5.21904
2022-06-30,5.67619
2022-07-01,5.48571
2022-07-02,3.39047
2022-07-03,3.58095
2022-07-04,7.00952
2022-07-05,7.50476
2022-07-06,7.23809
2022-07-07,7.1619
2022-07-08,5.71428
2022-07-09,3.04761
2022-07-10,3.50476
2022-07-11,7.1619
2022-07-12,7.88571
2022-07-13,9.40952
2022-07-14,8.57142
2022-07-15,6.51428
2022-07-16,3.46666
2022-07-17,4.57142
2022-07-18,9.18095
2022-07-19,8.45714
2022-07-20,8.83809
2022-07-21,7.84761
2022-07-22,7.04761
2022-07-23,3.42857
2022-07-24,4.68571
2022-07-25,8.07619
2022-07-26,8.49523
2022-07-27,10.09523
2022-07-28,8.45714
2022-07-29,5.98095
2022-07-30,2.89523
2022-07-31,3.9238
2022-08-01,7.42857
2022-08-02,7.58095
2022-08-03,7.50476
2022-08-04,7.58095
2022-08-05,7.1619
2022-08-06,4.53333
2022-08-07,5.14285
2022-08-08,7.04761
2022-08-09,6.05714
2022-08-10,9.18095
2022-08-11,8.49523
2022-08-12,7.58095
2022-08-13,4.41904
2022-08-14,4.7238
2022-08-15,5.18095
2022-08-16,10.55238
2022-08-17,11.9238
2022-08-18,9.98095
2022-08-19,10.13333
2022-08-20,4.99047
2022-08-21,5.25714
2022-08-22,10.09523
2022-08-23,8.45714
2022-08-24,10.05714
2022-08-25,8.30476
2022-08-26,6.74285
2022-08-27,5.37142
2022-08-28,6.20952
2022-08-29,12.7619
2022-08-30,10.3238
2022-08-31,10.28571
2022-09-01,10.89523
2022-09-02,9.90476
2022-09-03,5.90476
2022-09-04,6.17142
2022-09-05,9.33333
2022-09-06,8.99047
2022-09-07,9.75238
2022-09-08,7.77142
2022-09-09,4.45714
2022-09-10,3.35238
2022-09-11,5.37142
2022-09-12,6.85714
2022-09-13,14.05714
2022-09-14,15.1619
2022-09-15,12.87619
2022-09-16,14.93333
2022-09-17,6.78095
2022-09-18,8.8
2022-09-19,14.62857
2022-09-20,16.03809
2022-09-21,18.05714
2022-09-22,18.01904
2022-09-23,15.9619
2022-09-24,7.9619
2022-09-25,8.91428
2022-09-26,18.78095
2022-09-27,18.13333
2022-09-28,19.88571
2022-09-29,18.66666
2022-09-30,22.28571
2022-10-01,15.23809
2022-10-02,14.81904
2022-10-03,20.0
2022-10-04,32.91428
2022-10-05,32.57142
2022-10-06,34.20952
2022-10-07,29.33333
2022-10-08,15.88571
2022-10-09,16.53333
2022-10-10,22.4
2022-10-11,34.89523
2022-10-12,40.34285
2022-10-13,37.44761
2022-10-14,35.77142
2022-10-15,22.89523
2022-10-16,22.70476
2022-10-17,39.1619
2022-10-18,43.2
2022-10-19,46.09523
2022-10-20,45.98095
2022-10-21,42.81904
2022-10-22,24.57142
2022-10-23,24.19047
2022-10-24,45.25714
2022-10-25,47.46666
2022-10-26,46.01904
2022-10-27,46.70476
2022-10-28,44.60952
2022-10-29,22.62857
2022-10-30,20.7238
2022-10-31,42.3238
2022-11-01,46.4
2022-11-02,47.50476
2022-11-03,47.27619
2022-11-04,38.51428
2022-11-05,22.93333
2022-11-06,26.66666
2022-11-07,44.57142
2022-11-08,47.35238
2022-11-09,50.55238
2022-11-10,56.34285
2022-11-11,52.60952
2022-11-12,31.1619
2022-11-13,33.25714
2022-11-14,63.84761
2022-11-15,60.7619
2022-11-16,59.23809
2022-11-17,53.29523
2022-11-18,51.04761
2022-11-19,27.9238
2022-11-20,31.04761
2022-11-21,53.63809
2022-11-22,56.95238
2022-11-23,59.1619
2022-11-24,53.79047
2022-11-25,40.49523
2022-11-26,22.62857
2022-11-27,27.84761
2022-11-28,46.4
2022-11-29,49.5238
2022-11-30,49.79047
2022-12-01,47.08571
2022-12-02,42.43809
2022-12-03,23.39047
2022-12-04,24.45714
2022-12-05,50.20952
2022-12-06,51.42857
2022-12-07,50.85714
2022-12-08,47.61904
2022-12-09,43.65714
2022-12-10,28.91428
2022-12-11,30.97142
2022-12-12,62.93333
2022-12-13,62.93333
2022-12-14,65.71428
2022-12-15,61.44761
2022-12-16,55.35238
2022-12-17,32.83809
2022-12-18,37.5619
2022-12-19,56.19047
2022-12-20,63.04761
2022-12-21,60.15238
2022-12-22,54.3619
2022-12-23,41.06666
2022-12-24,24.91428
2022-12-25,29.48571
2022-12-26,53.14285
2022-12-27,62.59047
2022-12-28,57.90476
2022-12-29,60.41904
2022-12-30,51.69523
2022-12-31,34.09523
2023-01-01,43.54285
2023-01-02,71.42857
2023-01-03,67.58095
2023-01-04,67.2
2023-01-05,67.1619
2023-01-06,57.29523
2023-01-07,42.01904
2023-01-08,45.5619
2023-01-09,84.19047
2023-01-10,75.73333
2023-01-11,74.47619
2023-01-12,73.14285
2023-01-13,69.71428
2023-01-14,33.98095
2023-01-15,30.89523
2023-01-16,52.57142
2023-01-17,50.93333
2023-01-18,52.68571
2023-01-19,49.40952
2023-01-20,43.73333
2023-01-21,27.50476
2023-01-22,24.60952
2023-01-23,33.21904
2023-01-24,46.3238
2023-01-25,74.13333
2023-01-26,68.87619
2023-01-27,64.95238
2023-01-28,41.25714
2023-01-29,44.0
2023-01-30,82.43809
2023-01-31,74.51428
2023-02-01,75.61904
2023-02-02,75.42857
2023-02-03,54.93333
2023-02-04,35.61904
2023-02-05,37.67619
2023-02-06,63.65714
2023-02-07,64.57142
2023-02-08,62.66666
2023-02-09,59.84761
2023-02-10,58.93333
2023-02-11,40.19047
2023-02-12,42.89523
2023-02-13,77.02857
2023-02-14,70.66666
2023-02-15,73.71428
2023-02-16,61.29523
2023-02-17,59.31428
2023-02-18,38.74285
2023-02-19,40.11428
2023-02-20,79.61904
2023-02-21,75.04761
2023-02-22,94.13333
2023-02-23,100.0
2023-02-24,46.3238
2023-02-25,26.74285
2023-02-26,28.53333
2023-02-27,48.57142
2023-02-28,46.66666
2023-03-01,33.67619
2023-03-02,48.68571
2023-03-03,46.05714
2023-03-04,29.86666
2023-03-05,32.07619
2023-03-06,50.97142
2023-03-07,47.84761
2023-03-08,68.60952
2023-03-09,69.06666
2023-03-10,49.90476
2023-03-11,30.3619
2023-03-12,36.57142
2023-03-13,65.18095
2023-03-14,67.9619
2023-03-15,59.08571
2023-03-16,55.35238
2023-03-17,59.27619
2023-03-18,33.75238
2023-03-19,34.24761
2023-03-20,57.67619
2023-03-21,60.68571
2023-03-22,79.00952
2023-03-23,83.73333
2023-03-24,44.34285
2023-03-25,26.28571
2023-03-26,26.85714
2023-03-27,46.4
2023-03-28,43.54285
2023-03-29,45.10476
2023-03-30,44.68571
2023-03-31,38.59047
2023-04-01,23.69523
2023-04-02,27.31428
2023-04-03,49.25714
2023-04-04,47.46666
2023-04-05,44.91428
2023-04-06,44.7619
2023-04-07,37.90476
2023-04-08,22.4
2023-04-09,25.21904
2023-04-10,51.61904
2023-04-11,65.40952
2023-04-12,41.40952
2023-04-13,35.88571
2023-04-14,30.78095
2023-04-15,18.62857
2023-04-16,24.38095
2023-04-17,42.05714
2023-04-18,37.33333
2023-04-19,33.67619
2023-04-20,35.2
2023-04-21,32.68571
2023-04-22,20.49523
2023-04-23,20.91428
2023-04-24,42.47619
2023-04-25,39.1619
2023-04-26,37.63809
2023-04-27,35.46666
2023-04-28,30.66666
2023-04-29,19.65714
2023-04-30,20.83809
2023-05-01,27.9619
2023-05-02,44.60952
2023-05-03,49.21904
2023-05-04,56.15238
2023-05-05,24.41904
2023-05-06,18.97142
2023-05-07,22.78095
2023-05-08,41.71428
2023-05-09,43.42857
2023-05-10,41.6
2023-05-11,38.93333
2023-05-12,35.65714
2023-05-13,22.74285
2023-05-14,26.01904
2023-05-15,48.83809
2023-05-16,46.51428
2023-05-17,45.44761
2023-05-18,40.79999
2023-05-19,37.79047
2023-05-20,24.91428
2023-05-21,24.19047
2023-05-22,48.19047
2023-05-23,44.57142
2023-05-24,44.83809
2023-05-25,56.7619
2023-05-26,36.87619
2023-05-27,23.54285
2023-05-28,22.01904
2023-05-29,26.59047
2023-05-30,48.57142
2023-05-31,44.34285
2023-06-01,41.67619
