date,미국증시실시간
2021-04-11,4.46696
2021-04-12,10.13513
2021-04-13,24.09909
2021-04-14,28.3033
2021-04-15,25.6006
2021-04-16,20.45795
2021-04-17,12.08708
2021-04-18,3.82882
2021-04-19,9.68468
2021-04-20,23.31081
2021-04-21,28.52852
2021-04-22,29.99249
2021-04-23,28.52852
2021-04-24,12.53753
2021-04-25,4.65465
2021-04-26,10.99849
2021-04-27,21.47147
2021-04-28,25.41291
2021-04-29,27.92792
2021-04-30,22.56006
2021-05-01,11.97447
2021-05-02,3.75375
2021-05-03,11.18618
2021-05-04,23.12312
2021-05-05,24.36186
2021-05-06,25.0
2021-05-07,21.62162
2021-05-08,11.63663
2021-05-09,3.49099
2021-05-10,12.01201
2021-05-11,36.71171
2021-05-12,50.6006
2021-05-13,70.83333
2021-05-14,52.06456
2021-05-15,21.39639
2021-05-16,10.43543
2021-05-17,27.4024
2021-05-18,36.63663
2021-05-19,34.9099
2021-05-20,42.19219
2021-05-21,30.81831
2021-05-22,17.64264
2021-05-23,6.86936
2021-05-24,16.29129
2021-05-25,32.5075
2021-05-26,35.09759
2021-05-27,34.49699
2021-05-28,30.36786
2021-05-29,14.9024
2021-05-30,5.33033
2021-05-31,16.14114
2021-06-01,27.62762
2021-06-02,29.31681
2021-06-03,34.72222
2021-06-04,30.48048
2021-06-05,16.06606
2021-06-06,4.54204
2021-06-07,14.6021
2021-06-08,27.77777
2021-06-09,27.32732
2021-06-10,30.93093
2021-06-11,26.46396
2021-06-12,13.62612
2021-06-13,3.41591
2021-06-14,12.61261
2021-06-15,24.69969
2021-06-16,26.76426
2021-06-17,28.22822
2021-06-18,26.98948
2021-06-19,16.7042
2021-06-20,4.69219
2021-06-21,16.32882
2021-06-22,31.79429
2021-06-23,29.76726
2021-06-24,26.65165
2021-06-25,22.33483
2021-06-26,13.62612
2021-06-27,3.56606
2021-06-28,11.44894
2021-06-29,25.33783
2021-06-30,25.86336
2021-07-01,25.86336
2021-07-02,22.63513
2021-07-03,12.19969
2021-07-04,4.31681
2021-07-05,13.4009
2021-07-06,22.74774
2021-07-07,28.6036
2021-07-08,36.37387
2021-07-09,31.006
2021-07-10,17.07957
2021-07-11,4.99249
2021-07-12,12.27477
2021-07-13,28.9039
2021-07-14,31.26876
2021-07-15,30.96846
2021-07-16,29.91741
2021-07-17,17.34234
2021-07-18,4.42942
2021-07-19,23.61111
2021-07-20,50.75075
2021-07-21,38.43843
2021-07-22,34.94744
2021-07-23,31.41891
2021-07-24,16.36636
2021-07-25,4.31681
2021-07-26,16.92942
2021-07-27,30.44294
2021-07-28,33.59609
2021-07-29,28.86636
2021-07-30,27.1021
2021-07-31,13.17567
2021-08-01,4.46696
2021-08-02,14.78978
2021-08-03,27.32732
2021-08-04,31.08108
2021-08-05,28.94144
2021-08-06,23.61111
2021-08-07,14.0015
2021-08-08,3.37837
2021-08-09,12.76276
2021-08-10,27.59009
2021-08-11,29.16666
2021-08-12,30.55555
2021-08-13,26.57657
2021-08-14,14.45195
2021-08-15,3.52852
2021-08-16,17.04204
2021-08-17,33.78378
2021-08-18,34.64714
2021-08-19,40.54054
2021-08-20,42.34234
2021-08-21,20.27027
2021-08-22,5.66816
2021-08-23,18.84384
2021-08-24,34.08408
2021-08-25,37.38738
2021-08-26,34.08408
2021-08-27,31.34384
2021-08-28,20.0075
2021-08-29,4.76726
2021-08-30,15.16516
2021-08-31,30.63063
2021-09-01,32.77027
2021-09-02,28.07807
2021-09-03,27.85285
2021-09-04,15.31531
2021-09-05,4.09159
2021-09-06,18.43093
2021-09-07,25.11261
2021-09-08,29.72972
2021-09-09,32.8078
2021-09-10,30.36786
2021-09-11,17.15465
2021-09-12,4.76726
2021-09-13,13.92642
2021-09-14,26.65165
2021-09-15,26.2012
2021-09-16,26.38888
2021-09-17,22.1096
2021-09-18,13.73873
2021-09-19,4.27927
2021-09-20,13.62612
2021-09-21,32.58258
2021-09-22,37.16216
2021-09-23,32.69519
2021-09-24,27.81531
2021-09-25,16.51651
2021-09-26,5.29279
2021-09-27,15.27777
2021-09-28,34.27177
2021-09-29,52.06456
2021-09-30,43.09309
2021-10-01,37.23723
2021-10-02,21.43393
2021-10-03,6.3063
2021-10-04,27.13963
2021-10-05,51.8018
2021-10-06,55.14264
2021-10-07,54.27927
2021-10-08,34.68468
2021-10-09,20.3078
2021-10-10,5.96846
2021-10-11,22.37237
2021-10-12,44.06906
2021-10-13,41.89189
2021-10-14,37.72522
2021-10-15,36.11111
2021-10-16,18.39339
2021-10-17,6.71921
2021-10-18,19.44444
2021-10-19,32.05705
2021-10-20,33.14564
2021-10-21,32.58258
2021-10-22,28.6036
2021-10-23,18.01801
2021-10-24,4.61711
2021-10-25,17.56756
2021-10-26,30.89339
2021-10-27,33.85885
2021-10-28,31.38138
2021-10-29,28.22822
2021-10-30,16.96696
2021-10-31,5.25525
2021-11-01,15.42792
2021-11-02,31.79429
2021-11-03,32.2072
2021-11-04,30.74324
2021-11-05,26.38888
2021-11-06,17.19219
2021-11-07,4.69219
2021-11-08,18.69369
2021-11-09,30.06756
2021-11-10,36.67417
2021-11-11,35.62312
2021-11-12,28.22822
2021-11-13,17.0045
2021-11-14,4.27927
2021-11-15,12.5
2021-11-16,29.35435
2021-11-17,30.03003
2021-11-18,29.72972
2021-11-19,22.67267
2021-11-20,15.76576
2021-11-21,4.27927
2021-11-22,11.71171
2021-11-23,27.89039
2021-11-24,27.06456
2021-11-25,29.12912
2021-11-26,33.97147
2021-11-27,25.93843
2021-11-28,8.22072
2021-11-29,31.56906
2021-11-30,44.85735
2021-12-01,48.01051
2021-12-02,42.37987
2021-12-03,34.12162
2021-12-04,32.05705
2021-12-05,6.3063
2021-12-06,22.63513
2021-12-07,38.25075
2021-12-08,35.62312
2021-12-09,33.22072
2021-12-10,36.63663
2021-12-11,21.02102
2021-12-12,4.42942
2021-12-13,14.0015
2021-12-14,39.11411
2021-12-15,39.63963
2021-12-16,48.79879
2021-12-17,41.55405
2021-12-18,24.66216
2021-12-19,6.04354
2021-12-20,24.73723
2021-12-21,43.05555
2021-12-22,35.43543
2021-12-23,31.23123
2021-12-24,35.88588
2021-12-25,16.7042
2021-12-26,5.4054
2021-12-27,14.9024
2021-12-28,25.07507
2021-12-29,27.36486
2021-12-30,25.56306
2021-12-31,14.0015
2022-01-01,6.08108
2022-01-02,2.89039
2022-01-03,12.65015
2022-01-04,21.13363
2022-01-05,29.05405
2022-01-06,42.75525
2022-01-07,36.33633
2022-01-08,20.83333
2022-01-09,5.51801
2022-01-10,19.66966
2022-01-11,43.28078
2022-01-12,38.17567
2022-01-13,36.37387
2022-01-14,36.63663
2022-01-15,21.73423
2022-01-16,4.31681
2022-01-17,15.87837
2022-01-18,42.19219
2022-01-19,44.14414
2022-01-20,44.06906
2022-01-21,45.79579
2022-01-22,34.6096
2022-01-23,8.03303
2022-01-24,41.85435
2022-01-25,99.81231
2022-01-26,92.04204
2022-01-27,88.55105
2022-01-28,74.62462
2022-01-29,35.13513
2022-01-30,9.19669
2022-01-31,17.49249
2022-02-01,39.0015
2022-02-02,46.8093
2022-02-03,58.18318
2022-02-04,54.99249
2022-02-05,29.91741
2022-02-06,9.38438
2022-02-07,21.69669
2022-02-08,45.94594
2022-02-09,43.13063
2022-02-10,49.32432
2022-02-11,45.42042
2022-02-12,32.2072
2022-02-13,8.52102
2022-02-14,32.99549
2022-02-15,66.06606
2022-02-16,54.61711
2022-02-17,65.87837
2022-02-18,54.65465
2022-02-19,38.21321
2022-02-20,8.22072
2022-02-21,25.03753
2022-02-22,63.02552
2022-02-23,61.03603
2022-02-24,77.81531
2022-02-25,81.15615
2022-02-26,41.44144
2022-02-27,11.22372
2022-02-28,23.68618
2022-03-01,48.83633
2022-03-02,56.38138
2022-03-03,49.24924
2022-03-04,51.38888
2022-03-05,31.3063
2022-03-06,8.52102
2022-03-07,28.41591
2022-03-08,55.4054
2022-03-09,49.36186
2022-03-10,49.09909
2022-03-11,48.16066
2022-03-12,31.006
2022-03-13,10.32282
2022-03-14,27.02702
2022-03-15,57.13213
2022-03-16,57.99549
2022-03-17,67.75525
2022-03-18,55.93093
2022-03-19,32.39489
2022-03-20,9.38438
2022-03-21,25.93843
2022-03-22,46.84684
2022-03-23,46.24624
2022-03-24,52.51501
2022-03-25,48.19819
2022-03-26,25.33783
2022-03-27,7.43243
2022-03-28,19.44444
2022-03-29,44.29429
2022-03-30,44.18168
2022-03-31,43.8063
2022-04-01,39.82732
2022-04-02,22.48498
2022-04-03,6.53153
2022-04-04,20.0075
2022-04-05,38.55105
2022-04-06,46.47147
2022-04-07,53.04054
2022-04-08,50.26276
2022-04-09,25.97597
2022-04-10,5.74324
2022-04-11,23.46096
2022-04-12,50.33783
2022-04-13,49.58708
2022-04-14,50.22522
2022-04-15,45.27027
2022-04-16,20.72072
2022-04-17,7.84534
2022-04-18,21.28378
2022-04-19,41.77927
2022-04-20,41.74174
2022-04-21,38.55105
2022-04-22,36.74924
2022-04-23,25.41291
2022-04-24,6.83183
2022-04-25,30.25525
2022-04-26,55.66816
2022-04-27,74.73723
2022-04-28,60.43543
2022-04-29,49.47447
2022-04-30,35.13513
2022-05-01,7.95795
2022-05-02,29.57957
2022-05-03,53.11561
2022-05-04,43.84384
2022-05-05,57.24474
2022-05-06,77.43993
2022-05-07,39.52702
2022-05-08,9.53453
2022-05-09,35.92342
2022-05-10,70.79579
2022-05-11,73.79879
2022-05-12,77.28978
2022-05-13,66.1036
2022-05-14,35.06006
2022-05-15,9.57207
2022-05-16,30.44294
2022-05-17,56.08108
2022-05-18,56.56906
2022-05-19,81.006
2022-05-20,67.22972
2022-05-21,39.33933
2022-05-22,9.08408
2022-05-23,27.4024
2022-05-24,58.07057
2022-05-25,53.45345
2022-05-26,53.3033
2022-05-27,41.74174
2022-05-28,24.73723
2022-05-29,7.43243
2022-05-30,34.94744
2022-05-31,49.81231
2022-06-01,44.03153
2022-06-02,46.77177
2022-06-03,41.29129
2022-06-04,24.09909
2022-06-05,6.49399
2022-06-06,23.76126
2022-06-07,41.81681
2022-06-08,58.29579
2022-06-09,88.02552
2022-06-10,55.96846
2022-06-11,41.85435
2022-06-12,9.83483
2022-06-13,50.78828
2022-06-14,85.06006
2022-06-15,89.78978
2022-06-16,100.0
2022-06-17,84.3093
2022-06-18,51.27627
2022-06-19,12.57507
2022-06-20,36.41141
2022-06-21,65.57807
2022-06-22,83.14564
2022-06-23,74.09909
2022-06-24,72.78528
2022-06-25,43.16816
2022-06-26,11.59909
2022-06-27,42.86786
2022-06-28,79.24174
2022-06-29,83.55855
2022-06-30,83.74624
2022-07-01,77.74024
2022-07-02,46.32132
2022-07-03,9.9099
2022-07-04,37.38738
2022-07-05,69.06906
2022-07-06,82.54504
2022-07-07,72.63513
2022-07-08,67.26726
2022-07-09,39.45195
2022-07-10,10.21021
2022-07-11,31.79429
2022-07-12,68.16816
2022-07-13,83.59609
2022-07-14,73.83633
2022-07-15,68.16816
2022-07-16,35.69819
2022-07-17,8.44594
2022-07-18,31.3063
2022-07-19,72.56006
2022-07-20,76.27627
2022-07-21,78.6036
2022-07-22,68.2057
2022-07-23,38.51351
2022-07-24,9.9099
2022-07-25,33.74624
2022-07-26,63.66366
2022-07-27,69.33183
2022-07-28,72.63513
2022-07-29,63.92642
2022-07-30,36.22372
2022-07-31,7.84534
2022-08-01,34.53453
2022-08-02,71.77177
2022-08-03,71.69669
2022-08-04,65.09009
2022-08-05,66.66666
2022-08-06,38.62612
2022-08-07,9.12162
2022-08-08,36.56156
2022-08-09,66.1036
2022-08-10,73.49849
2022-08-11,73.49849
2022-08-12,63.85135
2022-08-13,37.61261
2022-08-14,8.03303
2022-08-15,34.27177
2022-08-16,61.71171
2022-08-17,70.04504
2022-08-18,68.65615
2022-08-19,63.36336
2022-08-20,34.64714
2022-08-21,9.12162
2022-08-22,37.68768
2022-08-23,70.12012
2022-08-24,67.0045
2022-08-25,64.52702
2022-08-26,62.76276
2022-08-27,45.75825
2022-08-28,7.58258
2022-08-29,40.46546
2022-08-30,78.15315
2022-08-31,69.4069
2022-09-01,75.82582
2022-09-02,65.87837
2022-09-03,42.22972
2022-09-04,8.37087
2022-09-05,34.64714
2022-09-06,55.36786
2022-09-07,69.78228
2022-09-08,56.08108
2022-09-09,43.09309
2022-09-10,28.22822
2022-09-11,11.14864
2022-09-12,28.3033
2022-09-13,76.42642
2022-09-14,89.22672
2022-09-15,73.42342
2022-09-16,59.6096
2022-09-17,36.29879
2022-09-18,9.49699
2022-09-19,34.009
2022-09-20,64.07657
2022-09-21,59.45945
2022-09-22,73.76126
2022-09-23,55.21771
2022-09-24,35.69819
2022-09-25,7.8078
2022-09-26,38.66366
2022-09-27,69.48198
2022-09-28,73.94894
2022-09-29,72.48498
2022-09-30,63.21321
2022-10-01,35.51051
2022-10-02,7.2072
2022-10-03,36.11111
2022-10-04,66.59159
2022-10-05,72.59759
2022-10-06,69.66966
2022-10-07,59.75975
2022-10-08,36.59909
2022-10-09,9.79729
2022-10-10,44.21921
2022-10-11,73.91141
2022-10-12,73.79879
2022-10-13,82.88288
2022-10-14,75.75075
2022-10-15,46.35885
2022-10-16,13.47597
2022-10-17,44.78228
2022-10-18,83.03303
2022-10-19,84.04654
2022-10-20,70.12012
2022-10-21,67.26726
2022-10-22,41.06606
2022-10-23,9.57207
2022-10-24,38.81381
2022-10-25,67.53003
2022-10-26,69.7072
2022-10-27,66.1036
2022-10-28,57.5075
2022-10-29,37.53753
2022-10-30,6.49399
2022-10-31,26.38888
2022-11-01,57.88288
2022-11-02,59.72222
2022-11-03,71.88438
2022-11-04,57.16966
2022-11-05,37.95045
2022-11-06,7.58258
2022-11-07,58.33333
2022-11-08,66.62912
2022-11-09,66.85435
2022-11-10,77.13963
2022-11-11,83.22072
2022-11-12,49.43693
2022-11-13,11.41141
2022-11-14,32.99549
2022-11-15,70.04504
2022-11-16,68.8063
2022-11-17,67.75525
2022-11-18,59.98498
2022-11-19,34.009
2022-11-20,9.23423
2022-11-21,27.77777
2022-11-22,56.41891
2022-11-23,55.4054
2022-11-24,60.66066
2022-11-25,43.69369
2022-11-26,26.08858
2022-11-27,6.94444
2022-11-28,20.6081
2022-11-29,53.003
2022-11-30,52.85285
2022-12-01,56.34384
2022-12-02,53.94144
2022-12-03,34.94744
2022-12-04,8.07057
2022-12-05,22.4099
2022-12-06,56.08108
2022-12-07,53.86636
2022-12-08,56.56906
2022-12-09,50.41291
2022-12-10,35.51051
2022-12-11,6.45645
2022-12-12,23.04804
2022-12-13,59.87237
2022-12-14,63.51351
2022-12-15,67.37987
2022-12-16,51.83933
2022-12-17,33.74624
2022-12-18,6.23123
2022-12-19,20.57057
2022-12-20,53.45345
2022-12-21,55.66816
2022-12-22,50.11261
2022-12-23,63.66366
2022-12-24,34.6096
2022-12-25,5.55555
2022-12-26,21.62162
2022-12-27,42.45495
2022-12-28,49.96246
2022-12-29,45.38288
2022-12-30,37.19969
2022-12-31,19.93243
2023-01-01,6.26876
2023-01-02,19.93243
2023-01-03,40.503
2023-01-04,48.31081
2023-01-05,51.42642
2023-01-06,45.3078
2023-01-07,34.57207
2023-01-08,6.006
2023-01-09,22.78528
2023-01-10,54.39189
2023-01-11,53.34084
2023-01-12,58.7087
2023-01-13,51.8018
2023-01-14,32.58258
2023-01-15,6.6066
2023-01-16,17.86786
2023-01-17,40.87837
2023-01-18,45.68318
2023-01-19,46.62162
2023-01-20,40.91591
2023-01-21,24.39939
2023-01-22,7.05705
2023-01-23,12.83783
2023-01-24,37.8003
2023-01-25,46.62162
2023-01-26,48.57357
2023-01-27,45.3078
2023-01-28,29.95495
2023-01-29,6.98198
2023-01-30,18.84384
2023-01-31,44.48198
2023-02-01,47.4099
2023-02-02,62.87537
2023-02-03,55.21771
2023-02-04,35.58558
2023-02-05,8.74624
2023-02-06,20.42042
2023-02-07,50.33783
2023-02-08,56.83183
2023-02-09,50.63813
2023-02-10,55.03003
2023-02-11,32.65765
2023-02-12,8.37087
2023-02-13,19.96996
2023-02-14,59.45945
2023-02-15,63.96396
2023-02-16,57.16966
2023-02-17,55.96846
2023-02-18,36.41141
2023-02-19,6.98198
2023-02-20,19.59459
2023-02-21,44.36936
2023-02-22,55.48048
2023-02-23,63.58858
2023-02-24,56.23123
2023-02-25,32.88288
2023-02-26,6.64414
2023-02-27,18.58108
2023-02-28,42.19219
2023-03-01,41.47897
2023-03-02,43.09309
2023-03-03,41.44144
2023-03-04,30.51801
2023-03-05,6.11861
2023-03-06,18.24324
2023-03-07,45.15765
2023-03-08,51.72672
2023-03-09,54.65465
2023-03-10,52.96546
2023-03-11,36.14864
2023-03-12,9.38438
2023-03-13,28.67867
2023-03-14,63.28828
2023-03-15,74.58708
2023-03-16,73.76126
2023-03-17,57.05705
2023-03-18,37.27477
2023-03-19,7.92042
2023-03-20,28.79129
2023-03-21,55.89339
2023-03-22,55.1051
2023-03-23,68.43093
2023-03-24,59.64714
2023-03-25,35.02252
2023-03-26,7.5075
2023-03-27,26.35135
2023-03-28,52.81531
2023-03-29,53.6036
2023-03-30,50.22522
2023-03-31,45.64564
2023-04-01,29.16666
2023-04-02,6.41891
2023-04-03,22.78528
2023-04-04,48.12312
2023-04-05,50.07507
2023-04-06,51.46396
2023-04-07,50.48798
2023-04-08,21.92192
2023-04-09,6.56906
2023-04-10,21.509
2023-04-11,45.19519
2023-04-12,48.23573
2023-04-13,50.03753
2023-04-14,45.49549
2023-04-15,26.95195
2023-04-16,6.15615
2023-04-17,20.19519
2023-04-18,43.76876
2023-04-19,45.19519
2023-04-20,45.83333
2023-04-21,41.81681
2023-04-22,25.03753
2023-04-23,6.94444
2023-04-24,20.34534
2023-04-25,46.24624
2023-04-26,53.49099
2023-04-27,63.02552
2023-04-28,37.95045
2023-04-29,22.74774
2023-04-30,4.65465
2023-05-01,17.86786
2023-05-02,35.21021
2023-05-03,43.95645
2023-05-04,42.04204
2023-05-05,30.78078
2023-05-06,23.34834
2023-05-07,6.53153
2023-05-08,17.3048
2023-05-09,38.92642
2023-05-10,40.69069
2023-05-11,41.59159
2023-05-12,35.06006
2023-05-13,19.33183
2023-05-14,4.46696
2023-05-15,15.503
2023-05-16,37.87537
2023-05-17,37.27477
2023-05-18,39.3018
2023-05-19,36.07357
2023-05-20,21.24624
2023-05-21,5.63063
2023-05-22,15.31531
2023-05-23,34.68468
2023-05-24,39.0015
2023-05-25,41.74174
2023-05-26,36.71171
2023-05-27,22.44744
2023-05-28,4.69219
2023-05-29,21.28378
