date,암호화폐거래소순위
2020-12-01,10.16949
2020-12-02,7.9096
2020-12-03,8.09792
2020-12-04,8.85122
2020-12-05,5.27306
2020-12-06,6.96798
2020-12-07,1.50659
2020-12-08,4.51977
2020-12-09,4.70809
2020-12-10,5.64971
2020-12-11,4.33145
2020-12-12,5.08474
2020-12-13,4.70809
2020-12-14,6.02636
2020-12-15,5.46139
2020-12-16,6.59133
2020-12-17,16.5725
2020-12-18,12.6177
2020-12-19,10.16949
2020-12-20,7.34463
2020-12-21,10.16949
2020-12-22,8.6629
2020-12-23,8.47457
2020-12-24,8.6629
2020-12-25,6.77966
2020-12-26,13.55932
2020-12-27,12.6177
2020-12-28,12.99435
2020-12-29,18.26741
2020-12-30,18.45574
2020-12-31,14.31261
2021-01-01,11.11111
2021-01-02,12.05273
2021-01-03,24.85875
2021-01-04,24.10546
2021-01-05,15.63088
2021-01-06,21.2806
2021-01-07,23.35216
2021-01-08,29.1902
2021-01-09,23.35216
2021-01-10,26.55367
2021-01-11,19.96233
2021-01-12,14.68926
2021-01-13,12.99435
2021-01-14,14.12429
2021-01-15,11.67608
2021-01-16,13.18267
2021-01-17,11.8644
2021-01-18,11.67608
2021-01-19,12.6177
2021-01-20,12.24105
2021-01-21,11.8644
2021-01-22,12.80602
2021-01-23,10.92278
2021-01-24,12.42937
2021-01-25,14.50094
2021-01-26,14.68926
2021-01-27,8.6629
2021-01-28,11.11111
2021-01-29,11.29943
2021-01-30,15.8192
2021-01-31,26.74199
2021-02-01,28.24858
2021-02-02,18.07909
2021-02-03,18.45574
2021-02-04,19.39736
2021-02-05,15.06591
2021-02-06,16.38418
2021-02-07,17.13747
2021-02-08,17.89077
2021-02-09,41.43126
2021-02-10,28.43691
2021-02-11,21.65725
2021-02-12,18.83239
2021-02-13,22.97551
2021-02-14,22.97551
2021-02-15,25.9887
2021-02-16,24.4821
2021-02-17,29.1902
2021-02-18,39.92467
2021-02-19,23.35216
2021-02-20,33.33333
2021-02-21,34.6516
2021-02-22,41.8079
2021-02-23,28.43691
2021-02-24,18.45574
2021-02-25,22.22222
2021-02-26,22.22222
2021-02-27,13.93596
2021-02-28,12.05273
2021-03-01,18.26741
2021-03-02,17.89077
2021-03-03,20.5273
2021-03-04,22.78719
2021-03-05,15.8192
2021-03-06,12.42937
2021-03-07,17.13747
2021-03-08,15.44256
2021-03-09,21.84557
2021-03-10,22.78719
2021-03-11,21.09227
2021-03-12,19.20903
2021-03-13,21.2806
2021-03-14,30.88512
2021-03-15,40.11299
2021-03-16,35.78154
2021-03-17,28.62523
2021-03-18,28.81355
2021-03-19,24.67043
2021-03-20,30.32015
2021-03-21,24.10546
2021-03-22,21.46892
2021-03-23,26.93032
2021-03-24,25.2354
2021-03-25,21.65725
2021-03-26,22.78719
2021-03-27,17.89077
2021-03-28,25.80037
2021-03-29,33.70998
2021-03-30,31.26177
2021-03-31,33.145
2021-04-01,33.33333
2021-04-02,54.23728
2021-04-03,51.78907
2021-04-04,33.70998
2021-04-05,54.42561
2021-04-06,58.75706
2021-04-07,57.25047
2021-04-08,42.5612
2021-04-09,46.13935
2021-04-10,46.516
2021-04-11,45.38606
2021-04-12,38.79472
2021-04-13,34.27495
2021-04-14,43.69114
2021-04-15,45.57438
2021-04-16,56.68549
2021-04-17,57.06214
2021-04-18,41.43126
2021-04-19,61.58192
2021-04-20,94.72693
2021-04-21,100.0
2021-04-22,85.31073
2021-04-23,97.55178
2021-04-24,66.10169
2021-04-25,49.34086
2021-04-26,59.69868
2021-04-27,65.34839
2021-04-28,45.57438
2021-04-29,33.52165
2021-04-30,32.58003
2021-05-01,32.01506
2021-05-02,38.79472
2021-05-03,54.23728
2021-05-04,64.40677
2021-05-05,60.6403
2021-05-06,46.516
2021-05-07,45.76271
2021-05-08,39.73634
2021-05-09,38.79472
2021-05-10,47.64595
2021-05-11,41.61958
2021-05-12,35.96986
2021-05-13,43.3145
2021-05-14,32.39171
2021-05-15,31.63841
2021-05-16,28.62523
2021-05-17,30.50847
2021-05-18,31.63841
2021-05-19,36.34651
2021-05-20,21.46892
2021-05-21,24.67043
2021-05-22,19.58568
2021-05-23,24.29378
2021-05-24,29.1902
2021-05-25,22.59887
2021-05-26,26.74199
2021-05-27,20.15065
2021-05-28,13.55932
2021-05-29,12.24105
2021-05-30,7.72128
2021-05-31,12.6177
2021-06-01,13.55932
2021-06-02,13.37099
2021-06-03,13.18267
2021-06-04,16.5725
2021-06-05,13.37099
2021-06-06,17.70244
2021-06-07,14.12429
2021-06-08,11.8644
2021-06-09,8.47457
2021-06-10,9.22787
2021-06-11,9.03954
2021-06-12,13.55932
2021-06-13,21.09227
2021-06-14,14.31261
2021-06-15,15.44256
2021-06-16,11.11111
2021-06-17,14.87758
2021-06-18,19.20903
2021-06-19,9.03954
2021-06-20,7.53295
2021-06-21,12.6177
2021-06-22,11.67608
2021-06-23,10.73446
2021-06-24,12.05273
2021-06-25,10.92278
2021-06-26,7.1563
2021-06-27,8.6629
2021-06-28,9.98116
2021-06-29,14.68926
2021-06-30,12.05273
2021-07-01,9.60451
2021-07-02,8.28625
2021-07-03,7.53295
2021-07-04,10.16949
2021-07-05,10.92278
2021-07-06,6.21468
2021-07-07,7.72128
2021-07-08,10.92278
2021-07-09,5.08474
2021-07-10,6.40301
2021-07-11,3.2015
2021-07-12,5.64971
2021-07-13,4.51977
2021-07-14,3.9548
2021-07-15,6.21468
2021-07-16,3.9548
2021-07-17,2.25988
2021-07-18,0.94161
2021-07-19,3.76647
2021-07-20,4.33145
2021-07-21,1.88323
2021-07-22,4.51977
2021-07-23,3.76647
2021-07-24,2.25988
2021-07-25,0.94161
2021-07-26,3.57815
2021-07-27,3.9548
2021-07-29,2.44821
2021-07-30,2.07156
2021-07-31,0.94161
2021-08-02,0.94161
2021-08-03,1.50659
2021-08-05,2.25988
2021-08-06,2.25988
2021-08-07,1.88323
2021-08-08,0.94161
2021-08-09,2.82485
2021-08-10,3.57815
2021-08-11,3.76647
2021-08-12,10.16949
2021-08-13,12.24105
2021-08-14,7.53295
2021-08-15,7.9096
2021-08-16,10.92278
2021-08-17,8.28625
2021-08-18,5.46139
2021-08-19,5.08474
2021-08-20,5.46139
2021-08-21,2.44821
2021-08-22,1.31826
2021-08-23,7.53295
2021-08-24,5.08474
2021-08-25,7.1563
2021-08-26,7.34463
2021-08-27,5.64971
2021-08-28,4.51977
2021-08-29,3.01318
2021-08-30,6.77966
2021-08-31,4.51977
2021-09-01,4.14312
2021-09-02,6.96798
2021-09-03,5.83804
2021-09-04,8.6629
2021-09-05,3.76647
2021-09-06,9.41619
2021-09-07,9.03954
2021-09-08,4.51977
2021-09-09,7.9096
2021-09-10,6.02636
2021-09-11,4.51977
2021-09-12,4.89642
2021-09-13,3.76647
2021-09-14,4.89642
2021-09-15,7.1563
2021-09-16,6.21468
2021-09-17,5.83804
2021-09-18,5.08474
2021-09-19,5.46139
2021-09-20,3.9548
2021-09-21,1.50659
2021-09-22,4.14312
2021-09-23,4.33145
2021-09-24,3.38983
2021-09-25,1.12994
2021-09-26,2.44821
2021-09-27,2.25988
2021-09-28,1.31826
2021-09-30,0.94161
2021-10-01,1.50659
2021-10-02,1.31826
2021-10-03,3.2015
2021-10-04,1.88323
2021-10-05,3.9548
2021-10-06,2.25988
2021-10-07,3.38983
2021-10-08,1.88323
2021-10-09,2.63653
2021-10-10,1.88323
2021-10-11,2.63653
2021-10-12,1.69491
2021-10-13,3.2015
2021-10-14,6.96798
2021-10-15,5.64971
2021-10-16,5.46139
2021-10-17,2.44821
2021-10-18,5.46139
2021-10-19,8.09792
2021-10-20,6.40301
2021-10-21,8.28625
2021-10-22,7.1563
2021-10-23,6.02636
2021-10-24,4.14312
2021-10-25,4.33145
2021-10-26,5.64971
2021-10-27,6.59133
2021-10-28,9.41619
2021-10-29,10.16949
2021-10-30,4.89642
2021-10-31,6.77966
2021-11-01,3.9548
2021-11-02,7.9096
2021-11-03,6.21468
2021-11-04,7.34463
2021-11-05,7.1563
2021-11-06,6.96798
2021-11-07,6.96798
2021-11-08,6.96798
2021-11-09,10.73446
2021-11-10,8.47457
2021-11-11,9.03954
2021-11-12,6.21468
2021-11-13,7.34463
2021-11-14,9.60451
2021-11-15,7.34463
2021-11-16,9.60451
2021-11-17,12.6177
2021-11-18,10.54613
2021-11-19,5.83804
2021-11-20,5.83804
2021-11-21,6.77966
2021-11-22,7.9096
2021-11-23,6.40301
2021-11-24,9.79284
2021-11-25,9.41619
2021-11-26,8.6629
2021-11-27,8.09792
2021-11-28,8.28625
2021-11-29,18.83239
2021-11-30,15.44256
2021-12-01,12.6177
2021-12-02,9.41619
2021-12-03,8.85122
2021-12-04,10.35781
2021-12-05,9.41619
2021-12-06,10.73446
2021-12-07,14.31261
2021-12-08,9.41619
2021-12-09,8.28625
2021-12-10,4.70809
2021-12-11,5.27306
2021-12-12,3.2015
2021-12-13,6.02636
2021-12-14,8.6629
2021-12-15,6.96798
2021-12-16,7.1563
2021-12-17,5.46139
2021-12-18,1.31826
2021-12-19,2.63653
2021-12-20,6.40301
2021-12-21,6.77966
2021-12-22,4.33145
2021-12-23,5.64971
2021-12-24,4.89642
2021-12-25,3.38983
2021-12-26,2.82485
2021-12-27,5.08474
2021-12-28,6.77966
2021-12-29,5.83804
2021-12-30,4.33145
2021-12-31,3.57815
2022-01-01,1.88323
2022-01-02,4.51977
2022-01-03,5.64971
2022-01-04,6.02636
2022-01-05,6.21468
2022-01-06,5.08474
2022-01-07,3.38983
2022-01-08,6.40301
2022-01-09,1.31826
2022-01-10,3.76647
2022-01-11,4.14312
2022-01-12,2.63653
2022-01-13,3.9548
2022-01-14,2.44821
2022-01-15,1.31826
2022-01-16,4.14312
2022-01-17,2.63653
2022-01-18,2.82485
2022-01-19,5.08474
2022-01-20,4.51977
2022-01-21,0.94161
2022-01-22,4.51977
2022-01-23,5.27306
2022-01-24,3.38983
2022-01-25,6.40301
2022-01-26,6.40301
2022-01-27,3.57815
2022-01-28,4.89642
2022-01-29,2.82485
2022-01-30,3.57815
2022-01-31,2.82485
2022-02-01,4.33145
2022-02-02,3.01318
2022-02-03,6.59133
2022-02-04,3.76647
2022-02-05,5.08474
2022-02-06,6.21468
2022-02-07,8.28625
2022-02-08,6.77966
2022-02-09,6.77966
2022-02-10,9.41619
2022-02-11,5.83804
2022-02-12,4.70809
2022-02-13,3.9548
2022-02-14,4.33145
2022-02-15,4.70809
2022-02-16,3.76647
2022-02-17,4.70809
2022-02-18,2.63653
2022-02-19,3.38983
2022-02-20,2.82485
2022-02-21,6.21468
2022-02-22,4.51977
2022-02-23,3.2015
2022-02-24,5.08474
2022-02-25,8.85122
2022-02-26,3.9548
2022-02-27,2.44821
2022-02-28,6.96798
2022-03-01,10.35781
2022-03-02,5.46139
2022-03-03,6.77966
2022-03-04,3.57815
2022-03-05,3.76647
2022-03-06,3.9548
2022-03-07,6.96798
2022-03-08,8.09792
2022-03-09,4.14312
2022-03-10,5.08474
2022-03-11,5.27306
2022-03-12,1.12994
2022-03-13,1.88323
2022-03-14,2.63653
2022-03-15,2.44821
2022-03-16,4.70809
2022-03-17,4.89642
2022-03-18,2.44821
2022-03-19,6.02636
2022-03-20,4.70809
2022-03-21,7.34463
2022-03-22,8.6629
2022-03-23,10.16949
2022-03-24,6.21468
2022-03-25,8.85122
2022-03-26,5.46139
2022-03-27,1.88323
2022-03-28,7.9096
2022-03-29,6.40301
2022-03-30,8.47457
2022-03-31,5.64971
2022-04-01,6.59133
2022-04-02,3.9548
2022-04-03,4.89642
2022-04-04,4.70809
2022-04-05,6.77966
2022-04-06,4.70809
2022-04-07,3.38983
2022-04-08,4.70809
2022-04-09,2.44821
2022-04-10,1.31826
2022-04-11,3.76647
2022-04-12,3.57815
2022-04-13,4.33145
2022-04-14,4.33145
2022-04-15,5.08474
2022-04-16,1.50659
2022-04-17,3.76647
2022-04-18,6.21468
2022-04-19,3.2015
2022-04-20,1.12994
2022-04-21,2.82485
2022-04-22,1.88323
2022-04-23,1.31826
2022-04-24,1.31826
2022-04-25,1.50659
2022-04-26,2.44821
2022-04-27,3.76647
2022-04-28,3.01318
2022-04-29,1.31826
2022-04-30,3.01318
2022-05-01,1.88323
2022-05-02,2.25988
2022-05-03,3.01318
2022-05-04,2.07156
2022-05-05,2.25988
2022-05-06,2.07156
2022-05-07,1.50659
2022-05-08,1.12994
2022-05-09,1.88323
2022-05-10,2.25988
2022-05-11,2.44821
2022-05-12,1.88323
2022-05-13,13.74764
2022-05-14,6.77966
2022-05-15,2.63653
2022-05-16,2.63653
2022-05-17,3.57815
2022-05-18,3.38983
2022-05-19,3.38983
2022-05-20,2.07156
2022-05-21,1.69491
2022-05-22,1.69491
2022-05-23,2.63653
2022-05-24,2.63653
2022-05-25,3.38983
2022-05-26,3.76647
2022-05-27,1.88323
2022-05-28,2.07156
2022-05-29,2.44821
2022-05-30,3.01318
2022-06-01,1.88323
2022-06-02,2.63653
2022-06-05,0.94161
2022-06-07,1.12994
2022-06-08,2.44821
2022-06-11,0.94161
2022-06-12,1.69491
2022-06-13,4.70809
2022-06-14,4.89642
2022-06-15,4.14312
2022-06-16,5.08474
2022-06-17,4.70809
2022-06-18,3.01318
2022-06-19,3.76647
2022-06-20,5.46139
2022-06-21,3.2015
2022-06-22,5.83804
2022-06-23,1.88323
2022-06-24,2.44821
2022-06-25,1.12994
2022-06-26,0.94161
2022-06-28,0.94161
2022-06-30,2.63653
2022-07-01,2.25988
2022-07-03,0.94161
2022-07-04,1.12994
2022-07-06,1.12994
2022-07-07,2.82485
2022-07-08,0.94161
2022-07-11,1.31826
2022-07-15,1.69491
2022-07-16,1.50659
2022-07-17,1.12994
2022-07-18,1.31826
2022-07-19,2.25988
2022-07-20,1.31826
2022-07-21,1.12994
2022-07-22,1.50659
2022-07-23,1.88323
2022-07-24,1.50659
2022-07-25,1.12994
2022-07-26,1.12994
2022-07-27,0.94161
2022-07-29,0.94161
2022-07-31,1.50659
2022-08-01,0.94161
2022-08-03,1.69491
2022-08-04,2.63653
2022-08-05,2.82485
2022-08-07,1.12994
2022-08-08,0.94161
2022-08-09,2.25988
2022-08-10,1.12994
2022-08-11,1.31826
2022-08-12,0.94161
2022-08-14,0.94161
2022-08-16,1.50659
2022-08-19,1.12994
2022-08-20,1.12994
2022-08-21,1.88323
2022-08-25,1.12994
2022-08-26,2.07156
2022-08-29,0.94161
2022-08-30,1.88323
2022-08-31,3.38983
2022-09-02,0.94161
2022-09-06,0.94161
2022-09-07,0.94161
2022-09-08,1.12994
2022-09-10,1.31826
2022-09-14,0.94161
2022-09-15,1.31826
2022-09-16,1.50659
2022-09-17,1.31826
2022-09-19,1.50659
2022-09-20,0.94161
2022-09-21,2.82485
2022-09-22,1.12994
2022-09-26,1.31826
2022-09-27,1.31826
2022-09-28,1.50659
2022-09-29,2.07156
2022-10-05,1.12994
2022-10-07,1.50659
2022-10-09,1.88323
2022-10-10,6.40301
2022-10-11,1.31826
2022-10-14,1.50659
2022-10-16,1.50659
2022-10-17,3.76647
2022-10-18,3.01318
2022-10-19,3.76647
2022-10-20,3.76647
2022-10-21,5.46139
2022-10-22,1.12994
2022-10-23,1.31826
2022-10-24,2.25988
2022-10-25,4.14312
2022-10-26,4.33145
2022-10-27,3.38983
2022-10-28,3.76647
2022-10-29,4.70809
2022-10-30,3.57815
2022-10-31,3.57815
2022-11-01,3.57815
2022-11-02,6.77966
2022-11-03,3.2015
2022-11-04,2.44821
2022-11-05,1.88323
2022-11-06,1.69491
2022-11-07,10.92278
2022-11-08,13.18267
2022-11-09,30.50847
2022-11-10,31.82674
2022-11-11,18.45574
2022-11-12,46.13935
2022-11-13,33.33333
2022-11-14,49.52919
2022-11-15,23.35216
2022-11-16,18.26741
2022-11-17,7.34463
2022-11-18,9.79284
2022-11-19,8.47457
2022-11-20,7.53295
2022-11-21,5.64971
2022-11-22,7.9096
2022-11-23,5.27306
2022-11-24,3.01318
2022-11-25,6.40301
2022-11-26,3.01318
2022-11-27,4.70809
2022-11-28,4.33145
2022-11-29,4.33145
2022-11-30,2.63653
2022-12-01,2.25988
2022-12-02,1.69491
2022-12-03,1.31826
2022-12-04,2.63653
2022-12-05,1.88323
2022-12-06,3.57815
2022-12-07,3.76647
2022-12-08,6.77966
2022-12-09,4.33145
2022-12-10,1.31826
2022-12-11,2.63653
2022-12-12,3.76647
2022-12-13,4.89642
2022-12-14,5.08474
2022-12-15,1.50659
2022-12-16,2.25988
2022-12-17,2.44821
2022-12-18,1.69491
2022-12-19,2.82485
2022-12-20,1.12994
2022-12-21,1.50659
2022-12-22,0.94161
2022-12-23,2.63653
2022-12-25,2.07156
2022-12-26,3.9548
2022-12-27,6.02636
2022-12-28,3.76647
2022-12-29,5.27306
2022-12-30,5.64971
2022-12-31,3.2015
2023-01-01,4.14312
2023-01-02,4.70809
2023-01-03,8.85122
2023-01-04,3.76647
2023-01-05,2.25988
2023-01-06,4.51977
2023-01-07,2.07156
2023-01-08,1.50659
2023-01-09,1.50659
2023-01-10,1.50659
2023-01-11,3.2015
2023-01-12,3.01318
2023-01-13,3.2015
2023-01-14,4.89642
2023-01-15,4.51977
2023-01-16,3.9548
2023-01-17,3.57815
2023-01-18,5.08474
2023-01-19,4.14312
2023-01-20,4.51977
2023-01-21,3.01318
2023-01-22,2.82485
2023-01-23,3.38983
2023-01-24,2.63653
2023-01-25,4.14312
2023-01-26,3.9548
2023-01-27,4.89642
2023-01-28,2.25988
2023-01-29,3.38983
2023-01-30,3.38983
2023-01-31,3.2015
2023-02-01,3.38983
2023-02-02,2.07156
2023-02-03,3.38983
2023-02-04,2.44821
2023-02-05,2.44821
2023-02-06,3.9548
2023-02-07,6.40301
2023-02-08,5.64971
2023-02-09,4.33145
2023-02-10,5.64971
2023-02-11,1.69491
2023-02-12,2.82485
2023-02-13,2.25988
2023-02-14,4.33145
2023-02-15,5.83804
2023-02-16,3.57815
2023-02-17,4.89642
2023-02-18,4.14312
2023-02-19,3.38983
2023-02-20,6.40301
2023-02-21,3.9548
2023-02-22,3.76647
2023-02-23,4.89642
2023-02-24,3.76647
2023-02-25,2.07156
2023-02-26,3.2015
2023-02-27,2.63653
2023-02-28,2.07156
2023-03-01,3.38983
2023-03-02,2.82485
2023-03-03,3.2015
2023-03-04,4.70809
2023-03-05,1.50659
2023-03-06,2.63653
2023-03-07,0.94161
2023-03-08,3.2015
2023-03-09,2.44821
2023-03-10,4.14312
2023-03-11,2.25988
2023-03-12,2.63653
2023-03-13,3.2015
2023-03-14,3.38983
2023-03-15,4.89642
2023-03-16,1.50659
2023-03-17,2.07156
2023-03-18,2.07156
2023-03-19,1.50659
2023-03-20,3.9548
2023-03-21,1.69491
2023-03-22,2.44821
2023-03-23,3.01318
2023-03-24,3.01318
2023-03-25,1.88323
2023-03-26,4.51977
2023-03-27,3.2015
2023-03-28,7.53295
2023-03-29,3.2015
2023-03-30,5.46139
2023-03-31,5.83804
2023-04-01,5.08474
2023-04-02,3.57815
2023-04-03,2.25988
2023-04-04,4.89642
2023-04-05,3.2015
2023-04-06,3.57815
2023-04-07,3.9548
2023-04-08,3.01318
2023-04-09,5.08474
2023-04-10,2.63653
2023-04-11,2.07156
2023-04-12,3.38983
2023-04-13,2.25988
2023-04-14,5.64971
2023-04-15,3.76647
2023-04-16,4.33145
2023-04-17,3.38983
2023-04-18,3.2015
2023-04-19,4.51977
2023-04-20,2.63653
2023-04-21,2.07156
2023-04-22,2.25988
2023-04-23,4.51977
2023-04-24,2.44821
2023-04-25,6.40301
2023-04-26,3.38983
2023-04-27,3.9548
2023-04-28,1.50659
2023-04-29,3.9548
2023-04-30,2.63653
2023-05-01,3.2015
2023-05-02,1.88323
2023-05-03,2.07156
2023-05-04,3.9548
2023-05-05,4.14312
2023-05-06,4.51977
2023-05-07,3.9548
2023-05-08,4.14312
2023-05-09,6.96798
2023-05-10,2.63653
2023-05-11,4.51977
2023-05-12,3.76647
2023-05-13,2.82485
2023-05-14,3.2015
2023-05-15,3.2015
2023-05-16,3.9548
2023-05-17,3.9548
2023-05-19,1.50659
2023-05-20,3.01318
2023-05-21,3.2015
2023-05-22,3.01318
2023-05-23,2.44821
2023-05-24,1.88323
2023-05-25,3.57815
2023-05-26,1.31826
2023-05-27,1.12994
2023-05-28,3.57815
2023-05-30,2.63653
2023-06-01,1.12994
2023-06-02,1.12994
2023-06-03,3.38983
2023-06-04,1.50659
2023-06-05,1.12994
2023-06-06,5.64971
2023-06-07,3.76647
2023-06-08,0.94161
2023-06-09,1.88323
2023-06-10,4.70809
2023-06-11,2.07156
2023-06-12,4.33145
2023-06-13,3.2015
2023-06-14,2.82485
2023-06-15,2.82485
2023-06-16,1.50659
2023-06-17,1.31826
2023-06-18,1.12994
2023-06-19,1.50659
2023-06-20,1.12994
2023-06-21,3.2015
2023-06-22,4.51977
2023-06-23,2.63653
2023-06-24,1.69491
2023-06-25,1.12994
2023-06-26,1.69491
2023-06-27,2.63653
2023-06-28,3.9548
2023-06-29,3.9548
2023-06-30,1.69491
2023-07-01,2.44821
2023-07-02,1.12994
2023-07-03,3.9548
2023-07-04,3.76647
2023-07-05,4.33145
2023-07-06,1.69491
2023-07-07,2.44821
2023-07-09,1.69491
2023-07-10,2.63653
2023-07-11,2.82485
2023-07-12,2.25988
2023-07-13,3.2015
2023-07-14,5.83804
2023-07-15,3.76647
2023-07-16,1.50659
2023-07-17,1.50659
2023-07-18,2.07156
2023-07-19,3.57815
2023-07-20,3.2015
2023-07-21,2.07156
2023-07-22,0.94161
2023-07-23,1.50659
2023-07-24,2.63653
2023-07-25,2.82485
2023-07-26,3.2015
2023-07-27,1.50659
2023-07-28,1.12994
2023-07-29,2.07156
2023-07-30,1.12994
2023-07-31,3.01318
2023-08-01,2.82485
2023-08-02,2.44821
2023-08-03,2.44821
2023-08-04,1.12994
2023-08-05,0.94161
2023-08-06,1.31826
2023-08-07,2.25988
2023-08-08,3.9548
2023-08-09,4.51977
2023-08-10,4.51977
2023-08-11,2.44821
2023-08-12,3.2015
2023-08-13,2.63653
2023-08-14,2.25988
2023-08-15,2.63653
2023-08-16,1.69491
2023-08-17,3.38983
2023-08-18,3.38983
2023-08-19,1.12994
2023-08-21,0.94161
2023-08-22,0.94161
2023-08-23,1.69491
2023-08-24,3.01318
2023-08-25,3.38983
2023-08-29,2.63653
2023-08-30,0.94161
2023-08-31,2.44821
2023-09-01,2.25988
2023-09-02,1.50659
2023-09-03,3.01318
2023-09-05,1.50659
2023-09-06,3.57815
2023-09-07,3.2015
2023-09-08,3.57815
2023-09-09,2.07156
2023-09-10,2.82485
2023-09-11,3.2015
2023-09-12,2.44821
2023-09-13,1.88323
2023-09-14,1.31826
