date,전세자금대출금리
2021-03-01,9.61052
2021-03-02,14.41578
2021-03-03,12.06373
2021-03-04,11.68437
2021-03-05,10.29337
2021-03-06,8.59888
2021-03-07,9.25644
2021-03-08,13.37885
2021-03-09,12.31664
2021-03-10,12.16489
2021-03-11,10.62215
2021-03-12,8.52301
2021-03-13,6.82852
2021-03-14,8.24481
2021-03-15,13.15123
2021-03-16,11.10268
2021-03-17,9.18057
2021-03-18,7.9919
2021-03-19,8.19423
2021-03-20,7.08143
2021-03-21,6.60091
2021-03-22,11.96256
2021-03-23,10.41982
2021-03-24,9.96459
2021-03-25,9.78755
2021-03-26,8.92766
2021-03-27,7.7137
2021-03-28,7.94132
2021-03-29,12.21547
2021-03-30,12.06373
2021-03-31,9.58523
2021-04-01,8.90237
2021-04-02,8.21952
2021-04-03,7.13201
2021-04-04,7.05614
2021-04-05,12.87303
2021-04-06,11.25442
2021-04-07,10.09104
2021-04-08,9.05412
2021-04-09,8.06777
2021-04-10,6.47445
2021-04-11,6.98027
2021-04-12,12.74658
2021-04-13,11.15326
2021-04-14,9.43348
2021-04-15,9.53464
2021-04-16,8.29539
2021-04-17,6.55032
2021-04-18,6.95498
2021-04-19,11.8614
2021-04-20,9.61052
2021-04-21,8.59888
2021-04-22,8.37126
2021-04-23,7.18259
2021-04-24,5.28578
2021-04-25,5.69044
2021-04-26,9.98988
2021-04-27,8.72534
2021-04-28,7.81487
2021-04-29,7.84016
2021-04-30,7.30905
2021-05-01,6.0698
2021-05-02,6.42387
2021-05-03,8.52301
2021-05-04,8.90237
2021-05-05,6.67678
2021-05-06,9.05412
2021-05-07,7.76428
2021-05-08,5.7916
2021-05-09,6.47445
2021-05-10,11.35558
2021-05-11,9.53464
2021-05-12,9.6611
2021-05-13,9.61052
2021-05-14,7.38492
2021-05-15,5.71573
2021-05-16,6.44916
2021-05-17,11.05209
2021-05-18,7.61254
2021-05-19,6.47445
2021-05-20,9.63581
2021-05-21,7.94132
2021-05-22,5.86747
2021-05-23,6.09509
2021-05-24,10.92564
2021-05-25,9.1047
2021-05-26,9.43348
2021-05-27,8.70005
2021-05-28,7.38492
2021-05-29,6.348
2021-05-30,6.14567
2021-05-31,9.96459
2021-06-01,10.14162
2021-06-02,9.20586
2021-06-03,8.8265
2021-06-04,7.53667
2021-06-05,5.63985
2021-06-06,6.92969
2021-06-07,10.11633
2021-06-08,9.05412
2021-06-09,8.80121
2021-06-10,8.32068
2021-06-11,7.05614
2021-06-12,6.01922
2021-06-13,6.09509
2021-06-14,10.64744
2021-06-15,8.5483
2021-06-16,7.7137
2021-06-17,8.11836
2021-06-18,7.10672
2021-06-19,4.42589
2021-06-20,5.74102
2021-06-21,9.12999
2021-06-22,9.61052
2021-06-23,8.37126
2021-06-24,8.57359
2021-06-25,7.68841
2021-06-26,6.348
2021-06-27,6.29742
2021-06-28,11.07738
2021-06-29,8.24481
2021-06-30,8.8265
2021-07-01,8.67475
2021-07-02,8.24481
2021-07-03,6.70207
2021-07-04,6.70207
2021-07-05,12.21547
2021-07-06,10.36924
2021-07-07,10.26808
2021-07-08,10.06575
2021-07-09,7.28376
2021-07-10,6.27212
2021-07-11,6.72736
2021-07-12,10.19221
2021-07-13,10.16691
2021-07-14,9.50935
2021-07-15,9.6611
2021-07-16,8.39656
2021-07-17,6.55032
2021-07-18,7.66312
2021-07-19,11.73495
2021-07-20,10.62215
2021-07-21,11.305
2021-07-22,10.14162
2021-07-23,8.70005
2021-07-24,5.38694
2021-07-25,5.58927
2021-07-26,11.17855
2021-07-27,10.36924
2021-07-28,8.57359
2021-07-29,10.26808
2021-07-30,8.64946
2021-07-31,7.81487
2021-08-01,7.41021
2021-08-02,13.50531
2021-08-03,10.29337
2021-08-04,10.64744
2021-08-05,10.16691
2021-08-06,9.50935
2021-08-07,7.08143
2021-08-08,6.95498
2021-08-09,14.59281
2021-08-10,12.06373
2021-08-11,11.27971
2021-08-12,11.15326
2021-08-13,10.16691
2021-08-14,7.68841
2021-08-15,6.348
2021-08-16,9.02883
2021-08-17,14.13758
2021-08-18,14.82043
2021-08-19,13.68234
2021-08-20,16.21143
2021-08-21,9.96459
2021-08-22,9.55993
2021-08-23,15.27567
2021-08-24,13.37885
2021-08-25,12.74658
2021-08-26,15.09863
2021-08-27,12.74658
2021-08-28,8.5483
2021-08-29,8.70005
2021-08-30,14.64339
2021-08-31,13.12594
2021-09-01,11.70966
2021-09-02,10.87506
2021-09-03,10.11633
2021-09-04,7.46079
2021-09-05,8.64946
2021-09-06,12.31664
2021-09-07,11.68437
2021-09-08,11.22913
2021-09-09,9.76226
2021-09-10,7.78958
2021-09-11,6.85381
2021-09-12,8.04248
2021-09-13,11.76024
2021-09-14,10.7486
2021-09-15,10.77389
2021-09-16,10.41982
2021-09-17,7.84016
2021-09-18,5.26049
2021-09-19,4.1224
2021-09-20,3.99595
2021-09-21,4.70409
2021-09-22,6.6262
2021-09-23,12.19018
2021-09-24,11.68437
2021-09-25,8.42185
2021-09-26,8.21952
2021-09-27,14.0617
2021-09-28,13.07536
2021-09-29,13.45472
2021-09-30,12.49367
2021-10-01,10.31866
2021-10-02,7.89074
2021-10-03,7.73899
2021-10-04,9.96459
2021-10-05,14.0617
2021-10-06,11.68437
2021-10-07,12.24076
2021-10-08,9.98988
2021-10-09,6.14567
2021-10-10,6.24683
2021-10-11,8.44714
2021-10-12,12.31664
2021-10-13,10.24279
2021-10-14,13.48002
2021-10-15,15.1745
2021-10-16,9.00354
2021-10-17,11.0268
2021-10-18,17.9312
2021-10-19,14.69398
2021-10-20,13.27769
2021-10-21,11.65907
2021-10-22,11.48204
2021-10-23,8.39656
2021-10-24,7.84016
2021-10-25,14.54223
2021-10-26,13.15123
2021-10-27,13.45472
2021-10-28,11.305
2021-10-29,11.98786
2021-10-30,8.87708
2021-10-31,9.73697
2021-11-01,17.32422
2021-11-02,18.71522
2021-11-03,18.43702
2021-11-04,13.96054
2021-11-05,11.53262
2021-11-06,8.67475
2021-11-07,10.34395
2021-11-08,16.38846
2021-11-09,17.02073
2021-11-10,13.78351
2021-11-11,12.94891
2021-11-12,11.0268
2021-11-13,8.8265
2021-11-14,9.18057
2021-11-15,17.62771
2021-11-16,17.24835
2021-11-17,14.8963
2021-11-18,13.93525
2021-11-19,13.60647
2021-11-20,9.02883
2021-11-21,9.1047
2021-11-22,16.0091
2021-11-23,15.47799
2021-11-24,14.41578
2021-11-25,18.38644
2021-11-26,17.04602
2021-11-27,11.0268
2021-11-28,10.26808
2021-11-29,16.74253
2021-11-30,16.23672
2021-12-01,13.48002
2021-12-02,13.78351
2021-12-03,11.8614
2021-12-04,10.36924
2021-12-05,10.29337
2021-12-06,17.653
2021-12-07,15.95852
2021-12-08,16.51492
2021-12-09,16.16084
2021-12-10,13.27769
2021-12-11,10.04046
2021-12-12,10.24279
2021-12-13,19.22104
2021-12-14,16.71724
2021-12-15,17.70359
2021-12-16,16.23672
2021-12-17,15.65503
2021-12-18,10.04046
2021-12-19,14.3399
2021-12-20,23.11583
2021-12-21,20.46029
2021-12-22,17.50126
2021-12-23,18.36115
2021-12-24,12.87303
2021-12-25,9.71168
2021-12-26,12.46838
2021-12-27,19.80273
2021-12-28,19.52453
2021-12-29,17.83004
2021-12-30,18.28528
2021-12-31,13.22711
2022-01-01,10.82448
2022-01-02,14.087
2022-01-03,25.6702
2022-01-04,27.38998
2022-01-05,24.25392
2022-01-06,24.05159
2022-01-07,21.42134
2022-01-08,16.71724
2022-01-09,17.70359
2022-01-10,28.65452
2022-01-11,25.89782
2022-01-12,23.26757
2022-01-13,24.55741
2022-01-14,34.67374
2022-01-15,24.91148
2022-01-16,21.21901
2022-01-17,33.48507
2022-01-18,32.39757
2022-01-19,32.8528
2022-01-20,30.29843
2022-01-21,27.81992
2022-01-22,21.32018
2022-01-23,23.11583
2022-01-24,36.03945
2022-01-25,27.92109
2022-01-26,27.8958
2022-01-27,25.36671
2022-01-28,25.08851
2022-01-29,17.17248
2022-01-30,14.6181
2022-01-31,14.49165
2022-02-01,16.86899
2022-02-02,21.06727
2022-02-03,42.66565
2022-02-04,35.50834
2022-02-05,28.09812
2022-02-06,27.49114
2022-02-07,39.32726
2022-02-08,34.62316
2022-02-09,34.19322
2022-02-10,33.05513
2022-02-11,27.13707
2022-02-12,23.52048
2022-02-13,24.8356
2022-02-14,39.07435
2022-02-15,39.85837
2022-02-16,32.09408
2022-02-17,29.36267
2022-02-18,26.80829
2022-02-19,22.30652
2022-02-20,21.42134
2022-02-21,32.24582
2022-02-22,28.60394
2022-02-23,26.85887
2022-02-24,25.31613
2022-02-25,22.68588
2022-02-26,16.38846
2022-02-27,16.74253
2022-02-28,26.96004
2022-03-01,22.12948
2022-03-02,25.99898
2022-03-03,27.6176
2022-03-04,23.87455
2022-03-05,17.22306
2022-03-06,18.28528
2022-03-07,28.73039
2022-03-08,25.34142
2022-03-09,16.43904
2022-03-10,24.17804
2022-03-11,24.50682
2022-03-12,19.06929
2022-03-13,19.82802
2022-03-14,29.84319
2022-03-15,30.45017
2022-03-16,27.6176
2022-03-17,28.07283
2022-03-18,28.12341
2022-03-19,21.39605
2022-03-20,21.34547
2022-03-21,31.00657
2022-03-22,35.83712
2022-03-23,36.79817
2022-03-24,31.15832
2022-03-25,27.01062
2022-03-26,19.01871
2022-03-27,22.40768
2022-03-28,34.69903
2022-03-29,34.72432
2022-03-30,36.26707
2022-03-31,36.19119
2022-04-01,28.32574
2022-04-02,23.89984
2022-04-03,25.69549
2022-04-04,35.38189
2022-04-05,34.87607
2022-04-06,30.98128
2022-04-07,28.9833
2022-04-08,25.74607
2022-04-09,18.23469
2022-04-10,19.42336
2022-04-11,33.02984
2022-04-12,32.44815
2022-04-13,31.68942
2022-04-14,37.35457
2022-04-15,34.37025
2022-04-16,23.41932
2022-04-17,27.01062
2022-04-18,39.35255
2022-04-19,36.49468
2022-04-20,32.77693
2022-04-21,29.38796
2022-04-22,26.68184
2022-04-23,21.14314
2022-04-24,21.32018
2022-04-25,35.45776
2022-04-26,32.44815
2022-04-27,28.57865
2022-04-28,27.26353
2022-04-29,26.73242
2022-04-30,17.4001
2022-05-01,18.18411
2022-05-02,32.34699
2022-05-03,28.14871
2022-05-04,25.16439
2022-05-05,17.77946
2022-05-06,28.04754
2022-05-07,20.08093
2022-05-08,22.05361
2022-05-09,34.21851
2022-05-10,31.33535
2022-05-11,30.62721
2022-05-12,29.86848
2022-05-13,23.39403
2022-05-14,19.24633
2022-05-15,21.75012
2022-05-16,36.46939
2022-05-17,32.59989
2022-05-18,30.19726
2022-05-19,28.35103
2022-05-20,25.64491
2022-05-21,18.58877
2022-05-22,19.77744
2022-05-23,34.34496
2022-05-24,28.65452
2022-05-25,28.4522
2022-05-26,32.8528
2022-05-27,29.23621
2022-05-28,19.11987
2022-05-29,22.00303
2022-05-30,32.90338
2022-05-31,32.67577
2022-06-01,25.16439
2022-06-02,34.39554
2022-06-03,28.47749
2022-06-04,20.1568
2022-06-05,18.08295
2022-06-06,24.98735
2022-06-07,33.05513
2022-06-08,31.86646
2022-06-09,29.51441
2022-06-10,27.03591
2022-06-11,22.00303
2022-06-12,23.77339
2022-06-13,38.29033
2022-06-14,38.18917
2022-06-15,40.23773
2022-06-16,58.67475
2022-06-17,49.34243
2022-06-18,32.42286
2022-06-19,36.69701
2022-06-20,62.06373
2022-06-21,53.08548
2022-06-22,46.33282
2022-06-23,39.80778
2022-06-24,37.43045
2022-06-25,24.98735
2022-06-26,30.52604
2022-06-27,46.35811
2022-06-28,41.72989
2022-06-29,38.46737
2022-06-30,34.77491
2022-07-01,30.27314
2022-07-02,25.31613
2022-07-03,29.23621
2022-07-04,45.97875
2022-07-05,44.84066
2022-07-06,45.37177
2022-07-07,41.47698
2022-07-08,36.94992
2022-07-09,27.51643
2022-07-10,29.2615
2022-07-11,49.11482
2022-07-12,48.25493
2022-07-13,72.20536
2022-07-14,62.11431
2022-07-15,51.16337
2022-07-16,32.24582
2022-07-17,50.63227
2022-07-18,83.76327
2022-07-19,64.66868
2022-07-20,59.40819
2022-07-21,51.18866
2022-07-22,40.64238
2022-07-23,28.32574
2022-07-24,31.43651
2022-07-25,54.77996
2022-07-26,49.89883
2022-07-27,45.37177
2022-07-28,41.17349
2022-07-29,37.96155
2022-07-30,25.99898
2022-07-31,26.27718
2022-08-01,50.55639
2022-08-02,44.03136
2022-08-03,43.04501
2022-08-04,39.98482
2022-08-05,36.74759
2022-08-06,27.3394
2022-08-07,26.65655
2022-08-08,44.00606
2022-08-09,38.54324
2022-08-10,43.57612
2022-08-11,37.91097
2022-08-12,34.2438
2022-08-13,27.08649
2022-08-14,25.31613
2022-08-15,36.79817
2022-08-16,56.67678
2022-08-17,63.17653
2022-08-18,54.70409
2022-08-19,43.01972
2022-08-20,31.00657
2022-08-21,34.8002
2022-08-22,61.93727
2022-08-23,52.88315
2022-08-24,52.7567
2022-08-25,60.7486
2022-08-26,48.78603
2022-08-27,31.08244
2022-08-28,31.23419
2022-08-29,54.6788
2022-08-30,53.43955
2022-08-31,48.12847
2022-09-01,43.65199
2022-09-02,38.74557
2022-09-03,28.04754
2022-09-04,29.18563
2022-09-05,46.73748
2022-09-06,40.81942
2022-09-07,39.52959
2022-09-08,35.33131
2022-09-09,19.8786
2022-09-10,17.34951
2022-09-11,22.0789
2022-09-12,37.17754
2022-09-13,68.66464
2022-09-14,67.80475
2022-09-15,64.71927
2022-09-16,54.6788
2022-09-17,37.48103
2022-09-18,35.53363
2022-09-19,66.8437
2022-09-20,53.92008
2022-09-21,54.32473
2022-09-22,62.9742
2022-09-23,54.32473
2022-09-24,36.31765
2022-09-25,43.22205
2022-09-26,75.46788
2022-09-27,64.59281
2022-09-28,63.73292
2022-09-29,56.98027
2022-09-30,57.4355
2022-10-01,38.79615
2022-10-02,34.64845
2022-10-03,54.22357
2022-10-04,71.64896
2022-10-05,58.5483
2022-10-06,52.2003
2022-10-07,48.40667
2022-10-08,32.0435
2022-10-09,35.68538
2022-10-10,47.01568
2022-10-11,72.15477
2022-10-12,89.32726
2022-10-13,79.59028
2022-10-14,55.08345
2022-10-15,40.38947
2022-10-16,40.06069
2022-10-17,73.11583
2022-10-18,73.06525
2022-10-19,65.57916
2022-10-20,65.68032
2022-10-21,56.9044
2022-10-22,40.76884
2022-10-23,57.73899
2022-10-24,79.51441
2022-10-25,69.97976
2022-10-26,62.11431
2022-10-27,57.91603
2022-10-28,50.12645
2022-10-29,35.10369
2022-10-30,29.2615
2022-10-31,63.10065
2022-11-01,61.10268
2022-11-02,60.14162
2022-11-03,66.43904
2022-11-04,60.64744
2022-11-05,39.63075
2022-11-06,48.12847
2022-11-07,80.24785
2022-11-08,75.13909
2022-11-09,64.69398
2022-11-10,66.13555
2022-11-11,49.4436
2022-11-12,35.28072
2022-11-13,41.02175
2022-11-14,66.38846
2022-11-15,71.67425
2022-11-16,71.49721
2022-11-17,60.2175
2022-11-18,55.66514
2022-11-19,36.51997
2022-11-20,40.79413
2022-11-21,70.76378
2022-11-22,64.3399
2022-11-23,58.59888
2022-11-24,58.92766
2022-11-25,51.46686
2022-11-26,34.82549
2022-11-27,38.46737
2022-11-28,59.86342
2022-11-29,57.66312
2022-11-30,54.09711
2022-12-01,48.98836
2022-12-02,44.53717
2022-12-03,28.02225
2022-12-04,34.74962
2022-12-05,58.62417
2022-12-06,53.51542
2022-12-07,56.98027
2022-12-08,53.566
2022-12-09,52.68082
2022-12-10,35.66009
2022-12-11,42.38745
2022-12-12,74.17804
2022-12-13,63.35356
2022-12-14,58.8265
2022-12-15,57.73899
2022-12-16,57.61254
2022-12-17,38.49266
2022-12-18,39.60546
2022-12-19,65.75619
2022-12-20,59.33232
2022-12-21,55.74102
2022-12-22,51.6439
2022-12-23,46.83864
2022-12-24,31.89175
2022-12-25,34.95194
2022-12-26,65.25037
2022-12-27,60.72331
2022-12-28,58.37126
2022-12-29,53.36368
2022-12-30,48.43196
2022-12-31,35.0784
2023-01-01,38.06272
2023-01-02,77.26353
2023-01-03,72.71117
2023-01-04,69.97976
2023-01-05,64.69398
2023-01-06,58.52301
2023-01-07,42.89327
2023-01-08,46.58573
2023-01-09,88.49266
2023-01-10,75.13909
2023-01-11,72.83763
2023-01-12,67.9312
2023-01-13,62.696
2023-01-14,45.87759
2023-01-15,44.23368
2023-01-16,78.7051
2023-01-17,70.66262
2023-01-18,69.80273
2023-01-19,60.44511
2023-01-20,51.51745
2023-01-21,29.94436
2023-01-22,34.11734
2023-01-23,38.36621
2023-01-24,50.40465
2023-01-25,88.89731
2023-01-26,80.62721
2023-01-27,73.64693
2023-01-28,49.59534
2023-01-29,54.04653
2023-01-30,100.0
2023-01-31,83.56095
2023-02-01,77.54172
2023-02-02,69.92918
2023-02-03,58.29539
2023-02-04,45.95346
2023-02-05,49.62063
2023-02-06,89.32726
2023-02-07,88.18917
2023-02-08,83.35862
2023-02-09,72.96408
2023-02-10,64.21345
2023-02-11,49.57005
2023-02-12,54.6788
2023-02-13,89.12493
2023-02-14,74.8609
2023-02-15,74.68386
2023-02-16,66.5655
2023-02-17,60.67273
2023-02-18,42.13454
2023-02-19,46.43399
2023-02-20,78.90743
2023-02-21,79.41325
2023-02-22,69.70156
2023-02-23,66.36317
2023-02-24,57.81487
2023-02-25,39.68133
2023-02-26,42.13454
2023-02-27,69.11987
2023-02-28,74.96206
2023-03-01,52.63024
2023-03-02,69.37278
2023-03-03,60.77389
2023-03-04,41.88163
2023-03-05,44.36014
2023-03-06,67.52655
2023-03-07,63.50531
2023-03-08,55.74102
2023-03-09,55.96863
2023-03-10,45.49822
2023-03-11,31.96762
2023-03-12,34.522
2023-03-13,56.12038
2023-03-14,54.09711
2023-03-15,53.59129
2023-03-16,52.70612
2023-03-17,45.47293
2023-03-18,33.02984
2023-03-19,38.99848
2023-03-20,61.96256
2023-03-21,56.52503
2023-03-22,55.84218
2023-03-23,52.17501
2023-03-24,46.56044
2023-03-25,32.47344
2023-03-26,33.94031
2023-03-27,57.66312
2023-03-28,57.08143
2023-03-29,57.84016
2023-03-30,49.59534
2023-03-31,42.71623
2023-04-01,30.80424
2023-04-02,44.86595
2023-04-03,67.62771
2023-04-04,55.96863
2023-04-05,54.72938
2023-04-06,46.02933
2023-04-07,43.19676
2023-04-08,31.74001
2023-04-09,34.72432
2023-04-10,60.36924
2023-04-11,55.86747
2023-04-12,53.71775
2023-04-13,47.01568
2023-04-14,43.24734
2023-04-15,30.90541
2023-04-16,43.98077
2023-04-17,67.34951
2023-04-18,52.52908
2023-04-19,47.62266
2023-04-20,46.23166
2023-04-21,41.52756
2023-04-22,29.74203
2023-04-23,30.47546
2023-04-24,53.43955
2023-04-25,47.95144
2023-04-26,44.38543
2023-04-27,40.13657
2023-04-28,34.62316
2023-04-29,25.01264
2023-04-30,27.31411
2023-05-01,37.25341
2023-05-02,53.16135
2023-05-03,44.28426
2023-05-04,41.52756
2023-05-05,24.05159
2023-05-06,27.01062
2023-05-07,28.73039
2023-05-08,53.94537
2023-05-09,47.4962
2023-05-10,45.80171
2023-05-11,42.96914
2023-05-12,37.58219
2023-05-13,26.15073
2023-05-14,31.4871
2023-05-15,59.20586
2023-05-16,51.77035
2023-05-17,44.30955
2023-05-18,40.18715
2023-05-19,40.74355
2023-05-20,27.21294
2023-05-21,26.93474
2023-05-22,53.49013
2023-05-23,44.36014
2023-05-24,43.42438
2023-05-25,43.82903
2023-05-26,37.86039
2023-05-27,25.56904
2023-05-28,22.96408
2023-05-29,33.66211
