date,증권회사
2020-07-06,20.64586
2020-07-07,20.82728
2020-07-08,16.7997
2020-07-09,22.8955
2020-07-10,17.2714
2020-07-11,9.90566
2020-07-12,11.86502
2020-07-13,20.75471
2020-07-14,18.46879
2020-07-15,19.73875
2020-07-16,21.08127
2020-07-17,19.33962
2020-07-18,10.41364
2020-07-19,11.79245
2020-07-20,21.9521
2020-07-21,25.07256
2020-07-22,23.47605
2020-07-23,27.75761
2020-07-24,20.57329
2020-07-25,12.80841
2020-07-26,21.40783
2020-07-27,29.86211
2020-07-28,30.18867
2020-07-29,25.97968
2020-07-30,23.33091
2020-07-31,22.60522
2020-08-01,16.32801
2020-08-02,16.07402
2020-08-03,30.47895
2020-08-04,31.09579
2020-08-05,34.25253
2020-08-06,33.164
2020-08-07,30.66037
2020-08-08,19.44847
2020-08-09,21.0087
2020-08-10,37.11901
2020-08-11,35.55878
2020-08-12,32.87373
2020-08-13,31.74891
2020-08-14,25.36284
2020-08-15,14.55007
2020-08-16,14.0058
2020-08-17,19.19448
2020-08-18,27.43105
2020-08-19,24.41944
2020-08-20,23.80261
2020-08-21,23.29462
2020-08-22,13.35268
2020-08-23,14.36865
2020-08-24,23.69375
2020-08-25,24.63715
2020-08-26,25.2177
2020-08-27,26.81422
2020-08-28,25.83454
2020-08-29,13.78809
2020-08-30,20.97242
2020-08-31,34.14368
2020-09-01,38.24383
2020-09-02,34.76052
2020-09-03,32.36574
2020-09-04,29.46298
2020-09-05,17.38026
2020-09-06,18.72278
2020-09-07,33.99854
2020-09-08,31.78519
2020-09-09,30.87808
2020-09-10,32.51088
2020-09-11,29.24528
2020-09-12,20.39187
2020-09-13,18.06966
2020-09-14,30.07982
2020-09-15,31.49492
2020-09-16,30.51523
2020-09-17,26.05224
2020-09-18,23.14949
2020-09-19,14.62264
2020-09-20,15.92888
2020-09-21,23.69375
2020-09-22,21.08127
2020-09-23,21.37155
2020-09-24,21.04499
2020-09-25,17.88824
2020-09-26,10.59506
2020-09-27,11.86502
2020-09-28,18.43251
2020-09-29,16.61828
2020-09-30,10.55878
2020-10-01,13.0624
2020-10-02,12.26415
2020-10-03,11.68359
2020-10-04,15.92888
2020-10-05,29.60812
2020-10-06,22.31494
2020-10-07,20.50072
2020-10-08,20.60957
2020-10-09,12.59071
2020-10-10,11.28447
2020-10-11,12.95355
2020-10-12,21.44412
2020-10-13,23.54862
2020-10-14,21.44412
2020-10-15,22.35123
2020-10-16,20.42815
2020-10-17,12.30043
2020-10-18,10.59506
2020-10-19,18.2148
2020-10-20,20.02902
2020-10-21,19.48476
2020-10-22,17.7431
2020-10-23,15.45718
2020-10-24,9.3251
2020-10-25,12.15529
2020-10-26,18.9042
2020-10-27,17.08998
2020-10-28,16.65457
2020-10-29,17.7431
2020-10-30,17.41654
2020-10-31,8.99854
2020-11-01,11.39332
2020-11-02,17.48911
2020-11-03,16.25544
2020-11-04,16.90856
2020-11-05,18.75907
2020-11-06,16.00145
2020-11-07,9.07111
2020-11-08,10.63134
2020-11-09,19.1582
2020-11-10,21.62554
2020-11-11,22.02467
2020-11-12,23.62119
2020-11-13,21.11756
2020-11-14,12.95355
2020-11-15,13.60667
2020-11-16,28.91872
2020-11-17,28.22931
2020-11-18,27.14078
2020-11-19,22.4238
2020-11-20,20.86357
2020-11-21,12.91727
2020-11-22,13.3164
2020-11-23,26.52394
2020-11-24,29.13642
2020-11-25,37.04644
2020-11-26,31.45863
2020-11-27,28.51959
2020-11-28,18.6865
2020-11-29,20.82728
2020-11-30,29.97097
2020-12-01,34.7968
2020-12-02,38.42525
2020-12-03,45.64586
2020-12-04,42.34397
2020-12-05,21.0087
2020-12-06,25.65312
2020-12-07,39.40493
2020-12-08,40.23947
2020-12-09,39.29608
2020-12-10,37.69956
2020-12-11,33.78084
2020-12-12,19.81132
2020-12-13,21.33526
2020-12-14,29.68069
2020-12-15,30.29753
2020-12-16,29.10014
2020-12-17,27.72133
2020-12-18,29.75326
2020-12-19,17.96081
2020-12-20,18.75907
2020-12-21,30.80551
2020-12-22,27.97532
2020-12-23,31.34978
2020-12-24,33.96226
2020-12-25,20.35558
2020-12-26,19.66618
2020-12-27,24.23802
2020-12-28,44.95645
2020-12-29,42.30769
2020-12-30,49.78229
2020-12-31,40.31204
2021-01-01,27.72133
2021-01-02,26.01596
2021-01-03,30.62409
2021-01-04,68.54136
2021-01-05,65.78374
2021-01-06,80.15239
2021-01-07,68.9042
2021-01-08,84.43396
2021-01-09,53.30188
2021-01-10,54.68069
2021-01-11,99.41944
2021-01-12,71.9521
2021-01-13,64.04208
2021-01-14,60.55878
2021-01-15,48.43976
2021-01-16,26.12481
2021-01-17,26.12481
2021-01-18,46.9521
2021-01-19,52.61248
2021-01-20,50.25399
2021-01-21,51.26995
2021-01-22,46.37155
2021-01-23,30.95065
2021-01-24,30.87808
2021-01-25,52.28592
2021-01-26,52.61248
2021-01-27,46.08127
2021-01-28,39.07837
2021-01-29,37.69956
2021-01-30,23.51233
2021-01-31,22.09724
2021-02-01,40.85631
2021-02-02,42.0537
2021-02-03,41.43686
2021-02-04,37.69956
2021-02-05,33.38171
2021-02-06,23.69375
2021-02-07,24.20174
2021-02-08,32.14804
2021-02-09,37.11901
2021-02-10,30.73294
2021-02-11,20.68214
2021-02-12,25.76197
2021-02-13,27.21335
2021-02-14,31.64005
2021-02-15,52.28592
2021-02-16,50.10885
2021-02-17,47.27866
2021-02-18,42.99709
2021-02-19,32.91001
2021-02-20,21.19013
2021-02-21,25.25399
2021-02-22,40.71117
2021-02-23,38.71552
2021-02-24,38.3164
2021-02-25,40.52975
2021-02-26,32.65602
2021-02-27,21.15384
2021-02-28,30.5878
2021-03-01,30.07982
2021-03-02,36.68359
2021-03-03,34.94194
2021-03-04,32.80116
2021-03-05,31.34978
2021-03-06,18.94049
2021-03-07,24.70972
2021-03-08,34.97822
2021-03-09,46.15384
2021-03-10,40.60232
2021-03-11,35.88534
2021-03-12,34.50653
2021-03-13,23.07692
2021-03-14,23.14949
2021-03-15,34.28882
2021-03-16,31.45863
2021-03-17,31.5312
2021-03-18,38.78809
2021-03-19,35.44992
2021-03-20,20.791
2021-03-21,22.75036
2021-03-22,31.34978
2021-03-23,28.77358
2021-03-24,27.68505
2021-03-25,27.57619
2021-03-26,28.4833
2021-03-27,15.31204
2021-03-28,17.48911
2021-03-29,27.72133
2021-03-30,27.46734
2021-03-31,27.75761
2021-04-01,28.99129
2021-04-02,26.88679
2021-04-03,18.39622
2021-04-04,19.77503
2021-04-05,29.64441
2021-04-06,29.24528
2021-04-07,38.57039
2021-04-08,32.03918
2021-04-09,25.6894
2021-04-10,15.09433
2021-04-11,18.14223
2021-04-12,28.41074
2021-04-13,31.34978
2021-04-14,30.87808
2021-04-15,30.87808
2021-04-16,28.44702
2021-04-17,19.30333
2021-04-18,19.26705
2021-04-19,30.40638
2021-04-20,28.7373
2021-04-21,28.99129
2021-04-22,27.61248
2021-04-23,31.16835
2021-04-24,16.83599
2021-04-25,19.33962
2021-04-26,34.36139
2021-04-27,33.88969
2021-04-28,38.46153
2021-04-29,30.73294
2021-04-30,26.01596
2021-05-01,16.47314
2021-05-02,18.17851
2021-05-03,28.15674
2021-05-04,23.36719
2021-05-05,18.35994
2021-05-06,24.81857
2021-05-07,21.58925
2021-05-08,15.92888
2021-05-09,16.03773
2021-05-10,28.70101
2021-05-11,27.21335
2021-05-12,48.98403
2021-05-13,40.71117
2021-05-14,40.27576
2021-05-15,29.68069
2021-05-16,22.78664
2021-05-17,24.70972
2021-05-18,22.24238
2021-05-19,35.30478
2021-05-20,25.43541
2021-05-21,23.00435
2021-05-22,10.63134
2021-05-23,17.63425
2021-05-24,19.55732
2021-05-25,28.01161
2021-05-26,23.5849
2021-05-27,21.58925
2021-05-28,20.57329
2021-05-29,11.97387
2021-05-30,11.24818
2021-05-31,19.99274
2021-06-01,22.8955
2021-06-02,21.0087
2021-06-03,25.07256
2021-06-04,20.10159
2021-06-05,12.69956
2021-06-06,12.30043
2021-06-07,25.2177
2021-06-08,22.06095
2021-06-09,19.92017
2021-06-10,18.65021
2021-06-11,18.83164
2021-06-12,11.61103
2021-06-13,11.64731
2021-06-14,18.03338
2021-06-15,17.85195
2021-06-16,19.08563
2021-06-17,18.9042
2021-06-18,20.02902
2021-06-19,12.04644
2021-06-20,11.06676
2021-06-21,21.73439
2021-06-22,20.3193
2021-06-23,20.791
2021-06-24,20.82728
2021-06-25,20.21044
2021-06-26,11.93759
2021-06-27,12.62699
2021-06-28,20.13788
2021-06-29,16.98113
2021-06-30,18.65021
2021-07-01,17.01741
2021-07-02,14.44121
2021-07-03,8.92597
2021-07-04,10.52249
2021-07-05,17.92452
2021-07-06,16.61828
2021-07-07,17.08998
2021-07-08,15.74746
2021-07-09,16.25544
2021-07-10,9.76052
2021-07-11,10.63134
2021-07-12,17.34397
2021-07-13,14.22351
2021-07-14,14.36865
2021-07-15,15.45718
2021-07-16,13.49782
2021-07-17,8.70827
2021-07-18,7.83744
2021-07-19,13.89695
2021-07-20,13.38896
2021-07-21,14.62264
2021-07-22,17.52539
2021-07-23,15.6386
2021-07-24,9.17997
2021-07-25,9.72423
2021-07-26,17.59796
2021-07-27,17.67053
2021-07-28,14.73149
2021-07-29,19.62989
2021-07-30,15.85631
2021-07-31,8.92597
2021-08-01,9.39767
2021-08-02,16.00145
2021-08-03,15.6386
2021-08-04,17.0537
2021-08-05,17.19883
2021-08-06,18.72278
2021-08-07,11.93759
2021-08-08,12.22786
2021-08-09,24.45573
2021-08-10,22.46008
2021-08-11,20.86357
2021-08-12,23.22206
2021-08-13,21.19013
2021-08-14,13.82438
2021-08-15,11.2119
2021-08-16,16.40058
2021-08-17,21.77068
2021-08-18,22.38751
2021-08-19,20.35558
2021-08-20,17.88824
2021-08-21,11.24818
2021-08-22,11.2119
2021-08-23,20.02902
2021-08-24,18.2148
2021-08-25,18.79535
2021-08-26,17.59796
2021-08-27,15.42089
2021-08-28,9.39767
2021-08-29,10.2685
2021-08-30,16.43686
2021-08-31,16.47314
2021-09-01,19.26705
2021-09-02,18.72278
2021-09-03,15.23947
2021-09-04,9.83309
2021-09-05,11.71988
2021-09-06,16.36429
2021-09-07,16.83599
2021-09-08,17.01741
2021-09-09,16.76342
2021-09-10,14.76777
2021-09-11,8.38171
2021-09-12,9.39767
2021-09-13,14.58635
2021-09-14,14.91291
2021-09-15,14.18722
2021-09-16,11.57474
2021-09-17,14.62264
2021-09-18,8.45428
2021-09-19,7.25689
2021-09-20,7.98258
2021-09-21,8.09143
2021-09-22,10.08708
2021-09-23,17.52539
2021-09-24,15.82002
2021-09-25,9.7968
2021-09-26,9.36139
2021-09-27,17.16255
2021-09-28,16.98113
2021-09-29,14.33236
2021-09-30,14.69521
2021-10-01,11.50217
2021-10-02,7.87373
2021-10-03,8.41799
2021-10-04,11.03047
2021-10-05,15.52975
2021-10-06,14.69521
2021-10-07,13.86066
2021-10-08,12.55442
2021-10-09,7.54716
2021-10-10,7.11175
2021-10-11,8.01886
2021-10-12,15.82002
2021-10-13,15.49346
2021-10-14,15.92888
2021-10-15,12.98984
2021-10-16,6.89404
2021-10-17,7.18432
2021-10-18,11.61103
2021-10-19,12.59071
2021-10-20,11.53846
2021-10-21,11.10304
2021-10-22,12.15529
2021-10-23,6.78519
2021-10-24,7.94629
2021-10-25,18.25108
2021-10-26,15.85631
2021-10-27,14.58635
2021-10-28,12.22786
2021-10-29,11.4296
2021-10-30,6.74891
2021-10-31,7.83744
2021-11-01,14.11465
2021-11-02,13.71552
2021-11-03,16.21915
2021-11-04,13.42525
2021-11-05,11.97387
2021-11-06,6.71262
2021-11-07,8.70827
2021-11-08,12.40928
2021-11-09,13.20754
2021-11-10,11.86502
2021-11-11,14.18722
2021-11-12,12.373
2021-11-13,7.65602
2021-11-14,9.54281
2021-11-15,12.80841
2021-11-16,14.69521
2021-11-17,14.4775
2021-11-18,19.12191
2021-11-19,13.13497
2021-11-20,6.96661
2021-11-21,8.81712
2021-11-22,13.49782
2021-11-23,12.91727
2021-11-24,12.66328
2021-11-25,12.19158
2021-11-26,11.82873
2021-11-27,7.65602
2021-11-28,7.61973
2021-11-29,10.92162
2021-11-30,13.0624
2021-12-01,12.98984
2021-12-02,12.04644
2021-12-03,10.88534
2021-12-04,6.60377
2021-12-05,6.89404
2021-12-06,11.17561
2021-12-07,10.92162
2021-12-08,13.93323
2021-12-09,13.24383
2021-12-10,11.57474
2021-12-11,8.05515
2021-12-12,8.52685
2021-12-13,14.04208
2021-12-14,11.10304
2021-12-15,11.82873
2021-12-16,13.35268
2021-12-17,10.44992
2021-12-18,6.64005
2021-12-19,7.76487
2021-12-20,12.26415
2021-12-21,13.02612
2021-12-22,11.68359
2021-12-23,12.01015
2021-12-24,11.06676
2021-12-25,7.58345
2021-12-26,8.67198
2021-12-27,16.32801
2021-12-28,13.75181
2021-12-29,14.69521
2021-12-30,14.4775
2021-12-31,15.71117
2022-01-01,7.65602
2022-01-02,10.63134
2022-01-03,20.17416
2022-01-04,14.91291
2022-01-05,15.74746
2022-01-06,13.82438
2022-01-07,13.71552
2022-01-08,9.17997
2022-01-09,11.13933
2022-01-10,16.87227
2022-01-11,14.69521
2022-01-12,16.61828
2022-01-13,18.25108
2022-01-14,16.21915
2022-01-15,9.97822
2022-01-16,14.40493
2022-01-17,24.746
2022-01-18,29.86211
2022-01-19,23.51233
2022-01-20,24.0566
2022-01-21,18.97677
2022-01-22,10.2685
2022-01-23,11.64731
2022-01-24,13.60667
2022-01-25,15.38461
2022-01-26,14.91291
2022-01-27,22.13352
2022-01-28,17.08998
2022-01-29,10.66763
2022-01-30,8.38171
2022-01-31,9.21625
2022-02-01,17.99709
2022-02-02,15.85631
2022-02-03,25.90711
2022-02-04,17.34397
2022-02-05,14.40493
2022-02-06,11.32075
2022-02-07,16.29172
2022-02-08,14.9492
2022-02-09,14.98548
2022-02-10,12.91727
2022-02-11,11.61103
2022-02-12,8.20029
2022-02-13,9.3251
2022-02-14,12.51814
2022-02-15,13.13497
2022-02-16,12.73584
2022-02-17,11.79245
2022-02-18,11.03047
2022-02-19,6.82148
2022-02-20,9.28882
2022-02-21,13.02612
2022-02-22,12.22786
2022-02-23,13.49782
2022-02-24,14.62264
2022-02-25,13.42525
2022-02-26,7.32946
2022-02-27,7.40203
2022-02-28,11.03047
2022-03-01,8.27285
2022-03-02,10.66763
2022-03-03,11.68359
2022-03-04,10.23222
2022-03-05,6.78519
2022-03-06,8.05515
2022-03-07,12.22786
2022-03-08,11.57474
2022-03-09,7.32946
2022-03-10,10.95791
2022-03-11,11.64731
2022-03-12,5.84179
2022-03-13,7.51088
2022-03-14,11.35703
2022-03-15,11.13933
2022-03-16,10.84905
2022-03-17,13.42525
2022-03-18,12.08272
2022-03-19,10.12336
2022-03-20,7.54716
2022-03-21,11.39332
2022-03-22,10.41364
2022-03-23,9.94194
2022-03-24,10.05079
2022-03-25,12.62699
2022-03-26,7.32946
2022-03-27,8.20029
2022-03-28,10.12336
2022-03-29,11.50217
2022-03-30,10.12336
2022-03-31,10.95791
2022-04-01,10.37735
2022-04-02,7.07547
2022-04-03,7.6923
2022-04-04,11.79245
2022-04-05,11.53846
2022-04-06,11.17561
2022-04-07,12.04644
2022-04-08,13.46153
2022-04-09,5.3701
2022-04-10,6.02322
2022-04-11,9.5791
2022-04-12,10.37735
2022-04-13,9.28882
2022-04-14,9.50653
2022-04-15,9.76052
2022-04-16,6.64005
2022-04-17,5.80551
2022-04-18,10.34107
2022-04-19,9.7968
2022-04-20,10.99419
2022-04-21,11.13933
2022-04-22,8.70827
2022-04-23,7.14804
2022-04-24,6.85776
2022-04-25,12.04644
2022-04-26,12.04644
2022-04-27,12.48185
2022-04-28,10.37735
2022-04-29,10.01451
2022-04-30,6.5312
2022-05-01,6.5312
2022-05-02,9.86937
2022-05-03,10.48621
2022-05-04,10.2685
2022-05-05,7.32946
2022-05-06,8.78084
2022-05-07,4.97097
2022-05-08,4.60812
2022-05-09,8.27285
2022-05-10,10.08708
2022-05-11,8.96226
2022-05-12,10.30478
2022-05-13,8.59941
2022-05-14,6.56748
2022-05-15,5.29753
2022-05-16,9.94194
2022-05-17,9.83309
2022-05-18,9.1074
2022-05-19,9.28882
2022-05-20,6.96661
2022-05-21,5.15239
2022-05-22,6.09579
2022-05-23,8.30914
2022-05-24,7.61973
2022-05-25,9.94194
2022-05-26,8.49056
2022-05-27,8.99854
2022-05-28,5.3701
2022-05-29,5.3701
2022-05-30,10.55878
2022-05-31,9.39767
2022-06-01,11.35703
2022-06-02,11.93759
2022-06-03,11.03047
2022-06-04,8.12772
2022-06-05,6.5312
2022-06-06,6.5312
2022-06-07,9.97822
2022-06-08,9.7968
2022-06-09,11.75616
2022-06-10,10.08708
2022-06-11,5.62409
2022-06-12,6.27721
2022-06-13,10.99419
2022-06-14,11.71988
2022-06-15,11.4296
2022-06-16,11.68359
2022-06-17,12.15529
2022-06-18,5.95065
2022-06-19,6.89404
2022-06-20,12.95355
2022-06-21,10.52249
2022-06-22,11.32075
2022-06-23,10.99419
2022-06-24,10.41364
2022-06-25,6.85776
2022-06-26,6.20464
2022-06-27,10.2685
2022-06-28,7.87373
2022-06-29,10.12336
2022-06-30,8.96226
2022-07-01,8.01886
2022-07-02,4.57184
2022-07-03,5.18867
2022-07-04,7.98258
2022-07-05,8.20029
2022-07-06,7.80116
2022-07-07,8.52685
2022-07-08,6.20464
2022-07-09,4.20899
2022-07-10,4.4267
2022-07-11,8.05515
2022-07-12,8.49056
2022-07-13,7.80116
2022-07-14,7.36574
2022-07-15,6.24092
2022-07-16,4.68069
2022-07-17,6.09579
2022-07-18,8.49056
2022-07-19,8.81712
2022-07-20,7.91001
2022-07-21,8.6357
2022-07-22,6.13207
2022-07-23,4.57184
2022-07-24,5.22496
2022-07-25,7.25689
2022-07-26,7.58345
2022-07-27,8.38171
2022-07-28,7.65602
2022-07-29,7.54716
2022-07-30,4.68069
2022-07-31,5.00725
2022-08-01,8.38171
2022-08-02,8.99854
2022-08-03,9.03483
2022-08-04,7.58345
2022-08-05,7.51088
2022-08-06,4.78955
2022-08-07,4.31785
2022-08-08,8.96226
2022-08-09,10.44992
2022-08-10,8.99854
2022-08-11,7.76487
2022-08-12,9.36139
2022-08-13,4.35413
2022-08-14,3.62844
2022-08-15,4.53555
2022-08-16,8.01886
2022-08-17,7.40203
2022-08-18,6.67634
2022-08-19,6.60377
2022-08-20,5.66037
2022-08-21,5.98693
2022-08-22,7.29317
2022-08-23,7.61973
2022-08-24,6.74891
2022-08-25,8.05515
2022-08-26,5.66037
2022-08-27,3.77358
2022-08-28,4.20899
2022-08-29,5.76923
2022-08-30,7.29317
2022-08-31,7.43831
2022-09-01,6.24092
2022-09-02,6.67634
2022-09-03,4.20899
2022-09-04,5.69666
2022-09-05,7.65602
2022-09-06,6.71262
2022-09-07,6.89404
2022-09-08,8.01886
2022-09-09,4.10014
2022-09-10,3.77358
2022-09-11,5.33381
2022-09-12,5.69666
2022-09-13,10.77648
2022-09-14,10.99419
2022-09-15,9.17997
2022-09-16,9.1074
2022-09-17,5.22496
2022-09-18,5.66037
2022-09-19,8.45428
2022-09-20,6.82148
2022-09-21,7.87373
2022-09-22,9.47024
2022-09-23,6.93033
2022-09-24,3.66473
2022-09-25,4.39042
2022-09-26,9.50653
2022-09-27,8.20029
2022-09-28,10.30478
2022-09-29,9.07111
2022-09-30,8.78084
2022-10-01,4.10014
2022-10-02,4.4267
2022-10-03,6.34978
2022-10-04,9.39767
2022-10-05,8.20029
2022-10-06,5.95065
2022-10-07,6.09579
2022-10-08,5.15239
2022-10-09,5.40638
2022-10-10,4.53555
2022-10-11,7.43831
2022-10-12,7.36574
2022-10-13,8.09143
2022-10-14,7.32946
2022-10-15,5.33381
2022-10-16,5.29753
2022-10-17,9.54281
2022-10-18,8.41799
2022-10-19,8.41799
2022-10-20,9.68795
2022-10-21,8.88969
2022-10-22,5.5878
2022-10-23,6.13207
2022-10-24,10.12336
2022-10-25,10.05079
2022-10-26,11.61103
2022-10-27,9.94194
2022-10-28,7.65602
2022-10-29,4.57184
2022-10-30,4.75326
2022-10-31,7.2206
2022-11-01,7.25689
2022-11-02,8.01886
2022-11-03,8.85341
2022-11-04,8.6357
2022-11-05,4.4267
2022-11-06,4.68069
2022-11-07,9.25253
2022-11-08,8.88969
2022-11-09,8.74455
2022-11-10,8.30914
2022-11-11,9.3251
2022-11-12,5.76923
2022-11-13,5.76923
2022-11-14,8.96226
2022-11-15,9.68795
2022-11-16,8.23657
2022-11-17,11.17561
2022-11-18,7.03918
2022-11-19,3.59216
2022-11-20,5.15239
2022-11-21,7.83744
2022-11-22,8.30914
2022-11-23,7.61973
2022-11-24,7.51088
2022-11-25,6.78519
2022-11-26,3.77358
2022-11-27,4.4267
2022-11-28,7.91001
2022-11-29,8.56313
2022-11-30,8.05515
2022-12-01,7.98258
2022-12-02,7.2206
2022-12-03,4.46298
2022-12-04,4.02757
2022-12-05,6.96661
2022-12-06,6.20464
2022-12-07,6.49492
2022-12-08,7.2206
2022-12-09,6.13207
2022-12-10,5.15239
2022-12-11,5.44267
2022-12-12,7.94629
2022-12-13,6.78519
2022-12-14,7.2206
2022-12-15,7.0029
2022-12-16,6.38606
2022-12-17,3.55587
2022-12-18,4.60812
2022-12-19,6.16835
2022-12-20,14.22351
2022-12-21,12.30043
2022-12-22,9.83309
2022-12-23,9.17997
2022-12-24,5.22496
2022-12-25,5.33381
2022-12-26,7.54716
2022-12-27,8.59941
2022-12-28,9.68795
2022-12-29,9.65166
2022-12-30,12.62699
2022-12-31,3.41074
2023-01-01,4.39042
2023-01-02,12.44557
2023-01-03,8.92597
2023-01-04,7.83744
2023-01-05,8.56313
2023-01-06,7.40203
2023-01-07,5.51523
2023-01-08,5.07982
2023-01-09,8.70827
2023-01-10,8.92597
2023-01-11,9.17997
2023-01-12,8.30914
2023-01-13,6.85776
2023-01-14,5.87808
2023-01-15,5.95065
2023-01-16,7.76487
2023-01-17,8.12772
2023-01-18,7.91001
2023-01-19,7.0029
2023-01-20,5.47895
2023-01-21,4.28156
2023-01-22,5.76923
2023-01-23,4.49927
2023-01-24,6.5312
2023-01-25,9.76052
2023-01-26,8.88969
2023-01-27,9.17997
2023-01-28,6.34978
2023-01-29,5.51523
2023-01-30,9.17997
2023-01-31,7.98258
2023-02-01,9.21625
2023-02-02,8.6357
2023-02-03,8.6357
2023-02-04,5.73294
2023-02-05,5.07982
2023-02-06,9.76052
2023-02-07,7.91001
2023-02-08,8.23657
2023-02-09,7.4746
2023-02-10,7.61973
2023-02-11,5.33381
2023-02-12,5.11611
2023-02-13,8.05515
2023-02-14,9.5791
2023-02-15,8.59941
2023-02-16,8.70827
2023-02-17,8.52685
2023-02-18,5.15239
2023-02-19,5.62409
2023-02-20,10.2685
2023-02-21,9.17997
2023-02-22,7.6923
2023-02-23,8.09143
2023-02-24,8.01886
2023-02-25,5.40638
2023-02-26,4.60812
2023-02-27,9.07111
2023-02-28,7.29317
2023-03-01,6.0595
2023-03-02,7.98258
2023-03-03,8.09143
2023-03-04,4.39042
2023-03-05,5.91436
2023-03-06,8.05515
2023-03-07,8.88969
2023-03-08,8.12772
2023-03-09,8.81712
2023-03-10,7.76487
2023-03-11,4.13642
2023-03-12,5.40638
2023-03-13,8.59941
2023-03-14,8.27285
2023-03-15,8.05515
2023-03-16,8.12772
2023-03-17,7.76487
2023-03-18,4.46298
2023-03-19,4.64441
2023-03-20,8.01886
2023-03-21,7.03918
2023-03-22,9.90566
2023-03-23,8.45428
2023-03-24,9.83309
2023-03-25,5.33381
2023-03-26,5.73294
2023-03-27,8.67198
2023-03-28,10.70391
2023-03-29,9.47024
2023-03-30,9.76052
2023-03-31,7.87373
2023-04-01,5.87808
2023-04-02,5.11611
2023-04-03,8.20029
2023-04-04,8.12772
2023-04-05,9.36139
2023-04-06,9.86937
2023-04-07,7.94629
2023-04-08,5.33381
2023-04-09,6.09579
2023-04-10,11.10304
2023-04-11,10.34107
2023-04-12,10.37735
2023-04-13,8.88969
2023-04-14,10.15965
2023-04-15,6.71262
2023-04-16,6.31349
2023-04-17,9.76052
2023-04-18,10.7402
2023-04-19,10.66763
2023-04-20,7.91001
2023-04-21,9.3251
2023-04-22,5.73294
2023-04-23,6.02322
2023-04-24,8.81712
2023-04-25,8.96226
2023-04-26,9.28882
2023-04-27,9.03483
2023-04-28,14.4775
2023-04-29,6.96661
2023-04-30,6.27721
2023-05-01,14.76777
2023-05-02,8.70827
2023-05-03,9.5791
2023-05-04,10.48621
2023-05-05,8.164
2023-05-06,4.93468
2023-05-07,6.74891
2023-05-08,9.1074
2023-05-09,8.20029
2023-05-10,8.09143
2023-05-11,9.17997
2023-05-12,5.95065
2023-05-13,3.88243
2023-05-14,4.75326
2023-05-15,6.82148
2023-05-16,7.80116
2023-05-17,7.40203
2023-05-18,7.94629
2023-05-19,8.92597
2023-05-20,3.2656
2023-05-21,4.8984
2023-05-22,8.88969
2023-05-23,8.12772
2023-05-24,7.91001
2023-05-25,7.80116
2023-05-26,6.60377
2023-05-27,4.68069
2023-05-28,4.35413
2023-05-29,6.89404
