date,사업자금대출
2023-05-30,65.50218
2023-05-31,46.72489
2023-06-01,39.73799
2023-06-02,44.54148
2023-06-03,18.34061
2023-06-04,21.39737
2023-06-05,48.03493
2023-06-06,31.00436
2023-06-07,55.02183
2023-06-08,52.83842
2023-06-09,43.66812
2023-06-10,23.1441
2023-06-11,32.75109
2023-06-12,48.47161
2023-06-13,51.52838
2023-06-14,60.262
2023-06-15,45.41484
2023-06-16,45.41484
2023-06-17,24.01746
2023-06-18,30.56768
2023-06-19,61.57205
2023-06-20,62.44541
2023-06-21,51.52838
2023-06-22,42.79475
2023-06-23,44.97816
2023-06-24,29.69432
2023-06-25,20.52401
2023-06-26,58.0786
2023-06-27,47.16157
2023-06-28,49.78165
2023-06-29,48.90829
2023-06-30,44.97816
2023-07-01,23.58078
2023-07-02,23.58078
2023-07-03,60.69868
2023-07-04,54.14847
2023-07-05,54.14847
2023-07-06,49.78165
2023-07-07,43.66812
2023-07-08,16.59388
2023-07-09,17.90393
2023-07-10,62.00873
2023-07-11,48.90829
2023-07-12,48.47161
2023-07-13,47.59825
2023-07-14,39.30131
2023-07-15,23.1441
2023-07-16,28.38427
2023-07-17,49.34497
2023-07-18,56.33187
2023-07-19,53.2751
2023-07-20,56.33187
2023-07-21,44.54148
2023-07-22,20.96069
2023-07-23,27.94759
2023-07-24,55.02183
2023-07-25,45.41484
2023-07-26,34.93449
2023-07-27,41.48471
2023-07-28,37.55458
2023-07-29,21.39737
2023-07-30,17.90393
2023-07-31,41.04803
2023-08-01,38.42794
2023-08-02,42.35807
2023-08-03,48.47161
2023-08-04,33.62445
2023-08-05,20.08733
2023-08-06,25.76419
2023-08-07,42.79475
2023-08-08,42.35807
2023-08-09,45.41484
2023-08-10,29.25764
2023-08-11,34.93449
2023-08-12,24.45414
2023-08-13,29.25764
2023-08-14,55.89519
2023-08-15,31.00436
2023-08-16,55.45851
2023-08-17,55.02183
2023-08-18,48.90829
2023-08-19,25.32751
2023-08-20,21.83406
2023-08-21,53.71179
2023-08-22,62.44541
2023-08-23,54.14847
2023-08-24,45.41484
2023-08-25,53.2751
2023-08-26,30.56768
2023-08-27,30.56768
2023-08-28,53.2751
2023-08-29,60.69868
2023-08-30,57.20524
2023-08-31,49.78165
2023-09-01,48.90829
2023-09-02,18.77729
2023-09-03,23.58078
2023-09-04,59.82532
2023-09-05,58.0786
2023-09-06,49.78165
2023-09-07,46.72489
2023-09-08,48.90829
2023-09-09,25.76419
2023-09-10,20.96069
2023-09-11,56.76855
2023-09-12,53.2751
2023-09-13,47.16157
2023-09-14,41.48471
2023-09-15,47.16157
2023-09-16,27.94759
2023-09-17,28.82096
2023-09-18,49.78165
2023-09-19,61.13537
2023-09-20,43.23144
2023-09-21,37.55458
2023-09-22,28.82096
2023-09-23,17.03056
2023-09-24,21.83406
2023-09-25,45.85152
2023-09-26,36.24454
2023-09-27,34.49781
2023-09-28,17.46724
2023-09-29,7.42358
2023-09-30,11.79039
2023-10-01,20.08733
2023-10-02,20.52401
2023-10-03,28.38427
2023-10-04,60.262
2023-10-05,49.34497
2023-10-06,44.54148
2023-10-07,23.58078
2023-10-08,26.20087
2023-10-09,28.38427
2023-10-10,69.86899
2023-10-11,51.52838
2023-10-12,47.59825
2023-10-13,47.16157
2023-10-14,22.27074
2023-10-15,34.06113
2023-10-16,53.71179
2023-10-17,54.14847
2023-10-18,47.59825
2023-10-19,42.79475
2023-10-20,37.1179
2023-10-21,18.77729
2023-10-22,28.38427
2023-10-23,51.96506
2023-10-24,42.35807
2023-10-25,47.16157
2023-10-26,50.65502
2023-10-27,44.1048
2023-10-28,22.27074
2023-10-29,17.03056
2023-10-30,57.64192
2023-10-31,51.0917
2023-11-01,44.54148
2023-11-02,44.54148
2023-11-03,40.61135
2023-11-04,14.41048
2023-11-05,31.87772
2023-11-06,52.40174
2023-11-07,49.78165
2023-11-08,41.48471
2023-11-09,36.68122
2023-11-10,32.75109
2023-11-11,19.65065
2023-11-12,17.03056
2023-11-13,51.52838
2023-11-14,45.41484
2023-11-15,45.85152
2023-11-16,35.37117
2023-11-17,38.86462
2023-11-18,23.1441
2023-11-19,19.65065
2023-11-20,41.04803
2023-11-21,43.23144
2023-11-22,34.49781
2023-11-23,55.45851
2023-11-24,29.25764
2023-11-25,23.58078
2023-11-26,23.1441
2023-11-27,48.03493
2023-11-28,45.85152
2023-11-29,41.48471
2023-11-30,41.04803
2023-12-01,41.04803
2023-12-02,17.46724
2023-12-03,21.39737
2023-12-04,46.2882
2023-12-05,48.03493
2023-12-06,47.16157
2023-12-07,48.90829
2023-12-08,33.62445
2023-12-09,18.34061
2023-12-10,17.03056
2023-12-11,50.65502
2023-12-12,50.21834
2023-12-13,37.55458
2023-12-14,43.66812
2023-12-15,33.18777
2023-12-16,23.58078
2023-12-17,23.58078
2023-12-18,52.83842
2023-12-19,50.21834
2023-12-20,35.80786
2023-12-21,34.06113
2023-12-22,24.45414
2023-12-23,11.79039
2023-12-24,13.53711
2023-12-25,23.1441
2023-12-26,51.0917
2023-12-27,41.92139
2023-12-28,39.73799
2023-12-29,44.1048
2023-12-30,21.39737
2023-12-31,10.91703
2024-01-01,19.21397
2024-01-02,60.69868
2024-01-03,39.73799
2024-01-04,51.0917
2024-01-05,46.72489
2024-01-06,19.65065
2024-01-07,30.56768
2024-01-08,58.0786
2024-01-09,50.21834
2024-01-10,45.41484
2024-01-11,48.90829
2024-01-12,41.48471
2024-01-13,16.59388
2024-01-14,19.65065
2024-01-15,57.64192
2024-01-16,52.83842
2024-01-17,50.65502
2024-01-18,51.96506
2024-01-19,31.44104
2024-01-20,17.46724
2024-01-21,24.89082
2024-01-22,49.34497
2024-01-23,50.65502
2024-01-24,52.40174
2024-01-25,39.30131
2024-01-26,35.80786
2024-01-27,24.89082
2024-01-28,28.82096
2024-01-29,56.76855
2024-01-30,47.16157
2024-01-31,60.262
2024-02-01,46.2882
2024-02-02,27.07423
2024-02-03,26.20087
2024-02-04,18.77729
2024-02-05,43.66812
2024-02-06,41.92139
2024-02-07,38.42794
2024-02-08,29.69432
2024-02-09,16.59388
2024-02-10,9.60698
2024-02-11,12.22707
2024-02-12,28.82096
2024-02-13,52.40174
2024-02-14,48.03493
2024-02-15,44.97816
2024-02-16,46.2882
2024-02-17,26.20087
2024-02-18,27.07423
2024-02-19,51.96506
2024-02-20,56.33187
2024-02-21,49.78165
2024-02-22,47.59825
2024-02-23,42.79475
2024-02-24,21.39737
2024-02-25,26.63755
2024-02-26,59.82532
2024-02-27,62.88209
2024-02-28,37.99126
2024-02-29,38.42794
2024-03-01,27.94759
2024-03-02,19.21397
2024-03-03,18.34061
2024-03-04,56.76855
2024-03-05,43.23144
2024-03-06,45.85152
2024-03-07,44.1048
2024-03-08,39.73799
2024-03-09,18.34061
2024-03-10,26.63755
2024-03-11,46.2882
2024-03-12,55.45851
2024-03-13,50.65502
2024-03-14,44.97816
2024-03-15,48.90829
2024-03-16,20.08733
2024-03-17,22.27074
2024-03-18,54.58515
2024-03-19,100.0
2024-03-20,99.56331
