date,흑당고
2020-11-15,0.87861
2020-11-16,1.57225
2020-11-17,2.03468
2020-11-18,1.75722
2020-11-19,2.17341
2020-11-20,4.04624
2020-11-21,4.87861
2020-11-22,4.36994
2020-11-23,4.50867
2020-11-24,4.78612
2020-11-25,3.69942
2020-11-26,3.49132
2020-11-27,3.16763
2020-11-28,2.42774
2020-11-29,2.54335
2020-11-30,2.61271
2020-12-01,3.16763
2020-12-02,1.94219
2020-12-03,1.71098
2020-12-04,1.87283
2020-12-05,1.82658
2020-12-06,7.76878
2020-12-07,3.49132
2020-12-08,2.35838
2020-12-09,2.08092
2020-12-10,2.40462
2020-12-11,1.61849
2020-12-12,1.61849
2020-12-13,7.1445
2020-12-14,9.89595
2020-12-15,16.4393
2020-12-16,11.49132
2020-12-17,8.53179
2020-12-18,6.28901
2020-12-19,4.20809
2020-12-20,3.74566
2020-12-21,2.75144
2020-12-22,2.42774
2020-12-23,9.54913
2020-12-24,3.09826
2020-12-25,1.75722
2020-12-26,2.79768
2020-12-27,1.84971
2020-12-28,1.52601
2020-12-29,2.26589
2020-12-30,1.43352
2020-12-31,1.84971
2021-01-01,1.31791
2021-01-02,1.4104
2021-01-03,1.64161
2021-01-04,1.68786
2021-01-05,2.35838
2021-01-06,1.52601
2021-01-07,1.45664
2021-01-08,1.75722
2021-01-09,1.36416
2021-01-10,0.90173
2021-01-11,1.47976
2021-01-12,1.68786
2021-01-13,0.99421
2021-01-14,1.54913
2021-01-15,1.45664
2021-01-16,1.36416
2021-01-17,0.99421
2021-01-18,1.20231
2021-01-19,1.27167
2021-01-20,1.38728
2021-01-21,1.20231
2021-01-22,1.24855
2021-01-23,1.06358
2021-01-24,0.80924
2021-01-25,1.47976
2021-01-26,1.71098
2021-01-27,1.64161
2021-01-28,2.08092
2021-01-29,2.17341
2021-01-30,1.20231
2021-01-31,1.64161
2021-02-01,2.0578
2021-02-02,1.91907
2021-02-03,1.87283
2021-02-04,2.4971
2021-02-05,2.10404
2021-02-06,1.61849
2021-02-07,2.26589
2021-02-08,2.15028
2021-02-09,3.86127
2021-02-10,3.37572
2021-02-11,1.71098
2021-02-12,1.61849
2021-02-13,1.91907
2021-02-14,2.08092
2021-02-15,4.0
2021-02-16,3.56069
2021-02-17,3.86127
2021-02-18,3.83815
2021-02-19,2.4971
2021-02-20,1.75722
2021-02-21,2.01156
2021-02-22,3.42196
2021-02-23,2.54335
2021-02-24,3.16763
2021-02-25,3.19075
2021-02-26,3.09826
2021-02-27,3.51445
2021-02-28,3.86127
2021-03-01,4.02312
2021-03-02,7.07514
2021-03-03,6.84393
2021-03-04,4.97109
2021-03-05,5.4104
2021-03-06,6.12716
2021-03-07,5.01734
2021-03-08,5.29479
2021-03-09,6.54335
2021-03-10,6.35838
2021-03-11,5.87283
2021-03-12,6.35838
2021-03-13,6.58959
2021-03-14,6.3815
2021-03-15,5.80346
2021-03-16,6.4971
2021-03-17,8.67052
2021-03-18,14.40462
2021-03-19,10.86705
2021-03-20,10.28901
2021-03-21,19.44508
2021-03-22,15.49132
2021-03-23,14.21965
2021-03-24,10.45086
2021-03-25,11.39884
2021-03-26,10.84393
2021-03-27,10.47398
2021-03-28,9.68786
2021-03-29,8.1156
2021-03-30,9.68786
2021-03-31,9.78034
2021-04-01,7.93063
2021-04-02,7.0289
2021-04-03,6.91329
2021-04-04,4.78612
2021-04-05,5.38728
2021-04-06,6.26589
2021-04-07,7.3526
2021-04-08,49.45664
2021-04-09,10.31213
2021-04-10,6.72832
2021-04-11,5.59537
2021-04-12,6.8208
2021-04-13,5.82658
2021-04-14,10.56647
2021-04-15,7.51445
2021-04-16,4.60115
2021-04-17,6.08092
2021-04-18,5.71098
2021-04-19,5.50289
2021-04-20,5.20231
2021-04-21,4.09248
2021-04-22,4.20809
2021-04-23,3.86127
2021-04-24,3.23699
2021-04-25,4.36994
2021-04-26,3.95375
2021-04-27,4.30057
2021-04-28,4.83236
2021-04-29,31.51445
2021-04-30,7.28323
2021-05-01,4.57803
2021-05-02,5.01734
2021-05-03,4.71676
2021-05-04,3.97687
2021-05-05,3.58381
2021-05-06,4.92485
2021-05-07,4.20809
2021-05-08,3.69942
2021-05-09,2.15028
2021-05-10,2.8208
2021-05-11,2.89017
2021-05-12,3.00578
2021-05-13,37.27167
2021-05-14,6.01156
2021-05-15,3.86127
2021-05-16,3.12138
2021-05-17,3.95375
2021-05-18,4.1156
2021-05-19,2.61271
2021-05-20,6.4971
2021-05-21,4.4393
2021-05-22,3.58381
2021-05-23,2.54335
2021-05-24,3.21387
2021-05-25,3.4682
2021-05-26,2.58959
2021-05-27,2.79768
2021-05-28,1.91907
2021-05-29,1.78034
2021-05-30,1.50289
2021-05-31,1.71098
2021-06-01,2.10404
2021-06-02,2.72832
2021-06-03,2.93641
2021-06-04,2.72832
2021-06-05,1.61849
2021-06-06,3.07514
2021-06-07,93.31791
2021-06-08,10.33526
2021-06-09,5.52601
2021-06-10,4.46242
2021-06-11,3.63005
2021-06-12,3.00578
2021-06-13,2.65895
2021-06-14,3.26011
2021-06-15,3.42196
2021-06-16,2.86705
2021-06-17,2.21965
2021-06-18,2.61271
2021-06-19,1.01734
2021-06-20,1.7341
2021-06-21,1.68786
2021-06-22,25.34104
2021-06-23,3.83815
2021-06-24,3.07514
2021-06-25,3.39884
2021-06-26,2.42774
2021-06-27,1.7341
2021-06-28,3.95375
2021-06-29,2.58959
2021-06-30,2.98265
2021-07-01,3.74566
2021-07-02,3.58381
2021-07-03,2.75144
2021-07-04,2.68208
2021-07-05,2.61271
2021-07-06,4.64739
2021-07-07,4.09248
2021-07-08,3.28323
2021-07-09,3.53757
2021-07-10,100.0
2021-07-11,6.89017
2021-07-12,6.15028
2021-07-13,5.20231
2021-07-14,5.59537
2021-07-15,4.39306
2021-07-16,3.63005
2021-07-17,3.51445
2021-07-18,2.86705
2021-07-19,3.44508
2021-07-20,3.3526
2021-07-21,3.1445
2021-07-22,2.75144
2021-07-23,2.45086
2021-07-24,3.3526
2021-07-25,72.60115
2021-07-26,10.91329
2021-07-27,9.59537
2021-07-28,8.97109
2021-07-29,7.39884
2021-07-30,5.54913
2021-07-31,6.19653
2021-08-01,5.4104
2021-08-02,5.82658
2021-08-03,70.35838
2021-08-04,11.42196
2021-08-05,8.90173
2021-08-06,6.17341
2021-08-07,5.38728
2021-08-08,5.06358
2021-08-09,30.77456
2021-08-10,66.79768
2021-08-11,66.86705
2021-08-12,53.27167
2021-08-13,38.63583
2021-08-14,28.67052
2021-08-15,54.33526
2021-08-16,25.61849
2021-08-17,24.99421
2021-08-18,40.25433
2021-08-19,32.41618
2021-08-20,24.64739
2021-08-21,41.66473
2021-08-22,61.59537
2021-08-23,29.54913
2021-08-24,36.4393
2021-08-25,31.00578
2021-08-26,84.34682
2021-08-27,30.98265
2021-08-28,40.09248
2021-08-29,34.19653
2021-08-30,30.75144
2021-08-31,28.39306
2021-09-01,20.34682
2021-09-02,28.67052
2021-09-03,24.20809
2021-09-04,18.47398
2021-09-05,24.32369
2021-09-06,21.20231
2021-09-07,36.23121
2021-09-08,14.84393
2021-09-09,22.77456
2021-09-10,19.90751
2021-09-11,13.54913
2021-09-12,13.38728
2021-09-13,20.67052
2021-09-14,12.30057
2021-09-15,11.3526
2021-09-16,32.09248
2021-09-17,16.25433
2021-09-18,9.34104
2021-09-19,10.31213
2021-09-20,8.763
2021-09-21,12.763
2021-09-22,10.61271
2021-09-23,17.80346
2021-09-24,10.33526
2021-09-25,18.3815
2021-09-26,16.763
2021-09-27,17.36416
2021-09-28,38.31213
2021-09-29,17.50289
2021-09-30,15.12138
2021-10-01,18.72832
2021-10-02,22.10404
2021-10-03,19.30635
2021-10-04,56.71676
2021-10-05,24.23121
2021-10-06,16.36994
2021-10-07,19.26011
2021-10-08,24.1156
2021-10-09,14.40462
2021-10-10,17.47976
2021-10-11,33.43352
2021-10-12,16.4393
2021-10-13,8.87861
2021-10-14,43.23699
2021-10-15,11.37572
2021-10-16,7.0289
2021-10-17,6.84393
2021-10-18,6.17341
2021-10-19,6.3815
2021-10-20,6.52023
2021-10-21,5.4104
2021-10-22,5.27167
2021-10-23,4.13872
2021-10-24,3.72254
2021-10-25,4.34682
2021-10-26,5.27167
2021-10-27,9.20231
2021-10-28,7.97687
2021-10-29,5.94219
2021-10-30,6.24277
2021-10-31,4.80924
2021-11-01,5.36416
2021-11-02,4.83236
2021-11-03,5.43352
2021-11-04,5.13294
2021-11-05,5.66473
2021-11-06,30.56647
2021-11-07,10.33526
2021-11-08,8.41618
2021-11-09,7.32947
2021-11-10,6.68208
2021-11-11,5.66473
2021-11-12,5.04046
2021-11-13,3.51445
2021-11-14,3.60693
2021-11-15,19.39884
2021-11-16,6.58959
2021-11-17,5.71098
2021-11-18,5.04046
2021-11-19,5.34104
2021-11-20,11.95375
2021-11-21,6.7052
2021-11-22,5.96531
2021-11-23,6.84393
2021-11-24,9.61849
2021-11-25,9.01734
2021-11-26,8.27745
2021-11-27,7.16763
2021-11-28,8.13872
2021-11-29,7.32947
2021-11-30,8.27745
2021-12-01,8.32369
2021-12-02,8.64739
2021-12-03,9.29479
2021-12-04,8.09248
2021-12-05,8.71676
2021-12-06,8.50867
2021-12-07,9.15606
2021-12-08,8.90173
2021-12-09,7.7919
2021-12-10,11.63005
2021-12-11,10.03468
2021-12-12,9.78034
2021-12-13,9.96531
2021-12-14,9.43352
2021-12-15,9.78034
2021-12-16,10.12716
2021-12-17,7.37572
2021-12-18,7.83815
2021-12-19,10.19653
2021-12-20,11.07514
2021-12-21,11.97687
2021-12-22,16.87861
2021-12-23,17.10982
2021-12-24,14.98265
2021-12-25,14.24277
2021-12-26,15.93063
2021-12-27,20.48554
2021-12-28,21.31791
2021-12-29,28.46242
2021-12-30,22.33526
2021-12-31,20.04624
2022-01-01,21.94219
2022-01-02,16.1156
2022-01-03,15.07514
2022-01-04,14.72832
2022-01-05,24.04624
2022-01-06,24.53179
2022-01-07,27.4682
2022-01-08,26.56647
2022-01-09,26.01156
2022-01-10,29.64161
2022-01-11,26.79768
2022-01-12,26.63583
2022-01-13,30.12716
2022-01-14,39.51445
2022-01-15,39.44508
2022-01-16,36.94797
2022-01-17,29.84971
2022-01-18,28.32369
2022-01-19,34.21965
2022-01-20,32.39306
2022-01-21,34.0578
2022-01-22,33.10982
2022-01-23,23.65317
2022-01-24,50.86705
2022-01-25,27.42196
2022-01-26,21.06358
2022-01-27,21.94219
2022-01-28,16.85549
2022-01-29,17.82658
2022-01-30,15.74566
2022-01-31,16.25433
2022-02-01,24.85549
2022-02-02,21.36416
2022-02-03,21.0867
2022-02-04,24.62427
2022-02-05,26.12716
2022-02-06,25.54913
2022-02-07,29.59537
2022-02-08,22.03468
2022-02-09,19.88439
2022-02-10,19.6763
2022-02-11,17.64161
2022-02-12,14.26589
2022-02-13,15.6763
2022-02-14,15.30635
2022-02-15,15.63005
2022-02-16,16.04624
2022-02-17,14.03468
2022-02-18,11.58381
2022-02-19,12.16184
2022-02-20,12.55491
2022-02-21,13.80346
2022-02-22,16.763
2022-02-23,16.46242
2022-02-24,14.86705
2022-02-25,16.67052
2022-02-26,21.36416
2022-02-27,20.57803
2022-02-28,26.3815
2022-03-01,22.84393
2022-03-02,17.06358
2022-03-03,15.81502
2022-03-04,15.23699
2022-03-05,18.08092
2022-03-06,16.90173
2022-03-07,16.60115
2022-03-08,14.3815
2022-03-09,14.0578
2022-03-10,15.09826
2022-03-11,12.97109
2022-03-12,12.55491
2022-03-13,12.80924
2022-03-14,12.27745
2022-03-15,31.28323
2022-03-16,15.95375
2022-03-17,14.33526
2022-03-18,15.49132
2022-03-19,12.48554
2022-03-20,14.35838
2022-03-21,14.08092
2022-03-22,14.33526
2022-03-23,13.29479
2022-03-24,23.3526
2022-03-25,19.76878
2022-03-26,13.7341
2022-03-27,14.10404
2022-03-28,13.89595
2022-03-29,11.39884
2022-03-30,11.39884
2022-03-31,11.69942
2022-04-01,12.34682
2022-04-02,11.0289
2022-04-03,9.7341
2022-04-04,9.7341
2022-04-05,9.98843
2022-04-06,9.50289
2022-04-07,8.1156
2022-04-08,7.88439
2022-04-09,7.28323
2022-04-10,8.99421
2022-04-11,28.90173
2022-04-12,11.4682
2022-04-13,10.79768
2022-04-14,8.99421
2022-04-15,9.27167
2022-04-16,9.06358
2022-04-17,10.40462
2022-04-18,9.52601
2022-04-19,11.56069
2022-04-20,11.09826
2022-04-21,12.46242
2022-04-22,9.98843
2022-04-23,7.05202
2022-04-24,6.58959
2022-04-25,7.44508
2022-04-26,9.04046
2022-04-27,8.27745
2022-04-28,7.23699
2022-04-29,6.98265
2022-04-30,6.3815
2022-05-01,7.53757
2022-05-02,7.72254
2022-05-03,7.63005
2022-05-04,6.68208
2022-05-05,6.26589
2022-05-06,7.44508
2022-05-07,5.75722
2022-05-08,6.86705
2022-05-09,8.23121
2022-05-10,6.86705
2022-05-11,6.24277
2022-05-12,6.4971
2022-05-13,5.47976
2022-05-14,5.47976
2022-05-15,5.31791
2022-05-16,5.94219
2022-05-17,6.54335
2022-05-18,6.15028
2022-05-19,5.47976
2022-05-20,24.53179
2022-05-21,7.37572
2022-05-22,6.93641
2022-05-23,7.88439
2022-05-24,22.4971
2022-05-25,9.31791
2022-05-26,7.42196
2022-05-27,7.81502
2022-05-28,6.91329
2022-05-29,6.28901
2022-05-30,6.65895
2022-05-31,7.90751
2022-06-01,37.01734
2022-06-02,10.19653
2022-06-03,8.62427
2022-06-04,6.01156
2022-06-05,6.58959
2022-06-06,7.97687
2022-06-07,8.46242
2022-06-08,9.78034
2022-06-09,10.77456
2022-06-10,11.28323
2022-06-11,7.28323
2022-06-12,7.23699
2022-06-13,9.87283
2022-06-14,11.00578
2022-06-15,10.15028
2022-06-16,8.16184
2022-06-17,7.21387
2022-06-18,5.75722
2022-06-19,5.20231
2022-06-20,6.91329
2022-06-21,7.51445
2022-06-22,7.7919
2022-06-23,7.3526
2022-06-24,7.4682
2022-06-25,4.32369
2022-06-26,5.22543
2022-06-27,6.35838
2022-06-28,11.00578
2022-06-29,8.13872
2022-06-30,7.05202
2022-07-01,6.21965
2022-07-02,3.83815
2022-07-03,4.0
2022-07-04,24.4393
2022-07-05,7.74566
2022-07-06,6.52023
2022-07-07,6.98265
2022-07-08,7.00578
2022-07-09,4.97109
2022-07-10,5.89595
2022-07-11,6.68208
2022-07-12,7.51445
2022-07-13,7.30635
2022-07-14,7.16763
2022-07-15,7.56069
2022-07-16,3.88439
2022-07-17,4.87861
2022-07-18,6.08092
2022-07-19,6.40462
2022-07-20,17.75722
2022-07-21,8.06936
2022-07-22,9.20231
2022-07-23,5.43352
2022-07-24,5.87283
2022-07-25,5.66473
2022-07-26,8.53179
2022-07-27,7.12138
2022-07-28,5.24855
2022-07-29,17.7341
2022-07-30,5.38728
2022-07-31,6.3815
2022-08-01,6.45086
2022-08-02,7.42196
2022-08-03,7.26011
2022-08-04,6.7052
2022-08-05,13.45664
2022-08-06,5.04046
2022-08-07,4.78612
2022-08-08,10.4971
2022-08-09,22.98265
2022-08-10,8.16184
2022-08-11,7.1445
2022-08-12,6.61271
2022-08-13,5.20231
2022-08-14,4.80924
2022-08-15,4.71676
2022-08-16,19.37572
2022-08-17,12.02312
2022-08-18,13.17919
2022-08-19,7.09826
2022-08-20,6.0578
2022-08-21,4.78612
2022-08-22,5.98843
2022-08-23,5.89595
2022-08-24,8.46242
2022-08-25,13.84971
2022-08-26,10.75144
2022-08-27,9.17919
2022-08-28,6.47398
2022-08-29,11.51445
2022-08-30,21.15606
2022-08-31,10.19653
2022-09-01,9.38728
2022-09-02,7.0289
2022-09-03,6.89017
2022-09-04,8.97109
2022-09-05,7.37572
2022-09-06,8.18497
2022-09-07,6.93641
2022-09-08,5.84971
2022-09-09,5.27167
2022-09-10,6.26589
2022-09-11,6.33526
2022-09-12,9.82658
2022-09-13,8.1156
2022-09-14,7.76878
2022-09-15,8.27745
2022-09-16,10.91329
2022-09-17,6.75144
2022-09-18,6.79768
2022-09-19,7.51445
2022-09-20,6.08092
2022-09-21,7.4682
2022-09-22,6.0578
2022-09-23,8.80924
2022-09-24,4.94797
2022-09-25,5.91907
2022-09-26,6.75144
2022-09-27,6.93641
2022-09-28,10.45086
2022-09-29,7.07514
2022-09-30,7.56069
2022-10-01,6.7052
2022-10-02,6.26589
2022-10-03,8.97109
2022-10-04,5.89595
2022-10-05,6.65895
2022-10-06,6.8208
2022-10-07,6.15028
2022-10-08,4.92485
2022-10-09,6.12716
2022-10-10,5.17919
2022-10-11,4.57803
2022-10-12,6.52023
2022-10-13,5.0867
2022-10-14,5.4104
2022-10-15,4.46242
2022-10-16,5.54913
2022-10-17,20.1156
2022-10-18,7.09826
2022-10-19,6.08092
2022-10-20,6.19653
2022-10-21,6.21965
2022-10-22,5.0867
2022-10-23,6.08092
2022-10-24,5.59537
2022-10-25,7.49132
2022-10-26,7.0289
2022-10-27,7.42196
2022-10-28,7.93063
2022-10-29,4.23121
2022-10-30,5.54913
2022-10-31,5.66473
2022-11-01,6.31213
2022-11-02,5.91907
2022-11-03,6.8208
2022-11-04,6.01156
2022-11-05,4.99421
2022-11-06,4.92485
2022-11-07,5.80346
2022-11-08,5.84971
2022-11-09,5.47976
2022-11-10,6.12716
2022-11-11,4.83236
2022-11-12,5.52601
2022-11-13,5.43352
2022-11-14,6.95953
2022-11-15,5.80346
2022-11-16,5.06358
2022-11-17,4.57803
2022-11-18,4.97109
2022-11-19,4.4393
2022-11-20,4.48554
2022-11-21,5.29479
2022-11-22,5.36416
2022-11-23,4.763
2022-11-24,5.87283
2022-11-25,6.19653
2022-11-26,5.34104
2022-11-27,5.36416
2022-11-28,6.10404
2022-11-29,4.99421
2022-11-30,4.87861
2022-12-01,6.42774
2022-12-02,5.0867
2022-12-03,3.7919
2022-12-04,4.64739
2022-12-05,5.47976
2022-12-06,4.71676
2022-12-07,6.12716
2022-12-08,6.31213
2022-12-09,5.0867
2022-12-10,4.763
2022-12-11,5.15606
2022-12-12,5.0867
2022-12-13,4.36994
2022-12-14,5.64161
2022-12-15,5.7341
2022-12-16,4.57803
2022-12-17,4.16184
2022-12-18,5.20231
2022-12-19,5.31791
2022-12-20,5.7341
2022-12-21,5.80346
2022-12-22,5.61849
2022-12-23,5.78034
2022-12-24,3.88439
2022-12-25,4.23121
2022-12-26,6.63583
2022-12-27,5.59537
2022-12-28,6.35838
2022-12-29,6.21965
2022-12-30,4.80924
2022-12-31,6.19653
2023-01-01,5.17919
2023-01-02,5.45664
2023-01-03,5.78034
2023-01-04,5.61849
2023-01-05,5.78034
2023-01-06,4.73988
2023-01-07,5.59537
2023-01-08,5.57225
2023-01-09,5.36416
2023-01-10,4.94797
2023-01-11,5.54913
2023-01-12,5.13294
2023-01-13,5.96531
2023-01-14,5.38728
2023-01-15,5.45664
2023-01-16,5.7341
2023-01-17,5.34104
2023-01-18,8.16184
2023-01-19,6.31213
2023-01-20,5.36416
2023-01-21,4.23121
2023-01-22,4.20809
2023-01-23,5.43352
2023-01-24,5.43352
2023-01-25,6.42774
2023-01-26,6.47398
2023-01-27,5.78034
2023-01-28,5.7341
2023-01-29,5.27167
2023-01-30,5.68786
2023-01-31,6.52023
2023-02-01,4.67052
2023-02-02,7.19075
2023-02-03,5.17919
2023-02-04,5.43352
2023-02-05,8.1156
2023-02-06,6.33526
2023-02-07,6.12716
2023-02-08,7.63005
2023-02-09,7.0289
2023-02-10,7.19075
2023-02-11,6.4971
2023-02-12,6.89017
2023-02-13,6.42774
2023-02-14,7.51445
2023-02-15,8.0
2023-02-16,6.47398
2023-02-17,6.91329
2023-02-18,5.87283
2023-02-19,5.98843
2023-02-20,5.98843
2023-02-21,5.61849
2023-02-22,6.15028
2023-02-23,6.26589
2023-02-24,7.6763
2023-02-25,6.15028
2023-02-26,5.80346
2023-02-27,5.45664
2023-02-28,5.59537
2023-03-01,5.10982
2023-03-02,4.83236
2023-03-03,4.94797
2023-03-04,4.46242
2023-03-05,4.46242
2023-03-06,4.46242
2023-03-07,5.52601
2023-03-08,4.36994
2023-03-09,4.0
2023-03-10,5.87283
2023-03-11,4.27745
2023-03-12,4.80924
2023-03-13,4.99421
2023-03-14,6.10404
2023-03-15,4.06936
2023-03-16,5.47976
2023-03-17,4.87861
2023-03-18,3.44508
2023-03-19,4.73988
2023-03-20,4.4393
2023-03-21,3.6763
2023-03-22,4.78612
2023-03-23,5.22543
2023-03-24,4.16184
2023-03-25,3.0289
2023-03-26,3.3526
2023-03-27,3.63005
2023-03-28,4.50867
2023-03-29,4.50867
2023-03-30,8.62427
2023-03-31,4.64739
2023-04-01,4.32369
2023-04-02,4.87861
2023-04-03,4.1156
2023-04-04,4.06936
2023-04-05,4.09248
2023-04-06,4.34682
2023-04-07,3.16763
2023-04-08,2.35838
2023-04-09,3.23699
2023-04-10,3.26011
2023-04-11,4.30057
2023-04-12,4.48554
2023-04-13,5.29479
2023-04-14,4.57803
2023-04-15,4.0
2023-04-16,4.23121
2023-04-17,3.58381
2023-04-18,5.82658
2023-04-19,4.97109
2023-04-20,5.22543
2023-04-21,4.763
2023-04-22,3.56069
2023-04-23,4.02312
2023-04-24,4.763
2023-04-25,4.83236
2023-04-26,4.92485
2023-04-27,6.72832
2023-04-28,7.42196
2023-04-29,8.02312
2023-04-30,8.39306
2023-05-01,6.89017
2023-05-02,6.56647
2023-05-03,6.40462
2023-05-04,6.84393
2023-05-05,8.04624
2023-05-06,8.41618
2023-05-07,7.56069
2023-05-08,7.7919
2023-05-09,7.42196
2023-05-10,7.60693
2023-05-11,7.49132
2023-05-12,6.54335
2023-05-13,7.1445
2023-05-14,5.82658
2023-05-15,7.09826
2023-05-16,8.763
2023-05-17,6.79768
2023-05-18,7.88439
2023-05-19,7.7919
2023-05-20,5.80346
2023-05-21,6.8208
2023-05-22,7.19075
2023-05-23,8.34682
2023-05-24,7.7919
2023-05-25,7.95375
2023-05-26,6.21965
2023-05-27,6.98265
2023-05-28,7.72254
2023-05-29,6.01156
2023-05-30,5.45664
2023-05-31,6.91329
2023-06-01,8.60115
2023-06-02,6.56647
2023-06-03,6.86705
2023-06-04,6.10404
2023-06-05,6.56647
2023-06-06,4.99421
2023-06-07,5.59537
2023-06-08,6.58959
2023-06-09,6.61271
2023-06-10,6.08092
2023-06-11,5.34104
2023-06-12,5.84971
2023-06-13,5.75722
2023-06-14,5.0867
2023-06-15,6.56647
2023-06-16,6.40462
2023-06-17,5.75722
2023-06-18,5.59537
2023-06-19,7.12138
2023-06-20,6.89017
2023-06-21,9.38728
2023-06-22,8.69364
2023-06-23,6.15028
2023-06-24,4.69364
2023-06-25,4.71676
2023-06-26,4.87861
2023-06-27,5.66473
2023-06-28,5.17919
2023-06-29,5.04046
2023-06-30,4.83236
2023-07-01,4.18497
2023-07-02,5.01734
2023-07-03,4.71676
2023-07-04,5.45664
2023-07-05,5.20231
2023-07-06,5.66473
2023-07-07,4.92485
2023-07-08,3.86127
2023-07-09,5.04046
2023-07-10,4.71676
2023-07-11,5.84971
2023-07-12,5.0867
2023-07-13,5.06358
2023-07-14,4.97109
2023-07-15,4.85549
2023-07-16,4.97109
2023-07-17,4.94797
2023-07-18,5.52601
2023-07-19,4.78612
2023-07-20,5.75722
2023-07-21,4.64739
2023-07-22,4.78612
2023-07-23,4.41618
2023-07-24,6.93641
2023-07-25,6.31213
2023-07-26,5.22543
2023-07-27,6.61271
2023-07-28,4.90173
2023-07-29,4.32369
2023-07-30,3.97687
2023-07-31,3.6763
2023-08-01,4.34682
2023-08-02,4.53179
2023-08-03,7.74566
2023-08-04,5.71098
2023-08-05,4.25433
2023-08-06,5.10982
2023-08-07,4.67052
2023-08-08,4.763
2023-08-09,3.90751
2023-08-10,5.91907
2023-08-11,5.22543
2023-08-12,3.69942
2023-08-13,4.53179
2023-08-14,4.97109
