date,법인등기부등본
2021-03-15,73.93448
2021-03-16,70.6939
2021-03-17,63.29693
2021-03-18,59.91546
2021-03-19,52.02536
2021-03-20,4.29728
2021-03-21,5.42444
2021-03-22,66.88974
2021-03-23,64.42409
2021-03-24,62.87425
2021-03-25,57.4498
2021-03-26,47.58717
2021-03-27,5.38922
2021-03-28,4.93131
2021-03-29,67.52377
2021-03-30,58.08383
2021-03-31,53.22296
2021-04-01,50.47551
2021-04-02,42.05706
2021-04-03,3.59281
2021-04-04,3.17013
2021-04-05,58.11905
2021-04-06,57.83726
2021-04-07,53.36386
2021-04-08,51.99013
2021-04-09,43.71257
2021-04-10,3.7337
2021-04-11,3.09968
2021-04-12,56.851
2021-04-13,54.31489
2021-04-14,54.06833
2021-04-15,53.25818
2021-04-16,50.47551
2021-04-17,4.54385
2021-04-18,4.64952
2021-04-19,73.26523
2021-04-20,61.71187
2021-04-21,60.83127
2021-04-22,54.49101
2021-04-23,44.48749
2021-04-24,4.01549
2021-04-25,3.94505
2021-04-26,61.21873
2021-04-27,50.22895
2021-04-28,49.84149
2021-04-29,48.25642
2021-04-30,35.25889
2021-05-01,2.18386
2021-05-02,3.38147
2021-05-03,44.98062
2021-05-04,39.76752
2021-05-05,4.36773
2021-05-06,44.10003
2021-05-07,40.57766
2021-05-08,2.95878
2021-05-09,3.06445
2021-05-10,48.64388
2021-05-11,48.43254
2021-05-12,50.72208
2021-05-13,46.91792
2021-05-14,40.78901
2021-05-15,3.20535
2021-05-16,2.85311
2021-05-17,51.28566
2021-05-18,40.3311
2021-05-19,4.86086
2021-05-20,42.2684
2021-05-21,42.05706
2021-05-22,3.76893
2021-05-23,2.95878
2021-05-24,51.39133
2021-05-25,48.74955
2021-05-26,44.69883
2021-05-27,45.82599
2021-05-28,37.5132
2021-05-29,3.48714
2021-05-30,2.92356
2021-05-31,47.65762
2021-06-01,47.23494
2021-06-02,46.31912
2021-06-03,40.43677
2021-06-04,34.76576
2021-06-05,2.88834
2021-06-06,3.24057
2021-06-07,48.36209
2021-06-08,47.27016
2021-06-09,47.58717
2021-06-10,44.38182
2021-06-11,37.47798
2021-06-12,2.78266
2021-06-13,3.1349
2021-06-14,48.00986
2021-06-15,48.18598
2021-06-16,47.51673
2021-06-17,46.24867
2021-06-18,36.1747
2021-06-19,3.55759
2021-06-20,4.68474
2021-06-21,53.15251
2021-06-22,48.50299
2021-06-23,43.88869
2021-06-24,44.02958
2021-06-25,37.33709
2021-06-26,3.38147
2021-06-27,3.76893
2021-06-28,47.30538
2021-06-29,49.63015
2021-06-30,42.2684
2021-07-01,41.31736
2021-07-02,39.23916
2021-07-03,2.78266
2021-07-04,3.2758
2021-07-05,47.90419
2021-07-06,44.3466
2021-07-07,43.81824
2021-07-08,43.81824
2021-07-09,37.23141
2021-07-10,3.09968
2021-07-11,4.01549
2021-07-12,47.79852
2021-07-13,53.75132
2021-07-14,49.94716
2021-07-15,45.36808
2021-07-16,36.56216
2021-07-17,3.62803
2021-07-18,3.76893
2021-07-19,46.70658
2021-07-20,50.68686
2021-07-21,43.28989
2021-07-22,54.73758
2021-07-23,44.52271
2021-07-24,3.66326
2021-07-25,3.55759
2021-07-26,50.44029
2021-07-27,47.90419
2021-07-28,44.69883
2021-07-29,43.88869
2021-07-30,33.35681
2021-07-31,3.45191
2021-08-01,2.81789
2021-08-02,38.56991
2021-08-03,37.79499
2021-08-04,36.84395
2021-08-05,38.53469
2021-08-06,34.69531
2021-08-07,3.80415
2021-08-08,2.99401
2021-08-09,42.93765
2021-08-10,41.88094
2021-08-11,45.75554
2021-08-12,43.81824
2021-08-13,35.85769
2021-08-14,3.69848
2021-08-15,3.76893
2021-08-16,6.19936
2021-08-17,47.41106
2021-08-18,48.25642
2021-08-19,47.6224
2021-08-20,38.81648
2021-08-21,3.69848
2021-08-22,3.62803
2021-08-23,49.48925
2021-08-24,48.15075
2021-08-25,45.79077
2021-08-26,44.8045
2021-08-27,40.3311
2021-08-28,3.52236
2021-08-29,4.26206
2021-08-30,48.60866
2021-08-31,47.23494
2021-09-01,45.29764
2021-09-02,44.3466
2021-09-03,37.09052
2021-09-04,3.34624
2021-09-05,3.38147
2021-09-06,48.43254
2021-09-07,46.143
2021-09-08,43.71257
2021-09-09,44.31137
2021-09-10,36.3156
2021-09-11,3.38147
2021-09-12,5.45966
2021-09-13,48.25642
2021-09-14,48.74955
2021-09-15,45.75554
2021-09-16,41.88094
2021-09-17,28.39027
2021-09-18,2.46565
2021-09-19,1.9373
2021-09-20,1.58506
2021-09-21,1.47939
2021-09-22,3.66326
2021-09-23,44.41704
2021-09-24,40.71856
2021-09-25,5.24832
2021-09-26,4.36773
2021-09-27,59.10531
2021-09-28,59.03487
2021-09-29,57.02712
2021-09-30,54.94892
2021-10-01,49.17224
2021-10-02,4.08594
2021-10-03,4.19161
2021-10-04,8.80591
2021-10-05,65.12856
2021-10-06,62.205
2021-10-07,58.89397
2021-10-08,47.16449
2021-10-09,3.38147
2021-10-10,3.80415
2021-10-11,7.7492
2021-10-12,63.33215
2021-10-13,59.03487
2021-10-14,62.27544
2021-10-15,50.51074
2021-10-16,4.15639
2021-10-17,4.93131
2021-10-18,59.95068
2021-10-19,59.528
2021-10-20,58.99964
2021-10-21,51.39133
2021-10-22,44.76928
2021-10-23,3.66326
2021-10-24,3.45191
2021-10-25,55.89996
2021-10-26,54.42057
2021-10-27,53.92743
2021-10-28,52.06058
2021-10-29,41.88094
2021-10-30,3.55759
2021-10-31,3.31102
2021-11-01,54.31489
2021-11-02,51.35611
2021-11-03,47.05882
2021-11-04,43.53645
2021-11-05,38.88693
2021-11-06,3.90982
2021-11-07,3.48714
2021-11-08,49.77104
2021-11-09,49.10179
2021-11-10,44.73406
2021-11-11,40.29587
2021-11-12,35.04755
2021-11-13,3.55759
2021-11-14,3.62803
2021-11-15,48.74955
2021-11-16,47.6224
2021-11-17,45.57942
2021-11-18,38.92215
2021-11-19,33.18069
2021-11-20,3.45191
2021-11-21,4.15639
2021-11-22,43.28989
2021-11-23,50.86297
2021-11-24,47.51673
2021-11-25,40.57766
2021-11-26,35.25889
2021-11-27,3.55759
2021-11-28,3.62803
2021-11-29,46.95315
2021-11-30,41.98661
2021-12-01,42.23318
2021-12-02,43.28989
2021-12-03,33.28636
2021-12-04,2.74744
2021-12-05,3.52236
2021-12-06,43.88869
2021-12-07,46.8827
2021-12-08,45.72032
2021-12-09,42.76153
2021-12-10,36.28038
2021-12-11,3.45191
2021-12-12,3.7337
2021-12-13,48.92567
2021-12-14,47.16449
2021-12-15,42.93765
2021-12-16,43.43078
2021-12-17,37.6541
2021-12-18,3.55759
2021-12-19,3.34624
2021-12-20,50.40507
2021-12-21,48.43254
2021-12-22,46.95315
2021-12-23,41.17647
2021-12-24,29.94011
2021-12-25,2.50088
2021-12-26,4.26206
2021-12-27,47.05882
2021-12-28,44.27615
2021-12-29,38.81648
2021-12-30,36.38605
2021-12-31,22.19091
2022-01-01,2.18386
2022-01-02,3.1349
2022-01-03,47.30538
2022-01-04,47.58717
2022-01-05,48.04508
2022-01-06,43.71257
2022-01-07,43.28989
2022-01-08,3.38147
2022-01-09,3.90982
2022-01-10,51.6379
2022-01-11,52.65938
2022-01-12,52.0958
2022-01-13,46.63613
2022-01-14,42.79675
2022-01-15,4.89609
2022-01-16,4.64952
2022-01-17,54.20922
2022-01-18,50.01761
2022-01-19,46.31912
2022-01-20,49.77104
2022-01-21,48.74955
2022-01-22,5.17787
2022-01-23,4.43818
2022-01-24,56.1113
2022-01-25,57.87249
2022-01-26,54.56146
2022-01-27,50.61641
2022-01-28,31.5604
2022-01-29,3.52236
2022-01-30,2.00774
2022-01-31,2.04297
2022-02-01,2.50088
2022-02-02,4.33251
2022-02-03,57.97816
2022-02-04,47.69284
2022-02-05,4.82564
2022-02-06,5.9528
2022-02-07,69.03839
2022-02-08,64.03663
2022-02-09,60.51426
2022-02-10,59.98591
2022-02-11,52.58893
2022-02-12,5.67101
2022-02-13,5.28355
2022-02-14,68.43959
2022-02-15,66.00915
2022-02-16,59.45755
2022-02-17,59.95068
2022-02-18,51.81401
2022-02-19,4.96653
2022-02-20,5.60056
2022-02-21,69.32018
2022-02-22,65.55125
2022-02-23,68.36914
2022-02-24,63.64917
2022-02-25,56.7101
2022-02-26,5.60056
2022-02-27,4.75519
2022-02-28,52.34237
2022-03-01,7.36174
2022-03-02,67.52377
2022-03-03,68.29869
2022-03-04,60.61993
2022-03-05,5.42444
2022-03-06,6.02324
2022-03-07,75.23775
2022-03-08,67.73511
2022-03-09,9.12293
2022-03-10,66.43184
2022-03-11,63.61394
2022-03-12,5.63578
2022-03-13,6.62205
2022-03-14,75.73089
2022-03-15,68.08735
2022-03-16,67.31243
2022-03-17,63.29693
2022-03-18,55.61817
2022-03-19,6.58682
2022-03-20,5.38922
2022-03-21,72.80732
2022-03-22,67.73511
2022-03-23,65.93871
2022-03-24,63.01514
2022-03-25,52.9764
2022-03-26,5.77668
2022-03-27,7.1504
2022-03-28,65.30468
2022-03-29,66.88974
2022-03-30,59.98591
2022-03-31,56.95667
2022-04-01,50.2994
2022-04-02,4.40295
2022-04-03,4.96653
2022-04-04,66.57273
2022-04-05,54.98414
2022-04-06,56.04085
2022-04-07,56.78055
2022-04-08,48.2212
2022-04-09,4.50862
2022-04-10,4.54385
2022-04-11,61.04262
2022-04-12,60.16202
2022-04-13,60.30292
2022-04-14,57.80204
2022-04-15,46.2839
2022-04-16,4.71997
2022-04-17,5.0722
2022-04-18,60.90172
2022-04-19,58.57696
2022-04-20,55.12504
2022-04-21,52.44804
2022-04-22,44.66361
2022-04-23,4.68474
2022-04-24,4.86086
2022-04-25,55.30116
2022-04-26,58.11905
2022-04-27,52.34237
2022-04-28,51.77879
2022-04-29,44.69883
2022-04-30,4.29728
2022-05-01,4.12116
2022-05-02,57.06234
2022-05-03,54.35012
2022-05-04,48.85523
2022-05-05,5.14265
2022-05-06,33.99084
2022-05-07,3.59281
2022-05-08,3.59281
2022-05-09,57.97816
2022-05-10,57.13279
2022-05-11,57.27368
2022-05-12,52.02536
2022-05-13,41.21169
2022-05-14,4.01549
2022-05-15,3.76893
2022-05-16,55.68862
2022-05-17,54.35012
2022-05-18,45.79077
2022-05-19,49.66537
2022-05-20,40.89468
2022-05-21,3.66326
2022-05-22,4.01549
2022-05-23,57.80204
2022-05-24,54.35012
2022-05-25,51.497
2022-05-26,52.02536
2022-05-27,42.93765
2022-05-28,2.81789
2022-05-29,3.24057
2022-05-30,56.92145
2022-05-31,46.49524
2022-06-01,5.91757
2022-06-02,49.87671
2022-06-03,40.36632
2022-06-04,2.95878
2022-06-05,2.04297
2022-06-06,5.03698
2022-06-07,52.06058
2022-06-08,53.92743
2022-06-09,50.8982
2022-06-10,43.88869
2022-06-11,4.01549
2022-06-12,4.93131
2022-06-13,59.10531
2022-06-14,54.66713
2022-06-15,52.69461
2022-06-16,51.00387
2022-06-17,42.8672
2022-06-18,2.92356
2022-06-19,3.34624
2022-06-20,55.08982
2022-06-21,50.05283
2022-06-22,48.64388
2022-06-23,47.02359
2022-06-24,48.9609
2022-06-25,4.01549
2022-06-26,3.41669
2022-06-27,52.30715
2022-06-28,49.48925
2022-06-29,50.36984
2022-06-30,47.44628
2022-07-01,41.56393
2022-07-02,3.02923
2022-07-03,3.66326
2022-07-04,49.63015
2022-07-05,50.47551
2022-07-06,49.80626
2022-07-07,47.79852
2022-07-08,40.15498
2022-07-09,3.66326
2022-07-10,3.45191
2022-07-11,51.81401
2022-07-12,52.65938
2022-07-13,48.74955
2022-07-14,50.44029
2022-07-15,41.56393
2022-07-16,3.09968
2022-07-17,4.29728
2022-07-18,53.22296
2022-07-19,51.14476
2022-07-20,48.78478
2022-07-21,46.143
2022-07-22,40.36632
2022-07-23,3.48714
2022-07-24,4.15639
2022-07-25,46.84748
2022-07-26,47.44628
2022-07-27,48.25642
2022-07-28,43.67735
2022-07-29,34.41352
2022-07-30,3.66326
2022-07-31,4.26206
2022-08-01,41.81049
2022-08-02,40.15498
2022-08-03,41.74004
2022-08-04,43.64212
2022-08-05,33.56815
2022-08-06,3.24057
2022-08-07,2.92356
2022-08-08,49.77104
2022-08-09,46.35435
2022-08-10,44.2057
2022-08-11,50.19373
2022-08-12,39.27439
2022-08-13,3.17013
2022-08-14,2.5361
2022-08-15,5.2131
2022-08-16,49.77104
2022-08-17,51.74357
2022-08-18,47.58717
2022-08-19,40.54244
2022-08-20,3.48714
2022-08-21,3.24057
2022-08-22,51.74357
2022-08-23,51.17999
2022-08-24,47.37583
2022-08-25,46.98837
2022-08-26,38.21768
2022-08-27,2.95878
2022-08-28,4.15639
2022-08-29,52.44804
2022-08-30,48.04508
2022-08-31,44.87495
2022-09-01,45.82599
2022-09-02,38.11201
2022-09-03,3.09968
2022-09-04,3.24057
2022-09-05,45.6851
2022-09-06,43.32511
2022-09-07,45.93166
2022-09-08,26.03029
2022-09-09,1.58506
2022-09-10,1.72595
2022-09-11,1.7964
2022-09-12,3.45191
2022-09-13,54.9137
2022-09-14,54.52624
2022-09-15,51.21521
2022-09-16,41.77527
2022-09-17,3.8746
2022-09-18,3.45191
2022-09-19,59.49277
2022-09-20,53.11729
2022-09-21,49.94716
2022-09-22,47.6224
2022-09-23,39.30961
2022-09-24,3.2758
2022-09-25,3.2758
2022-09-26,52.44804
2022-09-27,51.10954
2022-09-28,54.63191
2022-09-29,47.86896
2022-09-30,45.08629
2022-10-01,4.12116
2022-10-02,2.99401
2022-10-03,5.88235
2022-10-04,60.44381
2022-10-05,56.60443
2022-10-06,55.16026
2022-10-07,51.35611
2022-10-08,3.98027
2022-10-09,3.55759
2022-10-10,6.97428
2022-10-11,67.10109
2022-10-12,67.77034
2022-10-13,63.08559
2022-10-14,58.29517
2022-10-15,5.03698
2022-10-16,5.49489
2022-10-17,68.29869
2022-10-18,67.59422
2022-10-19,63.57872
2022-10-20,60.69038
2022-10-21,53.01162
2022-10-22,3.76893
2022-10-23,5.70623
2022-10-24,65.58647
2022-10-25,62.69813
2022-10-26,54.98414
2022-10-27,51.67312
2022-10-28,48.00986
2022-10-29,4.19161
2022-10-30,4.57907
2022-10-31,60.44381
2022-11-01,60.37337
2022-11-02,60.90172
2022-11-03,58.64741
2022-11-04,49.31313
2022-11-05,4.43818
2022-11-06,4.68474
2022-11-07,60.23247
2022-11-08,58.40084
2022-11-09,59.49277
2022-11-10,57.23846
2022-11-11,46.56569
2022-11-12,5.03698
2022-11-13,4.40295
2022-11-14,61.57097
2022-11-15,61.39485
2022-11-16,56.28742
2022-11-17,59.77456
2022-11-18,47.86896
2022-11-19,4.50862
2022-11-20,4.71997
2022-11-21,55.93518
2022-11-22,58.50651
2022-11-23,57.34413
2022-11-24,54.10355
2022-11-25,45.57942
2022-11-26,4.12116
2022-11-27,4.22684
2022-11-28,58.99964
2022-11-29,58.25995
2022-11-30,56.63966
2022-12-01,53.36386
2022-12-02,45.89644
2022-12-03,4.15639
2022-12-04,4.05072
2022-12-05,62.41634
2022-12-06,62.69813
2022-12-07,62.38112
2022-12-08,59.73934
2022-12-09,52.06058
2022-12-10,4.79041
2022-12-11,4.4734
2022-12-12,66.15005
2022-12-13,64.63543
2022-12-14,67.13631
2022-12-15,55.3716
2022-12-16,50.40507
2022-12-17,5.2131
2022-12-18,5.56533
2022-12-19,64.91722
2022-12-20,71.32793
2022-12-21,63.61394
2022-12-22,61.81754
2022-12-23,49.91194
2022-12-24,3.83938
2022-12-25,4.40295
2022-12-26,68.0169
2022-12-27,64.10707
2022-12-28,61.81754
2022-12-29,53.75132
2022-12-30,34.30785
2022-12-31,3.45191
2023-01-01,4.01549
2023-01-02,67.87601
2023-01-03,66.39661
2023-01-04,62.90947
2023-01-05,61.67664
2023-01-06,54.49101
2023-01-07,5.10743
2023-01-08,5.63578
2023-01-09,63.19126
2023-01-10,64.77632
2023-01-11,64.52976
2023-01-12,58.61218
2023-01-13,49.87671
2023-01-14,5.03698
2023-01-15,5.70623
2023-01-16,66.53751
2023-01-17,63.08559
2023-01-18,61.78231
2023-01-19,59.98591
2023-01-20,37.26664
2023-01-21,2.78266
2023-01-22,2.67699
2023-01-23,3.31102
2023-01-24,4.64952
2023-01-25,68.43959
2023-01-26,72.91299
2023-01-27,63.47305
2023-01-28,6.48115
2023-01-29,5.70623
2023-01-30,83.62099
2023-01-31,72.41986
2023-02-01,71.53927
2023-02-02,68.05213
2023-02-03,62.8038
2023-02-04,5.00176
2023-02-05,6.97428
2023-02-06,77.28073
2023-02-07,73.9697
2023-02-08,76.89327
2023-02-09,72.66643
2023-02-10,62.94469
2023-02-11,5.60056
2023-02-12,6.4107
2023-02-13,75.94223
2023-02-14,86.12187
2023-02-15,79.42937
2023-02-16,80.30996
2023-02-17,68.05213
2023-02-18,6.30503
2023-02-19,7.00951
2023-02-20,90.98274
2023-02-21,89.04543
2023-02-22,85.02994
2023-02-23,86.86157
2023-02-24,70.02465
2023-02-25,6.30503
2023-02-26,6.93906
2023-02-27,89.8908
2023-02-28,78.90102
2023-03-01,10.91933
2023-03-02,82.84607
2023-03-03,72.91299
2023-03-04,7.32652
2023-03-05,7.00951
2023-03-06,100.0
2023-03-07,97.04121
2023-03-08,84.14934
2023-03-09,89.64424
2023-03-10,70.37689
2023-03-11,6.51637
2023-03-12,7.11518
2023-03-13,98.09792
2023-03-14,91.26452
2023-03-15,85.38217
2023-03-16,81.71891
2023-03-17,69.53152
2023-03-18,8.17189
2023-03-19,7.96054
2023-03-20,92.60302
2023-03-21,91.65199
2023-03-22,81.54279
2023-03-23,77.21028
2023-03-24,68.36914
2023-03-25,7.11518
2023-03-26,6.44593
2023-03-27,80.6622
2023-03-28,76.7876
2023-03-29,72.10285
2023-03-30,70.13032
2023-03-31,53.50475
2023-04-01,4.68474
2023-04-02,4.43818
2023-04-03,71.39837
2023-04-04,68.96794
2023-04-05,65.26946
2023-04-06,68.65093
2023-04-07,59.88023
2023-04-08,5.24832
2023-04-09,5.17787
2023-04-10,75.69566
2023-04-11,68.7566
2023-04-12,68.51003
2023-04-13,61.32441
2023-04-14,54.24445
2023-04-15,4.71997
2023-04-16,5.56533
2023-04-17,71.39837
2023-04-18,71.39837
2023-04-19,66.29094
2023-04-20,65.76259
2023-04-21,53.89221
2023-04-22,3.83938
2023-04-23,4.71997
2023-04-24,74.32194
2023-04-25,69.03839
2023-04-26,63.71961
2023-04-27,63.96618
2023-04-28,51.46178
2023-04-29,4.40295
2023-04-30,4.43818
2023-05-01,12.61007
2023-05-02,67.98168
2023-05-03,67.87601
2023-05-04,55.30116
2023-05-05,3.66326
2023-05-06,4.26206
2023-05-07,5.88235
2023-05-08,65.26946
2023-05-09,68.58048
2023-05-10,64.56498
2023-05-11,62.48679
2023-05-12,57.09756
2023-05-13,4.89609
2023-05-14,5.17787
2023-05-15,69.98943
2023-05-16,70.65868
2023-05-17,63.57872
2023-05-18,59.98591
2023-05-19,56.74533
2023-05-20,4.4734
2023-05-21,4.89609
2023-05-22,70.62345
2023-05-23,66.32617
2023-05-24,62.34589
2023-05-25,63.26171
2023-05-26,49.94716
2023-05-27,3.98027
2023-05-28,3.17013
