date,원유선물
2021-02-13,0.696
2021-02-14,0.52727
2021-02-15,2.2005
2021-02-16,2.41141
2021-02-17,2.14426
2021-02-18,2.24268
2021-02-19,2.31299
2021-02-20,0.89988
2021-02-21,0.61867
2021-02-22,1.94038
2021-02-23,3.21991
2021-02-24,2.08098
2021-02-25,2.2919
2021-02-26,2.03177
2021-02-27,0.87176
2021-02-28,0.61164
2021-03-01,1.49043
2021-03-02,1.94741
2021-03-03,1.68025
2021-03-04,1.86304
2021-03-05,2.74184
2021-03-06,1.0897
2021-03-07,0.6257
2021-03-08,3.3113
2021-03-09,3.08633
2021-03-10,2.34111
2021-03-11,2.3622
2021-03-12,2.05286
2021-03-13,0.7874
2021-03-14,0.61867
2021-03-15,1.65213
2021-03-16,1.63104
2021-03-17,1.60995
2021-03-18,1.65213
2021-03-19,3.56439
2021-03-20,1.16001
2021-03-21,0.65382
2021-03-22,1.77868
2021-03-23,1.69431
2021-03-24,2.67154
2021-03-25,2.26377
2021-03-26,1.9685
2021-03-27,1.06861
2021-03-28,0.61867
2021-03-29,2.00365
2021-03-30,1.88413
2021-03-31,1.39904
2021-04-01,1.67322
2021-04-02,2.0388
2021-04-03,0.6257
2021-04-04,0.31636
2021-04-05,1.40607
2021-04-06,1.71541
2021-04-07,1.29358
2021-04-08,1.07564
2021-04-09,0.84364
2021-04-10,0.41479
2021-04-11,0.28824
2021-04-12,1.13892
2021-04-13,1.4131
2021-04-14,1.24437
2021-04-15,2.02474
2021-04-16,1.23031
2021-04-17,0.61164
2021-04-18,0.33042
2021-04-19,0.99831
2021-04-20,1.23031
2021-04-21,1.38498
2021-04-22,1.52559
2021-04-23,1.17407
2021-04-24,0.47103
2021-04-25,0.27418
2021-04-26,0.84364
2021-04-27,1.11079
2021-04-28,1.01237
2021-04-29,1.42013
2021-04-30,1.12485
2021-05-01,0.3023
2021-05-02,0.22497
2021-05-03,0.93503
2021-05-04,0.99128
2021-05-05,1.0897
2021-05-06,1.31467
2021-05-07,0.90691
2021-05-08,0.45697
2021-05-09,0.26715
2021-05-10,1.09673
2021-05-11,1.23031
2021-05-12,1.54668
2021-05-13,1.69431
2021-05-14,1.18813
2021-05-15,0.54836
2021-05-16,0.3937
2021-05-17,1.35686
2021-05-18,1.86304
2021-05-19,1.44825
2021-05-20,2.08802
2021-05-21,1.42716
2021-05-22,0.50618
2021-05-23,0.42885
2021-05-24,1.21625
2021-05-25,1.49043
2021-05-26,1.46934
2021-05-27,1.13892
2021-05-28,1.13892
2021-05-29,0.59055
2021-05-30,0.41479
2021-05-31,1.0897
2021-06-01,1.69431
2021-06-02,1.79274
2021-06-03,2.08802
2021-06-04,1.39904
2021-06-05,0.64679
2021-06-06,0.28824
2021-06-07,1.43419
2021-06-08,1.33577
2021-06-09,1.54668
2021-06-10,1.52559
2021-06-11,1.47637
2021-06-12,0.71709
2021-06-13,0.32339
2021-06-14,1.39904
2021-06-15,1.53965
2021-06-16,2.22862
2021-06-17,1.74353
2021-06-18,1.60292
2021-06-19,0.71709
2021-06-20,0.34448
2021-06-21,1.46231
2021-06-22,2.28487
2021-06-23,1.70838
2021-06-24,1.44122
2021-06-25,1.27249
2021-06-26,0.77334
2021-06-27,0.31636
2021-06-28,1.21625
2021-06-29,1.60292
2021-06-30,1.42716
2021-07-01,1.94741
2021-07-02,1.77868
2021-07-03,0.928
2021-07-04,0.40073
2021-07-05,1.44825
2021-07-06,2.14426
2021-07-07,2.89651
2021-07-08,2.50984
2021-07-09,2.0388
2021-07-10,1.04752
2021-07-11,0.47806
2021-07-12,1.42013
2021-07-13,1.58183
2021-07-14,1.2514
2021-07-15,1.58886
2021-07-16,1.24437
2021-07-17,0.63976
2021-07-18,0.32339
2021-07-19,1.40607
2021-07-20,2.22159
2021-07-21,2.24268
2021-07-22,2.46062
2021-07-23,1.7365
2021-07-24,0.61164
2021-07-25,0.29527
2021-07-26,1.46934
2021-07-27,1.42013
2021-07-28,1.37795
2021-07-29,1.17407
2021-07-30,0.95613
2021-07-31,0.58352
2021-08-01,0.28121
2021-08-02,0.99128
2021-08-03,1.21625
2021-08-04,1.12485
2021-08-05,1.35686
2021-08-06,1.11079
2021-08-07,0.3937
2021-08-08,0.20388
2021-08-09,1.24437
2021-08-10,1.32874
2021-08-11,1.3428
2021-08-12,1.13188
2021-08-13,0.97019
2021-08-14,0.44994
2021-08-15,0.23903
2021-08-16,0.90691
2021-08-17,0.89285
2021-08-18,0.9491
2021-08-19,1.16001
2021-08-20,1.06158
2021-08-21,0.44994
2021-08-22,0.38667
2021-08-23,1.0897
2021-08-24,1.27249
2021-08-25,0.94206
2021-08-26,0.93503
2021-08-27,0.928
2021-08-28,0.45697
2021-08-29,0.27418
2021-08-30,0.77334
2021-08-31,0.9491
2021-09-01,0.81552
2021-09-02,0.82255
2021-09-03,0.95613
2021-09-04,0.34448
2021-09-05,0.1406
2021-09-06,0.63273
2021-09-07,0.63273
2021-09-08,0.52727
2021-09-09,0.87879
2021-09-10,0.63976
2021-09-11,0.27418
2021-09-12,0.21091
2021-09-13,0.7874
2021-09-14,0.92097
2021-09-15,0.78037
2021-09-16,1.01237
2021-09-17,0.61164
2021-09-18,0.26012
2021-09-19,0.16872
2021-09-20,0.23903
2021-09-21,0.464
2021-09-22,0.60461
2021-09-23,1.03346
2021-09-24,0.80849
2021-09-25,0.55539
2021-09-26,0.25309
2021-09-27,1.20922
2021-09-28,1.83492
2021-09-29,1.65916
2021-09-30,1.43419
2021-10-01,1.14595
2021-10-02,0.52727
2021-10-03,0.25309
2021-10-04,0.81552
2021-10-05,2.05989
2021-10-06,2.32002
2021-10-07,2.28487
2021-10-08,2.18644
2021-10-09,0.97722
2021-10-10,0.5343
2021-10-11,1.76462
2021-10-12,3.10742
2021-10-13,2.71372
2021-10-14,2.34814
2021-10-15,1.85601
2021-10-16,0.93503
2021-10-17,0.79443
2021-10-18,2.40438
2021-10-19,2.79105
2021-10-20,2.18644
2021-10-21,1.8982
2021-10-22,1.43419
2021-10-23,0.94206
2021-10-24,0.59758
2021-10-25,1.72947
2021-10-26,2.01068
2021-10-27,1.99662
2021-10-28,2.2919
2021-10-29,1.27952
2021-10-30,0.70303
2021-10-31,0.37964
2021-11-01,1.38498
2021-11-02,1.67322
2021-11-03,1.76462
2021-11-04,1.81383
2021-11-05,1.58886
2021-11-06,0.80849
2021-11-07,0.28824
2021-11-08,1.1811
2021-11-09,1.37795
2021-11-10,1.66619
2021-11-11,1.59589
2021-11-12,1.44825
2021-11-13,0.83661
2021-11-14,0.28824
2021-11-15,1.12485
2021-11-16,1.37795
2021-11-17,1.17407
2021-11-18,1.58886
2021-11-19,1.22328
2021-11-20,0.68897
2021-11-21,0.27418
2021-11-22,1.33577
2021-11-23,1.44825
2021-11-24,1.44122
2021-11-25,1.14595
2021-11-26,1.52559
2021-11-27,1.60995
2021-11-28,1.0897
2021-11-29,2.76293
2021-11-30,2.40438
2021-12-01,1.87007
2021-12-02,2.05286
2021-12-03,1.52559
2021-12-04,0.63976
2021-12-05,0.3726
2021-12-06,1.15298
2021-12-07,1.35686
2021-12-08,1.23031
2021-12-09,1.12485
2021-12-10,1.18813
2021-12-11,0.59758
2021-12-12,0.24606
2021-12-13,0.93503
2021-12-14,1.16001
2021-12-15,1.08267
2021-12-16,1.32874
2021-12-17,1.09673
2021-12-18,0.47103
2021-12-19,0.29527
2021-12-20,1.23031
2021-12-21,1.39904
2021-12-22,1.13892
2021-12-23,1.25843
2021-12-24,0.9491
2021-12-25,0.29527
2021-12-26,0.31636
2021-12-27,0.80849
2021-12-28,1.23031
2021-12-29,1.24437
2021-12-30,0.9491
2021-12-31,0.696
2022-01-01,0.30933
2022-01-02,0.25309
2022-01-03,0.59758
2022-01-04,0.8577
2022-01-05,0.97019
2022-01-06,0.94206
2022-01-07,1.44825
2022-01-08,0.76631
2022-01-09,0.3726
2022-01-10,1.04752
2022-01-11,1.18813
2022-01-12,1.61698
2022-01-13,1.66619
2022-01-14,1.11079
2022-01-15,0.61164
2022-01-16,0.43588
2022-01-17,1.24437
2022-01-18,1.89116
2022-01-19,2.29893
2022-01-20,2.29893
2022-01-21,1.72947
2022-01-22,0.73818
2022-01-23,0.52024
2022-01-24,1.75056
2022-01-25,2.08802
2022-01-26,1.54668
2022-01-27,2.01771
2022-01-28,1.54668
2022-01-29,0.89988
2022-01-30,0.30933
2022-01-31,1.26546
2022-02-01,1.44825
2022-02-02,1.71541
2022-02-03,2.10208
2022-02-04,2.69263
2022-02-05,1.2514
2022-02-06,0.76631
2022-02-07,2.24971
2022-02-08,2.55202
2022-02-09,2.72778
2022-02-10,2.20753
2022-02-11,1.82789
2022-02-12,1.81383
2022-02-13,0.7874
2022-02-14,4.76659
2022-02-15,4.69628
2022-02-16,3.84561
2022-02-17,4.32367
2022-02-18,2.8473
2022-02-19,1.38498
2022-02-20,0.90691
2022-02-21,2.1302
2022-02-22,4.40101
2022-02-23,3.08633
2022-02-24,7.20613
2022-02-25,6.10236
2022-02-26,1.95444
2022-02-27,1.30061
2022-02-28,4.26743
2022-03-01,3.64173
2022-03-02,10.78458
2022-03-03,10.54555
2022-03-04,9.52615
2022-03-05,3.92997
2022-03-06,2.49578
2022-03-07,14.69347
2022-03-08,16.34561
2022-03-09,11.24859
2022-03-10,15.0239
2022-03-11,10.15888
2022-03-12,4.19713
2022-03-13,2.35517
2022-03-14,8.18335
2022-03-15,9.87767
2022-03-16,9.48397
2022-03-17,8.51377
2022-03-18,9.13245
2022-03-19,3.69094
2022-03-20,1.97553
2022-03-21,7.57874
2022-03-22,10.63695
2022-03-23,10.8338
2022-03-24,10.55258
2022-03-25,7.74746
2022-03-26,3.50815
2022-03-27,1.79977
2022-03-28,7.59983
2022-03-29,7.81074
2022-03-30,7.67013
2022-03-31,8.12007
2022-04-01,7.77559
2022-04-02,2.48875
2022-04-03,1.37092
2022-04-04,5.32902
2022-04-05,5.91957
2022-04-06,5.2798
2022-04-07,5.80708
2022-04-08,5.19544
2022-04-09,1.60995
2022-04-10,0.71709
2022-04-11,4.91422
2022-04-12,6.79133
2022-04-13,5.9266
2022-04-14,6.05314
2022-04-15,3.44488
2022-04-16,1.29358
2022-04-17,0.93503
2022-04-18,4.64004
2022-04-19,5.11107
2022-04-20,4.99859
2022-04-21,4.60489
2022-04-22,4.40804
2022-04-23,1.79274
2022-04-24,0.81552
2022-04-25,5.2798
2022-04-26,5.7649
2022-04-27,5.41338
2022-04-28,5.23762
2022-04-29,5.26574
2022-04-30,2.17238
2022-05-01,0.9491
2022-05-02,4.60489
2022-05-03,5.30793
2022-05-04,4.90016
2022-05-05,4.96344
2022-05-06,6.17969
2022-05-07,1.94741
2022-05-08,1.0194
2022-05-09,6.52418
2022-05-10,7.55061
2022-05-11,6.714
2022-05-12,6.01799
2022-05-13,4.60489
2022-05-14,2.19347
2022-05-15,1.06861
2022-05-16,5.42041
2022-05-17,6.28515
2022-05-18,5.24465
2022-05-19,6.19375
2022-05-20,4.7244
2022-05-21,2.01068
2022-05-22,0.7874
2022-05-23,3.84561
2022-05-24,4.46428
2022-05-25,3.87373
2022-05-26,4.27446
2022-05-27,4.15494
2022-05-28,1.83492
2022-05-29,0.92097
2022-05-30,4.05652
2022-05-31,5.54696
2022-06-01,4.37289
2022-06-02,6.50309
2022-06-03,6.06721
2022-06-04,2.62935
2022-06-05,1.13188
2022-06-06,3.74015
2022-06-07,5.73678
2022-06-08,5.07592
2022-06-09,5.63835
2022-06-10,4.17604
2022-06-11,2.24268
2022-06-12,1.16001
2022-06-13,4.67519
2022-06-14,5.47665
2022-06-15,5.54696
2022-06-16,6.03205
2022-06-17,4.80877
2022-06-18,3.66282
2022-06-19,1.56777
2022-06-20,5.80708
2022-06-21,5.10404
2022-06-22,6.65073
2022-06-23,6.16563
2022-06-24,4.89313
2022-06-25,1.94741
2022-06-26,0.93503
2022-06-27,4.2604
2022-06-28,4.32367
2022-06-29,4.55568
2022-06-30,4.45725
2022-07-01,4.7244
2022-07-02,1.7365
2022-07-03,0.81552
2022-07-04,3.5433
2022-07-05,4.59083
2022-07-06,9.80033
2022-07-07,8.35208
2022-07-08,6.10236
2022-07-09,2.2919
2022-07-10,0.99831
2022-07-11,4.59083
2022-07-12,6.93194
2022-07-13,8.99887
2022-07-14,6.28515
2022-07-15,6.14454
2022-07-16,2.24268
2022-07-17,1.49043
2022-07-18,5.41338
2022-07-19,5.2798
2022-07-20,5.70866
2022-07-21,6.0883
2022-07-22,5.87035
2022-07-23,2.34814
2022-07-24,0.99831
2022-07-25,5.7649
2022-07-26,6.0883
2022-07-27,5.84223
2022-07-28,5.63132
2022-07-29,5.24465
2022-07-30,2.04583
2022-07-31,0.82255
2022-08-01,4.64707
2022-08-02,7.0374
2022-08-03,5.63835
2022-08-04,7.23425
2022-08-05,6.23593
2022-08-06,2.39032
2022-08-07,0.82255
2022-08-08,4.39398
2022-08-09,3.97919
2022-08-10,4.62598
2022-08-11,4.03543
2022-08-12,4.01434
2022-08-13,1.47637
2022-08-14,0.48509
2022-08-15,2.79808
2022-08-16,4.28852
2022-08-17,4.26743
2022-08-18,4.04949
2022-08-19,3.35348
2022-08-20,1.38498
2022-08-21,0.57649
2022-08-22,2.72778
2022-08-23,3.74015
2022-08-24,4.05652
2022-08-25,4.04246
2022-08-26,3.66282
2022-08-27,1.56074
2022-08-28,0.67491
2022-08-29,3.3816
2022-08-30,4.50646
2022-08-31,4.9775
2022-09-01,4.16197
2022-09-02,3.55736
2022-09-03,1.37795
2022-09-04,0.51321
2022-09-05,3.26912
2022-09-06,3.3816
2022-09-07,5.14623
2022-09-08,3.87373
2022-09-09,2.63638
2022-09-10,1.44122
2022-09-11,0.68897
2022-09-12,2.9879
2022-09-13,4.17604
2022-09-14,3.58548
2022-09-15,4.11276
2022-09-16,3.7964
2022-09-17,1.13892
2022-09-18,0.49212
2022-09-19,2.86839
2022-09-20,2.86136
2022-09-21,3.50815
2022-09-22,3.8667
2022-09-23,3.36051
2022-09-24,1.49746
2022-09-25,0.45697
2022-09-26,3.62064
2022-09-27,3.36754
2022-09-28,3.12851
2022-09-29,3.34645
2022-09-30,2.39735
2022-10-01,0.92097
2022-10-02,0.43588
2022-10-03,1.75056
2022-10-04,2.72075
2022-10-05,3.46597
2022-10-06,3.40269
2022-10-07,2.89651
2022-10-08,1.35686
2022-10-09,0.47103
2022-10-10,2.48875
2022-10-11,3.07227
2022-10-12,2.79808
2022-10-13,2.89651
2022-10-14,2.36923
2022-10-15,1.08267
2022-10-16,0.51321
2022-10-17,2.72075
2022-10-18,2.60826
2022-10-19,3.21287
2022-10-20,2.78402
2022-10-21,2.65044
2022-10-22,0.928
2022-10-23,0.27418
2022-10-24,2.34814
2022-10-25,2.74887
2022-10-26,2.80511
2022-10-27,2.81214
2022-10-28,2.8473
2022-10-29,1.04752
2022-10-30,0.41479
2022-10-31,2.63638
2022-11-01,2.73481
2022-11-02,3.37457
2022-11-03,2.72778
2022-11-04,2.30596
2022-11-05,0.95613
2022-11-06,0.42182
2022-11-07,1.89116
2022-11-08,2.08098
2022-11-09,2.23565
2022-11-10,2.41141
2022-11-11,2.37626
2022-11-12,0.83661
2022-11-13,0.28121
2022-11-14,1.55371
2022-11-15,2.15129
2022-11-16,1.81383
2022-11-17,1.66619
2022-11-18,2.05989
2022-11-19,0.99831
2022-11-20,0.35854
2022-11-21,1.71541
2022-11-22,2.2919
2022-11-23,1.98959
2022-11-24,2.40438
2022-11-25,1.7365
2022-11-26,0.89988
2022-11-27,0.34448
2022-11-28,2.1302
2022-11-29,2.50281
2022-11-30,1.75056
2022-12-01,1.74353
2022-12-02,1.46231
2022-12-03,0.66085
2022-12-04,0.44291
2022-12-05,1.63104
2022-12-06,1.97553
2022-12-07,2.26377
2022-12-08,2.0388
2022-12-09,2.09505
2022-12-10,0.82958
2022-12-11,0.35854
2022-12-12,1.85601
2022-12-13,1.93335
2022-12-14,1.53262
2022-12-15,1.66619
2022-12-16,1.46934
2022-12-17,0.63976
2022-12-18,0.26715
2022-12-19,1.15298
2022-12-20,1.58183
2022-12-21,1.58886
2022-12-22,1.51152
2022-12-23,1.51152
2022-12-24,0.66085
2022-12-25,0.23903
2022-12-26,0.96316
2022-12-27,1.50449
2022-12-28,1.78571
2022-12-29,1.46934
2022-12-30,1.04752
2022-12-31,0.34448
2023-01-01,0.18278
2023-01-02,0.75928
2023-01-03,1.27249
2023-01-04,1.60292
2023-01-05,1.70134
2023-01-06,1.16704
2023-01-07,0.52024
2023-01-08,0.29527
2023-01-09,1.06158
2023-01-10,1.35686
2023-01-11,1.27952
2023-01-12,1.4834
2023-01-13,1.15298
2023-01-14,0.59055
2023-01-15,0.232
2023-01-16,1.10376
2023-01-17,1.3428
2023-01-18,1.37092
2023-01-19,1.42716
2023-01-20,1.11079
2023-01-21,0.47806
2023-01-22,0.17575
2023-01-23,0.5343
2023-01-24,1.06158
2023-01-25,1.17407
2023-01-26,1.20219
2023-01-27,1.14595
2023-01-28,0.56946
2023-01-29,0.23903
2023-01-30,1.20922
2023-01-31,1.16704
2023-02-01,1.02643
2023-02-02,1.32874
2023-02-03,1.23734
2023-02-04,0.64679
2023-02-05,0.28121
2023-02-06,1.1811
2023-02-07,1.30061
2023-02-08,1.1811
2023-02-09,1.05455
2023-02-10,1.24437
2023-02-11,0.57649
2023-02-12,0.30933
2023-02-13,1.08267
2023-02-14,1.0194
2023-02-15,1.04752
2023-02-16,1.20219
2023-02-17,0.94206
2023-02-18,0.44994
2023-02-19,0.18278
2023-02-20,1.10376
2023-02-21,1.50449
2023-02-22,1.00534
2023-02-23,1.15298
2023-02-24,1.28655
2023-02-25,0.50618
2023-02-26,0.21091
2023-02-27,1.12485
2023-02-28,1.00534
2023-03-01,0.91394
2023-03-02,0.928
2023-03-03,0.83661
2023-03-04,0.42885
2023-03-05,0.21091
2023-03-06,0.8577
2023-03-07,1.18813
2023-03-08,1.50449
2023-03-09,1.24437
2023-03-10,1.11782
2023-03-11,0.60461
2023-03-12,0.26715
2023-03-13,1.11782
2023-03-14,1.43419
2023-03-15,2.39032
2023-03-16,3.65579
2023-03-17,2.3622
2023-03-18,0.89988
2023-03-19,0.33042
2023-03-20,2.63638
2023-03-21,2.06692
2023-03-22,1.91929
2023-03-23,1.71541
2023-03-24,1.56074
2023-03-25,0.73818
2023-03-26,0.27418
2023-03-27,1.42716
2023-03-28,1.86304
2023-03-29,1.82789
2023-03-30,1.78571
2023-03-31,1.21625
2023-04-01,0.55539
2023-04-02,0.27418
2023-04-03,3.19178
2023-04-04,3.10039
2023-04-05,2.5942
2023-04-06,2.15129
2023-04-07,1.47637
2023-04-08,0.44291
2023-04-09,0.37964
2023-04-10,1.30764
2023-04-11,1.54668
2023-04-12,1.60995
2023-04-13,1.61698
2023-04-14,1.35686
2023-04-15,0.68897
2023-04-16,0.28121
2023-04-17,1.16001
2023-04-18,1.39201
2023-04-19,1.47637
2023-04-20,1.72947
2023-04-21,1.53965
2023-04-22,0.464
2023-04-23,0.21091
2023-04-24,1.1811
2023-04-25,1.05455
2023-04-26,1.07564
2023-04-27,1.06861
2023-04-28,0.96316
2023-04-29,0.50618
2023-04-30,0.23903
2023-05-01,0.61867
2023-05-02,0.99831
2023-05-03,1.95444
2023-05-04,2.2005
2023-05-05,1.04752
2023-05-06,0.59055
2023-05-07,0.33745
2023-05-08,1.04049
2023-05-09,1.11079
2023-05-10,1.13892
2023-05-11,1.04752
2023-05-12,1.06861
2023-05-13,0.54836
2023-05-14,0.11951
2023-05-15,0.97722
2023-05-16,0.99831
2023-05-17,0.75928
2023-05-18,0.93503
2023-05-19,0.7874
2023-05-20,0.34448
2023-05-21,0.21794
2023-05-22,0.66788
2023-05-23,0.79443
2023-05-24,0.98425
2023-05-25,0.94206
2023-05-26,0.81552
2023-05-27,0.44291
2023-05-28,0.31636
2023-05-29,0.66788
