date,메디포스트주가
2020-09-19,3.71287
2020-09-20,2.41336
2020-09-21,33.01361
2020-09-22,31.09529
2020-09-23,25.83539
2020-09-24,24.59777
2020-09-25,32.3948
2020-09-26,6.46658
2020-09-27,3.2797
2020-09-28,71.37995
2020-09-29,56.34282
2020-09-30,4.2698
2020-10-01,2.81559
2020-10-02,3.125
2020-10-03,3.03217
2020-10-04,3.24876
2020-10-05,43.96658
2020-10-06,44.43069
2020-10-07,35.48886
2020-10-08,34.93193
2020-10-09,4.88861
2020-10-10,5.35272
2020-10-11,4.14603
2020-10-12,34.49876
2020-10-13,29.70297
2020-10-14,26.02103
2020-10-15,27.07301
2020-10-16,32.33292
2020-10-17,4.79579
2020-10-18,3.86757
2020-10-19,42.82178
2020-10-20,37.31435
2020-10-21,36.5099
2020-10-22,28.49628
2020-10-23,28.2797
2020-10-24,2.75371
2020-10-25,1.91831
2020-10-26,27.81559
2020-10-27,28.09405
2020-10-28,25.99009
2020-10-29,30.29084
2020-10-30,25.86633
2020-10-31,2.2896
2020-11-01,1.91831
2020-11-02,27.72277
2020-11-03,28.4344
2020-11-04,41.83168
2020-11-05,41.55321
2020-11-06,33.32301
2020-11-07,6.96163
2020-11-08,3.74381
2020-11-09,36.01485
2020-11-10,38.18069
2020-11-11,49.13366
2020-11-12,39.04702
2020-11-13,32.36386
2020-11-14,2.56806
2020-11-15,2.1349
2020-11-16,33.75618
2020-11-17,34.80816
2020-11-18,28.00123
2020-11-19,29.64108
2020-11-20,27.75371
2020-11-21,3.24876
2020-11-22,2.84653
2020-11-23,30.2599
2020-11-24,31.25
2020-11-25,31.65222
2020-11-26,28.40346
2020-11-27,30.29084
2020-11-28,3.00123
2020-11-29,2.19678
2020-11-30,38.70668
2020-12-01,32.30198
2020-12-02,36.47896
2020-12-03,32.61138
2020-12-04,32.17821
2020-12-05,3.4344
2020-12-06,3.24876
2020-12-07,34.00371
2020-12-08,43.78094
2020-12-09,81.46658
2020-12-10,76.17574
2020-12-11,57.14727
2020-12-12,6.93069
2020-12-13,5.35272
2020-12-14,47.21534
2020-12-15,42.20297
2020-12-16,44.64727
2020-12-17,91.49133
2020-12-18,82.64232
2020-12-19,13.89232
2020-12-20,10.33415
2020-12-21,93.34777
2020-12-22,68.37871
2020-12-23,100.0
2020-12-24,75.27846
2020-12-25,9.00371
2020-12-26,7.02351
2020-12-27,6.31188
2020-12-28,57.51856
2020-12-29,57.17821
2020-12-30,61.63366
2020-12-31,13.02599
2021-01-01,4.33168
2021-01-02,4.79579
2021-01-03,5.07425
2021-01-04,58.29207
2021-01-05,69.74009
2021-01-06,87.40717
2021-01-07,67.38861
2021-01-08,82.67326
2021-01-09,13.76856
2021-01-10,9.46782
2021-01-11,68.84282
2021-01-12,56.43564
2021-01-13,57.14727
2021-01-14,55.94059
2021-01-15,59.34405
2021-01-16,4.79579
2021-01-17,3.96039
2021-01-18,55.5693
2021-01-19,54.5792
2021-01-20,85.86014
2021-01-21,77.4443
2021-01-22,66.61509
2021-01-23,5.94059
2021-01-24,5.32178
2021-01-25,79.70297
2021-01-26,77.16584
2021-01-27,78.21782
2021-01-28,57.02351
2021-01-29,76.20668
2021-01-30,7.33292
2021-01-31,8.47772
2021-02-01,66.36757
2021-02-02,63.02599
2021-02-03,54.48638
2021-02-04,62.06683
2021-02-05,49.10272
2021-02-06,5.2599
2021-02-07,3.92945
2021-02-08,46.349
2021-02-09,47.27722
2021-02-10,38.45915
2021-02-11,3.52722
2021-02-12,2.35148
2021-02-13,2.93935
2021-02-14,3.62004
2021-02-15,59.09653
2021-02-16,51.39232
2021-02-17,44.02846
2021-02-18,55.47648
2021-02-19,84.25123
2021-02-20,14.7896
2021-02-21,10.08663
2021-02-22,53.49628
2021-02-23,50.49504
2021-02-24,52.07301
2021-02-25,50.03094
2021-02-26,39.91336
2021-02-27,12.9641
2021-02-28,10.05569
2021-03-01,7.79702
2021-03-02,44.15222
2021-03-03,38.6448
2021-03-04,33.13737
2021-03-05,36.75742
2021-03-06,3.96039
2021-03-07,4.08415
2021-03-08,35.21039
2021-03-09,34.12747
2021-03-10,36.01485
2021-03-11,35.02475
2021-03-12,35.64356
2021-03-13,3.00123
2021-03-14,3.2797
2021-03-15,34.5297
2021-03-16,35.58168
2021-03-17,35.17945
2021-03-18,42.51237
2021-03-19,31.93069
2021-03-20,3.65099
2021-03-21,2.2896
2021-03-22,41.30569
2021-03-23,42.32673
2021-03-24,34.8391
2021-03-25,33.66336
2021-03-26,30.32178
2021-03-27,3.18688
2021-03-28,2.1349
2021-03-29,30.19801
2021-03-30,30.16707
2021-03-31,28.62004
2021-04-01,30.63118
2021-04-02,33.63242
2021-04-03,3.03217
2021-04-04,2.78465
2021-04-05,30.97153
2021-04-06,30.90965
2021-04-07,35.08663
2021-04-08,33.6943
2021-04-09,31.09529
2021-04-10,2.66089
2021-04-11,2.2896
2021-04-12,27.01113
2021-04-13,44.12128
2021-04-14,35.33415
2021-04-15,32.67326
2021-04-16,34.56064
2021-04-17,4.23886
2021-04-18,2.35148
2021-04-19,31.46658
2021-04-20,33.10643
2021-04-21,28.62004
2021-04-22,31.31188
2021-04-23,27.16584
2021-04-24,3.83663
2021-04-25,2.84653
2021-04-26,29.39356
2021-04-27,27.599
2021-04-28,23.3292
2021-04-29,25.3094
2021-04-30,26.94925
2021-05-01,2.41336
2021-05-02,2.25866
2021-05-03,29.36262
2021-05-04,29.23886
2021-05-05,4.02227
2021-05-06,28.71287
2021-05-07,34.77722
2021-05-08,3.55816
2021-05-09,2.47524
2021-05-10,33.5396
2021-05-11,27.32054
2021-05-12,25.99009
2021-05-13,25.92821
2021-05-14,27.53712
2021-05-15,2.72277
2021-05-16,3.89851
2021-05-17,26.1448
2021-05-18,27.19678
2021-05-19,3.77475
2021-05-20,27.81559
2021-05-21,26.91831
2021-05-22,3.15594
2021-05-23,2.16584
2021-05-24,24.90717
2021-05-25,26.51608
2021-05-26,25.12376
2021-05-27,24.62871
2021-05-28,29.73391
2021-05-29,2.04207
2021-05-30,1.94925
2021-05-31,26.57797
2021-06-01,25.03094
2021-06-02,25.43316
2021-06-03,27.1349
2021-06-04,26.94925
2021-06-05,2.53712
2021-06-06,1.98019
2021-06-07,30.75495
2021-06-08,37.46905
2021-06-09,31.43564
2021-06-10,33.5396
2021-06-11,34.06559
2021-06-12,3.34158
2021-06-13,2.1349
2021-06-14,32.5495
2021-06-15,29.05321
2021-06-16,29.23886
2021-06-17,27.32054
2021-06-18,32.48762
2021-06-19,6.15717
2021-06-20,4.05321
2021-06-21,27.66089
2021-06-22,28.86757
2021-06-23,33.16831
2021-06-24,28.40346
2021-06-25,28.15594
2021-06-26,2.50618
2021-06-27,2.10396
2021-06-28,30.01237
2021-06-29,27.81559
2021-06-30,26.51608
2021-07-01,31.4047
2021-07-02,27.72277
2021-07-03,3.18688
2021-07-04,2.90841
2021-07-05,38.92326
2021-07-06,30.84777
2021-07-07,27.47524
2021-07-08,28.18688
2021-07-09,30.75495
2021-07-10,4.64108
2021-07-11,2.38242
2021-07-12,28.03217
2021-07-13,28.40346
2021-07-14,24.474
2021-07-15,30.10519
2021-07-16,26.48514
2021-07-17,2.04207
2021-07-18,2.07301
2021-07-19,24.96905
2021-07-20,24.35024
2021-07-21,25.24752
2021-07-22,27.07301
2021-07-23,28.68193
2021-07-24,2.599
2021-07-25,1.11386
2021-07-26,22.52475
2021-07-27,23.45297
2021-07-28,25.06188
2021-07-29,26.11386
2021-07-30,22.3391
2021-07-31,1.94925
2021-08-01,2.01113
2021-08-02,20.69925
2021-08-03,22.27722
2021-08-04,24.50495
2021-08-05,28.62004
2021-08-06,25.27846
2021-08-07,2.66089
2021-08-08,2.32054
2021-08-09,24.81435
2021-08-10,24.474
2021-08-11,27.38242
2021-08-12,23.29826
2021-08-13,24.50495
2021-08-14,2.50618
2021-08-15,1.63985
2021-08-16,3.46534
2021-08-17,24.38118
2021-08-18,21.99876
2021-08-19,21.99876
2021-08-20,21.16336
2021-08-21,2.22772
2021-08-22,1.23762
2021-08-23,27.62995
2021-08-24,27.38242
2021-08-25,24.13366
2021-08-26,23.94801
2021-08-27,21.93688
2021-08-28,1.1448
2021-08-29,1.08292
2021-08-30,31.83787
2021-08-31,25.68069
2021-09-01,24.0099
2021-09-02,23.11262
2021-09-03,30.19801
2021-09-04,2.35148
2021-09-05,3.18688
2021-09-06,32.14727
2021-09-07,24.62871
2021-09-08,20.8849
2021-09-09,20.45173
2021-09-10,19.64727
2021-09-11,2.50618
2021-09-12,1.91831
2021-09-13,19.74009
2021-09-14,22.3391
2021-09-15,20.42079
2021-09-16,17.88366
2021-09-17,18.34777
2021-09-18,1.2995
2021-09-19,0.99009
2021-09-20,0.55693
2021-09-21,0.58787
2021-09-22,0.77351
2021-09-23,15.56311
2021-09-24,17.51237
2021-09-25,1.26856
2021-09-26,0.80445
2021-09-27,16.21287
2021-09-28,17.20297
2021-09-29,18.10024
2021-09-30,19.70915
2021-10-01,17.82178
2021-10-02,2.38242
2021-10-03,1.85643
2021-10-04,2.90841
2021-10-05,20.73019
2021-10-06,19.86386
2021-10-07,20.14232
2021-10-08,17.66707
2021-10-09,1.20668
2021-10-10,1.2995
2021-10-11,2.2896
2021-10-12,17.29579
2021-10-13,19.18316
2021-10-14,20.45173
2021-10-15,18.16212
2021-10-16,1.57797
2021-10-17,1.54702
2021-10-18,15.31559
2021-10-19,16.12004
2021-10-20,16.80074
2021-10-21,16.89356
2021-10-22,14.41831
2021-10-23,1.67079
2021-10-24,0.71163
2021-10-25,12.93316
2021-10-26,15.71782
2021-10-27,20.0495
2021-10-28,16.12004
2021-10-29,16.52227
2021-10-30,1.33044
2021-10-31,0.99009
2021-11-01,23.3292
2021-11-02,21.41089
2021-11-03,16.55321
2021-11-04,16.0891
2021-11-05,13.89232
2021-11-06,1.11386
2021-11-07,1.2995
2021-11-08,16.67698
2021-11-09,16.15099
2021-11-10,14.17079
2021-11-11,15.56311
2021-11-12,41.46039
2021-11-13,6.37376
2021-11-14,4.82673
2021-11-15,29.17698
2021-11-16,21.1943
2021-11-17,17.35767
2021-11-18,15.7797
2021-11-19,16.64603
2021-11-20,1.85643
2021-11-21,1.26856
2021-11-22,18.84282
2021-11-23,15.56311
2021-11-24,16.15099
2021-11-25,15.50123
2021-11-26,15.81064
2021-11-27,1.39232
2021-11-28,1.54702
2021-11-29,15.65594
2021-11-30,21.349
2021-12-01,20.14232
2021-12-02,18.99752
2021-12-03,20.48267
2021-12-04,2.07301
2021-12-05,1.60891
2021-12-06,17.79084
2021-12-07,19.52351
2021-12-08,20.01856
2021-12-09,27.75371
2021-12-10,22.74133
2021-12-11,2.38242
2021-12-12,1.88737
2021-12-13,21.90594
2021-12-14,21.62747
2021-12-15,18.53341
2021-12-16,19.18316
2021-12-17,18.00742
2021-12-18,1.02103
2021-12-19,0.89727
2021-12-20,16.49133
2021-12-21,15.625
2021-12-22,15.50123
2021-12-23,16.18193
2021-12-24,16.36757
2021-12-25,2.07301
2021-12-26,2.04207
2021-12-27,20.29702
2021-12-28,19.52351
2021-12-29,20.57549
2021-12-30,17.20297
2021-12-31,5.32178
2022-01-01,1.85643
2022-01-02,1.2995
2022-01-03,17.97648
2022-01-04,16.49133
2022-01-05,16.15099
2022-01-06,17.57425
2022-01-07,16.95544
2022-01-08,2.4443
2022-01-09,1.51608
2022-01-10,16.83168
2022-01-11,20.17326
2022-01-12,23.14356
2022-01-13,17.60519
2022-01-14,15.25371
2022-01-15,1.05198
2022-01-16,1.67079
2022-01-17,13.21163
2022-01-18,14.17079
2022-01-19,16.73886
2022-01-20,14.97524
2022-01-21,24.0099
2022-01-22,2.62995
2022-01-23,2.50618
2022-01-24,16.89356
2022-01-25,16.18193
2022-01-26,18.16212
2022-01-27,16.27475
2022-01-28,16.55321
2022-01-29,1.91831
2022-01-30,1.2995
2022-01-31,0.89727
2022-02-01,1.11386
2022-02-02,1.33044
2022-02-03,20.51361
2022-02-04,16.33663
2022-02-05,1.79455
2022-02-06,1.88737
2022-02-07,15.37747
2022-02-08,15.65594
2022-02-09,13.45915
2022-02-10,14.85148
2022-02-11,13.67574
2022-02-12,1.54702
2022-02-13,1.08292
2022-02-14,11.8193
2022-02-15,11.29331
2022-02-16,16.89356
2022-02-17,15.71782
2022-02-18,16.12004
2022-02-19,1.73267
2022-02-20,1.36138
2022-02-21,16.49133
2022-02-22,13.73762
2022-02-23,17.45049
2022-02-24,16.24381
2022-02-25,16.67698
2022-02-26,1.57797
2022-02-27,1.2995
2022-02-28,13.05693
2022-03-01,2.16584
2022-03-02,20.94678
2022-03-03,17.23391
2022-03-04,16.15099
2022-03-05,1.82549
2022-03-06,1.02103
2022-03-07,14.7896
2022-03-08,13.39727
2022-03-09,1.51608
2022-03-10,14.85148
2022-03-11,14.82054
2022-03-12,1.70173
2022-03-13,1.2995
2022-03-14,15.7797
2022-03-15,20.76113
2022-03-16,24.87623
2022-03-17,34.09653
2022-03-18,41.0891
2022-03-19,5.66212
2022-03-20,4.14603
2022-03-21,23.39108
2022-03-22,21.99876
2022-03-23,22.30816
2022-03-24,19.09034
2022-03-25,20.17326
2022-03-26,4.20792
2022-03-27,2.66089
2022-03-28,18.87376
2022-03-29,21.50371
2022-03-30,21.41089
2022-03-31,19.86386
2022-04-01,26.33044
2022-04-02,3.99133
2022-04-03,2.41336
2022-04-04,31.65222
2022-04-05,26.70173
2022-04-06,36.10767
2022-04-07,26.05198
2022-04-08,22.89603
2022-04-09,2.25866
2022-04-10,1.60891
2022-04-11,21.72029
2022-04-12,28.65099
2022-04-13,28.31064
2022-04-14,23.29826
2022-04-15,18.84282
2022-04-16,1.98019
2022-04-17,1.33044
2022-04-18,20.17326
2022-04-19,22.92698
2022-04-20,18.00742
2022-04-21,19.33787
2022-04-22,16.0891
2022-04-23,1.76361
2022-04-24,1.23762
2022-04-25,17.11014
2022-04-26,17.26485
2022-04-27,17.69801
2022-04-28,17.82178
2022-04-29,16.98638
2022-04-30,2.16584
2022-05-01,1.79455
2022-05-02,15.00618
2022-05-03,13.9542
2022-05-04,15.56311
2022-05-05,2.16584
2022-05-06,12.87128
2022-05-07,1.48514
2022-05-08,0.80445
2022-05-09,11.6646
2022-05-10,12.25247
2022-05-11,14.10891
2022-05-12,12.93316
2022-05-13,14.41831
2022-05-14,1.1448
2022-05-15,0.95915
2022-05-16,13.73762
2022-05-17,11.23143
2022-05-18,12.74752
2022-05-19,11.54084
2022-05-20,16.46039
2022-05-21,1.94925
2022-05-22,1.17574
2022-05-23,32.05445
2022-05-24,26.60891
2022-05-25,41.15099
2022-05-26,30.19801
2022-05-27,26.05198
2022-05-28,1.88737
2022-05-29,1.63985
2022-05-30,34.59158
2022-05-31,36.91212
2022-06-01,4.4245
2022-06-02,27.16584
2022-06-03,25.61881
2022-06-04,3.31064
2022-06-05,3.18688
2022-06-06,2.97029
2022-06-07,21.65841
2022-06-08,22.98886
2022-06-09,19.74009
2022-06-10,24.78341
2022-06-11,2.19678
2022-06-12,1.54702
2022-06-13,28.55816
2022-06-14,42.23391
2022-06-15,39.48019
2022-06-16,36.91212
2022-06-17,34.87004
2022-06-18,3.83663
2022-06-19,2.599
2022-06-20,32.73514
2022-06-21,30.47648
2022-06-22,30.50742
2022-06-23,26.63985
2022-06-24,28.00123
2022-06-25,3.00123
2022-06-26,2.4443
2022-06-27,23.51485
2022-06-28,23.0198
2022-06-29,22.89603
2022-06-30,23.63861
2022-07-01,22.74133
2022-07-02,2.04207
2022-07-03,1.39232
2022-07-04,21.349
2022-07-05,23.60767
2022-07-06,24.65965
2022-07-07,24.25742
2022-07-08,19.58539
2022-07-09,1.4542
2022-07-10,1.02103
2022-07-11,21.41089
2022-07-12,17.9146
2022-07-13,21.68935
2022-07-14,19.77103
2022-07-15,19.15222
2022-07-16,1.20668
2022-07-17,1.67079
2022-07-18,43.31683
2022-07-19,24.75247
2022-07-20,25.49504
2022-07-21,22.30816
2022-07-22,21.0396
2022-07-23,2.16584
2022-07-24,1.70173
2022-07-25,21.13242
2022-07-26,24.72153
2022-07-27,22.58663
2022-07-28,21.31806
2022-07-29,20.82301
2022-07-30,1.91831
2022-07-31,1.05198
2022-08-01,21.13242
2022-08-02,21.90594
2022-08-03,19.15222
2022-08-04,23.0198
2022-08-05,27.32054
2022-08-06,2.93935
2022-08-07,1.91831
2022-08-08,22.83415
2022-08-09,22.98886
2022-08-10,18.87376
2022-08-11,21.84405
2022-08-12,18.62623
2022-08-13,1.54702
2022-08-14,1.2995
2022-08-15,1.42326
2022-08-16,19.09034
2022-08-17,16.30569
2022-08-18,18.9047
2022-08-19,19.70915
2022-08-20,1.42326
2022-08-21,0.52599
2022-08-22,17.45049
2022-08-23,17.69801
2022-08-24,19.46163
2022-08-25,20.94678
2022-08-26,19.39975
2022-08-27,1.36138
2022-08-28,0.99009
2022-08-29,14.48019
2022-08-30,17.57425
2022-08-31,17.0792
2022-09-01,15.16089
2022-09-02,14.7896
2022-09-03,1.4542
2022-09-04,0.80445
2022-09-05,13.67574
2022-09-06,15.34653
2022-09-07,14.38737
2022-09-08,15.22277
2022-09-09,1.51608
2022-09-10,0.92821
2022-09-11,1.02103
2022-09-12,2.66089
2022-09-13,22.12252
2022-09-14,16.0891
2022-09-15,16.30569
2022-09-16,14.44925
2022-09-17,1.48514
2022-09-18,0.80445
2022-09-19,14.7896
2022-09-20,15.37747
2022-09-21,14.48019
2022-09-22,16.0891
2022-09-23,13.86138
2022-09-24,1.98019
2022-09-25,1.08292
2022-09-26,16.7698
2022-09-27,15.81064
2022-09-28,15.9344
2022-09-29,17.17202
2022-09-30,17.63613
2022-10-01,2.56806
2022-10-02,1.79455
2022-10-03,1.54702
2022-10-04,15.31559
2022-10-05,13.83044
2022-10-06,14.91336
2022-10-07,12.68564
2022-10-08,1.33044
2022-10-09,0.92821
2022-10-10,1.23762
2022-10-11,12.99504
2022-10-12,13.45915
2022-10-13,12.99504
2022-10-14,16.27475
2022-10-15,1.94925
2022-10-16,1.11386
2022-10-17,17.51237
2022-10-18,18.47153
2022-10-19,17.85272
2022-10-20,15.53217
2022-10-21,13.6448
2022-10-22,1.20668
2022-10-23,0.64975
2022-10-24,13.05693
2022-10-25,12.6547
2022-10-26,12.84034
2022-10-27,14.23267
2022-10-28,13.02599
2022-10-29,1.51608
2022-10-30,0.74257
2022-10-31,14.26361
2022-11-01,13.6448
2022-11-02,17.48143
2022-11-03,14.57301
2022-11-04,13.30445
2022-11-05,1.4542
2022-11-06,1.1448
2022-11-07,13.24257
2022-11-08,16.02722
2022-11-09,16.39851
2022-11-10,12.37623
2022-11-11,18.16212
2022-11-12,1.67079
2022-11-13,1.05198
2022-11-14,16.24381
2022-11-15,19.15222
2022-11-16,16.27475
2022-11-17,14.35643
2022-11-18,12.9641
2022-11-19,1.20668
2022-11-20,0.80445
2022-11-21,12.56188
2022-11-22,12.93316
2022-11-23,14.35643
2022-11-24,15.16089
2022-11-25,12.8094
2022-11-26,0.99009
2022-11-27,1.51608
2022-11-28,11.60272
2022-11-29,14.32549
2022-11-30,13.11881
2022-12-01,15.47029
2022-12-02,15.16089
2022-12-03,1.11386
2022-12-04,1.4542
2022-12-05,15.71782
2022-12-06,13.14975
2022-12-07,12.00495
2022-12-08,12.12871
2022-12-09,13.7995
2022-12-10,1.79455
2022-12-11,1.05198
2022-12-12,16.12004
2022-12-13,13.14975
2022-12-14,17.97648
2022-12-15,15.31559
2022-12-16,12.56188
2022-12-17,1.2995
2022-12-18,0.74257
2022-12-19,13.02599
2022-12-20,10.42698
2022-12-21,11.60272
2022-12-22,13.18069
2022-12-23,10.48886
2022-12-24,1.33044
2022-12-25,1.05198
2022-12-26,12.00495
2022-12-27,14.26361
2022-12-28,14.9443
2022-12-29,14.07797
2022-12-30,4.64108
2022-12-31,0.80445
2023-01-01,0.83539
2023-01-02,12.9641
2023-01-03,13.24257
2023-01-04,18.53341
2023-01-05,16.86262
2023-01-06,14.69678
2023-01-07,1.79455
2023-01-08,1.23762
2023-01-09,14.97524
2023-01-10,15.00618
2023-01-11,13.98514
2023-01-12,12.40717
2023-01-13,12.40717
2023-01-14,1.4542
2023-01-15,0.71163
2023-01-16,13.52103
2023-01-17,13.42821
2023-01-18,10.11757
2023-01-19,9.93193
2023-01-20,10.45792
2023-01-21,0.99009
2023-01-22,1.02103
2023-01-23,0.99009
2023-01-24,1.20668
2023-01-25,11.35519
2023-01-26,11.974
2023-01-27,11.16955
2023-01-28,1.73267
2023-01-29,0.80445
2023-01-30,11.35519
2023-01-31,9.77722
2023-02-01,12.93316
2023-02-02,16.24381
2023-02-03,13.36633
2023-02-04,1.2995
2023-02-05,0.80445
2023-02-06,10.79826
2023-02-07,13.42821
2023-02-08,13.55198
2023-02-09,11.75742
2023-02-10,10.36509
2023-02-11,1.85643
2023-02-12,1.11386
2023-02-13,9.00371
2023-02-14,10.39603
2023-02-15,20.08044
2023-02-16,19.67821
2023-02-17,14.04702
2023-02-18,1.76361
2023-02-19,1.23762
2023-02-20,17.38861
2023-02-21,13.83044
2023-02-22,11.54084
2023-02-23,11.20049
2023-02-24,10.24133
2023-02-25,1.05198
2023-02-26,0.74257
2023-02-27,8.78712
2023-02-28,9.25123
2023-03-01,2.75371
2023-03-02,10.5198
2023-03-03,10.89108
2023-03-04,1.1448
2023-03-05,0.86633
2023-03-06,10.11757
2023-03-07,10.79826
2023-03-08,9.00371
2023-03-09,9.22029
2023-03-10,9.12747
2023-03-11,1.20668
2023-03-12,0.86633
2023-03-13,10.76732
2023-03-14,9.87004
2023-03-15,11.5099
2023-03-16,9.59158
2023-03-17,11.07673
2023-03-18,0.95915
2023-03-19,0.80445
2023-03-20,10.42698
2023-03-21,10.36509
2023-03-22,10.6745
2023-03-23,8.19925
2023-03-24,8.75618
2023-03-25,0.95915
2023-03-26,0.58787
2023-03-27,9.12747
2023-03-28,9.74628
2023-03-29,9.06559
2023-03-30,10.70544
2023-03-31,9.96287
2023-04-01,1.02103
2023-04-02,0.99009
2023-04-03,10.79826
2023-04-04,11.63366
2023-04-05,14.7896
2023-04-06,17.29579
2023-04-07,16.42945
2023-04-08,2.04207
2023-04-09,1.60891
2023-04-10,14.04702
2023-04-11,14.32549
2023-04-12,13.52103
2023-04-13,13.24257
2023-04-14,15.68688
2023-04-15,1.94925
2023-04-16,1.33044
2023-04-17,14.44925
2023-04-18,12.56188
2023-04-19,14.20173
2023-04-20,11.32425
2023-04-21,10.58168
2023-04-22,1.05198
2023-04-23,1.23762
2023-04-24,8.72524
2023-04-25,12.22153
2023-04-26,12.03589
2023-04-27,10.17945
2023-04-28,10.33415
2023-04-29,0.95915
2023-04-30,0.61881
2023-05-01,2.2896
2023-05-02,9.65346
2023-05-03,9.65346
2023-05-04,8.57054
2023-05-05,1.11386
2023-05-06,0.80445
2023-05-07,0.68069
2023-05-08,9.22029
2023-05-09,9.00371
2023-05-10,8.63242
2023-05-11,7.36386
2023-05-12,8.3849
2023-05-13,0.77351
2023-05-14,0.74257
2023-05-15,7.79702
2023-05-16,8.5396
2023-05-17,8.75618
2023-05-18,8.50866
2023-05-19,8.07549
2023-05-20,0.92821
2023-05-21,0.61881
2023-05-22,10.39603
2023-05-23,9.28217
2023-05-24,9.43688
2023-05-25,9.31311
2023-05-26,8.57054
2023-05-27,0.58787
2023-05-28,0.27846
2023-05-29,1.08292
