date,주식시세조회
2020-08-25,28.81612
2020-08-26,27.7078
2020-08-27,28.31234
2020-08-28,26.95214
2020-08-29,6.29722
2020-08-30,6.3476
2020-08-31,25.23929
2020-09-01,29.06801
2020-09-02,28.06045
2020-09-03,28.91687
2020-09-04,30.47858
2020-09-05,8.81612
2020-09-06,6.59949
2020-09-07,27.00251
2020-09-08,26.54911
2020-09-09,31.43576
2020-09-10,25.94458
2020-09-11,24.83627
2020-09-12,7.95969
2020-09-13,6.04534
2020-09-14,24.63476
2020-09-15,28.86649
2020-09-16,30.98236
2020-09-17,29.16876
2020-09-18,30.2267
2020-09-19,8.06045
2020-09-20,5.84382
2020-09-21,25.34005
2020-09-22,29.77329
2020-09-23,29.01763
2020-09-24,32.09068
2020-09-25,28.31234
2020-09-26,7.10327
2020-09-27,4.63476
2020-09-28,24.63476
2020-09-29,23.22418
2020-09-30,6.24685
2020-10-01,6.14609
2020-10-02,6.801
2020-10-03,6.24685
2020-10-04,4.48362
2020-10-05,28.6146
2020-10-06,27.65743
2020-10-07,28.36272
2020-10-08,29.87405
2020-10-09,9.37027
2020-10-10,4.28211
2020-10-11,3.57682
2020-10-12,25.59193
2020-10-13,27.75818
2020-10-14,26.64987
2020-10-15,28.56423
2020-10-16,28.86649
2020-10-17,6.39798
2020-10-18,4.93702
2020-10-19,27.95969
2020-10-20,32.64483
2020-10-21,33.29974
2020-10-22,28.46347
2020-10-23,23.67758
2020-10-24,5.4408
2020-10-25,5.23929
2020-10-26,22.31738
2020-10-27,25.03778
2020-10-28,24.93702
2020-10-29,28.71536
2020-10-30,25.18891
2020-10-31,6.64987
2020-11-01,3.47607
2020-11-02,23.72795
2020-11-03,27.45591
2020-11-04,23.77833
2020-11-05,26.04534
2020-11-06,25.84382
2020-11-07,7.35516
2020-11-08,3.37531
2020-11-09,23.6272
2020-11-10,31.53652
2020-11-11,23.07304
2020-11-12,27.50629
2020-11-13,27.60705
2020-11-14,6.59949
2020-11-15,4.93702
2020-11-16,26.24685
2020-11-17,32.24181
2020-11-18,27.60705
2020-11-19,29.06801
2020-11-20,31.08312
2020-11-21,7.40554
2020-11-22,4.23173
2020-11-23,28.11083
2020-11-24,32.79596
2020-11-25,31.78841
2020-11-26,28.96725
2020-11-27,28.1612
2020-11-28,8.91687
2020-11-29,6.44836
2020-11-30,27.7078
2020-12-01,30.47858
2020-12-02,27.55667
2020-12-03,34.91183
2020-12-04,33.45088
2020-12-05,8.21158
2020-12-06,7.15365
2020-12-07,33.70277
2020-12-08,39.59697
2020-12-09,36.97732
2020-12-10,40.25188
2020-12-11,37.27959
2020-12-12,10.83123
2020-12-13,6.54911
2020-12-14,32.69521
2020-12-15,34.40806
2020-12-16,34.50881
2020-12-17,32.84634
2020-12-18,33.4005
2020-12-19,7.30478
2020-12-20,6.70025
2020-12-21,28.76574
2020-12-22,36.62468
2020-12-23,31.63727
2020-12-24,34.25692
2020-12-25,10.73047
2020-12-26,7.85894
2020-12-27,7.75818
2020-12-28,34.40806
2020-12-29,35.86901
2020-12-30,33.19899
2020-12-31,17.58186
2021-01-01,8.56423
2021-01-02,7.85894
2021-01-03,9.06801
2021-01-04,43.87909
2021-01-05,50.27707
2021-01-06,56.67506
2021-01-07,51.73803
2021-01-08,59.29471
2021-01-09,21.66246
2021-01-10,14.65994
2021-01-11,68.46347
2021-01-12,66.54911
2021-01-13,58.18639
2021-01-14,53.90428
2021-01-15,56.32241
2021-01-16,15.81863
2021-01-17,12.9471
2021-01-18,59.89924
2021-01-19,59.34508
2021-01-20,56.87657
2021-01-21,55.76826
2021-01-22,57.12846
2021-01-23,15.01259
2021-01-24,13.04785
2021-01-25,49.37027
2021-01-26,60.70528
2021-01-27,61.51133
2021-01-28,63.02267
2021-01-29,64.534
2021-01-30,18.28715
2021-01-31,11.78841
2021-02-01,56.52392
2021-02-02,57.68261
2021-02-03,52.54408
2021-02-04,58.33753
2021-02-05,50.62972
2021-02-06,15.61712
2021-02-07,12.24181
2021-02-08,50.93198
2021-02-09,49.21914
2021-02-10,45.99496
2021-02-11,12.44332
2021-02-12,11.33501
2021-02-13,11.78841
2021-02-14,9.57178
2021-02-15,44.9874
2021-02-16,56.02015
2021-02-17,50.62972
2021-02-18,49.42065
2021-02-19,55.41561
2021-02-20,13.8539
2021-02-21,10.27707
2021-02-22,48.01007
2021-02-23,54.50881
2021-02-24,56.1209
2021-02-25,54.71032
2021-02-26,59.59697
2021-02-27,15.31486
2021-02-28,14.25692
2021-03-01,16.52392
2021-03-02,52.89672
2021-03-03,49.26952
2021-03-04,52.59445
2021-03-05,51.98992
2021-03-06,13.29974
2021-03-07,11.33501
2021-03-08,48.31234
2021-03-09,60.25188
2021-03-10,56.87657
2021-03-11,53.29974
2021-03-12,54.15617
2021-03-13,14.3073
2021-03-14,9.57178
2021-03-15,50.27707
2021-03-16,52.64483
2021-03-17,55.41561
2021-03-18,53.60201
2021-03-19,55.61712
2021-03-20,15.36523
2021-03-21,8.86649
2021-03-22,45.49118
2021-03-23,51.93954
2021-03-24,50.6801
2021-03-25,48.01007
2021-03-26,46.90176
2021-03-27,11.18387
2021-03-28,8.96725
2021-03-29,40.65491
2021-03-30,43.37531
2021-03-31,45.99496
2021-04-01,43.72795
2021-04-02,45.64231
2021-04-03,13.04785
2021-04-04,7.95969
2021-04-05,42.11586
2021-04-06,43.77833
2021-04-07,45.84382
2021-04-08,48.06045
2021-04-09,43.22418
2021-04-10,9.77329
2021-04-11,7.65743
2021-04-12,38.03526
2021-04-13,43.42569
2021-04-14,41.00755
2021-04-15,47.80856
2021-04-16,43.97984
2021-04-17,11.78841
2021-04-18,6.39798
2021-04-19,35.71788
2021-04-20,38.69017
2021-04-21,44.23173
2021-04-22,33.04785
2021-04-23,36.5743
2021-04-24,9.52141
2021-04-25,6.59949
2021-04-26,29.77329
2021-04-27,38.69017
2021-04-28,38.69017
2021-04-29,36.32241
2021-04-30,36.47355
2021-05-01,7.50629
2021-05-02,6.85138
2021-05-03,34.20654
2021-05-04,35.56675
2021-05-05,12.89672
2021-05-06,35.31486
2021-05-07,37.73299
2021-05-08,8.56423
2021-05-09,6.09571
2021-05-10,33.50125
2021-05-11,44.48362
2021-05-12,42.31738
2021-05-13,46.801
2021-05-14,38.94206
2021-05-15,9.37027
2021-05-16,6.801
2021-05-17,37.9345
2021-05-18,36.42317
2021-05-19,11.88916
2021-05-20,37.4811
2021-05-21,36.1209
2021-05-22,9.82367
2021-05-23,7.20403
2021-05-24,35.61712
2021-05-25,32.74559
2021-05-26,32.89672
2021-05-27,34.35768
2021-05-28,33.60201
2021-05-29,9.01763
2021-05-30,7.15365
2021-05-31,28.66498
2021-06-01,31.88916
2021-06-02,31.93954
2021-06-03,35.51637
2021-06-04,33.14861
2021-06-05,8.76574
2021-06-06,4.68513
2021-06-07,30.47858
2021-06-08,38.58942
2021-06-09,37.43073
2021-06-10,35.91939
2021-06-11,34.71032
2021-06-12,8.01007
2021-06-13,6.24685
2021-06-14,30.83123
2021-06-15,33.04785
2021-06-16,32.64483
2021-06-17,32.69521
2021-06-18,30.12594
2021-06-19,8.06045
2021-06-20,4.88664
2021-06-21,29.72292
2021-06-22,32.4937
2021-06-23,36.17128
2021-06-24,35.81863
2021-06-25,33.50125
2021-06-26,9.11838
2021-06-27,5.94458
2021-06-28,31.03274
2021-06-29,32.24181
2021-06-30,39.64735
2021-07-01,34.05541
2021-07-02,32.69521
2021-07-03,8.41309
2021-07-04,6.39798
2021-07-05,30.62972
2021-07-06,34.55919
2021-07-07,34.91183
2021-07-08,36.02015
2021-07-09,38.08564
2021-07-10,8.06045
2021-07-11,5.64231
2021-07-12,31.03274
2021-07-13,33.45088
2021-07-14,28.1612
2021-07-15,35.2141
2021-07-16,32.09068
2021-07-17,8.56423
2021-07-18,5.49118
2021-07-19,33.29974
2021-07-20,36.32241
2021-07-21,29.57178
2021-07-22,36.07052
2021-07-23,32.74559
2021-07-24,7.30478
2021-07-25,3.72795
2021-07-26,32.24181
2021-07-27,32.24181
2021-07-28,29.26952
2021-07-29,26.04534
2021-07-30,30.17632
2021-07-31,5.59193
2021-08-01,3.57682
2021-08-02,30.32745
2021-08-03,31.63727
2021-08-04,32.09068
2021-08-05,32.89672
2021-08-06,35.41561
2021-08-07,6.59949
2021-08-08,3.72795
2021-08-09,36.52392
2021-08-10,37.07808
2021-08-11,37.68261
2021-08-12,39.59697
2021-08-13,38.69017
2021-08-14,9.21914
2021-08-15,4.93702
2021-08-16,10.07556
2021-08-17,39.44584
2021-08-18,36.87657
2021-08-19,39.59697
2021-08-20,38.03526
2021-08-21,7.75818
2021-08-22,4.28211
2021-08-23,31.73803
2021-08-24,35.01259
2021-08-25,35.06297
2021-08-26,33.29974
2021-08-27,30.52896
2021-08-28,7.7078
2021-08-29,3.92947
2021-08-30,29.11838
2021-08-31,33.80352
2021-09-01,34.40806
2021-09-02,33.45088
2021-09-03,32.69521
2021-09-04,6.29722
2021-09-05,3.77833
2021-09-06,29.06801
2021-09-07,30.32745
2021-09-08,33.24937
2021-09-09,36.72544
2021-09-10,34.91183
2021-09-11,6.29722
2021-09-12,2.82115
2021-09-13,30.07556
2021-09-14,30.02518
2021-09-15,29.11838
2021-09-16,30.62972
2021-09-17,33.80352
2021-09-18,7.10327
2021-09-19,4.33249
2021-09-20,5.64231
2021-09-21,6.44836
2021-09-22,8.41309
2021-09-23,34.05541
2021-09-24,31.78841
2021-09-25,7.15365
2021-09-26,4.83627
2021-09-27,30.07556
2021-09-28,31.73803
2021-09-29,35.71788
2021-09-30,33.24937
2021-10-01,33.65239
2021-10-02,8.26196
2021-10-03,5.13853
2021-10-04,8.51385
2021-10-05,35.2141
2021-10-06,37.9345
2021-10-07,36.87657
2021-10-08,35.36523
2021-10-09,7.45591
2021-10-10,3.97984
2021-10-11,8.21158
2021-10-12,35.61712
2021-10-13,33.24937
2021-10-14,31.33501
2021-10-15,32.24181
2021-10-16,7.75818
2021-10-17,4.88664
2021-10-18,27.7078
2021-10-19,26.04534
2021-10-20,26.49874
2021-10-21,29.37027
2021-10-22,26.19647
2021-10-23,6.49874
2021-10-24,3.07304
2021-10-25,25.03778
2021-10-26,29.26952
2021-10-27,30.52896
2021-10-28,30.93198
2021-10-29,28.1612
2021-10-30,7.00251
2021-10-31,4.0806
2021-11-01,26.14609
2021-11-02,32.29219
2021-11-03,31.78841
2021-11-04,30.2267
2021-11-05,29.87405
2021-11-06,5.84382
2021-11-07,2.51889
2021-11-08,25.99496
2021-11-09,27.15365
2021-11-10,29.21914
2021-11-11,27.7078
2021-11-12,27.10327
2021-11-13,7.65743
2021-11-14,4.534
2021-11-15,25.49118
2021-11-16,27.7078
2021-11-17,24.48362
2021-11-18,26.64987
2021-11-19,25.69269
2021-11-20,5.8942
2021-11-21,3.07304
2021-11-22,30.17632
2021-11-23,28.31234
2021-11-24,28.06045
2021-11-25,26.44836
2021-11-26,25.13853
2021-11-27,6.85138
2021-11-28,4.13098
2021-11-29,29.31989
2021-11-30,33.75314
2021-12-01,33.90428
2021-12-02,34.60957
2021-12-03,28.76574
2021-12-04,6.44836
2021-12-05,3.87909
2021-12-06,25.8942
2021-12-07,30.07556
2021-12-08,29.62216
2021-12-09,30.02518
2021-12-10,28.21158
2021-12-11,6.54911
2021-12-12,4.23173
2021-12-13,26.85138
2021-12-14,29.82367
2021-12-15,26.49874
2021-12-16,28.6146
2021-12-17,25.59193
2021-12-18,5.59193
2021-12-19,3.6272
2021-12-20,24.38287
2021-12-21,28.36272
2021-12-22,24.58438
2021-12-23,28.81612
2021-12-24,27.80856
2021-12-25,4.68513
2021-12-26,4.23173
2021-12-27,24.78589
2021-12-28,26.64987
2021-12-29,24.48362
2021-12-30,28.91687
2021-12-31,11.1335
2022-01-01,3.57682
2022-01-02,3.32493
2022-01-03,28.46347
2022-01-04,25.8942
2022-01-05,29.67254
2022-01-06,31.83879
2022-01-07,29.16876
2022-01-08,7.10327
2022-01-09,5.69269
2022-01-10,29.62216
2022-01-11,30.17632
2022-01-12,32.14105
2022-01-13,32.74559
2022-01-14,27.35516
2022-01-15,6.85138
2022-01-16,5.49118
2022-01-17,27.10327
2022-01-18,29.21914
2022-01-19,33.65239
2022-01-20,29.92443
2022-01-21,33.35012
2022-01-22,8.36272
2022-01-23,5.08816
2022-01-24,31.68765
2022-01-25,37.63224
2022-01-26,37.68261
2022-01-27,53.55163
2022-01-28,44.03022
2022-01-29,9.62216
2022-01-30,4.43324
2022-01-31,7.00251
2022-02-01,9.26952
2022-02-02,11.93954
2022-02-03,33.19899
2022-02-04,34.65994
2022-02-05,9.21914
2022-02-06,3.92947
2022-02-07,32.34256
2022-02-08,31.63727
2022-02-09,31.48614
2022-02-10,32.9471
2022-02-11,31.18387
2022-02-12,6.90176
2022-02-13,3.12342
2022-02-14,29.37027
2022-02-15,32.44332
2022-02-16,31.63727
2022-02-17,34.40806
2022-02-18,30.37783
2022-02-19,7.00251
2022-02-20,3.82871
2022-02-21,29.82367
2022-02-22,30.88161
2022-02-23,30.32745
2022-02-24,41.3602
2022-02-25,34.15617
2022-02-26,8.26196
2022-02-27,4.0806
2022-02-28,25.8942
2022-03-01,9.67254
2022-03-02,29.97481
2022-03-03,28.26196
2022-03-04,30.27707
2022-03-05,9.06801
2022-03-06,3.42569
2022-03-07,26.3476
2022-03-08,30.37783
2022-03-09,9.62216
2022-03-10,29.92443
2022-03-11,28.96725
2022-03-12,8.66498
2022-03-13,4.78589
2022-03-14,26.49874
2022-03-15,30.17632
2022-03-16,28.46347
2022-03-17,31.68765
2022-03-18,30.93198
2022-03-19,7.40554
2022-03-20,4.0806
2022-03-21,21.61209
2022-03-22,28.46347
2022-03-23,25.39042
2022-03-24,27.35516
2022-03-25,24.68513
2022-03-26,5.28967
2022-03-27,2.61964
2022-03-28,23.57682
2022-03-29,26.70025
2022-03-30,26.75062
2022-03-31,24.9874
2022-04-01,23.07304
2022-04-02,5.23929
2022-04-03,4.93702
2022-04-04,22.11586
2022-04-05,21.15869
2022-04-06,21.41057
2022-04-07,22.31738
2022-04-08,20.40302
2022-04-09,5.23929
2022-04-10,3.47607
2022-04-11,20.30226
2022-04-12,20.95717
2022-04-13,25.08816
2022-04-14,23.02267
2022-04-15,20.40302
2022-04-16,4.534
2022-04-17,3.47607
2022-04-18,21.76322
2022-04-19,20.0
2022-04-20,21.96473
2022-04-21,23.37531
2022-04-22,22.06549
2022-04-23,5.64231
2022-04-24,3.92947
2022-04-25,23.72795
2022-04-26,23.87909
2022-04-27,26.59949
2022-04-28,27.15365
2022-04-29,25.28967
2022-04-30,6.3476
2022-05-01,2.87153
2022-05-02,22.31738
2022-05-03,25.4408
2022-05-04,23.42569
2022-05-05,8.46347
2022-05-06,23.57682
2022-05-07,5.23929
2022-05-08,3.42569
2022-05-09,21.91435
2022-05-10,26.19647
2022-05-11,24.63476
2022-05-12,28.81612
2022-05-13,24.0806
2022-05-14,6.59949
2022-05-15,3.97984
2022-05-16,21.10831
2022-05-17,20.05037
2022-05-18,21.46095
2022-05-19,26.70025
2022-05-20,23.22418
2022-05-21,5.74307
2022-05-22,5.49118
2022-05-23,20.10075
2022-05-24,23.1738
2022-05-25,19.49622
2022-05-26,22.87153
2022-05-27,20.4534
2022-05-28,5.18891
2022-05-29,4.23173
2022-05-30,18.13602
2022-05-31,20.60453
2022-06-01,5.94458
2022-06-02,18.48866
2022-06-03,20.25188
2022-06-04,5.74307
2022-06-05,3.57682
2022-06-06,5.18891
2022-06-07,18.99244
2022-06-08,19.14357
2022-06-09,19.24433
2022-06-10,20.0
2022-06-11,5.74307
2022-06-12,3.32493
2022-06-13,19.89924
2022-06-14,26.24685
2022-06-15,27.50629
2022-06-16,24.28211
2022-06-17,24.534
2022-06-18,6.64987
2022-06-19,2.77078
2022-06-20,23.77833
2022-06-21,21.51133
2022-06-22,24.88664
2022-06-23,28.36272
2022-06-24,24.68513
2022-06-25,6.59949
2022-06-26,4.23173
2022-06-27,23.77833
2022-06-28,24.0806
2022-06-29,23.72795
2022-06-30,21.41057
2022-07-01,23.32493
2022-07-02,5.13853
2022-07-03,2.77078
2022-07-04,23.1738
2022-07-05,24.33249
2022-07-06,23.67758
2022-07-07,25.13853
2022-07-08,22.56926
2022-07-09,5.84382
2022-07-10,3.27455
2022-07-11,22.46851
2022-07-12,20.70528
2022-07-13,24.58438
2022-07-14,22.56926
2022-07-15,24.48362
2022-07-16,5.4408
2022-07-17,3.32493
2022-07-18,20.9068
2022-07-19,23.67758
2022-07-20,19.44584
2022-07-21,20.4534
2022-07-22,21.51133
2022-07-23,5.49118
2022-07-24,3.02267
2022-07-25,18.69017
2022-07-26,17.73299
2022-07-27,18.18639
2022-07-28,20.50377
2022-07-29,17.88413
2022-07-30,4.93702
2022-07-31,2.82115
2022-08-01,15.6675
2022-08-02,17.98488
2022-08-03,16.5743
2022-08-04,17.17884
2022-08-05,18.48866
2022-08-06,5.94458
2022-08-07,2.87153
2022-08-08,15.86901
2022-08-09,17.73299
2022-08-10,16.72544
2022-08-11,17.22921
2022-08-12,17.0277
2022-08-13,4.0806
2022-08-14,3.12342
2022-08-15,4.23173
2022-08-16,16.42317
2022-08-17,15.51637
2022-08-18,14.35768
2022-08-19,17.9345
2022-08-20,4.88664
2022-08-21,2.61964
2022-08-22,15.36523
2022-08-23,16.87657
2022-08-24,16.42317
2022-08-25,17.38035
2022-08-26,18.99244
2022-08-27,4.78589
2022-08-28,2.31738
2022-08-29,19.24433
2022-08-30,17.63224
2022-08-31,18.18639
2022-09-01,16.32241
2022-09-02,17.17884
2022-09-03,4.03022
2022-09-04,2.92191
2022-09-05,15.51637
2022-09-06,15.81863
2022-09-07,18.63979
2022-09-08,16.22166
2022-09-09,4.83627
2022-09-10,3.22418
2022-09-11,2.82115
2022-09-12,3.97984
2022-09-13,18.03526
2022-09-14,22.46851
2022-09-15,20.20151
2022-09-16,19.84886
2022-09-17,4.68513
2022-09-18,3.32493
2022-09-19,16.77581
2022-09-20,18.18639
2022-09-21,16.27204
2022-09-22,23.42569
2022-09-23,21.15869
2022-09-24,5.39042
2022-09-25,3.12342
2022-09-26,24.88664
2022-09-27,27.15365
2022-09-28,24.83627
2022-09-29,23.37531
2022-09-30,24.9874
2022-10-01,4.78589
2022-10-02,3.82871
2022-10-03,5.84382
2022-10-04,20.75566
2022-10-05,23.87909
2022-10-06,21.3602
2022-10-07,21.10831
2022-10-08,4.48362
2022-10-09,2.67002
2022-10-10,7.30478
2022-10-11,22.87153
2022-10-12,22.41813
2022-10-13,22.61964
2022-10-14,20.40302
2022-10-15,5.84382
2022-10-16,3.97984
2022-10-17,28.41309
2022-10-18,28.66498
2022-10-19,23.27455
2022-10-20,21.91435
2022-10-21,19.89924
2022-10-22,4.68513
2022-10-23,3.27455
2022-10-24,18.28715
2022-10-25,20.05037
2022-10-26,20.70528
2022-10-27,22.31738
2022-10-28,22.267
2022-10-29,6.14609
2022-10-30,2.97229
2022-10-31,20.0
2022-11-01,22.21662
2022-11-02,22.36775
2022-11-03,23.32493
2022-11-04,20.60453
2022-11-05,4.9874
2022-11-06,3.27455
2022-11-07,19.89924
2022-11-08,22.56926
2022-11-09,27.15365
2022-11-10,22.267
2022-11-11,22.36775
2022-11-12,6.70025
2022-11-13,3.27455
2022-11-14,18.79093
2022-11-15,22.61964
2022-11-16,19.09319
2022-11-17,18.99244
2022-11-18,16.82619
2022-11-19,3.52644
2022-11-20,2.67002
2022-11-21,14.00503
2022-11-22,14.20654
2022-11-23,13.90428
2022-11-24,15.56675
2022-11-25,11.23425
2022-11-26,4.0806
2022-11-27,2.97229
2022-11-28,14.10579
2022-11-29,13.60201
2022-11-30,13.29974
2022-12-01,14.05541
2022-12-02,13.35012
2022-12-03,3.72795
2022-12-04,3.67758
2022-12-05,10.78085
2022-12-06,11.83879
2022-12-07,12.59445
2022-12-08,13.80352
2022-12-09,15.06297
2022-12-10,4.534
2022-12-11,2.41813
2022-12-12,12.39294
2022-12-13,13.35012
2022-12-14,13.55163
2022-12-15,14.55919
2022-12-16,13.35012
2022-12-17,4.68513
2022-12-18,2.67002
2022-12-19,12.89672
2022-12-20,12.59445
2022-12-21,14.05541
2022-12-22,12.24181
2022-12-23,13.75314
2022-12-24,4.0806
2022-12-25,1.46095
2022-12-26,12.9471
2022-12-27,12.79596
2022-12-28,14.25692
2022-12-29,13.60201
2022-12-30,8.11083
2022-12-31,2.77078
2023-01-01,2.36775
2023-01-02,13.8539
2023-01-03,15.16372
2023-01-04,13.8539
2023-01-05,17.27959
2023-01-06,15.61712
2023-01-07,3.92947
2023-01-08,2.21662
2023-01-09,13.80352
2023-01-10,15.61712
2023-01-11,14.00503
2023-01-12,16.62468
2023-01-13,15.91939
2023-01-14,4.68513
2023-01-15,3.07304
2023-01-16,15.76826
2023-01-17,14.15617
2023-01-18,11.78841
2023-01-19,14.45843
2023-01-20,11.18387
2023-01-21,2.82115
2023-01-22,1.8136
2023-01-23,2.31738
2023-01-24,4.0806
2023-01-25,14.35768
2023-01-26,15.96977
2023-01-27,14.65994
2023-01-28,3.67758
2023-01-29,1.56171
2023-01-30,15.06297
2023-01-31,14.25692
2023-02-01,15.51637
2023-02-02,15.41561
2023-02-03,13.8539
2023-02-04,3.77833
2023-02-05,2.267
2023-02-06,15.81863
2023-02-07,13.04785
2023-02-08,13.75314
2023-02-09,13.65239
2023-02-10,14.10579
2023-02-11,3.57682
2023-02-12,1.96473
2023-02-13,11.98992
2023-02-14,13.80352
2023-02-15,14.20654
2023-02-16,15.81863
2023-02-17,14.65994
2023-02-18,4.38287
2023-02-19,2.11586
2023-02-20,12.64483
2023-02-21,13.70277
2023-02-22,13.60201
2023-02-23,14.25692
2023-02-24,12.64483
2023-02-25,3.67758
2023-02-26,2.87153
2023-02-27,13.29974
2023-02-28,13.14861
2023-03-01,4.03022
2023-03-02,14.45843
2023-03-03,12.4937
2023-03-04,3.67758
2023-03-05,2.36775
2023-03-06,14.3073
2023-03-07,13.90428
2023-03-08,14.60957
2023-03-09,15.41561
2023-03-10,12.24181
2023-03-11,3.6272
2023-03-12,2.61964
2023-03-13,15.31486
2023-03-14,17.22921
2023-03-15,17.98488
2023-03-16,15.36523
2023-03-17,15.96977
2023-03-18,4.03022
2023-03-19,2.92191
2023-03-20,15.96977
2023-03-21,16.22166
2023-03-22,14.7607
2023-03-23,16.42317
2023-03-24,15.26448
2023-03-25,4.18136
2023-03-26,2.67002
2023-03-27,13.55163
2023-03-28,16.37279
2023-03-29,15.2141
2023-03-30,14.50881
2023-03-31,13.29974
2023-04-01,3.72795
2023-04-02,2.61964
2023-04-03,12.09068
2023-04-04,15.56675
2023-04-05,15.36523
2023-04-06,16.87657
2023-04-07,14.65994
2023-04-08,4.03022
2023-04-09,2.46851
2023-04-10,15.61712
2023-04-11,16.72544
2023-04-12,16.17128
2023-04-13,16.82619
2023-04-14,15.91939
2023-04-15,4.68513
2023-04-16,2.67002
2023-04-17,15.26448
2023-04-18,15.06297
2023-04-19,16.07052
2023-04-20,16.47355
2023-04-21,15.96977
2023-04-22,3.6272
2023-04-23,3.02267
2023-04-24,14.40806
2023-04-25,16.42317
2023-04-26,15.96977
2023-04-27,17.07808
2023-04-28,13.95465
2023-04-29,3.67758
2023-04-30,2.21662
2023-05-01,5.79345
2023-05-02,11.73803
2023-05-03,13.24937
2023-05-04,12.39294
2023-05-05,4.68513
2023-05-06,3.82871
2023-05-07,2.21662
2023-05-08,12.79596
2023-05-09,12.59445
2023-05-10,12.44332
2023-05-11,14.3073
2023-05-12,10.27707
2023-05-13,4.48362
2023-05-14,2.21662
2023-05-15,11.5869
2023-05-16,12.44332
2023-05-17,14.50881
2023-05-18,12.64483
2023-05-19,12.69521
2023-05-20,2.92191
2023-05-21,2.87153
2023-05-22,12.0403
2023-05-23,13.29974
2023-05-24,14.81108
2023-05-25,12.54408
2023-05-26,12.44332
2023-05-27,3.12342
2023-05-28,1.8136
2023-05-29,3.57682
