date,우리기술주가
2020-09-04,0.77905
2020-09-05,0.09968
2020-09-06,0.05907
2020-09-07,2.62147
2020-09-08,3.78821
2020-09-09,3.11992
2020-09-10,2.65101
2020-09-11,2.30025
2020-09-12,0.27691
2020-09-13,0.27691
2020-09-14,2.11564
2020-09-15,2.38886
2020-09-16,2.21163
2020-09-17,2.01595
2020-09-18,1.93841
2020-09-19,0.19937
2020-09-20,0.25845
2020-09-21,2.31871
2020-09-22,2.11933
2020-09-23,2.00856
2020-09-24,6.45768
2020-09-25,14.63594
2020-09-26,3.24915
2020-09-27,2.89839
2020-09-28,15.41869
2020-09-29,15.53684
2020-09-30,2.43686
2020-10-01,1.9901
2020-10-02,2.31871
2020-10-03,1.9901
2020-10-04,2.10456
2020-10-05,14.35533
2020-10-06,11.49387
2020-10-07,10.55235
2020-10-08,12.66061
2020-10-09,2.25594
2020-10-10,1.92364
2020-10-11,1.73164
2020-10-12,10.58189
2020-10-13,10.58189
2020-10-14,9.11608
2020-10-15,7.92718
2020-10-16,7.09644
2020-10-17,1.01166
2020-10-18,0.78644
2020-10-19,7.9678
2020-10-20,7.57642
2020-10-21,6.70875
2020-10-22,7.60965
2020-10-23,6.4946
2020-10-24,0.8529
2020-10-25,0.60552
2020-10-26,5.90385
2020-10-27,5.72662
2020-10-28,5.00295
2020-10-29,4.3125
2020-10-30,4.06513
2020-10-31,0.32491
2020-11-01,0.43937
2020-11-02,4.16112
2020-11-03,4.77403
2020-11-04,5.8817
2020-11-05,8.3481
2020-11-06,8.85393
2020-11-07,0.86767
2020-11-08,0.88243
2020-11-09,6.76783
2020-11-10,5.56047
2020-11-11,5.14325
2020-11-12,5.70447
2020-11-13,5.54201
2020-11-14,0.6129
2020-11-15,0.57598
2020-11-16,4.89587
2020-11-17,4.58204
2020-11-18,4.85157
2020-11-19,11.1468
2020-11-20,16.05375
2020-11-21,2.14887
2020-11-22,1.81657
2020-11-23,9.77329
2020-11-24,15.43715
2020-11-25,11.54925
2020-11-26,8.58809
2020-11-27,7.48043
2020-11-28,1.26643
2020-11-29,1.20366
2020-11-30,7.13336
2020-12-01,7.84226
2020-12-02,6.70875
2020-12-03,7.57273
2020-12-04,6.57583
2020-12-05,1.07812
2020-12-06,0.90459
2020-12-07,6.02939
2020-12-08,6.13277
2020-12-09,5.91493
2020-12-10,6.17707
2020-12-11,5.61216
2020-12-12,0.95259
2020-12-13,1.01535
2020-12-14,6.022
2020-12-15,5.69709
2020-12-16,4.98818
2020-12-17,5.70447
2020-12-18,4.91064
2020-12-19,0.7569
2020-12-20,0.65721
2020-12-21,4.3162
2020-12-22,4.13897
2020-12-23,4.0319
2020-12-24,3.76975
2020-12-25,0.67567
2020-12-26,0.60552
2020-12-27,0.6609
2020-12-28,4.77403
2020-12-29,4.88111
2020-12-30,4.83311
2020-12-31,1.07074
2021-01-01,0.66829
2021-01-02,0.67198
2021-01-03,0.88613
2021-01-04,5.08787
2021-01-05,5.21341
2021-01-06,4.78142
2021-01-07,4.99187
2021-01-08,5.31679
2021-01-09,0.95997
2021-01-10,0.88982
2021-01-11,4.70019
2021-01-12,4.34573
2021-01-13,4.63373
2021-01-14,3.82882
2021-01-15,3.73652
2021-01-16,0.51321
2021-01-17,0.65721
2021-01-18,3.91005
2021-01-19,4.66696
2021-01-20,4.72234
2021-01-21,4.54511
2021-01-22,3.94697
2021-01-23,0.70152
2021-01-24,0.54644
2021-01-25,3.91374
2021-01-26,3.64421
2021-01-27,3.46699
2021-01-28,2.99438
2021-01-29,2.89469
2021-01-30,0.50583
2021-01-31,0.46521
2021-02-01,3.35253
2021-02-02,3.95436
2021-02-03,3.53345
2021-02-04,3.20484
2021-02-05,8.37763
2021-02-06,1.30335
2021-02-07,1.10766
2021-02-08,7.36966
2021-02-09,6.73829
2021-02-10,4.34573
2021-02-11,0.49844
2021-02-12,0.67198
2021-02-13,0.57229
2021-02-14,0.79382
2021-02-15,5.11741
2021-02-16,4.72972
2021-02-17,8.03795
2021-02-18,10.82188
2021-02-19,6.91921
2021-02-20,1.33658
2021-02-21,0.78274
2021-02-22,6.04415
2021-02-23,4.98818
2021-02-24,5.48294
2021-02-25,4.72603
2021-02-26,4.29774
2021-02-27,0.72736
2021-02-28,0.46891
2021-03-01,0.62767
2021-03-02,4.60788
2021-03-03,4.0282
2021-03-04,4.46389
2021-03-05,3.92482
2021-03-06,0.73475
2021-03-07,0.54644
2021-03-08,3.82882
2021-03-09,3.59991
2021-03-10,5.08418
2021-03-11,5.35371
2021-03-12,6.01462
2021-03-13,2.01595
2021-03-14,1.52488
2021-03-15,6.84536
2021-03-16,5.32786
2021-03-17,5.74878
2021-03-18,5.91123
2021-03-19,4.74819
2021-03-20,0.98951
2021-03-21,0.83813
2021-03-22,4.72234
2021-03-23,4.87741
2021-03-24,4.2682
2021-03-25,4.29774
2021-03-26,4.11682
2021-03-27,0.74213
2021-03-28,0.73844
2021-03-29,4.10205
2021-03-30,4.20912
2021-03-31,5.13218
2021-04-01,4.61896
2021-04-02,4.33835
2021-04-03,0.92305
2021-04-04,0.78274
2021-04-05,4.47865
2021-04-06,4.67065
2021-04-07,6.23984
2021-04-08,5.50878
2021-04-09,6.10323
2021-04-10,1.19627
2021-04-11,0.95997
2021-04-12,5.70447
2021-04-13,8.07857
2021-04-14,8.04164
2021-04-15,7.16659
2021-04-16,5.92231
2021-04-17,0.98212
2021-04-18,0.84182
2021-04-19,5.76355
2021-04-20,5.32786
2021-04-21,4.39743
2021-04-22,5.13956
2021-04-23,4.27558
2021-04-24,0.72367
2021-04-25,0.55752
2021-04-26,4.95126
2021-04-27,3.92482
2021-04-28,3.77344
2021-04-29,3.68483
2021-04-30,3.6996
2021-05-01,0.50952
2021-05-02,0.45783
2021-05-03,3.81036
2021-05-04,3.73652
2021-05-05,0.8049
2021-05-06,4.96603
2021-05-07,4.69649
2021-05-08,0.60183
2021-05-09,0.50952
2021-05-10,3.99867
2021-05-11,3.24545
2021-05-12,3.14207
2021-05-13,3.24176
2021-05-14,3.04977
2021-05-15,0.6166
2021-05-16,0.45045
2021-05-17,3.04238
2021-05-18,2.75439
2021-05-19,0.55014
2021-05-20,3.64421
2021-05-21,4.70019
2021-05-22,1.76118
2021-05-23,1.6098
2021-05-24,7.14443
2021-05-25,5.20233
2021-05-26,6.70137
2021-05-27,7.78688
2021-05-28,5.74878
2021-05-29,1.15566
2021-05-30,1.75749
2021-05-31,8.20041
2021-06-01,6.86013
2021-06-02,8.11549
2021-06-03,7.12967
2021-06-04,23.16866
2021-06-05,6.10323
2021-06-06,6.86752
2021-06-07,55.6897
2021-06-08,100.0
2021-06-09,68.46477
2021-06-10,48.68557
2021-06-11,34.18254
2021-06-12,5.71185
2021-06-13,4.95495
2021-06-14,26.48427
2021-06-15,25.46152
2021-06-16,36.64894
2021-06-17,26.63195
2021-06-18,26.48057
2021-06-19,4.63003
2021-06-20,4.10574
2021-06-21,25.52429
2021-06-22,23.13543
2021-06-23,19.61305
2021-06-24,20.37365
2021-06-25,18.39462
2021-06-26,2.63993
2021-06-27,2.28548
2021-06-28,15.33008
2021-06-29,20.42534
2021-06-30,19.31398
2021-07-01,15.66607
2021-07-02,15.52577
2021-07-03,2.23379
2021-07-04,1.90887
2021-07-05,44.53182
2021-07-06,63.15167
2021-07-07,44.50228
2021-07-08,32.51366
2021-07-09,33.77639
2021-07-10,6.56476
2021-07-11,5.35002
2021-07-12,31.69768
2021-07-13,26.1815
2021-07-14,22.37852
2021-07-15,48.68926
2021-07-16,33.29641
2021-07-17,3.72913
2021-07-18,3.92851
2021-07-19,34.65514
2021-07-20,39.59902
2021-07-21,28.29714
2021-07-22,26.22212
2021-07-23,23.46034
2021-07-24,2.66208
2021-07-25,2.24856
2021-07-26,24.18771
2021-07-27,22.18653
2021-07-28,18.88568
2021-07-29,17.34603
2021-07-30,18.56446
2021-07-31,2.26702
2021-08-01,1.79072
2021-08-02,16.96942
2021-08-03,14.59902
2021-08-04,17.7854
2021-08-05,17.61925
2021-08-06,15.6993
2021-08-07,1.76487
2021-08-08,1.80918
2021-08-09,16.54113
2021-08-10,15.86176
2021-08-11,13.69073
2021-08-12,14.24088
2021-08-13,12.31723
2021-08-14,1.5138
2021-08-15,1.23689
2021-08-16,2.39624
2021-08-17,12.45015
2021-08-18,12.62738
2021-08-19,11.18372
2021-08-20,11.39048
2021-08-21,1.48796
2021-08-22,1.15566
2021-08-23,13.34736
2021-08-24,14.08211
2021-08-25,11.88893
2021-08-26,10.96219
2021-08-27,10.69635
2021-08-28,1.24427
2021-08-29,1.0412
2021-08-30,10.97326
2021-08-31,9.88037
2021-09-01,16.23836
2021-09-02,21.07148
2021-09-03,15.49992
2021-09-04,1.69841
2021-09-05,1.64672
2021-09-06,15.43346
2021-09-07,18.27647
2021-09-08,12.84522
2021-09-09,12.38
2021-09-10,10.82188
2021-09-11,1.23689
2021-09-12,0.94889
2021-09-13,9.78806
2021-09-14,11.11357
2021-09-15,11.16526
2021-09-16,13.25875
2021-09-17,12.70861
2021-09-18,1.28489
2021-09-19,1.00428
2021-09-20,0.76428
2021-09-21,0.77167
2021-09-22,0.9452
2021-09-23,12.19908
2021-09-24,10.28651
2021-09-25,1.2295
2021-09-26,1.03751
2021-09-27,10.43789
2021-09-28,10.82927
2021-09-29,9.76222
2021-09-30,9.37453
2021-10-01,8.15979
2021-10-02,1.61349
2021-10-03,1.17043
2021-10-04,1.80549
2021-10-05,9.54438
2021-10-06,9.07177
2021-10-07,9.23054
2021-10-08,8.42194
2021-10-09,0.90828
2021-10-10,0.71998
2021-10-11,1.0892
2021-10-12,8.37763
2021-10-13,12.11416
2021-10-14,12.12154
2021-10-15,18.81184
2021-10-16,2.78762
2021-10-17,2.34086
2021-10-18,17.22049
2021-10-19,13.27351
2021-10-20,11.22064
2021-10-21,14.03411
2021-10-22,13.19598
2021-10-23,1.82395
2021-10-24,1.3255
2021-10-25,21.99453
2021-10-26,18.87461
2021-10-27,13.89381
2021-10-28,12.74184
2021-10-29,11.31664
2021-10-30,1.60242
2021-10-31,1.42888
2021-11-01,11.75601
2021-11-02,13.25875
2021-11-03,12.71968
2021-11-04,20.6801
2021-11-05,17.57125
2021-11-06,2.97223
2021-11-07,2.26702
2021-11-08,15.49992
2021-11-09,16.57805
2021-11-10,12.86368
2021-11-11,11.73017
2021-11-12,12.11416
2021-11-13,1.58396
2021-11-14,1.49904
2021-11-15,11.04711
2021-11-16,10.04282
2021-11-17,12.29138
2021-11-18,11.53448
2021-11-19,10.87727
2021-11-20,1.63934
2021-11-21,2.50332
2021-11-22,11.53817
2021-11-23,10.34559
2021-11-24,10.16836
2021-11-25,9.24531
2021-11-26,8.77639
2021-11-27,1.24796
2021-11-28,1.05597
2021-11-29,9.42992
2021-11-30,9.48161
2021-12-01,10.48958
2021-12-02,9.68099
2021-12-03,8.43302
2021-12-04,1.10397
2021-12-05,1.17412
2021-12-06,9.47422
2021-12-07,8.35179
2021-12-08,8.61394
2021-12-09,8.36287
2021-12-10,7.64658
2021-12-11,1.12243
2021-12-12,0.92305
2021-12-13,7.50996
2021-12-14,6.84906
2021-12-15,6.9709
2021-12-16,7.0669
2021-12-17,6.53891
2021-12-18,0.87505
2021-12-19,0.87136
2021-12-20,6.8306
2021-12-21,6.90813
2021-12-22,7.7795
2021-12-23,7.35489
2021-12-24,7.14074
2021-12-25,0.91936
2021-12-26,0.8972
2021-12-27,6.76414
2021-12-28,7.16659
2021-12-29,7.57642
2021-12-30,6.59799
2021-12-31,1.86087
2022-01-01,0.71629
2022-01-02,0.80121
2022-01-03,9.45945
2022-01-04,8.66194
2022-01-05,14.12272
2022-01-06,10.34189
2022-01-07,8.9647
2022-01-08,1.11874
2022-01-09,1.37719
2022-01-10,36.43848
2022-01-11,27.47378
2022-01-12,20.64318
2022-01-13,16.08329
2022-01-14,13.61689
2022-01-15,2.39255
2022-01-16,1.83503
2022-01-17,13.84581
2022-01-18,12.50553
2022-01-19,14.09319
2022-01-20,11.83724
2022-01-21,11.20218
2022-01-22,1.64672
2022-01-23,1.47688
2022-01-24,10.26436
2022-01-25,10.2939
2022-01-26,15.66976
2022-01-27,12.5683
2022-01-28,11.68217
2022-01-29,1.91626
2022-01-30,1.34027
2022-01-31,0.95997
2022-02-01,1.3255
2022-02-02,1.52857
2022-02-03,11.9997
2022-02-04,12.49815
2022-02-05,1.87195
2022-02-06,2.26332
2022-02-07,13.56151
2022-02-08,12.74184
2022-02-09,12.49815
2022-02-10,10.88465
2022-02-11,8.92778
2022-02-12,1.28489
2022-02-13,1.17781
2022-02-14,8.92408
2022-02-15,9.61453
2022-02-16,15.607
2022-02-17,12.49446
2022-02-18,13.15167
2022-02-19,2.18948
2022-02-20,1.54703
2022-02-21,12.57938
2022-02-22,10.69635
2022-02-23,10.33451
2022-02-24,10.10928
2022-02-25,13.10736
2022-02-26,4.09466
2022-02-27,3.41899
2022-02-28,36.28341
2022-03-01,6.73091
2022-03-02,27.78762
2022-03-03,24.23201
2022-03-04,20.94594
2022-03-05,3.09776
2022-03-06,3.04238
2022-03-07,18.75646
2022-03-08,19.13675
2022-03-09,3.06084
2022-03-10,35.93634
2022-03-11,42.1245
2022-03-12,8.35917
2022-03-13,8.3961
2022-03-14,49.59385
2022-03-15,35.75542
2022-03-16,39.5621
2022-03-17,34.10131
2022-03-18,30.73032
2022-03-19,5.35371
2022-03-20,4.3125
2022-03-21,30.07679
2022-03-22,26.75749
2022-03-23,40.223
2022-03-24,36.29818
2022-03-25,29.05774
2022-03-26,4.87372
2022-03-27,3.87682
2022-03-28,24.60124
2022-03-29,25.5686
2022-03-30,24.67139
2022-03-31,24.10279
2022-04-01,24.20617
2022-04-02,3.55191
2022-04-03,2.98331
2022-04-04,24.86338
2022-04-05,20.31826
2022-04-06,18.67523
2022-04-07,17.89986
2022-04-08,17.68941
2022-04-09,2.43686
2022-04-10,2.04918
2022-04-11,16.09068
2022-04-12,15.64392
2022-04-13,16.89558
2022-04-14,15.88022
2022-04-15,13.36213
2022-04-16,2.01964
2022-04-17,1.97902
2022-04-18,16.0796
2022-04-19,13.9455
2022-04-20,12.91537
2022-04-21,31.33953
2022-04-22,21.40008
2022-04-23,2.52547
2022-04-24,2.11194
2022-04-25,19.53182
2022-04-26,19.80505
2022-04-27,16.75527
2022-04-28,17.04696
2022-04-29,19.59828
2022-04-30,2.47747
2022-05-01,2.11933
2022-05-02,17.12819
2022-05-03,27.52178
2022-05-04,24.59016
2022-05-05,3.87682
2022-05-06,21.36316
2022-05-07,3.09407
2022-05-08,2.65839
2022-05-09,24.808
2022-05-10,20.87948
2022-05-11,17.71894
2022-05-12,17.81494
2022-05-13,18.19524
2022-05-14,2.60301
2022-05-15,2.18948
2022-05-16,18.2617
2022-05-17,16.91404
2022-05-18,15.61807
2022-05-19,14.27041
2022-05-20,26.53226
2022-05-21,5.81893
2022-05-22,5.9297
2022-05-23,30.41278
2022-05-24,24.45724
2022-05-25,20.18165
2022-05-26,18.98537
2022-05-27,20.18534
2022-05-28,3.31561
2022-05-29,2.80608
2022-05-30,20.33673
2022-05-31,20.84256
2022-06-01,3.34145
2022-06-02,21.27086
2022-06-03,17.28695
2022-06-04,1.91995
2022-06-05,1.57288
2022-06-06,2.14148
2022-06-07,14.13011
2022-06-08,27.4147
2022-06-09,23.80002
2022-06-10,19.31029
2022-06-11,2.07871
2022-06-12,1.90518
2022-06-13,16.19406
2022-06-14,18.43154
2022-06-15,15.42608
2022-06-16,16.37867
2022-06-17,14.96086
2022-06-18,2.09348
2022-06-19,1.73164
2022-06-20,15.05316
2022-06-21,15.47408
2022-06-22,16.55959
2022-06-23,25.11076
2022-06-24,19.57982
2022-06-25,1.94949
2022-06-26,1.62826
2022-06-27,21.30039
2022-06-28,20.96071
2022-06-29,26.4215
2022-06-30,37.21385
2022-07-01,25.88243
2022-07-02,2.795
2022-07-03,2.4147
2022-07-04,21.30039
2022-07-05,21.34839
2022-07-06,19.14045
2022-07-07,24.35386
2022-07-08,19.48382
2022-07-09,1.76487
2022-07-10,1.43996
2022-07-11,15.91345
2022-07-12,14.0415
2022-07-13,13.87904
2022-07-14,13.91227
2022-07-15,13.22182
2022-07-16,1.49165
2022-07-17,1.26273
2022-07-18,15.66238
2022-07-19,15.09378
2022-07-20,15.51469
2022-07-21,14.36641
2022-07-22,16.27529
2022-07-23,2.32978
2022-07-24,1.84241
2022-07-25,14.90547
2022-07-26,14.20026
2022-07-27,14.00827
2022-07-28,14.1338
2022-07-29,13.19229
2022-07-30,1.29966
2022-07-31,1.05228
2022-08-01,12.50184
2022-08-02,12.21016
2022-08-03,11.92586
2022-08-04,11.73386
2022-08-05,11.24649
2022-08-06,1.24058
2022-08-07,1.04858
2022-08-08,12.9486
2022-08-09,11.31664
2022-08-10,13.94181
2022-08-11,17.71156
2022-08-12,15.20454
2022-08-13,1.87933
2022-08-14,1.15566
2022-08-15,1.6578
2022-08-16,15.27839
2022-08-17,17.02481
2022-08-18,16.16821
2022-08-19,13.8015
2022-08-20,1.67995
2022-08-21,1.26273
2022-08-22,12.89691
2022-08-23,13.83842
2022-08-24,13.04829
2022-08-25,16.88819
2022-08-26,18.39831
2022-08-27,1.68734
2022-08-28,1.32919
2022-08-29,13.49136
2022-08-30,12.5203
2022-08-31,11.78186
2022-09-01,10.65942
2022-09-02,10.99542
2022-09-03,0.98212
2022-09-04,0.84182
2022-09-05,9.98006
2022-09-06,10.09821
2022-09-07,9.02008
2022-09-08,8.90193
2022-09-09,0.81228
2022-09-10,0.67567
2022-09-11,0.68306
2022-09-12,1.05228
2022-09-13,11.40525
2022-09-14,8.67301
2022-09-15,8.9167
2022-09-16,8.65086
2022-09-17,0.94151
2022-09-18,0.68306
2022-09-19,8.52532
2022-09-20,8.38871
2022-09-21,8.13395
2022-09-22,8.0601
2022-09-23,7.41027
2022-09-24,0.81967
2022-09-25,0.67936
2022-09-26,7.46935
2022-09-27,8.14133
2022-09-28,7.72042
2022-09-29,9.06808
2022-09-30,7.63919
2022-10-01,0.69413
2022-10-02,0.53906
2022-10-03,0.75321
2022-10-04,8.68778
2022-10-05,7.34381
2022-10-06,7.95672
2022-10-07,7.24412
2022-10-08,0.5206
2022-10-09,0.43568
2022-10-10,0.62767
2022-10-11,7.57273
2022-10-12,7.48043
2022-10-13,7.15182
2022-10-14,7.71673
2022-10-15,0.9009
2022-10-16,0.59075
2022-10-17,8.32594
2022-10-18,7.38812
2022-10-19,7.14443
2022-10-20,9.41146
2022-10-21,7.17397
2022-10-22,0.70521
2022-10-23,0.54275
2022-10-24,7.28843
2022-10-25,7.55427
2022-10-26,7.13336
2022-10-27,7.33643
2022-10-28,6.65337
2022-10-29,0.8049
2022-10-30,0.52798
2022-10-31,7.24782
2022-11-01,13.76089
2022-11-02,9.76222
2022-11-03,11.30187
2022-11-04,9.24531
2022-11-05,0.73475
2022-11-06,0.63136
2022-11-07,8.61394
2022-11-08,9.17885
2022-11-09,11.25018
2022-11-10,15.44085
2022-11-11,13.05937
2022-11-12,1.16304
2022-11-13,1.06335
2022-11-14,10.95849
2022-11-15,9.95052
2022-11-16,11.03603
2022-11-17,10.0539
2022-11-18,8.7727
2022-11-19,0.9452
2022-11-20,0.66459
2022-11-21,7.34381
2022-11-22,8.7727
2022-11-23,7.98626
2022-11-24,8.32225
2022-11-25,6.9709
2022-11-26,0.72367
2022-11-27,0.66829
2022-11-28,6.5426
2022-11-29,6.99305
2022-11-30,6.91182
2022-12-01,6.87859
2022-12-02,5.85216
2022-12-03,0.43937
2022-12-04,0.39875
2022-12-05,6.36907
2022-12-06,5.37586
2022-12-07,5.67124
2022-12-08,5.47186
2022-12-09,6.07369
2022-12-10,0.55752
2022-12-11,0.40614
2022-12-12,6.166
2022-12-13,6.68291
2022-12-14,7.03367
2022-12-15,8.27425
2022-12-16,6.26938
2022-12-17,0.49106
2022-12-18,0.35445
2022-12-19,5.40171
2022-12-20,5.37586
2022-12-21,5.56417
2022-12-22,5.81524
2022-12-23,4.80357
2022-12-24,0.4726
2022-12-25,0.40983
2022-12-26,5.46448
2022-12-27,5.926
2022-12-28,6.90444
2022-12-29,5.86324
2022-12-30,1.80549
2022-12-31,0.39875
2023-01-01,0.46891
2023-01-02,5.91493
2023-01-03,6.14015
2023-01-04,6.63491
2023-01-05,5.86324
2023-01-06,5.95185
2023-01-07,0.58337
2023-01-08,0.48368
2023-01-09,7.94195
2023-01-10,8.3924
2023-01-11,12.33938
2023-01-12,11.64525
2023-01-13,11.41264
2023-01-14,1.55811
2023-01-15,1.77964
2023-01-16,14.87963
2023-01-17,10.02067
2023-01-18,8.63609
2023-01-19,8.80593
2023-01-20,7.53212
2023-01-21,0.84551
2023-01-22,0.63506
2023-01-23,0.71259
2023-01-24,0.88243
2023-01-25,11.21695
2023-01-26,9.35607
2023-01-27,11.2871
2023-01-28,2.09717
2023-01-29,2.38517
2023-01-30,13.25136
2023-01-31,13.14059
2023-02-01,11.21326
2023-02-02,10.58189
2023-02-03,9.30069
2023-02-04,1.1372
2023-02-05,1.03751
2023-02-06,8.00841
2023-02-07,7.4952
2023-02-08,7.47673
2023-02-09,6.98198
2023-02-10,6.48353
2023-02-11,0.93413
2023-02-12,0.78644
2023-02-13,7.20351
2023-02-14,9.98744
2023-02-15,8.60655
2023-02-16,9.12715
2023-02-17,6.8749
2023-02-18,0.91936
2023-02-19,0.65721
2023-02-20,8.10072
2023-02-21,8.51794
2023-02-22,7.05213
2023-02-23,6.67922
2023-02-24,6.22507
2023-02-25,0.82336
2023-02-26,0.6129
2023-02-27,5.74139
2023-02-28,5.66755
2023-03-01,0.93413
2023-03-02,5.96293
2023-03-03,5.10264
2023-03-04,0.59075
2023-03-05,0.54275
2023-03-06,5.95554
2023-03-07,5.49401
2023-03-08,5.23556
2023-03-09,9.0127
2023-03-10,6.82321
2023-03-11,0.63506
2023-03-12,0.51691
2023-03-13,6.47245
2023-03-14,5.53094
2023-03-15,7.00782
2023-03-16,7.67611
2023-03-17,6.64599
2023-03-18,0.66459
2023-03-19,0.60921
2023-03-20,6.29153
2023-03-21,5.57155
2023-03-22,5.2614
2023-03-23,4.94387
2023-03-24,5.18018
2023-03-25,0.48368
2023-03-26,0.44675
2023-03-27,4.89957
2023-03-28,5.78939
2023-03-29,5.878
2023-03-30,6.35061
2023-03-31,6.86013
2023-04-01,0.87874
2023-04-02,0.77536
2023-04-03,6.214
2023-04-04,6.22876
2023-04-05,5.75985
2023-04-06,4.88111
2023-04-07,4.94757
2023-04-08,0.53537
2023-04-09,0.42829
2023-04-10,5.01403
2023-04-11,5.66386
2023-04-12,7.95303
2023-04-13,7.90872
2023-04-14,7.23674
2023-04-15,0.82336
2023-04-16,0.79751
2023-04-17,20.28134
2023-04-18,16.31959
2023-04-19,12.46123
2023-04-20,14.87594
2023-04-21,11.25756
2023-04-22,1.69103
2023-04-23,1.50273
2023-04-24,10.50804
2023-04-25,10.64835
2023-04-26,8.46625
2023-04-27,8.3961
2023-04-28,7.06321
2023-04-29,1.09658
2023-04-30,0.76428
2023-05-01,1.84241
2023-05-02,7.94934
2023-05-03,6.53891
2023-05-04,7.08167
2023-05-05,1.22581
2023-05-06,0.9009
2023-05-07,0.8529
2023-05-08,6.4946
2023-05-09,5.67862
2023-05-10,6.52414
2023-05-11,7.22936
2023-05-12,5.49032
2023-05-13,0.6166
2023-05-14,0.64613
2023-05-15,5.61955
2023-05-16,6.81214
2023-05-17,6.31369
2023-05-18,6.93029
2023-05-19,7.34751
2023-05-20,1.17781
2023-05-21,1.18889
2023-05-22,7.21089
2023-05-23,6.08108
2023-05-24,6.48353
2023-05-25,5.4054
2023-05-26,5.2614
2023-05-27,0.63506
2023-05-28,0.59813
2023-05-29,0.88613
