date,소득세법
2021-10-21,39.78328
2021-10-22,29.41176
2021-10-23,9.90712
2021-10-24,10.44891
2021-10-25,36.3777
2021-10-26,41.09907
2021-10-27,41.09907
2021-10-28,39.24148
2021-10-29,33.51393
2021-10-30,9.28792
2021-10-31,9.44272
2021-11-01,41.33126
2021-11-02,43.49845
2021-11-03,42.49226
2021-11-04,41.40866
2021-11-05,34.13312
2021-11-06,9.05572
2021-11-07,10.29411
2021-11-08,41.17647
2021-11-09,42.87925
2021-11-10,40.78947
2021-11-11,46.05263
2021-11-12,42.72445
2021-11-13,9.36532
2021-11-14,10.60371
2021-11-15,43.57585
2021-11-16,46.20743
2021-11-17,46.13003
2021-11-18,44.27244
2021-11-19,32.43034
2021-11-20,9.59752
2021-11-21,9.59752
2021-11-22,47.05882
2021-11-23,44.04024
2021-11-24,50.61919
2021-11-25,49.3034
2021-11-26,54.17956
2021-11-27,11.9969
2021-11-28,11.06811
2021-11-29,51.47058
2021-11-30,59.13312
2021-12-01,53.01857
2021-12-02,63.69969
2021-12-03,53.48297
2021-12-04,13.15789
2021-12-05,14.16408
2021-12-06,52.32198
2021-12-07,58.43653
2021-12-08,58.59133
2021-12-09,54.79876
2021-12-10,41.25386
2021-12-11,14.62848
2021-12-12,12.3065
2021-12-13,45.74303
2021-12-14,48.21981
2021-12-15,52.94117
2021-12-16,52.08978
2021-12-17,40.63467
2021-12-18,10.83591
2021-12-19,11.7647
2021-12-20,52.08978
2021-12-21,55.41795
2021-12-22,51.93498
2021-12-23,50.38699
2021-12-24,37.69349
2021-12-25,8.20433
2021-12-26,10.29411
2021-12-27,47.21362
2021-12-28,49.613
2021-12-29,55.80495
2021-12-30,46.28482
2021-12-31,24.4582
2022-01-01,8.59133
2022-01-02,11.14551
2022-01-03,46.13003
2022-01-04,53.48297
2022-01-05,58.35913
2022-01-06,56.19195
2022-01-07,54.17956
2022-01-08,11.14551
2022-01-09,13.77708
2022-01-10,53.25077
2022-01-11,58.35913
2022-01-12,58.90092
2022-01-13,54.95356
2022-01-14,45.89783
2022-01-15,13.46749
2022-01-16,13.39009
2022-01-17,70.66563
2022-01-18,82.43034
2022-01-19,80.10835
2022-01-20,77.16718
2022-01-21,72.29102
2022-01-22,17.80185
2022-01-23,16.95046
2022-01-24,80.18575
2022-01-25,78.71517
2022-01-26,72.67801
2022-01-27,73.45201
2022-01-28,49.613
2022-01-29,12.92569
2022-01-30,11.6099
2022-01-31,10.75851
2022-02-01,8.43653
2022-02-02,12.4613
2022-02-03,61.7647
2022-02-04,58.20433
2022-02-05,15.09287
2022-02-06,15.40247
2022-02-07,63.00309
2022-02-08,65.24767
2022-02-09,64.16408
2022-02-10,66.09907
2022-02-11,52.16718
2022-02-12,12.53869
2022-02-13,11.4551
2022-02-14,58.43653
2022-02-15,60.91331
2022-02-16,59.21052
2022-02-17,56.50154
2022-02-18,51.00619
2022-02-19,11.8421
2022-02-20,9.67492
2022-02-21,60.52631
2022-02-22,65.55727
2022-02-23,60.83591
2022-02-24,64.24148
2022-02-25,54.79876
2022-02-26,10.29411
2022-02-27,10.21671
2022-02-28,50.77399
2022-03-01,11.8421
2022-03-02,52.39938
2022-03-03,51.47058
2022-03-04,42.02786
2022-03-05,9.21052
2022-03-06,10.44891
2022-03-07,53.48297
2022-03-08,57.73993
2022-03-09,11.9195
2022-03-10,49.9226
2022-03-11,32.89473
2022-03-12,10.60371
2022-03-13,12.69349
2022-03-14,40.01547
2022-03-15,41.02167
2022-03-16,42.87925
2022-03-17,35.37151
2022-03-18,31.65634
2022-03-19,9.21052
2022-03-20,11.3003
2022-03-21,35.44891
2022-03-22,37.53869
2022-03-23,39.39628
2022-03-24,39.39628
2022-03-25,35.44891
2022-03-26,10.91331
2022-03-27,10.99071
2022-03-28,43.65325
2022-03-29,38.77708
2022-03-30,49.5356
2022-03-31,48.14241
2022-04-01,32.43034
2022-04-02,10.06191
2022-04-03,12.4613
2022-04-04,44.65944
2022-04-05,47.21362
2022-04-06,46.43962
2022-04-07,49.9226
2022-04-08,38.62229
2022-04-09,9.44272
2022-04-10,9.05572
2022-04-11,42.87925
2022-04-12,39.78328
2022-04-13,44.27244
2022-04-14,40.71207
2022-04-15,30.80495
2022-04-16,10.29411
2022-04-17,11.9969
2022-04-18,42.95665
2022-04-19,41.09907
2022-04-20,43.88544
2022-04-21,42.26006
2022-04-22,37.2291
2022-04-23,8.97832
2022-04-24,9.36532
2022-04-25,45.66563
2022-04-26,46.51702
2022-04-27,44.11764
2022-04-28,48.14241
2022-04-29,33.90092
2022-04-30,11.4551
2022-05-01,11.7647
2022-05-02,53.25077
2022-05-03,53.48297
2022-05-04,58.90092
2022-05-05,12.4613
2022-05-06,35.52631
2022-05-07,11.9969
2022-05-08,11.7647
2022-05-09,66.95046
2022-05-10,74.3808
2022-05-11,66.64086
2022-05-12,53.32817
2022-05-13,49.4582
2022-05-14,13.00309
2022-05-15,14.55108
2022-05-16,55.49535
2022-05-17,59.75232
2022-05-18,61.7647
2022-05-19,57.35294
2022-05-20,57.12074
2022-05-21,14.39628
2022-05-22,15.17027
2022-05-23,51.47058
2022-05-24,66.40866
2022-05-25,60.83591
2022-05-26,65.40247
2022-05-27,53.86996
2022-05-28,10.99071
2022-05-29,14.00928
2022-05-30,56.26934
2022-05-31,47.05882
2022-06-01,10.21671
2022-06-02,34.13312
2022-06-03,29.64396
2022-06-04,10.06191
2022-06-05,7.89473
2022-06-06,10.75851
2022-06-07,38.62229
2022-06-08,38.31269
2022-06-09,40.86687
2022-06-10,37.84829
2022-06-11,8.82352
2022-06-12,8.12693
2022-06-13,38.54489
2022-06-14,43.18885
2022-06-15,42.33746
2022-06-16,45.35603
2022-06-17,39.31888
2022-06-18,8.82352
2022-06-19,8.97832
2022-06-20,44.89164
2022-06-21,52.16718
2022-06-22,51.70278
2022-06-23,46.28482
2022-06-24,37.77089
2022-06-25,11.06811
2022-06-26,9.90712
2022-06-27,38.46749
2022-06-28,51.00619
2022-06-29,48.52941
2022-06-30,43.88544
2022-07-01,31.81114
2022-07-02,9.28792
2022-07-03,10.52631
2022-07-04,42.41486
2022-07-05,38.93188
2022-07-06,42.49226
2022-07-07,41.87306
2022-07-08,32.97213
2022-07-09,6.65634
2022-07-10,14.70588
2022-07-11,44.89164
2022-07-12,39.08668
2022-07-13,39.78328
2022-07-14,36.9195
2022-07-15,34.52012
2022-07-16,8.51393
2022-07-17,10.60371
2022-07-18,39.86068
2022-07-19,39.47368
2022-07-20,43.03405
2022-07-21,47.21362
2022-07-22,46.43962
2022-07-23,9.82972
2022-07-24,9.98452
2022-07-25,45.58823
2022-07-26,48.45201
2022-07-27,47.05882
2022-07-28,45.89783
2022-07-29,31.19195
2022-07-30,6.96594
2022-07-31,8.12693
2022-08-01,33.97832
2022-08-02,48.9938
2022-08-03,39.24148
2022-08-04,34.59752
2022-08-05,30.34055
2022-08-06,7.97213
2022-08-07,8.82352
2022-08-08,33.74613
2022-08-09,37.69349
2022-08-10,39.08668
2022-08-11,34.44272
2022-08-12,29.48916
2022-08-13,8.20433
2022-08-14,6.96594
2022-08-15,8.28173
2022-08-16,33.12693
2022-08-17,32.73993
2022-08-18,35.91331
2022-08-19,31.03715
2022-08-20,7.58513
2022-08-21,5.88235
2022-08-22,38.00309
2022-08-23,43.11145
2022-08-24,37.3065
2022-08-25,34.75232
2022-08-26,32.27554
2022-08-27,8.51393
2022-08-28,7.97213
2022-08-29,38.08049
2022-08-30,44.42724
2022-08-31,43.49845
2022-09-01,34.82972
2022-09-02,34.13312
2022-09-03,6.26934
2022-09-04,7.97213
2022-09-05,35.52631
2022-09-06,39.31888
2022-09-07,44.04024
2022-09-08,25.0
2022-09-09,4.87616
2022-09-10,4.87616
2022-09-11,6.88854
2022-09-12,9.36532
2022-09-13,34.90712
2022-09-14,38.00309
2022-09-15,39.31888
2022-09-16,32.73993
2022-09-17,10.52631
2022-09-18,8.04953
2022-09-19,32.73993
2022-09-20,41.64086
2022-09-21,46.98142
2022-09-22,36.6099
2022-09-23,31.81114
2022-09-24,8.51393
2022-09-25,6.88854
2022-09-26,39.39628
2022-09-27,42.33746
2022-09-28,38.54489
2022-09-29,40.24767
2022-09-30,34.44272
2022-10-01,7.73993
2022-10-02,7.27554
2022-10-03,10.37151
2022-10-04,36.9195
2022-10-05,40.32507
2022-10-06,38.77708
2022-10-07,32.89473
2022-10-08,7.81733
2022-10-09,7.73993
2022-10-10,8.66873
2022-10-11,38.31269
2022-10-12,37.84829
2022-10-13,39.70588
2022-10-14,28.94736
2022-10-15,8.43653
2022-10-16,9.59752
2022-10-17,35.91331
2022-10-18,35.83591
2022-10-19,36.9195
2022-10-20,34.05572
2022-10-21,35.99071
2022-10-22,8.51393
2022-10-23,8.43653
2022-10-24,34.36532
2022-10-25,36.7647
2022-10-26,36.8421
2022-10-27,38.15789
2022-10-28,31.88854
2022-10-29,7.66253
2022-10-30,8.43653
2022-10-31,35.68111
2022-11-01,38.62229
2022-11-02,36.7647
2022-11-03,43.80804
2022-11-04,37.92569
2022-11-05,8.04953
2022-11-06,7.97213
2022-11-07,46.36222
2022-11-08,50.07739
2022-11-09,45.82043
2022-11-10,48.45201
2022-11-11,35.13931
2022-11-12,9.75232
2022-11-13,10.91331
2022-11-14,39.86068
2022-11-15,47.05882
2022-11-16,39.70588
2022-11-17,38.39009
2022-11-18,31.34674
2022-11-19,8.04953
2022-11-20,10.06191
2022-11-21,41.40866
2022-11-22,38.69969
2022-11-23,45.35603
2022-11-24,42.41486
2022-11-25,32.04334
2022-11-26,7.97213
2022-11-27,9.44272
2022-11-28,37.69349
2022-11-29,43.11145
2022-11-30,42.18266
2022-12-01,42.26006
2022-12-02,36.9969
2022-12-03,8.20433
2022-12-04,10.91331
2022-12-05,43.73065
2022-12-06,46.67182
2022-12-07,41.25386
2022-12-08,48.06501
2022-12-09,37.3839
2022-12-10,9.52012
2022-12-11,11.06811
2022-12-12,46.90402
2022-12-13,44.50464
2022-12-14,49.5356
2022-12-15,46.20743
2022-12-16,41.25386
2022-12-17,9.59752
2022-12-18,9.90712
2022-12-19,42.49226
2022-12-20,49.5356
2022-12-21,48.839
2022-12-22,61.9969
2022-12-23,57.19814
2022-12-24,18.34365
2022-12-25,14.39628
2022-12-26,48.839
2022-12-27,54.48916
2022-12-28,55.65015
2022-12-29,53.32817
2022-12-30,29.10216
2022-12-31,9.52012
2023-01-01,13.15789
2023-01-02,65.01547
2023-01-03,73.68421
2023-01-04,75.30959
2023-01-05,72.75541
2023-01-06,57.58513
2023-01-07,11.4551
2023-01-08,13.46749
2023-01-09,68.18885
2023-01-10,66.17647
2023-01-11,65.71207
2023-01-12,68.96284
2023-01-13,50.46439
2023-01-14,13.62229
2023-01-15,18.26625
2023-01-16,80.41795
2023-01-17,76.78018
2023-01-18,86.4551
2023-01-19,82.12074
2023-01-20,66.95046
2023-01-21,11.4551
2023-01-22,10.37151
2023-01-23,11.9969
2023-01-24,15.32507
2023-01-25,88.62229
2023-01-26,94.04024
2023-01-27,77.01238
2023-01-28,16.56346
2023-01-29,14.39628
2023-01-30,88.00309
2023-01-31,80.41795
2023-02-01,64.93808
2023-02-02,72.13622
2023-02-03,63.15789
2023-02-04,12.92569
2023-02-05,13.15789
2023-02-06,66.87306
2023-02-07,64.55108
2023-02-08,67.41486
2023-02-09,74.4582
2023-02-10,59.13312
2023-02-11,12.3065
2023-02-12,11.7647
2023-02-13,60.52631
2023-02-14,63.85448
2023-02-15,64.93808
2023-02-16,61.22291
2023-02-17,51.70278
2023-02-18,11.7647
2023-02-19,11.14551
2023-02-20,59.36532
2023-02-21,67.49226
2023-02-22,58.59133
2023-02-23,59.59752
2023-02-24,54.48916
2023-02-25,11.3003
2023-02-26,10.06191
2023-02-27,65.47987
2023-02-28,58.97832
2023-03-01,13.77708
2023-03-02,51.62538
2023-03-03,54.87616
2023-03-04,12.2291
2023-03-05,13.69969
2023-03-06,64.00928
2023-03-07,65.17027
2023-03-08,66.33126
2023-03-09,65.55727
2023-03-10,52.39938
2023-03-11,10.44891
2023-03-12,9.82972
2023-03-13,53.79256
2023-03-14,52.70897
2023-03-15,54.56656
2023-03-16,54.17956
2023-03-17,39.47368
2023-03-18,11.3777
2023-03-19,9.36532
2023-03-20,44.04024
2023-03-21,49.3034
2023-03-22,51.93498
2023-03-23,49.226
2023-03-24,41.17647
2023-03-25,8.66873
2023-03-26,9.28792
2023-03-27,52.86377
2023-03-28,48.14241
2023-03-29,48.14241
2023-03-30,47.21362
2023-03-31,35.52631
2023-04-01,7.73993
2023-04-02,9.44272
2023-04-03,46.82662
2023-04-04,54.10216
2023-04-05,56.26934
2023-04-06,54.56656
2023-04-07,47.67801
2023-04-08,8.90092
2023-04-09,11.06811
2023-04-10,55.65015
2023-04-11,42.80185
2023-04-12,42.80185
2023-04-13,40.63467
2023-04-14,33.43653
2023-04-15,7.89473
2023-04-16,10.60371
2023-04-17,38.85448
2023-04-18,44.11764
2023-04-19,42.72445
2023-04-20,45.82043
2023-04-21,35.29411
2023-04-22,8.20433
2023-04-23,9.67492
2023-04-24,42.72445
2023-04-25,45.51083
2023-04-26,42.41486
2023-04-27,43.57585
2023-04-28,42.10526
2023-04-29,8.90092
2023-04-30,9.59752
2023-05-01,23.9938
2023-05-02,55.34055
2023-05-03,53.63777
2023-05-04,46.13003
2023-05-05,12.1517
2023-05-06,14.16408
2023-05-07,12.92569
2023-05-08,54.72136
2023-05-09,61.6099
2023-05-10,62.77089
2023-05-11,57.81733
2023-05-12,48.14241
2023-05-13,15.78947
2023-05-14,14.24148
2023-05-15,53.56037
2023-05-16,59.82972
2023-05-17,58.66873
2023-05-18,57.97213
2023-05-19,50.85139
2023-05-20,15.17027
2023-05-21,14.62848
2023-05-22,58.20433
2023-05-23,65.09287
2023-05-24,63.00309
2023-05-25,58.90092
2023-05-26,49.3034
2023-05-27,11.9969
2023-05-28,13.77708
2023-05-29,16.25386
