date,코스피시가총액
2020-10-23,21.63588
2020-10-24,6.00263
2020-10-25,7.51978
2020-10-26,24.60422
2020-10-27,21.30606
2020-10-28,21.43799
2020-10-29,23.58179
2020-10-30,23.9116
2020-10-31,6.10158
2020-11-01,4.55145
2020-11-02,20.58047
2020-11-03,20.84432
2020-11-04,24.07651
2020-11-05,23.97757
2020-11-06,24.53825
2020-11-07,6.00263
2020-11-08,6.16754
2020-11-09,23.84564
2020-11-10,26.84696
2020-11-11,28.59498
2020-11-12,25.06596
2020-11-13,25.65963
2020-11-14,8.27836
2020-11-15,6.99208
2020-11-16,34.9934
2020-11-17,31.66226
2020-11-18,27.11081
2020-11-19,24.80211
2020-11-20,22.26253
2020-11-21,7.98153
2020-11-22,6.92612
2020-11-23,37.79683
2020-11-24,37.46701
2020-11-25,34.56464
2020-11-26,30.54089
2020-11-27,25.95646
2020-11-28,9.79551
2020-11-29,9.1029
2020-11-30,30.343
2020-12-01,29.65039
2020-12-02,37.82981
2020-12-03,40.50131
2020-12-04,47.79023
2020-12-05,12.79683
2020-12-06,13.35751
2020-12-07,40.33641
2020-12-08,36.90633
2020-12-09,40.27044
2020-12-10,39.47889
2020-12-11,34.69656
2020-12-12,10.8839
2020-12-13,9.72955
2020-12-14,33.50923
2020-12-15,32.12401
2020-12-16,34.16886
2020-12-17,30.90369
2020-12-18,31.03562
2020-12-19,18.37071
2020-12-20,12.1372
2020-12-21,31.00263
2020-12-22,33.70712
2020-12-23,42.94195
2020-12-24,42.74406
2020-12-25,15.03957
2020-12-26,12.26912
2020-12-27,13.81926
2020-12-28,40.00659
2020-12-29,42.3153
2020-12-30,45.21767
2020-12-31,15.83113
2021-01-01,11.90633
2021-01-02,13.65435
2021-01-03,13.72031
2021-01-04,60.32321
2021-01-05,59.66358
2021-01-06,56.49736
2021-01-07,62.30211
2021-01-08,100.0
2021-01-09,32.09102
2021-01-10,27.90237
2021-01-11,93.60158
2021-01-12,68.70052
2021-01-13,58.47625
2021-01-14,53.33113
2021-01-15,52.17678
2021-01-16,15.93007
2021-01-17,17.3153
2021-01-18,59.79551
2021-01-19,60.62005
2021-01-20,57.51978
2021-01-21,61.14775
2021-01-22,49.6372
2021-01-23,19.0963
2021-01-24,19.59102
2021-01-25,52.73746
2021-01-26,53.69393
2021-01-27,45.01978
2021-01-28,50.03298
2021-01-29,53.13324
2021-01-30,15.6992
2021-01-31,17.11741
2021-02-01,44.59102
2021-02-02,43.2058
2021-02-03,45.38258
2021-02-04,44.36015
2021-02-05,38.65435
2021-02-06,16.09498
2021-02-07,13.58839
2021-02-08,43.79947
2021-02-09,40.20448
2021-02-10,34.56464
2021-02-11,12.92875
2021-02-12,11.87335
2021-02-13,12.96174
2021-02-14,12.6649
2021-02-15,37.07124
2021-02-16,34.13588
2021-02-17,32.88258
2021-02-18,30.77176
2021-02-19,30.77176
2021-02-20,13.78627
2021-02-21,11.21372
2021-02-22,30.14511
2021-02-23,30.83773
2021-02-24,39.08311
2021-02-25,37.76385
2021-02-26,35.81794
2021-02-27,11.01583
2021-02-28,11.4116
2021-03-01,10.8839
2021-03-02,30.21108
2021-03-03,31.39841
2021-03-04,29.74934
2021-03-05,34.20184
2021-03-06,12.99472
2021-03-07,15.43535
2021-03-08,31.49736
2021-03-09,33.57519
2021-03-10,31.72823
2021-03-11,31.16754
2021-03-12,34.23482
2021-03-13,10.55408
2021-03-14,11.84036
2021-03-15,25.03298
2021-03-16,25.69261
2021-03-17,24.90105
2021-03-18,29.02374
2021-03-19,27.24274
2021-03-20,9.6306
2021-03-21,9.89445
2021-03-22,26.61609
2021-03-23,23.64775
2021-03-24,24.37335
2021-03-25,21.20712
2021-03-26,22.22955
2021-03-27,9.06992
2021-03-28,7.98153
2021-03-29,22.4934
2021-03-30,20.97625
2021-03-31,22.79023
2021-04-01,23.0211
2021-04-02,24.93403
2021-04-03,9.06992
2021-04-04,7.94854
2021-04-05,22.62532
2021-04-06,28.29815
2021-04-07,25.75857
2021-04-08,23.44986
2021-04-09,22.65831
2021-04-10,8.87203
2021-04-11,7.81662
2021-04-12,28.62796
2021-04-13,29.41952
2021-04-14,28.36411
2021-04-15,30.44195
2021-04-16,27.40765
2021-04-17,12.56596
2021-04-18,10.8839
2021-04-19,28.23218
2021-04-20,27.17678
2021-04-21,27.04485
2021-04-22,25.32981
2021-04-23,25.72559
2021-04-24,8.44327
2021-04-25,7.61873
2021-04-26,25.79155
2021-04-27,24.76912
2021-04-28,25.29683
2021-04-29,26.58311
2021-04-30,26.25329
2021-05-01,9.00395
2021-05-02,10.75197
2021-05-03,29.78232
2021-05-04,25.09894
2021-05-05,8.54221
2021-05-06,23.54881
2021-05-07,22.26253
2021-05-08,8.70712
2021-05-09,8.31134
2021-05-10,27.47361
2021-05-11,30.1781
2021-05-12,30.07915
2021-05-13,31.53034
2021-05-14,27.07783
2021-05-15,9.03693
2021-05-16,8.08047
2021-05-17,22.8562
2021-05-18,21.43799
2021-05-19,7.78364
2021-05-20,21.96569
2021-05-21,21.33905
2021-05-22,8.01451
2021-05-23,7.78364
2021-05-24,24.01055
2021-05-25,17.77704
2021-05-26,21.63588
2021-05-27,23.44986
2021-05-28,21.6029
2021-05-29,7.81662
2021-05-30,6.46437
2021-05-31,21.70184
2021-06-01,23.18601
2021-06-02,25.29683
2021-06-03,26.18733
2021-06-04,21.96569
2021-06-05,8.50923
2021-06-06,8.64116
2021-06-07,26.48416
2021-06-08,21.37203
2021-06-09,24.47229
2021-06-10,23.28496
2021-06-11,20.08575
2021-06-12,8.04749
2021-06-13,7.15699
2021-06-14,30.01319
2021-06-15,33.11345
2021-06-16,28.62796
2021-06-17,24.60422
2021-06-18,24.24142
2021-06-19,9.13588
2021-06-20,8.41029
2021-06-21,23.21899
2021-06-22,20.61345
2021-06-23,26.91292
2021-06-24,28.69393
2021-06-25,26.31926
2021-06-26,9.36675
2021-06-27,7.75065
2021-06-28,19.88786
2021-06-29,18.43667
2021-06-30,21.27308
2021-07-01,19.42612
2021-07-02,20.91029
2021-07-03,6.89313
2021-07-04,7.09102
2021-07-05,18.99736
2021-07-06,18.17282
2021-07-07,20.11873
2021-07-08,19.72295
2021-07-09,24.86807
2021-07-10,7.28891
2021-07-11,6.0686
2021-07-12,20.54749
2021-07-13,21.63588
2021-07-14,18.96437
2021-07-15,12.89577
2021-07-16,14.84168
2021-07-17,2.83641
2021-07-18,3.72691
2021-07-19,13.58839
2021-07-20,11.90633
2021-07-21,14.44591
2021-07-22,15.46833
2021-07-23,15.10554
2021-07-24,4.55145
2021-07-25,3.69393
2021-07-26,13.52242
2021-07-27,12.33509
2021-07-28,13.98416
2021-07-29,11.57651
2021-07-30,13.15963
2021-07-31,3.39709
2021-08-01,3.62796
2021-08-02,11.90633
2021-08-03,13.52242
2021-08-04,13.48944
2021-08-05,12.76385
2021-08-06,21.07519
2021-08-07,4.32058
2021-08-08,3.82585
2021-08-09,21.6029
2021-08-10,15.33641
2021-08-11,17.38126
2021-08-12,19.29419
2021-08-13,22.16358
2021-08-14,5.40897
2021-08-15,5.31002
2021-08-16,5.04617
2021-08-17,18.89841
2021-08-18,18.99736
2021-08-19,19.36015
2021-08-20,17.6781
2021-08-21,5.54089
2021-08-22,3.99076
2021-08-23,15.1715
2021-08-24,16.78759
2021-08-25,16.52374
2021-08-26,15.00659
2021-08-27,13.62137
2021-08-28,3.85883
2021-08-29,3.06728
2021-08-30,13.68733
2021-08-31,19.49208
2021-09-01,17.18337
2021-09-02,13.58839
2021-09-03,14.281
2021-09-04,4.91424
2021-09-05,3.52902
2021-09-06,14.21503
2021-09-07,13.88522
2021-09-08,19.4591
2021-09-09,18.5686
2021-09-10,15.66622
2021-09-11,3.49604
2021-09-12,4.05672
2021-09-13,14.31398
2021-09-14,15.40237
2021-09-15,14.84168
2021-09-16,12.43403
2021-09-17,12.43403
2021-09-18,3.26517
2021-09-19,1.68205
2021-09-20,3.06728
2021-09-21,4.12269
2021-09-22,3.99076
2021-09-23,15.23746
2021-09-24,12.53298
2021-09-25,3.43007
2021-09-26,3.69393
2021-09-27,11.70844
2021-09-28,11.60949
2021-09-29,13.98416
2021-09-30,10.85092
2021-10-01,12.69788
2021-10-02,3.33113
2021-10-03,2.73746
2021-10-04,4.28759
2021-10-05,14.61081
2021-10-06,18.07387
2021-10-07,14.34696
2021-10-08,14.18205
2021-10-09,4.48548
2021-10-10,5.77176
2021-10-11,4.41952
2021-10-12,14.97361
2021-10-13,13.48944
2021-10-14,11.7744
2021-10-15,11.11477
2021-10-16,3.13324
2021-10-17,2.90237
2021-10-18,10.32321
2021-10-19,11.01583
2021-10-20,10.09234
2021-10-21,10.98284
2021-10-22,10.12532
2021-10-23,3.43007
2021-10-24,3.13324
2021-10-25,10.48812
2021-10-26,16.19393
2021-10-27,11.01583
2021-10-28,11.97229
2021-10-29,11.14775
2021-10-30,4.94722
2021-10-31,3.13324
2021-11-01,10.94986
2021-11-02,12.5
2021-11-03,11.18073
2021-11-04,9.96042
2021-11-05,8.50923
2021-11-06,2.57255
2021-11-07,3.00131
2021-11-08,9.82849
2021-11-09,9.16886
2021-11-10,9.33377
2021-11-11,9.06992
2021-11-12,7.98153
2021-11-13,2.70448
2021-11-14,3.562
2021-11-15,10.68601
2021-11-16,10.32321
2021-11-17,9.86147
2021-11-18,9.1029
2021-11-19,10.02638
2021-11-20,3.39709
2021-11-21,2.60554
2021-11-22,16.32585
2021-11-23,12.17018
2021-11-24,10.29023
2021-11-25,10.81794
2021-11-26,10.48812
2021-11-27,3.39709
2021-11-28,3.43007
2021-11-29,11.2467
2021-11-30,14.08311
2021-12-01,14.14907
2021-12-02,11.74142
2021-12-03,10.98284
2021-12-04,3.0343
2021-12-05,3.46306
2021-12-06,11.21372
2021-12-07,12.63192
2021-12-08,13.35751
2021-12-09,13.5554
2021-12-10,10.45514
2021-12-11,3.99076
2021-12-12,4.05672
2021-12-13,12.96174
2021-12-14,13.5554
2021-12-15,10.32321
2021-12-16,11.08179
2021-12-17,9.86147
2021-12-18,3.23218
2021-12-19,3.23218
2021-12-20,11.37862
2021-12-21,10.98284
2021-12-22,11.2467
2021-12-23,9.9934
2021-12-24,10.5211
2021-12-25,2.80343
2021-12-26,3.0343
2021-12-27,9.13588
2021-12-28,10.75197
2021-12-29,10.48812
2021-12-30,10.58707
2021-12-31,4.41952
2022-01-01,3.43007
2022-01-02,3.62796
2022-01-03,12.20316
2022-01-04,19.95382
2022-01-05,13.65435
2022-01-06,14.74274
2022-01-07,12.10422
2022-01-08,2.96833
2022-01-09,3.49604
2022-01-10,11.80738
2022-01-11,13.68733
2022-01-12,14.281
2022-01-13,13.3905
2022-01-14,11.84036
2022-01-15,4.12269
2022-01-16,3.69393
2022-01-17,14.34696
2022-01-18,16.12796
2022-01-19,15.73218
2022-01-20,14.01715
2022-01-21,13.12664
2022-01-22,3.75989
2022-01-23,3.29815
2022-01-24,11.27968
2022-01-25,15.73218
2022-01-26,14.05013
2022-01-27,35.94986
2022-01-28,16.85356
2022-01-29,6.72823
2022-01-30,4.25461
2022-01-31,3.49604
2022-02-01,4.15567
2022-02-02,4.48548
2022-02-03,13.19261
2022-02-04,12.33509
2022-02-05,3.95778
2022-02-06,3.26517
2022-02-07,9.53166
2022-02-08,8.87203
2022-02-09,9.30079
2022-02-10,7.81662
2022-02-11,9.16886
2022-02-12,2.6715
2022-02-13,2.17678
2022-02-14,9.53166
2022-02-15,9.20184
2022-02-16,8.01451
2022-02-17,7.98153
2022-02-18,8.80606
2022-02-19,2.24274
2022-02-20,1.68205
2022-02-21,9.00395
2022-02-22,9.82849
2022-02-23,7.32189
2022-02-24,10.05936
2022-02-25,8.14643
2022-02-26,2.11081
2022-02-27,2.11081
2022-02-28,8.44327
2022-03-01,4.02374
2022-03-02,7.32189
2022-03-03,7.22295
2022-03-04,7.35488
2022-03-05,2.17678
2022-03-06,2.63852
2022-03-07,9.1029
2022-03-08,7.42084
2022-03-09,1.71503
2022-03-10,8.67414
2022-03-11,9.96042
2022-03-12,2.11081
2022-03-13,2.96833
2022-03-14,10.58707
2022-03-15,9.79551
2022-03-16,9.13588
2022-03-17,10.19129
2022-03-18,8.67414
2022-03-19,3.26517
2022-03-20,2.63852
2022-03-21,7.81662
2022-03-22,8.17941
2022-03-23,8.11345
2022-03-24,7.28891
2022-03-25,7.4868
2022-03-26,2.73746
2022-03-27,2.50659
2022-03-28,7.42084
2022-03-29,7.91556
2022-03-30,7.42084
2022-03-31,7.15699
2022-04-01,6.39841
2022-04-02,1.781
2022-04-03,1.87994
2022-04-04,7.28891
2022-04-05,6.69525
2022-04-06,6.20052
2022-04-07,7.05804
2022-04-08,7.02506
2022-04-09,2.86939
2022-04-10,1.12137
2022-04-11,7.09102
2022-04-12,7.71767
2022-04-13,7.4868
2022-04-14,7.88258
2022-04-15,8.2124
2022-04-16,2.47361
2022-04-17,1.74802
2022-04-18,5.73878
2022-04-19,7.05804
2022-04-20,6.56332
2022-04-21,7.58575
2022-04-22,7.51978
2022-04-23,1.97889
2022-04-24,1.91292
2022-04-25,6.86015
2022-04-26,7.45382
2022-04-27,8.93799
2022-04-28,7.51978
2022-04-29,9.33377
2022-04-30,2.90237
2022-05-01,2.04485
2022-05-02,7.51978
2022-05-03,8.2124
2022-05-04,7.35488
2022-05-05,2.50659
2022-05-06,8.3773
2022-05-07,2.3087
2022-05-08,1.84696
2022-05-09,8.11345
2022-05-10,9.39973
2022-05-11,9.13588
2022-05-12,10.45514
2022-05-13,8.47625
2022-05-14,2.83641
2022-05-15,2.04485
2022-05-16,7.58575
2022-05-17,7.38786
2022-05-18,7.12401
2022-05-19,8.54221
2022-05-20,7.68469
2022-05-21,2.50659
2022-05-22,1.97889
2022-05-23,5.87071
2022-05-24,7.12401
2022-05-25,6.79419
2022-05-26,6.26649
2022-05-27,6.2335
2022-05-28,1.97889
2022-05-29,1.25329
2022-05-30,7.18997
2022-05-31,6.20052
2022-06-01,1.84696
2022-06-02,5.90369
2022-06-03,5.83773
2022-06-04,2.01187
2022-06-05,1.35224
2022-06-06,1.25329
2022-06-07,5.80474
2022-06-08,5.93667
2022-06-09,7.09102
2022-06-10,6.79419
2022-06-11,2.17678
2022-06-12,1.91292
2022-06-13,9.86147
2022-06-14,10.75197
2022-06-15,11.34564
2022-06-16,8.2124
2022-06-17,9.53166
2022-06-18,2.93535
2022-06-19,2.77044
2022-06-20,10.15831
2022-06-21,8.93799
2022-06-22,9.39973
2022-06-23,10.62005
2022-06-24,6.62928
2022-06-25,2.44063
2022-06-26,2.14379
2022-06-27,7.98153
2022-06-28,7.22295
2022-06-29,8.2124
2022-06-30,9.13588
2022-07-01,8.3773
2022-07-02,2.73746
2022-07-03,2.27572
2022-07-04,7.88258
2022-07-05,7.25593
2022-07-06,8.24538
2022-07-07,7.55277
2022-07-08,5.57387
2022-07-09,2.11081
2022-07-10,1.15435
2022-07-11,5.44195
2022-07-12,6.39841
2022-07-13,6.5963
2022-07-14,6.29947
2022-07-15,6.20052
2022-07-16,1.28627
2022-07-17,1.68205
2022-07-18,6.2335
2022-07-19,6.10158
2022-07-20,4.84828
2022-07-21,6.49736
2022-07-22,6.39841
2022-07-23,1.781
2022-07-24,1.0554
2022-07-25,5.90369
2022-07-26,4.78232
2022-07-27,5.04617
2022-07-28,5.67282
2022-07-29,6.62928
2022-07-30,2.57255
2022-07-31,1.02242
2022-08-01,5.21108
2022-08-02,4.71635
2022-08-03,5.07915
2022-08-04,4.61741
2022-08-05,5.47493
2022-08-06,1.51715
2022-08-07,1.18733
2022-08-08,4.61741
2022-08-09,4.18865
2022-08-10,4.58443
2022-08-11,5.343
2022-08-12,4.22163
2022-08-13,2.37467
2022-08-14,1.55013
2022-08-15,1.38522
2022-08-16,4.38654
2022-08-17,5.21108
2022-08-18,5.21108
2022-08-19,3.9248
2022-08-20,1.61609
2022-08-21,1.31926
2022-08-22,5.44195
2022-08-23,4.84828
2022-08-24,4.25461
2022-08-25,4.55145
2022-08-26,4.88126
2022-08-27,2.04485
2022-08-28,1.22031
2022-08-29,5.04617
2022-08-30,4.35356
2022-08-31,4.28759
2022-09-01,4.02374
2022-09-02,4.25461
2022-09-03,1.61609
2022-09-04,1.51715
2022-09-05,4.8153
2022-09-06,4.4525
2022-09-07,4.88126
2022-09-08,4.61741
2022-09-09,1.55013
2022-09-10,1.22031
2022-09-11,3.00131
2022-09-12,2.44063
2022-09-13,7.88258
2022-09-14,9.23482
2022-09-15,7.35488
2022-09-16,8.54221
2022-09-17,2.07783
2022-09-18,2.3087
2022-09-19,6.89313
2022-09-20,7.05804
2022-09-21,7.12401
2022-09-22,7.71767
2022-09-23,7.78364
2022-09-24,2.73746
2022-09-25,2.34168
2022-09-26,12.30211
2022-09-27,8.41029
2022-09-28,12.59894
2022-09-29,9.72955
2022-09-30,9.13588
2022-10-01,2.96833
2022-10-02,2.27572
2022-10-03,2.34168
2022-10-04,7.18997
2022-10-05,8.24538
2022-10-06,7.18997
2022-10-07,6.92612
2022-10-08,2.07783
2022-10-09,1.781
2022-10-10,2.60554
2022-10-11,9.00395
2022-10-12,7.68469
2022-10-13,6.00263
2022-10-14,5.87071
2022-10-15,1.91292
2022-10-16,2.11081
2022-10-17,8.08047
2022-10-18,7.28891
2022-10-19,6.62928
2022-10-20,5.77176
2022-10-21,5.27704
2022-10-22,1.45118
2022-10-23,2.14379
2022-10-24,5.90369
2022-10-25,5.54089
2022-10-26,5.73878
2022-10-27,7.32189
2022-10-28,7.32189
2022-10-29,3.66094
2022-10-30,1.58311
2022-10-31,8.01451
2022-11-01,7.55277
2022-11-02,7.15699
2022-11-03,6.89313
2022-11-04,6.46437
2022-11-05,2.07783
2022-11-06,1.55013
2022-11-07,6.0686
2022-11-08,6.79419
2022-11-09,6.72823
2022-11-10,6.10158
2022-11-11,9.6306
2022-11-12,3.0343
2022-11-13,1.97889
2022-11-14,6.43139
2022-11-15,6.76121
2022-11-16,7.18997
2022-11-17,9.23482
2022-11-18,11.11477
2022-11-19,3.33113
2022-11-20,2.63852
2022-11-21,7.32189
2022-11-22,5.27704
2022-11-23,5.37598
2022-11-24,4.38654
2022-11-25,4.22163
2022-11-26,2.04485
2022-11-27,1.51715
2022-11-28,4.58443
2022-11-29,4.22163
2022-11-30,4.35356
2022-12-01,5.96965
2022-12-02,3.99076
2022-12-03,1.28627
2022-12-04,1.48416
2022-12-05,4.84828
2022-12-06,4.4525
2022-12-07,4.55145
2022-12-08,5.04617
2022-12-09,4.58443
2022-12-10,1.71503
2022-12-11,1.94591
2022-12-12,5.83773
2022-12-13,6.16754
2022-12-14,6.92612
2022-12-15,5.14511
2022-12-16,4.4525
2022-12-17,2.01187
2022-12-18,2.04485
2022-12-19,4.65039
2022-12-20,5.54089
2022-12-21,4.98021
2022-12-22,5.50791
2022-12-23,5.60686
2022-12-24,2.04485
2022-12-25,2.04485
2022-12-26,5.31002
2022-12-27,5.31002
2022-12-28,6.62928
2022-12-29,6.9591
2022-12-30,3.29815
2022-12-31,1.58311
2023-01-01,1.74802
2023-01-02,5.57387
2023-01-03,5.24406
2023-01-04,8.77308
2023-01-05,6.16754
2023-01-06,5.80474
2023-01-07,1.81398
2023-01-08,1.4182
2023-01-09,5.93667
2023-01-10,5.83773
2023-01-11,4.84828
2023-01-12,5.11213
2023-01-13,5.21108
2023-01-14,1.91292
2023-01-15,2.04485
2023-01-16,5.63984
2023-01-17,4.28759
2023-01-18,4.22163
2023-01-19,3.85883
2023-01-20,3.562
2023-01-21,1.22031
2023-01-22,1.35224
2023-01-23,1.38522
2023-01-24,2.01187
2023-01-25,5.60686
2023-01-26,5.57387
2023-01-27,5.77176
2023-01-28,2.53957
2023-01-29,2.57255
2023-01-30,6.56332
2023-01-31,6.72823
2023-02-01,6.76121
2023-02-02,6.16754
2023-02-03,5.40897
2023-02-04,2.11081
2023-02-05,1.51715
2023-02-06,6.00263
2023-02-07,4.51846
2023-02-08,5.31002
2023-02-09,6.10158
2023-02-10,5.77176
2023-02-11,1.81398
2023-02-12,2.04485
2023-02-13,4.55145
2023-02-14,4.84828
2023-02-15,5.83773
2023-02-16,5.44195
2023-02-17,4.55145
2023-02-18,1.74802
2023-02-19,2.04485
2023-02-20,4.78232
2023-02-21,5.07915
2023-02-22,5.90369
2023-02-23,6.0686
2023-02-24,5.37598
2023-02-25,1.51715
2023-02-26,1.12137
2023-02-27,5.31002
2023-02-28,5.21108
2023-03-01,1.68205
2023-03-02,5.24406
2023-03-03,5.01319
2023-03-04,2.01187
2023-03-05,1.781
2023-03-06,8.44327
2023-03-07,7.05804
2023-03-08,6.36543
2023-03-09,7.12401
2023-03-10,5.80474
2023-03-11,1.71503
2023-03-12,1.781
2023-03-13,6.49736
2023-03-14,7.78364
2023-03-15,7.18997
2023-03-16,6.10158
2023-03-17,6.13456
2023-03-18,1.68205
2023-03-19,1.25329
2023-03-20,5.7058
2023-03-21,5.37598
2023-03-22,4.74934
2023-03-23,6.13456
2023-03-24,6.10158
2023-03-25,1.61609
2023-03-26,1.781
2023-03-27,5.44195
2023-03-28,6.56332
2023-03-29,5.83773
2023-03-30,5.37598
2023-03-31,5.77176
2023-04-01,1.58311
2023-04-02,1.781
2023-04-03,7.18997
2023-04-04,6.66226
2023-04-05,4.78232
2023-04-06,5.47493
2023-04-07,5.90369
2023-04-08,2.14379
2023-04-09,1.28627
2023-04-10,6.92612
2023-04-11,6.76121
2023-04-12,6.53034
2023-04-13,7.15699
2023-04-14,6.36543
2023-04-15,1.91292
2023-04-16,1.38522
2023-04-17,6.43139
2023-04-18,5.54089
2023-04-19,5.80474
2023-04-20,5.63984
2023-04-21,5.96965
2023-04-22,1.87994
2023-04-23,1.4182
2023-04-24,5.63984
2023-04-25,6.33245
2023-04-26,6.82717
2023-04-27,7.12401
2023-04-28,5.50791
2023-04-29,1.31926
2023-04-30,1.12137
2023-05-01,2.34168
2023-05-02,8.47625
2023-05-03,8.44327
2023-05-04,8.83905
2023-05-05,2.77044
2023-05-06,3.16622
2023-05-07,1.781
2023-05-08,9.36675
2023-05-09,7.51978
2023-05-10,6.53034
2023-05-11,8.14643
2023-05-12,6.39841
2023-05-13,2.04485
2023-05-14,1.58311
2023-05-15,6.2335
2023-05-16,6.29947
2023-05-17,5.27704
2023-05-18,5.96965
2023-05-19,6.9591
2023-05-20,1.68205
2023-05-21,1.45118
2023-05-22,6.03562
2023-05-23,6.53034
2023-05-24,7.02506
2023-05-25,7.61873
2023-05-26,9.69656
2023-05-27,1.91292
2023-05-28,2.57255
2023-05-29,1.87994
