date,돈버는법
2021-01-30,44.50261
2021-01-31,53.9267
2021-02-01,51.57068
2021-02-02,72.51308
2021-02-03,53.14136
2021-02-04,51.83246
2021-02-05,50.26178
2021-02-06,46.59685
2021-02-07,55.2356
2021-02-08,50.26178
2021-02-09,48.69109
2021-02-10,42.40837
2021-02-11,43.45549
2021-02-12,50.26178
2021-02-13,59.42408
2021-02-14,55.49738
2021-02-15,60.73298
2021-02-16,62.56544
2021-02-17,56.28272
2021-02-18,64.92146
2021-02-19,55.2356
2021-02-20,50.78534
2021-02-21,64.65968
2021-02-22,60.20942
2021-02-23,65.7068
2021-02-24,60.20942
2021-02-25,59.94764
2021-02-26,48.95287
2021-02-27,43.97905
2021-02-28,52.09424
2021-03-01,52.35602
2021-03-02,43.97905
2021-03-03,50.0
2021-03-04,48.69109
2021-03-05,30.89005
2021-03-06,42.93193
2021-03-07,45.02617
2021-03-08,47.64397
2021-03-09,44.50261
2021-03-10,43.45549
2021-03-11,41.36125
2021-03-12,46.33507
2021-03-13,51.3089
2021-03-14,49.47643
2021-03-15,52.87958
2021-03-16,46.85863
2021-03-17,53.14136
2021-03-18,49.47643
2021-03-19,45.81151
2021-03-20,49.73821
2021-03-21,57.32984
2021-03-22,55.2356
2021-03-23,55.49738
2021-03-24,51.57068
2021-03-25,54.18848
2021-03-26,44.76439
2021-03-27,50.26178
2021-03-28,46.33507
2021-03-29,57.32984
2021-03-30,53.9267
2021-03-31,45.81151
2021-04-01,41.36125
2021-04-02,45.81151
2021-04-03,45.28795
2021-04-04,55.2356
2021-04-05,45.02617
2021-04-06,43.71727
2021-04-07,39.26701
2021-04-08,45.81151
2021-04-09,37.17277
2021-04-10,41.36125
2021-04-11,48.16753
2021-04-12,51.3089
2021-04-13,46.59685
2021-04-14,59.68586
2021-04-15,52.35602
2021-04-16,60.73298
2021-04-17,49.21465
2021-04-18,64.3979
2021-04-19,54.45026
2021-04-20,61.51832
2021-04-21,54.71204
2021-04-22,59.42408
2021-04-23,64.65968
2021-04-24,57.59162
2021-04-25,62.56544
2021-04-26,57.06806
2021-04-27,49.21465
2021-04-28,59.1623
2021-04-29,56.80628
2021-04-30,37.43455
2021-05-01,45.02617
2021-05-02,59.42408
2021-05-03,51.3089
2021-05-04,38.21989
2021-05-05,43.71727
2021-05-06,41.88481
2021-05-07,47.12041
2021-05-08,36.38743
2021-05-09,43.71727
2021-05-10,50.26178
2021-05-11,43.19371
2021-05-12,47.38219
2021-05-13,42.67015
2021-05-14,36.12565
2021-05-15,37.17277
2021-05-16,54.97382
2021-05-17,54.18848
2021-05-18,50.52356
2021-05-19,48.69109
2021-05-20,63.089
2021-05-21,54.97382
2021-05-22,52.87958
2021-05-23,51.3089
2021-05-24,60.4712
2021-05-25,48.95287
2021-05-26,55.49738
2021-05-27,54.71204
2021-05-28,53.66492
2021-05-29,43.19371
2021-05-30,54.71204
2021-05-31,56.80628
2021-06-01,50.26178
2021-06-02,51.04712
2021-06-03,39.79057
2021-06-04,40.83769
2021-06-05,43.45549
2021-06-06,52.35602
2021-06-07,59.68586
2021-06-08,53.14136
2021-06-09,46.59685
2021-06-10,49.73821
2021-06-11,36.38743
2021-06-12,41.09947
2021-06-13,43.97905
2021-06-14,57.06806
2021-06-15,62.82722
2021-06-16,47.90575
2021-06-17,45.02617
2021-06-18,45.28795
2021-06-19,40.57591
2021-06-20,48.69109
2021-06-21,48.42931
2021-06-22,52.35602
2021-06-23,50.78534
2021-06-24,41.62303
2021-06-25,38.74345
2021-06-26,46.33507
2021-06-27,46.59685
2021-06-28,49.21465
2021-06-29,48.16753
2021-06-30,52.6178
2021-07-01,41.36125
2021-07-02,41.36125
2021-07-03,43.45549
2021-07-04,54.97382
2021-07-05,47.12041
2021-07-06,42.14659
2021-07-07,51.04712
2021-07-08,41.36125
2021-07-09,42.40837
2021-07-10,36.64921
2021-07-11,39.79057
2021-07-12,55.49738
2021-07-13,50.0
2021-07-14,48.69109
2021-07-15,38.48167
2021-07-16,48.69109
2021-07-17,48.69109
2021-07-18,48.42931
2021-07-19,48.95287
2021-07-20,56.02094
2021-07-21,51.57068
2021-07-22,52.35602
2021-07-23,45.28795
2021-07-24,40.57591
2021-07-25,46.33507
2021-07-26,47.38219
2021-07-27,68.58638
2021-07-28,55.2356
2021-07-29,52.35602
2021-07-30,49.73821
2021-07-31,40.57591
2021-08-01,51.3089
2021-08-02,61.51832
2021-08-03,58.90052
2021-08-04,56.5445
2021-08-05,60.4712
2021-08-06,60.4712
2021-08-07,61.25654
2021-08-08,62.82722
2021-08-09,78.53403
2021-08-10,68.58638
2021-08-11,69.10994
2021-08-12,83.24607
2021-08-13,70.68062
2021-08-14,55.49738
2021-08-15,64.13612
2021-08-16,67.80104
2021-08-17,66.23036
2021-08-18,65.96858
2021-08-19,70.15706
2021-08-20,55.2356
2021-08-21,53.9267
2021-08-22,67.0157
2021-08-23,62.82722
2021-08-24,71.98952
2021-08-25,54.18848
2021-08-26,53.66492
2021-08-27,52.87958
2021-08-28,46.85863
2021-08-29,67.53926
2021-08-30,58.90052
2021-08-31,52.87958
2021-09-01,58.11518
2021-09-02,54.97382
2021-09-03,48.16753
2021-09-04,44.50261
2021-09-05,61.25654
2021-09-06,66.23036
2021-09-07,60.20942
2021-09-08,53.14136
2021-09-09,48.95287
2021-09-10,47.64397
2021-09-11,42.14659
2021-09-12,52.87958
2021-09-13,48.69109
2021-09-14,46.85863
2021-09-15,51.3089
2021-09-16,42.93193
2021-09-17,35.07853
2021-09-18,36.38743
2021-09-19,36.12565
2021-09-20,39.26701
2021-09-21,37.95811
2021-09-22,49.73821
2021-09-23,56.02094
2021-09-24,53.40314
2021-09-25,55.49738
2021-09-26,51.3089
2021-09-27,63.089
2021-09-28,57.59162
2021-09-29,57.06806
2021-09-30,50.78534
2021-10-01,42.40837
2021-10-02,44.50261
2021-10-03,60.20942
2021-10-04,65.96858
2021-10-05,52.6178
2021-10-06,50.78534
2021-10-07,44.50261
2021-10-08,43.97905
2021-10-09,36.91099
2021-10-10,51.3089
2021-10-11,58.37696
2021-10-12,54.71204
2021-10-13,53.40314
2021-10-14,47.12041
2021-10-15,47.38219
2021-10-16,41.62303
2021-10-17,46.33507
2021-10-18,52.35602
2021-10-19,39.52879
2021-10-20,44.76439
2021-10-21,54.45026
2021-10-22,38.48167
2021-10-23,38.74345
2021-10-24,47.38219
2021-10-25,49.73821
2021-10-26,42.67015
2021-10-27,45.54973
2021-10-28,39.52879
2021-10-29,40.31413
2021-10-30,35.34031
2021-10-31,43.45549
2021-11-01,50.0
2021-11-02,49.47643
2021-11-03,42.93193
2021-11-04,47.38219
2021-11-05,36.64921
2021-11-06,39.79057
2021-11-07,46.07329
2021-11-08,42.93193
2021-11-09,54.97382
2021-11-10,44.76439
2021-11-11,45.81151
2021-11-12,45.02617
2021-11-13,38.74345
2021-11-14,52.87958
2021-11-15,59.1623
2021-11-16,48.42931
2021-11-17,48.95287
2021-11-18,52.6178
2021-11-19,40.57591
2021-11-20,47.12041
2021-11-21,50.78534
2021-11-22,43.45549
2021-11-23,49.73821
2021-11-24,49.21465
2021-11-25,44.50261
2021-11-26,42.93193
2021-11-27,44.24083
2021-11-28,49.21465
2021-11-29,51.83246
2021-11-30,48.42931
2021-12-01,44.50261
2021-12-02,43.71727
2021-12-03,44.50261
2021-12-04,43.45549
2021-12-05,46.33507
2021-12-06,53.66492
2021-12-07,58.90052
2021-12-08,45.81151
2021-12-09,49.21465
2021-12-10,46.07329
2021-12-11,50.78534
2021-12-12,59.68586
2021-12-13,64.13612
2021-12-14,61.25654
2021-12-15,53.9267
2021-12-16,55.2356
2021-12-17,49.47643
2021-12-18,50.26178
2021-12-19,64.65968
2021-12-20,62.82722
2021-12-21,59.68586
2021-12-22,36.38743
2021-12-23,50.0
2021-12-24,36.38743
2021-12-25,31.41361
2021-12-26,41.36125
2021-12-27,51.04712
2021-12-28,54.97382
2021-12-29,44.50261
2021-12-30,42.40837
2021-12-31,41.88481
2022-01-01,42.14659
2022-01-02,49.21465
2022-01-03,58.37696
2022-01-04,53.14136
2022-01-05,51.83246
2022-01-06,55.49738
2022-01-07,55.75916
2022-01-08,47.64397
2022-01-09,53.9267
2022-01-10,60.73298
2022-01-11,57.06806
2022-01-12,59.68586
2022-01-13,59.68586
2022-01-14,50.78534
2022-01-15,50.0
2022-01-16,56.02094
2022-01-17,63.35078
2022-01-18,60.73298
2022-01-19,70.68062
2022-01-20,77.22513
2022-01-21,64.65968
2022-01-22,56.28272
2022-01-23,63.35078
2022-01-24,69.89528
2022-01-25,56.28272
2022-01-26,68.84816
2022-01-27,58.90052
2022-01-28,45.54973
2022-01-29,37.43455
2022-01-30,40.05235
2022-01-31,43.71727
2022-02-01,51.83246
2022-02-02,52.87958
2022-02-03,56.5445
2022-02-04,49.21465
2022-02-05,51.57068
2022-02-06,58.11518
2022-02-07,60.73298
2022-02-08,56.02094
2022-02-09,58.37696
2022-02-10,60.73298
2022-02-11,57.8534
2022-02-12,45.02617
2022-02-13,57.06806
2022-02-14,68.84816
2022-02-15,80.36649
2022-02-16,67.0157
2022-02-17,69.89528
2022-02-18,55.75916
2022-02-19,51.57068
2022-02-20,50.78534
2022-02-21,64.13612
2022-02-22,64.13612
2022-02-23,53.9267
2022-02-24,54.45026
2022-02-25,53.14136
2022-02-26,44.50261
2022-02-27,50.0
2022-02-28,56.02094
2022-03-01,56.80628
2022-03-02,47.12041
2022-03-03,46.07329
2022-03-04,40.31413
2022-03-05,44.24083
2022-03-06,50.52356
2022-03-07,50.0
2022-03-08,37.69633
2022-03-09,47.38219
2022-03-10,47.90575
2022-03-11,45.81151
2022-03-12,60.99476
2022-03-13,69.89528
2022-03-14,63.35078
2022-03-15,51.3089
2022-03-16,38.48167
2022-03-17,47.90575
2022-03-18,46.59685
2022-03-19,56.5445
2022-03-20,56.28272
2022-03-21,61.25654
2022-03-22,49.21465
2022-03-23,50.26178
2022-03-24,52.09424
2022-03-25,51.83246
2022-03-26,40.83769
2022-03-27,51.57068
2022-03-28,47.90575
2022-03-29,45.54973
2022-03-30,44.76439
2022-03-31,42.93193
2022-04-01,41.09947
2022-04-02,30.10471
2022-04-03,50.0
2022-04-04,55.49738
2022-04-05,45.81151
2022-04-06,45.81151
2022-04-07,47.12041
2022-04-08,39.26701
2022-04-09,42.14659
2022-04-10,47.12041
2022-04-11,47.64397
2022-04-12,50.52356
2022-04-13,46.33507
2022-04-14,50.52356
2022-04-15,45.81151
2022-04-16,41.88481
2022-04-17,57.8534
2022-04-18,55.2356
2022-04-19,40.31413
2022-04-20,51.57068
2022-04-21,46.85863
2022-04-22,50.26178
2022-04-23,48.16753
2022-04-24,57.06806
2022-04-25,57.06806
2022-04-26,54.18848
2022-04-27,52.35602
2022-04-28,54.97382
2022-04-29,45.54973
2022-04-30,40.57591
2022-05-01,51.3089
2022-05-02,55.49738
2022-05-03,47.90575
2022-05-04,36.38743
2022-05-05,37.69633
2022-05-06,52.6178
2022-05-07,48.16753
2022-05-08,60.20942
2022-05-09,65.44502
2022-05-10,67.0157
2022-05-11,60.20942
2022-05-12,63.089
2022-05-13,46.85863
2022-05-14,44.76439
2022-05-15,58.90052
2022-05-16,62.56544
2022-05-17,50.78534
2022-05-18,65.18324
2022-05-19,54.71204
2022-05-20,41.62303
2022-05-21,39.26701
2022-05-22,45.02617
2022-05-23,43.45549
2022-05-24,46.85863
2022-05-25,43.97905
2022-05-26,45.54973
2022-05-27,36.64921
2022-05-28,44.50261
2022-05-29,51.57068
2022-05-30,51.04712
2022-05-31,46.07329
2022-06-01,40.05235
2022-06-02,37.95811
2022-06-03,40.31413
2022-06-04,46.85863
2022-06-05,43.97905
2022-06-06,58.37696
2022-06-07,52.35602
2022-06-08,45.28795
2022-06-09,43.71727
2022-06-10,53.9267
2022-06-11,42.14659
2022-06-12,49.21465
2022-06-13,61.25654
2022-06-14,47.90575
2022-06-15,50.0
2022-06-16,53.14136
2022-06-17,39.26701
2022-06-18,48.69109
2022-06-19,48.69109
2022-06-20,47.64397
2022-06-21,44.50261
2022-06-22,49.21465
2022-06-23,65.96858
2022-06-24,52.87958
2022-06-25,56.02094
2022-06-26,52.87958
2022-06-27,52.35602
2022-06-28,49.73821
2022-06-29,48.95287
2022-06-30,36.38743
2022-07-01,43.45549
2022-07-02,49.73821
2022-07-03,43.45549
2022-07-04,51.3089
2022-07-05,58.90052
2022-07-06,48.16753
2022-07-07,47.90575
2022-07-08,43.71727
2022-07-09,50.0
2022-07-10,50.0
2022-07-11,56.28272
2022-07-12,54.18848
2022-07-13,52.09424
2022-07-14,42.40837
2022-07-15,48.69109
2022-07-16,42.40837
2022-07-17,48.95287
2022-07-18,56.02094
2022-07-19,43.97905
2022-07-20,51.3089
2022-07-21,53.40314
2022-07-22,46.33507
2022-07-23,43.45549
2022-07-24,49.47643
2022-07-25,56.02094
2022-07-26,56.80628
2022-07-27,51.3089
2022-07-28,46.59685
2022-07-29,45.02617
2022-07-30,38.48167
2022-07-31,44.24083
2022-08-01,54.45026
2022-08-02,51.83246
2022-08-03,51.83246
2022-08-04,45.02617
2022-08-05,52.35602
2022-08-06,45.54973
2022-08-07,52.09424
2022-08-08,62.82722
2022-08-09,46.07329
2022-08-10,62.04188
2022-08-11,65.44502
2022-08-12,45.81151
2022-08-13,42.40837
2022-08-14,49.21465
2022-08-15,71.72774
2022-08-16,72.51308
2022-08-17,64.92146
2022-08-18,63.61256
2022-08-19,51.04712
2022-08-20,49.47643
2022-08-21,52.87958
2022-08-22,53.14136
2022-08-23,63.35078
2022-08-24,53.40314
2022-08-25,54.45026
2022-08-26,42.40837
2022-08-27,39.52879
2022-08-28,57.8534
2022-08-29,60.99476
2022-08-30,56.80628
2022-08-31,51.57068
2022-09-01,46.59685
2022-09-02,45.28795
2022-09-03,47.64397
2022-09-04,51.3089
2022-09-05,50.52356
2022-09-06,56.28272
2022-09-07,41.09947
2022-09-08,40.83769
2022-09-09,42.14659
2022-09-10,50.78534
2022-09-11,54.71204
2022-09-12,61.7801
2022-09-13,67.0157
2022-09-14,51.3089
2022-09-15,52.87958
2022-09-16,49.47643
2022-09-17,40.57591
2022-09-18,53.9267
2022-09-19,58.11518
2022-09-20,43.97905
2022-09-21,50.26178
2022-09-22,43.19371
2022-09-23,39.79057
2022-09-24,41.36125
2022-09-25,52.09424
2022-09-26,56.80628
2022-09-27,54.18848
2022-09-28,58.11518
2022-09-29,46.85863
2022-09-30,41.09947
2022-10-01,53.14136
2022-10-02,52.87958
2022-10-03,63.089
2022-10-04,63.87434
2022-10-05,54.71204
2022-10-06,59.42408
2022-10-07,46.85863
2022-10-08,55.2356
2022-10-09,66.75392
2022-10-10,64.3979
2022-10-11,76.17801
2022-10-12,60.99476
2022-10-13,57.06806
2022-10-14,51.04712
2022-10-15,53.9267
2022-10-16,58.90052
2022-10-17,65.44502
2022-10-18,60.4712
2022-10-19,59.94764
2022-10-20,52.87958
2022-10-21,49.47643
2022-10-22,55.2356
2022-10-23,75.39267
2022-10-24,61.25654
2022-10-25,57.59162
2022-10-26,53.14136
2022-10-27,51.3089
2022-10-28,53.40314
2022-10-29,45.54973
2022-10-30,36.64921
2022-10-31,42.40837
2022-11-01,52.35602
2022-11-02,52.87958
2022-11-03,47.38219
2022-11-04,41.09947
2022-11-05,48.69109
2022-11-06,57.8534
2022-11-07,49.73821
2022-11-08,58.11518
2022-11-09,52.09424
2022-11-10,61.25654
2022-11-11,46.33507
2022-11-12,45.54973
2022-11-13,57.06806
2022-11-14,73.5602
2022-11-15,63.089
2022-11-16,54.18848
2022-11-17,63.87434
2022-11-18,63.089
2022-11-19,48.95287
2022-11-20,58.90052
2022-11-21,57.06806
2022-11-22,63.35078
2022-11-23,54.71204
2022-11-24,61.7801
2022-11-25,56.5445
2022-11-26,54.45026
2022-11-27,55.49738
2022-11-28,58.90052
2022-11-29,54.97382
2022-11-30,54.18848
2022-12-01,45.28795
2022-12-02,40.57591
2022-12-03,37.17277
2022-12-04,56.80628
2022-12-05,59.42408
2022-12-06,59.1623
2022-12-07,62.30366
2022-12-08,54.71204
2022-12-09,54.18848
2022-12-10,52.35602
2022-12-11,63.35078
2022-12-12,64.92146
2022-12-13,61.25654
2022-12-14,54.71204
2022-12-15,48.42931
2022-12-16,47.38219
2022-12-17,47.12041
2022-12-18,57.59162
2022-12-19,58.11518
2022-12-20,52.6178
2022-12-21,57.32984
2022-12-22,50.52356
2022-12-23,44.50261
2022-12-24,44.24083
2022-12-25,50.78534
2022-12-26,61.51832
2022-12-27,57.8534
2022-12-28,53.14136
2022-12-29,45.02617
2022-12-30,44.76439
2022-12-31,39.00523
2023-01-01,53.9267
2023-01-02,55.49738
2023-01-03,57.06806
2023-01-04,64.65968
2023-01-05,65.44502
2023-01-06,61.51832
2023-01-07,62.82722
2023-01-08,65.18324
2023-01-09,69.37172
2023-01-10,69.89528
2023-01-11,55.75916
2023-01-12,54.45026
2023-01-13,52.6178
2023-01-14,60.4712
2023-01-15,69.10994
2023-01-16,61.7801
2023-01-17,62.30366
2023-01-18,63.35078
2023-01-19,56.02094
2023-01-20,44.50261
2023-01-21,39.79057
2023-01-22,53.66492
2023-01-23,45.81151
2023-01-24,63.87434
2023-01-25,64.65968
2023-01-26,65.18324
2023-01-27,62.82722
2023-01-28,54.97382
2023-01-29,63.089
2023-01-30,67.0157
2023-01-31,70.68062
2023-02-01,71.20418
2023-02-02,65.96858
2023-02-03,53.40314
2023-02-04,54.97382
2023-02-05,66.49214
2023-02-06,73.82198
2023-02-07,60.73298
2023-02-08,66.49214
2023-02-09,55.49738
2023-02-10,66.23036
2023-02-11,55.75916
2023-02-12,67.27748
2023-02-13,74.60732
2023-02-14,70.41884
2023-02-15,72.2513
2023-02-16,67.27748
2023-02-17,68.84816
2023-02-18,63.61256
2023-02-19,68.3246
2023-02-20,72.2513
2023-02-21,83.24607
2023-02-22,71.20418
2023-02-23,59.68586
2023-02-24,56.5445
2023-02-25,65.44502
2023-02-26,64.13612
2023-02-27,73.29842
2023-02-28,59.1623
2023-03-01,52.09424
2023-03-02,57.06806
2023-03-03,48.95287
2023-03-04,54.71204
2023-03-05,56.02094
2023-03-06,59.1623
2023-03-07,54.45026
2023-03-08,53.40314
2023-03-09,46.85863
2023-03-10,47.90575
2023-03-11,41.36125
2023-03-12,53.66492
2023-03-13,54.97382
2023-03-14,50.0
2023-03-15,51.83246
2023-03-16,48.42931
2023-03-17,45.54973
2023-03-18,51.04712
2023-03-19,59.68586
2023-03-20,64.3979
2023-03-21,52.87958
2023-03-22,52.35602
2023-03-23,51.3089
2023-03-24,46.33507
2023-03-25,46.59685
2023-03-26,63.61256
2023-03-27,59.94764
2023-03-28,56.02094
2023-03-29,51.57068
2023-03-30,55.2356
2023-03-31,43.45549
2023-04-01,67.0157
2023-04-02,73.29842
2023-04-03,56.28272
2023-04-04,63.089
2023-04-05,42.40837
2023-04-06,47.38219
2023-04-07,49.73821
2023-04-08,44.76439
2023-04-09,63.87434
2023-04-10,54.97382
2023-04-11,54.71204
2023-04-12,58.90052
2023-04-13,64.92146
2023-04-14,56.28272
2023-04-15,59.1623
2023-04-16,70.9424
2023-04-17,75.13089
2023-04-18,67.27748
2023-04-19,77.74869
2023-04-20,67.53926
2023-04-21,53.66492
2023-04-22,60.20942
2023-04-23,76.43979
2023-04-24,76.17801
2023-04-25,74.08376
2023-04-26,67.53926
2023-04-27,69.10994
2023-04-28,57.59162
2023-04-29,66.75392
2023-04-30,70.41884
2023-05-01,64.65968
2023-05-02,59.1623
2023-05-03,73.82198
2023-05-04,58.90052
2023-05-05,65.18324
2023-05-06,76.17801
2023-05-07,67.53926
2023-05-08,74.08376
2023-05-09,67.80104
2023-05-10,61.25654
2023-05-11,61.25654
2023-05-12,55.49738
2023-05-13,49.73821
2023-05-14,61.51832
2023-05-15,60.20942
2023-05-16,63.87434
2023-05-17,51.04712
2023-05-18,57.32984
2023-05-19,44.50261
2023-05-20,45.28795
2023-05-21,58.63874
2023-05-22,52.87958
2023-05-23,52.6178
2023-05-24,54.18848
2023-05-25,47.38219
2023-05-26,44.50261
2023-05-27,38.74345
2023-05-28,56.02094
2023-05-29,54.18848
2023-05-30,49.47643
