date,삼부토건주가
2023-05-26,31.24356
2023-05-27,4.22581
2023-05-28,3.65572
2023-05-29,5.18629
2023-05-30,28.13342
2023-05-31,29.73913
2023-06-01,22.93732
2023-06-02,26.35946
2023-06-03,6.92758
2023-06-04,6.94228
2023-06-05,26.93934
2023-06-06,4.82366
2023-06-07,27.27911
2023-06-08,20.23554
2023-06-09,24.46952
2023-06-10,4.10003
2023-06-11,3.71126
2023-06-12,44.50415
2023-06-13,41.13102
2023-06-14,29.48594
2023-06-15,27.9129
2023-06-16,37.08652
2023-06-17,7.19057
2023-06-18,5.56526
2023-06-19,88.98054
2023-06-20,72.65554
2023-06-21,69.73161
2023-06-22,52.93781
2023-06-23,51.64409
2023-06-24,9.18178
2023-06-25,8.58883
2023-06-26,54.90125
2023-06-27,47.54733
2023-06-28,42.50967
2023-06-29,38.14011
2023-06-30,34.85519
2023-07-01,6.30033
2023-07-02,5.49992
2023-07-03,48.52415
2023-07-04,43.02585
2023-07-05,36.80393
2023-07-06,31.67153
2023-07-07,52.92637
2023-07-08,9.51338
2023-07-09,8.31114
2023-07-10,100.0
2023-07-11,69.69404
2023-07-12,73.86105
2023-07-13,61.77983
2023-07-14,57.70267
2023-07-15,11.50133
2023-07-16,13.97768
2023-07-17,78.55077
2023-07-18,56.15413
2023-07-19,50.51372
2023-07-20,41.80401
2023-07-21,38.54522
2023-07-22,5.61427
2023-07-23,6.11248
2023-07-24,37.90326
2023-07-25,38.671
2023-07-26,42.45087
2023-07-27,37.50469
2023-07-28,35.52655
2023-07-29,4.70605
2023-07-30,4.01509
2023-07-31,33.61538
2023-08-01,31.71074
2023-08-02,27.58457
2023-08-03,29.19518
2023-08-04,26.24511
2023-08-05,3.60182
2023-08-06,3.04807
2023-08-07,24.71944
2023-08-08,22.20225
2023-08-09,23.65768
2023-08-10,20.97224
2023-08-11,20.00032
2023-08-12,2.71811
2023-08-13,2.18559
2023-08-14,19.18522
2023-08-15,3.3911
2023-08-16,19.24892
2023-08-17,25.90208
2023-08-18,30.55423
2023-08-19,3.96772
2023-08-20,3.26532
2023-08-21,23.28198
2023-08-22,20.76806
2023-08-23,25.10821
2023-08-24,25.44144
2023-08-25,22.28883
2023-08-26,3.32249
2023-08-27,2.70014
2023-08-28,20.58021
2023-08-29,19.96112
2023-08-30,18.43872
2023-08-31,22.54528
2023-09-01,48.20725
2023-09-02,6.70053
2023-09-03,5.68777
2023-09-04,46.28138
2023-09-05,33.41772
2023-09-06,29.55618
2023-09-07,25.61296
2023-09-08,23.88964
2023-09-09,3.03663
2023-09-10,3.56261
2023-09-11,38.7445
2023-09-12,26.09157
2023-09-13,25.97069
2023-09-14,27.62541
2023-09-15,25.69463
2023-09-16,3.95138
2023-09-17,3.31596
2023-09-18,23.87004
2023-09-19,20.76152
2023-09-20,20.70272
2023-09-21,20.1751
2023-09-22,21.51619
2023-09-23,2.3277
2023-09-24,1.88666
2023-09-25,17.78696
2023-09-26,15.94112
2023-09-27,14.46446
2023-09-28,1.76089
2023-09-29,1.26921
2023-09-30,1.33128
2023-10-01,1.2251
2023-10-02,1.85236
2023-10-03,1.64818
2023-10-04,15.42658
2023-10-05,14.66864
2023-10-06,14.5984
2023-10-07,2.14475
2023-10-08,1.46523
2023-10-09,2.06145
2023-10-10,16.55205
2023-10-11,15.291
2023-10-12,14.51836
2023-10-13,12.77381
2023-10-14,1.5567
2023-10-15,1.24471
2023-10-16,12.77544
2023-10-17,13.32102
2023-10-18,12.02894
2023-10-19,13.35206
2023-10-20,13.52357
2023-10-21,1.78539
2023-10-22,1.63674
2023-10-23,12.94042
2023-10-24,31.72707
2023-10-25,18.78828
2023-10-26,19.56745
2023-10-27,15.13745
2023-10-28,1.80989
2023-10-29,1.45869
2023-10-30,14.48079
2023-10-31,12.76891
2023-11-01,12.88815
2023-11-02,13.69019
2023-11-03,12.96002
2023-11-04,1.69555
2023-11-05,1.5861
2023-11-06,17.34592
2023-11-07,14.64414
2023-11-08,12.31317
2023-11-09,10.812
2023-11-10,9.97729
2023-11-11,1.17447
2023-11-12,1.02255
2023-11-13,10.95084
2023-11-14,11.40985
2023-11-15,13.12991
2023-11-16,12.06324
2023-11-17,9.93645
2023-11-18,1.27901
2023-11-19,1.10423
2023-11-20,11.05049
2023-11-21,10.03119
2023-11-22,9.50195
2023-11-23,12.06488
2023-11-24,9.64406
2023-11-25,1.43909
2023-11-26,1.1859
2023-11-27,10.30399
2023-11-28,9.64406
2023-11-29,9.59506
2023-11-30,13.51214
2023-12-01,15.12602
2023-12-02,1.83113
2023-12-03,1.5714
2023-12-04,11.43925
2023-12-05,10.59311
2023-12-06,10.57841
2023-12-07,9.70777
2023-12-08,11.34451
2023-12-09,1.45869
2023-12-10,1.1467
2023-12-11,13.76533
2023-12-12,12.64803
2023-12-13,10.68295
2023-12-14,11.87213
2023-12-15,10.72052
2023-12-16,1.32638
2023-12-17,1.09606
2023-12-18,10.19944
2023-12-19,8.84365
2023-12-20,9.62446
2023-12-21,9.46111
2023-12-22,9.3092
2023-12-23,1.13526
2023-12-24,1.23491
2023-12-25,1.27901
2023-12-26,10.21578
2023-12-27,9.3239
2023-12-28,10.29909
2023-12-29,3.88768
2023-12-30,1.10586
2023-12-31,0.82164
2024-01-01,1.00132
2024-01-02,9.98219
2024-01-03,8.79792
2024-01-04,8.2899
2024-01-05,8.21476
2024-01-06,1.15487
2024-01-07,0.90984
2024-01-08,7.61528
2024-01-09,7.73125
2024-01-10,7.35555
2024-01-11,10.33502
2024-01-12,8.13962
2024-01-13,1.14996
2024-01-14,0.99315
2024-01-15,8.52676
2024-01-16,7.75576
2024-01-17,7.29675
2024-01-18,7.85213
2024-01-19,7.65285
2024-01-20,0.95885
2024-01-21,0.8053
2024-01-22,7.75902
2024-01-23,7.89787
2024-01-24,7.33269
2024-01-25,7.38169
2024-01-26,7.79986
2024-01-27,1.27901
2024-01-28,1.13036
2024-01-29,14.03322
2024-01-30,10.80873
2024-01-31,8.57413
2024-02-01,9.20792
2024-02-02,9.10664
2024-02-03,1.17283
2024-02-04,0.94088
2024-02-05,7.8799
2024-02-06,7.36045
2024-02-07,7.05499
2024-02-08,6.24806
2024-02-09,2.16436
2024-02-10,1.17447
2024-02-11,0.88861
2024-02-12,1.17773
2024-02-13,37.68111
2024-02-14,24.97753
2024-02-15,19.4237
2024-02-16,21.82329
2024-02-17,3.47277
2024-02-18,2.96803
2024-02-19,17.97481
2024-02-20,14.35012
2024-02-21,15.30733
2024-02-22,12.71664
2024-02-23,12.02731
2024-02-24,1.64818
2024-02-25,1.31821
2024-02-26,11.44089
2024-02-27,10.68622
2024-02-28,10.58168
2024-02-29,9.29776
2024-03-01,1.60734
2024-03-02,1.1614
2024-03-03,1.14996
2024-03-04,10.99985
2024-03-05,9.97566
2024-03-06,8.94656
2024-03-07,9.52318
2024-03-08,9.00864
2024-03-09,1.52893
2024-03-10,1.17937
2024-03-11,9.08868
2024-03-12,8.49572
2024-03-13,16.82974
2024-03-14,13.96625
2024-03-15,29.29972
2024-03-16,3.90891
2024-03-17,3.85174
2024-03-18,18.638
2024-03-19,15.00514
2024-03-20,13.50234
